BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_81,eth2_10,eth2_30,eth2_23,eth2_14,eth2_21,eth2_34,eth2_12,eth2_33,eth2_32,eth2_unk
010799791001,823,102,582,139,0,0,254,12,539,2,10,6,254,537,12,2,7,1,0,1,0,0,0,0,0,0,6
010799791002,451,117,246,88,0,0,212,6,212,0,7,14,212,211,6,1,6,0,0,0,0,0,0,0,0,0,14
010799792011,797,127,522,148,0,0,301,11,469,1,4,11,301,465,11,4,3,0,0,0,1,0,1,0,0,0,11
010799792012,811,103,641,67,0,0,202,6,590,1,6,6,202,586,6,4,4,0,1,0,1,0,0,0,0,0,6
010799792021,377,151,149,77,0,0,261,6,89,0,5,16,261,89,6,0,5,0,0,0,0,0,0,0,0,0,16
010799792022,501,170,216,115,0,0,312,9,160,1,7,12,312,160,9,0,5,1,0,0,0,0,0,0,0,0,12
010799792023,671,298,188,185,0,0,521,17,105,1,14,13,521,104,17,1,13,1,0,0,0,0,0,0,0,0,13
010799793001,733,401,175,157,0,0,679,5,4,1,25,19,679,4,5,0,24,1,1,0,0,0,0,0,0,0,19
010799793002,894,479,185,230,0,0,785,10,23,3,42,31,785,23,10,0,36,0,2,1,1,0,1,1,0,0,31
010799793003,873,392,184,297,0,0,769,14,15,1,35,39,769,15,14,0,35,0,0,1,0,0,0,0,0,0,39
010799793004,950,518,166,266,0,0,855,9,5,7,39,35,855,5,9,0,35,4,0,1,1,0,0,0,1,0,35
010799794001,943,426,169,348,0,0,825,11,41,4,20,42,825,41,11,0,18,1,0,1,2,0,2,0,0,0,42
010799794002,721,226,264,231,0,0,455,6,224,1,11,24,455,220,6,4,8,0,2,0,1,0,0,0,0,0,24
010799794003,841,502,165,174,0,0,714,19,57,5,22,24,714,56,19,1,19,3,3,0,2,0,0,0,0,0,24
010799794004,768,389,209,170,0,0,597,14,116,10,15,16,597,116,14,0,15,1,0,5,4,0,0,0,0,0,16
010799795011,787,410,124,253,0,0,681,19,23,3,17,44,681,23,19,0,14,0,2,1,0,2,0,0,1,0,44
010799795012,1089,523,135,431,0,0,993,10,12,3,21,50,993,12,10,0,17,1,1,2,0,0,0,0,0,0,50
010799795021,784,416,97,271,0,0,707,11,5,4,20,37,707,5,11,0,18,2,1,0,2,0,0,0,0,0,37
010799795022,730,378,101,251,0,0,662,3,6,0,30,29,662,4,3,2,24,0,1,0,0,0,5,0,0,0,29
010799795023,729,416,84,229,0,0,648,7,16,2,21,35,648,15,7,1,17,0,0,0,2,0,4,0,0,0,35
010799796001,624,321,83,220,0,0,557,13,10,0,18,26,557,10,13,0,14,0,3,0,0,0,1,0,0,0,26
010799796002,825,417,107,301,0,0,737,14,9,8,19,38,737,9,14,0,15,1,2,3,3,1,1,0,0,0,38
010799796003,1036,609,132,295,0,0,924,23,23,5,22,39,924,23,23,0,16,1,2,1,2,1,3,0,0,0,39
010799796004,1134,630,155,349,0,0,1012,26,24,4,27,41,1012,24,24,0,22,1,2,0,2,0,0,0,0,1,41
010799797001,707,317,138,252,0,0,574,13,81,2,16,21,574,78,13,3,16,0,0,0,1,1,0,0,0,0,21
010799797002,677,350,74,253,0,0,627,9,1,4,15,21,627,0,9,1,14,0,0,2,0,2,1,0,0,0,21
010799798001,996,614,143,239,0,0,862,18,28,9,21,58,862,28,18,0,17,4,1,0,3,2,0,0,0,0,58
010799798002,607,372,69,166,0,0,557,7,1,1,21,20,557,1,7,0,20,1,1,0,0,0,0,0,0,0,20
010799798003,777,463,114,200,0,0,685,10,9,8,32,33,685,9,10,0,27,1,0,1,4,0,0,0,0,0,33
010799799001,766,332,144,290,0,0,680,5,26,2,29,24,680,26,5,0,28,1,1,0,0,1,0,0,0,0,24
010799799002,552,298,86,168,0,0,495,2,10,4,20,21,495,10,2,0,19,1,1,2,1,0,0,0,0,0,21
010599729001,342,180,62,100,0,0,304,17,1,3,1,16,304,1,17,0,1,2,0,0,0,1,0,0,0,0,16
010599729002,637,264,157,216,0,0,486,26,83,3,6,33,486,83,26,0,5,3,1,0,0,0,0,0,0,0,33
010599729003,721,320,172,229,0,0,565,73,43,4,5,31,565,43,73,0,3,1,2,2,0,1,0,0,0,0,31
010599729004,861,504,125,232,0,0,759,41,15,1,6,39,759,15,41,0,2,0,1,0,0,1,0,0,2,0,39
010599730001,910,506,192,212,0,0,771,71,31,4,4,29,771,31,71,0,1,1,2,1,1,0,0,0,1,0,29
010599730002,330,141,104,85,0,0,228,67,12,0,3,20,228,12,67,0,0,0,0,0,0,0,1,0,1,0,20
010599730003,632,157,262,213,0,0,367,143,89,3,1,29,367,87,143,2,1,3,0,0,0,0,0,0,0,0,29
010599730004,633,260,216,157,0,0,449,106,41,0,5,32,449,41,106,0,2,0,2,0,0,0,0,0,0,0,32
010599731001,836,512,100,224,0,0,775,11,0,1,1,48,775,0,11,0,1,0,0,1,0,0,0,0,0,0,48
010599731002,790,469,130,191,0,0,701,35,8,2,4,40,701,8,35,0,4,0,0,1,1,0,0,0,0,0,40
010599732001,899,467,233,199,0,0,719,59,69,4,4,44,719,68,59,1,2,3,0,1,0,0,0,0,0,1,44
010599732002,788,279,248,261,0,0,563,97,84,2,2,40,563,81,95,3,0,0,0,2,0,0,0,0,0,1,40
010599732003,796,289,354,153,0,0,443,102,216,2,4,29,443,215,102,1,1,1,1,1,0,0,0,0,2,0,29
010599733001,687,302,185,200,0,0,513,108,11,1,5,49,513,11,108,0,4,1,1,0,0,0,0,0,0,0,49
010599733002,921,417,220,284,0,0,740,68,52,1,4,56,740,52,68,0,4,0,0,0,0,0,0,1,0,0,56
010599734001,403,251,48,104,0,0,380,0,1,2,0,20,380,1,0,0,0,0,0,1,0,1,0,0,0,0,20
010599734002,791,378,110,303,0,0,719,12,10,1,2,47,719,10,12,0,1,0,0,0,0,1,1,0,0,0,47
010599734003,497,228,100,169,0,0,430,16,16,1,2,32,430,16,15,0,0,0,0,0,0,1,2,0,0,0,32
010599735001,556,343,54,159,0,0,508,2,1,1,3,41,508,1,2,0,3,0,0,1,0,0,0,0,0,0,41
010599735002,854,507,103,244,0,0,783,11,6,4,2,48,783,6,6,0,1,2,0,1,1,0,1,0,0,0,48
010599736001,510,281,52,177,0,0,471,9,0,1,4,25,471,0,9,0,2,1,2,0,0,0,0,0,0,0,25
010599736002,781,402,93,286,0,0,721,8,1,1,6,44,721,1,8,0,4,1,0,0,0,0,0,0,1,0,44
010599737011,984,602,140,242,0,0,910,20,8,2,3,41,910,8,20,0,3,1,0,0,1,0,0,0,0,0,41
010599737021,382,185,52,145,0,0,351,8,3,1,0,19,351,2,8,1,0,0,0,0,0,1,0,0,0,0,19
010599737022,253,138,31,84,0,0,233,7,1,0,1,11,233,1,7,0,1,0,0,0,0,0,0,0,0,0,11
010599737031,933,635,69,229,0,0,855,17,0,2,4,55,855,0,17,0,3,0,0,0,0,1,1,0,0,0,55
010599737032,1194,610,120,464,0,0,1070,24,6,5,4,85,1070,6,24,0,2,1,1,0,0,1,0,1,0,0,85
010610501001,1041,915,84,42,0,0,921,33,17,4,22,44,921,17,33,0,21,1,1,0,2,0,0,1,0,0,44
010610501002,1165,1018,96,51,0,0,1058,17,35,9,4,42,1058,35,17,0,2,2,0,2,1,4,0,0,0,0,42
010610501003,847,560,233,54,0,0,588,32,181,2,10,34,588,181,31,0,6,1,4,0,1,0,0,0,0,0,34
010610501004,437,349,60,28,0,0,364,17,36,3,3,14,364,36,17,0,1,0,0,0,2,1,2,0,0,0,14
010610502001,772,672,47,53,0,0,702,6,15,6,7,36,702,15,6,0,5,2,2,0,2,1,0,0,0,0,36
010610502002,750,566,163,21,0,0,565,15,138,5,4,23,565,138,15,0,3,1,1,1,0,3,0,0,0,0,23
010610503001,534,363,148,23,0,0,377,11,125,0,2,19,377,122,11,3,1,0,0,0,0,0,1,0,0,0,19
010610503002,973,826,112,35,0,0,845,10,66,5,11,36,845,66,10,0,4,1,2,4,0,0,2,0,0,0,36
010610503003,339,252,69,18,0,0,274,9,41,2,3,10,274,41,9,0,1,0,0,2,0,0,1,0,0,0,10
010610503004,488,386,74,28,0,0,408,3,59,2,0,16,408,57,3,2,0,0,0,1,1,0,0,0,0,0,16
010610503005,565,459,79,27,0,0,463,12,51,0,3,36,463,49,12,2,1,0,1,0,0,0,0,0,0,0,36
010610503006,491,301,160,30,0,0,333,11,132,3,2,10,333,132,10,0,0,0,0,0,2,1,1,0,0,1,10
010610504001,1065,786,222,57,0,0,823,20,167,4,11,40,823,164,20,3,8,0,1,0,1,3,0,0,0,0,40
010610504002,833,570,217,46,0,0,602,25,157,8,7,34,602,156,25,1,4,1,1,1,5,0,0,1,0,1,34
010610504003,568,486,52,30,0,0,497,19,9,2,3,38,497,9,19,0,3,0,0,0,0,0,0,1,0,0,38
010610504004,869,772,62,35,0,0,804,12,17,1,6,29,804,17,12,0,5,0,1,0,1,0,0,0,0,0,29
010610504005,883,748,90,45,0,0,782,17,33,1,6,44,782,33,17,0,6,0,0,0,1,0,0,0,0,0,44
010610505001,763,625,102,36,0,0,652,29,44,2,8,28,652,44,29,0,5,1,3,0,1,0,0,0,0,0,28
010610505002,584,499,66,19,0,0,503,26,17,3,5,30,503,16,26,1,3,1,1,1,0,1,1,0,0,0,30
010610505003,776,579,145,52,0,0,596,29,95,2,2,52,596,95,28,0,1,0,0,0,0,1,0,0,0,0,52
010610505004,719,468,228,23,0,0,484,32,174,1,4,24,484,174,32,0,4,1,0,0,0,0,0,0,0,0,24
010610506001,969,807,114,48,0,0,850,17,52,2,5,43,850,52,16,0,2,1,3,0,0,1,0,0,0,0,43
010610506002,861,752,62,47,0,0,794,21,9,0,4,33,794,9,21,0,1,0,0,0,0,0,2,0,0,0,33
010610506003,1018,830,118,70,0,0,888,26,52,8,8,36,888,52,26,0,4,3,2,2,0,1,2,1,0,0,36
011290439001,340,141,191,8,0,0,178,2,144,1,2,13,178,143,2,1,2,0,0,1,0,0,0,0,0,0,13
011290439002,1109,703,348,58,0,0,853,6,167,0,11,72,853,162,5,5,9,0,0,0,0,0,0,0,0,1,72
011290439003,911,540,341,30,0,0,658,3,200,4,4,42,658,200,2,0,3,0,0,3,0,0,0,0,0,0,42
011290440001,661,323,316,22,0,0,434,3,184,0,2,38,434,183,3,1,0,0,0,0,0,0,2,0,0,0,38
011290440002,568,288,258,22,0,0,485,3,58,1,3,18,485,58,3,0,2,1,0,0,0,0,0,0,0,0,18
011290440003,441,197,230,14,0,0,294,2,136,0,0,9,294,136,2,0,0,0,0,0,0,0,0,0,0,0,9
011290440004,1250,663,512,75,0,0,974,15,191,2,6,62,974,190,15,1,6,2,0,0,0,0,0,0,0,0,62
011290441001,882,604,245,33,0,0,665,11,158,2,7,39,665,157,11,1,6,0,0,0,1,1,0,0,0,0,39
011290441002,812,471,281,60,0,0,644,19,108,2,6,33,644,107,17,1,4,0,0,1,0,1,2,0,0,0,33
011290441003,920,421,474,25,0,0,497,2,386,1,7,27,497,380,2,6,7,1,0,0,0,0,0,0,0,0,27
011290442001,1141,497,440,204,0,0,448,12,314,4,325,38,448,311,12,3,321,3,2,0,1,0,1,0,0,0,38
011290442002,729,59,665,5,0,0,74,4,644,0,6,1,74,640,4,4,6,0,0,0,0,0,0,0,0,0,1
011290442003,544,349,141,54,0,0,342,6,76,1,109,10,342,76,6,0,105,0,0,0,1,0,1,0,0,0,10
011290442004,596,333,166,97,0,0,302,5,89,3,177,20,302,87,5,2,177,3,0,0,0,0,0,0,0,0,20
011290442005,180,61,113,6,0,0,61,0,110,0,5,4,61,110,0,0,5,0,0,0,0,0,0,0,0,0,4
011290443001,545,344,158,43,0,0,480,4,26,1,10,24,480,26,4,0,10,0,0,0,0,0,0,1,0,0,24
011290443002,887,505,337,45,0,0,611,10,223,1,13,29,611,222,10,1,11,1,0,0,0,0,1,0,0,0,29
011290443003,469,297,142,30,0,0,370,10,61,3,3,22,370,61,10,0,1,2,0,0,1,0,0,0,0,0,22
010570200001,434,373,44,17,0,0,400,1,4,5,1,23,400,4,1,0,1,3,0,0,2,0,0,0,0,0,23
010570200002,645,550,55,40,0,0,598,4,9,1,1,32,598,9,4,0,0,1,1,0,0,0,0,0,0,0,32
010570201001,918,753,117,48,0,0,818,8,60,3,7,22,818,59,7,1,2,1,1,0,1,1,3,0,0,0,22
010570201002,967,830,95,42,0,0,897,10,22,3,7,28,897,22,10,0,0,1,2,0,1,1,0,0,2,1,28
010570201003,607,536,31,40,0,0,581,1,4,0,4,17,581,4,1,0,3,0,1,0,0,0,0,0,0,0,17
010570202001,980,790,155,35,0,0,834,12,80,12,3,39,834,79,12,1,1,7,0,0,1,3,0,0,0,0,39
010570202002,544,468,65,11,0,0,470,2,48,1,1,22,470,48,2,0,0,0,1,0,0,0,0,1,0,0,22
010570202003,441,195,231,15,0,0,209,6,207,2,0,17,209,206,6,1,0,1,0,0,1,0,0,0,0,0,17
010570202004,772,403,338,31,0,0,452,9,283,0,2,26,452,282,9,1,0,0,0,0,0,0,2,0,0,0,26
010570202005,418,353,32,33,0,0,375,3,15,2,1,22,375,15,3,0,0,1,0,0,1,0,1,0,0,0,22
010570203001,918,562,295,61,0,0,623,13,232,7,3,40,623,230,13,2,0,2,2,2,1,1,0,1,0,0,40
010570203002,575,494,57,24,0,0,510,12,28,1,3,21,510,27,12,1,3,1,0,0,0,0,0,0,0,0,21
010570203003,416,229,167,20,0,0,254,4,136,1,2,19,254,136,4,0,1,0,1,0,0,1,0,0,0,0,19
010570203004,447,335,100,12,0,0,332,6,80,1,3,25,332,78,6,2,3,1,0,0,0,0,0,0,0,0,25
010570203005,572,347,194,31,0,0,372,6,173,4,4,13,372,171,6,2,4,4,0,0,0,0,0,0,0,0,13
010570204001,783,673,66,44,0,0,713,12,8,1,2,47,713,8,12,0,1,0,0,0,1,0,0,0,0,0,47
010570204002,663,536,94,33,0,0,544,7,52,2,2,56,544,51,6,1,0,0,0,0,1,0,0,1,0,0,56
010570204003,722,603,66,53,0,0,638,15,17,2,5,45,638,17,15,0,1,1,1,0,0,0,0,1,0,0,45
010570204004,537,459,55,23,0,0,492,4,18,1,1,21,492,17,4,1,0,1,0,0,0,0,0,0,0,0,21
010439641001,1315,1136,111,68,0,0,1228,15,2,9,4,57,1228,2,15,0,2,5,2,1,3,0,0,0,0,0,57
010439641002,690,574,54,62,0,0,635,12,2,2,5,34,635,2,12,0,4,0,0,0,2,0,0,0,0,0,34
010439641003,641,508,96,37,0,0,596,28,1,3,1,12,596,1,28,0,0,0,0,2,1,0,1,0,0,0,12
010439641004,557,481,40,36,0,0,520,13,2,0,5,17,520,2,11,0,4,0,1,0,0,0,0,0,0,0,17
010439641005,736,611,66,59,0,0,668,17,5,4,4,38,668,5,17,0,2,0,1,4,0,0,0,0,0,0,38
010439642011,1142,971,102,69,0,0,1030,25,1,7,5,74,1030,1,25,0,1,1,2,0,4,1,1,1,0,0,74
010439642012,552,454,60,38,0,0,503,16,3,1,2,27,503,3,16,0,1,1,0,0,0,0,0,0,0,0,27
010439642013,742,629,68,45,0,0,684,10,1,7,4,36,684,1,10,0,3,3,0,0,1,2,0,1,1,0,36
010439642021,1142,951,126,65,0,0,1037,18,1,5,14,67,1037,1,18,0,6,1,7,0,1,1,1,1,0,0,67
010439642022,1005,836,114,55,0,0,912,28,3,5,4,53,912,3,26,0,3,1,0,0,1,3,0,0,0,0,53
010439642023,859,734,75,50,0,0,780,18,1,5,4,51,780,1,18,0,1,1,0,0,3,1,3,0,0,0,51
010439643001,633,526,72,35,0,0,575,18,1,4,2,33,575,0,18,1,0,1,0,1,2,0,0,0,0,0,33
010439643002,1074,882,125,67,0,0,996,15,4,5,4,50,996,4,15,0,3,0,0,2,2,0,0,0,1,0,50
010439643003,914,772,104,38,0,0,828,12,6,4,15,49,828,6,12,0,2,2,0,2,0,0,0,0,3,0,49
010439643004,1009,820,127,62,0,0,928,11,4,6,8,52,928,4,11,0,5,2,1,0,2,1,2,0,0,0,52
010439644001,1790,1538,135,117,0,0,1640,33,5,6,12,94,1640,5,32,0,10,0,0,1,5,0,0,0,2,0,94
010439644002,1411,1205,127,79,0,0,1298,12,5,11,7,78,1298,5,12,0,3,3,1,2,5,1,0,0,0,0,78
010439645001,1099,925,95,79,0,0,1006,21,7,3,6,56,1006,7,21,0,5,2,0,0,0,1,1,0,0,0,56
010439645002,730,606,78,46,0,0,684,7,0,6,3,30,684,0,7,0,3,0,0,1,1,4,0,0,0,0,30
010439645003,1178,1022,106,50,0,0,1076,22,0,2,6,72,1076,0,21,0,1,1,3,1,0,0,0,0,1,0,72
010439646001,1268,1074,118,76,0,0,1165,24,5,8,5,61,1165,5,23,0,2,1,1,1,3,2,0,0,0,0,61
010439646002,1192,1019,99,74,0,0,1115,14,1,7,7,48,1115,1,14,0,5,0,1,0,1,0,0,1,0,0,48
010439646003,752,632,70,50,0,0,671,21,5,1,6,48,671,5,21,0,3,0,0,0,1,0,3,0,0,0,48
010439647001,1112,947,110,55,0,0,1028,25,4,5,7,43,1028,4,24,0,2,2,1,0,0,2,1,1,1,0,43
010439647002,732,592,88,52,0,0,642,29,7,6,9,39,642,7,29,0,3,2,0,4,0,0,1,0,3,0,39
010439647003,1575,1337,136,102,0,0,1432,21,10,10,9,93,1432,7,21,3,1,1,1,9,0,0,2,0,0,0,93
010439648001,696,579,88,29,0,0,642,9,4,12,0,29,642,4,9,0,0,2,0,2,2,6,0,0,0,0,29
010439648002,597,487,71,39,0,0,522,17,3,6,6,43,522,3,17,0,5,0,0,1,4,1,0,0,1,0,43
010439648003,965,721,130,114,0,0,863,28,20,9,3,42,863,19,26,1,0,2,1,5,2,0,0,0,0,1,42
010439648004,592,443,71,78,0,0,516,29,6,4,4,33,516,6,29,0,0,2,0,0,1,1,2,0,2,0,33
010439649011,686,555,94,37,0,0,620,21,4,2,2,37,620,3,21,1,2,1,0,0,1,0,0,0,0,0,37
010439649012,558,444,93,21,0,0,502,23,4,8,2,19,502,4,23,0,0,3,1,2,1,2,0,0,1,0,19
010439649013,381,310,46,25,0,0,344,7,8,2,0,20,344,8,7,0,0,1,0,1,0,0,0,0,0,0,20
010439649014,703,556,109,38,0,0,645,11,2,5,3,37,645,2,11,0,0,2,3,0,1,0,0,2,0,0,37
010439649021,1914,1631,210,73,0,0,1744,36,8,19,13,94,1744,8,36,0,2,3,3,5,3,3,1,1,0,3,94
010439649022,849,687,98,64,0,0,749,18,9,12,2,59,749,9,18,0,0,4,0,4,2,0,1,1,0,0,59
010439650011,925,720,102,103,0,0,818,23,16,14,7,47,818,16,23,0,2,7,2,4,2,1,1,0,1,0,47
010439650012,1118,926,124,68,0,0,1005,22,11,11,4,65,1005,11,22,0,0,4,0,2,2,3,0,0,1,1,65
010439650021,423,327,59,37,0,0,369,18,8,2,7,19,369,8,18,0,1,1,2,1,0,0,1,0,2,0,19
010439650022,1128,918,139,71,0,0,1005,37,2,13,6,65,1005,2,37,0,1,3,2,1,0,6,0,3,0,0,65
010439650023,615,475,78,62,0,0,545,14,10,4,0,42,545,10,14,0,0,1,0,1,1,1,0,0,0,0,42
010439650024,521,398,73,50,0,0,452,18,6,7,5,33,452,6,18,0,2,3,2,0,3,1,0,0,1,0,33
010439651001,1326,1101,130,95,0,0,1201,41,9,7,11,57,1201,8,40,1,1,4,6,0,2,0,0,0,1,0,57
010439651002,1330,1128,132,70,0,0,1204,36,9,10,5,66,1204,6,35,3,2,2,1,1,1,4,0,1,2,0,66
010439652001,682,576,77,29,0,0,592,28,2,2,8,50,592,2,28,0,2,1,2,0,0,1,0,0,2,0,50
010439652002,960,831,69,60,0,0,873,13,5,2,10,57,873,5,13,0,7,0,0,1,1,0,0,0,0,0,57
010439653001,957,805,82,70,0,0,848,32,5,9,12,51,848,5,32,0,2,1,0,2,4,1,0,1,7,0,51
010439653002,1368,1203,99,66,0,0,1262,14,3,1,10,78,1262,3,14,0,1,0,1,0,0,0,1,0,5,0,78
010439653003,1049,896,94,59,0,0,955,26,5,4,11,48,955,5,25,0,1,1,0,1,0,2,0,0,4,0,48
010439654011,769,642,74,53,0,0,715,8,5,0,1,40,715,3,8,2,0,0,1,0,0,0,0,0,0,0,40
010439654012,712,532,92,88,0,0,626,13,19,4,6,44,626,19,12,0,0,2,1,1,1,0,3,0,0,2,44
010439654013,633,449,108,76,0,0,524,23,42,2,1,41,524,41,23,1,1,0,0,1,0,0,0,0,0,0,41
010439654021,748,568,104,76,0,0,644,30,14,4,7,49,644,13,30,1,2,0,0,0,1,2,0,1,3,0,49
010439654022,1026,774,147,105,0,0,898,29,31,5,9,54,898,29,29,2,4,1,1,1,1,0,1,2,2,0,54
010439654023,694,590,63,41,0,0,643,8,2,2,6,33,643,2,8,0,0,1,3,0,1,0,3,0,0,0,33
010439654024,595,491,69,35,0,0,515,19,15,2,3,41,515,15,19,0,2,0,1,0,0,1,0,1,0,0,41
010439655011,1105,706,336,63,0,0,772,7,285,5,2,34,772,284,7,1,2,0,0,0,4,1,0,0,0,0,34
010439655021,609,522,57,30,0,0,566,3,0,3,4,33,566,0,3,0,3,1,0,1,1,0,0,0,0,0,33
010439655022,738,664,40,34,0,0,677,14,1,0,2,44,677,0,12,1,1,0,0,0,0,0,0,0,0,0,44
010439655023,840,718,78,44,0,0,773,4,2,11,5,45,773,2,4,0,3,5,0,1,2,3,0,0,0,0,45
010439655024,1054,925,72,57,0,0,946,23,4,4,13,64,946,4,23,0,2,2,0,0,1,1,0,0,8,0,64
010439656001,777,662,73,42,0,0,718,8,3,6,4,38,718,3,7,0,3,1,1,1,3,1,0,0,0,0,38
010439656002,531,475,39,17,0,0,510,2,1,1,3,14,510,1,2,0,1,0,0,0,1,0,0,0,0,0,14
010439656003,765,654,61,50,0,0,695,8,3,5,7,47,695,3,8,0,1,2,2,0,3,0,2,0,0,0,47
010439657001,807,696,58,53,0,0,761,8,5,3,3,27,761,5,8,0,2,0,0,1,2,0,0,0,1,0,27
010439657002,1431,1226,118,87,0,0,1350,12,1,4,6,58,1350,0,12,1,6,2,0,1,1,0,0,0,0,0,58
010890002031,519,21,493,5,0,0,36,13,466,0,0,4,36,460,13,6,0,0,0,0,0,0,0,0,0,0,4
010890002032,4763,42,4689,32,0,0,65,38,4636,3,9,12,65,4456,38,180,8,0,0,1,0,0,1,1,0,0,12
010890002033,1161,267,868,26,0,0,325,27,774,2,11,22,325,751,26,23,8,1,2,1,0,0,0,0,0,1,22
010890003011,936,170,749,17,0,0,226,25,662,1,3,19,226,644,24,18,2,1,1,0,0,0,0,0,0,0,19
010890003012,714,73,636,5,0,0,94,17,590,3,1,9,94,572,17,18,1,0,0,2,1,0,0,0,0,0,9
010890003013,988,59,920,9,0,0,87,32,857,1,6,5,87,838,32,19,3,1,0,0,0,0,1,0,0,0,5
010890003021,1747,113,1620,14,0,0,139,38,1534,5,9,22,139,1506,38,28,5,1,2,0,0,3,1,1,0,0,22
010890003022,890,87,798,5,0,0,108,12,758,4,2,6,108,742,12,16,1,0,1,0,2,1,0,0,0,0,6
010890004031,1775,128,1634,13,0,0,159,30,1560,3,2,21,159,1527,30,33,2,2,0,0,1,0,0,0,0,0,21
010890004032,627,110,509,8,0,0,120,9,483,3,0,12,120,471,9,12,0,1,0,0,0,1,0,1,0,0,12
010890004033,1445,229,1201,15,0,0,244,25,1132,13,1,30,244,1103,21,29,1,3,0,6,1,3,0,0,0,0,30
010890005011,945,102,831,12,0,0,144,24,755,9,2,11,144,724,24,31,2,0,0,0,1,3,0,0,0,0,11
010890005012,487,69,412,6,0,0,84,16,369,4,5,9,84,360,16,9,1,0,1,1,3,0,0,0,0,0,9
010890005021,972,83,878,11,0,0,113,24,821,4,4,6,113,803,24,18,4,0,0,1,1,0,0,0,0,0,6
010890005022,817,78,730,9,0,0,99,26,680,2,1,9,99,666,26,14,1,2,0,0,0,0,0,0,0,0,9
010890005031,620,83,520,17,0,0,115,21,467,1,1,15,115,453,21,14,1,0,0,0,0,1,0,0,0,0,15
010890005032,784,106,665,13,0,0,136,19,614,2,0,13,136,596,18,18,0,0,0,0,1,1,0,0,0,0,13
010890006011,664,150,500,14,0,0,179,25,434,6,3,17,179,419,25,15,2,2,0,2,1,0,1,0,0,0,17
010890006012,478,113,357,8,0,0,133,9,321,0,4,11,133,308,9,13,3,0,1,0,0,0,0,0,0,0,11
010890006021,848,165,668,15,0,0,196,20,603,4,7,18,196,588,19,15,3,2,2,1,0,0,2,1,0,0,18
010890006022,698,147,532,19,0,0,211,24,441,4,8,10,211,435,24,6,3,1,0,1,0,1,3,0,0,0,10
010890007011,658,70,571,17,0,0,90,15,535,0,8,10,90,517,15,18,4,0,3,0,0,0,0,0,0,1,10
010890007012,676,72,597,7,0,0,100,15,550,3,4,4,100,529,15,21,4,1,0,0,1,0,0,1,0,0,4
010890007013,786,92,682,12,0,0,105,14,642,8,0,17,105,625,14,17,0,4,0,1,1,1,0,1,0,0,17
010890007021,1162,171,973,18,0,0,190,21,927,4,1,19,190,907,21,20,1,1,0,0,1,2,0,0,0,0,19
010890007022,734,217,498,19,0,0,255,12,430,10,1,26,255,425,12,5,0,6,0,2,0,1,0,1,0,0,26
010890009011,1048,719,285,44,0,0,880,17,62,9,18,62,880,52,17,10,5,1,5,0,5,1,3,2,0,2,62
010890009012,777,516,230,31,0,0,644,19,55,9,4,46,644,44,19,11,4,3,0,1,2,2,0,1,0,0,46
010890009013,878,591,237,50,0,0,735,18,57,7,10,51,735,45,18,12,4,1,3,2,1,0,1,0,1,1,51
010890009014,923,569,314,40,0,0,667,44,135,22,11,44,667,131,44,4,4,4,1,15,1,2,3,0,0,0,44
010890009021,796,406,318,72,0,0,613,37,79,9,9,49,613,75,37,4,3,0,4,2,4,0,0,3,0,0,49
010890009022,681,418,218,45,0,0,571,39,24,3,14,30,571,20,39,4,6,0,2,1,1,1,2,0,0,2,30
010890010001,1259,685,498,76,0,0,1079,34,41,14,15,76,1079,29,34,12,4,2,4,4,2,2,2,3,0,1,76
010890010002,1148,652,408,88,0,0,933,44,76,8,16,71,933,65,43,11,10,1,1,3,2,0,3,1,0,1,71
010890012001,617,48,561,8,0,0,68,14,530,0,2,3,68,525,14,5,2,0,0,0,0,0,0,0,0,0,3
010890012002,300,17,280,3,0,0,21,14,262,0,0,3,21,258,14,4,0,0,0,0,0,0,0,0,0,0,3
010890012003,750,35,708,7,0,0,38,26,679,0,2,5,38,664,26,15,2,0,0,0,0,0,0,0,0,0,5
010890013011,825,71,720,34,0,0,140,19,643,8,3,12,140,627,19,16,2,3,1,2,1,1,0,1,0,0,12
010890013012,1100,208,846,46,0,0,251,26,780,4,7,32,251,757,26,23,4,1,1,2,1,0,1,0,0,0,32
010890013013,464,68,383,13,0,0,90,27,321,7,3,16,90,311,27,10,1,1,1,6,0,0,0,0,0,1,16
010890013021,1447,269,1142,36,0,0,340,41,1014,8,10,34,340,995,41,19,5,2,3,4,1,1,2,0,0,0,34
010890014011,1640,1000,546,94,0,0,1182,76,213,26,28,115,1182,203,76,10,7,4,11,9,2,6,1,5,0,2,115
010890014031,901,249,555,97,0,0,380,39,397,16,21,48,380,393,39,4,5,7,8,7,0,1,6,1,1,0,48
010890014032,696,234,405,57,0,0,317,27,283,16,9,44,317,276,26,7,1,5,4,7,0,1,1,3,0,1,44
010890014041,539,270,242,27,0,0,333,18,144,10,8,26,333,135,18,9,2,4,4,3,0,2,1,1,0,1,26
010890014042,666,216,391,59,0,0,338,20,273,9,8,18,338,265,20,8,2,1,2,6,1,1,3,0,1,0,18
010890014043,947,464,420,63,0,0,613,23,233,19,14,45,613,211,23,22,4,4,3,5,2,4,4,1,0,0,45
