BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_34,eth2_21,eth2_23,eth2_14,eth2_12,eth2_38,eth2_unk
310550074653,938,392,287,249,10,0,0,709,48,8,40,18,115,709,48,8,4,10,8,15,9,4,1,0,115
310550074654,499,190,167,133,9,0,0,364,47,1,18,4,65,364,46,1,1,6,0,8,2,1,1,0,65
310550074661,657,202,239,197,19,0,0,490,55,6,14,12,80,490,52,6,2,5,5,1,5,1,2,3,80
310550074662,924,358,329,221,15,1,0,735,54,1,8,12,114,735,54,1,2,2,4,3,2,0,1,4,114
310550074663,766,210,324,210,21,1,0,533,91,18,8,12,104,533,89,18,6,4,1,0,1,1,2,1,104
310550074664,1022,502,301,214,5,0,0,845,27,2,22,16,110,845,27,2,0,5,11,1,6,8,2,0,110
310550074671,614,265,197,141,11,0,0,491,43,1,13,5,61,491,43,1,1,1,4,9,3,0,0,0,61
310550074672,582,151,231,178,22,0,0,420,71,19,11,8,53,420,70,19,3,4,2,4,1,1,0,0,53
310550074673,730,316,254,156,4,0,0,572,50,0,10,5,93,572,48,0,0,1,0,2,3,1,2,0,93
310550074674,902,294,336,252,20,0,0,679,80,13,10,17,103,679,80,13,6,3,6,1,2,1,2,0,103
310550074681,477,191,178,103,5,0,0,363,53,4,1,7,49,363,53,4,1,0,5,0,1,0,0,0,49
310550074682,432,163,147,113,9,0,0,326,29,2,9,10,56,326,29,2,3,3,5,1,3,2,0,0,56
310550074683,591,209,210,158,14,0,0,474,54,4,5,1,53,474,53,4,1,0,0,1,0,2,2,0,53
310550074691,1276,581,379,297,19,0,0,1020,43,11,37,18,147,1020,43,11,7,14,4,10,6,4,0,0,147
310550074692,1015,440,287,266,22,0,0,806,32,8,21,13,135,806,32,8,10,5,2,5,6,3,1,0,135
310550074693,951,436,279,224,12,0,0,737,25,13,21,27,128,737,25,13,9,7,8,1,6,3,2,5,128
310550074701,1377,563,449,347,18,0,0,1060,43,20,42,30,182,1060,43,20,11,11,5,9,17,3,0,3,182
310550074702,926,403,287,226,10,0,0,701,32,23,27,23,120,701,31,23,5,3,7,7,2,7,6,7,120
310550074703,505,170,207,118,10,0,0,360,21,25,27,6,66,360,21,25,2,11,1,10,6,0,0,1,66
310550074704,785,283,282,196,23,1,0,601,36,9,13,24,102,601,35,9,10,1,9,5,2,3,2,0,102
310550074711,1383,721,368,276,18,0,0,1074,30,45,45,19,170,1074,30,44,10,14,5,8,19,1,3,0,170
310550074712,1151,481,355,299,15,1,0,910,38,2,49,23,129,910,37,2,12,12,1,11,23,1,0,0,129
310550074721,1324,656,380,274,14,0,0,1055,31,5,25,35,173,1055,27,5,12,2,12,9,6,0,3,0,173
310550074722,764,342,209,205,7,1,0,604,19,5,25,19,92,604,19,5,6,1,4,13,4,0,6,0,92
310550074723,1088,540,304,233,11,0,0,874,8,0,34,18,154,874,8,0,9,6,3,9,9,3,3,1,154
310550074731,251,84,76,90,1,0,0,174,26,24,2,4,21,174,26,24,2,1,0,1,0,0,0,0,21
310550074741,590,312,143,130,5,0,0,449,8,6,41,15,71,449,8,6,8,11,1,10,15,1,1,2,71
310550074742,602,352,130,116,4,0,0,423,12,8,47,32,80,423,12,8,12,14,4,1,29,0,3,3,80
310550075041,1067,596,217,230,24,0,0,870,14,1,10,23,149,870,14,1,5,3,11,3,4,0,0,0,149
310550075042,741,376,173,175,17,0,0,599,17,1,8,6,110,599,17,1,0,0,2,1,2,2,1,1,110
310550075043,840,500,165,165,10,0,0,731,13,0,2,4,90,731,13,0,3,1,1,1,0,0,0,0,90
310550075051,1236,727,227,267,15,0,0,1023,25,3,7,11,167,1023,25,3,3,1,0,1,2,3,0,0,167
310550075052,993,519,210,253,11,0,0,824,16,1,8,15,129,824,16,1,4,2,4,0,0,3,3,1,129
310550075053,831,387,218,216,10,0,0,686,28,5,5,11,96,686,28,5,0,0,4,2,2,0,1,0,96
310550075061,680,342,151,179,8,0,0,586,17,0,2,5,70,586,17,0,2,0,0,0,1,1,0,1,70
310550075062,884,395,233,240,15,1,0,686,36,6,16,13,127,686,36,6,4,3,2,1,12,0,0,0,127
310550075063,526,304,110,103,9,0,0,426,6,0,3,3,88,426,6,0,0,1,2,1,0,0,1,0,88
310550075081,1181,759,188,216,18,0,0,996,7,0,11,19,148,996,7,0,6,2,2,0,3,0,3,0,148
310550075082,876,473,182,211,10,0,0,719,25,2,6,7,117,719,24,1,4,3,1,0,0,1,2,1,117
310550075091,629,362,125,133,9,0,0,523,6,0,7,15,78,523,6,0,5,2,0,0,1,1,2,1,78
310550075092,2185,1310,389,463,23,0,0,1823,24,0,25,29,284,1823,23,0,5,8,10,1,12,2,1,0,284
310550075093,662,359,159,139,5,0,0,519,6,1,9,4,123,519,6,1,0,3,0,2,1,1,0,4,123
310550075094,1986,1148,339,466,33,0,0,1650,35,1,37,26,237,1650,33,1,1,9,13,4,12,3,6,2,237
310550075141,611,404,112,93,2,0,0,501,14,0,13,8,75,501,14,0,3,1,2,0,7,2,0,0,75
310550075142,1035,605,177,243,10,0,0,830,12,1,36,31,125,830,12,1,13,16,5,2,10,3,1,5,125
310550075143,754,413,143,188,10,0,0,592,18,6,18,10,110,592,17,6,6,13,2,1,1,2,0,0,110
310550075144,662,393,141,123,5,0,0,538,7,0,22,8,87,538,7,0,3,8,4,4,7,0,0,0,87
310550075151,1013,561,206,234,12,0,0,833,18,0,21,23,118,833,18,0,11,5,7,4,9,1,2,0,118
310550075152,1574,787,383,378,26,0,0,1238,27,2,64,45,198,1238,27,2,15,15,13,3,40,1,3,4,198
310550075153,638,239,215,175,9,0,0,470,25,7,43,20,73,470,25,7,12,8,3,3,30,0,0,0,73
310550075161,1130,510,327,273,20,0,0,924,30,1,13,19,143,924,29,1,8,8,0,2,2,0,0,1,143
310550075162,901,463,213,211,14,0,0,723,28,1,25,23,101,723,25,1,11,9,4,2,13,1,0,2,101
310550075163,794,370,236,181,7,0,0,628,25,4,17,11,109,628,25,4,4,4,6,1,10,1,1,0,109
310550075171,1241,542,338,346,15,0,0,963,44,5,47,42,140,963,44,5,18,11,11,4,17,8,3,2,140
310550075172,818,328,240,229,21,0,0,644,40,5,11,19,99,644,39,5,7,1,4,2,5,1,2,0,99
310550075173,519,242,142,128,6,1,0,417,11,0,20,15,56,417,11,0,7,13,2,2,1,4,0,2,56
310550075174,789,329,225,219,16,0,0,618,38,1,7,13,112,618,38,1,2,2,1,1,2,2,0,2,112
310550075175,576,288,114,165,9,0,0,481,18,0,5,10,62,481,18,0,3,2,1,0,3,0,0,3,62
310550075181,667,300,166,180,21,0,0,549,23,2,13,11,69,549,22,2,4,5,7,3,0,3,1,0,69
310550075182,1214,603,289,301,20,1,0,1013,46,4,8,16,127,1013,45,4,1,5,2,0,1,0,0,6,127
310550075183,1437,788,303,328,18,0,0,1149,41,3,36,19,189,1149,40,3,10,14,2,3,16,0,3,2,189
310550075191,334,145,90,94,5,0,0,263,15,1,10,8,37,263,14,1,0,4,0,3,2,1,0,0,37
310550075192,1192,643,274,267,8,0,0,931,41,0,54,23,143,931,41,0,13,16,3,6,23,2,3,3,143
310550075193,929,469,235,212,13,0,0,781,26,1,21,16,84,781,26,1,6,6,8,5,7,1,2,0,84
310550075194,1232,640,288,284,20,0,0,976,33,3,30,35,155,976,33,3,14,1,2,5,15,3,5,5,155
310550075201,804,396,197,199,12,0,0,585,24,7,51,30,107,585,22,6,13,11,9,13,22,1,2,0,107
310550075202,1610,801,365,425,19,0,0,1253,51,7,69,32,198,1253,51,7,14,15,5,7,42,2,2,0,198
310550075211,913,381,238,274,19,1,0,689,48,3,39,20,114,689,48,3,13,7,4,4,21,4,2,0,114
310550075212,1244,581,328,322,13,0,0,982,45,3,42,22,150,982,45,3,14,21,3,4,15,1,1,0,150
310550075221,547,333,92,121,1,0,0,433,13,1,9,17,74,433,13,1,6,2,6,0,4,0,2,0,74
310550075222,684,357,158,162,7,0,0,543,23,0,18,17,83,543,23,0,5,4,2,1,12,0,1,2,83
310550075231,774,418,153,195,8,0,0,637,17,0,22,15,83,637,17,0,2,3,5,0,17,2,0,6,83
310550075232,923,494,189,225,15,0,0,709,11,0,24,28,151,709,11,0,9,4,3,1,14,3,0,0,151
310550075241,836,490,190,152,4,0,0,659,28,1,29,24,95,659,24,1,11,13,8,0,12,2,0,0,95
310550075242,784,381,191,197,15,0,0,621,30,3,26,13,91,621,30,3,0,5,7,3,11,4,0,0,91
310550075243,1247,616,333,282,16,0,0,919,51,25,44,33,175,919,51,25,15,10,7,6,22,5,0,0,175
310639611001,528,405,49,74,0,0,0,488,3,0,1,3,33,488,3,0,0,0,0,1,0,0,0,3,33
310639611002,467,348,65,52,2,0,0,378,1,0,4,3,81,378,1,0,1,0,0,1,1,0,2,2,81
310639611003,521,404,41,70,6,0,0,462,8,0,2,2,47,462,8,0,1,0,0,0,2,0,0,0,47
310719732001,309,253,34,21,1,0,0,268,4,0,1,0,36,268,4,0,0,0,0,0,0,1,0,0,36
310719732002,922,758,99,62,3,0,0,781,11,0,3,15,112,781,11,0,2,0,11,0,1,1,1,2,112
310579623001,236,193,16,25,2,0,0,205,6,0,1,3,21,205,6,0,0,1,0,0,0,0,0,0,21
310579623002,280,203,22,54,1,0,0,242,7,0,4,3,24,242,7,0,3,0,0,0,4,0,0,0,24
310579623003,563,435,59,64,5,0,0,495,10,0,2,0,56,495,10,0,0,0,0,0,2,0,0,0,56
310539636001,580,382,91,103,3,1,0,478,9,0,2,0,91,478,9,0,0,0,0,2,0,0,0,0,91
310539636002,493,275,112,100,6,0,0,382,25,0,4,2,80,382,25,0,0,1,0,0,0,1,2,0,80
310539636003,754,435,175,133,10,1,0,569,9,0,0,1,175,569,8,0,0,0,0,0,0,0,0,0,175
310539636004,573,341,88,134,9,1,0,474,6,0,1,9,83,474,6,0,2,1,5,0,0,0,0,0,83
310539636005,690,404,150,124,12,0,0,573,7,0,3,5,102,573,7,0,0,2,1,0,1,0,0,1,102
310539637001,791,507,153,120,11,0,0,624,5,0,6,3,153,624,5,0,2,1,1,0,0,5,0,0,153
310539637002,566,340,123,94,9,0,0,447,7,0,2,3,107,447,7,0,0,0,2,0,1,0,1,0,107
310539637003,437,226,124,76,11,0,0,369,10,0,2,3,53,369,10,0,1,1,2,0,0,0,1,0,53
310539638001,839,435,210,180,14,0,0,676,44,2,2,8,107,676,44,2,0,0,7,0,0,1,0,0,107
310539638002,906,442,241,208,14,1,0,726,51,1,5,15,108,726,50,1,2,3,5,0,0,1,1,0,108
310539638003,1185,591,293,284,16,1,0,975,47,0,16,6,141,975,47,0,0,2,3,0,4,3,2,0,141
310539639001,683,308,188,176,11,0,0,530,88,2,5,8,50,530,87,2,2,1,5,4,0,0,0,0,50
310539639002,696,341,221,125,9,0,0,569,24,0,4,6,93,569,24,0,1,1,2,0,0,2,1,0,93
310539639003,627,298,175,134,20,0,0,491,35,0,3,8,90,491,34,0,0,1,4,0,0,2,0,0,90
310539640001,368,159,115,87,6,1,0,300,30,2,2,3,31,300,30,2,0,1,2,1,0,0,0,0,31
310539640002,317,149,87,74,7,0,0,249,20,0,2,7,39,249,20,0,0,1,4,0,0,1,0,0,39
310539640003,587,288,167,124,8,0,0,485,27,1,4,6,64,485,27,1,0,1,3,3,0,0,0,0,64
310539640004,557,248,166,131,11,1,0,450,41,1,4,3,58,450,41,1,0,2,0,2,0,0,0,0,58
310539641001,2058,1287,422,330,19,0,0,1720,52,0,12,23,251,1720,52,0,0,3,12,2,4,3,0,0,251
310539641002,658,355,171,121,11,0,0,513,25,0,9,11,100,513,25,0,1,3,6,1,0,1,0,0,100
310539641003,617,293,179,136,9,0,0,473,41,0,9,2,92,473,40,0,0,3,1,2,3,1,0,0,92
310539642001,355,169,103,77,6,0,0,284,10,1,1,8,51,284,10,1,0,0,5,0,0,0,0,1,51
310539642002,307,107,108,84,8,0,0,222,40,0,3,3,39,222,40,0,0,3,1,0,0,0,0,0,39
310539642003,402,160,129,104,9,0,0,313,35,0,5,5,44,313,35,0,0,1,2,2,0,0,2,0,44
310539642004,477,210,137,115,15,0,0,372,27,1,3,1,73,372,27,1,1,0,0,1,0,0,2,0,73
310539642005,393,178,107,100,8,0,0,333,24,0,0,0,36,333,24,0,0,0,0,0,0,0,0,0,36
310539643001,1187,643,293,233,18,0,0,968,66,0,15,11,127,968,66,0,0,5,5,7,3,0,0,0,127
310539643002,631,303,161,161,6,0,0,495,42,0,1,5,88,495,42,0,0,0,0,0,0,0,1,0,88
310539643003,496,244,122,125,5,0,0,397,36,0,2,1,60,397,36,0,0,1,0,1,0,0,0,1,60
310539643004,531,242,151,128,10,0,0,406,46,0,1,6,72,406,46,0,0,0,3,1,0,0,0,1,72
310539644001,886,450,227,197,12,0,0,661,105,1,5,10,104,661,104,1,1,2,3,1,2,0,0,0,104
310539644002,288,102,85,95,6,0,0,226,30,0,2,2,28,226,30,0,0,0,1,1,0,1,0,0,28
310259656001,866,468,201,181,16,0,0,748,14,0,4,1,99,748,14,0,0,1,0,1,0,1,1,1,99
310259656002,465,204,124,127,10,0,0,385,13,0,0,9,58,385,12,0,4,0,3,0,0,0,0,0,58
310259656003,605,300,143,154,8,0,0,514,19,0,1,6,65,514,19,0,0,0,0,0,0,1,0,2,65
310259656004,390,155,106,112,17,0,0,312,12,3,2,4,57,312,12,3,2,0,0,0,0,2,0,0,57
310259657001,1841,949,449,412,30,1,0,1509,28,2,16,25,261,1509,27,2,2,7,10,0,4,3,2,0,261
310259657002,913,482,208,208,15,0,0,775,5,0,4,7,122,775,5,0,1,3,1,0,0,0,1,0,122
310259657003,1328,703,286,316,23,0,0,1162,30,0,4,10,122,1162,30,0,6,1,3,0,3,0,0,0,122
310259658001,875,503,199,160,13,0,0,711,8,0,3,11,142,711,8,0,2,2,3,1,0,0,0,4,142
310259658002,799,473,174,144,8,0,0,658,7,0,4,9,121,658,7,0,0,2,4,0,0,0,2,1,121
310259658003,693,318,170,183,21,1,0,573,12,0,6,7,95,573,12,0,1,4,0,1,0,0,1,1,95
310259659001,403,207,93,97,6,0,0,351,3,0,1,2,46,351,1,0,0,0,0,0,1,0,0,0,46
310259659002,802,342,242,204,14,0,0,714,10,0,2,3,73,714,10,0,0,0,0,0,0,0,2,1,73
310259659003,751,399,164,179,9,0,0,626,14,0,3,2,106,626,14,0,0,1,1,0,0,2,0,0,106
310259659004,1427,709,328,368,22,0,0,1218,31,0,11,22,145,1218,31,0,3,2,13,3,1,2,3,0,145
310259660001,425,246,70,100,9,0,0,371,8,0,2,6,38,371,8,0,2,1,0,0,0,1,0,0,38
310259660002,1534,826,322,362,24,0,0,1291,30,0,4,13,196,1291,27,0,2,2,4,0,0,0,2,0,196
310259660003,676,326,151,191,7,1,0,605,5,1,1,4,60,605,5,1,2,0,0,0,0,0,0,0,60
310259660004,497,266,89,136,6,0,0,430,2,0,3,7,55,430,2,0,2,1,1,0,2,0,0,2,55
310259661001,961,479,216,250,16,0,0,831,19,0,5,11,95,831,19,0,4,3,5,0,0,0,2,1,95
310259661002,956,463,187,286,19,1,0,824,21,0,0,9,102,824,19,0,1,0,2,0,0,0,0,2,102
310259661003,488,223,119,135,11,0,0,427,14,0,6,1,40,427,14,0,1,3,0,0,0,3,0,0,40
310259661004,419,170,103,134,12,0,0,354,11,4,2,6,42,354,11,4,2,0,1,0,1,0,0,0,42
310419717001,334,252,49,31,2,0,0,294,3,0,0,1,36,294,3,0,0,0,0,0,0,0,0,0,36
310419717002,644,510,56,71,7,0,0,582,7,0,3,0,52,582,7,0,0,1,0,1,1,0,0,0,52
310419717003,753,523,118,100,12,0,0,635,10,1,2,18,87,635,9,1,0,0,0,0,0,1,0,6,87
310419718001,733,550,86,93,4,0,0,657,5,0,0,4,67,657,5,0,0,0,2,0,0,0,0,0,67
310419718002,679,500,69,102,8,0,0,605,4,0,5,0,65,605,4,0,0,3,0,1,0,0,1,0,65
310419718003,294,196,48,49,1,0,0,250,5,0,2,1,36,250,5,0,0,1,0,1,0,0,0,1,36
310419719001,1107,796,163,141,7,0,0,961,10,2,3,6,125,961,10,2,2,1,0,0,1,0,0,0,125
310419719002,442,309,61,67,5,0,0,369,16,0,3,5,49,369,16,0,3,0,0,0,0,0,3,0,49
310419719003,590,385,76,115,14,0,0,516,10,0,6,2,56,516,10,0,1,2,1,0,2,0,1,0,56
310419719004,662,457,105,92,8,0,0,583,16,0,5,3,55,583,16,0,1,0,0,0,3,1,1,2,55
310419720001,324,243,33,44,4,0,0,288,2,0,1,1,32,288,0,0,1,0,0,0,1,0,0,0,32
310419720002,691,493,86,109,3,0,0,590,7,0,2,4,88,590,7,0,3,0,0,0,1,0,1,0,88
311419651001,1151,825,183,133,9,1,0,956,3,0,3,21,168,956,3,0,0,3,4,0,0,0,0,17,168
311419651002,638,476,90,70,2,0,0,565,1,0,3,5,64,565,1,0,0,0,0,0,3,0,0,1,64
311419651003,770,592,89,84,5,0,0,623,5,0,4,2,136,623,5,0,0,4,0,0,0,0,0,0,136
311419652981,395,271,64,59,1,0,0,349,5,0,3,2,36,349,5,0,0,3,1,0,0,0,0,0,36
311419652982,521,368,66,82,5,0,0,439,6,0,2,2,72,439,6,0,0,2,2,0,0,0,0,0,72
311419652983,740,481,137,112,10,0,0,600,12,0,4,6,118,600,12,0,0,0,0,1,0,1,2,0,118
311419652984,689,513,76,94,6,0,0,539,11,0,8,0,131,539,11,0,0,7,0,1,0,0,0,0,131
311419653011,828,606,115,103,4,0,0,672,32,0,7,13,104,672,29,0,4,0,1,1,4,2,0,0,104
311419653012,1003,673,179,137,14,0,0,783,58,0,4,2,156,783,58,0,1,1,0,1,1,1,0,0,156
311419653021,861,483,218,144,16,0,0,631,90,1,6,9,124,631,88,1,1,3,2,1,0,0,1,0,124
311419653022,1643,1098,334,198,13,0,0,1330,50,0,14,12,237,1330,50,0,0,2,5,2,2,2,5,3,237
311419653023,933,623,173,128,9,0,0,729,65,0,9,7,123,729,65,0,0,4,1,1,1,2,1,4,123
311419654001,835,504,178,142,9,2,0,534,154,1,9,10,127,534,154,1,1,7,2,0,0,1,0,2,127
311419654002,1216,774,236,191,14,1,0,934,104,0,7,15,156,934,103,0,4,0,4,2,3,2,0,3,156
311419654003,518,287,141,84,6,0,0,353,100,0,4,3,58,353,100,0,1,1,2,0,1,0,0,0,58
311419655001,734,415,167,144,8,0,0,534,71,2,5,12,110,534,70,2,1,0,8,0,3,0,2,0,110
311419655002,646,410,121,109,6,0,0,504,36,0,4,15,87,504,36,0,2,0,5,0,3,1,0,2,87
311419655003,332,163,102,63,4,0,0,233,54,0,2,3,40,233,53,0,0,1,1,1,0,0,0,2,40
311419655004,411,209,104,94,3,1,0,289,53,0,4,5,60,289,53,0,4,3,0,0,0,1,0,1,60
311419655005,978,550,240,167,21,0,0,724,136,0,5,12,101,724,132,0,3,2,5,1,1,1,0,0,101
311419656001,577,335,130,103,7,2,0,399,72,1,2,18,85,399,72,1,0,1,0,1,0,0,0,11,85
311419656002,671,342,178,143,8,0,0,458,126,3,5,2,77,458,126,3,0,1,1,2,1,0,1,1,77
311419656003,536,277,135,114,9,1,0,407,55,0,3,6,65,407,55,0,1,0,3,2,1,0,0,0,65
311419656004,353,165,95,87,6,0,0,249,47,0,3,7,47,249,46,0,1,1,2,1,0,1,0,1,47
311419657001,597,405,104,80,7,1,0,500,24,0,4,7,62,500,24,0,0,0,4,0,0,2,1,1,62
311419657002,595,320,152,116,7,0,0,405,87,0,5,6,92,405,87,0,1,0,1,1,1,0,3,1,92
311419657003,379,214,84,75,6,0,0,271,46,0,5,1,56,271,46,0,1,0,0,0,1,0,4,0,56
311419657004,336,166,97,65,7,1,0,236,43,1,5,5,46,236,43,1,0,0,1,2,2,1,0,0,46
311319666001,557,357,99,95,5,1,0,483,10,1,5,6,52,483,9,1,1,5,0,0,0,0,0,3,52
311319666002,923,592,155,169,7,0,0,782,14,4,5,6,112,782,13,4,2,4,1,0,0,0,1,0,112
311319667001,1031,597,190,237,7,0,0,869,12,0,5,4,141,869,12,0,0,3,2,1,1,0,0,2,141
311319667002,1243,683,269,283,8,0,0,989,17,1,8,8,220,989,15,1,1,1,0,0,2,0,5,3,220
311319668001,706,381,172,143,10,0,0,604,15,2,3,6,76,604,15,2,1,0,3,0,0,3,0,2,76
311319668002,1548,824,382,319,23,0,0,1334,21,2,3,8,180,1334,20,2,3,1,2,0,0,0,1,1,180
311319669001,1152,630,265,244,13,0,0,912,74,2,14,16,134,912,74,2,2,11,10,0,0,2,1,1,134
311319669002,674,302,182,181,9,0,0,533,51,0,11,1,78,533,51,0,0,5,1,1,2,0,3,0,78
311319669003,886,466,215,192,13,0,0,743,29,0,9,3,102,743,29,0,0,1,0,0,1,1,6,1,102
311319670001,580,279,165,130,6,0,0,485,19,2,10,2,62,485,19,2,2,4,0,1,4,0,1,0,62
311319670002,671,357,144,155,15,0,0,575,29,1,6,3,57,575,29,1,0,4,1,1,1,0,0,0,57
311319670003,326,172,76,71,7,0,0,260,23,0,4,5,34,260,23,0,0,4,3,0,0,0,0,2,34
311059545001,532,373,65,89,5,0,0,449,13,0,3,3,64,449,13,0,0,3,0,0,0,0,0,0,64
311059545002,481,366,36,73,6,0,0,405,21,0,0,2,53,405,21,0,0,0,0,0,0,0,0,0,53
311059545003,459,288,70,94,7,0,0,357,35,1,4,4,58,357,34,1,1,0,1,0,1,2,1,0,58
311059545004,918,647,130,135,6,0,0,770,37,0,5,1,105,770,37,0,1,3,0,0,1,1,0,0,105
311479645001,561,348,139,71,3,0,0,482,11,0,0,8,60,482,11,0,1,0,2,0,0,0,0,2,60
311479645002,599,373,153,72,1,0,0,510,5,0,3,8,73,510,5,0,0,1,5,1,0,0,1,0,73
311479685001,453,280,106,66,1,0,0,387,3,0,3,6,54,387,3,0,3,2,2,0,1,0,0,1,54
311479685002,754,463,176,110,5,0,0,647,13,0,1,15,78,647,13,0,2,0,2,0,0,0,1,2,78
311479686001,1079,619,276,174,10,0,0,944,8,0,5,9,113,944,8,0,1,1,3,0,1,1,1,1,113
311479686002,462,196,148,110,8,0,0,412,7,1,1,4,37,412,7,1,1,1,0,0,0,0,0,0,37
311479686003,654,387,134,128,5,0,0,547,2,0,3,6,96,547,2,0,0,2,2,0,1,0,0,0,96
311479686004,534,294,127,104,9,0,0,455,9,1,5,7,57,455,8,1,2,0,1,2,0,1,2,1,57
310179750001,944,744,92,101,6,1,0,815,15,0,2,12,100,815,15,0,0,1,0,0,1,0,0,1,100
310179750002,1116,928,89,96,3,0,0,988,12,1,4,10,101,988,12,1,0,0,1,0,2,2,0,3,101
311499746001,301,252,28,20,1,0,0,254,2,0,1,2,42,254,2,0,0,0,2,1,0,0,0,0,42
311499746002,665,545,64,54,2,0,0,571,11,0,3,3,77,571,11,0,0,1,0,1,0,0,1,1,77
311530101031,908,354,277,255,21,1,0,746,49,4,7,6,96,746,49,4,2,3,1,0,2,1,1,1,96
311530101032,792,364,186,223,19,0,0,651,43,6,2,7,83,651,42,6,1,2,3,0,0,0,0,0,83
311530101033,518,215,154,130,19,0,0,427,14,6,4,7,60,427,14,6,1,1,2,2,0,1,0,0,60
311530101034,886,437,238,195,16,0,0,713,31,7,9,6,120,713,31,7,1,0,2,0,2,2,5,1,120
311530101041,454,161,182,105,6,0,0,348,61,9,3,3,30,348,61,9,2,0,0,0,3,0,0,0,30
311530101042,688,269,217,181,21,0,0,512,84,10,6,12,64,512,84,10,2,0,7,0,2,1,3,0,64
311530101051,620,282,189,131,18,0,0,508,36,7,4,4,61,508,36,7,1,3,0,0,0,0,1,0,61
311530101052,601,241,187,165,7,1,0,465,45,16,4,10,61,465,45,16,1,0,5,1,3,0,0,0,61
311530101053,604,199,202,190,13,0,0,439,47,20,9,7,82,439,47,19,2,1,2,3,2,0,3,0,82
311530101061,435,172,108,139,16,0,0,364,27,4,2,8,30,364,24,4,1,0,2,0,0,2,0,0,30
311530101062,533,225,149,143,16,0,0,435,32,5,4,2,55,435,32,4,1,2,0,0,1,0,1,0,55
311530101063,747,247,259,225,16,0,0,585,59,26,7,7,63,585,58,26,1,2,2,1,2,1,1,0,63
311530101064,695,252,200,219,23,1,0,561,25,10,8,9,82,561,25,10,2,0,2,2,2,0,2,0,82
311530101071,750,245,299,187,18,1,0,514,134,17,9,5,71,514,131,17,0,2,1,2,1,1,1,0,71
311530101072,837,342,257,226,12,0,0,632,105,4,9,11,76,632,102,4,0,3,2,1,1,3,0,0,76
311530101073,625,240,190,180,15,0,0,464,55,15,19,8,64,464,54,15,0,3,2,10,3,0,2,0,64
311530101081,335,77,155,100,3,0,0,169,72,53,8,4,29,169,72,53,2,4,2,3,0,1,0,0,29
311530101082,936,329,302,293,10,2,0,637,125,28,26,12,108,637,125,28,6,7,2,16,0,2,1,2,108
311530101083,845,345,277,212,11,0,0,654,63,30,9,4,85,654,62,30,1,4,0,0,1,1,2,0,85
311530102031,1168,513,312,326,17,0,0,923,68,20,29,13,115,923,68,20,2,3,5,9,5,3,7,0,115
311530102032,1002,532,195,255,20,0,0,815,53,9,8,17,100,815,50,9,4,2,8,2,2,2,0,0,100
311530102033,563,299,137,121,6,0,0,476,26,6,2,8,45,476,26,6,0,2,1,0,0,0,0,0,45
311530102034,815,383,191,223,18,0,0,667,42,5,7,12,82,667,41,5,1,1,6,1,1,1,2,2,82
311530102041,603,210,193,186,14,0,0,447,53,35,10,4,54,447,53,35,2,2,1,4,1,1,2,0,54
311530102042,647,230,214,182,21,0,0,506,61,17,9,2,52,506,59,17,0,0,0,2,3,2,1,0,52
311530102043,623,253,182,172,16,0,0,475,30,26,5,6,81,475,30,26,2,0,3,0,2,1,2,0,81
311530102051,933,417,239,258,18,1,0,759,74,5,9,4,82,759,72,5,0,5,3,0,0,0,0,0,82
311530102052,980,412,249,282,37,0,0,767,57,23,6,5,122,767,56,22,2,0,3,0,1,1,2,0,122
311530102061,421,168,118,126,9,0,0,309,43,19,4,6,40,309,43,19,0,1,4,2,0,0,0,0,40
311530102062,619,234,179,194,12,0,0,506,29,16,4,7,57,506,29,16,0,0,1,0,1,0,2,0,57
311530102063,714,279,189,231,15,0,0,554,37,26,13,5,79,554,37,26,0,5,1,1,1,4,1,0,79
311530102064,739,347,210,174,7,1,0,569,44,32,11,10,73,569,44,31,3,3,2,4,1,2,1,0,73
311530102071,879,441,215,214,9,0,0,723,33,6,28,13,76,723,31,6,0,5,6,4,12,2,2,0,76
311530102072,603,222,182,190,9,0,0,457,50,13,11,10,62,457,50,13,1,3,2,1,1,1,5,2,62
311530102081,507,210,137,152,8,0,0,404,33,11,3,8,48,404,33,11,1,2,0,0,0,1,0,0,48
311530102082,667,389,124,144,10,0,0,554,9,1,3,12,88,554,9,1,5,2,4,0,1,0,0,0,88
311530102083,1402,644,336,402,19,1,0,1121,59,12,17,24,169,1121,59,10,4,8,9,4,2,1,2,1,169
311530102091,2064,960,484,575,44,1,0,1669,130,20,16,21,208,1669,124,20,2,2,10,2,2,0,9,3,208
311530103021,115,30,31,45,9,0,0,69,9,10,3,2,22,69,9,9,1,0,0,1,0,0,1,0,22
311530103051,631,225,188,198,20,0,0,452,63,33,8,11,64,452,62,30,1,1,6,1,2,1,0,0,64
311530103061,235,97,71,56,11,0,0,169,24,12,4,2,24,169,24,12,0,2,1,0,0,1,0,0,24
311530103062,461,157,112,174,18,0,0,334,42,23,3,6,53,334,42,22,1,2,3,0,0,0,0,0,53
311530104011,717,283,193,233,8,0,0,549,80,11,7,7,63,549,80,11,0,2,5,0,1,0,2,2,63
