BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_lib,party_cnt,party_con,party_grn,party_scl,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_23,eth2_30,eth2_10,eth2_34,eth2_14,eth2_66,eth2_85,eth2_21,eth2_35,eth2_12,eth2_61,eth2_29,eth2_55,eth2_33,eth2_32,eth2_26,eth2_38,eth2_59,eth2_57,eth2_19,eth2_99,eth2_28,eth2_unk
340311243122,850,298,314,234,3,0,1,0,0,0,0,479,121,3,86,70,91,479,120,3,39,39,26,13,6,1,6,6,0,2,4,2,1,3,0,4,1,0,0,0,0,1,91
340311243123,676,269,241,163,0,0,2,0,1,0,0,393,65,2,65,55,96,393,64,2,49,30,7,8,8,1,4,0,1,1,2,0,2,4,3,0,0,0,0,0,0,0,96
340311243124,737,250,254,225,2,1,3,1,0,1,0,408,74,3,76,75,101,408,74,3,54,40,11,14,7,0,5,1,1,2,0,2,2,1,4,0,2,0,4,1,0,0,101
340311243211,1674,712,621,322,8,2,5,1,1,2,0,839,344,22,144,115,210,839,342,21,93,56,25,19,20,2,12,5,8,1,9,2,1,4,2,0,1,0,1,0,1,0,210
340311243212,934,394,352,179,3,2,2,1,0,1,0,430,230,5,63,91,115,430,226,5,38,60,10,8,4,4,8,2,1,1,0,1,4,2,4,6,0,0,3,2,0,0,115
340311243213,556,223,207,118,1,2,2,1,1,1,0,276,130,2,29,51,68,276,129,2,24,27,2,10,0,1,4,1,0,0,2,1,7,0,0,1,0,0,0,0,0,0,68
340311243214,569,229,204,128,2,4,1,1,0,0,0,287,98,15,50,54,65,287,97,15,37,32,9,3,0,1,4,0,0,2,6,1,3,1,0,0,0,2,0,1,0,1,65
340311243215,653,246,233,163,3,1,4,0,2,1,0,279,140,8,68,66,92,279,139,8,50,37,10,7,4,1,1,0,1,4,0,6,4,4,0,0,0,0,5,0,0,0,92
340311243221,1295,519,487,276,5,2,4,1,0,1,0,640,283,12,144,83,133,640,280,12,116,46,12,17,6,3,1,2,3,2,2,0,2,1,2,2,1,7,0,0,0,0,133
340311243222,754,317,261,166,1,0,5,0,1,3,0,359,178,7,69,56,85,359,176,7,53,26,9,9,2,2,9,0,0,5,1,2,3,1,4,0,0,0,0,0,0,0,85
340311243223,589,189,243,154,1,0,2,0,0,0,0,309,137,1,35,35,72,309,137,1,25,16,6,11,2,0,2,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,72
340311243224,756,336,270,141,2,1,4,1,0,1,0,362,200,6,51,59,78,362,199,6,39,24,10,13,0,1,6,0,6,1,2,1,0,2,0,1,0,0,2,0,0,0,78
340311243231,1058,453,407,177,5,7,3,3,1,2,0,468,265,31,108,75,111,468,263,29,83,43,9,8,6,2,12,4,1,3,1,2,0,5,0,1,0,2,0,1,2,0,111
340311243232,448,216,157,66,2,0,3,0,1,3,0,194,143,16,22,35,38,194,143,16,16,17,2,4,2,0,3,2,1,0,1,1,0,7,0,0,0,0,1,0,0,0,38
340311243233,467,215,162,84,2,1,2,0,0,1,0,250,96,10,28,32,51,250,96,10,17,19,3,2,6,0,4,1,0,1,1,4,1,1,0,0,0,0,0,0,0,0,51
340311244021,1120,352,476,277,3,4,4,0,1,3,0,482,201,7,76,84,270,482,197,7,62,36,8,27,4,4,1,0,6,1,0,4,0,5,2,1,2,1,0,0,0,0,270
340311244022,1025,435,376,204,2,1,4,1,0,2,0,476,266,22,77,53,131,476,264,22,53,29,13,8,3,2,10,5,0,3,4,0,0,0,1,0,0,0,1,0,0,0,131
340311244023,1163,462,479,198,5,3,7,5,2,2,0,475,376,10,134,57,111,475,372,9,82,29,28,11,16,4,3,1,2,4,1,1,0,4,2,1,2,1,1,0,1,2,111
340311244024,548,201,218,119,6,1,1,2,0,0,0,239,158,4,50,39,58,239,156,4,40,17,7,2,0,2,7,1,3,0,1,0,0,4,1,0,0,1,0,0,0,0,58
340311244031,586,236,236,108,0,4,1,0,1,0,0,249,150,7,66,48,66,249,150,7,56,30,7,5,0,0,2,3,0,0,1,0,1,8,0,0,1,0,0,0,0,0,66
340311244032,955,241,368,339,2,1,4,0,0,0,0,465,69,0,10,39,372,465,68,0,9,6,0,18,0,1,1,0,0,1,0,0,0,9,4,0,1,0,0,0,0,0,372
340311244033,708,245,274,181,0,1,2,1,1,3,0,375,81,1,82,46,123,375,80,1,67,13,8,16,5,1,3,0,3,1,0,1,3,3,3,0,1,0,0,1,0,0,123
340311244041,556,236,213,94,2,4,2,3,1,1,0,210,187,9,36,48,66,210,187,7,27,17,2,10,2,0,0,0,0,2,2,4,5,0,0,3,2,0,8,0,2,0,66
340311244042,657,272,245,125,3,2,4,3,1,2,0,286,209,8,40,62,52,286,207,8,31,28,6,9,1,2,5,0,0,2,3,0,3,3,2,0,2,2,4,0,0,0,52
340311244043,631,246,264,118,1,1,0,0,0,1,0,307,141,8,64,35,76,307,141,8,60,23,0,5,0,0,0,0,0,2,1,0,3,3,0,1,0,0,0,1,0,0,76
340311244044,664,287,259,110,1,3,2,2,0,0,0,280,177,4,76,41,86,280,176,4,67,22,4,8,2,1,3,0,0,0,0,1,0,0,3,0,1,0,3,0,0,3,86
340311245001,751,344,287,101,3,2,7,4,2,1,0,177,359,12,43,85,75,177,358,12,27,63,4,5,1,1,6,0,0,9,2,4,3,1,1,0,0,0,0,1,0,1,75
340311245002,1089,573,386,116,0,2,4,3,4,1,0,242,614,43,35,89,66,242,610,43,33,57,2,8,0,4,2,0,2,0,2,2,0,5,1,0,2,1,5,0,0,0,66
340311245003,553,260,203,80,0,3,2,2,1,2,0,127,242,13,78,51,42,127,241,13,67,40,1,6,2,1,2,1,0,7,1,1,0,0,0,0,0,1,0,0,0,0,42
340311245004,501,233,170,88,6,3,0,1,0,0,0,207,149,4,25,70,46,207,146,4,23,37,0,12,0,3,3,0,2,1,4,2,1,6,1,1,0,0,1,0,0,0,46
340311245005,1338,608,487,227,1,2,7,4,1,1,0,547,468,19,73,86,145,547,465,19,46,45,13,16,4,3,3,0,1,5,6,1,4,4,1,1,0,1,3,0,0,0,145
340311246011,664,303,252,89,3,1,4,4,6,2,0,212,232,18,17,128,57,212,229,18,6,111,7,5,0,3,1,0,0,4,2,2,2,4,1,0,0,0,0,0,0,0,57
340311246012,911,454,338,104,3,4,2,2,2,2,0,178,440,13,26,196,58,178,440,13,14,158,3,2,2,0,0,0,3,5,2,9,3,11,5,0,1,0,1,0,0,0,58
340311246013,652,299,261,81,2,2,3,0,2,2,0,173,256,7,23,119,74,173,255,7,17,91,2,0,1,1,5,0,1,2,2,3,1,9,2,1,0,0,5,0,0,0,74
340311246014,335,180,117,35,1,0,0,1,1,0,0,113,110,4,15,42,51,113,110,4,10,35,1,5,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51
340311246021,603,248,252,92,3,2,3,1,1,1,0,171,160,7,54,105,106,171,160,7,50,71,2,4,1,0,4,1,3,0,4,1,0,11,1,0,0,2,4,0,0,0,106
340311246022,688,278,281,114,2,4,4,2,0,3,0,192,215,4,45,121,111,192,215,4,39,69,4,14,1,0,1,1,4,0,3,1,0,23,1,0,0,0,3,0,0,0,111
340311246023,693,292,282,113,4,1,0,1,0,0,0,218,272,7,25,91,80,218,271,7,16,56,6,13,0,1,0,0,2,3,3,3,1,12,0,0,0,1,0,0,0,0,80
340311246024,843,373,301,150,5,4,4,2,3,1,0,302,306,3,46,104,82,302,305,2,40,77,2,7,0,1,1,0,1,3,2,0,1,12,2,0,0,0,1,1,1,0,82
340311247001,1089,535,411,118,4,4,7,4,1,5,0,266,456,34,28,189,116,266,451,34,13,113,4,5,6,5,6,2,7,0,4,2,0,35,4,1,2,0,3,0,0,1,116
340311247002,605,264,228,97,3,2,4,2,2,3,0,169,310,7,12,60,47,169,306,7,6,30,1,5,0,4,4,0,0,5,7,2,3,6,1,0,1,0,1,0,0,0,47
340311247003,412,175,171,56,3,0,1,1,1,4,0,131,188,8,9,34,42,131,186,8,6,27,2,1,0,2,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,42
340311247004,568,309,190,60,2,2,3,0,2,0,0,177,284,5,8,55,39,177,284,4,7,34,1,1,0,0,0,0,2,0,1,1,2,8,0,0,3,1,2,0,1,0,39
340311247005,562,296,200,54,2,5,3,1,0,1,0,126,325,7,10,39,55,126,325,7,2,31,7,5,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,55
340311247006,861,448,293,103,4,4,6,1,1,1,0,218,427,22,16,102,76,218,424,22,9,76,3,6,0,3,0,0,1,4,0,12,0,5,0,0,0,0,1,0,0,0,76
340311248001,678,306,257,104,2,1,3,2,1,2,0,199,295,5,29,91,59,199,293,5,16,67,4,14,1,2,2,5,0,3,0,4,2,0,0,0,1,1,0,0,0,0,59
340311248002,640,317,246,67,1,1,1,2,3,2,0,151,294,9,10,106,70,151,291,9,3,65,5,8,0,3,5,1,2,0,2,6,2,11,1,1,0,0,2,0,0,0,70
340311248003,490,240,184,58,2,2,2,1,0,1,0,112,240,17,9,63,49,112,240,17,4,41,2,4,0,0,0,0,0,3,7,2,0,4,3,0,0,1,1,0,0,0,49
340311248004,507,235,184,77,2,1,1,5,2,0,0,148,236,8,4,69,42,148,236,8,1,54,3,4,0,0,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,0,42
340311248005,414,193,162,54,1,1,2,0,1,0,0,119,174,8,6,72,35,119,173,8,1,61,2,3,0,1,0,0,0,3,1,1,0,5,0,0,1,0,0,0,0,0,35
340311249001,1124,561,410,131,2,5,6,3,2,4,0,245,566,43,40,118,112,245,566,42,27,87,6,5,3,0,0,0,2,1,1,3,0,15,3,2,0,0,0,0,1,0,112
340311249002,649,351,214,67,3,4,6,1,1,2,0,170,331,26,29,53,40,170,323,25,18,42,6,1,3,8,0,1,0,0,0,1,2,3,1,1,2,0,0,0,1,0,40
340311249003,955,467,376,84,6,5,3,5,4,5,0,144,625,12,17,80,77,144,624,12,10,70,5,6,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,77
340311250001,555,268,212,56,3,2,7,2,0,5,0,132,312,6,8,50,47,132,306,6,6,41,0,1,0,6,0,2,1,0,0,1,0,3,0,0,0,1,2,0,0,0,47
340311250002,490,228,180,69,1,3,5,2,2,0,0,122,274,7,6,35,46,122,274,7,2,24,1,2,0,0,1,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,46
340311250003,627,310,222,79,1,6,6,1,2,0,0,129,393,1,0,57,47,129,391,1,0,40,0,6,0,2,1,0,0,0,3,0,0,1,1,0,0,1,4,0,0,0,47
340311250004,498,232,192,62,3,0,2,5,2,0,0,121,303,5,4,31,34,121,302,5,0,21,3,2,0,1,0,0,0,0,3,2,0,2,0,1,0,0,0,0,0,0,34
340311250005,446,211,161,53,5,4,4,1,4,3,0,75,302,1,12,28,28,75,299,1,1,16,7,4,1,3,0,1,0,2,1,1,0,0,4,0,0,0,0,0,0,0,28
340311250006,510,240,197,57,2,3,6,0,2,3,0,103,354,7,4,14,28,103,353,7,2,7,1,3,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,28
340311251001,473,228,184,50,1,3,1,2,2,2,0,101,299,8,3,24,38,101,296,8,1,14,1,5,1,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,38
340311251002,640,294,261,72,1,3,5,2,0,2,0,134,407,5,5,36,53,134,404,5,1,11,2,8,0,3,0,0,0,0,10,1,1,3,0,0,0,2,0,0,0,0,53
340311251003,465,214,192,45,3,2,2,3,3,1,0,93,306,6,7,24,29,93,304,6,3,10,1,5,0,2,0,3,0,0,5,0,0,1,1,0,0,0,1,0,0,0,29
340311337011,592,279,224,78,3,3,2,1,1,1,0,183,264,17,21,49,58,183,259,17,10,39,6,1,1,5,0,2,0,1,1,3,0,1,2,0,0,1,1,1,0,0,58
340311337012,720,412,231,67,3,2,3,2,0,0,0,142,392,64,16,67,39,142,391,64,11,51,1,1,0,1,1,1,0,0,0,3,0,4,5,0,0,0,0,1,0,2,39
340311337013,837,436,287,95,2,4,7,2,2,2,0,231,356,56,15,105,74,231,356,56,10,79,1,5,0,0,1,1,0,2,5,4,2,2,2,0,0,1,2,0,0,0,74
340311337014,709,356,247,88,3,3,3,2,4,3,0,190,292,41,20,94,72,190,290,41,10,67,6,4,0,2,0,1,1,0,3,11,0,2,3,1,0,1,2,0,0,2,72
340311337015,488,263,145,68,4,6,1,1,0,0,0,102,248,36,2,56,44,102,248,36,0,50,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,0,0,0,44
340311337021,1146,519,403,202,4,3,5,5,2,3,0,417,419,23,17,126,144,417,416,23,6,98,6,5,3,3,5,1,0,0,5,0,1,3,1,0,1,1,3,1,0,0,144
340311337022,917,481,303,116,3,2,8,2,1,1,0,326,304,49,35,114,89,326,304,49,17,89,6,2,4,0,5,0,1,2,3,3,0,6,2,2,1,0,1,0,0,2,89
340311432011,1237,379,429,412,7,0,6,2,2,0,0,855,168,42,16,44,112,855,162,42,5,23,3,2,5,6,1,1,4,1,0,0,2,5,4,0,2,1,0,0,0,0,112
340311432012,458,161,149,143,1,1,2,0,0,1,0,303,42,7,20,22,64,303,42,7,1,10,7,4,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,64
340311432021,626,165,214,244,0,1,1,1,0,0,0,433,67,13,9,31,73,433,64,13,5,15,2,5,0,3,3,1,0,0,1,0,0,6,0,1,0,0,1,0,0,0,73
340311432022,814,199,244,366,1,0,0,0,1,3,0,607,90,12,12,23,70,607,89,12,5,11,4,3,0,1,0,2,2,1,3,0,0,3,0,0,1,0,0,0,0,0,70
340311432023,522,178,165,174,1,0,1,2,0,1,0,361,78,9,4,22,48,361,77,9,2,11,2,4,0,1,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,48
340311432024,890,218,307,354,3,2,3,2,1,0,0,623,103,17,13,43,91,623,101,17,5,21,4,5,0,2,1,2,5,1,3,0,0,1,0,0,0,1,6,0,0,0,91
340311432025,519,167,184,162,3,1,1,0,0,1,0,363,49,6,11,18,72,363,48,6,1,7,3,3,0,1,0,3,0,4,0,0,0,1,1,0,4,2,0,0,0,0,72
340311433011,863,288,327,232,2,3,6,1,3,1,0,534,154,23,13,44,95,534,153,23,6,25,2,3,1,1,2,1,3,2,2,0,0,0,0,1,0,2,3,0,0,0,95
340311433012,729,208,265,251,1,3,0,0,0,1,0,447,150,10,14,36,72,447,150,10,9,23,3,3,2,0,0,0,0,0,0,0,2,6,0,0,0,0,2,0,0,0,72
340311433021,447,163,155,126,1,1,0,0,0,1,0,279,90,6,6,26,40,279,88,6,4,15,1,2,0,2,0,1,3,0,2,0,2,1,0,0,0,0,1,0,0,0,40
340311433022,773,258,272,236,1,0,2,1,0,3,0,507,131,10,17,32,76,507,131,10,8,14,1,6,5,0,1,0,4,3,1,1,1,0,0,0,3,0,1,0,0,0,76
340311433023,1397,507,471,409,5,1,1,1,1,1,0,898,285,16,20,57,121,898,280,16,8,34,8,9,4,5,1,0,0,0,3,1,2,2,0,0,0,1,4,0,0,0,121
340311434011,905,310,352,232,3,1,2,2,3,0,0,517,210,26,13,39,100,517,210,26,4,25,2,5,2,0,1,1,0,4,0,1,1,3,1,0,0,0,2,0,0,0,100
340311434012,453,162,169,120,0,1,0,1,0,0,0,280,78,13,5,24,53,280,77,13,1,12,4,1,0,1,0,0,3,0,2,0,2,0,0,0,1,0,3,0,0,0,53
340311434013,728,242,259,218,3,1,2,1,0,2,0,429,161,15,5,27,91,429,158,15,2,5,1,14,0,3,1,1,1,1,1,0,1,2,0,0,1,1,0,0,0,0,91
340311434021,595,277,220,82,3,5,4,0,3,1,0,198,272,33,7,34,51,198,271,32,5,25,1,5,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,51
340311434022,885,319,290,267,2,2,0,4,0,1,0,558,85,21,35,80,106,558,83,21,27,38,3,13,3,2,4,0,3,0,2,1,3,3,1,2,1,1,2,0,0,0,106
340311434023,894,365,320,193,5,1,4,2,1,3,0,403,270,20,18,84,99,403,268,20,7,56,4,5,3,2,4,0,6,3,4,0,4,2,2,1,0,0,1,0,0,0,99
340311540031,1194,409,469,299,1,5,7,2,2,0,0,756,174,8,46,88,122,756,173,8,25,48,9,15,3,1,0,4,0,2,4,7,0,8,2,0,1,3,0,2,0,0,122
340311540032,1507,527,527,436,3,1,4,5,2,2,0,1000,173,0,57,103,174,1000,169,0,27,68,17,16,4,4,1,0,3,9,4,2,2,5,1,0,0,1,0,0,0,0,174
340311540041,726,276,274,168,3,2,1,1,1,0,0,456,78,27,15,46,104,456,78,27,9,28,2,7,0,0,0,2,4,2,2,1,1,2,1,0,0,0,0,0,0,0,104
340311540051,1077,349,428,291,1,2,3,2,0,1,0,710,146,1,35,69,116,710,145,1,15,48,6,2,2,1,0,2,1,6,3,2,2,7,4,4,0,0,0,0,0,0,116
340311540052,704,235,262,200,2,2,1,1,1,0,0,412,135,11,20,55,71,412,135,11,8,29,3,9,5,0,2,1,7,3,0,2,0,2,2,0,0,0,1,0,0,0,71
340311540061,722,215,290,206,2,0,1,2,2,4,0,438,124,5,35,56,64,438,123,5,14,29,8,11,1,1,0,12,2,0,4,2,0,4,0,0,0,1,2,0,0,0,64
340311540062,1278,431,468,369,2,1,2,1,2,2,0,867,128,6,47,80,150,867,127,6,27,52,7,9,6,1,3,0,1,3,1,1,1,3,1,0,5,0,3,0,0,0,150
340311540063,966,344,385,221,3,2,4,2,3,2,0,576,194,7,17,74,98,576,189,7,4,45,5,14,5,5,1,1,1,0,2,0,1,6,1,2,0,1,1,0,0,0,98
340311635011,1520,290,504,717,1,4,1,2,1,0,0,1144,111,24,28,78,135,1144,109,24,8,39,14,10,5,2,0,1,2,0,5,1,2,7,3,0,0,4,2,0,0,0,135
340311635012,1272,352,492,418,5,0,1,1,0,3,0,808,138,17,56,90,163,808,136,17,14,49,16,15,19,2,2,2,5,3,3,6,0,4,4,0,0,0,2,0,0,0,163
340311635013,1071,268,378,414,4,3,1,1,1,1,0,694,142,29,27,87,92,694,138,29,10,48,10,5,2,4,1,2,5,2,4,0,3,10,8,1,0,0,3,0,0,0,92
340311635021,1013,265,375,365,3,2,1,0,0,2,0,645,144,21,18,54,131,645,144,21,11,32,4,5,0,0,3,2,0,1,2,0,7,1,1,0,1,2,0,0,0,0,131
340311635022,644,161,263,212,1,2,4,1,0,0,0,412,103,15,8,29,77,412,103,15,8,15,0,4,0,0,0,0,2,0,0,2,1,5,0,0,0,0,0,0,0,0,77
340311635023,1359,293,450,606,3,1,5,0,1,0,0,976,121,37,25,69,131,976,120,37,6,29,13,22,3,1,1,0,1,1,1,1,0,2,2,0,0,2,8,0,0,0,131
340311752001,357,169,142,34,1,5,4,0,0,2,0,68,250,11,0,7,21,68,249,10,0,1,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,21
340311752002,296,144,115,27,1,0,4,2,2,1,0,17,256,0,4,4,15,17,255,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,15
340311752003,510,285,181,38,1,0,3,0,0,2,0,55,372,51,3,4,25,55,370,51,1,1,1,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,25
340311752004,193,103,67,20,0,0,2,1,0,0,0,28,150,3,0,1,11,28,149,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
340311753011,253,128,101,13,2,4,1,1,3,0,0,31,213,3,0,1,5,31,213,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
340311753012,299,149,121,24,1,1,3,0,0,0,0,25,257,0,6,3,8,25,257,0,1,1,1,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,8
340311753013,297,139,117,30,5,2,4,0,0,0,0,36,243,1,0,4,13,36,243,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13
340311753021,326,144,144,21,5,6,4,0,0,2,0,52,234,11,1,6,22,52,232,11,0,2,1,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,22
340311753022,340,179,125,26,1,2,2,0,0,5,0,25,297,2,0,3,13,25,297,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
340311753023,546,267,220,48,1,2,3,1,3,1,0,83,428,5,3,7,20,83,425,5,3,4,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
340311754011,594,321,217,48,1,1,5,0,0,1,0,86,425,55,2,8,18,86,420,55,2,4,0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18
340311754012,761,392,268,85,3,2,5,2,2,2,0,94,584,33,1,9,40,94,584,33,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40
340311754013,239,118,107,7,1,1,1,2,1,1,0,36,171,23,2,3,4,36,170,23,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
340311754014,792,450,255,71,4,7,1,3,0,1,0,74,620,39,6,11,42,74,620,39,2,7,3,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,42
340311754021,277,147,96,28,1,0,0,2,1,2,0,43,212,4,1,1,16,43,208,4,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
340311754022,734,367,298,50,1,4,2,3,5,4,0,118,401,183,5,4,23,118,401,183,1,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23
340311754023,411,235,141,26,2,2,3,0,1,1,0,50,300,45,4,3,9,50,299,45,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
340311754024,367,182,151,29,0,0,2,1,1,1,0,36,296,8,2,4,21,36,296,8,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21
340311755011,760,364,312,64,2,3,9,1,2,3,0,97,583,43,4,2,31,97,580,43,3,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
340311755012,784,424,289,54,4,4,5,2,0,2,0,137,530,71,10,7,29,137,528,71,7,1,1,3,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,29
340311755021,497,279,177,29,5,2,3,1,1,0,0,61,312,103,1,2,18,61,311,103,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18
340311755022,395,203,159,26,2,0,2,1,2,0,0,51,302,18,1,8,15,51,302,18,0,1,1,0,0,0,2,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,15
340311755023,680,394,224,47,5,4,5,0,1,0,0,86,427,132,1,13,21,86,426,132,0,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
340311756011,826,224,351,247,1,0,3,0,0,0,0,357,60,6,5,72,326,357,59,6,5,15,0,42,0,1,3,0,2,0,0,0,2,3,1,0,4,0,0,0,0,0,326
340311756012,934,259,395,272,1,0,2,4,0,1,0,344,97,15,7,61,410,344,95,15,2,7,3,31,1,2,1,0,3,0,1,2,2,6,4,0,2,1,1,1,0,0,410
340311756031,953,495,340,98,5,6,5,1,0,3,0,158,600,69,28,27,71,158,597,69,16,6,8,11,1,3,4,0,0,2,1,0,1,3,1,1,0,0,0,0,0,0,71
340311756032,499,295,166,29,2,4,2,0,0,1,0,73,374,16,11,3,22,73,373,16,11,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
340311756033,582,287,221,63,3,3,3,0,1,1,0,67,382,39,46,16,32,67,382,39,40,11,3,2,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,32
340311756041,610,301,241,58,1,1,3,2,2,1,0,130,367,11,37,26,39,130,366,11,33,7,0,5,1,1,3,0,0,3,0,2,3,6,0,0,0,0,0,0,0,0,39
340311756042,1239,564,466,186,8,4,4,2,2,3,0,314,600,53,55,58,159,314,597,53,43,21,6,15,1,3,5,2,0,2,8,0,3,1,0,1,3,1,0,0,0,0,159
340311757011,908,390,380,121,5,4,4,1,2,1,0,207,468,19,89,24,101,207,465,19,85,8,0,13,0,3,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,101
340311757012,559,254,199,98,3,2,0,3,0,0,0,132,257,6,40,28,96,132,257,6,35,11,1,6,0,0,2,0,1,3,1,2,2,1,1,0,0,1,0,0,0,1,96
340311757013,764,320,287,142,3,4,3,1,1,3,0,173,389,9,52,29,112,173,387,9,40,16,6,4,0,2,6,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,112
340311757014,659,318,245,89,1,1,3,1,1,0,0,182,250,60,52,31,84,182,243,59,47,15,2,7,1,7,2,0,1,1,2,2,0,2,0,0,0,0,0,0,1,0,84
340311757031,1337,614,464,238,4,6,4,3,1,3,0,321,650,21,88,90,167,321,647,21,75,29,9,42,1,3,2,0,4,1,0,2,3,2,3,0,1,1,0,0,0,0,167
340311757032,1078,379,468,214,4,2,4,2,2,3,0,311,286,30,107,53,291,311,285,30,102,15,3,25,0,1,4,0,1,0,1,1,2,1,0,2,1,1,1,0,0,0,291
340311757041,872,269,350,248,0,2,1,0,2,0,0,316,194,1,11,42,308,316,189,1,7,14,4,11,0,5,4,0,0,0,1,1,1,5,3,0,2,0,0,0,0,0,308
340311757042,803,297,312,186,1,2,4,1,0,0,0,261,217,10,55,22,238,261,216,10,48,6,6,10,0,1,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,238
340311757043,737,252,323,156,0,1,3,1,0,1,0,218,207,5,19,48,240,218,206,5,15,3,2,31,0,1,1,0,0,1,1,1,5,1,5,0,0,0,0,0,0,0,240
340311758011,435,216,167,42,3,3,0,3,1,0,0,73,241,9,89,12,11,73,240,9,88,8,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
340311758012,919,431,373,88,3,2,11,4,5,2,0,114,553,38,155,13,46,114,550,38,147,10,2,0,0,3,1,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,46
340311758013,398,216,144,33,1,0,0,1,1,2,0,50,243,18,48,10,29,50,242,18,44,7,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,29
340311758031,180,96,69,11,0,0,1,0,1,2,0,14,153,1,2,1,9,14,152,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
340311758032,590,318,225,35,3,4,2,1,0,2,0,59,454,50,4,5,18,59,454,49,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,18
340311758041,288,138,118,22,2,2,3,0,1,2,0,27,238,7,2,2,12,27,238,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12
340311758042,592,307,220,48,4,0,3,4,1,5,0,68,415,19,63,12,15,68,415,19,61,10,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15
340311758043,428,203,177,40,1,3,2,2,0,0,0,42,354,4,0,5,23,42,352,4,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23
340311759001,367,185,138,31,3,1,3,4,1,1,0,41,298,11,3,2,12,41,298,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
340311759002,525,219,236,55,4,1,4,1,2,3,0,120,342,14,6,8,35,120,341,14,3,7,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,35
