BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_rin,party_lib,party_wfp,party_grn,party_cnt,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_10,eth2_93,eth2_21,eth2_34,eth2_30,eth2_23,eth2_12,eth2_14,eth2_85,eth2_66,eth2_55,eth2_35,eth2_61,eth2_15,eth2_32,eth2_83,eth2_38,eth2_33,eth2_59,eth2_81,eth2_19,eth2_29,eth2_unk
410510104103,588,213,220,113,30,3,3,1,0,5,0,429,76,11,13,16,43,429,73,3,11,2,4,8,5,1,0,0,3,1,2,0,2,0,0,0,0,1,0,0,0,43
410510104111,1006,356,363,214,43,5,8,2,0,15,0,736,146,4,22,17,81,736,146,10,4,0,1,1,3,3,3,5,0,2,3,3,0,0,0,1,0,0,0,1,0,81
410510104112,1174,412,373,301,57,9,7,1,0,14,0,906,105,4,22,21,116,906,104,7,4,3,10,9,5,1,4,1,1,0,0,0,2,0,0,0,0,0,1,0,0,116
410510104121,909,259,277,299,53,3,5,2,2,9,0,710,65,4,18,18,94,710,65,8,4,4,7,6,1,0,0,0,0,2,0,2,2,0,0,1,0,0,0,1,0,94
410510104122,1646,444,537,549,82,11,6,4,2,11,0,1269,123,3,31,48,172,1269,122,5,3,3,23,9,5,9,3,4,1,6,0,0,2,2,3,1,0,0,0,2,0,172
410510104131,1320,385,537,292,74,8,7,1,2,14,0,934,135,7,61,51,132,934,135,21,7,4,15,13,2,17,7,5,0,3,3,1,9,0,5,1,2,0,2,1,0,132
410510104132,1934,675,625,501,99,10,6,2,1,15,0,1507,111,3,59,58,196,1507,109,15,3,10,17,15,2,17,5,4,2,5,1,0,9,0,4,0,1,5,1,0,3,196
410510105001,826,283,252,239,42,5,2,1,1,1,0,661,39,2,12,11,101,661,39,3,2,2,3,3,2,3,2,1,0,1,0,2,0,1,0,0,0,0,0,0,0,101
410510105002,981,342,272,283,52,7,3,3,4,15,0,819,36,1,21,21,83,819,36,7,1,1,11,3,5,2,4,1,0,0,0,0,0,0,1,0,5,0,0,0,0,83
410510105003,702,233,202,214,34,8,2,4,0,5,0,578,18,0,13,8,85,578,18,2,0,1,2,3,1,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,85
410510105004,918,277,278,287,50,9,1,5,0,11,0,745,38,1,14,16,104,745,38,6,1,1,6,2,3,1,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,104
410510106011,1017,574,292,53,50,15,14,5,1,13,0,740,51,13,67,38,108,740,51,40,13,5,10,18,3,10,9,1,0,2,1,1,0,1,0,0,2,0,1,0,0,108
410510106012,249,97,96,15,14,6,11,4,2,4,0,185,18,6,1,6,33,185,18,0,6,0,1,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,33
410510106021,776,270,319,73,39,11,33,9,1,21,0,576,46,39,16,7,92,576,46,5,39,4,1,2,3,1,2,0,0,1,0,1,1,1,0,0,0,0,0,0,1,92
410510106022,683,307,239,53,43,6,15,8,2,10,0,487,38,8,33,28,89,487,38,13,8,5,5,10,5,6,4,1,0,1,0,4,0,3,1,0,0,0,1,0,0,89
410519800001,4,2,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410559501001,681,121,172,352,21,7,0,2,1,5,0,612,7,0,3,3,56,612,7,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,56
410559501002,829,155,253,363,34,7,6,1,2,8,0,688,30,0,9,8,94,688,29,2,0,1,1,2,0,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,94
410530051001,655,188,317,96,35,9,2,1,1,6,0,505,92,0,10,9,39,505,92,1,0,5,4,1,0,3,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,39
410530051002,860,268,368,152,41,17,3,5,2,4,0,642,109,1,11,10,87,642,109,1,1,3,1,5,3,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,87
410530052031,578,194,219,119,33,6,1,1,2,3,0,465,53,2,9,8,41,465,53,6,2,0,2,3,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,41
410530052032,1928,621,617,567,101,11,1,2,1,7,0,1417,179,5,65,50,212,1417,174,22,5,14,19,11,11,7,5,4,5,7,0,1,1,0,2,4,1,0,1,1,0,212
410530052033,2000,740,582,553,96,16,1,6,2,4,0,1613,146,1,39,40,161,1613,143,9,1,10,9,10,3,7,8,2,3,0,5,2,0,3,0,2,2,0,3,0,1,161
410530052041,1298,467,404,354,57,7,2,1,2,4,0,991,127,2,27,17,134,991,125,14,2,1,3,2,8,3,1,4,2,0,0,0,0,1,1,1,1,1,0,0,3,134
410530052042,1439,459,437,434,79,20,1,2,0,7,0,1054,166,10,61,31,117,1054,164,11,9,3,16,3,30,11,5,3,2,2,0,2,1,0,0,0,3,0,1,0,0,117
410530052051,1398,449,462,382,76,18,2,3,4,2,0,1087,122,0,28,30,131,1087,122,11,0,2,8,10,9,1,3,0,0,4,1,2,1,2,3,0,0,0,0,0,0,131
410530052052,2584,866,766,758,164,16,3,4,1,6,0,1987,163,3,114,55,262,1987,161,22,3,39,19,13,15,21,14,4,2,5,8,0,0,1,2,0,2,0,0,1,1,262
410530052053,2552,823,802,800,89,16,3,4,1,14,0,1966,242,5,66,38,235,1966,242,19,4,14,21,6,6,17,9,4,0,0,0,4,0,0,0,2,0,0,0,0,0,235
410530052061,1371,450,537,276,72,17,5,5,1,8,0,961,221,7,18,26,138,961,220,6,7,2,10,8,4,4,0,0,1,0,1,2,0,0,2,1,1,0,0,1,0,138
410530053011,2172,716,590,719,120,17,3,2,1,4,0,1726,133,7,65,42,199,1726,133,25,7,14,12,8,11,10,4,5,0,0,3,2,0,3,2,3,0,4,0,1,0,199
410530053012,1027,352,190,421,53,4,1,1,1,4,0,862,46,0,8,8,103,862,46,1,0,1,2,4,2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,103
410530053013,2667,821,812,833,164,22,2,3,1,9,0,2036,283,3,67,39,239,2036,283,20,3,6,18,7,16,9,4,6,0,1,0,5,3,0,0,1,1,0,0,1,0,239
410530053014,887,230,256,349,41,7,1,2,0,1,0,703,65,1,16,12,90,703,65,10,1,1,2,6,0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,90
410530053021,807,216,222,321,38,6,0,0,0,4,0,665,37,0,12,10,83,665,37,8,0,0,0,3,0,2,1,3,0,2,0,0,1,1,0,0,1,0,0,0,0,83
410530053022,935,275,246,372,36,3,1,1,0,1,0,760,32,0,10,26,107,760,30,3,0,0,5,3,0,6,1,7,2,8,0,1,0,1,0,1,0,0,0,0,0,107
410530202021,2327,594,580,1006,112,18,2,4,4,7,0,1960,84,2,26,14,241,1960,83,17,2,4,0,8,2,2,1,1,1,0,0,0,0,0,0,4,1,0,0,0,0,241
410530202022,2156,551,626,823,116,17,2,8,6,7,0,1760,133,1,10,25,227,1760,132,3,1,2,3,6,2,3,0,3,1,0,3,2,0,1,0,2,0,2,2,0,0,227
410530202023,1375,296,612,380,61,15,1,3,2,5,0,1149,89,2,5,15,115,1149,88,1,2,0,4,1,1,2,0,3,1,0,1,0,0,1,2,0,2,1,0,1,0,115
410530202031,940,216,391,273,40,5,2,5,7,1,0,783,44,1,13,8,91,783,42,4,1,1,5,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,1,2,0,91
410530202032,475,92,225,122,23,8,0,3,0,2,0,408,32,0,2,0,33,408,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
410530202033,897,217,343,272,51,10,2,0,0,2,0,752,45,0,10,9,81,752,43,0,0,0,4,2,5,5,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,81
410530202041,954,231,348,298,52,4,7,5,3,6,0,807,62,0,9,5,71,807,62,1,0,0,1,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,71
410530202042,1162,243,362,472,68,4,1,4,0,8,0,990,54,1,5,12,100,990,54,1,1,0,4,3,0,1,2,1,0,2,0,0,0,2,0,0,0,0,0,1,0,100
410530202043,1883,485,532,740,100,10,5,1,4,6,0,1578,72,0,19,19,195,1578,71,1,0,2,3,2,5,8,3,3,1,0,0,1,0,1,1,5,0,0,2,0,0,195
410530203031,1617,482,616,414,75,18,3,6,1,2,0,1178,224,4,37,21,153,1178,224,10,4,3,4,1,5,13,5,5,0,1,0,3,1,1,3,0,0,1,0,0,0,153
410530203032,1010,354,340,244,49,8,5,1,2,7,0,794,93,2,15,14,92,794,92,2,2,4,3,5,3,2,4,3,1,0,0,0,0,0,3,0,0,0,0,0,0,92
410530203041,1135,379,425,210,80,18,8,5,2,8,0,840,138,1,24,24,108,840,137,9,1,0,4,7,7,4,3,3,1,0,3,0,0,0,1,0,0,2,1,0,0,108
410530203042,854,247,346,185,49,10,3,8,1,5,0,636,125,3,12,12,66,636,123,6,3,0,3,1,1,5,0,1,2,0,0,1,0,0,4,0,0,1,0,0,1,66
410530203043,1494,487,431,472,81,12,2,3,2,4,0,1199,158,0,14,13,110,1199,156,5,0,0,4,2,2,1,5,1,2,2,2,0,0,0,0,0,0,0,2,1,0,110
410530203044,1185,394,394,327,44,15,4,4,2,1,0,924,151,0,6,16,88,924,151,3,0,0,2,5,2,0,1,2,0,1,0,1,0,0,0,1,3,1,0,0,0,88
410530203051,1704,511,659,411,87,15,3,5,3,10,0,1134,406,1,13,22,128,1134,405,2,1,3,10,2,3,1,4,3,1,3,0,0,0,0,2,0,0,0,1,0,1,128
410530203052,746,192,344,148,45,7,2,2,1,5,0,526,131,0,6,11,72,526,131,3,0,0,1,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72
410530203053,892,347,321,161,39,6,7,5,2,4,0,597,206,3,7,6,73,597,203,2,3,2,2,2,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,73
410530203054,1069,300,453,230,66,10,4,1,2,3,0,656,316,0,16,17,64,656,315,10,0,1,8,6,1,0,2,1,1,0,0,0,1,0,0,0,2,0,0,0,0,64
410530203055,1160,370,435,283,47,10,3,4,4,4,0,806,252,0,11,14,77,806,251,6,0,1,2,7,1,2,1,0,1,0,0,2,0,0,1,0,2,0,0,0,0,77
410530203061,1024,329,277,353,44,11,0,3,4,3,0,878,62,2,10,9,63,878,62,4,2,0,1,1,5,0,0,0,0,0,0,2,1,0,1,0,1,0,3,0,0,63
410530203062,776,231,199,301,36,6,1,0,1,1,0,619,61,1,10,15,70,619,61,3,1,0,7,8,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
410530204001,952,202,391,313,36,5,3,1,1,0,0,775,61,2,6,17,91,775,60,2,2,1,1,6,1,0,2,2,1,3,0,1,0,1,3,0,0,0,0,0,0,91
410530204002,1782,414,806,456,68,12,3,1,10,12,0,1490,103,0,12,15,162,1490,103,3,0,0,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,7,0,0,162
410530204003,502,131,165,161,35,2,1,5,2,0,0,444,16,1,3,4,34,444,15,2,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34
410530204004,1196,267,453,371,74,15,1,5,4,6,0,1037,36,0,9,8,106,1037,36,0,0,4,4,1,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,106
410530204005,690,170,188,290,29,4,0,0,5,4,0,588,30,0,2,4,66,588,30,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66
410530205001,1061,222,268,503,55,6,0,1,2,4,0,935,28,0,9,4,85,935,28,1,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85
410530205002,1684,453,518,604,85,10,5,3,2,4,0,1396,95,2,16,21,154,1396,95,8,2,3,10,1,2,2,1,5,0,0,1,2,0,0,1,1,0,0,0,0,0,154
410530205003,1685,425,488,656,90,15,3,2,1,5,0,1429,83,0,17,13,143,1429,79,4,0,5,7,1,2,3,1,3,4,0,0,1,1,0,0,0,0,0,0,1,1,143
410530205004,1175,249,309,545,51,15,1,1,0,4,0,1014,32,0,9,8,112,1014,32,4,0,1,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,112
410419501001,1736,456,746,415,78,10,11,7,5,8,0,1475,76,1,16,12,156,1475,74,6,1,2,8,1,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,156
410419501002,1022,263,456,229,55,5,4,1,5,4,0,897,35,1,6,4,79,897,35,1,1,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79
410419503031,632,245,208,133,35,5,1,2,0,3,0,482,47,0,10,7,86,482,47,0,0,3,2,2,0,3,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,86
410419503032,921,357,282,213,49,6,0,5,0,9,0,758,40,3,19,8,93,758,40,5,3,1,0,2,2,4,4,0,0,4,0,0,0,0,1,0,0,1,0,0,0,93
410419503041,913,314,320,213,51,8,0,3,2,2,0,766,44,0,7,8,88,766,43,2,0,2,2,1,1,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,88
410419503042,684,193,299,135,43,6,2,1,3,2,0,525,55,4,12,8,80,525,51,3,4,3,5,0,1,2,1,1,4,0,1,0,0,0,1,0,0,0,0,0,0,80
410419503043,1032,372,370,203,61,11,5,4,1,5,0,857,66,0,12,12,85,857,66,4,0,0,2,2,3,0,4,2,0,2,1,0,0,0,0,2,1,0,0,0,0,85
410419504011,944,268,437,173,45,9,4,2,1,5,0,749,63,2,15,9,106,749,63,3,2,2,4,4,3,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,106
410419504012,801,261,322,162,40,4,3,1,1,7,0,671,26,3,8,8,85,671,25,4,3,0,2,2,3,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,85
410419504021,716,265,252,147,45,3,0,4,0,0,0,584,38,0,4,7,83,584,37,1,0,1,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,83
410419504022,1090,368,450,209,45,5,6,1,0,6,0,906,47,1,19,10,107,906,46,5,1,0,4,2,5,4,4,0,1,2,0,0,0,2,0,0,0,0,0,1,0,107
410419506011,667,230,215,156,54,2,2,4,1,3,0,558,20,4,12,6,67,558,19,2,4,0,1,1,2,1,6,0,1,1,2,0,0,0,0,0,0,0,1,0,0,67
410419506012,996,422,339,180,39,5,0,5,1,5,0,822,43,2,8,9,112,822,43,2,2,0,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112
410419506013,803,283,283,168,53,5,1,1,1,8,0,706,18,2,8,4,65,706,16,2,2,1,1,0,1,3,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,65
410419506021,629,235,209,142,35,3,1,3,0,1,0,527,30,0,6,10,56,527,29,1,0,0,3,3,2,0,3,0,1,1,0,0,0,1,0,0,0,2,0,0,0,56
410419506022,763,243,290,175,43,4,2,1,2,3,0,640,26,0,12,18,67,640,26,2,0,0,6,4,4,1,3,4,0,1,1,2,0,0,0,0,0,0,0,0,0,67
410419506023,734,228,283,168,45,2,1,1,2,4,0,600,30,1,20,8,75,600,30,5,1,2,3,2,4,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,75
410419508001,1466,517,484,350,80,18,0,5,3,9,0,1212,83,3,18,13,137,1212,83,5,3,1,2,6,1,2,9,0,0,0,1,3,0,0,0,0,1,0,0,0,0,137
410419508002,802,307,276,167,43,4,1,3,0,1,0,661,46,0,13,4,78,661,46,4,0,0,1,1,2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,78
410419508003,531,213,169,126,19,2,0,1,0,1,0,458,17,1,5,8,42,458,17,2,1,2,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,42
410419509001,571,210,177,145,31,4,1,2,0,1,0,468,27,0,12,4,60,468,27,6,0,0,0,0,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,60
410419509002,622,198,260,110,32,6,4,4,2,6,0,480,55,7,15,5,60,480,55,10,7,2,1,2,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60
410419509003,978,343,382,192,41,10,2,4,0,4,0,814,71,3,5,7,78,814,71,2,3,0,2,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,78
410419509004,585,241,189,116,31,1,2,3,0,2,0,470,54,0,6,9,46,470,53,3,0,2,3,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,2,0,0,46
410419510001,500,197,212,56,27,3,1,2,0,2,0,398,39,1,4,9,49,398,39,3,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49
410419510002,915,353,376,123,39,9,2,5,1,7,0,690,64,2,25,19,115,690,64,10,2,1,2,5,11,1,2,2,0,4,1,1,0,0,1,1,1,0,0,0,1,115
410419511001,582,228,213,89,39,2,1,5,1,4,0,485,21,0,7,7,62,485,18,3,0,1,2,2,1,0,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,62
410419511002,822,292,263,212,45,6,1,0,0,3,0,691,25,0,17,5,84,691,25,6,0,1,0,1,1,8,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,84
410419512001,1065,427,317,246,55,9,0,5,1,5,0,906,35,0,9,13,102,906,35,3,0,0,4,1,3,0,3,0,0,2,2,0,0,0,0,4,0,0,0,0,0,102
410419512002,877,337,310,157,50,9,0,5,2,7,0,723,25,0,12,12,105,723,21,4,0,0,1,3,3,2,3,0,4,2,1,0,0,2,0,0,0,3,0,0,0,105
410419513001,1002,307,357,287,43,2,2,1,1,2,0,856,43,2,11,9,81,856,43,4,2,1,1,1,1,2,2,1,0,3,1,2,1,0,0,0,0,0,0,0,0,81
410419513002,1082,308,457,249,53,6,5,0,1,3,0,913,37,0,13,7,112,913,36,1,0,0,0,3,1,7,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,112
410419514001,1180,280,499,334,53,8,0,2,0,4,0,1031,30,0,6,13,100,1031,30,1,0,0,4,3,1,0,3,0,0,1,2,0,0,0,0,2,1,0,0,1,0,100
410419514002,1096,276,499,233,59,14,6,1,3,5,0,912,55,1,10,11,107,912,52,2,1,2,4,3,0,3,2,2,3,0,0,0,0,0,1,0,1,0,0,0,0,107
410419515001,1141,457,347,244,71,10,1,4,1,6,0,961,37,1,16,20,106,961,36,4,1,0,1,11,3,3,6,0,1,0,2,0,0,0,0,4,0,2,0,0,0,106
410419515002,499,155,157,149,27,4,0,2,1,4,0,434,8,0,0,4,53,434,8,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,53
410419515003,46,21,19,5,1,0,0,0,0,0,0,35,1,0,4,0,6,35,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
410419515004,917,353,292,213,44,10,0,3,0,2,0,783,18,0,9,9,98,783,18,1,0,2,2,0,2,1,2,0,0,1,1,3,1,0,1,0,0,0,0,0,0,98
410419516001,1396,409,517,373,72,10,2,5,1,7,0,1227,40,0,9,13,107,1227,39,3,0,3,4,0,0,2,1,2,1,4,1,1,0,0,0,0,1,0,0,0,0,107
410419516002,1010,328,404,203,51,10,2,6,2,4,0,850,42,1,14,4,99,850,42,3,1,3,0,0,3,2,2,0,0,0,0,0,0,0,0,2,0,1,0,1,1,99
410419516003,885,317,307,205,40,8,1,5,0,2,0,747,40,0,3,6,89,747,38,1,0,0,2,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,89
410419517001,676,333,216,90,28,4,1,2,1,1,0,559,18,2,8,7,82,559,18,1,2,1,3,1,2,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,82
410419517002,1523,589,572,250,74,10,9,9,5,5,0,1266,64,3,9,14,167,1266,62,3,3,0,8,0,3,0,1,0,2,0,1,0,0,1,0,0,0,1,1,0,0,167
410419518001,774,212,257,255,41,2,0,3,1,3,0,675,17,0,4,6,72,675,16,0,0,0,4,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,72
410419518002,1443,413,626,314,57,11,8,4,4,6,0,1231,69,3,19,9,112,1231,69,4,3,2,1,6,1,4,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,112
410419518003,822,253,326,198,35,3,1,2,3,1,0,716,25,0,5,11,65,716,24,2,0,0,3,2,1,0,2,1,1,0,2,2,0,0,1,0,0,0,0,0,0,65
410419901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410139501011,914,139,246,475,37,5,1,3,0,8,0,803,12,0,10,7,82,803,11,0,0,2,3,1,1,4,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,82
410139501012,621,111,225,247,26,4,2,2,1,3,0,548,36,0,1,3,33,548,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33
410139501013,898,165,331,351,31,10,1,1,4,4,0,755,46,0,11,7,79,755,46,2,0,4,1,2,1,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,0,79
410139501021,688,102,186,358,31,4,1,3,0,3,0,576,21,0,4,7,80,576,21,2,0,0,5,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,80
410139501022,2135,393,658,933,111,12,3,1,8,16,0,1777,159,1,3,12,183,1777,158,2,1,0,1,4,1,0,0,2,1,1,1,0,0,0,2,0,0,0,0,0,0,183
410139501023,1226,271,369,484,77,6,3,3,3,10,0,1049,51,0,2,8,116,1049,50,1,0,0,5,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,116
410139502001,1175,180,360,564,50,6,2,0,4,9,0,1038,24,0,5,5,103,1038,22,2,0,0,3,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,103
410139502002,825,130,219,432,32,3,1,3,2,3,0,715,29,0,10,5,66,715,29,2,0,0,2,0,0,1,2,0,0,0,0,1,4,0,0,1,0,0,1,1,0,66
410139502003,883,158,326,317,56,9,5,2,2,8,0,758,62,2,2,4,55,758,62,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
410139502004,994,169,377,368,54,9,3,0,4,10,0,791,96,0,7,7,93,791,93,4,0,1,2,1,0,0,0,0,3,1,1,0,1,0,1,0,1,0,0,0,0,93
410139503011,934,129,224,515,50,5,0,1,1,9,0,833,19,2,7,6,67,833,19,4,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,0,67
410139503012,1878,319,461,969,109,5,2,2,2,9,0,1658,42,0,9,12,157,1658,42,4,0,1,2,3,1,2,1,0,0,2,1,0,0,4,0,0,0,0,0,0,0,157
410139503013,631,94,242,252,33,2,3,0,1,4,0,508,38,1,8,9,67,508,37,5,1,3,1,2,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,67
410139503021,524,91,217,165,31,4,1,1,2,12,0,435,35,0,3,7,44,435,34,0,0,1,0,2,1,1,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0,44
410139503022,1078,213,417,355,61,14,1,1,3,13,0,906,60,0,12,4,96,906,60,8,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,96
410139503023,599,97,231,229,39,0,1,0,0,2,0,504,35,1,2,8,49,504,35,0,1,1,1,1,0,1,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,49
410139504011,931,149,298,421,51,7,0,0,0,5,0,807,23,0,10,4,87,807,23,2,0,1,0,0,1,0,2,0,0,0,1,0,1,0,1,1,0,0,0,3,1,87
410139504012,1223,199,368,577,57,8,1,2,2,9,0,1068,37,0,11,9,98,1068,37,3,0,1,3,0,0,5,2,0,0,3,1,1,0,1,0,0,0,0,0,0,0,98
410139504021,530,100,164,210,36,3,1,4,2,10,0,462,14,0,4,1,49,462,14,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49
410139504022,1575,293,503,649,97,12,5,1,3,12,0,1378,34,3,7,11,142,1378,31,2,3,0,1,2,2,0,3,1,3,1,4,0,0,0,0,0,0,2,0,0,0,142
410379601001,555,65,136,321,26,2,0,1,2,2,0,487,30,0,3,2,33,487,28,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,33
410379601002,572,73,222,233,28,6,4,1,0,5,0,491,17,0,3,2,59,491,17,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59
410379601003,967,111,287,496,50,8,2,3,5,5,0,826,28,0,8,9,96,826,28,6,0,1,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,3,0,0,96
410379602001,748,73,198,449,24,3,1,0,0,0,0,656,23,2,7,2,58,656,17,1,2,0,0,1,0,5,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,58
410379602002,472,65,133,250,17,4,1,2,0,0,0,416,19,0,3,1,33,416,19,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33
410379602003,478,58,201,188,23,4,0,0,1,3,0,393,36,0,6,4,39,393,33,0,0,0,3,0,3,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,39
410379602004,475,59,162,217,28,5,0,0,2,2,0,399,31,0,2,2,41,399,30,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,41
410379602005,514,86,165,242,19,0,0,0,0,2,0,438,25,0,6,4,41,438,24,1,0,3,1,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,41
410379602006,552,68,148,308,24,3,1,0,0,0,0,478,28,0,3,1,42,478,25,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,42
410379602007,442,57,183,176,18,3,0,2,0,3,0,375,46,0,0,2,19,375,46,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19
410170001001,1914,554,493,726,106,12,2,3,2,16,0,1670,36,0,20,22,166,1670,36,8,0,0,8,7,4,3,3,0,0,3,0,0,1,0,1,0,1,0,2,0,0,166
410170002011,1166,230,401,429,79,13,2,2,3,7,0,1017,35,2,11,7,94,1017,34,3,2,2,1,3,0,4,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,94
410170002012,1485,279,603,457,101,11,13,3,1,17,0,1289,62,1,9,19,105,1289,56,4,1,0,3,3,1,2,2,3,6,0,3,0,0,1,2,0,2,0,1,0,1,105
410170002021,465,157,105,151,46,2,1,0,0,3,0,414,16,0,3,1,31,414,16,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
410170002022,1159,239,362,484,54,4,1,1,6,8,0,1002,31,0,4,7,115,1002,30,2,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,115
410170002023,833,157,340,268,53,4,3,3,0,5,0,740,21,1,8,9,54,740,19,1,1,1,1,2,1,2,3,0,2,0,0,1,0,0,0,1,1,0,2,0,0,54
410170003011,1463,349,516,474,85,14,4,6,3,12,0,1244,47,0,17,17,138,1244,46,4,0,0,5,1,4,5,2,0,1,1,1,0,0,0,3,2,0,1,2,1,0,138
410170003012,1282,378,417,367,79,15,1,4,4,17,0,1089,42,1,11,11,128,1089,40,3,1,0,2,1,1,4,2,2,2,1,1,0,1,0,2,0,1,0,0,0,0,128
410170003013,783,131,309,285,44,2,4,2,2,4,0,665,34,0,10,4,70,665,32,3,0,0,0,0,1,2,4,0,2,0,2,0,0,0,0,0,0,0,2,0,0,70
