BlockGroupID,total_reg,party_rep,party_npp,party_dem,party_lib,party_cnt,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_10,eth2_34,eth2_12,eth2_30,eth2_23,eth2_14,eth2_21,eth2_unk
160010023184,430,113,195,115,5,2,0,0,352,33,0,5,5,35,352,33,1,2,0,1,0,2,2,35
160010023191,422,125,159,128,9,1,0,0,292,80,0,5,7,38,292,80,3,1,0,3,0,0,2,38
160010023192,521,156,244,114,6,1,0,0,388,53,0,19,12,49,388,52,6,2,2,4,0,0,4,49
160010023193,620,215,248,138,17,2,0,0,462,40,4,10,24,80,462,40,6,0,2,9,0,0,1,80
160010024121,832,350,270,202,6,4,0,0,678,55,0,10,10,79,678,55,0,2,2,4,3,1,4,79
160010024122,553,340,132,78,3,0,0,0,435,29,0,11,3,75,435,28,4,0,4,0,1,0,0,75
160010024123,1134,388,413,323,8,2,0,0,923,64,1,4,10,132,923,62,3,2,0,4,0,0,0,132
160010024141,785,334,287,158,5,1,0,0,662,33,5,8,19,58,662,33,0,4,3,7,4,0,1,58
160010024142,829,323,321,170,12,3,0,0,668,52,1,8,19,81,668,52,4,3,2,5,1,0,1,81
160010024151,760,337,281,138,4,0,0,0,644,28,0,12,21,55,644,26,3,2,6,3,0,0,3,55
160010024152,863,305,372,171,12,3,0,0,680,72,0,17,17,77,680,71,3,4,8,6,1,1,2,77
160010024161,755,316,287,142,9,1,0,0,613,42,7,8,11,74,613,42,3,2,0,7,4,0,1,74
160010024162,797,318,297,173,6,3,0,0,659,39,0,14,9,76,659,38,4,0,4,5,2,1,3,76
160010024163,618,309,219,83,4,3,0,0,527,21,0,12,7,51,527,21,4,3,3,2,0,3,2,51
160010024164,1083,448,419,206,6,4,0,0,894,46,3,12,33,95,894,46,0,3,3,17,4,1,4,95
160010024171,1085,481,373,213,17,1,0,0,910,35,1,18,16,105,910,35,6,6,6,5,2,0,2,105
160010024172,753,372,267,110,2,2,0,0,648,28,0,14,19,44,648,26,5,5,4,6,0,3,2,44
160010024181,1412,552,585,253,19,3,0,0,1196,77,0,21,24,94,1196,77,4,4,9,5,2,1,5,94
160010024182,860,331,376,143,9,1,0,0,715,54,2,7,5,77,715,54,3,1,3,0,0,1,0,77
160010024191,1618,728,543,321,18,8,0,0,1406,39,1,23,17,132,1406,39,6,7,6,6,5,4,2,132
160010024192,757,291,325,135,5,1,0,0,620,36,0,11,7,83,620,33,5,0,4,2,1,1,0,83
160010101011,691,221,254,211,5,0,0,0,573,26,0,9,9,74,573,26,2,0,0,4,5,2,0,74
160010101012,1333,450,530,336,17,0,0,0,1035,65,1,76,22,134,1035,63,32,5,7,6,19,9,8,134
160010101013,574,192,240,137,5,0,0,0,454,29,1,26,15,49,454,29,11,5,0,6,9,6,0,49
160010101021,190,56,77,55,2,0,0,0,143,6,0,4,2,35,143,6,1,0,2,0,0,0,1,35
160010101022,2048,826,723,463,30,6,0,0,1720,70,0,19,19,220,1720,67,3,4,7,3,1,2,4,220
160010101023,933,509,259,149,12,4,0,0,775,49,0,11,5,93,775,47,3,0,0,2,5,0,3,93
160010101024,1113,504,421,174,9,5,0,0,930,45,0,9,7,122,930,45,2,1,1,5,2,2,2,122
160010102241,1033,557,320,146,9,1,0,0,865,28,0,17,22,101,865,28,8,2,6,2,0,2,0,101
160010102242,1847,954,644,235,13,1,0,0,1555,48,4,29,30,181,1555,47,11,10,13,8,0,2,2,181
160010102261,628,392,160,63,13,0,0,0,527,20,0,12,8,61,527,20,1,0,6,0,0,3,1,61
160010102262,1267,865,270,114,12,6,0,0,1030,66,0,8,19,144,1030,66,1,4,1,4,2,1,2,144
160010102271,1138,659,332,124,16,7,0,0,930,72,1,8,8,119,930,70,1,4,3,0,1,2,0,119
160010102272,1165,804,253,95,11,2,0,0,976,40,0,13,15,121,976,40,4,9,4,0,0,3,2,121
160010102281,784,495,194,85,6,4,0,0,667,34,0,4,13,66,667,33,2,2,1,0,0,0,1,66
160010102282,985,636,206,131,9,3,0,0,835,49,0,11,11,79,835,46,5,5,2,1,0,3,1,79
160010102291,1686,1104,372,182,25,3,0,0,1357,73,0,22,35,199,1357,73,8,6,3,6,1,6,3,199
160010102292,1623,1117,358,132,14,2,0,0,1363,65,0,29,19,147,1363,65,7,3,14,5,0,4,4,147
160010102301,1005,612,293,80,15,5,0,0,841,22,3,18,15,106,841,20,3,6,10,7,2,1,2,106
160010102302,1016,646,263,93,10,4,0,0,869,55,3,9,5,75,869,54,3,0,1,0,2,3,0,75
160010102303,1070,742,221,91,8,8,0,0,910,29,0,9,13,109,910,28,5,4,2,2,0,1,1,109
160010102311,782,532,174,71,4,1,0,0,637,33,1,9,16,86,637,31,1,5,5,1,2,0,1,86
160010102312,971,635,246,72,13,5,0,0,808,38,0,10,13,102,808,36,4,5,4,4,1,1,0,102
160010102321,1170,685,311,151,21,2,0,0,946,45,0,22,17,140,946,44,7,2,2,2,6,3,3,140
160010102322,1385,887,330,153,14,1,0,0,1129,68,4,21,21,142,1129,67,7,9,5,2,4,3,2,142
160010102331,543,288,176,76,3,0,0,0,452,33,1,5,1,51,452,32,0,1,1,0,1,0,2,51
160010102332,1361,864,357,123,15,2,0,0,1130,40,0,31,35,125,1130,38,16,7,4,8,3,2,5,125
160010102341,1348,704,413,213,17,1,0,0,1057,70,0,28,21,172,1057,69,11,4,3,7,4,2,6,172
160010102342,838,397,278,150,11,2,0,0,696,31,2,8,3,98,696,31,3,0,2,1,1,2,0,98
160010102343,847,412,298,125,9,3,0,0,722,28,0,13,12,72,722,28,5,3,4,3,2,2,0,72
160010102351,553,309,167,70,7,0,0,0,451,18,0,7,7,70,451,18,4,4,1,0,1,0,1,70
160010102352,953,454,350,135,9,5,0,0,801,47,0,8,13,84,801,47,5,1,2,0,1,0,0,84
160010102353,1572,737,533,286,14,2,0,0,1318,68,0,13,20,153,1318,65,6,3,3,7,3,0,1,153
160010102361,779,324,277,175,3,0,0,0,615,39,0,6,17,102,615,39,3,3,2,10,1,0,0,102
160010102362,752,273,287,190,2,0,0,0,648,20,0,8,10,66,648,18,3,4,3,3,1,1,0,66
160010102363,875,381,321,166,6,1,0,0,731,30,0,16,9,89,731,28,3,0,1,3,8,2,2,89
160010102371,533,215,201,111,5,1,0,0,441,32,0,7,8,45,441,32,3,1,3,3,0,0,0,45
160010102372,817,283,322,195,14,3,0,0,645,65,2,7,11,87,645,60,3,1,3,4,0,0,1,87
160010102373,944,290,354,288,10,2,0,0,761,58,0,2,19,104,761,55,0,2,1,9,0,1,0,104
160010102374,575,226,217,123,8,1,0,0,479,28,0,5,14,49,479,25,1,1,3,9,1,0,0,49
160010103361,292,152,94,42,3,1,0,0,226,20,0,4,5,37,226,20,2,1,0,3,1,0,0,37
160010103362,1085,695,285,86,16,3,0,0,926,50,0,11,16,82,926,50,3,4,5,6,0,1,2,82
160010103371,880,488,281,99,10,2,0,0,697,51,0,9,13,110,697,51,2,5,3,6,1,1,2,110
160010103372,1092,660,318,96,13,5,0,0,895,43,1,27,13,113,895,41,9,9,3,1,3,5,7,113
160010103373,757,353,289,106,8,1,0,0,617,51,0,12,9,68,617,51,3,1,1,1,2,5,1,68
160010103381,691,420,176,87,6,2,0,0,558,46,0,14,9,64,558,46,0,0,8,3,2,0,4,64
160010103382,1106,556,381,148,16,5,0,0,893,54,2,25,22,110,893,54,9,3,2,6,4,2,7,110
160010103383,963,553,274,121,11,4,0,0,805,48,0,9,11,90,805,46,3,2,5,1,0,1,0,90
160010103391,806,402,274,122,5,3,0,0,653,45,1,12,8,87,653,45,4,1,3,5,2,0,1,87
160010103392,1317,649,454,187,23,4,0,0,1002,98,2,27,36,152,1002,97,8,8,2,20,4,3,6,152
160010103401,258,109,92,50,7,0,0,0,197,15,0,5,5,36,197,15,1,2,3,2,1,0,0,36
160010103402,774,426,245,93,7,3,0,0,625,27,0,16,10,96,625,27,10,2,2,2,1,3,0,96
160010103403,999,489,372,129,8,1,0,0,835,43,1,13,17,90,835,40,7,8,2,2,1,0,3,90
160010103411,1020,557,316,128,17,2,0,0,828,36,5,22,18,111,828,36,5,1,5,8,1,4,2,111
160010103412,1211,671,364,161,14,1,0,0,989,61,1,20,19,121,989,61,2,6,13,4,4,1,0,121
160010103413,847,440,280,116,11,0,0,0,683,45,2,19,11,87,683,43,6,4,6,1,5,2,0,87
160010103421,947,503,317,114,11,2,0,0,772,53,2,12,10,98,772,52,1,4,8,2,0,1,2,98
160010103422,1028,557,325,129,14,3,0,0,818,50,0,18,41,101,818,50,5,6,2,6,0,0,9,101
160010103423,1306,640,454,192,19,1,0,0,1077,41,4,17,11,156,1077,40,4,2,3,5,4,2,2,156
160010103431,1005,537,328,134,5,1,0,0,841,43,3,21,5,92,841,41,5,2,6,1,3,3,3,92
160010103432,1000,434,371,174,17,4,0,0,782,79,2,10,18,109,782,79,4,3,1,2,2,0,3,109
160010103441,737,365,271,94,7,0,0,0,625,43,0,4,14,51,625,43,1,2,1,3,1,1,0,51
160010103442,903,441,316,123,15,8,0,0,698,72,2,19,15,97,698,69,5,6,4,4,4,1,2,97
160010103451,615,280,228,94,10,3,0,0,468,52,0,8,12,75,468,52,1,3,2,2,3,1,1,75
160010103452,1321,674,446,185,14,2,0,0,1109,73,1,10,22,106,1109,70,5,9,0,6,2,3,0,106
160010103461,789,431,245,100,10,3,0,0,630,54,0,9,14,82,630,54,1,2,5,4,0,0,3,82
160010103471,659,268,251,123,15,2,0,0,492,66,0,9,20,72,492,65,3,9,4,2,1,0,0,72
160010103472,493,252,171,60,7,3,0,0,399,32,0,10,10,42,399,31,6,3,3,0,0,1,0,42
160010103473,590,265,233,82,7,3,0,0,489,54,1,4,6,36,489,48,2,1,0,4,0,0,2,36
160010103481,796,355,288,142,10,1,0,0,646,50,2,10,16,72,646,50,3,5,3,5,3,1,0,72
160010103482,828,408,272,132,12,4,0,0,675,61,1,5,9,77,675,60,2,3,1,1,0,2,0,77
160010103491,1253,736,343,146,22,6,0,0,1002,71,0,8,25,147,1002,71,2,13,4,4,0,0,2,147
160010103492,796,447,270,74,5,0,0,0,644,39,0,11,13,89,644,38,2,5,4,1,2,1,0,89
160010103501,1120,718,287,106,8,1,0,0,941,48,0,6,17,108,941,47,3,7,1,3,0,0,2,108
160010103502,771,435,200,122,8,6,0,0,643,50,0,11,6,61,643,50,3,2,5,2,2,0,1,61
160010103511,1332,850,323,141,14,4,0,0,1092,41,3,28,15,153,1092,39,11,0,10,2,4,2,0,153
160010103512,1003,535,337,123,8,0,0,0,811,46,0,13,16,117,811,43,2,5,4,1,1,2,2,117
160010103521,916,460,298,141,16,1,0,0,767,41,1,9,19,79,767,41,3,6,3,3,1,0,2,79
160010103522,940,526,288,113,9,4,0,0,779,38,1,14,10,98,779,38,2,1,3,4,5,1,2,98
160010103523,634,311,243,72,7,1,0,0,508,47,2,10,15,52,508,46,0,7,3,0,2,3,2,52
160010103524,742,355,279,102,6,0,0,0,619,26,0,13,9,75,619,26,3,3,3,5,2,0,3,75
160010103531,1361,769,421,155,13,3,0,0,1117,68,0,13,21,142,1117,68,1,13,7,4,1,0,2,142
160010103532,1101,654,286,146,14,1,0,0,919,55,1,13,18,95,919,55,5,5,1,5,1,5,1,95
160010103541,1159,599,369,168,19,4,0,0,937,76,2,19,24,101,937,75,5,9,5,5,5,0,4,101
160010103542,997,597,301,88,10,1,0,0,817,59,0,14,13,94,817,58,8,6,1,0,0,2,1,94
160010103543,626,340,204,76,6,0,0,0,508,35,1,2,10,70,508,33,1,5,0,3,1,0,0,70
160010103551,1395,888,325,168,14,0,0,0,1157,36,0,31,16,155,1157,36,21,7,5,4,3,2,0,155
160010103561,1112,639,330,124,15,4,0,0,897,76,2,21,20,96,897,74,5,4,2,9,4,3,7,96
160010103562,1142,649,320,162,8,3,0,0,926,41,3,32,28,112,926,37,6,10,5,4,5,4,9,112
160010103571,617,406,145,61,4,1,0,0,501,29,0,17,9,61,501,27,5,3,6,1,3,0,3,61
160010103572,737,500,184,49,4,0,0,0,613,28,1,21,8,66,613,27,11,2,7,2,2,0,1,66
160010103573,1166,816,260,76,12,2,0,0,991,26,2,32,15,100,991,26,17,1,4,3,5,3,3,100
160010103581,878,437,292,133,13,3,0,0,682,64,2,21,13,96,682,64,3,6,7,1,3,7,1,96
160010103582,466,204,157,97,6,2,0,0,372,33,2,8,11,40,372,33,2,3,3,6,2,0,1,40
160010103583,842,434,288,115,4,1,0,0,728,28,0,9,14,63,728,28,2,2,2,2,1,4,0,63
160010103584,523,339,104,74,6,0,0,0,447,9,0,8,4,55,447,9,3,2,2,0,2,0,1,55
160010103591,1081,439,408,226,7,1,0,0,849,43,3,37,35,114,849,42,14,4,0,19,9,4,7,114
160010103592,1334,593,538,191,12,0,0,0,1078,58,0,19,38,141,1078,57,7,18,0,10,2,4,6,141
160010103601,938,471,308,150,9,0,0,0,792,29,3,22,8,84,792,29,6,3,3,2,6,2,2,84
160010103602,1383,701,464,204,12,2,0,0,1111,60,0,49,23,140,1111,60,26,4,14,2,2,3,4,140
160010103611,611,277,203,125,4,2,0,0,510,28,0,17,7,49,510,28,3,3,1,1,10,3,0,49
160010103612,823,442,253,120,7,1,0,0,650,56,2,17,18,80,650,53,2,2,6,4,0,5,2,80
160010103613,1088,550,347,178,9,4,0,0,839,75,0,25,13,136,839,74,14,3,3,5,3,2,1,136
160010103621,886,442,306,119,17,2,0,0,668,42,4,33,23,116,668,40,17,4,6,8,2,2,6,116
160010103622,901,431,317,141,10,2,0,0,727,43,2,31,14,84,727,42,13,2,7,8,4,2,4,84
160010103623,986,488,339,143,12,4,0,0,770,59,0,16,34,107,770,59,2,23,6,4,5,1,0,107
160010103631,807,408,258,122,18,1,0,0,679,56,0,8,10,54,679,53,0,3,4,7,2,1,0,54
160010103632,879,426,305,141,6,1,0,0,703,68,2,11,17,78,703,67,4,6,3,0,1,1,1,78
160010103633,1085,559,348,156,20,2,0,0,844,71,2,15,18,135,844,71,8,9,1,3,1,0,4,135
160010103641,539,247,207,81,2,2,0,0,410,47,0,5,8,69,410,47,1,6,0,0,2,0,2,69
160010103642,618,259,241,103,12,3,0,0,516,42,0,3,7,50,516,42,1,6,2,1,0,0,0,50
160010103643,489,200,180,101,5,3,0,0,387,44,0,4,11,43,387,44,1,6,2,4,0,0,0,43
160010103644,828,450,260,99,15,4,0,0,645,62,1,5,13,102,645,62,1,6,2,2,0,2,0,102
160010103651,1213,709,348,136,17,3,0,0,989,43,0,25,35,121,989,42,10,14,3,10,2,2,5,121
160010103652,1326,641,470,193,21,1,0,0,1039,91,1,36,20,139,1039,88,16,9,5,2,7,4,4,139
160010103661,709,346,235,114,12,2,0,0,548,52,1,16,22,70,548,52,5,9,3,4,2,0,1,70
160010103662,1315,619,449,230,12,5,0,0,1088,67,2,31,19,108,1088,67,7,9,8,3,2,3,9,108
160010103671,833,423,273,127,8,2,0,0,679,38,0,5,25,86,679,38,3,10,0,4,0,1,1,86
160010103672,581,274,201,94,12,0,0,0,492,24,0,5,7,53,492,24,2,4,2,2,0,0,0,53
160010103673,768,350,276,135,7,0,0,0,625,55,0,11,19,58,625,53,5,8,0,5,1,0,1,58
160010103674,622,279,217,116,9,1,0,0,487,38,0,10,25,62,487,38,3,16,1,4,0,2,2,62
160010103681,672,258,289,111,12,2,0,0,535,50,0,4,15,68,535,50,2,10,1,0,1,0,0,68
160010103682,1045,428,419,182,11,5,0,0,833,74,0,7,24,107,833,74,1,10,0,8,3,1,1,107
160010103691,908,433,330,135,9,1,0,0,729,53,1,10,10,105,729,51,4,2,3,2,3,0,0,105
160010103692,314,98,124,86,5,1,0,0,230,33,3,6,4,38,230,31,2,0,0,1,3,1,0,38
160010103701,583,317,173,91,2,0,0,0,481,14,0,8,2,78,481,13,2,0,5,0,0,0,1,78
160010103702,912,405,349,149,6,3,0,0,702,51,2,29,21,107,702,51,10,4,1,9,8,2,7,107
160010103711,411,149,162,83,12,5,0,0,319,32,2,6,12,40,319,32,2,2,1,2,1,0,1,40
160010103712,1242,556,473,187,21,5,0,0,972,48,2,53,32,135,972,46,15,3,3,10,10,3,19,135
160010104031,524,296,164,54,9,1,0,0,431,31,0,1,6,55,431,31,0,2,0,4,0,1,0,55
160010104032,770,477,221,62,8,2,0,0,641,41,0,8,11,69,641,40,2,5,2,1,2,2,0,69
160010104033,819,505,206,93,10,5,0,0,677,40,0,6,11,85,677,40,2,5,2,1,1,1,0,85
160010104041,549,285,180,73,10,1,0,0,440,48,0,4,12,45,440,46,0,1,2,3,1,1,0,45
160010104042,815,397,316,87,12,3,0,0,682,55,0,3,12,63,682,51,1,4,2,2,0,0,0,63
160010104043,529,268,185,69,6,1,0,0,439,39,1,4,1,45,439,39,0,1,1,0,1,0,2,45
160010104051,846,469,286,75,15,1,0,0,695,48,0,10,19,74,695,48,6,8,3,5,0,0,1,74
160010104052,754,433,236,74,9,2,0,0,608,36,1,9,18,82,608,34,4,4,5,4,0,0,0,82
160010104061,1192,617,412,136,16,11,0,0,957,73,4,12,14,132,957,72,5,3,1,5,2,4,0,132
160010104062,1716,960,522,201,24,9,0,0,1410,109,0,14,18,165,1410,108,6,7,6,5,2,0,0,165
160010104071,667,421,170,62,12,2,0,0,557,31,1,3,9,66,557,31,3,4,0,1,0,0,0,66
160010104072,1478,854,432,163,21,8,0,0,1228,78,0,16,14,142,1228,78,4,7,4,3,3,4,1,142
160010104073,1066,664,300,81,17,4,0,0,888,61,1,7,9,100,888,59,5,5,1,1,0,0,1,100
160010104081,666,395,201,58,9,3,0,0,558,37,0,4,9,58,558,37,1,3,0,1,1,0,1,58
160010104082,1274,748,361,145,19,1,0,0,1072,50,0,16,20,116,1072,49,6,9,5,1,2,2,1,116
160010104083,557,338,161,48,10,0,0,0,477,35,0,5,2,38,477,35,0,0,1,0,0,2,0,38
160010104091,1163,537,369,245,7,5,0,0,965,44,0,16,13,125,965,44,6,3,5,2,1,2,2,125
160010104092,623,305,218,85,11,4,0,0,505,56,0,4,9,49,505,56,2,1,1,0,0,1,0,49
160010104093,902,486,275,125,13,3,0,0,735,55,2,19,13,78,735,55,6,5,3,6,0,1,7,78
160010104101,703,272,295,126,8,2,0,0,527,60,0,10,26,80,527,57,4,7,0,5,2,1,0,80
160010104102,699,216,292,173,16,2,0,0,481,84,13,13,37,71,481,84,4,2,2,10,1,1,3,71
160010104103,1051,433,421,180,14,3,0,0,783,92,13,21,37,105,783,90,7,11,2,10,0,3,4,105
160010104111,1133,514,420,184,13,2,0,0,874,79,1,20,18,141,874,75,6,7,4,3,0,5,2,141
160010104112,654,301,235,111,7,0,0,0,530,33,2,17,7,65,530,33,8,2,0,2,2,2,3,65
160010105011,1417,918,371,111,16,1,0,0,1228,46,0,11,11,121,1228,45,6,1,2,5,1,2,0,121
160010105031,602,173,271,144,11,3,0,0,429,40,35,21,13,64,429,40,7,5,2,2,9,0,0,64
160010105032,562,170,249,137,6,0,0,0,439,40,1,17,16,49,439,36,4,3,2,6,5,1,2,49
160010105033,722,257,335,114,13,3,0,0,582,38,0,29,17,56,582,38,4,4,1,3,15,1,4,56
160010105034,866,354,333,165,13,1,0,0,718,35,0,33,14,66,718,35,15,2,2,11,9,4,1,66
160010105051,1002,304,492,187,18,1,0,0,787,64,0,39,20,92,787,63,12,1,2,8,17,2,5,92
160010105052,343,100,142,96,5,0,0,0,283,16,0,9,6,29,283,16,2,2,1,4,2,3,0,29
160010105061,1153,416,512,216,9,0,0,0,954,42,2,36,27,92,954,38,11,0,3,9,11,10,1,92
160010105062,1610,552,715,327,14,2,0,0,1287,80,6,43,27,167,1287,78,21,12,8,7,7,2,5,167
160079501001,480,372,82,23,1,2,0,0,427,8,0,1,2,42,427,7,0,2,0,0,0,0,0,42
160079501002,344,255,73,14,0,2,0,0,311,5,0,0,1,27,311,5,0,0,0,0,0,0,0,27
160079501003,562,473,72,14,2,1,0,0,511,10,0,2,0,39,511,10,1,0,1,0,0,0,0,39
160079501004,626,515,81,28,0,2,0,0,565,18,0,6,0,37,565,18,2,0,0,0,1,2,0,37
160079502001,452,337,87,23,2,3,0,0,388,3,0,4,3,54,388,3,3,0,1,0,0,0,0,54
160079502002,446,346,76,18,3,3,0,0,407,6,0,1,3,29,407,6,1,0,0,0,0,0,0,29
160079502003,564,475,61,21,3,4,0,0,513,5,0,4,2,40,513,5,1,0,0,0,2,1,0,40
160719601001,908,744,135,22,6,1,0,0,826,15,0,13,8,46,826,15,2,0,0,3,1,9,1,46
160719601002,1016,766,180,58,10,2,0,0,924,9,0,4,9,70,924,9,2,3,1,0,1,0,0,70
160719601003,734,570,115,40,6,3,0,0,675,8,0,1,4,46,675,8,0,0,0,1,1,0,0,46
160239701001,530,428,78,22,2,0,0,0,478,6,1,4,0,41,478,6,2,0,0,0,0,1,1,41
160239701002,517,409,84,18,3,3,0,0,457,10,0,3,3,44,457,10,1,0,0,0,0,1,1,44
160239701003,489,358,98,30,2,1,0,0,436,7,0,2,0,44,436,7,1,0,0,0,1,0,0,44
160039501001,807,463,250,86,7,1,0,0,690,21,0,6,12,78,690,21,2,0,1,3,1,0,1,78
160039501002,258,120,100,32,5,1,0,0,213,12,0,2,1,30,213,12,0,1,0,0,0,2,0,30
160039502001,528,411,79,35,2,1,0,0,470,3,0,3,6,46,470,2,0,6,2,0,1,0,0,46
160039502002,553,423,87,37,3,3,0,0,496,11,0,2,2,42,496,11,1,0,0,0,1,0,0,42
160039502003,571,395,122,45,3,6,0,0,498,14,0,4,2,53,498,14,2,0,1,0,0,0,1,53
160759601001,303,210,70,18,2,3,0,0,266,5,0,2,0,30,266,5,0,0,0,0,0,2,0,30
160759601002,460,226,171,54,6,3,0,0,368,46,0,4,1,41,368,46,1,1,1,0,1,1,0,41
160759601003,1084,693,289,89,9,4,0,0,924,61,0,12,10,77,924,59,3,1,7,1,1,1,0,77
160759601004,310,159,100,45,5,1,0,0,234,38,0,3,3,32,234,36,1,1,0,0,0,0,0,32
160759601005,1194,726,335,116,12,5,0,0,969,106,2,12,12,93,969,105,1,2,10,1,0,0,1,93
160759602001,704,388,220,82,8,6,0,0,580,65,1,3,0,55,580,64,0,0,2,0,1,0,0,55
160759602002,368,200,113,46,6,3,0,0,317,23,0,6,2,20,317,23,3,0,3,2,0,0,0,20
160759602003,398,264,115,18,1,0,0,0,326,31,0,5,1,35,326,27,0,0,4,1,1,0,0,35
160759603011,877,633,177,55,9,3,0,0,736,30,0,10,5,96,736,28,0,0,6,1,3,1,0,96
160759603021,585,380,135,57,9,4,0,0,445,72,0,12,6,50,445,72,1,2,5,0,2,1,3,50
160759603022,1284,822,297,152,13,0,0,0,981,145,3,19,8,128,981,145,3,3,10,1,2,1,2,128
160759603023,941,658,202,67,6,8,0,0,744,80,7,24,5,81,744,76,13,3,11,0,0,0,0,81
160759603024,850,579,181,81,6,3,0,0,713,59,0,5,1,72,713,59,0,0,3,0,0,2,0,72
160759604001,600,439,120,39,2,0,0,0,496,16,0,13,4,71,496,16,1,4,12,0,0,0,0,71
160759604002,1245,900,259,63,14,9,0,0,1050,51,0,6,8,130,1050,50,2,2,1,0,3,0,0,130
160759604003,991,635,266,78,6,6,0,0,834,52,0,10,5,90,834,52,0,0,0,1,4,4,2,90
160519601001,749,538,164,43,1,3,0,0,617,60,0,5,1,66,617,60,2,1,3,0,0,0,0,66
160519601002,692,601,69,16,2,4,0,0,592,33,0,9,1,57,592,33,3,0,0,0,0,5,1,57
160519601003,386,314,47,21,3,1,0,0,326,34,0,1,1,24,326,34,1,0,0,0,0,0,0,24
160519602001,810,623,151,27,5,4,0,0,722,28,0,6,4,50,722,28,2,1,0,1,0,3,0,50
160519602002,543,456,74,11,0,2,0,0,478,26,0,1,2,36,478,26,1,0,0,0,0,0,0,36
160519602003,934,716,179,32,6,1,0,0,814,51,0,11,7,51,814,51,4,2,4,0,1,1,1,51
160519603011,1566,1173,327,49,13,4,0,0,1398,49,0,9,9,101,1398,49,1,3,2,0,0,2,2,101
160519603021,523,361,130,23,6,3,0,0,439,33,0,6,0,45,439,33,3,0,1,0,1,0,1,45
160519603022,437,311,102,19,4,1,0,0,378,31,0,3,3,22,378,31,3,1,0,2,0,0,0,22
160519603023,1545,1129,324,72,12,8,0,0,1339,61,0,11,13,121,1339,60,5,3,0,3,2,2,2,121
160519604011,1634,1237,337,41,8,11,0,0,1442,45,1,21,6,119,1442,45,12,0,0,0,0,8,1,119
160519604012,439,350,75,11,2,1,0,0,363,20,0,6,6,44,363,20,1,0,4,1,0,1,0,44
160519604013,975,726,198,40,7,4,0,0,820,46,0,15,6,88,820,46,4,0,4,2,1,6,0,88
160519604021,1039,761,222,48,6,2,0,0,943,18,0,19,2,57,943,18,4,0,0,0,2,13,0,57
160519604022,1214,967,191,48,5,3,0,0,1078,25,1,6,9,95,1078,25,1,2,0,2,0,0,4,95
160519604023,1512,1173,280,44,14,1,0,0,1370,38,0,10,3,91,1370,38,3,1,2,0,0,4,1,91
160379602001,369,181,119,64,3,2,0,0,324,8,0,1,2,34,324,7,1,0,0,0,0,0,0,34
160379602002,653,503,109,33,5,3,0,0,586,11,0,5,3,48,586,11,1,1,2,0,0,1,1,48
160379602003,925,775,122,26,2,0,0,0,801,23,0,6,8,87,801,23,1,1,3,4,1,0,0,87
160379602004,826,566,192,66,2,0,0,0,746,20,0,4,0,56,746,20,3,0,0,0,0,0,1,56
160539701001,687,425,205,44,5,8,0,0,540,86,0,3,5,53,540,86,0,0,0,5,1,0,2,53
160539701002,585,363,172,42,5,3,0,0,469,58,0,4,4,50,469,57,0,1,1,1,0,2,1,50
160539702001,221,106,76,35,3,1,0,0,152,54,0,2,2,11,152,54,0,0,1,1,0,1,0,11
160539702002,290,205,67,15,0,3,0,0,241,20,0,0,7,22,241,20,0,1,0,0,0,0,0,22
160539702003,323,193,87,38,3,2,0,0,234,56,0,3,0,30,234,56,0,0,1,0,1,1,0,30
160539702004,438,262,118,51,3,4,0,0,328,70,0,2,2,36,328,70,2,0,0,0,0,0,0,36
160539703001,392,211,116,55,7,3,0,0,286,79,1,0,2,24,286,74,0,0,0,1,0,0,0,24
160539703002,203,89,86,26,1,1,0,0,165,21,0,0,1,16,165,20,0,0,0,1,0,0,0,16
160539703003,410,212,146,47,4,1,0,0,322,66,0,0,1,21,322,66,0,0,0,0,0,0,0,21
160539703004,883,500,251,119,5,8,0,0,623,178,0,6,4,72,623,176,2,2,2,1,0,1,1,72
160539704001,272,131,87,52,0,2,0,0,193,64,1,1,0,13,193,64,1,0,0,0,0,0,0,13
160539704002,413,215,142,52,4,0,0,0,320,62,0,1,1,29,320,59,0,0,0,1,0,1,0,29
160539704003,230,105,89,34,0,2,0,0,151,60,0,2,1,16,151,60,0,0,0,1,2,0,0,16
160539705011,513,318,148,39,3,5,0,0,364,92,0,2,2,53,364,92,0,0,0,0,0,0,2,53
160539705012,525,380,95,43,2,5,0,0,460,39,0,3,3,20,460,38,2,0,0,1,0,1,0,20
160539705013,1033,679,243,96,7,8,0,0,856,76,0,6,4,91,856,74,1,1,0,0,2,0,3,91
160539705014,383,242,93,42,2,4,0,0,294,52,0,0,1,36,294,52,0,0,0,0,0,0,0,36
160539705021,551,388,117,41,4,1,0,0,444,52,0,6,8,41,444,50,1,2,1,2,4,0,0,41
160539705022,544,304,166,68,4,2,0,0,387,105,0,4,5,43,387,102,1,2,2,2,0,1,0,43
160799602001,344,186,113,45,0,0,0,0,308,5,1,0,1,29,308,5,0,0,0,0,0,0,0,29
160799602002,504,295,148,55,5,1,0,0,461,6,0,2,3,32,461,6,1,1,0,2,0,0,1,32
160799602003,362,195,120,43,2,2,0,0,304,12,0,3,0,43,304,12,2,0,1,0,0,0,0,43
