BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_lib,party_rin,party_grn,party_cnt,party_ain,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_81,eth2_93,eth2_10,eth2_30,eth2_66,eth2_23,eth2_34,eth2_21,eth2_12,eth2_14,eth2_unk
350050002011,359,117,135,94,2,3,1,0,0,7,0,175,169,1,1,0,13,175,168,0,1,0,0,1,0,0,1,0,0,13
350050002012,511,161,231,104,9,4,0,1,0,1,0,329,142,0,2,1,37,329,141,0,0,1,0,1,1,1,0,0,0,37
350050002013,453,143,194,105,3,3,0,0,0,5,0,188,240,4,2,2,17,188,235,0,4,1,1,5,1,0,0,0,0,17
350050002014,288,88,126,64,5,2,3,0,0,0,0,136,117,2,6,3,24,136,115,0,2,0,1,2,3,1,2,1,0,24
350050002021,694,229,274,174,6,1,0,3,0,7,0,304,355,1,1,6,27,304,353,0,1,1,5,2,0,0,0,0,0,27
350050002022,370,115,172,76,1,2,0,0,0,4,0,182,166,3,2,0,17,182,165,0,3,0,0,1,0,0,1,1,0,17
350050002023,595,156,301,127,4,5,1,0,0,1,0,310,244,6,11,2,22,310,242,0,6,1,1,2,7,1,2,0,1,22
350050003011,682,229,273,153,9,6,4,0,0,8,0,296,340,0,2,8,36,296,338,0,0,0,1,2,0,0,1,0,1,36
350050003012,477,136,210,116,6,6,2,0,0,1,0,251,184,2,2,0,38,251,183,0,2,1,0,1,1,0,0,0,0,38
350050003013,464,156,196,97,4,9,1,0,0,1,0,262,177,0,0,1,24,262,175,0,0,0,0,2,0,0,0,0,0,24
350050003021,1113,231,664,195,8,9,1,2,0,3,0,680,320,1,24,10,78,680,319,0,1,1,9,1,17,0,4,0,1,78
350050003022,194,40,109,35,5,4,1,0,0,0,0,140,39,0,0,4,11,140,38,0,0,0,1,1,0,0,0,0,0,11
350050004001,574,144,315,100,6,3,1,1,0,4,0,345,187,2,4,6,30,345,185,0,2,1,0,2,1,2,0,2,0,30
350050004002,581,195,238,138,2,1,3,0,0,4,0,246,310,1,3,2,19,246,307,0,1,0,0,3,3,1,0,0,0,19
350050004003,191,75,51,59,3,1,0,0,0,2,0,37,145,0,1,2,6,37,144,0,0,1,0,1,0,2,0,0,0,6
350050004004,478,180,152,131,8,4,0,1,0,2,0,184,271,2,0,1,20,184,271,0,2,0,0,0,0,0,0,0,0,20
350050005001,315,140,84,81,1,6,1,0,0,2,0,117,182,3,0,1,12,117,181,0,3,0,1,1,0,0,0,0,0,12
350050005002,412,155,158,90,4,0,0,1,0,4,0,169,222,0,4,1,16,169,220,0,0,0,0,2,0,1,2,1,0,16
350050006001,413,123,210,73,4,0,0,0,0,3,0,220,171,1,2,0,19,220,169,0,1,1,0,2,0,0,0,1,0,19
350050006002,202,108,35,49,2,1,1,1,0,5,0,28,167,0,0,0,7,28,165,0,0,0,0,2,0,0,0,0,0,7
350050006003,328,168,71,81,2,1,3,0,0,2,0,46,275,1,2,0,4,46,271,0,1,0,0,4,1,0,0,1,0,4
350050006004,566,283,125,149,3,3,1,1,0,1,0,98,451,3,2,2,10,98,443,0,3,0,1,8,1,0,0,1,0,10
350050006005,296,156,64,64,3,5,1,0,0,3,0,47,243,2,1,0,3,47,242,0,2,0,0,1,0,0,0,1,0,3
350050007001,229,98,71,59,0,0,0,0,0,1,0,49,173,2,0,2,3,49,169,0,2,0,1,4,0,0,0,0,0,3
350050007002,725,222,340,139,4,9,3,2,0,6,0,360,322,1,5,5,32,360,322,0,1,1,1,0,1,2,1,1,1,32
350050007003,678,244,278,135,4,9,1,2,0,5,0,279,360,10,5,0,24,279,359,0,10,2,0,1,0,0,0,0,0,24
350050007004,450,131,215,91,5,1,3,0,0,4,0,215,205,1,2,3,24,215,205,0,1,2,0,0,0,3,0,0,0,24
350050008001,604,189,289,111,11,2,0,0,0,2,0,296,276,1,3,3,25,296,276,0,1,0,0,0,0,1,1,2,0,25
350050008002,410,111,200,90,4,3,0,1,0,1,0,227,159,1,1,0,22,227,159,0,1,1,0,0,0,0,0,0,0,22
350050008003,608,152,311,129,6,4,1,1,0,4,0,299,267,2,0,2,38,299,267,0,2,0,1,0,0,1,0,0,0,38
350050008004,628,202,302,115,4,3,1,0,0,1,0,295,302,2,5,3,21,295,301,0,2,1,1,1,1,1,1,2,0,21
350050008005,390,138,160,83,0,5,2,0,0,2,0,171,200,2,1,2,14,171,199,0,2,0,0,1,1,1,0,0,0,14
350050009001,1176,244,721,183,15,8,2,1,0,2,0,771,306,2,11,4,82,771,305,0,2,6,0,1,4,3,1,0,0,82
350050009002,627,156,334,119,8,6,1,1,0,2,0,333,262,1,3,7,21,333,262,1,1,0,1,0,2,1,0,1,0,21
350050010011,1132,196,761,155,8,9,0,1,0,2,0,761,285,1,10,16,59,761,285,2,1,2,4,0,4,4,1,0,0,59
350050010012,1337,272,859,184,10,4,0,4,0,4,0,885,367,2,3,8,72,885,365,0,2,1,3,2,1,1,0,0,1,72
350050010013,641,144,383,98,8,4,0,0,0,4,0,390,199,3,4,4,41,390,198,0,3,0,0,1,0,2,1,1,2,41
350050010021,903,215,529,140,8,6,1,0,0,4,0,595,242,1,8,4,53,595,242,0,1,6,3,0,0,0,1,0,1,53
350050010022,1364,241,877,226,7,7,0,2,0,4,0,927,291,0,28,19,99,927,290,0,0,4,5,1,7,2,8,2,4,99
350050010023,566,74,413,72,2,4,0,0,0,1,0,444,87,0,1,7,27,444,85,0,0,0,5,2,1,0,0,0,0,27
350050011011,477,145,209,106,10,2,1,0,0,4,0,203,250,1,1,3,19,203,247,0,1,0,1,3,0,2,0,0,0,19
350050011012,783,269,353,138,6,5,1,3,0,8,0,302,443,4,3,6,25,302,440,0,4,1,3,3,1,0,1,0,0,25
350050011013,322,133,84,94,0,3,1,0,0,7,0,91,212,3,3,0,13,91,209,0,3,0,0,3,2,0,1,0,0,13
350050011014,506,204,94,180,8,10,0,0,0,10,0,151,316,1,5,6,27,151,316,1,1,1,4,0,0,1,1,0,2,27
350050011021,1059,106,803,131,7,8,0,0,0,4,0,813,180,0,1,2,63,813,172,0,0,0,0,8,0,2,0,1,0,63
350050011022,962,160,608,165,6,13,0,3,0,7,0,708,181,1,5,4,63,708,176,0,1,1,1,5,2,2,1,0,1,63
350050011023,442,53,332,47,3,5,0,0,0,2,0,333,80,0,0,4,25,333,80,1,0,0,3,0,0,0,0,0,0,25
350050012001,464,106,284,62,1,9,0,0,0,2,0,298,145,0,3,1,17,298,139,0,0,1,1,6,2,0,0,0,0,17
350050012002,298,42,213,40,1,0,0,0,0,2,0,217,71,0,1,0,9,217,71,0,0,1,0,0,0,0,0,0,0,9
350050013001,553,200,243,100,4,3,0,1,0,2,0,205,331,0,0,2,15,205,331,1,0,0,0,0,0,1,0,0,0,15
350050013002,612,158,324,113,1,8,2,1,0,5,0,282,296,1,1,3,29,282,295,0,1,0,2,1,0,0,0,0,1,29
350050014001,661,162,376,106,6,4,2,0,0,5,0,352,277,0,3,1,28,352,277,0,0,0,0,0,1,0,0,0,1,28
350050014002,529,187,247,85,1,6,1,0,0,2,0,181,328,1,2,2,15,181,327,0,1,1,0,1,0,2,0,0,1,15
350479572001,557,382,91,72,3,5,0,1,0,3,0,123,398,0,10,3,23,123,391,0,0,3,0,7,5,3,2,0,0,23
350479572002,475,332,73,66,1,3,0,0,0,0,0,129,321,2,3,2,18,129,317,1,1,2,0,4,0,0,0,0,1,18
350479572003,646,464,93,76,1,5,1,0,0,6,0,83,533,1,8,3,18,83,528,1,1,0,2,5,0,0,4,4,0,18
350479572004,595,438,80,70,1,3,3,0,0,0,0,126,442,1,2,2,22,126,438,0,1,0,0,4,0,1,1,0,1,22
350479573001,779,562,99,104,8,1,4,0,0,1,0,292,408,4,5,5,65,292,405,1,4,1,1,3,1,2,2,0,1,65
350479573002,576,408,74,82,2,3,3,0,0,4,0,91,453,0,12,1,19,91,450,0,0,0,0,3,11,0,1,0,0,19
350479573003,1807,1244,275,270,5,7,0,0,0,6,0,518,1138,7,12,23,109,518,1124,4,7,5,5,14,2,4,1,3,1,109
350479574001,625,423,91,102,2,2,2,0,0,3,0,166,415,0,11,3,30,166,398,0,0,2,0,17,4,0,3,2,0,30
350479574002,520,407,43,62,1,1,4,0,0,2,0,138,348,2,3,1,28,138,340,0,2,0,0,8,0,1,2,1,0,28
350479574003,753,587,74,84,4,1,0,0,0,3,0,110,623,0,2,2,16,110,612,0,0,0,1,11,1,1,0,1,0,16
350479574004,886,710,75,94,2,2,0,0,0,3,0,123,734,0,5,2,22,123,727,0,0,2,0,7,0,2,0,2,1,22
350479575011,324,217,63,39,0,2,0,0,0,3,0,76,231,1,1,1,14,76,230,0,1,0,1,1,0,0,1,0,0,14
350479575012,112,30,58,22,0,2,0,0,0,0,0,73,28,0,1,0,10,73,28,0,0,1,0,0,0,0,0,0,0,10
350479575013,99,58,29,9,1,1,1,0,0,0,0,36,59,0,0,1,3,36,59,0,0,0,0,0,0,0,0,0,0,3
350479575021,334,231,50,48,1,1,0,0,0,3,0,77,241,1,4,3,8,77,235,1,1,3,0,6,0,1,1,0,0,8
350479575022,698,431,171,81,5,3,5,1,0,1,0,277,383,0,6,3,29,277,366,0,0,0,2,17,4,0,0,2,0,29
350479575023,103,65,26,10,0,0,1,0,0,1,0,44,57,0,0,0,2,44,56,0,0,0,0,1,0,0,0,0,0,2
350479575024,162,99,39,21,2,1,0,0,0,0,0,76,78,0,5,0,3,76,78,0,0,3,0,0,1,0,1,0,0,3
350479576011,462,310,75,65,5,2,2,1,0,2,0,150,282,0,1,4,25,150,280,1,0,0,0,2,0,0,0,0,0,25
350479576012,241,159,34,43,1,1,1,1,0,1,0,106,120,0,1,4,10,106,120,0,0,0,2,0,1,1,0,0,0,10
350479576021,407,285,57,52,4,2,2,1,0,4,0,141,238,0,3,3,22,141,237,0,0,0,2,1,2,0,1,0,0,22
350479576022,95,62,17,14,1,0,1,0,0,0,0,50,35,0,1,1,8,50,34,0,0,1,0,1,0,0,0,0,0,8
350479576031,140,84,31,25,0,0,0,0,0,0,0,61,70,0,0,1,8,61,70,0,0,0,0,0,0,0,0,0,0,8
350479576032,191,141,26,20,1,2,1,0,0,0,0,46,134,2,2,1,6,46,130,0,2,0,1,4,0,0,0,1,0,6
350479576033,1520,995,268,230,5,7,6,2,0,7,0,368,1075,1,7,6,63,368,1050,1,1,4,1,25,0,1,0,3,0,63
350479577001,534,361,75,91,1,3,2,0,0,1,0,160,333,0,2,2,37,160,326,0,0,0,1,7,1,0,0,0,0,37
350479577002,1017,789,119,97,5,3,3,0,0,1,0,192,794,0,3,1,27,192,753,0,0,1,0,41,0,1,0,1,0,27
350479578001,642,478,88,71,0,4,0,0,0,1,0,121,478,0,3,6,34,121,470,0,0,1,0,8,0,2,0,2,0,34
350479578002,819,593,110,104,2,5,4,0,0,1,0,173,598,4,3,4,37,173,593,1,4,1,3,5,0,0,1,1,0,37
350479578003,344,248,24,65,2,2,1,0,0,2,0,70,250,1,4,0,19,70,246,0,1,1,0,4,0,0,2,0,0,19
350479578004,488,384,50,47,4,1,1,0,0,1,0,79,395,0,1,1,12,79,389,1,0,0,0,6,0,0,0,1,0,12
350179641001,973,412,366,167,15,3,6,0,1,3,0,738,116,1,9,11,98,738,114,0,1,3,8,2,1,1,3,2,0,98
350179641002,821,351,309,143,6,4,3,2,0,3,0,566,189,0,5,3,58,566,189,0,0,5,0,0,0,3,0,0,0,58
350179642001,705,183,419,86,5,5,6,0,0,1,0,616,35,1,4,3,46,616,35,2,1,1,0,0,1,0,0,0,1,46
350179642002,791,298,336,144,8,3,1,0,0,1,0,551,161,0,5,6,68,551,159,0,0,4,3,2,0,0,0,0,1,68
350179643001,771,445,166,142,8,2,7,0,0,1,0,449,255,3,2,5,57,449,249,1,3,2,1,6,0,1,0,0,0,57
350179643002,839,420,220,184,7,1,3,0,0,4,0,393,369,2,5,8,62,393,366,1,2,1,0,3,2,0,0,0,1,62
350179643003,1078,650,232,186,5,3,0,0,0,2,0,430,578,2,7,12,49,430,575,0,2,2,1,3,2,2,0,1,1,49
350179643004,784,432,180,160,4,1,2,0,0,5,0,440,281,1,7,5,50,440,280,0,1,2,1,1,1,1,1,2,1,50
350179644011,365,213,58,88,1,1,3,0,0,1,0,148,192,0,2,2,21,148,189,0,0,0,0,3,0,2,1,1,0,21
350179644012,1181,697,205,262,9,2,3,0,0,3,0,583,480,0,9,11,98,583,478,0,0,0,0,2,5,4,0,2,2,98
350179644021,652,422,80,130,7,3,4,0,0,6,0,218,397,1,4,7,25,218,394,0,1,1,0,3,1,3,1,0,1,25
350179644022,982,636,140,192,6,0,7,0,0,1,0,605,292,4,10,9,62,605,290,0,4,1,1,2,4,2,1,3,1,62
350179645001,602,289,192,103,8,1,5,0,0,4,0,324,235,0,2,4,37,324,235,1,0,1,0,0,1,2,0,0,0,37
350179645002,594,409,74,100,4,2,2,0,0,3,0,140,437,0,0,4,13,140,431,1,0,0,0,6,0,2,0,0,0,13
350179645003,298,205,48,43,1,0,1,0,0,0,0,86,207,0,0,0,5,86,205,0,0,0,0,2,0,0,0,0,0,5
350179646001,472,266,105,90,2,2,3,0,0,4,0,191,237,1,1,5,37,191,236,0,1,1,2,1,0,3,0,0,0,37
350179646002,453,339,47,61,5,0,1,0,0,0,0,84,344,0,1,5,19,84,342,1,0,0,0,2,0,1,0,0,1,19
350179646003,458,344,60,50,1,0,2,0,0,1,0,84,362,0,0,1,11,84,357,0,0,0,0,5,0,1,0,0,0,11
350179646004,271,206,26,33,2,1,2,0,0,1,0,53,210,0,0,1,7,53,210,0,0,0,1,0,0,0,0,0,0,7
350179647011,1451,660,500,258,14,8,6,0,0,5,0,947,345,2,9,15,133,947,340,0,2,2,2,5,2,5,1,3,1,133
350179647012,713,340,240,117,8,3,3,1,0,1,0,496,151,5,4,2,55,496,149,0,5,1,0,2,0,2,1,1,1,55
350179647021,557,252,199,99,3,1,0,2,0,1,0,332,172,0,6,6,41,332,170,0,0,1,2,2,2,0,0,1,2,41
350179647022,1314,584,492,214,4,4,5,1,0,10,0,819,412,2,10,11,60,819,410,0,2,1,2,2,5,1,4,0,0,60
350179648001,653,305,234,98,5,4,3,0,0,4,0,411,207,0,1,2,32,411,207,0,0,1,0,0,0,0,0,0,0,32
350179648002,468,321,72,72,0,1,0,0,0,2,0,131,323,0,1,0,13,131,320,0,0,0,0,3,1,0,0,0,0,13
350339552011,1053,805,179,63,2,2,2,0,0,0,0,189,834,0,2,2,26,189,832,0,0,0,1,2,0,0,0,1,0,26
350339552012,1002,770,172,50,2,2,2,0,0,4,0,207,763,0,1,5,26,207,763,0,0,1,1,0,0,1,0,0,0,26
350339552021,338,235,71,28,0,2,1,0,0,1,0,84,238,0,3,3,10,84,238,0,0,2,0,0,0,0,0,0,1,10
350339552022,426,312,81,27,1,3,0,0,0,2,0,101,307,0,1,1,16,101,305,0,0,0,1,2,1,0,0,0,0,16
350339552023,556,370,133,43,6,2,1,0,0,1,0,157,367,0,5,4,23,157,366,1,0,0,1,1,3,1,0,0,2,23
350619403001,662,415,73,166,1,2,1,0,0,4,0,100,363,0,14,70,115,100,363,70,0,1,0,0,1,0,0,11,1,115
350619414001,2005,766,817,381,14,12,5,3,0,7,0,926,933,6,20,12,108,926,927,3,6,3,1,6,0,2,1,11,5,108
350619701011,702,257,191,220,11,5,6,1,0,11,0,269,391,0,1,4,37,269,384,0,0,1,3,7,0,0,0,0,0,37
350619701012,816,379,172,245,5,6,2,2,0,5,0,288,484,3,7,4,30,288,482,1,3,0,1,2,4,0,0,2,0,30
350619701031,763,272,316,154,9,2,5,1,0,4,0,382,343,0,1,5,32,382,335,0,0,1,4,8,0,1,0,0,0,32
350619701032,920,388,298,205,16,7,4,0,0,2,0,402,473,0,2,3,40,402,472,2,0,0,0,1,0,0,0,2,0,40
350619701041,1125,456,463,186,8,9,2,1,0,0,0,492,548,1,5,14,65,492,544,0,1,2,11,4,0,3,2,0,0,65
350619701042,1068,393,453,194,10,10,2,1,0,5,0,506,496,0,3,8,55,506,489,1,0,0,2,7,0,2,0,3,0,55
350619702001,1068,327,514,201,15,5,4,2,0,0,0,671,326,0,6,3,62,671,322,0,0,0,2,4,1,1,0,2,2,62
350619702002,1295,413,676,193,5,5,2,0,0,1,0,791,374,0,7,20,103,791,370,15,0,1,4,4,0,0,2,0,2,103
350619702003,665,223,306,126,2,3,1,1,0,3,0,351,265,0,5,4,40,351,260,2,0,0,0,5,1,1,0,1,3,40
350619703021,572,233,197,132,2,5,1,0,0,2,0,246,280,2,5,6,33,246,274,2,2,2,1,6,1,2,0,0,1,33
350619703022,898,328,342,203,11,8,4,0,0,2,0,453,382,2,10,3,48,453,376,0,2,1,0,6,3,0,0,2,3,48
350619703041,1369,564,549,234,6,7,4,0,1,4,0,693,597,0,5,10,64,693,593,1,0,4,3,4,0,1,0,0,0,64
350619703042,950,366,414,154,5,6,1,0,0,4,0,385,524,0,1,7,33,385,523,0,0,0,1,1,0,1,0,0,1,33
350619703051,1259,505,502,217,14,10,11,0,0,0,0,563,622,1,8,10,55,563,611,3,1,2,0,11,0,2,0,5,1,55
350619703052,631,283,227,101,8,3,3,2,0,4,0,255,351,0,2,1,22,255,345,0,0,0,0,6,1,1,0,1,0,22
350619703061,363,172,45,141,2,1,1,0,0,1,0,24,329,0,0,3,7,24,329,0,0,0,1,0,0,0,0,0,0,7
350619703062,1195,461,440,268,10,7,1,1,0,7,0,567,548,1,5,14,60,567,543,5,1,1,3,5,2,2,0,1,0,60
350619703071,427,184,97,137,2,5,0,0,0,2,0,130,277,0,0,4,16,130,275,1,0,0,0,2,0,1,0,0,0,16
350619703072,397,192,75,119,6,3,1,0,0,1,0,75,310,0,0,1,11,75,309,0,0,0,0,1,0,1,0,0,0,11
350619703073,509,235,104,155,3,5,1,1,0,5,0,168,319,0,1,6,15,168,317,1,0,0,0,2,0,3,0,1,0,15
350619704011,521,264,146,100,2,5,1,1,0,2,0,160,323,0,3,3,32,160,320,2,0,0,0,3,1,0,0,2,0,32
350619704012,861,379,227,233,7,5,4,1,0,5,0,295,508,1,3,8,46,295,504,3,1,2,1,4,1,2,0,0,0,46
350619704013,843,362,310,154,10,4,3,0,0,0,0,378,395,0,11,4,55,378,391,0,0,4,1,4,1,2,1,4,1,55
350619704014,558,280,180,92,2,2,2,0,0,0,0,194,320,0,3,2,39,194,314,1,0,0,0,6,2,0,0,1,0,39
350619704041,867,354,336,162,5,3,2,1,1,3,0,397,413,0,4,6,47,397,410,1,0,0,2,3,1,0,0,3,0,47
350619704042,706,285,267,140,7,4,1,0,0,2,0,345,321,0,3,4,33,345,321,2,0,1,1,0,0,0,2,0,0,33
350619704043,1638,664,592,352,11,8,2,1,0,8,0,695,807,4,4,16,112,695,798,3,4,0,7,9,0,0,2,2,0,112
350619704051,1005,381,387,222,9,3,1,1,0,1,0,524,347,2,11,13,108,524,347,3,2,1,1,0,3,6,1,4,2,108
350619704052,1165,436,453,238,22,13,0,1,0,2,0,536,512,6,19,19,73,536,505,3,6,2,5,7,5,8,0,8,4,73
350619707011,540,207,243,78,5,4,1,0,0,2,0,241,250,1,2,4,42,241,246,1,1,1,1,4,0,2,0,1,0,42
350619707012,807,295,350,147,3,6,3,2,0,1,0,397,346,0,1,9,54,397,343,4,0,1,1,3,0,4,0,0,0,54
350619707013,1110,418,438,222,13,8,2,4,0,5,0,522,514,0,7,7,60,522,507,1,0,1,1,7,0,2,1,4,0,60
350619707014,504,212,183,102,1,1,1,1,0,3,0,180,287,1,2,6,28,180,284,4,1,1,1,3,0,0,0,0,1,28
350619708001,621,309,160,139,7,4,1,0,0,1,0,222,361,1,7,1,29,222,353,0,1,4,0,8,0,0,1,0,2,29
350619708002,732,300,280,134,11,2,1,0,0,4,0,265,423,1,3,10,30,265,419,1,1,1,4,4,0,4,0,1,1,30
350619708003,533,276,157,94,4,1,0,0,0,1,0,177,329,0,5,2,20,177,328,0,0,2,2,1,0,0,1,0,2,20
350619708004,341,172,93,66,0,3,3,0,0,4,0,112,210,1,4,0,14,112,209,0,1,1,0,1,0,0,0,3,0,14
350619708005,420,205,124,85,1,0,3,2,0,0,0,139,261,1,3,1,15,139,257,0,1,0,1,4,0,0,0,1,2,15
350619709011,882,369,323,174,9,3,1,1,0,2,0,360,478,1,3,4,36,360,473,1,1,0,1,5,1,1,1,0,1,36
350619709012,352,168,100,76,4,2,1,0,0,1,0,120,208,0,3,1,20,120,203,0,0,3,0,5,0,0,0,0,0,20
350619709013,586,263,187,120,7,3,3,0,0,3,0,161,388,0,1,2,34,161,386,0,0,0,1,2,0,1,0,0,1,34
350619709014,785,339,270,161,7,5,1,0,0,2,0,235,506,0,1,0,43,235,491,0,0,0,0,15,0,0,0,0,1,43
350619709021,1157,500,457,179,11,6,2,0,0,2,0,427,669,0,2,8,51,427,656,3,0,0,3,13,0,1,1,0,0,51
350619710001,440,193,161,79,3,2,1,0,0,1,0,175,241,1,2,2,19,175,236,0,1,0,2,5,1,0,0,1,0,19
350619710002,1235,503,484,221,13,6,6,0,0,2,0,678,490,6,3,6,52,678,478,1,6,0,3,12,0,0,2,1,0,52
350619710003,545,197,214,122,7,2,2,0,0,1,0,275,219,0,3,5,43,275,211,1,0,3,1,8,0,1,0,0,0,43
350619710004,801,360,305,122,5,3,0,1,0,5,0,408,326,1,7,4,55,408,321,0,1,1,0,5,0,4,1,5,0,55
350619711001,802,295,302,181,8,11,1,1,0,3,0,409,319,7,4,5,58,409,318,0,7,2,1,1,1,2,1,0,0,58
350619713011,2704,1397,548,709,18,11,8,4,0,9,0,1149,774,3,37,286,455,1149,759,266,3,18,5,15,4,6,0,5,10,455
350619801001,29,14,7,8,0,0,0,0,0,0,0,11,17,0,0,0,1,11,17,0,0,0,0,0,0,0,0,0,0,1
350619802001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350619803001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350619804001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350599502001,769,291,365,101,7,1,0,1,0,3,0,456,269,0,1,4,39,456,269,0,0,1,1,0,0,0,0,0,0,39
350599502002,694,248,340,99,3,3,0,0,0,1,0,369,261,0,5,5,54,369,258,0,0,2,2,3,2,0,0,0,1,54
350599502003,387,82,275,29,1,0,0,0,0,0,0,330,37,1,1,5,13,330,37,0,1,1,0,0,0,4,0,0,0,13
350599502004,487,105,324,54,2,1,1,0,0,0,0,361,85,0,6,1,34,361,84,0,0,0,1,1,3,0,0,1,2,34
350250001001,372,109,138,119,2,0,1,0,0,3,0,108,239,8,0,0,17,108,238,0,8,0,0,1,0,0,0,0,0,17
350250001002,317,100,106,104,2,1,1,0,0,3,0,112,188,3,0,1,13,112,187,0,3,0,0,1,0,1,0,0,0,13
350250001003,296,74,104,111,1,2,1,1,0,2,0,108,176,2,1,1,8,108,173,0,2,1,1,3,0,0,0,0,0,8
350250002001,290,80,100,103,2,3,0,2,0,0,0,99,183,0,1,0,7,99,183,0,0,0,0,0,0,0,1,0,0,7
350250002002,571,204,159,193,3,1,2,2,0,7,0,154,376,11,2,4,24,154,376,0,11,1,1,0,0,2,0,0,1,24
350250002003,472,156,165,147,2,0,0,0,0,2,0,172,272,7,2,1,18,172,272,0,7,1,0,0,1,1,0,0,0,18
350250003001,346,171,54,114,2,0,0,0,0,5,0,64,170,102,5,0,5,64,170,0,102,0,0,0,1,0,0,4,0,5
350250003002,342,94,112,125,3,2,0,0,1,5,0,79,239,16,2,0,6,79,236,0,16,0,0,3,1,0,0,0,0,6
350250003003,365,136,78,139,3,1,1,1,0,6,0,68,261,21,0,4,11,68,259,1,21,0,1,2,0,1,0,0,0,11
350250003004,382,124,126,123,2,3,0,1,0,3,0,118,246,5,0,2,11,118,245,0,5,0,1,1,0,1,0,0,0,11
350250004001,378,121,111,136,2,1,1,0,0,6,0,100,219,44,1,3,11,100,216,0,44,0,2,3,1,1,0,0,0,11
350250004002,470,135,179,146,5,1,2,0,0,2,0,180,243,8,15,4,20,180,242,0,8,3,3,1,10,0,2,0,0,20
350250004003,340,153,60,119,1,1,0,0,0,6,0,47,201,84,3,1,4,47,197,0,84,1,1,4,1,0,1,0,0,4
350250005021,490,109,224,140,8,3,0,0,0,6,0,229,228,8,0,1,24,229,226,0,8,0,1,2,0,0,0,0,0,24
350250005022,493,119,193,166,11,2,0,0,0,2,0,232,232,9,0,2,18,232,232,0,9,0,2,0,0,0,0,0,0,18
350250005023,684,134,349,188,5,4,2,1,0,1,0,320,330,3,3,3,25,320,328,0,3,0,1,2,1,0,0,0,1,25
350250005024,807,149,438,202,6,2,4,2,0,4,0,476,263,15,4,5,44,476,261,0,14,1,1,2,1,3,1,0,1,44
350250005025,614,125,336,136,8,4,0,1,0,4,0,331,251,1,4,3,24,331,250,0,1,1,2,1,1,0,0,0,2,24
350250005026,291,68,122,94,2,1,1,0,0,3,0,156,106,9,0,4,16,156,104,0,8,0,0,2,0,2,0,0,0,16
350250005031,713,139,386,171,8,4,1,0,0,4,0,382,258,8,4,5,56,382,258,1,8,2,3,0,0,0,2,0,0,56
350250005032,475,89,249,122,7,4,1,1,0,2,0,277,154,2,9,4,29,277,154,0,2,2,3,0,1,1,5,0,1,29
350250005033,776,116,477,166,10,4,0,0,0,3,0,515,217,3,0,8,33,515,216,0,3,0,5,1,0,2,0,0,0,33
350250005041,823,113,545,152,10,0,2,0,0,1,0,577,170,3,15,12,46,577,169,0,3,6,7,1,5,1,1,3,0,46
350250005042,1027,156,683,180,4,2,0,0,0,2,0,670,269,9,4,9,66,670,266,0,9,2,2,3,2,0,0,0,0,66
350250005043,516,105,310,95,3,1,0,0,0,2,0,327,153,2,4,6,24,327,152,1,2,1,1,1,0,0,2,1,0,24
350250006001,634,121,382,125,3,1,2,0,0,0,0,419,162,5,6,5,37,419,162,0,4,4,2,0,1,1,0,0,0,37
350250006002,543,82,354,97,5,3,1,0,0,1,0,364,148,1,2,2,26,364,146,0,1,1,1,2,1,0,0,0,0,26
350250006003,598,163,301,125,6,0,1,2,0,0,0,324,232,3,9,0,30,324,224,0,3,2,0,8,1,0,1,0,0,30
350250006004,725,136,387,182,10,0,1,3,0,6,0,367,316,5,4,2,31,367,316,0,5,1,1,0,0,0,2,0,1,31
350250006005,336,117,100,115,0,0,0,0,0,4,0,69,249,7,0,1,10,69,249,0,7,0,1,0,0,0,0,0,0,10
350250006006,406,138,132,126,3,2,1,0,0,4,0,103,262,18,2,2,19,103,262,0,18,1,2,0,0,0,0,0,0,19
350250006007,451,90,207,147,2,2,1,0,0,2,0,207,224,5,0,2,13,207,224,1,5,0,0,0,0,0,0,0,0,13
350250007011,864,99,591,164,3,2,3,0,0,2,0,611,193,4,3,3,50,611,191,0,4,1,0,2,1,0,0,1,0,50
350250007021,536,91,325,107,8,1,0,0,0,4,0,331,177,0,2,2,24,331,176,0,0,1,1,1,1,0,0,0,0,24
350250007022,911,137,560,198,7,4,0,1,0,4,0,504,348,2,9,3,45,504,340,0,2,0,1,8,2,1,4,1,2,45
350250007031,802,91,543,158,4,1,1,0,0,4,0,533,180,6,13,9,61,533,180,0,6,4,2,0,3,0,2,0,4,61
350250007032,1030,152,683,181,9,1,0,1,0,3,0,696,255,4,3,9,63,696,255,0,4,1,2,0,0,0,1,1,0,63
350250007041,817,153,445,199,10,3,1,1,0,5,0,453,294,2,6,5,57,453,294,0,2,1,1,0,0,3,0,0,5,57
