BlockGroupID,total_reg,party_rep,party_npp,party_dem,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_21,eth2_23,eth2_34,eth2_14,eth2_12,eth2_38,eth2_unk
200910535062,1469,608,409,432,20,0,0,1170,82,30,33,35,119,1170,80,30,22,14,13,4,6,2,0,1,119
200910535071,1476,651,383,410,32,0,0,1158,97,20,18,39,144,1158,96,20,19,7,6,3,7,1,1,2,144
200910535072,810,358,200,243,9,0,0,668,50,10,14,6,62,668,50,10,2,4,3,3,0,3,0,2,62
200910535073,687,337,185,158,7,0,0,542,28,10,19,8,80,542,26,8,2,13,0,1,0,2,0,0,80
200910535074,582,251,151,176,4,0,0,476,28,7,8,16,47,476,28,7,2,3,2,2,4,0,1,0,47
200910535075,727,346,177,193,11,0,0,619,27,8,12,10,51,619,25,8,2,1,1,5,6,1,0,0,51
200910535081,719,331,178,201,9,0,0,564,47,12,17,5,74,564,46,12,3,4,2,4,0,0,2,0,74
200910535082,637,291,163,180,3,0,0,538,25,6,9,5,54,538,25,6,2,1,1,4,0,1,1,0,54
200910535083,874,402,240,218,14,0,0,716,46,11,6,19,76,716,45,11,5,2,0,2,1,2,0,0,76
200910535084,921,397,224,288,12,0,0,721,57,27,14,4,98,721,57,27,4,4,1,7,0,0,2,0,98
200910535085,824,289,265,259,11,0,0,664,51,6,9,14,80,664,51,6,6,2,1,1,5,0,0,1,80
200910535091,702,314,179,202,7,0,0,509,39,17,29,16,92,509,37,17,14,5,11,8,0,2,0,0,92
200910535092,1105,461,306,312,26,0,0,862,68,22,22,19,112,862,66,22,12,13,2,1,2,0,2,0,112
200910535093,998,428,282,269,19,0,0,786,42,24,22,20,104,786,42,24,13,11,4,5,3,1,1,0,104
200910535094,1004,418,320,250,16,0,0,791,45,18,29,18,103,791,44,18,9,11,7,7,3,2,0,2,103
200910535095,889,364,220,295,10,0,0,682,31,13,35,11,117,682,31,13,6,4,5,20,2,1,2,0,117
200910535101,729,332,195,198,4,0,0,545,45,10,33,36,60,545,43,10,22,10,1,16,4,1,5,0,60
200910535102,1227,562,344,304,17,0,0,1003,66,12,32,19,95,1003,66,12,11,13,5,7,3,1,1,0,95
200910535103,602,244,192,161,5,0,0,435,33,6,50,8,70,435,33,5,0,7,13,18,2,4,0,0,70
200910535104,920,385,262,265,8,0,0,736,38,21,12,11,102,736,37,21,5,4,3,2,1,0,2,0,102
200910535551,330,112,100,114,4,0,0,232,35,24,5,3,31,232,35,24,2,2,0,2,0,0,1,1,31
200910535552,323,122,102,94,5,0,0,248,28,12,5,0,30,248,28,12,0,1,2,1,0,1,0,0,30
200910535553,342,120,98,117,7,0,0,267,28,18,3,2,24,267,28,18,1,1,0,1,1,0,1,0,24
200910535561,629,209,194,218,8,0,0,477,79,7,6,4,56,477,79,7,1,0,1,0,2,1,2,0,56
200910535562,421,180,114,123,4,0,0,335,45,4,2,5,30,335,45,4,2,0,1,0,3,0,0,0,30
200910535571,343,132,97,109,5,0,0,274,43,3,5,2,16,274,43,3,1,0,0,2,0,1,0,0,16
200910535572,635,274,178,174,9,0,0,472,76,10,4,7,66,472,75,10,4,2,1,1,1,0,0,1,66
200910535581,952,380,274,286,12,0,0,738,46,13,31,13,111,738,46,13,8,9,1,11,3,3,1,0,111
200910535582,1114,458,308,332,16,0,0,837,63,23,33,24,134,837,62,23,14,8,7,10,4,4,3,0,134
200910535591,1260,604,333,306,17,0,0,1030,43,21,41,14,111,1030,43,21,3,10,6,14,6,4,0,0,111
200910535592,1076,475,302,285,14,0,0,842,60,14,34,14,112,842,60,14,4,11,9,10,7,3,0,0,112
200910535601,870,478,204,175,13,0,0,717,30,3,14,11,95,717,30,3,5,3,5,3,3,0,3,0,95
200910535602,826,463,183,174,6,0,0,669,24,4,16,17,96,669,24,4,5,10,0,4,7,0,1,0,96
200910535603,1276,642,303,316,15,0,0,1045,33,4,33,22,139,1045,31,4,8,0,8,18,9,5,0,3,139
200910536011,394,166,116,110,2,0,0,319,29,10,6,1,29,319,29,10,1,0,0,1,0,3,2,0,29
200910536012,561,214,167,171,9,0,0,445,63,4,4,1,44,445,63,4,0,1,0,0,1,2,0,0,44
200910536031,4,3,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
200910536032,672,345,157,167,3,0,0,563,32,0,5,5,67,563,32,0,1,1,0,3,2,0,1,0,67
200910536033,1037,468,263,293,13,0,0,864,41,13,19,15,85,864,41,10,7,8,5,2,2,0,3,0,85
200910536041,477,176,130,158,13,0,0,374,35,8,6,2,52,374,34,7,1,2,2,1,1,0,0,0,52
200910536042,1025,400,288,321,16,0,0,773,77,20,32,15,108,773,77,20,5,3,9,9,1,2,2,1,108
200910536043,626,267,163,189,7,0,0,492,40,14,19,2,59,492,40,14,2,3,2,9,0,0,1,0,59
200910536044,855,316,250,274,15,0,0,657,86,15,6,13,78,657,84,15,5,1,0,1,7,3,1,0,78
200910537011,995,439,317,216,23,0,0,847,54,1,3,5,85,847,53,1,2,0,1,2,1,0,0,0,85
200910537012,791,457,188,136,10,0,0,700,12,0,2,12,65,700,10,0,7,1,0,0,5,1,0,0,65
200910537031,1177,575,343,248,11,0,0,940,64,21,6,15,131,940,64,21,0,2,1,0,7,0,0,0,131
200910537032,751,291,251,189,20,0,0,604,52,7,9,5,74,604,52,6,2,4,1,2,2,0,1,0,74
200910537051,905,366,289,230,20,0,0,711,54,17,13,6,104,711,53,17,1,5,1,2,2,1,0,0,104
200910537052,696,252,257,171,16,0,0,566,66,3,10,5,46,566,65,3,3,2,1,1,0,0,0,0,46
200910537071,492,191,150,145,6,0,0,422,12,1,6,2,49,422,12,1,0,3,1,2,2,0,0,0,49
200910537072,1398,602,400,370,26,0,0,1113,93,23,20,6,143,1113,93,23,2,4,3,4,2,3,2,0,143
200910537073,887,371,281,217,18,0,0,730,42,7,11,2,95,730,42,7,1,3,1,4,1,2,0,0,95
200910537091,1079,505,255,299,20,0,0,922,39,10,12,6,90,922,38,10,1,2,5,3,2,1,0,0,90
200910537092,1159,545,315,281,18,0,0,939,73,11,11,11,114,939,71,11,0,2,1,6,3,1,0,0,114
200910537093,1424,602,427,359,36,0,0,1143,89,11,11,11,159,1143,89,10,4,2,2,2,3,2,1,0,159
200910537111,1691,865,400,400,26,0,0,1398,61,13,35,22,162,1398,59,13,11,12,9,10,0,1,1,1,162
200910537112,6,3,2,1,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
200910537113,1458,808,360,267,23,0,0,1250,26,1,13,8,160,1250,25,1,5,1,2,10,1,0,0,0,160
200910537121,693,307,220,150,16,0,0,545,33,18,15,7,75,545,31,18,4,3,2,3,1,3,0,0,75
200910537122,896,435,244,200,17,0,0,744,35,13,10,15,79,744,35,13,2,3,5,1,8,0,0,0,79
200910537123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200910537124,1176,636,299,230,11,0,0,997,34,0,5,5,135,997,34,0,3,2,0,0,2,3,0,0,135
200910538011,418,238,98,80,2,0,0,360,3,1,1,4,49,360,3,1,3,1,0,0,0,0,0,0,49
200910538012,858,426,222,198,12,0,0,713,29,4,12,12,88,713,29,4,2,0,5,6,3,0,0,0,88
200910538013,1673,783,493,367,30,0,0,1429,65,5,7,18,149,1429,65,5,9,2,3,1,5,1,0,0,149
200910538014,627,275,196,151,5,0,0,534,31,1,0,1,60,534,31,0,0,0,0,0,0,0,0,0,60
200910538015,1062,561,276,213,12,0,0,883,36,2,7,12,122,883,36,2,3,3,0,4,1,0,0,2,122
200910538016,888,535,198,143,12,0,0,734,18,16,5,5,110,734,18,16,1,3,0,0,1,1,0,0,110
200910538031,1754,975,411,346,22,0,0,1490,47,0,16,28,173,1490,47,0,11,3,3,0,6,3,6,2,173
200910538032,1762,994,377,368,23,0,0,1465,63,6,23,49,156,1465,63,5,38,7,2,7,3,2,3,0,156
200910538041,417,245,91,75,6,0,0,328,20,0,16,10,43,328,20,0,9,2,4,4,0,6,0,0,43
200910538042,832,447,198,178,9,0,0,638,13,1,40,41,99,638,13,1,24,4,7,22,5,5,2,0,99
200910538043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200910538044,1288,782,270,224,12,0,0,1062,23,0,30,34,139,1062,23,0,19,2,1,12,8,0,7,0,139
200919800011,721,278,197,237,9,0,0,580,30,8,18,9,76,580,30,8,5,4,5,5,2,3,1,1,76
200919800031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200919800041,4,1,1,2,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
200919800051,4,0,2,2,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
200919801001,12,6,4,2,0,0,0,9,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3
201231766001,622,414,121,83,4,0,0,557,12,0,4,1,48,557,12,0,0,0,3,1,1,0,0,0,48
201231766002,611,403,136,69,3,0,0,529,4,0,2,6,70,529,4,0,0,2,0,0,2,0,0,2,70
201231766003,646,470,98,78,0,0,0,578,11,0,0,7,50,578,11,0,2,0,0,0,0,0,0,3,50
201231766004,890,608,168,109,5,0,0,756,18,2,7,11,96,756,18,2,1,5,2,0,1,0,0,5,96
201231767001,456,327,68,60,1,0,0,389,3,0,5,16,43,389,3,0,1,0,0,5,0,0,0,0,43
201231767002,822,535,166,119,2,0,0,718,5,3,3,9,84,718,5,3,0,1,0,0,2,2,0,4,84
201759656001,324,217,68,36,3,0,0,244,61,0,1,4,14,244,59,0,0,0,0,1,2,0,0,0,14
201759656002,829,527,184,115,3,0,0,585,202,0,4,4,34,585,198,0,1,1,1,1,1,1,0,0,34
201759657001,901,443,274,175,9,0,0,513,286,9,29,13,51,513,285,9,1,8,19,0,5,0,1,0,51
201759657002,949,508,263,167,11,0,0,554,292,6,36,5,56,554,290,6,1,7,11,13,1,2,0,0,56
201759657003,795,525,166,98,6,0,0,576,150,0,14,1,54,576,148,0,0,3,5,0,0,2,3,0,54
201759658001,485,214,154,112,5,0,0,215,233,6,9,0,22,215,233,6,0,1,6,2,0,0,0,0,22
201759658002,483,220,159,101,3,0,0,247,188,4,20,5,19,247,187,4,1,7,8,3,0,1,0,4,19
201759658003,707,300,246,152,9,0,0,342,255,15,42,8,45,342,253,14,4,7,25,0,1,5,0,0,45
201759658004,413,165,158,84,6,0,0,202,177,0,15,5,14,202,175,0,3,4,7,0,1,0,3,0,14
201759659001,548,143,250,147,8,0,0,146,328,11,24,13,26,146,324,11,7,9,10,1,1,0,0,0,26
201759659002,489,158,198,130,3,0,0,167,286,7,6,6,17,167,282,7,5,4,1,0,0,1,0,0,17
201759659003,511,150,194,160,7,0,0,158,311,4,14,2,22,158,309,4,1,1,1,8,0,0,1,0,22
201759659004,452,156,173,117,6,0,0,184,233,5,6,5,19,184,232,5,0,1,3,1,1,0,0,2,19
201759659005,534,177,203,143,11,0,0,205,283,2,13,4,27,205,281,2,1,5,4,2,2,0,1,1,27
201759660001,341,62,142,133,4,0,0,69,218,20,17,5,12,69,218,20,5,2,13,1,0,0,0,0,12
201759660002,404,148,154,99,3,0,0,164,201,4,17,3,15,164,201,4,0,2,2,13,3,0,0,0,15
201759660003,718,201,311,187,19,0,0,239,425,6,19,3,26,239,420,4,2,2,1,15,0,0,0,1,26
201899651001,428,322,73,33,0,0,0,347,54,0,2,2,23,347,54,0,2,0,0,1,0,1,0,0,23
201899652001,599,449,92,52,6,0,0,432,111,0,3,5,48,432,108,0,0,2,0,0,1,0,0,1,48
201899652002,380,270,65,40,5,0,0,259,91,0,0,2,28,259,90,0,1,0,0,0,1,0,0,0,28
201899652003,372,259,68,40,5,0,0,261,85,0,4,4,18,261,85,0,1,1,0,2,0,0,0,0,18
201899652004,575,459,60,50,6,0,0,445,85,1,4,6,34,445,85,1,1,1,2,0,0,1,0,0,34
200119556001,564,313,144,103,4,0,0,517,4,2,1,2,38,517,4,2,1,0,0,0,0,0,0,0,38
200119556002,560,288,134,131,7,0,0,503,7,0,5,3,42,503,7,0,0,0,2,1,0,1,1,0,42
200119556003,634,367,163,102,2,0,0,563,6,2,2,4,57,563,6,2,2,1,0,1,0,0,0,0,57
200119557001,862,523,211,122,6,0,0,793,5,5,1,12,46,793,5,5,4,0,0,1,8,0,0,0,46
200119557002,756,474,142,132,8,0,0,703,4,0,0,5,44,703,4,0,1,0,0,0,3,0,0,0,44
200119558001,2347,931,839,570,7,0,0,1946,44,3,29,22,303,1946,43,3,20,10,4,2,0,6,5,0,303
200119558002,621,252,228,128,13,0,0,560,8,9,2,3,39,560,7,9,0,0,0,0,2,2,0,0,39
200119558003,689,383,156,148,2,0,0,605,14,3,2,2,63,605,14,2,1,2,0,0,0,0,0,0,63
200119559001,568,211,207,142,8,0,0,516,15,8,0,1,28,516,15,8,1,0,0,0,0,0,0,0,28
200119559002,714,355,190,163,6,0,0,619,15,19,3,3,55,619,13,19,1,1,1,1,0,0,0,1,55
200119559003,755,416,191,142,6,0,0,687,7,13,2,4,42,687,7,13,0,2,0,0,4,0,0,0,42
200119560001,450,189,154,102,5,0,0,385,17,1,7,3,37,385,17,1,2,1,1,3,0,2,0,0,37
200119560002,682,282,231,162,7,0,0,584,27,1,6,8,56,584,27,1,3,3,1,2,2,0,0,2,56
200119560003,664,290,206,160,8,0,0,562,24,3,4,8,63,562,23,3,2,1,1,0,1,1,1,0,63
200559601001,555,363,134,53,5,0,0,459,51,0,1,5,39,459,51,0,1,0,0,0,0,1,0,4,39
200559601002,1335,748,398,175,14,0,0,882,336,1,4,6,106,882,334,1,1,2,1,0,2,1,0,1,106
200559601003,458,282,123,53,0,0,0,334,90,0,2,2,30,334,90,0,1,0,1,0,0,1,0,0,30
200559602001,425,192,132,94,7,0,0,243,156,1,3,5,17,243,156,1,3,1,0,1,2,1,0,0,17
200559602002,642,169,278,192,3,0,0,201,380,1,14,8,38,201,380,1,5,1,2,1,1,6,1,1,38
200559602003,610,155,210,235,10,0,0,187,269,39,5,80,30,187,268,39,69,2,1,1,2,0,0,0,30
200559602004,749,238,293,212,6,0,0,324,374,0,6,2,43,324,373,0,0,2,1,0,0,0,0,0,43
200559602005,596,189,242,158,7,0,0,241,296,3,11,6,39,241,292,3,5,1,2,2,0,2,0,0,39
200559603001,648,253,236,149,10,0,0,340,256,0,6,8,38,340,254,0,3,1,1,1,0,2,1,2,38
200559603002,482,204,173,99,6,0,0,311,122,1,9,7,32,311,122,1,2,3,5,1,1,0,0,0,32
200559603003,683,384,158,135,6,0,0,492,127,3,7,11,43,492,127,3,3,1,2,1,0,0,0,6,43
200559604011,746,422,183,132,9,0,0,498,190,0,20,1,37,498,190,0,1,7,12,0,0,1,0,0,37
200559604012,574,406,102,62,4,0,0,412,81,0,18,7,56,412,78,0,2,5,9,0,2,2,0,0,56
200559604031,976,538,252,175,11,0,0,634,220,1,31,10,80,634,220,1,5,7,17,3,0,4,0,5,80
200559604032,470,197,152,111,10,0,0,245,160,1,31,10,23,245,160,1,0,8,14,3,1,0,0,4,23
200559604041,1075,520,287,261,7,0,0,590,261,40,27,73,84,590,261,40,60,12,10,3,2,1,0,4,84
200559604042,934,479,264,179,12,0,0,613,223,16,20,12,50,613,223,15,8,4,11,0,2,1,2,2,50
200559605011,472,215,160,88,9,0,0,263,179,0,10,0,20,263,177,0,0,3,5,0,0,1,0,0,20
200559605012,520,146,206,161,7,0,0,139,357,0,3,1,20,139,356,0,1,0,1,1,0,1,0,0,20
200559605031,685,440,143,101,1,0,0,470,133,1,17,8,56,470,132,1,4,5,5,1,3,2,4,0,56
200559605051,625,159,260,194,12,0,0,227,340,0,23,2,33,227,340,0,1,5,5,4,0,2,1,1,33
200559605071,1316,301,655,347,13,0,0,642,244,243,22,58,107,642,243,243,50,2,12,4,2,2,1,0,107
200559605072,333,126,125,79,3,0,0,160,109,0,39,0,25,160,109,0,0,9,23,3,0,2,1,0,25
200559605081,582,193,246,138,5,0,0,213,290,0,34,6,39,213,287,0,3,5,20,3,0,2,1,2,39
200559605082,372,71,189,110,2,0,0,47,266,1,43,1,14,47,266,1,1,8,30,0,0,0,0,0,14
200559606001,760,237,303,207,13,0,0,286,400,7,14,6,47,286,399,7,3,5,9,0,0,0,0,1,47
200559606002,333,86,165,78,4,0,0,91,216,1,11,3,11,91,216,1,2,1,1,7,0,0,0,1,11
200559606003,502,134,213,146,9,0,0,168,300,2,9,7,16,168,298,2,5,3,4,0,1,1,0,0,16
200559606004,451,169,182,96,4,0,0,192,231,0,2,4,22,192,231,0,4,0,1,1,0,0,0,0,22
201030701001,610,146,227,231,6,0,0,411,36,98,9,5,51,411,36,96,2,4,0,1,0,3,0,0,51
201030701002,434,134,148,150,2,0,0,320,20,54,13,2,25,320,20,54,1,3,0,5,1,3,0,0,25
201030702001,661,228,237,189,7,0,0,507,32,47,5,8,62,507,32,47,2,4,0,1,4,0,0,0,62
201030702002,473,119,187,163,4,0,0,331,38,57,0,2,45,331,38,57,2,0,0,0,0,0,0,0,45
201030702003,315,79,134,101,1,0,0,216,22,51,0,5,21,216,21,51,1,0,0,0,0,0,0,1,21
201030703001,995,416,305,255,19,0,0,820,35,45,6,7,82,820,34,45,1,1,0,4,3,1,0,1,82
201030703002,930,333,327,261,9,0,0,764,30,56,3,7,70,764,29,56,1,1,0,0,1,2,0,1,70
201030703003,580,234,177,163,6,0,0,473,23,29,11,3,41,473,23,29,1,2,2,1,1,1,2,0,41
201030703004,326,101,108,109,8,0,0,231,25,33,6,2,29,231,25,33,1,1,1,1,1,3,0,0,29
201030703005,586,173,229,173,11,0,0,462,36,25,3,8,52,462,36,25,0,0,0,1,4,0,0,3,52
201030704001,320,116,117,86,1,0,0,266,19,9,4,1,21,266,19,9,0,1,0,0,0,2,0,0,21
201030704002,580,184,192,201,3,0,0,474,21,19,2,2,62,474,21,19,0,2,0,0,1,0,0,1,62
201030704003,753,252,252,235,14,0,0,580,32,44,3,14,80,580,32,44,6,2,0,0,2,0,1,1,80
201030704004,455,147,161,142,5,0,0,368,14,29,6,0,38,368,14,29,0,2,0,0,0,2,2,0,38
201030705001,632,193,221,213,5,0,0,453,26,90,9,5,49,453,26,90,2,1,1,2,0,4,1,0,49
201030705002,641,163,219,252,7,0,0,405,25,154,6,1,50,405,25,154,0,1,0,4,0,1,0,0,50
201030705003,474,129,168,173,4,0,0,317,21,104,2,3,27,317,20,104,1,2,0,0,0,0,0,0,27
201030705004,963,341,279,337,6,0,0,770,43,42,12,9,87,770,41,42,2,1,1,4,0,2,2,1,87
201030707001,1242,482,364,378,18,0,0,1010,49,74,6,7,96,1010,48,74,0,1,0,2,3,2,1,0,96
201030707002,536,193,168,163,12,0,0,418,24,43,8,3,40,418,24,43,2,4,0,3,1,0,1,0,40
201030707003,743,213,265,262,3,0,0,522,40,101,12,4,64,522,39,101,2,6,0,0,0,6,0,0,64
201030707004,618,269,197,147,5,0,0,532,19,5,9,5,48,532,19,5,1,2,0,1,0,2,4,0,48
201030709001,1272,662,312,283,15,0,0,1080,31,1,4,7,149,1080,31,1,0,1,1,0,4,2,0,0,149
201030709002,811,417,201,189,4,0,0,701,9,0,2,6,93,701,9,0,0,1,0,0,5,0,1,0,93
201030710001,954,519,245,184,6,0,0,852,18,0,3,10,71,852,18,0,3,1,0,2,1,0,0,1,71
201030710002,1302,633,341,312,16,0,0,1081,49,43,14,12,103,1081,49,43,2,2,1,1,9,4,3,0,103
201030710003,632,314,177,133,8,0,0,557,17,6,2,1,49,557,17,6,0,2,0,0,0,0,0,0,49
201030711021,649,235,220,186,8,0,0,558,28,14,5,7,37,558,28,14,2,0,2,3,1,0,0,0,37
201030711022,374,176,114,78,6,0,0,337,9,9,2,3,14,337,9,9,0,1,0,1,0,0,0,2,14
201030711023,904,375,293,226,10,0,0,761,45,12,11,12,63,761,45,12,1,1,1,2,5,1,3,0,63
201030711031,1757,770,544,419,24,0,0,1400,85,64,31,24,153,1400,83,64,17,15,0,2,2,12,0,0,153
201030711041,1770,878,469,401,22,0,0,1452,71,20,28,21,178,1452,70,19,5,7,2,3,12,9,3,0,178
201030711051,779,303,260,204,12,0,0,625,39,24,14,4,73,625,39,24,3,10,2,0,0,1,1,0,73
201030711052,500,238,125,130,7,0,0,412,29,3,10,14,32,412,29,3,7,5,0,2,4,3,0,0,32
201030711053,1542,578,544,395,25,0,0,1267,72,33,20,18,132,1267,72,32,3,5,3,6,0,4,2,0,132
201030711054,259,119,69,68,3,0,0,238,9,1,3,0,8,238,9,1,0,2,0,0,0,1,0,0,8
201030712021,1378,681,342,343,12,0,0,1181,43,2,7,25,120,1181,42,2,0,2,2,1,7,1,1,5,120
201030712022,985,485,255,236,9,0,0,815,27,4,5,8,126,815,27,4,1,2,1,2,6,0,0,0,126
201030712023,828,383,233,203,9,0,0,704,12,2,3,9,98,704,12,2,5,2,0,1,1,0,0,1,98
201030712041,1811,826,507,464,14,0,0,1499,82,13,10,18,189,1499,82,13,5,5,0,1,6,2,0,2,189
201030712042,1341,663,323,337,18,0,0,1135,32,2,10,14,148,1135,32,2,2,0,0,1,6,5,1,1,148
201030712051,1582,845,397,329,11,0,0,1336,63,18,17,15,133,1336,63,18,4,6,2,8,7,0,0,2,133
201030712052,539,271,136,122,10,0,0,466,10,0,5,11,47,466,10,0,3,0,1,0,4,4,0,0,47
201030712053,675,360,154,157,4,0,0,566,16,6,5,6,76,566,16,6,0,1,1,1,4,0,0,0,76
201030714001,1225,631,283,301,10,0,0,1063,40,3,9,3,107,1063,40,3,0,4,0,2,2,2,0,0,107
201030714002,818,403,211,196,8,0,0,728,14,0,1,3,72,728,14,0,0,1,0,0,1,0,0,0,72
201030714003,541,275,106,156,4,0,0,474,12,1,0,5,49,474,12,1,0,0,0,0,1,0,0,0,49
201030714004,437,223,96,117,1,0,0,365,9,1,8,2,52,365,9,1,0,5,1,0,2,2,0,0,52
201030716001,827,429,209,179,10,0,0,730,15,1,1,9,71,730,15,1,0,0,0,1,2,0,0,3,71
201030716002,1297,666,330,287,14,0,0,1156,20,4,5,14,98,1156,20,4,8,0,0,0,3,1,0,0,98
201030718001,767,364,217,173,13,0,0,685,20,1,3,3,55,685,20,0,0,3,0,0,1,0,0,1,55
201030718002,500,188,162,143,7,0,0,429,8,4,2,6,51,429,8,4,4,0,0,0,0,1,1,0,51
201030718003,670,285,203,177,5,0,0,562,22,2,2,6,76,562,21,2,1,0,0,0,3,0,0,0,76
201030718004,1041,449,287,285,20,0,0,900,34,1,2,21,83,900,34,1,4,2,0,0,11,0,0,3,83
201030718005,1187,606,302,265,14,0,0,1006,36,4,2,17,122,1006,36,4,2,0,0,1,6,0,0,0,122
201039819001,94,42,36,15,1,0,0,68,16,3,1,1,5,68,16,3,0,0,0,0,1,0,1,0,5
201039819002,18,3,8,7,0,0,0,13,1,3,0,0,1,13,1,3,0,0,0,0,0,0,0,0,1
201039819003,120,44,53,21,2,0,0,93,11,8,3,0,5,93,11,8,0,0,0,1,0,1,0,0,5
201039819004,153,52,69,30,2,0,0,107,25,7,2,1,11,107,25,6,1,1,0,0,0,1,0,0,11
201039819005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201039819006,161,73,53,31,4,0,0,110,23,3,2,4,19,110,23,1,2,0,0,0,0,2,0,0,19
201039819007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201599671001,863,579,153,123,8,0,0,773,21,1,2,4,62,773,21,1,0,1,1,0,3,0,0,0,62
201599671002,685,417,163,100,5,0,0,579,26,0,2,1,77,579,26,0,0,1,0,0,0,0,1,1,77
201599672001,469,241,130,91,7,0,0,365,66,0,2,0,36,365,66,0,0,2,0,0,0,0,0,0,36
201599672002,477,242,134,99,2,0,0,347,86,2,11,6,25,347,81,2,1,3,0,8,1,0,0,0,25
201599672003,486,297,101,83,5,0,0,409,30,0,4,0,43,409,28,0,0,0,0,0,0,1,2,0,43
201599672004,661,375,167,110,9,0,0,531,68,1,3,7,51,531,68,1,1,1,0,2,2,0,0,2,51
201599673001,748,474,164,102,8,0,0,645,21,5,1,6,70,645,21,5,4,0,1,0,1,0,0,0,70
201599673002,604,377,126,99,2,0,0,529,16,2,3,3,51,529,16,2,0,0,0,0,0,1,1,0,51
201599673003,803,535,140,117,11,0,0,716,8,2,2,1,74,716,8,2,1,1,0,1,0,0,0,0,74
200779616001,475,350,62,62,1,0,0,425,2,0,3,2,43,425,2,0,1,2,0,0,0,1,0,0,43
200779616002,740,452,165,121,2,0,0,646,26,0,3,2,63,646,26,0,2,2,0,0,0,1,0,0,63
200779617001,444,296,90,55,3,0,0,384,5,0,2,3,50,384,5,0,1,1,0,0,2,1,0,0,50
200779617002,344,235,52,54,3,0,0,285,15,0,1,4,39,285,15,0,1,0,0,1,0,0,0,2,39
200779618001,484,304,95,81,4,0,0,431,18,1,2,3,29,431,18,1,2,0,1,1,0,0,0,0,29
200779618002,833,582,141,105,5,0,0,743,28,0,1,5,56,743,28,0,2,0,0,0,3,1,0,0,56
201390101001,498,205,180,106,7,0,0,458,8,0,2,1,29,458,8,0,0,0,1,0,1,0,1,0,29
201390101002,483,201,162,113,7,0,0,427,14,0,1,3,38,427,14,0,2,0,0,1,0,0,0,0,38
201390101003,620,318,185,112,5,0,0,520,24,1,2,1,72,520,22,1,1,1,0,0,0,0,1,0,72
201390101004,554,317,141,91,5,0,0,486,9,0,2,4,53,486,9,0,4,1,0,0,0,0,1,0,53
201390101005,706,383,189,123,11,0,0,636,9,0,2,0,59,636,9,0,0,2,0,0,0,0,0,0,59
201390102001,537,300,129,103,5,0,0,487,4,3,2,4,37,487,4,3,0,2,0,0,4,0,0,0,37
201390102002,729,381,231,108,9,0,0,652,6,0,7,1,63,652,6,0,0,1,0,1,0,5,0,0,63
201390102003,629,310,196,117,6,0,0,526,14,0,8,11,70,526,14,0,1,3,0,1,7,1,0,0,70
201390103001,875,567,169,135,4,0,0,783,13,0,5,0,74,783,13,0,0,1,3,0,0,1,0,0,74
201390103002,554,313,132,100,9,0,0,489,8,1,0,1,55,489,8,1,0,0,0,0,0,0,0,0,55
201390104001,821,429,223,160,9,0,0,720,19,1,5,4,72,720,19,1,1,4,0,0,2,0,0,0,72
201390104002,1101,607,258,230,6,0,0,975,26,0,9,6,85,975,26,0,0,4,0,0,2,3,2,0,85
201390105001,1238,686,311,229,12,0,0,1135,15,0,3,14,71,1135,15,0,5,0,0,2,7,1,0,0,71
201390105002,843,490,214,125,14,0,0,748,11,2,3,5,74,748,11,2,2,1,0,0,3,2,0,0,74
201390105003,574,321,155,91,7,0,0,500,6,0,2,2,64,500,6,0,1,1,0,0,0,1,0,0,64
201379517001,357,254,70,32,1,0,0,318,5,0,1,1,32,318,5,0,0,1,0,0,0,0,0,0,32
201379517002,460,338,75,46,1,0,0,394,10,0,4,5,47,394,10,0,2,0,0,3,1,1,0,2,47
201379517003,961,684,180,92,5,0,0,810,13,2,4,12,120,810,13,2,0,0,0,4,1,0,0,5,120
201379517004,812,591,151,66,4,0,0,703,13,1,2,4,89,703,13,1,0,1,0,0,2,0,0,0,89
201379517005,450,303,95,50,2,0,0,389,2,0,5,1,53,389,2,0,0,1,3,1,0,0,0,1,53
201279636001,730,430,161,135,4,0,0,622,4,0,6,6,92,622,4,0,0,1,3,1,6,1,0,0,92
201279636002,643,431,131,78,3,0,0,570,8,0,1,1,63,570,8,0,0,0,1,0,1,0,0,0,63
