BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_10,eth2_23,eth2_34,eth2_21,eth2_14,eth2_61,eth2_12,eth2_35,eth2_38,eth2_85,eth2_33,eth2_32,eth2_55,eth2_66,eth2_29,eth2_59,eth2_unk
290950178001,542,75,323,144,0,0,346,37,99,9,4,47,346,99,36,2,2,2,0,4,1,0,0,0,1,0,0,0,1,1,0,0,47
290950178002,570,25,515,30,0,0,216,26,281,5,8,34,216,280,26,4,2,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,34
290950178003,555,68,338,149,0,0,296,38,150,12,3,56,296,150,38,1,4,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0,56
290950178004,621,32,525,64,0,0,401,46,71,21,19,63,401,70,46,12,7,5,0,4,4,4,0,0,0,1,0,0,0,0,1,0,63
290950179001,1573,925,341,307,0,0,1269,66,29,43,37,129,1269,27,66,15,13,20,12,4,2,1,2,2,0,0,1,1,1,0,0,4,129
290950179002,755,507,160,88,0,0,642,18,14,7,8,66,642,14,18,4,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,2,66
290950179003,798,221,387,190,0,0,652,29,27,9,12,69,652,27,29,8,4,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,69
290950179004,212,49,114,49,0,0,172,12,2,1,4,21,172,2,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,21
290950180001,605,241,231,133,0,0,528,16,3,7,6,45,528,3,16,4,2,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,45
290950180002,1180,402,489,289,0,0,990,45,25,5,6,109,990,25,45,1,0,0,1,0,1,1,3,0,0,1,0,0,0,0,0,0,109
290950180003,523,146,213,164,0,0,462,10,8,1,0,42,462,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42
290950181011,796,613,118,65,0,0,645,14,11,12,14,100,645,11,14,4,3,2,4,3,2,1,0,0,0,1,0,1,0,0,0,0,100
290950181012,1970,1197,446,327,0,0,1679,73,40,23,15,140,1679,40,73,4,7,4,0,9,2,1,0,0,0,0,0,4,3,0,0,2,140
290950181013,1133,846,188,99,0,0,985,31,5,13,7,92,985,4,26,0,4,1,6,5,2,0,0,1,0,0,0,0,0,5,0,0,92
290950181021,2324,1527,522,275,0,0,1815,86,167,60,26,170,1815,167,86,16,12,11,3,27,3,0,6,2,2,0,0,0,0,0,1,1,170
290950182001,754,547,166,41,0,0,586,24,34,9,18,83,586,34,24,12,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,83
290950182002,1767,1232,371,164,0,0,1464,58,67,30,21,127,1464,63,58,8,17,4,4,5,2,5,1,1,0,0,0,0,0,0,1,0,127
290950185001,1544,1159,270,115,0,0,1301,29,30,35,27,122,1301,30,29,17,10,13,5,3,5,0,2,0,0,0,0,0,0,0,1,0,122
290950185002,803,502,171,130,0,0,647,16,28,21,33,58,647,28,16,16,7,2,3,9,3,2,0,2,0,2,0,2,2,0,2,0,58
290950185003,1117,771,250,96,0,0,943,20,31,9,12,102,943,31,20,6,1,5,0,0,0,0,1,1,0,0,3,0,0,0,1,0,102
290950186001,1471,1005,275,191,0,0,1231,59,8,15,34,124,1231,8,59,18,4,0,6,3,3,0,1,2,3,0,0,1,3,0,1,0,124
290950186002,706,376,151,179,0,0,606,24,5,4,8,59,606,5,23,3,2,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,59
290950193011,1667,847,451,369,0,0,1411,53,54,11,16,122,1411,54,52,8,5,1,7,3,2,0,0,0,0,0,0,0,0,1,0,0,122
290950193012,944,484,238,222,0,0,773,65,17,14,12,63,773,17,63,4,5,0,3,6,1,0,2,3,0,1,0,1,0,2,0,0,63
290950193021,837,386,220,231,0,0,677,30,48,5,13,64,677,48,29,6,2,1,1,2,0,0,0,0,0,0,1,1,0,1,2,1,64
290950193022,1418,882,245,291,0,0,1231,34,12,16,16,109,1231,12,30,2,2,4,5,5,2,2,2,0,0,4,0,0,1,4,0,0,109
290959801011,59,20,21,18,0,0,50,5,3,0,0,1,50,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290959808021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290959883001,107,56,35,16,0,0,87,11,4,0,0,5,87,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
290959891001,18,7,3,8,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290959892001,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
292294901001,450,264,82,104,0,0,407,0,4,3,2,34,407,4,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,34
292294901002,969,524,229,216,0,0,873,12,0,3,6,75,873,0,12,4,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,75
292294901003,623,340,79,204,0,0,570,7,0,1,0,45,570,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
292294901004,390,259,41,90,0,0,356,1,0,1,0,32,356,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32
292294902001,633,319,118,196,0,0,586,8,0,3,1,35,586,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,35
292294902002,497,260,70,167,0,0,453,4,2,0,5,33,453,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,33
292294902003,851,427,143,281,0,0,774,15,8,4,2,48,774,8,15,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,48
292294902004,578,259,90,229,0,0,517,6,1,1,0,53,517,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53
292294903001,1576,813,243,520,0,0,1416,16,7,8,8,121,1416,7,16,6,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,121
292294903002,778,432,95,251,0,0,701,8,2,3,9,55,701,2,8,2,0,2,2,0,1,0,0,0,0,4,0,0,1,0,0,0,55
292294903003,747,440,91,216,0,0,686,16,0,3,4,38,686,0,16,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,38
292294903004,762,331,96,335,0,0,691,11,0,1,2,57,691,0,11,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57
292294903005,486,198,62,226,0,0,449,5,1,1,2,28,449,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28
292294904001,528,142,138,248,0,0,478,9,1,1,0,39,478,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
292294904002,776,461,114,201,0,0,697,16,2,4,3,54,697,2,16,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,54
292294904003,278,88,54,136,0,0,234,6,0,2,4,32,234,0,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32
292294904004,388,118,95,175,0,0,351,8,1,2,2,24,351,1,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,24
292294904005,627,186,127,314,0,0,556,6,1,5,1,58,556,1,6,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,58
292294904006,893,334,221,338,0,0,806,14,1,7,9,56,806,1,14,3,1,4,2,1,1,0,0,0,3,0,0,0,0,0,0,0,56
291070901001,486,234,103,149,0,0,431,4,0,2,5,44,431,0,4,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,44
291070901002,792,537,88,167,0,0,662,6,0,1,7,116,662,0,6,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,116
291070901003,630,307,155,168,0,0,557,7,0,4,2,60,557,0,7,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60
291070901004,797,510,164,123,0,0,710,8,1,5,3,70,710,1,8,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,70
291070901005,788,403,165,220,0,0,706,12,6,4,3,57,706,6,12,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57
291070902001,342,147,84,111,0,0,278,18,14,1,2,29,278,14,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
291070902002,783,299,201,283,0,0,689,31,2,4,5,52,689,2,31,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52
291070902003,452,177,128,147,0,0,390,22,6,0,2,32,390,6,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32
291070902004,1332,826,190,316,0,0,1146,15,18,8,4,141,1146,18,15,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,141
291070902005,814,406,194,214,0,0,677,15,11,6,9,96,677,11,15,0,1,5,1,0,0,0,0,0,1,3,4,0,0,0,0,0,96
291070903001,508,326,88,94,0,0,431,4,0,2,2,69,431,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,69
291070903002,496,217,138,141,0,0,419,20,2,0,3,52,419,2,20,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,52
291070904011,419,215,70,134,0,0,377,4,6,1,4,27,377,6,4,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,27
291070904012,508,287,92,129,0,0,425,6,1,1,4,71,425,1,6,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,71
291070904013,1012,576,237,199,0,0,890,13,10,3,3,93,890,10,13,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,93
291070904014,640,292,139,209,0,0,569,14,2,1,3,51,569,2,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51
291070904021,806,382,187,237,0,0,709,11,6,3,5,72,709,6,11,0,0,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,72
291070904022,619,170,204,245,0,0,526,16,21,4,1,51,526,21,16,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51
291070904023,572,305,117,150,0,0,479,11,2,2,1,77,479,2,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77
291070905001,574,380,63,131,0,0,522,10,0,2,4,36,522,0,10,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,36
291070905002,368,230,53,85,0,0,316,0,1,4,0,47,316,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47
291070905003,794,405,179,210,0,0,658,9,2,6,10,109,658,2,9,2,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,109
291070905004,805,418,202,185,0,0,683,7,1,6,10,98,683,1,7,6,3,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,98
291070906011,827,336,228,263,0,0,741,13,4,3,5,61,741,3,13,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,61
291070906012,1056,644,196,216,0,0,924,21,3,5,4,99,924,3,21,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,99
291070906013,929,522,102,305,0,0,784,17,3,6,2,117,784,3,17,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
291070906014,1440,725,377,338,0,0,1291,17,4,7,13,108,1291,4,16,8,0,2,2,1,2,0,2,0,0,0,0,0,2,1,0,0,108
291070906021,1003,741,102,160,0,0,885,19,0,2,6,91,885,0,16,0,0,2,0,0,0,2,0,0,1,0,0,0,2,3,0,0,91
291070906022,1044,575,213,256,0,0,911,22,6,2,9,94,911,6,22,0,1,0,3,0,0,0,1,0,4,1,0,0,0,0,0,0,94
291070906023,772,461,155,156,0,0,690,13,4,0,3,62,690,4,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62
290499601001,476,221,125,130,0,0,407,12,2,2,2,51,407,2,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,51
290499601002,644,248,178,218,0,0,587,8,1,1,5,42,587,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42
290499601003,687,246,165,276,0,0,607,13,2,5,8,52,607,2,13,4,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,52
290499601004,1020,519,243,258,0,0,915,16,2,7,3,77,915,2,15,0,3,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,77
290499601005,647,373,86,188,0,0,582,6,0,3,5,51,582,0,6,2,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,51
290499602011,635,306,152,177,0,0,576,5,2,7,3,42,576,2,5,0,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,42
290499602012,1406,880,153,373,0,0,1260,20,5,5,6,110,1260,5,20,1,2,1,3,1,1,0,0,0,2,0,0,0,0,0,0,0,110
290499602021,774,449,149,176,0,0,682,15,0,2,3,72,682,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
290499602022,1393,896,161,336,0,0,1237,26,1,5,12,112,1237,1,26,9,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,112
290499602023,694,298,163,233,0,0,631,16,2,2,0,43,631,2,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,43
290499603001,393,257,53,83,0,0,342,6,12,1,1,31,342,12,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31
290499603002,731,311,184,236,0,0,621,27,37,2,1,43,621,37,26,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,43
290499603003,954,595,131,228,0,0,862,14,2,3,2,71,862,2,14,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71
290499603004,1064,723,116,225,0,0,961,21,2,8,3,69,961,2,21,0,3,0,0,2,2,1,0,1,0,0,0,0,1,0,0,0,69
290499604001,844,533,126,185,0,0,752,7,9,2,6,68,752,9,7,2,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,68
290499604002,1009,577,125,307,0,0,899,7,1,4,5,93,899,1,7,1,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,93
290499604003,1324,751,278,295,0,0,1167,21,4,5,19,108,1167,4,21,1,1,1,9,0,3,4,0,0,0,3,0,0,2,0,0,0,108
291974701001,531,268,96,167,0,0,498,1,0,1,2,29,498,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
291974701002,730,310,160,260,0,0,658,11,0,3,1,57,658,0,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,57
291974702001,144,72,32,40,0,0,134,1,0,0,0,9,134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
291974702002,377,200,64,113,0,0,351,1,2,1,1,21,351,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
291974702003,647,296,89,262,0,0,577,5,3,0,1,61,577,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
290059501001,518,351,54,113,0,0,452,5,0,2,4,55,452,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55
290059501002,528,285,54,189,0,0,470,4,0,4,0,50,470,0,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50
290059501003,454,226,48,180,0,0,405,4,1,1,1,42,405,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42
290059501004,574,348,59,167,0,0,523,3,0,1,2,45,523,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
290059502001,681,434,79,168,0,0,616,5,1,1,0,58,616,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58
290059502002,222,158,20,44,0,0,194,1,0,0,1,26,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
290059502003,658,416,63,179,0,0,576,8,1,0,2,71,576,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
291574701001,402,317,36,49,0,0,341,4,0,2,0,55,341,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
291574701002,513,343,50,120,0,0,459,3,0,1,0,50,459,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
291574701003,691,497,80,114,0,0,597,6,0,3,1,84,597,0,5,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,84
291574702001,1054,705,114,235,0,0,894,19,2,3,6,130,894,2,19,0,1,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,130
291574702002,1353,930,144,279,0,0,1128,15,4,5,9,192,1128,4,15,0,3,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,192
291574702003,867,521,96,250,0,0,746,2,0,3,4,112,746,0,2,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,112
291574703001,877,484,84,309,0,0,730,14,0,5,9,119,730,0,14,1,0,2,1,0,2,6,0,0,0,0,1,0,0,0,0,0,119
291574703002,618,365,76,177,0,0,522,7,0,2,4,83,522,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83
291574703003,763,410,79,274,0,0,663,12,3,2,5,78,663,3,12,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,78
291574704001,742,460,88,194,0,0,632,9,3,1,11,86,632,3,9,1,0,0,1,1,0,8,0,0,1,0,0,0,0,0,0,0,86
291574704002,339,209,28,102,0,0,303,4,2,1,1,28,303,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28
291574704003,1026,565,129,332,0,0,851,24,0,4,20,127,851,0,21,2,1,1,0,1,0,10,1,0,1,4,0,0,0,3,0,0,127
291574704004,425,226,55,144,0,0,356,5,0,5,3,56,356,0,5,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,56
291574705001,827,587,60,180,0,0,709,2,1,9,6,100,709,1,2,1,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,100
291574705002,740,542,59,139,0,0,640,3,0,0,11,86,640,0,3,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,86
291574705003,1105,787,101,217,0,0,912,6,1,4,52,130,912,1,6,5,2,2,0,0,0,47,0,0,0,0,0,0,0,0,0,0,130
291754901001,770,494,57,219,0,0,684,8,3,1,4,70,684,3,8,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,70
291754901002,830,591,85,154,0,0,749,8,5,4,4,60,749,5,8,0,0,0,0,2,1,2,1,0,1,0,0,0,1,0,0,0,60
291754901003,1091,728,110,253,0,0,980,14,0,4,2,91,980,0,14,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,91
291754902001,464,286,54,124,0,0,389,8,2,2,6,57,389,2,8,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,3,57
291754902002,617,363,54,200,0,0,547,9,1,2,2,56,547,1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56
291754902003,515,257,77,181,0,0,448,7,9,7,1,43,448,9,7,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,43
291754902004,538,302,74,162,0,0,486,3,7,5,3,34,486,7,3,2,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,34
291754903001,375,111,61,203,0,0,321,2,17,1,1,33,321,17,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,33
291754903002,375,142,50,183,0,0,332,6,7,1,5,24,332,7,6,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,24
291754903003,887,263,154,470,0,0,745,19,41,5,6,71,745,41,17,4,1,1,0,0,1,0,2,0,0,0,0,0,1,2,0,0,71
291754903004,277,88,71,118,0,0,221,4,32,0,2,18,221,32,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18
291754903005,511,128,90,293,0,0,433,13,21,0,9,35,433,21,13,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35
291754904001,773,473,96,204,0,0,685,6,8,0,7,67,685,7,6,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,67
291754904002,443,161,71,211,0,0,384,10,8,2,0,39,384,8,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
291754904003,824,457,153,214,0,0,719,14,16,3,10,62,719,16,14,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,62
291754905001,560,196,89,275,0,0,490,14,9,6,0,41,490,9,14,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,41
291754905002,865,344,133,388,0,0,734,16,27,4,3,81,734,27,15,2,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,81
291754905003,963,579,132,252,0,0,860,11,6,6,6,74,860,5,11,6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,74
291754905004,532,334,68,130,0,0,470,12,7,8,0,35,470,7,12,0,2,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,35
291754906001,709,438,80,191,0,0,625,11,0,10,0,63,625,0,11,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,63
291754906002,631,402,65,164,0,0,549,4,0,4,7,67,549,0,4,2,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,67
291754906003,319,155,42,122,0,0,272,2,3,1,1,40,272,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40
291754906004,881,545,114,222,0,0,794,7,1,1,9,69,794,1,7,2,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,69
291793801001,636,256,145,235,0,0,577,6,0,1,6,46,577,0,6,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,46
291793801002,617,319,118,180,0,0,556,5,4,4,5,43,556,4,5,1,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,43
291793801003,629,282,126,221,0,0,578,11,0,0,6,34,578,0,11,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34
291793802001,1221,464,293,464,0,0,1120,19,2,1,8,71,1120,2,19,2,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,71
291793802002,533,264,100,169,0,0,498,3,0,0,1,31,498,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
291793802003,568,249,132,187,0,0,525,4,0,0,2,37,525,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37
291414701001,646,409,93,144,0,0,556,13,5,4,0,68,556,5,13,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,68
291414701002,282,198,21,63,0,0,215,1,0,4,2,60,215,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,60
291414701003,586,388,60,138,0,0,491,9,0,6,8,72,491,0,9,0,3,0,4,1,2,0,0,0,0,3,0,0,0,0,1,0,72
291414701004,499,299,49,151,0,0,448,5,0,1,1,44,448,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44
291414701005,814,482,65,267,0,0,731,11,0,2,3,67,731,0,11,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,67
291414702001,589,380,64,145,0,0,520,8,2,6,6,47,520,2,8,1,4,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,47
291414702002,808,481,98,229,0,0,717,13,1,4,1,72,717,1,13,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,72
291414702003,578,228,76,274,0,0,517,14,0,1,1,45,517,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45
291414703001,500,223,83,194,0,0,433,16,4,3,4,40,433,4,16,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40
291414703002,716,269,77,370,0,0,630,5,17,5,3,56,630,17,5,3,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,56
291414703003,494,213,66,215,0,0,432,11,1,1,5,44,432,1,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44
291414704011,814,493,85,236,0,0,710,14,1,4,7,78,710,1,14,1,3,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,78
291414704021,408,209,43,156,0,0,360,6,0,4,3,35,360,0,6,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35
291414704022,348,186,45,117,0,0,311,8,0,3,0,26,311,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26
291414704023,461,235,45,181,0,0,413,6,0,2,3,37,413,0,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,37
291414705011,509,307,49,153,0,0,456,2,0,3,1,47,456,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,47
291414705012,735,505,65,165,0,0,636,13,2,3,5,76,636,2,13,0,1,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,76
291414705021,372,178,47,147,0,0,332,7,0,4,7,22,332,0,6,4,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,22
291414705022,473,248,51,174,0,0,419,8,1,2,0,43,419,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43
291414705031,910,432,84,394,0,0,824,11,4,8,4,59,824,4,11,0,3,0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,59
291414705032,880,475,82,323,0,0,759,13,2,3,7,96,759,2,12,3,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,96
290130701001,910,572,96,242,0,0,790,10,7,1,9,93,790,7,10,5,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,93
290130701002,434,271,48,115,0,0,382,4,6,0,2,40,382,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40
290130701003,1658,836,192,630,0,0,1476,21,2,2,15,142,1476,2,21,1,0,1,3,0,1,1,0,0,6,0,2,0,0,0,0,0,142
290130702001,523,282,69,172,0,0,450,5,11,2,4,51,450,11,5,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,51
290130702002,506,281,70,155,0,0,428,8,3,3,0,64,428,3,8,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64
290130702003,394,218,40,136,0,0,361,3,0,1,3,26,361,0,3,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,26
290130702004,422,271,40,111,0,0,376,9,1,2,2,32,376,1,9,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,32
290130703001,860,365,138,357,0,0,767,18,18,3,5,49,767,18,18,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,49
290130703002,881,357,134,390,0,0,781,12,4,2,7,75,781,4,12,2,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,75
290130703003,623,349,74,200,0,0,560,6,0,3,2,52,560,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
290130703004,863,368,136,359,0,0,758,8,27,2,3,65,758,25,8,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,65
290130704001,359,229,34,96,0,0,329,0,3,6,1,20,329,3,0,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,20
290130704002,895,429,108,358,0,0,786,18,3,1,2,85,786,3,18,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85
290130704003,381,237,31,113,0,0,308,2,0,2,2,67,308,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,67
291019601011,895,605,81,209,0,0,808,10,0,4,7,66,808,0,10,3,3,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,66
291019601012,1348,929,133,286,0,0,1207,23,5,6,12,95,1207,5,21,5,1,1,1,0,2,0,2,0,0,3,2,0,0,2,0,0,95
291019601013,950,718,69,163,0,0,821,12,1,6,14,96,821,1,12,4,1,0,3,0,0,0,3,0,0,4,0,0,2,0,0,1,96
291019601014,1204,802,142,260,0,0,1093,16,3,4,2,86,1093,3,16,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
