BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_23,eth2_21,eth2_34,eth2_14,eth2_61,eth2_12,eth2_38,eth2_35,eth2_15,eth2_55,eth2_59,eth2_unk
191930020006,398,152,135,105,5,1,0,0,327,27,1,3,9,31,327,27,1,1,5,0,1,2,1,0,0,0,0,0,0,1,31
191930020007,404,128,143,126,5,2,0,0,290,51,1,6,5,51,290,51,1,4,0,0,1,3,0,0,0,0,0,1,0,0,51
191930021011,680,306,217,152,4,1,0,0,559,30,0,10,12,69,559,27,0,4,3,1,4,6,1,0,0,0,0,0,0,0,69
191930021012,653,245,199,203,4,2,0,0,510,45,2,7,15,74,510,45,2,3,6,1,1,5,0,0,0,0,1,2,0,1,74
191930021013,1028,486,271,267,4,0,0,0,839,40,0,18,14,117,839,40,0,8,11,0,8,2,1,1,0,0,0,0,0,0,117
191930021021,744,376,172,193,1,2,0,0,628,27,3,6,7,73,628,27,0,2,4,0,4,2,0,0,0,0,0,0,0,0,73
191930021022,1145,502,317,319,7,0,0,0,896,93,3,16,15,122,896,92,3,4,3,6,3,7,2,0,1,0,2,0,2,0,122
191930021023,674,279,167,222,6,0,0,0,558,42,0,4,9,61,558,41,0,1,2,1,1,2,0,1,0,0,2,0,0,1,61
191930021024,401,167,120,113,1,0,0,0,333,19,4,2,4,39,333,19,4,0,2,1,1,1,0,0,0,0,1,0,0,0,39
191930021025,830,430,201,191,7,1,0,0,675,19,0,40,10,86,675,19,0,8,5,4,18,2,3,0,3,1,0,0,0,2,86
191930021026,376,148,121,106,1,0,0,0,308,29,2,11,5,21,308,29,2,0,1,0,9,4,1,0,0,0,0,1,0,0,21
191930031001,358,160,75,120,2,1,0,0,293,6,0,3,0,56,293,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,56
191930031002,491,211,104,175,1,0,0,0,415,4,0,7,4,61,415,3,0,7,1,0,0,0,0,0,0,2,1,0,0,0,61
191930031003,552,259,114,179,0,0,0,0,491,7,0,3,3,48,491,7,0,2,0,0,1,0,0,3,0,0,0,0,0,0,48
191930031004,404,191,80,132,0,1,0,0,338,9,0,2,1,54,338,9,0,2,0,0,0,1,0,0,0,0,0,0,0,0,54
191930031005,647,324,120,198,5,0,0,0,566,4,0,0,0,77,566,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
191930032001,930,538,143,245,3,1,0,0,783,12,0,3,5,127,783,10,0,1,4,1,0,0,1,0,0,0,0,0,0,0,127
191930032002,744,402,146,190,4,2,0,0,658,12,0,4,3,67,658,12,0,3,2,0,1,1,0,0,0,0,0,0,0,0,67
191930032003,1165,571,239,352,3,0,0,0,1043,18,0,5,7,92,1043,18,0,1,1,1,0,3,0,0,3,2,0,0,0,0,92
191930032004,609,313,103,192,1,0,0,0,526,7,0,2,1,73,526,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,73
191930033011,636,228,148,253,6,1,0,0,531,23,2,2,5,73,531,22,2,2,1,0,0,1,0,0,0,0,0,0,0,0,73
191930033012,571,207,164,194,6,0,0,0,442,29,0,21,7,72,442,29,0,6,4,0,3,1,0,0,0,1,0,9,0,0,72
191930033013,1965,1019,391,546,7,2,0,0,1619,53,2,29,30,232,1619,53,2,9,15,9,1,6,2,2,1,2,2,2,0,2,232
191930033021,1856,1101,353,395,6,1,0,0,1570,39,0,23,26,198,1570,39,0,7,12,8,3,0,5,6,0,0,0,0,0,2,198
191930033022,784,445,148,184,5,2,0,0,690,18,1,2,9,64,690,18,1,1,0,0,1,6,0,1,0,0,0,0,0,0,64
191930035001,765,364,162,231,7,1,0,0,680,5,3,3,5,69,680,5,3,3,0,0,0,0,0,0,0,0,0,0,4,0,69
191930035002,769,374,172,219,2,2,0,0,670,19,0,10,4,66,670,19,0,4,0,0,2,0,2,2,2,0,2,0,0,0,66
191930035003,699,373,111,210,5,0,0,0,623,17,1,3,3,52,623,17,1,1,0,1,0,0,1,0,0,0,0,0,2,0,52
191930035004,455,222,83,148,2,0,0,0,407,7,0,2,2,37,407,7,0,0,0,1,1,1,0,0,0,0,1,0,0,0,37
191930036001,177,22,101,53,0,1,0,0,62,60,12,14,7,22,62,60,12,3,6,2,7,0,0,0,1,0,0,1,0,0,22
191930036002,194,46,81,65,2,0,0,0,122,27,9,12,2,22,122,27,9,1,0,0,11,0,0,0,0,0,0,0,0,0,22
191930036003,499,104,226,161,4,4,0,0,339,54,12,14,20,60,339,54,12,7,14,4,3,1,0,1,0,0,0,0,0,1,60
191930036004,384,141,109,128,4,2,0,0,287,35,4,6,7,45,287,35,4,1,4,1,2,2,2,0,0,0,0,0,0,0,45
191939402001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191530001011,1008,164,490,336,12,6,0,0,723,61,82,13,22,107,723,61,82,3,10,4,0,2,3,4,1,0,0,2,0,2,107
191530001012,547,150,241,152,3,1,0,0,468,23,0,11,1,44,468,23,0,4,0,2,3,0,0,0,0,0,1,2,0,0,44
191530001021,1165,274,500,379,7,5,0,0,955,71,11,21,7,100,955,71,11,4,3,5,7,2,3,2,0,0,0,2,0,0,100
191530001022,544,109,253,176,5,1,0,0,440,49,3,7,6,39,440,49,3,2,3,0,3,1,0,1,0,0,0,1,0,0,39
191530001023,626,152,294,175,4,1,0,0,514,30,6,9,2,65,514,29,6,2,0,1,4,1,0,0,0,0,0,0,1,0,65
191530001031,677,162,280,229,6,0,0,0,549,49,6,19,5,49,549,48,6,3,1,5,4,1,3,3,0,0,0,1,0,0,49
191530001032,733,174,342,205,8,4,0,0,622,32,6,17,15,41,622,32,6,4,10,6,2,3,1,0,1,1,0,3,0,0,41
191530002011,924,201,452,262,8,1,0,0,710,78,11,40,13,72,710,78,11,8,6,2,7,0,7,2,0,1,0,8,0,1,72
191530002012,709,166,328,203,11,1,0,0,585,44,12,21,3,44,585,44,12,3,1,0,8,0,1,0,1,0,0,4,2,0,44
191530002021,626,116,279,218,9,4,0,0,473,69,9,24,6,45,473,69,9,9,6,3,8,0,2,0,1,0,0,1,0,0,45
191530002022,550,166,255,128,1,0,0,0,465,24,11,11,4,35,465,24,10,4,1,0,3,0,0,1,0,0,1,1,0,1,35
191530002023,475,113,241,116,0,5,0,0,347,54,17,13,6,38,347,54,17,1,2,2,8,0,1,1,0,0,0,1,1,2,38
191530002024,553,147,259,139,8,0,0,0,434,26,16,7,10,60,434,26,16,5,1,0,2,2,0,0,0,2,2,0,0,0,60
191530003001,352,60,174,114,2,2,0,0,184,40,61,31,6,30,184,40,61,8,4,1,17,0,3,1,0,0,0,1,0,0,30
191530003002,289,43,148,93,5,0,0,0,201,24,16,14,4,30,201,24,16,5,1,2,5,1,0,1,0,0,0,1,0,0,30
191530003003,500,98,255,139,6,2,0,0,361,40,18,28,4,49,361,40,18,7,3,5,6,1,2,0,0,0,0,5,0,0,49
191530003004,896,167,423,296,8,2,0,0,639,81,21,44,10,101,639,81,21,17,3,0,14,0,3,0,0,0,0,4,1,2,101
191530004001,562,134,242,179,5,2,0,0,392,46,15,61,2,46,392,46,15,12,0,1,33,1,2,0,0,0,0,3,0,0,46
191530004002,506,89,252,155,9,1,0,0,394,38,9,21,0,44,394,38,9,8,0,0,5,0,3,0,1,0,0,1,0,0,44
191530004003,577,95,294,175,10,3,0,0,423,44,27,19,7,57,423,44,27,8,2,1,6,1,0,0,3,2,0,0,0,0,57
191530004004,456,95,212,146,3,0,0,0,342,27,10,23,3,51,342,27,10,7,2,0,7,0,1,0,0,0,0,5,0,0,51
191530004005,349,51,185,105,5,3,0,0,224,54,25,14,7,25,224,53,25,4,5,0,6,1,0,1,0,0,0,1,0,0,25
191530005001,629,87,350,190,2,0,0,0,428,76,27,24,10,64,428,76,27,5,6,1,9,0,1,2,0,0,1,3,0,0,64
191530005002,405,74,185,142,1,3,0,0,314,36,8,7,7,33,314,36,8,1,2,0,3,1,1,0,2,0,0,0,2,0,33
191530005003,538,81,280,161,11,5,0,0,376,56,28,31,6,41,376,55,28,10,3,0,6,2,6,0,0,0,0,3,0,0,41
191530005004,475,70,247,147,11,0,0,0,311,53,38,24,2,47,311,53,38,9,2,2,7,0,1,0,0,0,0,3,0,0,47
191530005005,389,54,209,115,8,3,0,0,256,45,34,27,7,20,256,45,34,6,4,2,11,1,0,1,1,0,0,4,0,0,20
191530006001,593,114,271,197,10,1,0,0,453,45,28,10,5,52,453,45,28,4,3,0,5,0,1,0,0,0,0,0,0,1,52
191530006002,611,120,299,181,8,3,0,0,489,25,20,12,7,58,489,24,20,3,3,1,4,1,1,0,1,2,0,0,1,0,58
191530006003,409,64,243,98,3,1,0,0,302,22,43,6,4,32,302,20,43,3,2,0,0,0,3,2,0,0,0,0,0,0,32
191530006004,542,105,253,174,8,2,0,0,407,47,8,13,9,58,407,47,8,2,4,0,5,2,4,1,0,0,0,0,0,0,58
191530007011,590,79,342,161,4,4,0,0,236,37,177,60,21,59,236,37,177,12,17,8,19,2,4,1,2,0,0,0,0,0,59
191530007012,489,98,233,149,5,4,0,0,321,22,35,47,13,51,321,22,35,9,5,0,8,1,7,3,0,0,0,1,0,1,51
191530007013,488,89,263,126,7,3,0,0,281,35,62,49,21,40,281,34,62,12,14,1,14,2,6,0,0,0,1,1,0,0,40
191530007021,1056,238,523,281,11,3,0,0,810,21,28,51,27,119,810,21,28,11,14,2,24,3,3,4,0,0,1,3,2,0,119
191530007022,524,100,272,143,7,2,0,0,379,28,7,44,11,55,379,28,7,15,2,3,20,0,3,1,0,0,4,0,0,0,55
191530007023,506,109,259,136,2,0,0,0,325,13,76,38,4,50,325,13,76,8,1,2,16,0,5,2,0,0,0,2,0,0,50
191530007031,952,175,518,247,9,3,0,0,764,34,5,30,14,105,764,32,5,10,3,2,8,2,5,6,0,0,1,1,0,0,105
191530007032,584,92,339,146,5,2,0,0,440,19,32,10,5,78,440,19,32,1,1,4,1,1,2,2,1,1,0,0,0,0,78
191530007033,815,181,443,185,5,1,0,0,663,22,4,38,12,76,663,22,4,12,6,0,12,3,4,0,0,1,1,3,0,0,76
191530007041,614,175,290,145,3,1,0,0,495,26,5,21,12,55,495,26,5,7,3,1,6,0,3,2,1,0,2,0,0,2,55
191530007042,559,151,263,134,9,2,0,0,438,24,11,20,5,61,438,23,11,3,3,0,4,0,5,0,0,0,0,0,0,2,61
191530007043,406,70,197,136,3,0,0,0,263,19,14,32,14,64,263,19,14,7,9,2,15,4,3,1,2,0,0,1,0,0,64
191530007044,506,123,254,128,1,0,0,0,399,19,1,20,11,56,399,19,1,10,1,0,4,1,1,6,1,0,0,0,0,2,56
191530008011,440,99,211,125,5,0,0,0,323,11,16,17,20,53,323,11,16,4,6,3,5,2,2,7,0,0,0,3,0,3,53
191530008012,442,79,223,135,4,1,0,0,302,25,20,18,31,46,302,25,20,3,5,1,8,2,3,18,0,1,0,1,1,0,46
191530008013,992,212,491,285,4,0,0,0,677,32,57,55,38,133,677,31,57,8,11,21,20,3,3,15,1,0,0,0,0,2,133
191530008014,449,120,188,131,9,1,0,0,346,18,9,17,12,47,346,18,9,8,1,6,2,2,1,4,0,0,0,0,0,1,47
191530008015,809,112,413,272,7,5,0,0,531,44,84,35,38,77,531,41,84,8,9,8,9,3,7,18,2,0,0,0,0,3,77
191530008016,362,86,176,95,3,2,0,0,251,17,4,19,20,51,251,17,4,4,8,3,9,2,1,3,2,0,1,0,0,3,51
191530008021,501,121,241,131,7,1,0,0,430,10,4,8,6,43,430,9,4,5,4,0,1,1,0,1,0,0,0,0,0,0,43
191530008022,1489,284,845,343,13,4,0,0,1251,35,7,16,25,155,1251,35,7,8,6,0,1,0,0,10,6,2,1,0,0,0,155
191530008023,584,114,305,156,8,1,0,0,497,17,0,9,8,53,497,17,0,4,1,0,3,0,1,1,1,0,0,0,0,3,53
191530008031,469,95,241,130,1,2,0,0,380,17,5,18,10,39,380,17,5,4,5,5,3,3,1,0,2,0,1,0,0,0,39
191530008032,656,120,327,200,7,2,0,0,519,27,6,15,17,72,519,26,6,4,11,2,5,1,3,3,0,0,0,0,0,0,72
191530008033,429,107,172,145,3,2,0,0,321,30,6,13,11,48,321,28,6,7,3,2,3,0,1,4,0,0,1,0,0,1,48
191530008034,1001,174,481,335,10,1,0,0,774,51,33,28,22,93,774,50,33,12,4,4,4,4,2,4,1,1,0,0,0,3,93
191530009011,602,137,302,153,9,1,0,0,485,28,11,6,14,58,485,28,11,3,6,0,2,0,0,5,1,0,1,0,1,0,58
191530009012,456,96,233,120,5,2,0,0,355,20,11,15,17,38,355,20,11,1,8,2,10,2,0,6,1,0,0,1,0,0,38
191530009013,666,140,323,186,14,3,0,0,556,27,4,13,19,47,556,27,4,1,6,1,8,2,1,6,1,0,0,1,0,0,47
191530009014,586,101,310,173,2,0,0,0,476,36,2,10,8,54,476,35,2,0,3,1,5,1,1,3,1,0,0,1,0,0,54
191530009021,1022,153,667,193,9,0,0,0,853,22,5,14,15,113,853,21,5,5,5,1,4,6,3,2,0,1,0,0,0,1,113
191530009022,782,142,469,162,9,0,0,0,667,13,6,12,18,66,667,13,6,3,3,1,6,1,1,4,1,2,1,0,0,3,66
191530009023,657,143,369,143,2,0,0,0,533,18,1,7,25,73,533,18,1,0,8,2,5,1,0,11,0,0,2,0,0,1,73
191530010001,683,100,416,161,4,2,0,0,507,28,43,19,16,70,507,28,43,5,9,7,4,1,0,2,0,1,1,0,2,0,70
191530010002,611,83,397,125,6,0,0,0,499,23,2,14,5,68,499,23,2,5,2,1,5,1,1,0,0,0,0,0,0,0,68
191530010003,1408,228,800,360,18,2,0,0,1029,43,68,39,34,195,1029,43,68,18,17,11,4,7,3,2,2,2,0,1,0,1,195
191530010004,818,126,530,155,2,5,0,0,686,19,17,15,12,69,686,19,17,4,6,1,7,2,1,3,1,0,0,0,1,0,69
191530011001,468,36,300,126,3,3,0,0,117,100,161,34,24,32,117,100,160,8,18,7,14,4,2,0,0,0,1,3,0,0,32
191530011002,310,41,175,90,3,1,0,0,152,31,52,7,35,33,152,31,51,2,30,2,2,0,1,2,0,0,1,0,0,0,33
191530011003,440,49,246,139,4,2,0,0,243,37,51,20,23,66,243,37,51,0,18,5,10,0,2,1,0,0,0,0,1,0,66
191530011004,1365,212,757,375,15,6,0,0,974,60,63,38,22,208,974,60,63,11,6,6,12,6,5,0,2,1,2,2,1,1,208
191530012001,484,58,292,128,4,2,0,0,121,75,192,51,9,36,121,75,192,9,5,12,26,0,1,2,2,0,0,0,0,0,36
191530012002,438,44,290,101,2,1,0,0,156,38,189,12,9,34,156,38,189,5,8,0,5,0,2,0,0,0,1,0,0,0,34
191530012003,828,79,496,246,4,3,0,0,217,98,321,99,31,62,217,98,321,19,25,10,53,3,9,1,1,0,0,6,0,0,62
191530015001,536,86,289,157,2,2,0,0,376,82,19,14,7,38,376,82,19,5,3,1,5,4,1,0,0,0,0,1,0,0,38
191530015002,1092,153,629,291,14,5,0,0,728,93,66,78,12,115,728,92,66,9,8,26,14,1,10,0,0,0,0,10,2,0,115
191530017001,842,57,554,223,6,2,0,0,169,151,391,84,12,35,169,151,390,19,10,15,24,1,4,0,0,0,0,15,0,0,35
191530017002,560,41,363,150,3,3,0,0,144,81,240,57,8,30,144,80,240,17,5,9,19,1,4,0,0,0,0,5,0,0,30
191530018001,412,83,198,129,1,1,0,0,333,35,7,6,3,28,333,35,7,0,3,0,1,0,3,0,0,0,0,2,0,0,28
191530018002,608,117,295,186,6,4,0,0,482,55,13,18,4,36,482,55,13,3,2,4,5,0,3,0,0,0,0,0,0,0,36
191530019001,416,96,187,122,10,1,0,0,334,25,22,4,5,26,334,25,22,2,3,2,0,0,0,0,0,0,0,0,0,0,26
191530019002,536,81,262,184,9,0,0,0,420,51,6,12,3,44,420,51,6,3,2,6,1,0,1,0,0,0,0,0,0,0,44
191530019003,403,94,173,128,7,1,0,0,316,40,4,5,4,34,316,40,4,0,4,2,1,0,0,0,0,0,0,0,0,0,34
191530019004,527,157,222,143,2,3,0,0,430,32,2,13,2,48,430,32,2,4,0,1,3,1,0,0,1,1,0,4,0,0,48
191530019005,433,87,201,143,1,1,0,0,329,29,10,13,4,48,329,29,10,3,0,1,3,2,3,0,0,0,2,1,0,0,48
191530021001,332,53,168,105,6,0,0,0,264,32,6,7,0,23,264,32,6,1,0,0,6,0,0,0,0,0,0,0,0,0,23
191530021002,464,96,218,142,8,0,0,0,358,44,8,10,2,42,358,44,8,3,2,1,2,0,0,0,1,0,0,1,0,0,42
191530021003,523,90,220,207,5,1,0,0,398,62,6,13,4,40,398,62,6,2,3,3,5,1,0,0,0,0,0,0,0,0,40
191530021004,356,63,188,104,1,0,0,0,229,71,5,13,5,33,229,71,5,3,3,1,7,0,2,0,0,0,0,0,0,0,33
191530021005,347,58,184,101,4,0,0,0,240,71,2,11,0,23,240,70,2,1,0,1,6,0,1,0,0,0,0,0,0,0,23
191530021006,339,48,190,96,1,4,0,0,239,59,10,6,1,24,239,58,10,2,0,2,1,0,0,0,0,0,1,0,0,0,24
191530026001,1031,122,653,239,14,3,0,0,495,76,284,43,46,87,495,75,284,15,41,10,13,2,3,1,0,1,0,1,1,0,87
191530027001,548,44,385,110,7,2,0,0,425,19,22,15,12,55,425,19,22,8,6,2,2,1,1,1,1,1,0,0,0,0,55
191530027002,1047,97,707,231,11,1,0,0,633,54,205,40,13,102,633,53,205,16,4,13,6,1,3,2,0,1,1,1,0,2,102
191530027003,284,20,205,57,1,1,0,0,105,7,8,32,75,57,105,7,8,5,73,9,17,0,0,0,1,0,0,0,0,0,57
191530027004,416,35,289,85,6,1,0,0,326,20,18,7,5,40,326,20,18,1,0,2,3,1,1,2,0,0,0,0,0,0,40
191530028001,615,60,387,159,7,2,0,0,423,34,39,14,25,80,423,33,39,3,19,1,5,2,3,0,1,0,1,0,0,0,80
191530028002,447,50,298,95,4,0,0,0,335,10,42,8,20,32,335,10,42,6,14,0,0,1,1,3,0,0,0,0,0,0,32
191530028003,604,94,394,108,6,2,0,0,478,22,16,11,14,63,478,21,16,1,10,1,5,1,0,0,3,0,0,1,2,1,63
191530028004,568,100,344,116,8,0,0,0,460,22,13,22,3,48,460,21,13,9,0,4,5,3,2,0,2,0,0,0,0,0,48
191530029001,774,141,480,148,4,1,0,0,589,29,25,22,19,90,589,29,25,10,5,6,1,4,3,6,2,0,2,0,0,0,90
191530029002,757,93,440,210,10,4,0,0,553,21,29,35,22,97,553,21,29,9,12,14,7,4,4,2,1,1,0,0,0,0,97
191530029003,710,112,476,115,5,2,0,0,566,28,7,13,8,88,566,28,7,8,4,1,2,1,1,0,0,1,1,1,0,0,88
191530029004,643,82,434,121,4,2,0,0,507,32,9,11,7,77,507,29,9,4,4,0,1,1,1,0,1,0,0,3,0,0,77
191530030011,885,112,633,135,5,0,0,0,749,17,2,9,20,88,749,17,2,4,7,3,0,1,2,7,0,0,3,0,2,0,88
191530030012,619,142,335,135,7,0,0,0,528,10,2,6,7,66,528,10,2,0,2,0,3,1,1,2,2,0,0,0,0,1,66
191530030021,626,97,429,97,2,1,0,0,539,7,1,13,6,60,539,7,1,4,5,0,5,0,1,0,0,0,0,3,0,0,60
191530030022,492,87,309,92,2,2,0,0,411,10,4,3,13,51,411,10,4,1,6,1,1,2,0,3,0,0,0,0,0,0,51
191530030023,525,119,326,78,2,0,0,0,421,11,1,19,6,67,421,11,1,7,2,5,4,1,2,1,1,0,1,0,0,0,67
191530030024,906,184,543,173,6,0,0,0,785,24,0,8,7,82,785,23,0,3,3,3,2,1,0,0,0,0,1,0,0,2,82
191530031001,1389,271,845,262,8,3,0,0,1169,29,3,21,24,143,1169,27,3,8,11,5,3,6,0,4,4,0,1,0,0,0,143
191530032001,760,126,459,167,8,0,0,0,602,9,7,23,19,100,602,9,7,9,7,7,3,7,2,0,1,0,4,0,0,0,100
191530032002,1399,327,895,172,1,4,0,0,1196,17,4,29,25,128,1196,17,4,11,7,4,8,1,3,1,1,2,6,1,1,0,128
191530039011,687,114,373,194,4,2,0,0,422,112,25,65,5,58,422,112,25,13,3,19,19,0,1,0,0,0,0,9,0,0,58
191530039012,782,125,398,249,7,3,0,0,443,118,85,53,9,74,443,116,85,16,7,12,12,1,0,0,0,0,0,5,0,0,74
191530039021,1242,225,677,326,11,3,0,0,742,157,103,79,26,135,742,156,103,17,12,14,13,3,1,0,0,0,3,17,0,3,135
191530039022,1588,297,815,465,6,5,0,0,878,176,51,274,36,173,878,174,50,44,22,94,79,1,12,5,3,0,1,27,1,0,173
191530040011,675,135,346,183,9,2,0,0,508,37,39,10,16,65,508,36,39,4,14,2,1,1,2,0,1,0,0,0,0,0,65
191530040012,1447,262,758,409,12,6,0,0,951,103,117,40,69,167,951,102,117,6,48,11,7,7,7,4,4,2,0,1,0,3,167
191530040041,1114,290,643,176,3,2,0,0,927,36,11,24,12,104,927,36,11,12,4,2,2,3,0,2,6,0,0,0,0,0,104
191530040042,1442,347,720,360,13,2,0,0,1192,39,19,19,21,152,1192,36,19,8,5,1,3,6,2,9,1,0,0,2,0,0,152
191530041001,1365,285,756,313,6,5,0,0,1134,52,8,20,9,142,1134,51,8,8,5,0,0,0,5,0,2,0,0,2,2,0,142
191530041002,863,195,432,228,8,0,0,0,714,43,3,7,9,87,714,42,3,3,6,0,2,2,1,0,0,0,0,0,1,0,87
191530042001,1158,173,666,310,7,2,0,0,819,158,17,36,16,112,819,158,17,9,13,8,2,0,4,1,3,0,0,5,0,0,112
191530042002,752,102,378,255,12,5,0,0,585,74,27,10,6,50,585,73,27,6,2,0,3,3,1,0,0,0,0,0,0,0,50
191530043001,522,96,268,153,3,2,0,0,394,52,17,9,3,47,394,52,17,4,0,0,1,3,0,0,0,0,0,1,0,0,47
191530043002,772,166,410,192,4,0,0,0,561,72,10,40,8,81,561,72,10,6,2,4,16,0,3,3,0,0,0,9,1,0,81
191530043003,416,99,186,125,5,1,0,0,335,22,2,11,8,38,335,22,2,4,1,0,3,0,0,3,0,0,0,0,3,0,38
191530043004,390,61,217,105,6,1,0,0,300,38,8,12,3,29,300,38,8,2,0,8,2,0,0,0,0,0,0,0,0,0,29
191530043005,836,152,405,266,9,4,0,0,669,42,18,24,6,77,669,42,18,8,2,2,7,3,2,1,0,0,0,5,0,0,77
191530044001,710,106,375,219,6,4,0,0,447,130,41,29,0,63,447,129,41,2,0,7,11,0,4,0,0,0,0,2,0,0,63
191530044002,393,64,197,123,9,0,0,0,285,48,8,11,6,35,285,48,8,2,4,2,2,1,0,1,2,0,0,1,0,0,35
191530044003,443,66,248,124,4,1,0,0,316,67,7,15,3,35,316,67,7,6,2,0,0,0,1,0,0,0,0,0,0,0,35
191530044004,456,72,231,146,6,1,0,0,307,57,28,26,10,28,307,57,28,6,6,2,9,2,0,0,0,0,0,0,0,0,28
191530045011,583,106,275,196,3,3,0,0,423,65,7,36,10,42,423,64,7,7,4,0,10,3,5,0,2,3,0,7,0,0,42
191530045012,891,165,462,251,7,6,0,0,614,65,40,62,15,95,614,65,40,4,4,9,20,1,4,3,0,0,0,14,0,2,95
191530045013,846,157,442,239,7,1,0,0,639,77,23,12,7,88,639,77,22,2,2,2,2,2,1,1,0,0,0,1,1,0,88
191530045021,725,150,373,193,2,7,0,0,602,29,9,14,7,64,602,29,9,2,0,2,3,4,1,0,0,0,0,3,1,0,64
191530045022,969,198,511,247,12,1,0,0,796,62,7,12,12,80,796,62,7,1,4,2,2,2,1,5,1,0,0,1,0,0,80
191530046021,1033,199,555,265,8,6,0,0,746,105,38,52,11,81,746,104,38,11,5,11,5,0,6,4,1,0,0,9,0,0,81
191530046022,734,141,350,235,6,2,0,0,536,92,17,17,17,55,536,92,17,4,10,4,3,2,0,2,0,3,0,5,0,0,55
191530046023,628,141,316,167,3,1,0,0,485,54,13,14,4,58,485,54,13,4,1,1,5,3,2,0,1,0,0,1,0,0,58
191530046024,497,90,232,167,4,4,0,0,358,52,28,7,13,39,358,52,28,4,9,0,2,2,0,0,0,0,0,1,0,0,39
191530046025,430,75,231,120,3,1,0,0,275,65,28,13,10,39,275,64,28,3,2,6,1,2,1,1,1,2,0,0,0,0,39
191530046031,477,106,225,138,7,1,0,0,362,51,10,9,7,38,362,49,10,1,1,0,3,3,1,0,0,0,0,4,1,0,38
191530046032,675,152,328,182,9,4,0,0,557,44,19,8,5,42,557,44,19,2,4,0,5,1,0,0,0,0,0,1,0,0,42
191530046033,604,152,301,143,8,0,0,0,496,28,5,11,5,59,496,28,5,3,0,2,0,0,0,3,0,2,0,4,0,0,59
191530046034,413,110,175,118,8,2,0,0,346,23,3,9,1,31,346,23,3,5,0,0,1,0,1,1,1,0,0,0,0,0,31
191530047011,265,50,120,92,3,0,0,0,177,53,0,13,1,21,177,52,0,5,1,2,1,0,2,0,2,0,0,1,0,0,21
191530047012,393,72,177,140,2,2,0,0,315,22,5,4,1,46,315,22,5,0,1,0,3,0,0,0,0,0,0,0,0,0,46
191530047013,479,99,210,163,4,3,0,0,381,39,9,19,1,30,381,39,9,6,0,1,5,0,0,0,0,1,0,4,0,0,30
191530047014,488,92,207,181,6,2,0,0,375,41,8,4,2,58,375,40,8,2,0,0,0,1,2,0,0,0,0,0,0,0,58
191530047015,620,124,284,201,9,2,0,0,469,77,10,6,9,49,469,77,10,2,5,0,2,3,1,0,0,0,0,0,0,0,49
191530047021,445,75,213,153,4,0,0,0,344,40,8,8,2,43,344,39,8,0,0,4,2,0,1,0,0,0,0,1,0,0,43
191530047022,668,103,328,229,7,1,0,0,460,57,41,22,11,77,460,56,41,7,7,3,5,3,3,0,2,0,0,0,0,0,77
191530048001,582,68,329,178,5,2,0,0,276,165,49,37,12,43,276,165,49,7,9,5,16,1,4,1,1,0,0,4,0,0,43
191530048002,636,78,355,190,6,7,0,0,339,146,51,47,6,47,339,146,51,15,5,2,26,1,0,0,0,0,0,1,0,0,47
191530049001,404,46,223,132,1,2,0,0,171,54,85,33,16,45,171,54,85,7,13,3,18,0,2,0,0,0,0,1,0,0,45
191530049002,326,41,185,95,3,2,0,0,194,15,58,24,4,31,194,15,58,7,0,1,9,2,2,0,3,0,0,1,2,0,31
191530050001,374,42,213,114,4,1,0,0,133,49,93,42,21,36,133,49,93,11,17,7,21,1,2,1,0,0,0,0,1,0,36
191530050002,513,53,310,146,2,2,0,0,123,86,180,71,19,34,123,86,180,16,18,15,30,1,4,0,0,0,0,4,0,0,34
191530050003,454,41,300,108,2,3,0,0,126,54,197,36,14,27,126,53,197,8,12,7,14,1,3,0,1,1,0,1,0,0,27
191530050004,340,34,228,74,3,1,0,0,88,28,178,22,7,17,88,28,178,6,6,0,13,0,1,0,0,0,0,0,0,0,17
191530051011,421,59,244,110,8,0,0,0,222,18,111,13,12,45,222,18,110,2,11,4,2,0,4,0,1,0,0,0,0,0,45
191530051012,1025,161,551,294,17,2,0,0,775,36,73,15,18,108,775,36,73,4,8,3,2,2,3,1,0,0,3,2,1,0,108
191530051013,482,78,241,153,9,1,0,0,372,7,18,17,5,63,372,5,18,5,2,6,4,1,0,0,1,0,0,0,0,1,63
191530051014,2238,382,1253,571,25,7,0,0,1697,87,83,60,33,278,1697,86,79,16,16,11,11,3,10,5,9,0,1,1,3,2,278
191530051015,441,76,220,134,7,4,0,0,355,21,0,11,6,48,355,21,0,4,2,2,3,1,1,1,1,0,0,0,0,0,48
191530051021,936,106,574,248,7,1,0,0,617,47,134,25,19,94,617,47,134,8,13,4,2,4,7,0,0,2,0,4,0,0,94
191530052001,312,35,166,107,3,1,0,0,168,74,25,11,15,19,168,73,25,2,15,1,2,0,1,0,0,0,0,2,0,0,19
