BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_21,eth2_23,eth2_81,eth2_14,eth2_34,eth2_12,eth2_32,eth2_unk
400470006021,396,150,144,99,3,0,0,269,41,60,1,5,20,269,41,60,0,2,1,0,0,0,0,0,0,20
400470006022,799,455,204,136,4,0,0,632,68,41,4,7,47,632,67,41,2,2,1,0,1,1,2,0,0,47
400470007011,550,234,159,151,6,0,0,405,93,9,3,3,37,405,93,9,1,1,1,1,1,0,0,0,0,37
400470007012,171,67,48,52,4,0,0,122,32,2,4,0,11,122,32,2,1,0,1,0,0,0,0,1,0,11
400470007013,193,63,59,67,4,0,0,145,29,4,2,2,11,145,29,4,0,1,0,1,0,1,0,0,0,11
400470007021,399,190,103,96,10,0,0,312,55,5,0,2,25,312,55,5,0,1,0,0,0,0,1,0,0,25
400470007022,310,114,116,79,1,0,0,209,57,20,6,2,16,209,57,20,1,2,1,2,0,1,0,0,0,16
400470007023,209,83,62,61,3,0,0,158,39,3,1,1,7,158,39,3,0,1,0,0,0,0,0,0,0,7
400470011001,560,448,69,43,0,0,0,484,11,0,4,0,61,484,11,0,2,0,0,0,0,1,0,1,0,61
400470011002,845,687,96,62,0,0,0,739,19,0,4,3,80,739,17,0,2,0,1,1,0,0,3,0,0,80
400470011003,334,248,59,27,0,0,0,281,4,0,6,6,37,281,4,0,1,0,0,2,0,0,0,3,0,37
400470011004,447,301,80,63,3,0,0,388,10,0,4,0,45,388,10,0,1,0,0,1,0,2,0,0,0,45
400470012001,353,260,51,37,5,0,0,296,11,0,1,2,43,296,11,0,0,1,1,0,0,0,0,0,0,43
400470012002,412,302,70,38,2,0,0,347,14,1,2,5,43,347,14,1,1,1,0,0,0,0,4,0,0,43
400470012003,598,436,86,70,6,0,0,523,22,1,4,3,45,523,22,1,1,1,0,3,0,0,1,0,0,45
400470012004,714,525,128,61,0,0,0,635,13,0,2,3,61,635,12,0,2,1,0,0,0,0,1,0,0,61
400470013011,1234,930,186,113,5,0,0,1053,61,4,15,12,89,1053,61,4,2,1,3,3,0,3,2,3,0,89
400470013012,566,377,101,84,4,0,0,478,25,1,7,6,49,478,25,1,3,1,1,1,0,1,4,1,0,49
400470013013,871,632,151,82,6,0,0,743,27,1,11,3,86,743,27,1,7,1,1,0,0,3,2,0,0,86
400470013021,337,229,66,38,4,0,0,300,11,2,0,3,21,300,11,2,0,0,0,0,0,0,3,0,0,21
400470013022,1380,1044,213,119,4,0,0,1219,27,4,20,8,102,1219,27,4,10,2,2,3,0,2,0,2,3,102
400470013023,617,424,133,58,2,0,0,530,28,2,6,6,45,530,28,2,2,2,0,2,0,0,4,0,0,45
400470014011,348,207,64,76,1,0,0,298,26,0,1,4,19,298,26,0,0,1,0,0,0,1,0,0,1,19
400470014012,466,258,117,86,5,0,0,408,22,5,4,3,24,408,22,5,0,1,0,1,0,1,0,2,0,24
400470014013,821,450,190,168,13,0,0,710,28,6,7,4,66,710,28,6,1,1,0,3,0,2,2,0,0,66
400470014021,1066,662,245,153,6,0,0,917,44,3,8,6,88,917,44,3,2,3,2,2,0,2,1,0,0,88
400470014022,1484,1011,282,186,5,0,0,1243,61,5,10,9,156,1243,61,3,1,2,1,4,0,2,4,0,0,156
400470015001,389,302,54,33,0,0,0,338,15,2,2,0,32,338,15,2,0,0,1,0,0,1,0,0,0,32
400470015002,446,209,123,108,6,0,0,334,65,9,1,3,34,334,64,9,1,1,0,0,0,0,2,0,0,34
400470015003,280,129,84,65,2,0,0,213,44,2,2,1,18,213,44,2,0,0,0,1,0,0,0,1,0,18
400470015004,394,169,130,88,7,0,0,297,55,9,3,5,25,297,55,9,1,2,0,0,0,0,1,2,1,25
400470015005,469,228,125,109,7,0,0,362,49,14,1,4,39,362,49,14,0,0,1,0,0,0,2,0,1,39
400470015006,421,334,49,36,2,0,0,364,3,0,4,7,43,364,3,0,1,1,1,0,0,1,4,0,0,43
400470016021,550,375,92,81,2,0,0,454,19,0,4,1,72,454,19,0,0,1,0,2,0,1,0,1,0,72
400470016022,975,551,233,179,12,0,0,829,44,7,10,3,82,829,44,7,4,2,0,2,1,4,0,0,0,82
400470016023,311,199,57,55,0,0,0,267,15,1,0,2,26,267,15,1,0,0,0,0,0,0,2,0,0,26
400470016031,863,591,158,104,10,0,0,738,33,6,3,5,78,738,32,6,1,0,2,0,0,0,2,0,0,78
400470016032,662,395,159,101,7,0,0,561,37,5,3,7,49,561,37,5,0,4,0,1,0,0,1,2,0,49
400470016041,692,445,151,93,3,0,0,563,41,6,9,6,67,563,41,6,2,0,0,2,0,3,0,1,0,67
400470016042,700,520,112,66,2,0,0,618,17,4,10,6,45,618,17,4,1,1,0,5,1,3,2,1,0,45
401190101011,1295,670,410,204,11,0,0,1108,25,9,20,14,119,1108,23,9,9,12,3,0,0,5,1,1,0,119
401190101012,862,394,281,169,18,0,0,730,30,8,13,10,71,730,30,8,4,6,0,6,0,1,1,2,0,71
401190101013,654,319,229,104,2,0,0,540,21,14,13,7,59,540,21,14,8,3,4,0,1,0,1,1,0,59
401190101021,675,265,261,135,14,0,0,570,25,13,8,8,51,570,24,13,4,4,4,0,1,0,0,0,0,51
401190101022,433,181,159,87,6,0,0,335,17,18,18,4,41,335,17,18,1,2,10,2,0,0,1,3,0,41
401190101023,396,127,173,84,12,0,0,290,21,15,8,6,56,290,21,15,1,3,1,5,0,1,0,0,0,56
401190101024,592,219,268,98,7,0,0,484,15,20,9,13,51,484,15,20,3,9,1,4,2,0,1,0,0,51
401190102011,433,194,159,74,6,0,0,355,9,3,8,9,49,355,9,3,5,6,1,0,1,2,1,0,0,49
401190102012,849,382,300,163,4,0,0,711,23,3,15,14,83,711,23,3,8,4,2,4,4,0,4,0,2,83
401190102021,302,89,126,82,5,0,0,231,20,15,6,5,25,231,20,15,5,4,0,1,1,0,0,0,0,25
401190102022,67,28,25,11,3,0,0,52,1,0,0,7,7,52,1,0,0,7,0,0,0,0,0,0,0,7
401190102023,446,200,155,84,7,0,0,371,18,1,13,9,34,371,16,1,5,6,0,4,1,3,0,0,0,34
401190103001,504,209,192,100,3,0,0,426,19,0,7,6,46,426,19,0,2,3,0,1,0,2,1,2,1,46
401190103002,296,177,65,48,6,0,0,246,9,1,6,3,31,246,9,1,2,1,0,3,0,0,0,0,1,31
401190104001,10,1,6,3,0,0,0,8,1,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,1
401190104002,8,2,4,2,0,0,0,7,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0
401190104003,26,12,8,6,0,0,0,18,2,3,0,1,2,18,2,3,0,0,0,0,0,0,0,0,0,2
401190105011,325,136,114,65,10,0,0,280,13,1,2,5,24,280,13,1,1,3,1,0,1,0,0,0,0,24
401190105021,185,45,82,55,3,0,0,137,11,1,6,1,29,137,11,1,3,0,2,0,0,0,0,1,0,29
401190105031,230,63,109,53,5,0,0,180,13,8,5,2,22,180,13,8,1,0,2,1,0,0,0,0,0,22
401190105032,208,61,84,57,6,0,0,154,15,0,7,4,28,154,15,0,1,0,2,0,0,3,2,0,0,28
401190106001,584,237,229,113,5,0,0,505,23,9,8,6,33,505,23,9,1,3,1,5,1,1,1,0,0,33
401190106002,324,134,97,82,11,0,0,269,19,3,3,3,27,269,19,3,0,1,1,1,0,1,0,0,1,27
401190106003,434,204,143,82,5,0,0,367,18,6,5,3,35,367,18,6,1,0,0,0,1,1,1,2,0,35
401190106004,956,446,335,166,9,0,0,793,31,13,19,28,72,793,31,13,7,15,2,3,2,2,0,4,2,72
401190107001,301,128,114,58,1,0,0,257,12,6,4,1,21,257,12,6,1,0,1,1,0,0,1,0,0,21
401190107002,486,192,168,122,4,0,0,362,25,46,5,9,39,362,25,46,1,4,0,3,0,0,1,0,1,39
401190107003,414,177,133,95,9,0,0,344,19,10,3,5,33,344,19,10,0,0,1,1,0,1,0,0,0,33
401190108001,286,92,138,51,5,0,0,249,7,7,2,6,15,249,7,7,1,2,0,1,0,0,1,0,1,15
401190108002,352,124,164,60,4,0,0,302,12,2,4,0,32,302,12,2,2,0,0,1,0,0,0,1,0,32
401190108003,464,189,199,73,3,0,0,383,12,1,15,6,47,383,12,1,4,5,0,7,0,3,0,1,0,47
401190109011,506,251,156,96,3,0,0,414,16,9,15,8,44,414,16,9,8,2,1,5,0,1,4,0,0,44
401190109012,1294,705,392,189,8,0,0,1096,13,0,36,35,114,1096,13,0,20,9,2,10,3,1,8,3,10,114
401190109021,738,413,178,140,7,0,0,608,32,7,12,6,73,608,32,7,4,6,1,3,0,2,0,1,0,73
401190109022,1553,815,502,227,9,0,0,1299,34,10,46,23,141,1299,33,10,28,14,0,13,1,3,4,0,1,141
401190109023,613,332,181,95,5,0,0,519,24,2,10,5,53,519,24,2,6,5,1,1,0,1,0,0,0,53
401190109024,1193,574,389,222,8,0,0,996,52,7,19,17,102,996,52,7,7,11,2,8,0,1,3,1,1,102
401190110011,1389,810,360,208,11,0,0,1224,43,1,14,7,100,1224,41,0,3,5,2,4,0,3,0,1,1,100
401190110012,897,508,249,134,6,0,0,775,13,3,16,12,78,775,13,3,8,6,2,2,0,3,3,0,1,78
401190110021,935,547,244,134,10,0,0,833,18,8,8,9,59,833,18,8,4,3,2,1,1,1,1,0,0,59
401190110022,926,608,217,96,5,0,0,825,17,4,1,9,70,825,17,4,0,2,0,0,1,0,4,1,0,70
401190111011,507,319,98,87,3,0,0,444,17,1,7,10,28,444,17,1,2,3,2,1,1,0,0,2,2,28
401190111012,1058,693,230,128,7,0,0,926,23,2,5,14,88,926,23,2,2,4,1,1,3,1,3,0,0,88
401190111013,726,466,173,82,5,0,0,664,14,0,7,1,40,664,14,0,2,0,0,0,0,3,0,0,0,40
401190111014,871,515,216,134,6,0,0,761,20,5,10,7,68,761,20,5,5,4,3,0,0,2,0,0,0,68
401190111031,748,517,152,71,8,0,0,664,16,3,1,6,58,664,16,3,1,2,0,0,2,0,0,0,0,58
401190111032,789,513,171,101,4,0,0,696,13,3,6,9,62,696,13,3,2,2,2,0,3,0,0,1,0,62
401190111041,527,357,107,62,1,0,0,476,11,0,2,0,38,476,11,0,1,0,0,0,0,1,0,0,0,38
401190111042,338,203,84,48,3,0,0,293,10,1,1,1,32,293,9,1,0,0,1,0,1,0,0,0,0,32
401190111043,1264,765,298,193,8,0,0,1110,21,10,1,10,112,1110,19,10,0,0,0,0,3,0,2,0,0,112
401190112001,598,351,172,74,1,0,0,541,5,2,4,5,41,541,5,2,2,0,2,0,1,0,2,0,0,41
401190112002,302,159,75,64,4,0,0,278,3,0,1,0,20,278,3,0,0,0,1,0,0,0,0,0,0,20
401190112003,372,200,112,58,2,0,0,339,4,0,5,3,21,339,4,0,0,0,2,0,0,3,0,0,0,21
401190113011,470,332,97,39,2,0,0,424,8,1,0,4,33,424,8,1,0,0,0,0,1,0,0,0,0,33
401190113012,443,296,102,43,2,0,0,404,8,2,6,2,21,404,8,2,0,0,0,0,0,1,1,5,0,21
401190113013,306,183,66,54,3,0,0,280,6,3,3,3,11,280,6,3,1,0,0,1,2,1,0,0,0,11
401190113014,522,297,126,95,4,0,0,464,15,4,5,0,34,464,15,4,0,0,1,2,0,1,0,0,0,34
401190113021,549,376,109,64,0,0,0,471,17,4,6,0,51,471,15,4,1,0,3,0,0,0,0,2,0,51
401190113022,473,272,105,86,10,0,0,428,10,0,3,5,27,428,10,0,1,1,0,1,1,0,0,1,1,27
401190113023,1042,581,297,159,5,0,0,922,35,4,7,4,70,922,34,4,0,1,4,0,1,2,1,1,0,70
401190114001,336,193,76,63,4,0,0,295,9,0,3,0,29,295,9,0,1,0,0,0,0,1,0,1,0,29
401190114002,613,411,117,82,3,0,0,562,11,1,5,2,32,562,11,1,1,0,0,1,0,0,0,3,0,32
401190114003,337,160,100,74,3,0,0,288,11,23,2,0,13,288,11,23,1,0,0,0,0,0,0,1,0,13
401190114004,332,172,84,74,2,0,0,294,6,2,3,3,24,294,6,2,2,1,0,1,0,0,0,0,0,24
400599521001,771,565,147,56,3,0,0,638,55,0,3,0,75,638,55,0,1,0,1,0,0,0,0,0,0,75
400599522001,1026,802,138,86,0,0,0,906,36,1,6,3,74,906,36,1,3,0,1,1,1,0,2,0,0,74
400696601981,431,214,169,48,0,0,0,402,5,2,2,1,19,402,5,2,0,0,1,0,0,1,1,0,0,19
400696601982,483,257,179,47,0,0,0,440,15,1,2,0,25,440,15,1,1,0,0,0,0,1,0,0,0,25
400696601983,679,327,293,59,0,0,0,621,6,9,1,1,41,621,6,9,0,1,0,0,0,1,0,0,0,41
400696602011,318,131,121,63,3,0,0,280,14,2,2,0,20,280,14,2,2,0,0,0,0,0,0,0,0,20
400696602012,332,138,144,46,4,0,0,299,9,8,2,0,14,299,9,8,0,0,0,1,0,1,0,0,0,14
400696602013,991,416,443,129,3,0,0,863,26,41,3,4,54,863,26,41,1,1,0,0,0,2,3,0,0,54
400696602021,543,273,209,59,2,0,0,504,8,1,0,5,25,504,8,1,0,0,0,0,1,0,1,0,0,25
400696602022,219,82,106,31,0,0,0,196,2,0,1,0,20,196,1,0,1,0,0,0,0,0,0,0,0,20
400696603001,536,222,219,89,6,0,0,468,27,4,3,3,31,468,26,4,0,0,0,0,0,1,1,1,0,31
400696603002,871,383,399,87,2,0,0,792,12,2,7,3,55,792,12,2,3,2,0,1,0,1,1,2,0,55
400119586001,493,361,89,36,7,0,0,425,23,0,3,4,38,425,23,0,2,3,0,1,0,0,0,0,0,38
400119586002,295,212,61,20,2,0,0,256,3,2,0,1,33,256,3,2,0,1,0,0,0,0,0,0,0,33
400119587001,429,305,91,33,0,0,0,388,6,1,6,3,25,388,6,1,1,1,4,0,1,1,0,0,0,25
400119587002,268,182,61,25,0,0,0,229,12,1,2,3,21,229,12,1,0,0,0,1,2,1,1,0,0,21
400119588001,520,335,137,47,1,0,0,443,9,2,3,4,59,443,9,2,1,0,0,0,4,2,0,0,0,59
400119589001,322,169,110,43,0,0,0,263,28,6,4,2,19,263,27,6,0,2,0,1,0,3,0,0,0,19
400119589002,305,210,70,23,2,0,0,252,16,5,2,3,27,252,16,5,1,0,0,1,3,0,0,0,0,27
400119589003,619,346,178,92,3,0,0,481,44,24,5,17,48,481,43,24,3,0,0,0,17,1,0,1,0,48
400119589004,390,181,153,55,1,0,0,273,24,62,5,11,15,273,24,62,2,0,0,0,11,3,0,0,0,15
400119590001,257,186,49,21,1,0,0,222,12,0,0,0,23,222,12,0,0,0,0,0,0,0,0,0,0,23
400119590002,488,222,191,71,4,0,0,366,37,12,2,18,53,366,36,12,2,0,0,0,18,0,0,0,0,53
401430002001,332,19,262,49,2,0,0,42,10,269,1,4,6,42,10,269,0,4,0,1,0,0,0,0,0,6
401430003001,275,50,166,59,0,0,0,115,35,114,1,2,8,115,35,114,0,1,0,1,0,0,1,0,0,8
401430003002,411,73,257,77,4,0,0,143,45,197,1,9,16,143,44,197,0,9,0,1,0,0,0,0,0,16
401430003003,322,73,189,59,1,0,0,140,49,107,3,2,21,140,49,107,1,0,0,0,1,2,0,0,0,21
401430004001,242,64,116,59,3,0,0,127,56,38,4,4,13,127,56,38,0,3,1,0,1,0,0,3,0,13
401430004002,405,96,211,95,3,0,0,197,75,103,4,8,18,197,75,103,1,5,2,0,2,0,1,0,0,18
401430004003,932,115,626,185,6,0,0,577,100,198,7,12,38,577,100,198,4,6,1,2,1,0,1,0,1,38
401430005001,596,29,482,83,2,0,0,56,22,504,3,2,9,56,21,504,2,0,0,1,0,0,0,0,0,9
401430005002,234,12,173,49,0,0,0,16,9,200,3,4,2,16,8,200,0,1,1,2,1,0,1,0,0,2
401430008001,452,49,320,80,3,0,0,123,12,297,1,2,17,123,12,296,0,1,0,1,0,0,1,0,0,17
401430008002,291,24,229,36,2,0,0,29,9,244,1,2,6,29,9,244,0,2,0,1,0,0,0,0,0,6
401430009001,486,49,340,94,3,0,0,111,15,338,5,3,14,111,15,338,2,1,2,1,0,0,1,0,0,14
401430009002,358,45,241,71,1,0,0,147,20,169,2,6,14,147,20,169,2,1,0,0,2,0,3,0,0,14
401430010001,847,61,681,103,2,0,0,94,15,689,13,7,29,94,15,689,6,2,0,3,0,1,4,0,0,29
401430012001,434,96,211,123,4,0,0,216,124,52,8,3,31,216,124,52,1,3,0,2,0,3,0,2,0,31
401430013001,158,34,82,42,0,0,0,88,36,17,0,8,9,88,36,17,0,4,0,0,1,0,0,0,0,9
401430013002,336,93,139,101,3,0,0,215,76,17,7,2,19,215,76,17,4,1,1,2,1,0,0,0,0,19
401430014001,175,45,86,44,0,0,0,93,44,30,0,2,6,93,44,30,0,1,0,0,1,0,0,0,0,6
401430014002,211,49,104,56,2,0,0,103,34,56,2,2,14,103,34,56,0,0,0,0,0,0,0,0,0,14
401430014003,349,100,153,90,6,0,0,236,62,28,1,4,18,236,62,28,1,2,0,0,0,0,1,0,0,18
401430014004,287,66,138,75,8,0,0,193,51,19,2,3,19,193,51,19,0,0,0,0,1,0,2,1,0,19
401430014005,304,88,124,90,2,0,0,192,66,20,5,4,17,192,66,20,2,0,1,0,0,2,1,0,0,17
401430015001,454,143,210,100,1,0,0,331,59,34,2,3,25,331,58,34,2,0,0,0,0,0,0,0,0,25
401430015002,299,107,117,74,1,0,0,232,36,15,2,1,13,232,36,15,0,0,0,1,0,0,0,1,0,13
401430015003,278,76,129,71,2,0,0,210,35,12,1,2,18,210,35,12,0,0,1,0,1,0,1,0,0,18
401430015004,369,101,186,77,5,0,0,294,43,7,1,5,19,294,43,7,0,5,0,1,0,0,0,0,0,19
401430016001,340,119,125,92,4,0,0,235,56,23,0,2,24,235,55,23,0,1,0,0,0,0,0,0,0,24
401430016002,312,80,169,62,1,0,0,205,51,26,6,5,19,205,51,26,0,0,0,4,2,1,1,1,0,19
401430016003,268,65,133,67,3,0,0,167,49,36,0,1,15,167,49,36,0,1,0,0,0,0,0,0,0,15
401430016004,208,54,105,47,2,0,0,144,30,13,5,3,13,144,30,13,1,0,1,3,2,0,0,0,1,13
401430016005,366,116,160,86,4,0,0,263,37,40,2,4,20,263,37,40,1,2,0,0,0,0,0,0,0,20
401430017001,645,225,280,132,8,0,0,509,44,24,3,6,59,509,44,24,0,2,0,2,0,0,1,1,0,59
401430017002,720,222,345,145,8,0,0,626,26,5,4,8,51,626,25,5,1,2,0,0,2,2,3,0,0,51
401430018001,647,193,297,149,8,0,0,556,35,5,11,5,35,556,34,5,2,1,2,2,1,1,1,1,0,35
401430018002,324,108,127,84,5,0,0,262,25,8,3,2,24,262,25,8,1,0,1,0,1,1,0,0,1,24
401430019001,485,159,223,98,5,0,0,406,20,14,1,7,37,406,20,13,0,2,0,1,2,0,0,0,0,37
401430019002,411,148,166,95,2,0,0,336,35,3,8,1,28,336,34,3,0,1,2,2,0,4,0,0,0,28
401430020001,329,79,146,99,5,0,0,233,56,7,2,5,26,233,56,7,1,2,0,1,0,0,1,0,0,26
401430020002,438,136,227,73,2,0,0,373,17,6,5,6,31,373,17,6,1,2,1,1,1,0,0,2,0,31
401430021001,219,50,97,70,2,0,0,141,17,5,13,9,34,141,17,5,7,5,0,4,0,1,2,0,0,34
401430021002,99,17,57,23,2,0,0,69,8,11,2,3,6,69,7,11,1,2,0,0,0,1,0,0,0,6
401430021003,250,45,132,71,2,0,0,173,22,22,5,2,26,173,22,22,2,0,1,1,0,0,1,1,0,26
401430023011,448,123,212,107,6,0,0,321,38,48,5,7,29,321,38,48,2,3,0,0,1,1,0,2,0,29
401430023012,190,31,96,60,3,0,0,121,54,4,1,2,8,121,54,4,0,0,0,0,0,0,1,1,1,8
401430023013,447,109,214,120,4,0,0,335,68,14,2,4,24,335,68,14,2,2,0,0,0,0,1,0,0,24
401430025001,817,234,352,214,17,0,0,646,42,21,14,12,82,646,39,21,5,5,3,3,0,3,2,0,0,82
401430025002,536,160,241,127,8,0,0,384,34,56,10,18,34,384,34,55,6,6,1,2,1,1,3,0,2,34
401430025003,630,151,258,212,9,0,0,411,35,93,8,12,71,411,35,93,3,4,1,2,5,1,0,1,0,71
401430027001,780,205,404,159,12,0,0,628,44,47,2,5,54,628,44,47,1,1,0,0,1,1,2,0,0,54
401430027002,328,79,164,83,2,0,0,235,37,15,3,8,30,235,37,15,2,2,0,0,1,0,0,0,0,30
401430027003,224,49,116,57,2,0,0,168,21,19,1,4,11,168,21,19,0,3,0,1,1,0,0,0,0,11
401430029001,384,193,102,88,1,0,0,339,12,5,0,4,24,339,12,5,0,1,0,0,0,0,0,0,0,24
401430029002,549,257,203,87,2,0,0,460,11,36,6,4,32,460,11,35,0,1,0,2,0,4,0,0,0,32
401430029003,355,155,135,63,2,0,0,314,13,4,3,0,21,314,13,4,0,0,1,1,0,0,0,0,0,21
401430030001,239,91,88,57,3,0,0,201,16,9,1,1,11,201,16,9,1,0,0,0,0,0,0,0,0,11
401430030002,232,109,63,57,3,0,0,193,10,2,3,3,21,193,10,2,0,1,0,0,0,1,0,2,0,21
401430030003,284,124,103,55,2,0,0,244,18,2,1,0,19,244,18,2,0,0,0,0,0,0,0,1,0,19
401430031001,861,252,405,198,6,0,0,724,30,15,13,16,63,724,29,15,3,4,1,2,1,3,2,3,3,63
401430031002,802,217,406,168,11,0,0,640,25,48,10,17,62,640,25,48,2,4,1,2,2,1,2,3,1,62
401430032001,1083,364,518,188,13,0,0,967,22,11,8,12,63,967,22,9,3,3,1,2,1,2,5,0,2,63
401430033001,602,199,285,114,4,0,0,523,11,4,11,8,45,523,11,4,3,2,2,2,0,4,2,0,0,45
401430033002,411,139,182,84,6,0,0,367,10,1,9,4,20,367,10,1,1,3,1,7,0,0,0,0,1,20
401430033003,379,90,200,87,2,0,0,329,13,2,4,2,29,329,13,2,2,0,0,0,1,0,0,2,0,29
401430034001,274,55,140,74,5,0,0,180,18,51,4,3,18,180,18,51,0,2,1,2,0,1,0,0,0,18
401430034002,460,102,255,98,5,0,0,354,18,27,8,12,41,354,18,27,2,4,1,1,1,1,3,0,0,41
401430034003,321,70,177,67,7,0,0,266,18,1,4,3,29,266,18,1,3,1,0,1,0,0,0,0,1,29
401430035001,443,135,202,100,6,0,0,377,18,7,4,5,32,377,18,7,1,2,0,3,1,0,2,0,0,32
401430035002,412,145,195,71,1,0,0,348,11,5,4,8,36,348,11,5,4,4,0,0,0,0,0,0,2,36
401430035003,524,156,251,108,9,0,0,431,12,6,9,11,55,431,12,6,2,5,3,3,3,1,0,0,0,55
401430036001,546,197,240,104,5,0,0,471,19,0,5,5,46,471,19,0,2,4,0,2,0,1,0,0,0,46
401430036002,489,179,229,81,0,0,0,437,14,2,9,4,23,437,14,2,3,1,0,3,2,2,0,1,0,23
401430036003,482,183,204,90,5,0,0,419,12,0,7,1,43,419,12,0,2,1,3,2,0,0,0,0,0,43
401430037001,558,193,270,93,2,0,0,482,26,1,9,5,35,482,25,1,2,2,2,2,1,2,0,1,0,35
401430037002,497,179,209,107,2,0,0,454,11,1,2,10,19,454,11,1,1,2,0,0,3,0,2,1,0,19
401430037003,660,227,308,120,5,0,0,572,26,10,7,3,42,572,26,10,6,2,0,1,0,0,0,0,0,42
401430038001,513,173,227,112,1,0,0,405,27,12,9,6,54,405,26,11,2,3,2,5,0,0,1,0,0,54
401430038002,555,226,210,115,4,0,0,470,29,10,5,3,38,470,29,10,4,0,0,1,2,0,0,0,0,38
401430039001,799,262,372,157,8,0,0,701,23,9,5,6,55,701,23,9,2,1,0,2,1,0,0,0,1,55
401430039002,546,209,217,111,9,0,0,477,18,4,5,4,38,477,17,4,1,2,1,2,0,1,1,0,0,38
401430039003,587,236,237,109,5,0,0,501,26,3,7,8,42,501,25,3,1,4,1,4,0,1,2,0,0,42
401430039004,471,152,224,91,4,0,0,390,15,26,2,10,28,390,15,26,0,5,0,1,2,1,0,0,1,28
401430040001,556,208,237,105,6,0,0,477,18,2,13,3,43,477,18,2,8,2,1,1,0,2,1,1,0,43
401430040002,786,293,341,143,9,0,0,646,30,28,8,12,62,646,30,28,1,3,0,1,0,5,4,1,0,62
401430040003,639,323,219,92,5,0,0,558,9,20,0,6,46,558,9,20,0,4,0,0,0,0,1,0,0,46
401430040004,692,240,303,145,4,0,0,606,18,8,6,6,48,606,17,8,4,1,0,0,0,0,4,0,0,48
401430041011,701,409,197,95,0,0,0,602,11,0,12,13,63,602,11,0,1,4,3,6,0,2,1,0,0,63
401430041012,524,282,180,60,2,0,0,443,2,3,14,2,60,443,2,3,6,1,0,4,0,4,0,0,0,60
401430041013,582,348,150,81,3,0,0,498,8,0,14,7,55,498,7,0,3,5,0,8,0,2,0,1,0,55
401430042001,605,228,258,116,3,0,0,537,21,2,0,7,38,537,21,2,0,2,0,0,1,0,1,0,1,38
401430042002,759,392,253,110,4,0,0,641,20,1,11,10,76,641,20,1,2,5,3,5,1,1,0,0,3,76
401430042003,850,466,243,136,5,0,0,720,18,1,7,8,96,720,18,1,4,1,0,3,2,0,0,0,0,96
401430043011,788,491,209,88,0,0,0,688,16,1,4,12,67,688,16,1,2,6,0,1,2,1,0,0,1,67
401430043012,916,476,308,129,3,0,0,808,7,0,7,18,76,808,7,0,3,8,0,2,1,2,4,0,1,76
401430043021,670,401,187,79,3,0,0,582,8,0,12,7,61,582,7,0,4,2,0,1,0,0,3,4,0,61
401430043022,616,370,170,75,1,0,0,538,13,3,5,8,49,538,11,3,0,2,0,5,3,0,0,0,0,49
401430043023,466,192,195,74,5,0,0,403,13,4,3,7,36,403,13,4,2,4,0,1,1,0,0,0,1,36
401430043024,581,291,206,82,2,0,0,478,29,1,5,9,59,478,29,1,0,7,0,0,0,4,0,1,0,59
401430044001,523,196,222,97,8,0,0,440,20,3,6,5,49,440,20,3,1,4,1,1,0,3,0,0,0,49
401430044002,378,126,169,79,4,0,0,320,8,11,6,3,30,320,8,11,1,1,0,1,0,0,1,2,0,30
401430044003,562,241,228,88,5,0,0,483,13,2,11,6,47,483,13,2,1,3,0,1,0,4,1,5,0,47
401430045001,663,289,246,127,1,0,0,562,22,4,6,11,58,562,22,4,2,2,1,2,0,1,4,0,1,58
401430045002,564,299,173,85,7,0,0,492,10,0,14,7,41,492,10,0,9,1,0,3,0,2,4,0,1,41
401430045003,775,317,334,120,4,0,0,674,17,3,15,13,53,674,17,3,9,5,1,1,0,0,5,4,0,53
401430046001,170,51,75,41,3,0,0,110,14,33,0,2,11,110,14,33,0,2,0,0,0,0,0,0,0,11
401430046002,22,5,11,4,2,0,0,18,0,1,0,0,3,18,0,1,0,0,0,0,0,0,0,0,0,3
401430046003,102,17,46,38,1,0,0,36,14,46,1,2,3,36,14,46,0,0,0,1,2,0,0,0,0,3
401430046004,640,130,352,149,9,0,0,385,29,174,9,4,39,385,29,173,3,0,3,3,2,0,2,0,0,39
401430047001,979,461,322,188,8,0,0,830,44,7,13,4,81,830,44,7,3,2,0,6,0,0,1,2,0,81
401430048001,626,264,216,141,5,0,0,528,32,4,5,3,54,528,32,4,1,1,1,1,0,0,0,1,0,54
401430048002,393,161,147,81,4,0,0,337,22,0,5,2,27,337,22,0,3,0,1,1,0,0,1,0,0,27
401430048003,577,255,189,122,11,0,0,490,28,4,2,3,50,490,28,4,0,0,0,2,0,0,2,0,0,50
401430048004,343,155,118,67,3,0,0,299,13,8,4,1,18,299,13,8,1,0,2,1,0,0,1,0,0,18
401430049001,677,299,244,122,12,0,0,534,39,40,8,8,48,534,39,40,3,2,0,2,3,1,0,1,0,48
401430050011,464,183,190,89,2,0,0,396,20,3,7,7,31,396,20,3,2,2,1,0,0,3,1,0,0,31
401430050012,666,218,287,156,5,0,0,540,35,15,7,10,59,540,33,15,2,6,2,1,1,1,1,0,0,59
