BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_81,eth2_21,eth2_30,eth2_10,eth2_23,eth2_34,eth2_14,eth2_85,eth2_66,eth2_199,eth2_12,eth2_61,eth2_unk
220710055003,568,206,154,200,6,2,0,0,408,24,22,4,14,96,408,21,24,1,4,1,5,0,1,2,0,0,0,0,1,0,96
220710056011,540,134,237,162,7,0,0,0,397,43,19,11,12,58,397,11,42,8,1,4,5,3,1,0,1,0,1,0,0,2,58
220710056012,687,163,321,197,4,2,0,0,522,44,23,7,11,80,522,18,44,5,2,0,4,4,2,3,1,0,0,0,0,0,80
220710056013,720,194,286,233,6,1,0,0,531,42,36,12,17,82,531,32,41,4,2,0,10,10,2,1,0,0,1,2,0,1,82
220710056021,483,118,224,139,2,0,0,0,330,51,17,11,8,66,330,17,50,0,0,2,3,3,2,4,1,0,1,0,3,1,66
220710056022,654,200,287,162,5,0,0,0,514,31,24,5,8,72,514,11,31,13,2,2,1,1,2,2,0,3,0,0,0,0,72
220710056023,569,138,248,176,7,0,0,0,419,43,20,8,14,65,419,17,42,3,0,3,7,2,0,3,1,0,1,1,1,0,65
220710056024,413,108,169,130,6,0,0,0,294,18,7,9,7,78,294,7,17,0,0,3,3,3,1,1,2,0,1,0,0,0,78
220710056031,479,138,214,122,5,0,0,0,355,38,14,9,4,59,355,10,38,4,0,3,3,1,5,0,0,1,0,0,0,0,59
220710056032,636,212,215,203,5,1,0,0,439,59,35,6,19,78,439,30,59,5,2,3,7,0,2,5,1,1,0,0,0,0,78
220710056041,695,195,300,190,8,2,0,0,533,33,19,8,4,98,533,16,33,3,0,2,3,1,2,0,2,0,0,0,1,0,98
220710056042,620,177,270,162,10,1,0,0,456,50,17,8,8,81,456,8,46,9,0,1,1,1,4,3,1,0,4,0,1,0,81
220710060001,222,142,15,65,0,0,0,0,34,5,172,4,1,6,34,168,5,4,0,0,0,2,2,1,0,0,0,0,0,0,6
220710060002,530,323,27,175,2,3,0,0,127,13,358,3,6,23,127,348,13,10,1,2,2,1,0,1,0,0,0,0,0,0,23
220710063001,431,257,21,143,7,3,0,0,202,31,153,2,5,38,202,143,31,10,2,2,0,0,0,2,0,0,0,0,0,0,38
220710063002,258,168,13,76,1,0,0,0,74,33,127,6,4,14,74,116,33,11,3,2,0,1,3,1,0,0,0,0,0,0,14
220710063003,317,205,17,92,1,2,0,0,117,27,142,5,4,22,117,134,27,8,1,1,2,1,1,0,1,0,0,0,1,0,22
220710064001,441,279,36,117,7,2,0,0,245,27,97,13,12,47,245,88,27,9,0,3,4,2,2,2,3,3,0,0,2,2,47
220710064002,337,224,21,89,2,1,0,0,198,28,73,6,8,24,198,71,28,2,2,1,1,3,1,3,0,1,0,0,0,0,24
220710064003,402,240,26,129,4,3,0,0,199,30,136,4,7,26,199,123,30,13,2,1,2,2,0,1,0,0,0,0,1,0,26
220710064004,545,351,21,164,6,3,0,0,217,38,238,6,5,41,217,225,38,13,2,1,2,0,1,1,0,0,0,0,3,0,41
220710065001,511,298,45,158,8,2,0,0,282,50,109,4,9,57,282,101,49,8,1,0,2,1,3,1,0,1,1,0,0,0,57
220710065002,633,354,76,190,10,3,0,0,361,61,112,13,17,69,361,103,60,9,4,0,9,4,6,2,0,0,1,0,2,2,69
220710065003,544,376,17,146,3,2,0,0,190,41,260,11,9,33,190,242,40,18,3,5,2,4,1,1,0,0,1,0,0,0,33
220710069001,103,81,3,18,1,0,0,0,5,1,95,0,1,1,5,93,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
220710069002,268,212,2,53,0,1,0,0,16,2,245,1,0,4,16,244,2,1,0,0,0,1,0,0,0,0,0,0,0,0,4
220710069003,280,205,5,70,0,0,0,0,5,4,270,0,0,1,5,267,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
220710070001,1090,731,9,344,4,2,0,0,25,9,1051,1,0,4,25,1034,9,17,0,0,0,0,1,0,0,0,0,0,0,0,4
220710070002,778,574,13,184,6,1,0,0,37,8,719,0,4,10,37,692,8,27,2,0,2,0,0,0,0,0,0,0,0,0,10
220710071011,374,260,12,98,2,2,0,0,44,11,296,8,2,13,44,282,11,14,0,3,0,3,2,0,0,0,0,0,0,0,13
220710071012,623,450,23,147,3,0,0,0,119,30,437,11,6,20,119,420,30,17,1,3,3,0,7,0,0,0,0,0,0,0,20
220710072001,586,437,19,127,2,1,0,0,33,13,526,6,2,6,33,519,13,7,1,5,0,1,0,0,0,0,0,0,0,0,6
220710072002,272,210,5,57,0,0,0,0,13,3,253,1,1,1,13,243,3,10,0,1,1,0,0,0,0,0,0,0,0,0,1
220710072003,301,221,10,70,0,0,0,0,23,9,261,2,3,3,23,253,9,8,3,1,0,0,1,0,0,0,0,0,0,0,3
220710075011,413,319,22,71,1,0,0,0,38,10,349,1,1,14,38,337,10,12,0,0,0,0,1,1,0,0,0,0,0,0,14
220710075012,586,463,10,109,2,2,0,0,27,4,550,0,1,4,27,542,4,8,0,0,1,0,0,0,0,0,0,0,0,0,4
220710075013,471,372,9,89,1,0,0,0,9,1,458,0,1,2,9,448,1,10,0,0,0,0,0,1,0,0,0,0,0,0,2
220710075021,519,390,7,119,2,1,0,0,30,14,468,2,3,2,30,455,14,13,0,2,3,0,0,0,0,0,0,0,0,0,2
220710075022,537,412,12,111,2,0,0,0,27,16,484,0,2,8,27,471,16,13,0,0,2,0,0,0,0,0,0,0,0,0,8
220710075023,691,524,11,152,2,2,0,0,26,10,648,3,0,4,26,639,10,9,0,1,0,0,2,0,0,0,0,0,0,0,4
220710076041,871,247,358,256,10,0,0,0,568,69,55,19,26,134,568,47,68,8,0,1,5,7,6,16,2,2,1,0,3,2,134
220710076042,597,172,284,136,5,0,0,0,465,29,17,3,6,77,465,8,29,9,2,0,2,0,1,2,2,0,0,0,0,0,77
220710076051,885,689,27,168,1,0,0,0,73,9,791,1,3,8,73,769,9,22,2,0,1,0,0,0,0,0,0,0,1,0,8
220710076071,623,193,230,191,9,0,0,0,448,45,34,22,15,59,448,29,44,5,0,6,8,7,5,3,4,0,1,0,0,0,59
220710076072,1038,309,385,331,11,2,0,0,653,100,91,40,26,128,653,90,99,1,3,9,10,7,21,4,1,2,1,1,2,3,128
220710076081,545,142,210,186,7,0,0,0,389,46,33,17,13,47,389,31,45,2,1,6,3,8,3,2,0,0,1,0,0,1,47
220710076082,541,169,201,167,3,1,0,0,389,40,22,11,11,68,389,21,40,1,2,3,2,7,0,4,1,0,0,1,0,0,68
220710077001,437,233,53,148,3,0,0,0,211,27,121,12,15,51,211,118,27,3,3,2,4,1,6,3,2,0,0,0,0,0,51
220710077002,308,145,52,108,2,1,0,0,182,24,67,5,7,23,182,64,24,3,1,1,1,0,0,1,3,1,0,0,0,2,23
220710077003,746,271,211,257,6,1,0,0,485,51,80,29,21,80,485,76,51,4,3,5,6,9,8,1,6,1,0,0,1,1,80
220710078001,870,449,111,289,20,1,0,0,573,55,114,15,23,90,573,107,54,7,5,2,7,4,7,5,2,3,1,0,0,1,90
220710082001,522,270,93,151,7,1,0,0,331,26,72,10,12,71,331,68,26,4,5,1,5,3,6,0,0,0,0,0,0,0,71
220710082002,528,274,48,194,9,3,0,0,324,34,78,14,16,62,324,75,34,3,1,6,4,3,3,3,2,2,0,0,0,1,62
220710083001,402,164,118,118,1,1,0,0,290,29,16,3,16,48,290,12,29,4,2,1,6,1,0,5,1,0,0,0,0,0,48
220710083002,447,276,30,136,3,2,0,0,191,20,173,4,3,56,191,162,20,11,1,1,0,1,0,1,1,0,0,0,0,0,56
220710084001,397,257,26,108,4,2,0,0,120,21,230,7,4,15,120,225,21,5,1,1,1,0,4,0,0,0,0,0,2,0,15
220710084002,402,263,33,102,3,1,0,0,161,23,183,6,5,24,161,169,23,14,1,1,1,1,3,3,1,0,0,0,0,0,24
220710085001,387,301,9,75,1,1,0,0,38,10,331,1,2,5,38,317,10,14,1,0,0,0,1,0,0,0,0,0,0,0,5
220710085002,376,281,11,82,0,2,0,0,47,8,307,3,3,8,47,300,8,7,1,1,2,1,0,0,1,0,0,0,0,0,8
220710086001,301,208,7,85,0,1,0,0,8,2,281,4,3,3,8,271,2,10,2,2,0,1,1,1,0,0,0,0,0,0,3
220710086002,325,229,13,82,0,1,0,0,27,8,286,0,0,4,27,279,8,7,0,0,0,0,0,0,0,0,0,0,0,0,4
220710088001,576,336,42,190,6,2,0,0,317,43,145,9,11,51,317,138,42,7,3,4,5,2,2,0,1,0,1,0,0,1,51
220710088002,694,414,47,224,7,2,0,0,351,40,213,15,13,62,351,196,40,17,4,2,3,4,3,3,2,0,0,0,3,0,62
220710090001,409,159,152,94,4,0,0,0,319,9,22,4,2,53,319,16,9,6,0,1,1,1,2,0,0,0,0,0,0,0,53
220710090002,501,216,140,140,2,3,0,0,400,25,16,12,6,42,400,9,25,7,0,1,4,3,0,0,3,0,0,0,5,0,42
220710090003,531,252,124,150,5,0,0,0,414,24,19,6,6,62,414,16,22,3,0,0,3,2,2,1,2,1,2,0,0,1,62
220710091001,500,313,53,129,3,2,0,0,209,22,236,4,6,23,209,225,22,11,2,0,1,1,1,1,0,0,0,0,1,0,23
220710091002,338,211,23,95,8,1,0,0,176,5,124,5,7,21,176,120,5,4,3,2,2,2,0,2,0,0,0,0,1,0,21
220710091003,588,389,36,159,3,1,0,0,179,19,347,5,6,32,179,336,19,11,0,1,4,3,1,1,0,1,0,0,0,0,32
220710092001,355,263,20,70,1,1,0,0,35,9,300,1,3,7,35,288,9,12,3,1,0,0,0,0,0,0,0,0,0,0,7
220710092002,546,421,8,114,2,1,0,0,71,5,462,2,0,6,71,442,5,20,0,1,0,1,0,0,0,0,0,0,0,0,6
220710094001,437,290,16,131,0,0,0,0,21,3,409,0,2,2,21,397,3,12,1,0,0,0,0,0,0,0,0,0,0,0,2
220710094002,319,253,5,59,1,1,0,0,8,4,298,0,2,7,8,292,4,6,1,0,0,0,0,1,0,0,0,0,0,0,7
220710096001,397,258,24,110,2,3,0,0,197,16,145,5,4,30,197,131,16,14,0,2,2,1,2,0,0,0,0,0,0,0,30
220710096002,664,404,63,191,6,0,0,0,352,28,203,12,14,55,352,197,25,6,5,0,5,2,4,0,1,0,3,0,2,0,55
220710097001,481,281,48,146,5,1,0,0,278,24,127,8,5,39,278,120,24,7,0,0,0,2,4,2,0,0,0,0,1,1,39
220710097002,495,314,36,141,4,0,0,0,217,14,204,9,7,44,217,199,14,5,1,0,0,5,3,2,1,1,0,0,0,1,44
220710099001,658,341,109,202,5,1,0,0,460,33,68,13,11,73,460,63,33,5,1,2,5,1,6,2,0,0,0,0,4,0,73
220710099002,681,361,131,186,3,0,0,0,440,52,80,11,14,84,440,73,52,7,2,0,8,4,5,1,2,0,0,0,0,0,84
220710099003,525,264,90,164,5,2,0,0,366,45,46,10,8,50,366,45,44,1,3,1,4,8,1,0,0,0,1,0,0,0,50
220710100001,485,368,12,103,1,1,0,0,69,17,372,4,6,17,69,358,17,14,1,0,3,1,2,1,0,0,0,0,1,0,17
220710100002,647,413,29,195,9,1,0,0,201,30,359,12,8,37,201,342,30,17,3,2,2,4,3,2,3,0,0,0,0,0,37
220710101001,725,454,80,185,4,2,0,0,306,25,316,8,10,60,306,298,25,18,1,1,4,3,2,2,1,0,0,0,0,0,60
220710101002,787,408,141,226,8,4,0,0,506,49,126,9,16,81,506,111,48,15,1,2,10,3,2,0,1,0,1,0,1,1,81
220710102001,510,371,20,115,3,1,0,0,95,19,358,4,7,27,95,340,19,18,0,0,3,1,2,1,1,0,0,0,0,0,27
220710102002,431,296,26,104,4,1,0,0,147,11,230,8,6,29,147,219,11,11,0,1,4,1,2,1,3,0,0,0,0,0,29
220710102003,366,257,12,96,1,0,0,0,60,10,284,3,2,7,60,277,10,7,2,0,0,0,3,0,0,0,0,0,0,0,7
220710103001,561,413,17,130,1,0,0,0,71,16,456,5,3,10,71,449,16,7,1,1,1,0,3,0,1,0,0,1,0,0,10
220710103002,485,340,20,120,3,2,0,0,119,20,314,3,4,25,119,300,20,14,0,1,3,0,1,0,1,1,0,0,0,0,25
220710103003,809,629,28,148,1,3,0,0,124,19,631,0,6,29,124,613,19,18,2,0,2,0,0,2,0,0,0,0,0,0,29
220710106001,482,270,62,145,4,1,0,0,276,22,122,9,11,42,276,113,22,9,2,0,4,3,5,2,0,0,0,2,1,0,42
220710106002,511,313,62,133,2,1,0,0,250,23,194,4,3,37,250,183,22,11,0,1,1,2,0,2,0,0,1,0,0,0,37
220710107001,559,291,97,166,3,2,0,0,373,29,71,14,10,62,373,61,29,10,2,1,3,0,5,3,3,0,0,0,1,0,62
220710107002,727,345,143,231,7,1,0,0,444,36,137,19,17,74,444,130,36,7,5,3,2,4,6,2,2,1,0,2,1,0,74
220710108001,995,442,262,285,6,0,0,0,718,57,59,16,15,130,718,40,57,19,2,2,3,6,5,3,3,4,0,0,0,1,130
220710109001,457,315,27,109,4,2,0,0,156,21,234,10,7,29,156,225,21,9,0,2,0,2,5,5,0,0,0,0,1,0,29
220710109002,809,419,152,233,5,0,0,0,487,50,153,12,14,93,487,148,49,5,0,1,11,2,4,0,2,0,1,0,2,0,93
220710109003,543,265,120,154,3,1,0,0,376,21,51,8,14,73,376,47,21,4,2,0,2,3,3,5,1,1,0,0,1,1,73
220710109004,426,285,30,103,6,2,0,0,170,9,188,11,12,36,170,182,9,6,1,0,6,1,9,2,0,0,0,0,1,0,36
220710111001,343,202,33,106,2,0,0,0,127,15,180,0,8,13,127,162,15,18,0,0,3,0,0,0,0,2,0,1,0,0,13
220710111002,448,326,29,87,6,0,0,0,156,13,221,11,5,42,156,207,13,14,0,2,1,1,2,2,3,0,0,0,3,0,42
220710111003,384,266,22,89,6,1,0,0,119,10,234,3,3,15,119,222,10,12,1,0,0,1,0,0,1,0,0,0,1,0,15
220710112001,499,279,57,156,6,1,0,0,293,30,93,7,12,64,293,86,30,7,1,1,4,4,1,5,1,0,0,0,0,1,64
220710112002,511,312,44,151,4,0,0,0,254,30,171,8,6,42,254,152,30,19,1,3,1,2,1,1,1,1,0,0,1,0,42
220710114001,516,241,103,167,3,2,0,0,367,34,23,15,9,68,367,20,31,3,0,1,4,5,6,1,1,0,3,0,1,0,68
220710114002,752,318,195,231,6,2,0,0,588,30,23,10,13,88,588,16,28,7,2,0,2,1,5,5,0,0,2,0,4,1,88
220710115001,511,185,159,163,1,3,0,0,386,26,8,13,10,68,386,1,24,7,1,3,2,1,7,2,1,0,2,0,1,0,68
220710115002,553,249,121,174,7,2,0,0,409,17,32,8,11,76,409,25,17,7,0,2,0,2,4,4,0,0,0,0,0,2,76
220710116001,540,212,168,154,6,0,0,0,427,14,10,8,19,62,427,6,14,4,5,1,7,0,3,0,0,0,0,0,4,2,62
220710116002,487,182,170,131,4,0,0,0,356,16,21,9,9,76,356,15,15,6,0,0,3,2,6,2,1,0,1,0,0,0,76
220710117001,478,205,145,125,2,1,0,0,356,34,6,6,5,71,356,5,34,1,0,1,3,0,4,1,0,0,0,0,0,1,71
220710117002,453,154,185,107,6,1,0,0,331,12,11,10,5,84,331,4,11,7,0,0,3,4,6,2,0,0,1,0,0,0,84
220710117003,549,175,231,141,2,0,0,0,425,18,8,8,10,80,425,3,18,5,0,0,2,5,3,6,0,0,0,0,0,0,80
220710117004,983,373,315,280,13,2,0,0,674,69,93,18,14,115,674,81,68,12,4,5,4,7,5,1,0,2,1,0,1,1,115
220710119001,628,287,142,187,9,3,0,0,445,49,24,18,13,79,445,17,49,7,0,2,3,3,8,3,2,0,0,0,2,0,79
220710119002,470,243,87,134,5,1,0,0,336,35,22,10,10,57,336,13,35,9,1,1,6,5,0,1,0,0,0,0,1,1,57
220710120001,446,182,129,130,5,0,0,0,326,28,10,11,3,68,326,7,28,3,0,1,0,4,5,3,0,0,0,0,1,0,68
220710120002,592,240,163,184,3,2,0,0,382,45,32,12,17,104,382,27,45,5,0,1,2,2,5,5,4,2,0,0,0,1,104
220710121011,599,313,78,200,4,4,0,0,421,35,36,11,13,83,421,29,34,7,6,0,1,8,2,3,1,1,1,0,0,1,83
220710121012,179,81,41,54,1,2,0,0,128,14,9,5,2,21,128,4,14,5,0,0,1,0,4,0,0,0,0,0,0,0,21
220710121013,493,224,115,148,4,2,0,0,354,21,15,12,8,83,354,10,21,5,1,2,2,7,2,2,1,0,0,0,0,0,83
220710121021,2176,1371,181,596,22,6,0,0,1328,93,87,118,64,486,1328,85,91,2,3,7,21,48,44,17,10,1,2,0,5,2,486
220710121022,570,265,135,165,5,0,0,0,365,25,27,10,9,134,365,17,25,10,0,1,3,4,4,4,0,0,0,0,1,0,134
220710122001,852,427,167,244,12,2,0,0,535,61,100,14,13,129,535,86,61,14,3,3,4,6,1,2,2,0,0,0,2,2,129
220710122002,646,264,177,200,4,1,0,0,435,43,32,24,17,95,435,28,43,4,3,6,3,3,10,7,2,0,0,0,1,1,95
220710123001,688,371,89,215,11,2,0,0,394,59,137,10,19,69,394,130,59,7,6,2,7,3,0,4,5,0,0,0,0,1,69
220710123002,819,582,38,195,3,1,0,0,205,36,531,10,8,29,205,507,36,24,5,2,0,5,3,0,0,0,0,0,0,1,29
220710124001,431,300,29,100,1,1,0,0,106,16,273,1,8,27,106,264,15,9,0,0,5,1,0,0,0,1,1,0,0,2,27
220710124002,745,438,99,203,3,2,0,0,365,41,241,14,12,72,365,225,41,16,2,1,5,6,4,0,0,0,0,0,3,1,72
220710125001,399,216,65,115,2,1,0,0,276,29,28,11,10,45,276,24,26,4,0,0,5,5,4,2,1,0,3,0,0,0,45
220710125002,853,477,170,202,4,0,0,0,472,34,229,24,7,87,472,216,33,13,0,9,1,5,7,1,2,1,1,0,1,2,87
220710126001,444,237,69,132,5,1,0,0,318,20,50,8,13,35,318,42,19,8,0,1,7,2,3,3,2,0,1,0,0,2,35
220710126002,446,249,43,145,4,5,0,0,267,26,83,8,6,56,267,80,26,3,1,0,3,3,2,0,2,0,0,0,0,0,56
220710126003,360,163,72,116,7,2,0,0,253,26,18,5,15,43,253,13,26,5,2,2,1,0,1,4,0,2,0,0,1,1,43
220710127001,500,308,31,154,4,3,0,0,270,31,134,8,8,49,270,130,29,4,0,2,0,3,1,2,0,3,2,0,2,0,49
220710127002,560,307,79,161,10,3,0,0,377,37,64,11,11,60,377,58,37,6,2,2,0,4,1,1,2,0,0,0,2,2,60
220710127003,631,430,36,161,3,1,0,0,336,38,165,11,13,68,336,154,38,11,1,0,0,5,2,3,0,0,0,0,2,4,68
220710128001,557,318,84,151,3,1,0,0,283,28,172,8,8,58,283,162,28,10,3,2,1,3,2,2,0,1,0,0,0,0,58
220710128002,409,216,64,125,3,1,0,0,276,28,41,8,9,47,276,36,27,5,2,1,6,2,5,1,0,0,1,0,0,0,47
220710128003,609,346,67,188,6,2,0,0,400,35,83,11,7,73,400,72,35,11,2,0,3,5,2,1,1,0,0,0,3,0,73
220710129001,587,335,77,167,6,2,0,0,391,33,80,11,9,63,391,78,33,2,2,5,5,5,0,1,0,0,0,0,1,1,63
220710129002,464,289,39,128,7,1,0,0,181,25,210,10,5,33,181,191,25,19,1,5,0,1,3,0,0,0,0,0,1,0,33
220710130001,652,410,44,192,5,1,0,0,302,25,249,7,11,58,302,225,24,24,1,1,6,4,2,0,0,2,1,0,0,0,58
220710130002,609,412,36,154,4,3,0,0,231,24,301,1,9,43,231,290,24,11,1,0,3,0,1,1,0,0,0,0,0,0,43
220710131001,557,404,19,130,3,1,0,0,98,16,421,2,2,18,98,409,16,12,0,1,1,0,1,0,0,0,0,0,0,0,18
220710131002,428,304,19,103,1,1,0,0,96,19,284,3,3,23,96,274,19,10,1,1,1,1,0,0,0,0,0,0,1,0,23
220710132001,534,363,32,137,2,0,0,0,142,19,339,2,3,29,142,319,19,20,1,1,1,1,0,0,0,1,0,0,0,0,29
220710132002,405,280,15,105,4,1,0,0,91,21,272,0,3,18,91,267,21,5,1,0,1,0,0,0,0,1,0,0,0,0,18
220710132003,476,326,23,122,5,0,0,0,115,21,299,5,4,32,115,292,21,7,2,0,1,1,2,0,1,0,0,0,1,0,32
220710132004,375,254,15,99,5,2,0,0,192,10,140,4,8,21,192,131,10,9,1,0,1,3,1,0,0,0,0,0,0,1,21
220710133011,650,219,246,178,6,1,0,0,452,38,14,17,7,122,452,5,37,9,0,0,2,10,1,2,6,0,1,0,0,0,122
220710133012,1263,390,533,334,6,0,0,0,944,78,44,25,30,142,944,23,78,21,1,1,10,13,4,8,3,1,0,0,2,5,142
220710133013,529,172,224,127,5,1,0,0,387,37,20,6,12,67,387,16,37,4,1,0,5,6,0,1,0,0,0,0,0,3,67
220710133014,547,168,194,184,1,0,0,0,355,28,45,12,11,96,355,32,28,13,1,0,5,8,3,4,0,0,0,0,0,0,96
220710133021,714,315,193,202,4,0,0,0,427,51,115,24,12,85,427,103,51,12,0,1,6,8,6,3,8,0,0,0,0,0,85
220710133022,418,207,55,144,10,2,0,0,185,28,154,20,9,22,185,150,28,4,1,2,5,9,3,2,3,0,0,0,1,0,22
220710133023,514,314,71,128,1,0,0,0,154,16,258,39,13,34,154,245,16,13,1,0,6,26,8,4,4,0,0,0,1,1,34
220710134001,846,377,154,301,12,2,0,0,430,62,235,27,11,81,430,224,62,11,3,1,4,11,11,3,1,1,0,0,3,0,81
220710134002,1355,661,234,447,9,4,0,0,614,58,534,19,28,102,614,521,58,13,9,2,6,5,5,5,5,0,0,0,2,0,102
220710134003,419,234,52,130,3,0,0,0,135,29,168,28,16,43,135,164,28,4,4,3,6,9,10,2,6,0,1,0,0,0,43
220710134004,389,135,150,100,4,0,0,0,298,19,16,9,11,36,298,16,18,0,1,3,5,1,3,1,0,1,1,0,1,0,36
220710135011,410,179,89,134,6,2,0,0,276,25,40,8,12,49,276,40,25,0,3,2,2,3,3,2,0,0,0,0,0,0,49
220710135012,419,203,76,132,7,1,0,0,310,23,25,5,8,48,310,24,23,1,0,1,2,3,1,1,0,0,0,0,0,0,48
220710135021,340,149,64,121,6,0,0,0,233,25,23,8,6,45,233,22,25,1,0,0,2,3,1,2,1,0,0,0,1,0,45
220710135022,339,147,59,129,3,1,0,0,248,20,23,6,10,32,248,22,20,1,5,2,4,3,1,0,0,0,0,0,0,0,32
220710136001,727,495,30,192,3,7,0,0,356,26,253,5,12,75,356,234,26,19,2,0,2,0,1,4,2,1,0,0,2,1,75
220710137011,395,227,57,109,1,1,0,0,105,10,256,5,7,12,105,248,10,8,4,1,1,2,2,2,0,0,0,0,0,0,12
220710137012,459,376,5,78,0,0,0,0,5,5,447,0,2,0,5,440,5,7,1,0,1,0,0,0,0,0,0,0,0,0,0
220710137013,365,290,4,71,0,0,0,0,7,0,358,0,0,0,7,353,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
220710137021,211,144,6,61,0,0,0,0,22,0,183,1,1,4,22,182,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
220710137022,31,22,0,9,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220710137023,248,168,2,77,0,1,0,0,1,1,244,0,1,1,1,236,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1
220710138001,458,350,14,92,2,0,0,0,39,8,394,0,2,15,39,384,8,10,0,0,0,0,0,1,0,0,0,0,0,0,15
220710138002,1040,830,14,194,1,1,0,0,37,6,989,0,1,7,37,970,6,19,1,0,0,0,0,0,0,0,0,0,0,0,7
220710139001,628,296,103,219,8,2,0,0,346,34,132,18,18,80,346,128,34,4,4,2,6,4,7,4,4,0,0,2,1,1,80
220710139002,589,363,73,151,0,2,0,0,246,27,241,7,13,55,246,234,27,7,2,1,6,1,3,3,0,0,0,0,0,0,55
220710140001,528,390,29,108,1,0,0,0,62,11,442,2,4,7,62,435,11,7,0,0,4,2,0,0,0,0,0,0,0,0,7
220710140002,431,338,14,79,0,0,0,0,34,14,370,2,1,10,34,366,14,4,1,0,0,1,1,0,0,0,0,0,0,0,10
220710140003,301,231,5,64,1,0,0,0,2,2,296,0,1,0,2,293,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
220710141011,502,329,25,144,4,0,0,0,141,21,300,7,10,23,141,287,21,13,7,4,2,1,1,1,1,0,0,0,0,0,23
220710141012,276,177,18,80,1,0,0,0,73,19,160,5,4,15,73,155,19,5,0,0,3,3,1,1,1,0,0,0,0,0,15
220710141013,177,103,7,63,4,0,0,0,47,5,105,7,1,12,47,104,5,1,0,1,1,5,0,0,0,0,0,0,1,0,12
220710141021,192,119,24,44,4,1,0,0,94,5,73,2,2,16,94,73,5,0,0,2,0,0,0,2,0,0,0,0,0,0,16
220710141022,257,181,11,64,1,0,0,0,25,5,219,2,0,6,25,215,5,4,0,0,0,1,0,0,0,0,0,0,1,0,6
220710142001,353,224,22,101,4,2,0,0,150,8,158,5,5,27,150,154,8,4,1,0,1,2,2,1,1,1,0,0,0,0,27
220710142002,567,335,64,161,7,0,0,0,303,39,167,4,6,48,303,159,38,8,1,0,2,3,1,1,0,0,1,0,0,0,48
220710142003,380,224,35,115,3,3,0,0,180,14,117,6,11,52,180,107,14,10,2,1,2,3,1,2,0,0,0,0,1,1,52
220710143001,614,477,4,132,1,0,0,0,41,7,556,1,3,6,41,537,7,19,1,1,2,0,0,0,0,0,0,0,0,0,6
220710143002,544,407,9,124,4,0,0,0,24,4,512,0,0,4,24,506,4,6,0,0,0,0,0,0,0,0,0,0,0,0,4
220710144001,520,309,43,156,9,3,0,0,307,34,99,6,8,66,307,90,34,9,1,0,3,1,1,2,1,0,0,0,3,1,66
220710144002,636,364,68,198,5,1,0,0,316,34,223,7,6,50,316,209,34,14,1,2,1,4,0,2,0,0,0,0,0,0,50
220710145001,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220719800001,5,2,2,1,0,0,0,0,3,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
220719801001,4,0,1,3,0,0,0,0,3,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220719900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220150104001,477,198,102,176,1,0,0,0,176,12,258,3,7,21,176,249,12,9,5,0,2,0,1,0,1,0,0,0,1,0,21
220150104002,352,191,43,116,1,1,0,0,93,27,223,3,1,5,93,218,27,5,1,1,0,1,1,0,0,0,0,0,0,0,5
220150105001,860,253,364,233,9,1,0,0,571,39,179,7,8,56,571,168,39,11,2,4,4,2,0,0,0,0,0,0,1,0,56
220150105002,500,232,131,135,1,1,0,0,202,21,248,9,4,16,202,243,21,5,0,3,3,3,2,1,0,0,0,0,0,0,16
220150105003,313,127,71,111,4,0,0,0,137,12,146,2,2,14,137,144,12,2,2,0,0,0,2,0,0,0,0,0,0,0,14
220150105004,508,122,265,115,6,0,0,0,396,14,68,4,10,16,396,64,14,4,3,0,4,3,0,2,1,0,0,0,0,0,16
220150106011,778,431,86,251,10,0,0,0,180,25,549,9,4,11,180,541,25,8,4,4,0,2,1,0,2,0,0,0,0,0,11
220150106012,907,442,186,275,3,1,0,0,321,46,505,5,8,22,321,488,46,17,6,1,1,0,1,1,2,0,0,0,1,0,22
220150106013,775,373,160,242,0,0,0,0,325,49,365,6,6,24,325,346,49,19,4,0,0,1,3,0,1,0,0,0,0,0,24
220150106014,420,183,113,123,1,0,0,0,197,25,172,3,3,20,197,166,25,6,1,0,1,1,0,0,1,0,0,0,1,0,20
