BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_rin,party_lib,party_grn,party_wkp,party_bar,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_10,eth2_30,eth2_23,eth2_14,eth2_34,eth2_21,eth2_32,eth2_12,eth2_85,eth2_29,eth2_35,eth2_55,eth2_66,eth2_33,eth2_61,eth2_99,eth2_38,eth2_26,eth2_19,eth2_59,eth2_18,eth2_unk
240054212001,667,292,200,158,5,5,3,1,0,3,0,545,39,16,2,17,48,545,16,39,1,13,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,48
240054212002,593,277,199,101,4,4,0,0,0,8,0,489,13,16,3,10,62,489,16,13,0,2,3,0,1,0,2,0,1,0,0,1,0,1,2,0,0,0,0,0,0,62
240054301011,841,592,61,170,1,3,1,1,0,12,0,153,91,544,8,11,34,153,542,90,2,6,4,0,1,1,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,34
240054301012,1052,499,307,223,4,8,2,1,2,6,0,764,74,103,9,11,91,764,103,74,3,7,2,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,91
240054301041,682,286,231,145,5,6,1,0,0,8,0,529,38,25,10,19,61,529,25,38,2,9,0,1,3,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,61
240054301042,1024,376,419,213,0,6,0,1,0,9,0,772,67,39,21,28,97,772,39,66,7,11,2,2,6,8,0,0,4,2,0,2,1,0,3,0,0,0,0,0,0,97
240054302001,498,268,129,91,2,2,2,0,0,4,0,257,48,134,19,11,29,257,134,48,4,8,4,1,2,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,29
240054302002,800,324,280,174,3,7,2,0,1,9,0,577,37,50,21,19,96,577,49,36,8,10,3,1,2,3,1,1,1,3,0,2,1,0,0,1,0,2,0,0,3,96
240054302003,402,177,113,94,2,3,0,0,0,13,0,297,24,27,6,6,42,297,27,23,2,2,0,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,42
240054303001,612,273,192,135,0,4,1,2,0,5,0,486,28,46,8,3,41,486,46,28,2,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41
240054303002,670,329,150,168,3,3,0,4,1,12,0,420,40,146,13,7,44,420,146,40,4,2,2,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,44
240054303003,624,278,200,131,5,4,2,0,2,2,0,448,54,43,9,15,55,448,43,54,1,7,0,4,2,2,0,1,1,2,0,0,0,0,1,0,0,1,0,1,0,55
240054303004,592,402,67,103,1,1,2,2,0,14,0,131,17,406,9,6,23,131,406,17,1,3,6,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23
240054304001,663,254,242,153,1,4,1,0,0,8,0,505,40,24,23,12,59,505,24,40,7,3,5,3,1,7,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0,59
240054304002,866,335,323,192,3,5,2,0,0,6,0,709,22,28,22,11,74,709,28,22,5,4,8,5,4,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,74
240054304003,1438,626,469,317,5,7,2,4,0,8,0,976,45,229,31,27,130,976,229,45,11,14,1,6,3,10,0,0,3,1,5,1,0,0,0,0,0,0,0,0,0,130
240054306001,1402,552,515,303,13,11,0,1,0,7,0,1091,48,40,59,14,150,1091,39,48,18,7,10,16,6,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,150
240054306002,630,274,214,130,4,1,2,0,1,4,0,497,28,19,5,12,69,497,19,28,1,1,1,0,8,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,69
240054307001,659,229,271,150,3,2,0,0,0,4,0,542,19,20,10,11,57,542,19,19,7,3,0,1,2,1,0,0,4,0,1,0,0,0,0,1,1,0,0,0,1,57
240054307002,888,354,330,188,4,6,2,0,0,4,0,691,19,32,23,20,103,691,32,18,11,4,1,4,9,4,2,0,1,0,0,3,1,0,0,0,0,0,1,0,2,103
240054307003,1022,431,355,221,2,6,1,0,1,5,0,739,29,105,19,31,99,739,105,29,5,20,6,5,5,1,0,0,1,2,0,0,0,2,0,0,1,2,0,0,0,99
240054307004,774,345,246,169,7,2,1,0,0,4,0,565,26,49,33,12,89,565,48,26,14,7,6,8,5,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,89
240054308001,933,367,344,192,6,8,1,0,2,13,0,725,27,27,44,16,94,725,26,27,25,8,3,3,6,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,94
240054308002,697,329,186,164,3,4,3,2,0,6,0,508,21,39,31,30,68,508,39,21,12,11,7,6,4,5,1,1,4,7,0,2,0,0,0,0,0,0,0,0,0,68
240054308003,761,338,276,133,2,3,1,0,1,7,0,572,15,56,17,26,75,572,56,14,6,8,4,1,8,3,1,1,2,4,0,1,1,1,1,0,0,1,0,0,1,75
240054309001,1098,544,295,235,4,9,2,1,0,8,0,655,33,161,92,34,123,655,161,33,37,23,7,11,5,22,0,0,1,2,3,0,0,0,0,0,0,2,0,0,9,123
240054309002,530,261,123,137,0,1,3,0,0,5,0,253,24,71,68,41,73,253,70,23,28,35,10,10,2,10,0,0,2,1,0,0,1,0,1,1,0,1,0,0,5,73
240054309003,854,476,168,189,1,2,3,1,1,13,0,399,37,274,59,16,69,399,274,37,17,7,13,10,1,9,1,2,1,5,1,0,0,0,0,0,0,5,1,0,2,69
240054401001,867,387,285,175,6,7,2,0,0,5,0,648,39,38,18,24,100,648,38,39,0,13,14,1,3,1,1,0,2,0,0,0,0,0,1,0,3,1,0,0,0,100
240054401002,987,437,323,205,5,10,2,0,0,5,0,766,18,59,10,24,110,766,59,18,1,8,2,5,13,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,110
240054401003,677,296,217,150,3,4,2,0,0,5,0,489,31,62,4,12,79,489,61,31,1,3,1,0,7,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,79
240054401004,801,344,249,189,2,5,2,1,0,9,0,636,24,21,8,13,99,636,21,24,2,1,1,4,7,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,99
240054402001,541,279,137,114,3,3,2,1,0,2,0,321,21,142,7,5,45,321,142,21,3,2,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,45
240054402002,1353,668,406,247,6,10,2,1,0,13,0,880,55,224,26,24,144,880,224,55,14,10,7,2,6,2,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,144
240054403001,1317,766,267,256,3,5,2,1,1,16,0,627,76,409,56,41,108,627,409,75,13,32,24,2,5,12,1,4,2,1,0,0,1,0,0,0,0,1,0,0,0,108
240054404001,901,499,232,153,3,5,3,0,0,6,0,545,23,229,4,23,77,545,229,23,3,12,1,0,1,0,0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,77
240054404002,842,386,289,151,5,6,0,1,1,3,0,618,23,109,6,10,76,618,109,23,3,4,2,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,76
240054404003,1375,874,263,220,5,6,3,0,1,3,0,644,46,552,11,17,105,644,550,46,2,10,8,0,3,0,0,0,0,0,0,1,0,0,0,2,3,0,1,0,0,105
240054404004,666,349,167,140,0,5,0,1,0,4,0,464,24,91,12,13,62,464,91,24,1,4,8,0,7,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,62
240054405001,1937,926,585,394,7,6,5,0,0,14,0,1417,68,200,30,43,179,1417,200,68,10,17,8,4,7,1,0,3,0,1,1,8,0,0,2,0,0,2,1,0,0,179
240054405002,615,268,214,118,1,6,0,0,0,8,0,462,9,45,7,16,76,462,45,9,2,5,5,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
240054406001,1824,890,564,352,1,7,4,1,0,5,0,1123,86,221,163,75,156,1123,220,82,36,33,90,17,5,7,1,6,19,5,0,8,4,0,4,1,0,2,1,0,1,156
240054407011,1535,1141,134,240,2,7,2,1,0,8,0,330,69,987,38,26,85,330,985,69,7,15,14,3,3,6,0,5,5,2,0,0,0,0,1,2,0,0,2,0,0,85
240054407012,1017,648,155,196,4,2,2,0,0,10,0,282,68,507,56,34,70,282,507,67,5,13,27,8,1,10,0,0,13,3,0,0,1,0,1,0,0,0,2,1,1,70
240054407013,1195,706,249,202,8,3,4,3,0,20,0,559,60,396,34,50,96,559,396,60,6,30,15,2,4,6,4,2,7,4,1,0,0,0,0,0,0,0,2,0,0,96
240054407014,384,227,70,81,2,1,1,0,0,2,0,168,16,148,12,11,29,168,147,16,3,7,4,4,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,29
240054407021,1603,876,374,328,6,4,1,1,0,13,0,859,95,324,74,65,186,859,322,93,14,30,22,16,9,11,1,2,14,4,5,2,2,0,0,2,0,3,1,0,3,186
240054407022,1714,997,392,303,7,1,3,1,0,10,0,968,51,424,68,64,139,968,422,51,13,29,24,8,12,12,1,3,2,4,3,1,0,2,2,2,1,2,0,1,2,139
240054408001,1100,725,174,185,2,4,1,0,0,9,0,395,62,489,44,40,70,395,488,62,13,29,16,4,3,8,0,0,4,3,0,0,0,0,0,1,0,1,1,0,0,70
240054408002,994,506,280,196,2,4,0,0,2,4,0,503,79,207,82,40,83,503,205,71,16,20,41,9,1,12,0,1,10,4,3,0,8,0,1,2,0,0,0,1,1,83
240054409001,1109,725,199,170,4,0,0,1,0,10,0,395,70,508,24,17,95,395,507,65,4,10,10,0,4,0,0,6,0,1,0,0,5,0,0,1,0,0,0,2,4,95
240054409002,1163,754,167,222,5,3,2,0,0,10,0,339,59,608,54,36,67,339,608,59,11,21,29,4,3,4,0,2,4,2,0,2,0,4,0,0,0,3,0,0,0,67
240054410001,1677,1254,168,230,7,3,1,1,0,13,0,359,63,1134,16,15,90,359,1134,63,2,10,11,0,0,0,0,3,0,0,0,1,0,3,1,0,0,0,0,0,0,90
240054410002,931,769,30,117,0,1,1,2,0,11,0,46,16,848,3,8,10,46,848,16,0,4,0,1,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,10
240054411011,768,387,202,166,1,4,2,0,0,6,0,450,45,119,34,29,91,450,119,45,3,15,21,2,6,6,0,1,1,2,0,5,0,0,0,0,0,0,0,0,1,91
240054411012,889,544,197,132,4,5,1,1,0,5,0,492,33,231,26,14,93,492,231,33,4,8,19,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,93
240054411021,733,471,145,107,1,7,1,0,0,1,0,353,45,229,32,12,62,353,229,45,3,5,23,1,0,5,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,62
240054411022,769,449,180,132,4,0,1,0,0,3,0,431,34,196,21,17,70,431,195,34,1,13,15,1,2,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,70
240054411023,635,317,172,134,4,2,0,0,0,6,0,436,39,78,8,14,60,436,78,39,1,4,2,0,8,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,60
240054411024,1316,769,267,262,5,3,1,0,0,9,0,579,110,477,33,25,92,579,477,110,3,8,16,4,3,7,2,3,4,1,0,5,0,1,0,0,0,0,0,0,0,92
240054501001,998,482,298,194,5,4,3,2,3,7,0,727,61,71,13,16,110,727,71,61,1,11,7,1,1,1,0,2,1,2,0,0,0,0,1,0,0,0,0,0,1,110
240054501002,808,303,311,175,3,3,2,0,0,11,0,617,38,37,12,13,91,617,37,37,1,5,9,0,4,0,0,2,2,0,0,0,1,1,0,0,1,0,0,0,0,91
240054501003,771,342,279,133,4,5,2,0,0,6,0,545,22,72,12,17,103,545,72,22,0,5,7,1,4,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,103
240054502001,874,332,361,164,5,3,2,0,0,7,0,691,29,26,8,12,108,691,26,29,3,3,2,1,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,108
240054502002,770,279,309,171,1,2,1,0,0,7,0,591,32,24,7,21,95,591,24,32,2,3,0,0,13,0,0,2,0,2,1,0,0,0,1,0,0,1,0,0,0,95
240054502003,700,293,238,153,3,2,2,2,0,7,0,518,28,57,7,8,82,518,57,28,2,5,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82
240054503001,1669,725,600,316,4,8,2,1,0,13,0,1253,75,77,54,27,183,1253,77,75,10,5,25,1,6,11,1,0,7,3,2,1,0,0,1,0,0,6,0,0,0,183
240054503002,863,339,326,182,0,5,0,2,0,9,0,657,45,39,12,12,98,657,39,45,2,10,5,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,98
240054504001,1577,659,521,361,6,7,6,2,1,14,0,1229,62,81,18,24,163,1229,81,62,2,8,10,0,3,6,1,0,4,0,2,4,0,0,1,0,1,0,0,0,0,163
240054505011,803,382,231,173,1,2,2,1,0,11,0,487,41,161,9,15,90,487,161,41,4,13,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90
240054505012,1044,425,368,238,3,2,3,0,0,5,0,789,44,61,12,21,117,789,61,43,2,9,6,0,5,1,0,2,0,1,0,1,1,0,3,0,0,1,0,0,0,117
240054505013,663,310,201,135,6,4,2,1,0,4,0,443,38,87,8,14,73,443,85,36,1,9,2,1,1,3,0,1,0,1,0,1,2,0,0,2,0,0,0,0,0,73
240054505031,546,354,92,94,1,1,0,0,0,4,0,198,31,265,5,11,36,198,264,31,1,4,2,1,0,0,0,0,0,4,1,0,0,0,1,1,0,1,0,0,0,36
240054505032,1613,1145,194,245,2,6,2,4,1,14,0,438,69,1019,16,18,53,438,1015,68,5,7,7,1,6,0,2,1,2,1,0,0,1,0,0,4,0,1,0,0,1,53
240054505033,1041,744,101,179,3,2,1,1,1,9,0,221,44,708,3,16,49,221,705,44,0,13,2,0,1,0,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,49
240054505041,510,293,115,96,1,1,0,1,0,3,0,271,18,168,1,10,42,271,167,18,0,8,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,42
240054505042,626,450,63,103,1,1,3,2,0,3,0,170,17,408,8,6,17,170,408,17,1,4,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17
240054505043,573,426,33,98,0,3,1,1,1,10,0,82,18,443,5,5,20,82,442,18,2,3,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20
240054505044,666,500,38,119,3,0,0,2,0,4,0,89,31,519,6,6,15,89,519,31,0,1,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
240054505045,536,390,48,88,1,0,0,0,0,9,0,86,21,398,6,5,20,86,398,20,0,2,2,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,20
240054508001,736,361,254,102,4,4,3,1,1,6,0,570,20,46,14,4,82,570,44,20,5,1,5,2,0,1,1,0,0,0,0,2,0,0,0,2,0,1,0,0,0,82
240054508002,1361,808,279,251,4,7,0,2,0,10,0,608,56,584,25,12,76,608,581,56,2,6,12,4,2,3,1,3,0,1,1,0,0,0,0,3,0,0,0,0,0,76
240054508003,601,362,111,115,3,4,2,0,0,4,0,344,30,143,13,14,57,344,143,30,2,6,4,1,0,0,2,5,1,3,0,2,0,0,0,0,0,0,0,0,0,57
240054509001,1171,362,578,210,6,8,2,0,0,5,0,950,21,56,9,12,123,950,56,21,3,4,4,0,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,123
240054509002,2192,885,887,390,7,8,3,1,0,11,0,1668,60,157,29,38,240,1668,156,60,12,20,7,0,7,5,0,2,7,1,1,0,0,1,0,1,1,1,0,0,0,240
240054510001,779,275,341,148,4,6,1,0,0,4,0,630,17,19,3,6,104,630,19,17,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
240054510002,678,230,329,109,5,1,0,1,1,2,0,575,9,14,8,11,61,575,14,9,3,2,2,0,4,1,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,61
240054511001,1625,963,373,268,2,10,5,0,0,4,0,635,55,759,36,21,119,635,759,53,16,9,7,3,4,4,1,3,1,3,3,0,2,0,0,0,0,1,2,0,0,119
240054512001,1439,611,579,232,3,5,1,1,0,7,0,1075,27,126,34,21,156,1075,126,27,8,9,16,8,5,1,1,0,3,1,0,1,0,1,0,0,0,1,0,0,0,156
240054512002,1345,444,557,316,4,13,1,2,0,8,0,1078,59,38,10,16,144,1078,38,58,6,1,2,0,7,1,2,0,0,0,1,2,1,0,1,0,1,1,0,1,0,144
240054513001,1387,681,343,332,4,7,3,2,1,14,0,879,64,303,17,12,112,879,303,63,5,7,3,0,3,6,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,112
240054513002,649,337,177,127,0,0,1,2,0,5,0,417,28,118,12,12,62,417,118,27,6,8,3,0,2,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,62
240054514011,837,506,149,162,3,3,2,0,0,12,0,301,51,394,31,16,44,301,394,50,3,10,21,3,0,4,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,44
240054514012,1483,1022,147,293,6,3,1,0,1,10,0,244,112,904,80,61,82,244,903,111,16,35,39,7,3,15,0,0,13,8,0,0,1,1,0,1,0,3,0,0,0,82
240054514021,898,467,230,188,0,3,2,0,2,6,0,474,45,298,8,15,58,474,297,45,1,11,5,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,58
240054514022,369,284,25,54,0,2,1,1,0,2,0,65,24,256,4,7,13,65,256,24,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
240054514023,585,378,94,99,3,2,1,0,0,8,0,178,14,341,10,12,30,178,341,14,2,9,5,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,30
240054514024,1123,697,189,220,3,3,3,2,0,6,0,479,47,497,17,15,68,479,496,47,4,9,7,0,1,3,0,3,1,0,0,2,0,0,0,1,0,0,0,0,0,68
240054515001,1209,688,256,239,2,6,2,4,2,10,0,648,65,388,7,18,83,648,388,65,1,11,2,3,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,83
240054515002,540,330,111,90,0,4,3,1,0,1,0,280,21,164,4,10,61,280,164,21,1,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61
240054515003,761,389,207,145,4,8,1,1,0,6,0,544,25,101,9,6,76,544,101,25,2,2,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76
240054516001,499,194,205,92,2,2,0,0,0,4,0,430,9,9,2,7,42,430,9,9,0,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,42
240054516002,856,295,356,190,4,7,1,0,0,3,0,682,30,19,7,10,108,682,17,29,1,4,3,2,5,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,108
240054517011,3238,1562,965,668,6,14,2,1,0,20,0,2003,149,551,105,73,357,2003,545,147,14,36,54,14,11,15,2,4,7,5,2,4,2,1,2,6,3,0,0,0,0,357
240054517012,1562,798,449,291,7,3,2,0,1,11,0,1001,63,240,31,19,208,1001,239,63,6,10,15,3,3,5,2,0,1,3,0,0,0,0,0,1,0,0,0,0,1,208
240054517021,710,204,363,134,4,2,0,0,0,3,0,580,11,15,3,10,91,580,15,11,0,1,2,0,1,0,0,0,0,0,3,0,0,0,1,0,3,0,0,1,0,91
240054517022,800,248,390,142,5,5,2,2,0,6,0,674,11,20,5,11,79,674,20,11,1,3,2,0,0,1,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,79
240054518011,553,151,282,110,1,4,1,0,0,4,0,469,7,12,3,4,58,469,12,7,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,58
240054518012,839,257,415,155,3,4,1,0,0,4,0,703,22,16,5,9,84,703,16,19,1,1,0,1,3,0,0,0,0,2,1,0,3,0,0,0,0,0,0,2,0,84
240054518013,1091,389,484,202,4,4,1,1,0,6,0,863,22,78,12,13,103,863,78,21,3,0,5,2,5,2,0,0,1,0,1,0,1,0,5,0,0,0,0,0,0,103
240054518014,1142,663,246,211,1,5,1,1,0,14,0,501,29,491,3,19,99,501,491,29,1,7,1,0,9,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,99
240054518021,1176,353,600,203,5,4,3,0,0,8,0,948,30,21,5,17,155,948,21,26,2,8,1,2,4,0,0,0,1,0,2,1,4,0,0,0,1,0,0,0,0,155
240054518022,899,246,506,137,4,2,0,0,0,4,0,748,22,21,4,5,99,748,21,22,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
240054518023,984,415,339,213,1,6,0,3,0,7,0,736,37,66,12,22,111,736,66,36,0,4,4,0,7,6,0,1,5,0,3,0,1,0,1,0,2,0,1,0,0,111
240054518031,1676,770,543,346,5,4,2,0,1,5,0,1008,41,423,10,32,162,1008,423,41,4,12,2,1,14,3,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,162
240054518032,1465,635,516,288,4,8,0,1,1,12,0,1079,46,181,14,24,121,1079,181,45,4,10,4,4,5,0,0,2,2,0,0,2,1,0,4,0,1,0,0,0,0,121
240054519001,716,253,342,115,1,1,0,0,0,4,0,585,7,9,4,27,84,585,9,7,2,8,1,0,16,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,84
240054519002,1379,482,581,290,11,5,1,0,0,9,0,1132,25,31,14,27,150,1132,29,24,5,16,4,0,5,3,0,1,0,0,0,2,1,0,3,2,0,1,0,0,0,150
240054520001,711,228,321,153,1,2,0,0,0,6,0,591,11,22,3,7,77,591,22,11,1,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
240054520002,1159,518,428,198,6,3,1,0,0,5,0,821,27,184,7,11,109,821,184,25,1,0,3,1,6,0,0,0,2,0,0,0,2,1,0,0,0,0,0,2,0,109
240054521001,1292,464,603,212,3,2,0,1,0,7,0,1071,14,33,3,20,151,1071,33,14,0,5,0,1,7,2,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,151
240054521002,782,274,334,157,1,6,2,3,0,5,0,672,17,20,3,8,62,672,20,17,0,1,1,0,0,0,0,1,1,0,3,1,0,0,1,0,1,1,0,0,0,62
240054521003,610,240,228,131,1,3,0,1,0,6,0,499,16,12,4,7,72,499,12,16,1,2,0,2,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,72
240054523001,624,305,161,142,3,6,1,0,2,4,0,431,54,37,9,26,67,431,37,54,3,16,5,0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,67
240054523002,697,348,170,157,5,3,2,0,1,11,0,496,85,40,10,19,47,496,40,85,1,13,9,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,47
240054524001,754,328,246,165,4,8,1,0,0,2,0,530,31,111,10,8,64,530,111,31,0,2,9,0,2,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,64
240054524002,1665,605,725,309,7,10,1,0,0,8,0,1331,36,51,27,37,183,1331,51,36,7,17,10,2,6,4,0,1,4,4,3,3,0,0,0,0,0,0,0,0,0,183
240054525001,580,237,221,109,3,5,1,0,0,4,0,502,10,15,3,7,43,502,14,10,3,1,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,43
240054525002,1493,708,445,315,4,8,2,4,1,6,0,1120,90,76,17,18,172,1120,74,90,7,7,6,1,5,0,0,3,0,3,1,2,0,0,0,2,0,0,0,0,0,172
240054525003,481,191,208,77,0,3,0,0,0,2,0,392,8,8,0,12,61,392,8,5,0,8,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,61
240054901001,1501,631,597,259,7,4,2,0,0,1,0,1080,43,29,86,52,211,1080,29,42,41,27,13,21,14,2,7,2,4,0,0,0,1,0,0,0,0,5,0,0,0,211
240054901002,764,318,269,167,5,1,1,0,1,2,0,594,23,25,24,28,70,594,25,21,8,16,6,8,7,2,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,70
240054901003,1420,634,530,231,5,8,1,0,1,10,0,1049,40,39,51,57,184,1049,39,38,24,21,17,2,17,0,6,6,0,0,3,0,2,6,1,0,0,1,0,0,0,184
240054902001,778,353,273,138,3,5,3,0,0,3,0,565,36,4,34,43,96,565,4,35,12,17,12,9,5,1,4,0,2,4,5,1,1,1,0,0,0,0,0,0,0,96
240054902002,721,327,242,133,8,7,0,0,0,4,0,546,37,7,39,16,76,546,7,37,19,7,7,4,2,2,3,4,2,0,0,1,0,1,0,0,0,2,1,0,0,76
240054902003,766,326,268,160,6,4,1,0,0,1,0,559,27,24,43,31,82,559,24,26,22,16,11,6,4,1,1,1,6,3,0,0,1,0,1,0,0,0,2,0,0,82
240054903021,802,495,160,131,3,4,2,0,0,7,0,452,25,196,30,33,66,452,195,22,9,15,14,3,7,2,2,0,0,1,0,2,3,1,0,1,1,0,1,2,0,66
240054903022,611,333,149,118,3,4,1,0,1,2,0,423,28,22,43,28,67,423,22,26,10,12,20,2,6,4,2,3,2,1,0,3,2,0,0,0,0,3,1,0,0,67
240054903023,709,440,183,68,12,1,1,0,0,4,0,497,24,33,20,17,118,497,33,24,9,5,4,3,6,1,2,3,1,1,0,0,0,0,0,0,1,0,0,1,0,118
240054903031,495,305,82,98,1,3,1,1,0,4,0,308,16,80,17,19,55,308,80,15,3,12,9,4,4,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,55
240054903032,867,498,181,165,2,8,2,0,1,10,0,594,41,96,25,24,87,594,94,39,11,14,8,1,4,2,1,0,3,2,0,0,2,0,0,2,0,2,0,0,1,87
240054903041,633,336,180,108,2,1,2,0,0,4,0,472,20,21,30,28,62,472,21,20,10,7,11,5,5,0,1,2,1,6,1,0,0,4,0,0,2,0,0,0,0,62
240054903042,513,337,69,104,0,1,0,0,0,2,0,249,34,128,24,14,64,249,127,34,6,8,7,6,4,1,0,3,0,1,1,0,0,0,0,1,0,1,0,0,0,64
240054903043,991,609,185,177,3,6,2,1,1,7,0,555,51,196,29,36,124,555,195,51,7,21,14,2,4,4,0,2,2,2,2,1,0,1,2,1,1,0,0,0,0,124
240054904001,995,473,339,165,8,4,2,0,0,4,0,740,18,28,44,29,136,740,28,17,18,19,15,5,4,2,1,1,0,1,0,0,1,2,1,0,1,0,2,0,0,136
240054904002,598,300,187,100,4,3,1,0,0,3,0,463,9,15,10,22,79,463,15,8,5,9,3,0,7,2,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,79
240054905001,583,280,203,93,3,3,1,0,0,0,0,478,8,12,15,14,56,478,12,8,6,5,5,2,6,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,56
240054905002,1410,638,495,257,12,3,0,1,0,4,0,1138,19,29,33,33,158,1138,29,19,8,15,10,12,9,2,4,1,0,0,3,0,0,1,0,0,0,0,0,0,0,158
240054905003,1060,574,297,171,9,6,0,0,0,3,0,806,31,26,18,13,166,806,26,30,4,6,8,3,3,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,166
240054906011,859,507,166,171,3,5,2,1,1,3,0,697,26,10,14,14,98,697,10,25,2,1,6,5,5,0,3,1,3,0,0,0,1,0,2,0,0,0,0,0,0,98
240054906012,793,508,127,145,3,4,5,0,0,1,0,581,24,43,24,20,101,581,43,24,8,3,10,3,7,2,2,0,4,0,0,2,0,1,0,0,1,0,0,0,0,101
240054906021,848,453,222,155,5,7,2,0,0,4,0,669,30,14,24,21,90,669,14,30,9,5,9,1,7,4,1,0,7,0,0,0,0,0,1,0,0,0,0,0,1,90
240054906022,1162,698,225,222,3,7,4,0,0,3,0,872,33,48,31,30,148,872,48,33,10,14,6,5,7,3,3,6,2,0,0,1,0,0,1,0,1,0,0,0,0,148
