BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_12,eth2_64,eth2_10,eth2_85,eth2_83,eth2_14,eth2_66,eth2_26,eth2_21,eth2_30,eth2_23,eth2_93,eth2_34,eth2_unk
150070401041,442,235,176,31,0,0,316,27,3,25,26,45,316,16,27,5,4,16,0,0,0,3,3,1,3,2,45
150070401042,506,241,236,29,0,0,349,28,0,57,21,51,349,47,28,6,6,9,0,0,0,1,1,3,0,2,51
150070401051,979,478,418,83,0,0,636,90,1,61,50,141,636,32,88,12,23,15,4,2,7,2,0,2,1,2,141
150070401052,1978,1100,755,123,0,0,1245,193,1,157,122,260,1245,93,187,34,72,24,7,6,4,2,17,9,1,3,260
150070401061,591,348,189,54,0,0,460,33,1,18,16,63,460,3,33,6,1,3,5,0,0,2,4,2,1,3,63
150070401062,535,308,183,44,0,0,407,29,0,25,10,64,407,8,26,9,4,3,1,3,0,2,0,5,0,1,64
150070401063,430,258,125,47,0,0,334,16,2,17,19,42,334,6,16,7,6,1,4,0,0,0,4,0,2,2,42
150070402041,1560,781,596,183,0,0,839,173,4,164,96,284,839,119,144,22,35,41,8,29,5,1,7,7,4,3,284
150070402042,1889,1013,650,226,0,0,995,191,6,312,123,262,995,230,162,50,71,33,13,29,3,5,4,10,6,8,262
150070402051,646,345,255,46,0,0,309,78,1,128,51,79,309,99,75,18,30,12,2,3,4,3,3,0,1,0,79
150070402052,703,322,268,113,0,0,353,86,2,120,30,112,353,90,73,23,15,8,4,13,2,0,2,1,2,4,112
150070402053,671,306,287,78,0,0,377,89,0,82,33,90,377,55,70,9,11,15,6,19,7,0,4,5,0,1,90
150070402054,851,373,370,108,0,0,324,131,0,239,51,106,324,189,118,29,25,19,5,13,6,4,6,4,0,0,106
150070403011,849,401,381,67,0,0,315,156,1,127,101,149,315,97,148,15,62,32,4,8,6,2,3,2,1,0,149
150070403012,1653,778,754,121,0,0,608,337,12,297,166,233,608,225,318,36,113,35,7,19,15,9,3,4,11,6,233
150070403013,1348,655,604,89,0,0,511,275,6,174,144,238,511,121,258,20,93,32,10,17,7,1,10,13,6,1,238
150070403021,811,432,339,40,0,0,370,102,2,143,50,144,370,110,101,22,24,20,2,1,2,4,3,3,2,2,144
150070403022,464,117,320,27,0,0,245,39,0,92,27,61,245,77,38,12,7,15,1,1,0,0,0,2,0,3,61
150070404011,898,355,486,57,0,0,175,252,4,121,164,182,175,72,239,30,134,18,2,13,14,2,4,1,3,2,182
150070404012,1302,520,664,118,0,0,268,411,0,182,210,231,268,109,393,26,188,13,2,18,32,1,3,10,0,3,231
150070404013,1327,705,533,89,0,0,487,292,7,219,141,181,487,162,271,28,102,25,3,21,8,10,6,7,7,4,181
150070404021,1111,584,399,128,0,0,402,150,0,355,76,128,402,295,141,38,54,13,8,9,4,2,2,6,0,2,128
150070404022,715,290,378,47,0,0,129,246,0,109,106,125,129,75,236,6,80,21,2,10,20,5,3,1,0,2,125
150070405001,717,336,312,69,0,0,204,126,0,222,72,93,204,183,103,18,39,19,3,23,15,1,8,1,0,2,93
150070405002,1223,578,539,106,0,0,454,176,4,284,132,173,454,226,161,30,86,31,2,15,10,2,4,7,4,7,173
150070405003,992,461,397,134,0,0,308,132,0,384,71,97,308,335,123,32,32,26,10,9,3,3,4,1,0,7,97
150070405004,1397,690,581,126,0,0,513,177,7,389,132,179,513,333,162,29,93,24,1,15,15,3,3,5,7,8,179
150070406031,356,192,118,46,0,0,242,23,0,17,14,60,242,13,20,4,7,2,0,3,0,0,2,0,0,0,60
150070406032,1452,687,631,134,0,0,704,246,0,165,109,228,704,136,230,15,61,31,2,16,6,3,8,3,0,6,228
150070406041,1329,631,563,135,0,0,621,221,4,214,75,194,621,183,183,16,44,15,2,38,5,1,5,6,4,3,194
150070406042,989,507,406,76,0,0,544,110,0,152,45,138,544,117,93,22,21,18,2,17,9,0,3,2,0,2,138
150070407011,800,379,335,86,0,0,381,124,0,105,77,113,381,87,100,12,34,26,0,24,1,3,15,2,0,1,113
150070407012,986,451,432,103,0,0,425,187,0,131,83,160,425,105,145,12,26,45,7,42,2,2,6,3,0,2,160
150070407021,1412,689,551,172,0,0,762,145,1,244,55,205,762,207,119,21,34,10,2,26,2,2,3,8,1,4,205
150070407022,724,315,319,90,0,0,201,189,6,108,78,142,201,86,135,7,62,11,4,54,5,2,4,4,6,1,142
150070407023,1360,617,661,82,0,0,311,346,0,281,193,229,311,224,327,17,152,35,2,19,33,2,4,1,0,0,229
150070407024,516,265,191,60,0,0,301,67,3,63,14,68,301,54,45,7,6,4,0,22,1,0,0,0,3,2,68
150070408001,548,220,303,25,0,0,108,134,0,78,107,121,108,56,129,6,73,30,2,5,11,1,0,0,0,1,121
150070408002,1001,495,425,81,0,0,243,217,0,215,154,172,243,173,205,19,120,23,1,12,8,7,8,6,0,1,172
150070408003,408,202,173,33,0,0,155,52,1,109,30,61,155,100,44,4,16,10,1,8,0,2,2,0,1,0,61
150070409001,337,144,164,29,0,0,118,58,1,55,41,64,118,46,54,4,28,12,1,4,2,1,1,1,1,0,64
150070409002,758,347,372,39,0,0,240,115,0,234,68,101,240,208,110,13,38,27,4,5,8,0,3,0,0,0,101
150070409003,350,161,157,32,0,0,117,55,2,84,38,54,117,77,51,5,26,10,0,4,1,0,1,1,2,1,54
150070409004,449,199,216,34,0,0,163,93,0,82,46,65,163,61,87,9,33,9,2,6,6,0,2,4,0,0,65
150070409005,415,177,223,15,0,0,123,106,0,39,76,71,123,27,101,8,50,22,1,5,1,0,1,0,0,2,71
150070409006,932,356,498,78,0,0,269,206,0,121,165,171,269,93,187,8,83,73,5,19,13,1,5,0,0,1,171
150070412001,149,55,86,8,0,0,40,31,0,22,22,34,40,16,29,1,8,12,0,2,3,0,2,2,0,0,34
150070412002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150079400001,1511,743,673,95,0,0,831,158,1,165,108,248,831,105,144,34,43,47,6,14,8,1,9,10,1,2,248
150079400002,974,485,430,59,0,0,322,119,0,107,135,291,322,58,101,25,33,95,6,18,5,0,6,10,0,0,291
150079901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150079902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150079903000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001,1049,368,613,68,0,0,295,217,5,221,141,170,295,180,204,18,105,25,7,13,8,4,7,1,5,1,170
150010201002,650,318,289,43,0,0,345,65,1,123,31,85,345,90,59,17,16,8,4,6,1,9,1,1,1,3,85
150010201003,792,395,321,76,0,0,440,70,2,144,32,104,440,100,57,17,12,11,6,13,4,4,1,5,2,3,104
150010201004,765,342,366,57,0,0,267,165,0,153,62,118,267,124,145,12,38,16,1,20,9,2,1,3,0,2,118
150010202021,417,140,247,30,0,0,217,44,0,75,22,59,217,51,41,16,8,7,1,3,3,0,1,0,0,2,59
150010202022,815,356,395,64,0,0,271,187,4,166,60,127,271,128,177,18,50,9,7,10,12,0,1,0,4,0,127
150010203001,673,318,278,77,0,0,278,68,0,172,45,110,278,149,59,10,13,19,5,9,3,1,4,4,0,4,110
150010203002,614,106,491,17,0,0,297,94,3,55,51,114,297,32,82,10,11,27,2,12,4,3,6,3,3,2,114
150010203003,1017,216,758,43,0,0,430,121,5,218,56,187,430,161,107,32,20,24,4,14,6,7,2,6,5,3,187
150010204001,685,300,312,73,0,0,229,126,1,121,79,129,229,92,110,11,49,28,2,16,11,5,1,0,1,0,129
150010204002,505,232,227,46,0,0,184,55,3,168,22,73,184,137,49,12,9,11,8,6,5,3,0,2,3,2,73
150010204003,720,139,558,23,0,0,331,94,2,123,43,127,331,94,85,16,19,15,6,9,1,3,2,2,2,2,127
150010205001,547,100,431,16,0,0,216,92,2,115,29,93,216,85,83,12,10,14,6,9,4,5,2,3,2,1,93
150010205002,555,170,344,41,0,0,181,87,0,157,35,95,181,111,77,28,13,13,1,10,9,5,5,2,0,4,95
150010205003,835,299,497,39,0,0,290,117,2,164,74,188,290,119,108,27,39,28,6,9,5,3,4,2,2,1,188
150010205004,1042,439,516,87,0,0,365,143,3,319,73,139,365,240,126,54,24,42,6,17,12,3,1,1,3,1,139
150010206001,551,107,401,43,0,0,345,39,4,59,26,78,345,35,36,10,4,7,5,3,3,1,3,4,3,5,78
150010206002,653,344,241,68,0,0,192,58,1,192,81,129,192,141,48,16,14,61,3,10,14,9,2,7,1,0,129
150010206003,1251,1,1096,154,0,0,372,138,2,202,219,318,372,91,129,54,39,165,14,9,31,3,5,5,2,0,318
150010206004,1597,907,532,158,0,0,415,211,5,384,215,367,415,249,174,62,72,129,20,37,33,3,6,9,5,1,367
150010207011,1460,669,626,165,0,0,363,159,4,618,115,201,363,525,140,53,49,45,3,19,17,11,9,6,4,1,201
150010207012,923,428,385,110,0,0,224,98,0,381,88,132,224,321,88,27,29,49,15,10,11,3,6,1,0,1,132
150010207013,877,390,371,116,0,0,192,94,0,422,66,103,192,371,78,33,30,25,7,16,2,0,7,8,0,1,103
150010207021,1115,469,485,161,0,0,242,184,2,484,70,133,242,415,159,35,34,22,6,25,18,5,5,5,2,1,133
150010207022,1400,606,587,207,0,0,269,180,3,650,108,190,269,587,154,47,77,22,10,26,4,2,6,0,3,3,190
150010207023,1018,456,420,142,0,0,247,129,1,439,91,111,247,357,115,55,47,38,10,14,10,6,2,0,1,0,111
150010208011,1130,565,405,160,0,0,211,101,0,630,72,116,211,532,91,74,34,27,6,10,11,2,7,5,0,1,116
150010208012,1180,582,491,107,0,0,383,185,3,328,107,174,383,268,162,38,49,46,4,23,11,3,5,3,3,4,174
150010208013,741,389,226,126,0,0,272,86,2,196,63,122,272,150,72,37,23,34,2,14,2,3,4,2,2,1,122
150010208021,771,345,329,97,0,0,280,82,3,233,59,114,280,186,71,31,13,37,8,11,4,3,5,1,3,2,114
150010208022,378,145,191,42,0,0,112,44,0,161,19,42,112,146,39,11,5,10,0,5,0,0,4,4,0,0,42
150010208023,1618,785,655,178,0,0,544,215,2,536,103,218,544,443,174,63,47,40,11,41,9,6,5,2,2,3,218
150010208024,942,431,436,75,0,0,282,129,1,315,78,137,282,231,122,31,35,30,14,7,18,10,2,11,1,3,137
150010208025,933,480,343,110,0,0,282,119,6,355,38,133,282,300,101,32,20,8,3,18,13,2,6,5,6,0,133
150010209001,625,291,248,86,0,0,172,70,0,268,38,77,172,223,57,32,14,21,5,13,4,2,3,1,0,0,77
150010209002,796,359,329,108,0,0,203,109,2,348,51,83,203,302,90,28,30,17,9,19,3,1,0,2,2,3,83
150010209003,658,347,222,89,0,0,201,71,0,240,50,96,201,195,54,23,17,25,6,17,3,1,3,8,0,3,96
150010209004,732,391,263,78,0,0,158,96,0,363,42,73,158,291,83,38,22,15,11,13,12,6,1,3,0,0,73
150010209005,588,293,236,59,0,0,220,103,4,117,33,111,220,71,77,40,8,22,1,26,2,0,0,3,4,0,111
150010210031,502,235,240,27,0,0,208,87,2,58,58,89,208,38,82,13,40,3,1,5,2,2,10,1,2,3,89
150010210032,353,153,184,16,0,0,179,53,0,31,25,65,179,16,51,11,6,13,2,2,2,0,3,0,0,2,65
150010210033,636,277,327,32,0,0,238,131,4,92,66,105,238,66,116,14,32,31,5,15,4,2,1,0,4,2,105
150010210034,147,65,70,12,0,0,76,23,0,17,3,28,76,8,21,4,3,0,3,2,2,0,0,0,0,0,28
150010210035,256,123,125,8,0,0,133,46,0,20,14,43,133,9,41,8,8,3,1,5,1,0,0,0,0,1,43
150010210111,1879,916,878,85,0,0,863,265,3,250,110,388,863,155,229,54,35,58,10,36,14,7,6,4,2,4,388
150010210112,1226,557,592,77,0,0,752,102,3,133,46,190,752,94,90,21,13,22,5,12,1,3,1,4,3,5,190
150010210113,694,353,279,62,0,0,347,91,1,94,49,112,347,64,69,18,17,25,0,22,10,1,1,0,1,6,112
150010210131,5089,2290,2610,189,0,0,2271,823,10,584,474,927,2271,377,763,98,231,178,28,60,40,10,25,18,10,21,927
150010210132,560,264,255,41,0,0,224,67,1,112,51,105,224,89,60,10,19,22,4,7,6,0,4,1,1,3,105
150010210133,2230,1092,993,145,0,0,1062,346,7,345,154,316,1062,230,305,58,85,43,14,41,18,10,10,10,7,6,316
150010210141,667,357,272,38,0,0,365,70,0,71,45,116,365,45,61,13,19,16,1,9,5,3,3,2,0,4,116
150010210142,917,423,404,90,0,0,335,204,7,138,90,143,335,88,174,25,62,23,5,30,11,2,4,4,7,1,143
150010210143,1260,672,476,112,0,0,788,111,2,95,76,188,788,55,97,27,41,20,3,14,5,3,3,2,2,7,188
150010210151,1307,712,451,144,0,0,820,102,4,96,72,213,820,50,92,32,23,30,4,10,1,4,6,1,4,5,213
150010210152,948,449,395,104,0,0,458,158,7,118,53,154,458,68,135,27,36,9,4,23,11,4,1,2,7,5,154
150010210161,316,158,141,17,0,0,170,27,3,34,26,56,170,27,25,3,3,15,3,2,0,0,0,1,3,1,56
150010210162,931,443,444,44,0,0,466,128,0,137,47,153,466,94,107,23,23,19,8,21,6,4,2,2,0,1,153
150010210163,442,191,226,25,0,0,280,50,1,31,22,58,280,9,41,13,2,13,0,9,4,2,2,3,1,4,58
150010210171,413,197,187,29,0,0,247,38,2,30,22,74,247,16,36,8,7,7,2,2,1,2,3,1,2,4,74
150010210172,370,186,168,16,0,0,202,55,2,29,14,68,202,19,47,7,2,8,1,8,0,2,2,0,2,1,68
150010210173,925,419,444,62,0,0,551,113,3,97,36,125,551,58,99,26,10,16,2,14,2,5,2,3,3,2,125
150010211011,190,96,85,9,0,0,151,11,0,3,5,20,151,0,11,0,0,2,0,0,0,0,2,3,0,1,20
150010211012,1067,284,721,62,0,0,732,85,1,49,59,141,732,25,81,12,21,16,4,4,1,1,1,5,1,14,141
150010211013,933,263,635,35,0,0,702,39,3,29,34,126,702,15,39,4,4,15,1,0,4,1,4,3,3,7,126
150010211071,691,266,388,37,0,0,403,71,5,58,52,102,403,41,65,7,14,22,0,6,5,0,5,5,5,5,102
150010211081,1308,692,539,77,0,0,807,150,5,74,81,191,807,44,138,20,26,38,3,12,3,0,4,4,5,7,191
150010211082,1519,329,1047,143,0,0,682,249,3,144,144,297,682,75,208,24,41,78,4,41,24,6,6,8,3,7,297
150010211083,1523,623,841,59,0,0,844,198,5,105,101,270,844,60,184,20,41,34,8,14,6,2,8,6,5,8,270
150010212031,972,69,816,87,0,0,258,305,5,132,91,181,258,77,267,21,48,22,2,38,25,1,14,1,5,4,181
150010212032,522,268,213,41,0,0,363,43,1,20,21,74,363,13,41,2,7,8,1,2,3,1,1,0,1,3,74
150010212033,632,318,274,40,0,0,405,49,2,30,32,114,405,12,42,8,13,11,1,7,6,1,3,1,2,0,114
150010212034,743,350,358,35,0,0,465,87,4,51,41,95,465,25,79,12,17,14,1,8,9,0,6,4,4,3,95
150010212041,364,105,222,37,0,0,90,100,1,64,57,52,90,47,95,12,30,17,0,5,3,1,10,0,1,0,52
150010212042,289,139,111,39,0,0,235,11,1,7,8,27,235,4,11,1,3,1,1,0,1,0,1,0,0,3,27
150010212043,711,319,331,61,0,0,460,89,2,43,38,79,460,25,82,14,7,20,1,7,1,2,5,0,2,4,79
150010213001,994,491,407,96,0,0,478,106,3,154,80,173,478,98,88,34,24,39,10,18,3,1,4,8,3,6,173
150010213002,808,386,344,78,0,0,408,95,2,129,53,121,408,99,84,13,15,22,5,11,3,0,5,6,2,5,121
150010213003,2713,1439,1089,185,0,0,1733,246,5,174,140,415,1733,90,230,34,37,53,12,16,22,4,13,8,5,16,415
150010213004,657,333,280,44,0,0,351,70,0,78,40,118,351,55,61,13,6,20,6,9,1,0,11,1,0,1,118
150010214021,991,474,426,91,0,0,411,115,1,283,58,123,411,233,106,28,22,27,8,9,7,0,1,3,1,1,123
150010214022,1291,616,544,131,0,0,496,140,2,388,72,193,496,321,127,36,26,27,12,13,13,1,5,4,2,10,193
150010215021,1228,648,474,106,0,0,663,144,1,188,56,176,663,146,131,18,14,26,6,13,8,1,6,7,1,5,176
150010215022,1450,695,423,332,0,0,883,108,1,151,70,237,883,75,98,54,10,41,7,10,1,8,6,5,1,7,237
150010215023,441,246,152,43,0,0,268,36,0,49,22,66,268,32,29,13,13,3,0,7,0,0,0,3,0,4,66
150010215041,1151,569,458,124,0,0,390,243,2,169,122,225,390,101,222,40,63,40,7,21,15,2,1,3,2,2,225
150010215042,1259,719,411,129,0,0,585,148,4,133,131,258,585,49,140,40,22,82,4,8,23,5,9,7,4,11,258
150010215101,933,298,241,394,0,0,660,71,2,38,37,125,660,18,69,13,17,5,0,2,0,5,4,2,2,5,125
150010215102,296,166,104,26,0,0,162,20,0,62,13,39,162,47,19,8,5,3,2,1,4,0,1,1,0,1,39
150010215103,452,120,107,225,0,0,364,24,0,22,4,38,364,17,22,5,1,2,0,2,0,0,1,0,0,0,38
150010215104,281,82,95,104,0,0,194,16,1,10,14,46,194,5,16,1,2,2,0,0,0,0,1,2,1,2,46
150010215111,989,476,363,150,0,0,539,108,2,142,40,158,539,116,96,15,15,12,2,12,0,2,6,4,2,3,158
150010215121,1424,787,437,200,0,0,826,125,3,195,55,220,826,141,107,36,13,14,5,18,0,3,10,9,3,9,220
150010215122,1269,705,440,124,0,0,690,134,3,149,87,206,690,93,125,32,38,21,8,9,6,7,4,2,3,14,206
150010215131,1305,738,427,140,0,0,782,126,3,111,78,205,782,66,116,26,27,28,5,10,6,3,9,3,3,3,205
150010215132,1068,628,296,144,0,0,586,96,1,143,84,158,586,80,86,37,39,28,7,10,10,2,2,4,1,9,158
150010215133,1245,611,451,183,0,0,726,128,0,138,70,183,726,97,116,21,26,22,8,12,4,3,12,2,0,5,183
150010216051,1664,824,660,180,0,0,816,241,1,184,114,308,816,97,228,48,41,55,10,13,10,9,4,7,1,4,308
150010216052,432,144,174,114,0,0,297,35,2,34,6,58,297,15,34,11,1,2,4,1,0,0,2,2,2,0,58
150010216053,1018,440,360,218,0,0,635,107,3,78,56,139,635,38,100,21,14,20,5,7,4,7,10,1,3,6,139
150010216061,1284,525,508,251,0,0,706,158,4,142,69,205,706,60,155,38,27,31,34,3,1,5,3,3,4,3,205
150010216062,1256,688,389,179,0,0,803,78,0,172,41,162,803,137,68,19,13,19,6,10,2,2,3,1,0,0,162
150010216071,969,366,275,328,0,0,662,71,0,102,33,101,662,68,68,18,4,4,6,3,0,6,8,3,0,10,101
150010216072,969,396,244,329,0,0,631,69,1,101,50,117,631,48,66,33,17,9,10,3,3,2,7,4,1,8,117
150010216073,880,264,279,337,0,0,536,88,2,63,41,150,536,36,84,16,17,17,5,4,3,0,3,3,2,4,150
150010216081,342,100,132,110,0,0,261,18,2,12,6,43,261,5,18,4,2,0,0,0,0,1,1,2,2,1,43
150010216082,472,206,171,95,0,0,226,62,1,64,38,81,226,44,57,10,13,20,2,5,6,1,0,0,1,0,81
150010216083,1180,425,438,317,0,0,675,142,4,97,70,192,675,54,137,21,24,20,9,5,3,4,7,4,4,10,192
150010216084,373,115,122,136,0,0,230,43,2,37,18,43,230,23,38,9,5,5,1,5,0,1,3,2,2,2,43
150010217051,1757,989,636,132,0,0,888,250,3,232,126,258,888,141,211,58,50,55,9,39,9,2,2,6,3,8,258
150010217052,728,422,255,51,0,0,476,35,0,88,27,102,476,60,31,12,11,6,11,4,3,0,2,2,0,7,102
150010217053,1470,769,590,111,0,0,771,145,0,248,91,215,771,182,135,45,20,45,4,10,6,3,5,6,0,14,215
150010217061,867,460,347,60,0,0,350,189,2,110,82,134,350,62,174,25,38,27,7,15,5,0,2,4,2,4,134
150010217062,1256,735,418,103,0,0,707,85,0,203,84,177,707,105,76,65,20,52,9,9,9,9,7,3,0,2,177
150010217071,1530,834,477,219,0,0,924,170,1,132,82,221,924,93,164,24,30,20,5,6,4,1,6,4,1,11,221
150010217072,856,432,327,97,0,0,446,129,2,86,43,150,446,57,120,13,22,10,3,9,6,2,3,4,2,5,150
150010217073,439,243,165,31,0,0,260,46,0,45,22,66,260,27,38,12,3,10,1,8,4,0,2,1,0,3,66
150010217081,931,461,330,140,0,0,642,60,1,76,37,115,642,53,58,13,7,7,4,2,1,0,7,4,1,7,115
150010217082,789,473,220,96,0,0,475,88,3,70,44,109,475,45,83,14,23,9,5,5,0,2,3,2,3,2,109
150010217083,921,474,362,85,0,0,598,69,0,88,35,131,598,55,68,18,11,9,3,1,4,4,7,3,0,2,131
150010218001,800,343,404,53,0,0,316,172,2,134,38,138,316,77,147,30,18,17,14,25,10,0,1,3,2,1,138
150010218002,1511,814,573,124,0,0,945,120,0,133,94,219,945,87,108,28,23,52,5,12,10,1,6,2,0,7,219
150010218003,1099,465,566,68,0,0,478,231,1,132,83,174,478,89,212,22,59,15,8,19,9,2,0,1,1,0,174
150010218004,785,311,419,55,0,0,355,156,0,87,77,110,355,59,130,10,42,19,8,26,8,1,2,0,0,6,110
150010219021,1395,671,648,76,0,0,663,223,0,195,74,240,663,129,192,34,44,22,5,31,18,5,5,3,0,1,240
150010219022,393,182,183,28,0,0,152,86,0,53,35,67,152,41,75,5,26,4,2,11,3,0,0,2,0,1,67
150010219023,741,280,397,64,0,0,203,194,1,121,82,140,203,77,169,20,54,22,9,25,12,0,2,1,1,0,140
150010220001,819,379,372,68,0,0,435,143,0,86,34,121,435,63,114,10,17,14,3,29,2,1,0,5,0,1,121
150010220002,646,282,325,39,0,0,196,175,0,75,66,134,196,57,147,11,53,9,1,28,6,0,0,0,0,3,134
150010221021,662,345,268,49,0,0,364,77,7,65,47,102,364,43,66,18,30,6,3,11,1,0,0,0,7,4,102
150010221022,591,260,286,45,0,0,272,105,1,73,40,100,272,48,94,18,19,11,0,11,4,1,0,1,1,5,100
150019900000,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019903000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019904000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019905000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019906000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019907000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019909000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019911000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019912000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019913000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019914000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019915000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019916000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150019917000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150050319001,29,0,29,0,0,0,14,2,0,7,2,4,14,5,2,2,0,2,0,0,0,0,0,0,0,0,4
150059900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030001071,993,400,283,310,0,0,312,80,0,446,51,104,312,311,68,90,25,16,24,12,5,7,4,3,0,2,104
150030001072,1103,191,210,702,0,0,486,47,0,457,25,88,486,270,44,128,9,7,31,3,1,16,3,2,0,4,88
150030001081,685,242,208,235,0,0,261,35,2,297,25,65,261,155,34,82,6,5,36,1,4,9,6,7,2,3,65
150030001082,536,259,133,144,0,0,321,19,0,114,15,67,321,60,16,40,6,4,8,3,0,4,4,1,0,1,67
150030001083,961,377,293,291,0,0,494,67,1,273,38,88,494,151,59,90,6,12,23,8,2,3,10,4,1,2,88
150030001101,1170,407,312,451,0,0,347,74,0,626,35,88,347,405,67,173,10,14,29,7,4,5,0,5,0,0,88
150030001102,540,168,124,248,0,0,242,27,1,187,34,49,242,119,26,44,9,12,17,1,0,2,7,4,1,2,49
150030001103,959,380,247,332,0,0,367,72,2,377,38,103,367,256,67,102,10,17,15,5,2,2,2,0,2,2,103
150030001104,501,170,153,178,0,0,225,23,1,189,16,47,225,106,18,66,3,6,7,5,1,5,2,2,1,1,47
150030001141,494,69,96,329,0,0,224,32,0,173,32,33,224,91,28,52,9,5,17,4,0,0,11,1,0,3,33
150030001142,627,92,147,388,0,0,367,37,3,128,30,62,367,43,37,53,6,5,5,0,0,13,6,13,3,2,62
150030001151,1104,389,412,303,0,0,396,73,1,481,41,112,396,273,66,164,12,11,26,7,2,5,11,1,1,1,112
150030001152,520,150,169,201,0,0,124,27,2,296,25,46,124,202,23,71,3,14,10,4,0,4,3,5,2,3,46
150030001153,202,101,68,33,0,0,100,16,2,46,15,23,100,22,15,12,3,2,3,1,2,3,2,4,2,0,23
150030001161,1693,773,546,374,0,0,738,115,1,593,64,182,738,285,107,200,17,13,63,8,0,16,13,21,0,7,182
150030001171,850,342,222,286,0,0,343,68,3,328,31,77,343,192,55,91,7,8,25,13,3,8,8,1,3,6,77
150030001181,1226,442,322,462,0,0,492,81,1,501,45,106,492,284,72,162,18,11,18,9,0,16,5,15,1,2,106
150030001191,604,219,215,170,0,0,171,61,0,295,27,50,171,216,57,53,6,8,11,4,6,3,8,4,0,1,50
150030001192,568,210,198,160,0,0,122,31,0,336,30,49,122,247,29,69,8,15,12,2,1,0,2,1,0,1,49
150030001193,481,185,141,155,0,0,160,29,0,223,19,50,160,138,29,49,8,6,25,0,0,4,0,5,0,3,50
150030001201,522,189,162,171,0,0,176,24,0,255,24,43,176,187,19,56,6,11,9,5,1,2,6,0,0,0,43
150030001202,619,132,109,378,0,0,239,25,1,283,24,47,239,172,22,87,2,7,7,3,1,4,4,3,1,1,47
150030001203,812,318,188,306,0,0,256,52,0,402,37,65,256,291,51,90,13,14,9,1,6,3,10,0,0,0,65
150030001211,1084,389,329,366,0,0,532,71,6,329,21,125,532,153,71,111,9,4,40,0,5,6,3,8,6,2,125
150030001212,530,147,133,250,0,0,250,21,0,191,14,54,250,118,17,52,8,0,13,4,0,2,3,2,0,1,54
150030001221,786,296,245,245,0,0,184,51,0,469,43,39,184,321,37,115,19,20,21,14,3,2,1,1,0,2,39
150030001222,695,285,227,183,0,0,139,35,0,422,30,69,139,328,33,77,10,6,12,2,1,4,6,0,0,0,69
150030001223,704,225,254,225,0,0,161,36,0,418,33,56,161,303,30,87,9,21,9,6,0,6,0,8,0,0,56
150030002001,422,153,122,147,0,0,213,24,0,118,19,48,213,68,19,28,4,7,12,5,1,6,4,1,0,1,48
150030002002,541,152,210,179,0,0,166,16,0,324,10,25,166,219,14,93,4,5,9,2,0,1,0,0,0,1,25
