BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_23,eth2_30,eth2_10,eth2_21,eth2_99,eth2_34,eth2_14,eth2_unk
280490110022,1526,955,34,537,0,0,0,72,15,1413,9,4,13,72,1413,15,6,1,0,2,0,0,1,13
280490111011,1070,458,42,570,0,0,0,54,10,993,3,2,8,54,992,10,0,1,2,0,1,1,1,8
280490111012,1072,666,37,369,0,0,0,85,13,958,0,3,13,85,957,13,0,0,0,0,1,1,0,13
280490111031,1307,685,169,453,0,0,0,427,19,796,8,12,45,427,795,19,7,6,0,1,1,2,0,45
280490111032,1238,492,125,620,0,1,0,254,18,928,6,2,30,254,927,18,2,0,1,3,1,1,0,30
280490111033,1577,718,164,695,0,0,0,340,15,1168,9,11,34,340,1165,15,5,8,2,1,3,1,1,34
280490111041,1376,495,221,660,0,0,0,341,6,982,11,1,35,341,982,6,5,0,1,3,0,1,1,35
280490111042,812,360,140,312,0,0,0,326,6,448,3,4,25,326,445,6,0,0,0,2,3,0,1,25
280490111043,876,474,70,332,0,0,0,293,9,518,9,2,45,293,513,9,4,2,1,2,5,0,1,45
280490111051,742,304,82,356,0,0,0,115,5,585,1,6,30,115,585,5,0,0,0,0,0,1,1,30
280490111052,1209,419,95,694,0,1,0,58,14,1108,3,6,20,58,1104,14,1,5,0,1,4,0,0,20
280490111053,1397,578,126,692,0,1,0,203,16,1136,10,9,23,203,1136,16,3,1,2,0,0,3,1,23
280490112011,924,324,243,357,0,0,0,410,8,474,5,2,25,410,474,8,2,0,0,0,0,2,3,25
280490112012,1217,533,358,326,0,0,0,784,21,367,3,7,35,784,365,21,1,2,0,1,2,0,0,35
280490112031,1846,639,748,458,0,1,0,1335,18,418,4,11,60,1335,415,18,1,5,3,0,3,0,0,60
280490112032,1221,581,248,392,0,0,0,623,16,496,7,1,78,623,495,16,4,0,1,1,1,0,1,78
280490112041,807,388,108,310,0,1,0,185,7,594,2,5,14,185,593,7,0,3,1,0,1,2,1,14
280490112042,1862,747,605,510,0,0,0,1188,32,558,7,12,65,1188,558,32,5,4,1,0,0,4,0,65
280490112043,1170,535,93,542,0,0,0,216,11,919,5,1,18,216,919,11,2,0,0,0,0,1,2,18
280490113001,1330,579,319,432,0,0,0,455,13,811,10,1,40,455,811,13,2,1,4,1,0,0,0,40
280490113002,865,422,95,347,0,1,0,136,8,701,1,0,19,136,700,8,0,0,0,1,1,0,0,19
280490113003,861,341,205,315,0,0,0,255,15,568,3,2,18,255,567,15,1,0,0,0,1,2,1,18
280490114001,1002,575,4,422,0,1,0,59,7,919,3,2,12,59,919,7,3,0,0,0,0,0,0,12
280490115001,574,339,1,234,0,0,0,29,6,536,1,1,1,29,536,6,0,0,0,0,0,0,0,1
280490115002,3996,3419,9,568,0,0,0,2683,64,541,20,26,662,2683,540,63,12,15,3,0,1,6,2,662
280490116001,406,197,1,207,0,1,0,11,4,389,0,0,2,11,389,4,0,0,0,0,0,0,0,2
280490116002,871,534,6,331,0,0,0,35,13,807,4,5,7,35,806,13,3,2,1,0,1,0,0,7
280490116003,743,437,2,304,0,0,0,36,7,685,6,4,5,36,685,7,3,1,0,2,0,0,0,5
280719501001,325,150,81,94,0,0,0,236,10,57,1,3,18,236,57,10,0,0,0,0,0,1,0,18
280719501002,594,207,216,170,0,1,0,430,7,120,2,0,35,430,120,7,0,0,2,0,0,0,0,35
280719501003,505,211,163,131,0,0,0,389,6,90,0,1,19,389,90,6,0,0,0,0,0,0,0,19
280719501004,1331,577,282,472,0,0,0,576,23,672,4,6,50,576,671,23,4,3,0,0,1,2,0,50
280719502011,897,392,241,264,0,0,0,625,5,163,9,13,82,625,163,5,4,6,3,0,0,2,1,82
280719502012,1055,454,327,274,0,0,0,715,12,235,8,6,79,715,233,12,5,2,0,3,2,3,0,79
280719502013,484,187,149,148,0,0,0,416,4,21,5,8,30,416,21,4,2,6,1,1,0,1,1,30
280719502031,343,228,67,48,0,0,0,272,8,27,4,0,32,272,27,8,1,0,1,0,0,0,2,32
280719502032,553,292,127,134,0,0,0,336,13,165,6,4,29,336,165,13,3,2,1,2,0,1,0,29
280719502033,878,640,93,145,0,0,0,579,14,190,14,13,68,579,187,14,4,6,2,6,3,2,2,68
280719502041,1551,1128,142,281,0,0,0,837,33,511,20,21,129,837,511,32,5,8,7,1,0,5,3,129
280719502042,1310,791,262,257,0,0,0,1027,30,100,16,13,124,1027,100,30,10,8,2,2,0,3,0,124
280719502043,522,382,66,74,0,0,0,455,10,8,1,3,45,455,8,10,0,2,0,0,0,0,1,45
280719503011,494,360,49,85,0,0,0,325,13,100,14,10,32,325,98,13,4,5,5,4,2,1,0,32
280719503012,632,569,20,43,0,0,0,379,17,156,14,8,58,379,156,17,3,6,4,3,0,1,2,58
280719503031,837,387,180,270,0,0,0,427,8,322,9,6,65,427,322,8,4,1,0,2,0,2,2,65
280719503032,336,239,29,68,0,0,0,198,7,96,3,1,31,198,96,7,1,1,0,0,0,0,1,31
280719503041,748,385,200,163,0,0,0,523,15,130,19,9,52,523,130,15,6,2,8,1,0,1,2,52
280719503042,650,488,57,105,0,0,0,442,31,83,23,11,60,442,83,31,9,8,8,4,0,2,2,60
280719504021,848,339,274,235,0,0,0,518,10,280,7,4,29,518,278,10,2,1,2,0,2,0,2,29
280719504022,632,301,242,89,0,0,0,545,14,36,3,8,26,545,35,13,0,6,0,0,1,0,0,26
280719504023,1194,448,235,511,0,0,0,449,6,690,8,2,39,449,689,6,1,0,2,0,1,0,5,39
280719504031,809,433,185,191,0,0,0,565,16,166,12,15,35,565,165,16,3,5,6,0,1,6,2,35
280719504032,736,311,210,215,0,0,0,443,7,225,5,6,50,443,224,7,2,1,3,0,1,1,0,50
280719504033,992,430,327,235,0,0,0,789,18,97,21,9,58,789,93,18,8,6,3,5,4,0,3,58
280719504041,905,335,327,243,0,0,0,769,13,45,19,11,48,769,45,12,8,3,8,1,0,5,2,48
280719504042,1714,741,545,428,0,0,0,1066,20,468,44,19,97,1066,466,18,17,12,16,4,2,2,6,97
280719504043,593,335,90,168,0,0,0,242,13,301,4,2,31,242,299,13,0,0,1,2,2,1,1,31
280719505021,823,290,248,284,0,1,0,423,13,347,3,6,31,423,345,10,0,5,3,0,2,1,0,31
280719505022,749,288,290,170,0,1,0,617,4,72,2,5,49,617,72,4,0,0,1,0,0,2,0,49
280719505041,921,547,163,211,0,0,0,609,19,170,19,40,64,609,170,19,5,31,4,6,0,1,2,64
280719505042,896,366,180,350,0,0,0,463,10,359,16,6,42,463,358,10,2,5,4,6,1,1,2,42
280719505051,644,278,195,171,0,0,0,524,5,55,15,4,41,524,55,5,6,0,7,0,0,3,0,41
280719505052,403,257,63,83,0,0,0,276,7,75,8,4,33,276,75,7,2,2,4,1,0,1,1,33
280719505053,866,420,250,196,0,0,0,490,10,299,18,3,46,490,299,9,3,2,2,10,0,0,3,46
280719505061,1004,478,298,227,0,1,0,825,19,84,7,12,57,825,84,19,4,6,2,1,0,2,0,57
280719505062,1029,433,413,183,0,0,0,816,16,99,13,9,76,816,98,16,5,3,6,0,1,4,2,76
280719505071,741,258,346,137,0,0,0,636,7,40,3,8,47,636,40,7,0,3,2,0,0,1,0,47
280719505072,1336,579,470,286,0,1,0,999,31,187,19,10,90,999,187,31,5,2,6,3,0,3,3,90
280719505073,523,163,252,108,0,0,0,468,4,23,2,4,22,468,23,4,1,4,0,0,0,0,1,22
280719505074,808,298,357,153,0,0,0,662,14,72,1,1,58,662,72,14,0,0,0,0,0,0,0,58
280059501001,503,190,221,92,0,0,0,379,9,90,4,1,20,379,90,9,0,0,0,0,0,0,2,20
280059501002,763,255,279,229,0,0,0,513,9,213,1,1,26,513,213,9,0,1,1,0,0,0,0,26
280059501003,920,249,392,279,0,0,0,606,6,249,2,8,49,606,249,6,0,2,1,1,0,0,0,49
280059501004,555,202,191,162,0,0,0,321,4,203,4,5,18,321,202,4,0,3,2,1,1,0,0,18
280059501005,755,266,277,212,0,0,0,395,10,306,3,1,40,395,306,10,0,1,0,1,0,0,2,40
280059502001,673,196,353,124,0,0,0,595,9,41,2,1,25,595,41,9,1,0,0,0,0,1,1,25
280059502002,1060,356,315,389,0,0,0,561,20,433,4,1,41,561,433,20,3,0,0,0,0,1,0,41
280059502003,1122,381,121,620,0,0,0,345,13,703,6,2,53,345,701,13,4,0,0,1,2,0,0,53
280059503011,699,227,104,368,0,0,0,206,4,453,5,0,31,206,453,4,3,0,1,0,0,0,1,31
280059503012,737,268,295,174,0,0,0,541,12,143,4,1,36,541,143,12,1,1,1,0,0,0,1,36
280059503021,668,310,124,234,0,0,0,197,11,425,2,0,33,197,424,11,0,0,1,0,1,0,1,33
280059503022,549,198,66,285,0,0,0,144,5,371,1,0,28,144,370,5,0,0,0,0,1,0,0,28
280059503023,521,192,215,114,0,0,0,352,10,141,0,2,16,352,141,10,0,0,0,0,0,0,0,16
281279501011,389,145,184,60,0,0,0,252,2,121,2,2,10,252,121,2,2,0,0,0,0,0,0,10
281279501012,658,271,321,66,0,0,0,499,6,104,4,1,44,499,103,6,0,0,2,2,1,0,0,44
281279501021,1555,709,351,495,0,0,0,726,20,708,12,5,84,726,708,20,3,3,3,4,0,1,2,84
281279501022,616,229,232,155,0,0,0,313,4,283,1,0,15,313,283,4,0,0,0,0,0,0,1,15
281279501023,545,223,281,41,0,0,0,490,4,24,1,0,26,490,24,4,0,0,0,0,0,0,1,26
281279502001,512,219,206,87,0,0,0,376,8,104,0,0,24,376,104,8,0,0,0,0,0,0,0,24
281279502002,456,204,194,58,0,0,0,351,9,66,0,2,28,351,66,9,0,2,0,0,0,0,0,28
281279502003,1020,412,290,318,0,0,0,509,3,463,7,0,38,509,463,3,4,0,2,0,0,0,0,38
281279503011,789,258,346,185,0,0,0,393,4,359,1,4,28,393,359,4,0,0,0,0,0,0,1,28
281279503012,917,334,335,248,0,0,0,472,5,408,3,2,27,472,408,5,2,1,0,0,0,1,0,27
281279503021,787,287,387,113,0,0,0,645,6,91,1,2,42,645,91,6,0,0,1,0,0,0,0,42
281279503022,1276,515,576,185,0,0,0,811,5,367,6,3,84,811,365,5,1,2,4,0,2,0,0,84
281279504011,486,196,148,142,0,0,0,217,1,254,1,2,11,217,253,1,0,1,1,0,1,1,0,11
281279504012,542,203,156,183,0,0,0,197,2,334,0,0,9,197,333,2,0,0,0,0,1,0,0,9
281279504013,435,156,118,161,0,0,0,153,4,255,3,1,19,153,254,4,0,0,0,0,1,0,3,19
281279504021,498,177,197,124,0,0,0,289,5,194,1,0,9,289,194,5,0,0,0,1,0,0,0,9
281279504022,671,283,223,165,0,0,0,341,5,300,1,2,22,341,300,5,0,0,1,0,0,0,0,22
281279504031,571,194,262,115,0,0,0,417,3,136,1,2,12,417,135,3,1,1,0,0,1,0,0,12
281279504032,739,343,279,117,0,0,0,466,7,226,2,2,36,466,226,7,2,1,0,0,0,1,0,36
281279504033,641,219,216,206,0,0,0,322,11,290,2,0,16,322,290,11,0,0,2,0,0,0,0,16
281279505001,1150,618,319,213,0,0,0,627,20,445,6,4,48,627,443,19,4,0,0,1,2,1,0,48
281279505002,537,270,42,225,0,0,0,116,8,401,2,2,8,116,399,8,0,0,0,2,2,2,0,8
281279505003,1292,539,519,234,0,0,0,787,8,431,14,5,47,787,431,8,10,1,2,2,0,1,0,47
281279505004,732,393,229,110,0,0,0,424,9,259,5,3,32,424,259,9,1,1,1,1,0,0,2,32
280379501011,807,246,280,281,0,0,0,453,6,312,2,6,28,453,312,6,1,5,1,0,0,1,0,28
280379501012,856,274,220,362,0,0,0,556,4,248,2,4,42,556,248,4,2,4,0,0,0,0,0,42
280379501021,491,138,244,109,0,0,0,383,4,78,1,1,24,383,78,4,0,0,1,0,0,1,0,24
280379501022,446,145,233,68,0,0,0,394,5,28,0,0,19,394,28,5,0,0,0,0,0,0,0,19
280379501023,293,81,135,77,0,0,0,230,3,47,0,0,13,230,47,3,0,0,0,0,0,0,0,13
280379501024,725,192,404,129,0,0,0,655,11,19,1,3,36,655,19,11,0,0,1,0,0,1,0,36
280379502001,460,140,128,192,0,0,0,249,2,187,0,0,22,249,186,2,0,0,0,0,1,0,0,22
280379502002,754,242,193,319,0,0,0,342,8,363,3,3,35,342,361,8,1,2,0,0,2,0,2,35
280379502003,362,79,126,157,0,0,0,171,5,170,3,1,12,171,170,5,1,1,0,0,0,0,2,12
280379502004,606,191,70,345,0,0,0,197,5,388,1,2,13,197,388,5,1,1,0,0,0,1,0,13
280139501001,771,259,295,217,0,0,0,567,25,151,0,0,28,567,151,25,0,0,0,0,0,0,0,28
280139501002,621,206,294,121,0,0,0,529,5,47,3,0,37,529,47,5,0,0,3,0,0,0,0,37
280139501003,828,229,392,207,0,0,0,611,4,162,5,2,44,611,161,4,3,2,1,0,1,0,0,44
280139502001,604,252,125,227,0,0,0,270,11,298,0,0,25,270,298,11,0,0,0,0,0,0,0,25
280139502002,374,170,77,127,0,0,0,188,8,159,3,1,15,188,159,8,1,0,1,0,0,0,0,15
280139503001,745,267,195,283,0,0,0,412,7,278,2,0,46,412,278,7,1,0,1,0,0,0,0,46
280139503002,801,258,359,183,0,1,0,615,14,144,2,3,23,615,144,14,2,3,0,0,0,0,0,23
280139503003,586,155,290,141,0,0,0,456,4,99,0,1,26,456,99,3,0,0,0,0,0,0,0,26
280139504001,611,268,170,173,0,0,0,368,44,182,4,0,13,368,182,43,0,0,1,1,0,0,2,13
280139504002,749,211,314,224,0,0,0,594,23,112,1,0,19,594,112,23,0,0,1,0,0,0,0,19
280139504003,516,167,197,152,0,0,0,367,8,128,0,0,13,367,128,7,0,0,0,0,0,0,0,13
280139505001,765,324,145,295,0,1,0,220,15,504,3,4,19,220,504,15,2,1,0,0,0,1,0,19
280139505002,514,222,107,185,0,0,0,232,4,259,1,3,15,232,259,4,0,1,1,0,0,2,0,15
280139505003,401,114,178,109,0,0,0,295,2,82,0,2,20,295,82,2,0,1,0,0,0,1,0,20
280939501011,849,341,181,326,0,1,0,316,5,507,1,3,17,316,507,5,0,2,0,1,0,0,0,17
280939501012,976,366,328,282,0,0,0,541,10,358,3,5,59,541,358,10,1,2,1,0,0,0,0,59
280939501021,505,318,84,103,0,0,0,274,25,184,2,2,18,274,184,25,2,1,0,0,0,0,0,18
280939501022,515,248,143,124,0,0,0,338,13,149,0,0,15,338,149,13,0,0,0,0,0,0,0,15
280939501023,1169,519,275,375,0,0,0,604,13,493,4,4,51,604,492,13,1,1,1,1,1,0,0,51
280939502011,631,331,178,122,0,0,0,401,20,177,1,3,29,401,177,20,1,3,0,0,0,0,0,29
280939502012,1038,497,118,423,0,0,0,283,28,683,7,2,35,283,681,28,3,0,2,0,2,0,2,35
280939502013,1181,628,227,326,0,0,0,449,33,651,5,1,42,449,649,33,2,1,2,0,2,0,0,42
280939502021,845,422,218,205,0,0,0,587,16,199,4,7,32,587,199,16,0,5,1,3,0,0,0,32
280939502022,866,403,357,106,0,0,0,743,32,38,4,3,46,743,36,32,0,1,0,0,2,0,1,46
280939502023,656,296,229,131,0,0,0,494,13,113,3,2,31,494,112,13,0,0,0,0,1,0,2,31
280939503011,719,358,162,199,0,0,0,424,50,215,5,1,24,424,213,50,2,1,3,0,2,0,0,24
280939503012,730,309,124,297,0,0,0,210,16,478,6,1,19,210,476,16,3,1,1,0,2,0,2,19
280939503013,790,384,186,220,0,0,0,394,17,348,3,2,26,394,347,17,1,1,0,1,1,1,1,26
280939503021,620,284,104,232,0,0,0,236,14,344,4,2,20,236,344,14,1,1,0,1,0,1,1,20
280939503022,651,328,133,190,0,0,0,356,17,252,1,7,18,356,251,17,0,1,1,0,1,3,0,18
280939503023,868,427,177,264,0,0,0,430,21,378,4,7,28,430,377,21,0,3,3,0,1,0,1,28
280939504011,1566,746,68,752,0,0,0,162,13,1331,5,12,43,162,1331,10,2,9,0,1,0,2,1,43
280939504012,607,266,97,244,0,0,0,186,6,385,3,5,22,186,384,5,0,2,1,0,1,1,0,22
280939504021,363,138,59,166,0,0,0,168,1,160,0,2,32,168,160,1,0,2,0,0,0,0,0,32
280939504022,958,427,135,396,0,0,0,258,10,648,5,2,35,258,647,10,3,1,1,0,1,0,1,35
280939504023,2198,1649,19,530,0,0,0,970,32,901,14,18,263,970,901,30,6,12,6,0,0,2,1,263
280939505011,764,287,79,398,0,0,0,159,11,571,2,1,20,159,570,11,0,0,1,0,1,1,0,20
280939505012,936,305,203,428,0,0,0,378,2,508,5,0,43,378,508,2,0,0,4,0,0,0,1,43
280939505021,1111,345,417,349,0,0,0,782,14,261,7,8,39,782,261,14,0,2,6,0,0,4,1,39
280939505022,945,367,204,374,0,0,0,406,17,479,6,2,35,406,478,15,3,2,1,0,1,0,2,35
280939505023,779,279,273,226,0,1,0,514,9,224,3,5,24,514,224,9,1,3,2,0,0,2,0,24
280099501011,1464,579,141,741,0,3,0,295,23,1106,6,3,31,295,1100,23,3,0,1,1,6,3,0,31
280099501012,666,234,162,270,0,0,0,392,7,243,1,1,22,392,243,5,0,0,0,0,0,0,0,22
280099501021,667,250,85,332,0,0,0,236,9,397,5,1,19,236,397,8,1,0,2,0,0,0,2,19
280099501022,500,177,125,197,0,1,0,310,8,162,1,1,18,310,162,8,0,0,0,0,0,0,1,18
280099501023,865,291,244,324,0,6,0,631,7,189,1,1,36,631,188,7,0,0,0,0,1,0,1,36
280099502001,600,183,231,186,0,0,0,504,7,66,1,3,19,504,66,7,0,2,0,0,0,1,1,19
280099502002,1086,393,370,322,0,1,0,894,6,118,0,9,59,894,118,6,0,1,0,0,0,7,0,59
280350002001,376,130,84,162,0,0,0,177,6,162,1,3,27,177,162,6,0,0,0,0,0,1,1,27
280350002002,579,261,152,166,0,0,0,351,9,184,3,5,27,351,184,9,0,1,3,0,0,2,0,27
280350002003,743,366,155,222,0,0,0,474,11,177,3,10,68,474,176,11,0,5,0,1,1,0,2,68
280350003001,691,405,32,254,0,0,0,118,15,538,0,3,17,118,536,15,0,1,0,0,2,0,0,17
280350003002,704,392,62,250,0,0,0,209,6,469,1,0,19,209,469,6,0,0,1,0,0,0,0,19
280350003003,467,235,84,148,0,0,0,263,12,164,4,2,22,263,163,12,1,1,1,0,1,1,2,22
280350005001,829,515,34,280,0,0,0,163,17,625,6,3,15,163,624,17,3,0,2,0,1,0,0,15
280350006011,941,577,64,299,0,1,0,265,15,621,4,0,36,265,621,15,0,0,2,1,0,0,1,36
280350006012,1552,900,7,645,0,0,0,78,17,1431,5,2,19,78,1428,17,4,1,0,1,3,0,0,19
280350006013,424,250,6,168,0,0,0,55,4,354,1,3,7,55,354,4,0,1,1,0,0,1,0,7
280350006021,790,471,8,311,0,0,0,178,12,548,7,1,44,178,548,12,3,1,2,0,0,0,2,44
280350006022,657,440,7,210,0,0,0,123,5,498,3,0,28,123,498,5,3,0,0,0,0,0,0,28
280350007001,719,323,179,217,0,0,0,511,19,122,3,5,59,511,121,19,0,2,2,0,1,2,0,59
280350007002,774,288,261,225,0,0,0,583,23,110,4,6,48,583,110,23,2,1,2,0,0,3,0,48
280350007003,578,270,171,137,0,0,0,342,18,185,7,4,22,342,185,18,5,1,1,1,0,0,0,22
280350008001,341,148,105,88,0,0,0,232,10,80,2,4,13,232,80,10,0,3,2,0,0,1,0,13
280350008002,499,181,216,102,0,0,0,372,11,87,4,2,23,372,87,11,1,2,1,2,0,0,0,23
280350008003,1389,395,653,341,0,0,0,1094,40,139,16,8,92,1094,138,39,3,4,9,1,1,1,2,92
280350008004,1364,437,639,288,0,0,0,935,23,297,6,9,94,935,297,22,2,5,2,1,0,2,0,94
280350009001,190,132,24,34,0,0,0,127,6,28,3,6,20,127,27,6,1,5,2,0,1,1,0,20
280350009002,1462,1213,78,171,0,0,0,982,36,241,9,17,177,982,241,36,2,9,2,2,0,6,2,177
280350010001,754,484,83,187,0,0,0,308,22,359,11,10,44,308,355,21,6,8,1,1,4,1,2,44
280350010002,665,431,75,159,0,0,0,274,21,330,5,5,30,274,328,21,2,1,1,1,2,1,1,30
280350010003,336,245,24,67,0,0,0,142,15,156,3,1,19,142,156,15,2,0,1,0,0,1,0,19
280350010004,257,185,21,51,0,0,0,71,6,167,1,0,12,71,166,5,1,0,0,0,1,0,0,12
280350011001,430,262,20,148,0,0,0,70,3,349,2,1,5,70,348,3,2,0,0,0,1,0,0,5
280350011002,944,532,33,379,0,0,0,107,22,784,10,5,16,107,784,22,7,1,2,0,0,2,1,16
280350011003,691,429,36,226,0,0,0,128,12,521,4,0,26,128,519,12,1,0,1,1,2,0,0,26
280350101011,1806,675,976,154,0,1,0,1554,35,86,22,10,99,1554,85,35,3,3,6,8,1,1,4,99
280350101012,798,327,403,68,0,0,0,696,11,33,2,3,53,696,33,11,0,3,1,1,0,0,0,53
280350101013,926,417,327,182,0,0,0,570,16,293,2,2,43,570,291,16,1,0,0,0,2,0,0,43
280350101014,673,338,263,72,0,0,0,536,15,80,2,0,40,536,80,15,0,0,0,0,0,0,2,40
280350101031,1437,641,667,129,0,0,0,1182,30,122,4,8,91,1182,122,29,3,4,0,1,0,1,0,91
280350101041,1437,542,747,147,0,1,0,1238,19,79,7,1,93,1238,76,19,2,1,0,1,3,0,2,93
280350101042,547,250,264,33,0,0,0,486,9,20,2,0,30,486,20,9,0,0,1,1,0,0,0,30
280350101043,1015,429,455,130,0,1,0,761,9,183,3,2,57,761,183,9,1,0,0,1,0,0,1,57
280350102011,954,410,416,128,0,0,0,722,13,146,3,15,55,722,146,13,0,2,2,0,0,1,0,55
280350102012,920,432,190,298,0,0,0,284,14,571,7,3,41,284,571,14,1,3,1,4,0,0,1,41
280350102021,1522,722,202,598,0,0,0,447,20,994,11,9,41,447,992,20,6,5,3,0,2,1,1,41
280350102022,842,315,375,152,0,0,0,584,10,197,6,2,43,584,197,10,2,1,3,1,0,0,0,43
280350102023,370,188,155,27,0,0,0,297,5,41,3,2,22,297,41,5,1,0,2,0,0,0,0,22
280350103001,483,281,138,64,0,0,0,383,10,63,3,3,21,383,63,10,2,3,1,0,0,0,0,21
280350103002,1029,419,486,124,0,0,0,837,16,95,2,7,72,837,94,16,0,1,1,0,1,0,1,72
280350103003,615,257,258,100,0,0,0,469,13,90,4,2,37,469,90,13,2,1,0,1,0,1,1,37
280350104001,776,353,341,81,0,1,0,644,16,63,5,6,42,644,63,16,2,3,1,0,0,2,2,42
280350104002,657,285,291,81,0,0,0,547,22,53,5,4,26,547,53,22,0,1,4,1,0,0,0,26
280350104003,773,419,249,105,0,0,0,581,25,103,7,7,50,581,102,25,3,6,1,0,1,1,2,50
280350105001,1231,432,629,170,0,0,0,1045,22,77,17,5,65,1045,76,22,2,1,3,7,1,1,4,65
280350105002,1993,1065,158,769,0,1,0,278,32,1626,7,9,41,278,1622,32,3,4,0,1,4,1,2,41
280350106011,887,353,468,66,0,0,0,800,5,26,3,5,48,800,26,5,1,2,0,2,0,0,0,48
280350106012,661,289,331,41,0,0,0,570,9,32,3,4,43,570,32,9,0,1,1,0,0,0,1,43
280350106013,1133,489,575,69,0,0,0,1018,18,31,2,1,63,1018,31,18,2,1,0,0,0,0,0,63
280350106021,1086,577,397,110,0,2,0,865,11,141,5,3,61,865,141,11,2,2,0,3,0,0,0,61
280350106022,1540,616,829,95,0,0,0,1317,22,94,9,14,84,1317,94,19,3,8,4,0,0,0,2,84
280350107001,434,277,37,119,0,1,0,232,6,152,2,7,35,232,150,6,1,4,1,0,2,2,0,35
280350107002,536,297,9,230,0,0,0,35,10,481,0,2,8,35,481,10,0,1,0,0,0,0,0,8
280350107003,384,211,2,171,0,0,0,15,4,360,0,1,4,15,360,4,0,0,0,0,0,0,0,4
280419501011,694,191,379,124,0,0,0,653,1,16,3,0,21,653,16,1,1,0,2,0,0,0,0,21
280419501012,1193,354,652,187,0,0,0,1106,9,29,0,10,39,1106,29,9,0,1,0,0,0,3,0,39
280419501021,922,319,184,416,0,3,0,346,9,529,3,3,32,346,527,9,2,0,1,0,2,0,0,32
280419501022,640,190,273,177,0,0,0,469,6,149,0,1,15,469,149,6,0,1,0,0,0,0,0,15
280419502011,979,367,362,250,0,0,0,669,3,280,0,4,23,669,280,3,0,2,0,0,0,0,0,23
280419502012,773,288,314,170,0,1,0,647,7,40,6,2,71,647,39,7,3,2,0,1,1,0,2,71
280419502013,365,146,128,91,0,0,0,296,3,41,0,2,23,296,41,3,0,1,0,0,0,1,0,23
280419502021,989,341,401,246,0,1,0,732,16,192,3,3,43,732,192,16,2,2,1,0,0,1,0,43
280419502022,761,240,338,183,0,0,0,694,9,15,3,2,38,694,15,9,0,1,2,0,0,0,0,38
280419502023,269,114,50,105,0,0,0,126,5,131,1,0,6,126,131,5,0,0,0,1,0,0,0,6
280579501001,1017,408,350,259,0,0,0,917,14,29,2,2,53,917,29,14,1,1,0,0,0,0,0,53
280579501002,743,262,300,181,0,0,0,672,3,18,0,3,47,672,18,3,0,2,0,0,0,0,0,47
280579501003,859,372,332,155,0,0,0,751,13,43,2,2,48,751,43,12,0,0,2,0,0,0,0,48
280579501004,660,258,240,162,0,0,0,588,1,24,2,1,44,588,24,1,1,0,1,0,0,0,0,44
280579502011,991,334,441,216,0,0,0,909,5,42,2,1,32,909,42,5,0,1,1,0,0,0,0,32
280579502012,948,363,405,180,0,0,0,859,8,27,7,3,44,859,27,8,1,0,4,1,0,3,1,44
280579502021,1356,538,552,266,0,0,0,1193,11,58,7,6,81,1193,58,11,0,0,4,0,0,5,1,81
280579502022,941,372,384,183,0,2,0,838,10,28,3,1,61,838,28,10,1,1,1,0,0,0,1,61
280579503001,447,239,86,122,0,0,0,272,12,151,1,2,9,272,151,12,1,0,0,0,0,0,0,9
280579503002,480,249,138,93,0,0,0,406,7,28,2,3,34,406,28,7,1,0,0,0,0,2,0,34
280579503003,1223,518,471,234,0,0,0,1051,19,85,5,6,57,1051,85,19,2,4,1,1,0,0,1,57
280579504001,725,261,302,162,0,0,0,667,2,16,4,0,36,667,16,2,1,0,0,0,0,0,3,36
280579504002,1343,473,591,279,0,0,0,1201,16,36,3,7,80,1201,36,13,1,6,2,0,0,0,0,80
280579504003,807,314,339,154,0,0,0,735,11,29,0,1,31,735,29,10,0,0,0,0,0,0,0,31
280579504004,490,208,179,103,0,0,0,393,4,66,2,0,25,393,64,4,0,0,1,1,2,0,0,25
280579505001,652,256,253,143,0,0,0,549,9,45,5,1,43,549,45,9,1,1,2,0,0,0,2,43
280579505002,1021,394,363,264,0,0,0,693,11,255,3,1,58,693,255,11,1,1,0,0,0,0,2,58
280579505003,772,317,280,175,0,0,0,563,4,173,2,0,30,563,173,4,1,0,0,0,0,0,1,30
281230201011,813,337,296,179,0,1,0,588,29,163,5,1,27,588,163,29,0,0,0,2,0,1,3,27
281230201012,497,201,170,126,0,0,0,254,8,220,1,2,12,254,220,8,0,0,1,0,0,2,0,12
281230201013,1403,738,272,393,0,0,0,634,59,664,9,2,35,634,658,59,2,0,2,2,6,1,1,35
281230201021,469,212,190,67,0,0,0,372,2,67,2,0,26,372,67,2,0,0,1,0,0,0,1,26
281230201022,1193,551,200,442,0,0,0,368,22,775,9,2,17,368,773,22,4,0,3,0,2,2,1,17
281230201023,400,182,102,116,0,0,0,212,6,177,0,1,4,212,177,6,0,1,0,0,0,0,0,4
281230202001,853,404,107,341,0,1,0,235,20,568,3,2,25,235,567,20,0,1,0,3,1,1,0,25
281230202002,603,235,95,273,0,0,0,144,4,444,4,1,6,144,444,4,1,0,1,2,0,0,0,6
281230202003,686,265,159,262,0,0,0,219,9,444,3,0,11,219,444,9,0,0,0,3,0,0,0,11
281230202004,910,295,354,260,0,1,0,558,11,288,14,4,35,558,288,11,1,3,3,7,0,0,1,35
