BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_lib,party_cnt,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_34,eth2_23,eth2_21,eth2_14,eth2_12,eth2_61,eth2_66,eth2_35,eth2_85,eth2_32,eth2_55,eth2_38,eth2_59,eth2_33,eth2_83,eth2_15,eth2_81,eth2_29,eth2_unk
081190101121,758,303,107,328,14,5,1,0,0,614,39,0,6,5,94,614,39,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,94
081190101122,764,283,99,356,13,7,5,1,0,653,34,2,3,8,64,653,32,2,3,0,4,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,64
081190101123,804,305,98,389,7,3,2,0,0,673,49,0,5,3,74,673,49,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,74
081190102031,461,183,81,184,6,4,1,2,0,387,20,0,4,4,46,387,20,0,1,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,46
081190102032,1006,400,171,408,14,6,4,3,0,782,68,37,5,8,106,782,68,37,3,3,1,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,106
081190102033,570,230,77,255,6,2,0,0,0,494,19,2,2,2,51,494,19,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,51
081190102034,402,164,48,176,7,6,0,1,0,327,21,10,0,4,40,327,18,10,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,40
081039511001,594,154,36,400,3,1,0,0,0,498,23,0,6,10,57,498,18,0,2,1,3,1,1,0,2,0,5,2,0,0,0,0,4,0,0,0,0,0,57
081039511002,575,139,23,409,1,3,0,0,0,510,11,0,3,1,50,510,9,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,50
081039511003,498,170,40,276,9,2,1,0,0,411,36,1,3,3,44,411,34,1,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,44
081039511004,946,328,72,535,8,2,1,0,0,827,47,0,6,1,65,827,46,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,65
081039512001,456,105,19,325,6,1,0,0,0,398,21,0,3,0,34,398,21,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
081039512002,444,129,28,281,3,3,0,0,0,393,23,0,1,3,24,393,23,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
081039512003,638,186,37,406,8,0,1,0,0,524,63,0,1,2,48,524,63,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48
080470138011,507,256,188,47,10,0,4,2,0,417,13,3,3,7,64,417,13,3,3,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,64
080470138012,1237,586,356,261,23,4,7,0,0,1006,41,0,15,8,167,1006,40,0,6,0,3,1,3,3,2,0,1,0,1,0,2,0,2,0,0,0,0,0,167
080470138021,1150,558,312,263,8,2,5,2,0,939,56,2,10,17,126,939,55,2,2,5,8,2,0,1,5,0,1,1,1,0,2,0,0,0,0,0,0,0,126
080470138022,1037,446,250,314,18,7,1,1,0,860,51,0,12,12,102,860,51,0,1,2,4,2,1,1,7,1,0,1,1,0,0,1,2,0,0,0,0,0,102
080470138023,707,343,163,185,7,3,5,1,0,558,36,1,9,5,98,558,36,1,4,0,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,98
081159683001,837,262,128,432,6,6,2,1,0,643,95,0,9,21,69,643,93,0,4,1,12,1,1,1,0,0,2,1,1,0,1,0,1,3,1,0,0,0,69
081159683002,798,238,113,442,1,3,1,0,0,624,70,0,18,22,64,624,68,0,3,1,14,1,0,0,14,0,2,0,0,0,0,0,2,5,0,0,0,0,64
080710001001,709,244,247,205,6,4,3,0,0,448,184,0,4,4,69,448,184,0,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69
080710001002,863,308,320,220,7,3,3,2,0,526,260,0,3,12,62,526,260,0,2,0,9,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,62
080710001003,827,297,393,113,10,5,1,8,0,350,415,0,4,9,49,350,412,0,0,2,2,0,1,0,3,0,3,0,1,0,1,0,0,0,0,0,3,0,49
080710002001,465,161,199,99,4,1,1,0,0,253,168,0,7,8,29,253,168,0,4,2,0,0,0,0,3,1,0,0,4,0,0,1,0,0,0,0,0,0,29
080710002002,473,193,176,95,3,0,4,2,0,314,113,0,3,13,30,314,111,0,1,2,3,1,0,0,1,2,2,0,2,0,0,0,2,0,0,0,0,2,30
080710002003,615,239,233,131,4,2,5,1,0,388,154,1,9,15,48,388,153,1,5,2,3,0,0,0,2,4,1,0,3,1,0,1,1,0,0,0,0,0,48
080710003001,611,217,142,241,5,5,0,1,0,442,114,2,3,9,41,442,114,2,3,4,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,41
080710003002,556,190,159,201,4,2,0,0,0,336,160,0,3,11,46,336,159,0,1,2,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,46
080710003003,570,238,133,191,5,3,0,0,0,394,116,0,4,4,52,394,116,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,52
080710004001,474,180,197,86,8,3,0,0,0,252,189,0,1,3,29,252,189,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29
080710004002,476,147,226,101,1,1,0,0,0,246,152,3,13,13,49,246,152,3,7,3,3,1,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,49
080710004003,548,209,203,121,8,2,1,4,0,270,229,0,0,4,45,270,226,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,45
080710005001,621,234,250,125,5,3,2,2,0,365,198,0,3,8,47,365,197,0,1,1,0,1,0,1,0,5,1,2,0,0,0,0,0,0,0,0,0,0,47
080710005002,599,203,288,100,0,5,1,2,0,253,313,0,0,2,31,253,310,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31
080710008001,911,289,329,282,6,3,1,1,0,519,308,0,5,18,61,519,300,0,2,3,4,1,1,1,0,8,8,0,0,2,0,0,0,0,1,0,0,0,61
080710008002,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
080710008003,536,143,107,281,3,1,1,0,0,413,71,0,3,1,48,413,71,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,48
080239726001,625,215,275,122,9,2,1,1,0,338,226,0,9,5,47,338,225,0,0,2,0,0,1,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,47
080239726002,574,212,240,109,6,5,2,0,0,321,186,0,24,3,40,321,186,0,0,0,2,2,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,40
080239727001,383,64,299,14,2,3,1,0,0,70,298,0,0,0,15,70,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
080239727002,863,182,605,72,2,1,0,1,0,246,580,1,0,1,35,246,580,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
080519636011,616,263,131,218,4,0,0,0,0,527,25,0,6,2,56,527,24,0,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56
080519636012,485,218,114,142,9,0,1,1,0,410,19,0,2,4,50,410,19,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50
080519636013,631,284,150,186,7,2,2,0,0,524,25,0,8,13,61,524,25,0,6,0,4,1,1,0,0,0,0,4,0,0,2,0,0,2,0,0,0,1,61
080519636021,599,259,93,233,8,3,2,1,0,506,25,0,2,7,59,506,25,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59
080519636022,450,204,114,125,4,1,2,0,0,384,11,0,2,7,46,384,11,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,46
080519636023,416,209,102,101,3,1,0,0,0,332,27,0,1,5,51,332,27,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,51
080519637011,1018,434,334,230,13,0,5,2,0,826,46,2,8,15,121,826,46,2,1,3,6,2,1,3,1,0,0,1,0,2,0,1,1,0,1,0,0,0,121
080519637012,1038,480,281,257,14,1,3,2,0,870,52,1,6,7,102,870,51,1,2,1,2,1,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,102
080519637013,622,287,171,131,18,5,7,3,0,504,45,0,6,7,60,504,45,0,2,3,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,60
080519637021,784,376,245,137,14,4,6,2,0,639,48,2,8,12,75,639,48,2,5,1,6,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,75
080519637022,588,272,183,120,7,1,2,3,0,465,42,0,10,4,67,465,42,0,2,0,3,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,67
080519638001,2750,1243,1178,274,36,3,14,2,0,2299,69,1,36,48,297,2299,69,1,9,12,17,9,4,7,3,2,0,1,5,1,3,0,1,0,1,0,2,1,297
080519638002,1052,479,440,112,11,1,7,2,0,905,29,0,16,14,88,905,28,0,2,5,6,4,0,6,2,0,1,0,1,2,0,0,0,0,0,0,0,0,88
080519638003,402,189,146,65,1,1,0,0,0,329,5,2,2,8,56,329,5,2,1,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,56
080519639001,394,166,107,118,2,0,1,0,0,333,6,0,0,6,49,333,6,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,49
080519639002,402,163,50,182,2,2,2,1,0,352,9,0,2,2,37,352,9,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37
080299646001,909,364,263,266,6,6,4,0,0,767,37,0,3,9,93,767,35,0,1,0,4,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,0,0,93
080299646002,814,312,275,210,5,5,7,0,0,640,45,0,3,13,113,640,45,0,1,1,4,0,0,2,0,0,0,3,1,0,0,1,2,0,0,0,1,0,113
080299646003,790,317,231,228,9,1,3,1,0,655,26,0,13,4,92,655,26,0,0,1,1,2,1,6,4,0,0,0,0,0,0,0,2,0,0,0,0,0,92
080299646004,816,353,187,259,7,3,6,1,0,663,35,9,9,14,86,663,35,9,4,0,7,4,0,1,0,3,0,0,0,0,1,2,0,0,0,0,1,0,86
080299647001,818,309,98,400,4,5,1,1,0,695,52,0,3,9,59,695,50,0,0,0,2,2,1,0,0,3,2,0,0,0,0,1,0,3,0,0,0,0,59
080299647002,1045,390,126,515,9,5,0,0,0,871,39,0,5,13,117,871,38,0,2,3,6,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,2,0,117
080299647003,1350,483,155,688,14,10,0,0,0,1103,80,1,10,10,146,1103,80,1,0,3,2,2,4,1,3,0,0,0,1,0,0,1,0,1,1,0,1,0,146
080299648001,937,375,115,424,11,10,2,0,0,716,126,1,3,10,81,716,123,1,0,5,2,1,0,0,2,1,3,1,0,0,0,0,0,0,0,0,1,0,81
080299648002,598,249,62,278,3,2,1,3,0,489,42,0,2,7,58,489,41,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,58
080299648003,4,1,1,2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
080299648004,598,201,50,339,4,3,0,1,0,493,39,0,1,3,62,493,39,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,62
080299649001,1516,578,214,704,8,9,0,3,0,1175,206,4,11,5,115,1175,205,4,4,2,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,115
080299649002,1363,572,203,553,19,10,3,3,0,1046,200,0,9,9,99,1046,199,0,5,1,1,1,0,1,1,1,1,0,3,0,1,0,1,0,0,0,0,0,99
080299649003,1190,486,96,583,13,9,2,1,0,963,93,2,11,6,115,963,93,2,3,2,1,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,115
080299650011,593,223,78,282,6,2,2,0,0,503,16,0,1,5,68,503,14,0,0,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,68
080299650012,605,225,85,277,9,7,2,0,0,518,25,0,2,5,55,518,25,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,55
080299650013,436,162,81,182,2,7,2,0,0,360,28,0,4,5,39,360,28,0,1,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39
080299650021,872,330,145,381,6,6,2,2,0,719,38,0,4,6,105,719,38,0,1,1,1,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,105
080299650022,974,346,150,462,12,2,2,0,0,780,61,0,11,12,110,780,61,0,1,0,10,0,0,4,5,0,0,0,0,1,0,0,1,0,0,0,0,0,110
080299651001,429,202,69,150,4,3,1,0,0,304,80,0,2,2,41,304,80,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41
080299651002,910,384,179,331,9,6,1,0,0,690,143,0,10,0,67,690,143,0,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
080299651003,1085,377,119,567,13,5,0,4,0,885,91,0,8,8,93,885,89,0,3,1,3,0,2,2,0,1,2,0,1,1,0,0,0,0,1,0,0,0,93
080299652011,931,347,111,450,8,7,6,2,0,767,49,0,7,12,96,767,45,0,4,3,6,0,1,1,1,0,4,0,0,0,1,0,0,0,0,0,2,0,96
080299652012,730,313,99,305,6,4,3,0,0,603,48,0,4,6,69,603,48,0,0,0,4,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,69
080299652021,1253,488,202,551,9,2,1,0,0,1070,45,1,11,10,116,1070,45,1,3,0,0,1,1,0,3,0,0,5,2,0,0,2,0,0,1,0,0,0,116
080299652022,616,253,69,287,6,1,0,0,0,540,15,0,3,6,52,540,15,0,1,1,2,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,52
080899680001,762,237,105,407,5,7,0,1,0,597,83,0,0,4,78,597,83,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78
080899680002,370,141,70,153,3,3,0,0,0,285,52,2,0,4,27,285,52,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
080899681001,451,178,171,94,1,4,1,2,0,151,272,2,0,0,26,151,272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
080899681002,596,236,238,113,0,4,1,4,0,242,304,1,4,4,41,242,303,1,1,2,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,41
080899681003,365,149,123,81,1,6,1,4,0,153,187,0,0,2,23,153,187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23
080899682001,625,185,158,273,7,0,1,1,0,402,179,0,5,4,35,402,177,0,2,2,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,35
080899682002,441,120,63,254,2,1,0,1,0,312,79,1,13,1,35,312,79,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,35
080899682003,786,293,265,211,9,4,2,2,0,417,316,0,5,1,47,417,316,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,47
080899683001,429,170,107,149,0,1,0,2,0,290,102,0,2,6,29,290,100,0,1,1,4,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,29
080899683002,738,246,153,330,6,0,0,3,0,509,153,0,9,3,64,509,152,0,1,0,3,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,64
080899683003,973,346,260,351,8,3,3,2,0,591,279,3,7,6,87,591,279,3,5,1,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,87
080899683004,466,175,118,167,3,2,0,1,0,266,164,0,2,1,33,266,164,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
080899684001,726,239,169,303,7,5,3,0,0,503,175,3,0,4,41,503,175,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,41
080899685001,686,188,107,383,4,1,1,2,0,572,58,0,4,6,46,572,58,0,0,4,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,46
080899685002,476,185,104,186,0,1,0,0,0,340,96,0,2,4,34,340,96,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34
080899686001,719,298,219,187,4,4,1,6,0,358,284,3,9,4,61,358,283,3,3,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,61
080899686002,423,179,168,67,2,3,2,2,0,181,210,0,2,2,28,181,210,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,28
080899686003,810,298,298,203,5,3,0,3,0,423,325,5,7,6,44,423,325,5,3,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,44
080899686004,525,236,193,88,2,4,0,2,0,216,283,0,0,5,21,216,283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,21
080899686005,487,187,161,135,0,1,1,2,0,292,160,0,3,6,26,292,160,0,2,1,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,26
080130121011,848,311,492,36,2,0,6,1,0,658,39,1,13,25,112,658,39,1,7,4,12,1,0,4,1,1,0,1,1,2,0,0,0,1,1,0,0,0,112
080130121012,1289,510,688,81,5,2,1,2,0,986,36,3,35,23,206,986,36,3,11,6,4,9,3,6,4,2,0,1,0,2,0,1,2,3,0,0,0,1,206
080130121013,887,347,482,49,4,0,2,3,0,667,28,0,27,19,146,667,23,0,5,1,9,10,2,3,7,0,5,3,0,2,0,1,1,0,0,0,0,0,146
080130121014,728,262,410,47,5,0,4,0,0,546,32,2,12,15,121,546,31,2,0,5,3,6,0,3,2,0,1,2,0,2,3,0,0,0,0,0,0,0,121
080130121031,809,291,440,70,8,0,0,0,0,628,18,1,28,20,114,628,16,1,13,8,3,5,0,2,8,0,2,2,1,1,0,0,2,0,0,0,2,0,114
080130121032,811,276,456,71,5,1,2,0,0,592,49,0,34,15,121,592,49,0,10,6,6,12,1,0,9,0,0,0,0,1,0,1,0,0,1,2,0,0,121
080130121033,1293,514,705,61,8,1,3,1,0,942,77,4,35,37,198,942,75,4,13,12,10,9,2,2,6,2,2,5,0,4,1,0,0,0,0,0,0,1,198
080130121041,1054,373,601,67,8,1,3,1,0,774,45,0,28,25,182,774,45,0,14,8,10,13,0,1,0,1,0,2,0,1,2,0,0,0,0,0,0,0,182
080130121042,1127,351,667,96,7,1,4,1,0,844,45,4,35,28,171,844,44,4,14,8,10,6,2,6,6,0,1,5,0,2,1,0,0,1,1,0,0,0,171
080130121051,889,289,564,25,3,0,7,1,0,614,74,3,49,24,125,614,73,3,12,8,9,24,3,3,5,0,1,0,0,0,2,0,1,1,2,0,0,1,125
080130121052,1166,512,561,73,8,2,7,3,0,708,266,2,58,22,110,708,264,1,4,5,8,44,3,3,3,0,2,2,1,1,0,1,0,0,0,0,1,3,110
080130121053,993,347,586,50,4,0,6,0,0,756,47,2,20,26,142,756,47,2,6,6,9,6,1,2,4,2,0,1,0,2,4,0,1,0,0,1,0,1,142
080130121054,1044,347,605,80,7,0,5,0,0,799,49,0,27,18,151,799,47,0,7,7,8,9,1,4,5,0,2,0,1,2,0,0,0,0,0,0,0,0,151
080130121061,827,300,478,43,5,0,1,0,0,628,26,1,17,20,135,628,26,0,6,2,4,4,0,5,2,0,0,5,1,1,1,0,4,1,0,0,0,0,135
080130121062,1243,457,709,60,9,1,4,3,0,945,63,3,41,22,169,945,62,3,15,11,8,5,4,9,7,0,1,1,0,0,1,0,0,1,0,0,0,0,169
080130121071,1133,504,573,35,10,4,3,4,0,802,90,4,44,33,160,802,90,4,13,17,7,16,7,3,3,2,0,1,0,0,3,2,0,0,0,0,1,0,160
080130121072,1101,364,673,54,6,1,3,0,0,839,41,3,31,29,158,839,41,3,13,10,8,12,0,2,3,2,0,3,0,0,5,0,0,0,0,0,0,1,158
080130121073,713,258,404,43,3,0,3,2,0,544,24,1,25,16,103,544,24,1,12,4,3,2,3,3,5,0,0,0,2,0,1,0,3,1,0,0,1,1,103
080130122011,498,185,271,33,5,0,3,1,0,384,25,0,14,19,56,384,24,0,7,5,7,2,1,2,2,0,1,1,0,3,1,2,0,0,0,0,0,0,56
080130122012,822,310,460,28,15,0,8,1,0,623,39,0,29,21,110,623,39,0,10,5,6,4,2,10,3,0,0,1,1,3,2,1,0,0,1,0,1,0,110
080130122013,1191,426,673,83,7,0,2,0,0,958,39,1,23,32,138,958,37,1,11,10,9,6,1,2,3,0,2,3,0,2,4,0,0,0,3,0,0,1,138
080130122041,706,293,377,26,7,0,3,0,0,502,33,4,21,13,133,502,33,4,7,5,2,5,0,4,3,0,0,2,0,1,0,0,0,1,1,0,0,1,133
080130122042,712,274,349,75,8,3,3,0,0,529,31,0,19,18,115,529,31,0,5,8,4,2,3,6,1,2,0,1,2,0,0,0,1,0,0,0,0,0,115
080130122043,772,327,384,46,9,2,3,1,0,589,32,0,22,25,104,589,32,0,9,3,11,4,3,4,1,4,0,1,0,3,1,0,1,1,0,0,0,0,104
080130122051,897,347,497,35,8,1,8,1,0,670,37,1,34,28,127,670,36,1,15,1,9,8,2,4,5,1,1,5,1,4,2,0,2,3,0,0,0,0,127
080130122052,1049,442,535,51,12,1,7,1,0,784,73,0,29,31,132,784,72,0,10,6,11,5,3,5,5,2,1,4,0,3,2,0,2,0,0,1,0,1,132
080130122061,882,384,430,40,13,1,12,2,0,655,44,0,25,20,138,655,44,0,8,10,7,7,2,3,3,1,0,0,0,0,0,0,0,0,0,1,1,1,138
080130122062,756,291,406,50,6,2,0,1,0,564,40,4,35,23,90,564,40,3,7,8,5,18,3,2,4,1,0,3,0,1,1,0,1,3,0,0,0,0,90
080130122071,655,312,311,19,8,0,2,3,0,368,147,5,36,17,82,368,146,5,13,3,6,4,11,3,5,0,1,1,2,2,1,1,0,1,0,0,0,0,82
080130122072,1504,635,776,69,17,1,5,1,0,1074,145,3,46,65,171,1074,142,3,9,25,19,14,6,6,9,6,3,1,1,3,1,0,0,4,2,0,0,1,171
080130122073,1048,437,521,63,17,2,7,1,0,757,86,5,40,27,133,757,85,5,7,8,5,11,3,5,7,1,1,0,3,4,2,1,2,0,0,0,0,0,133
080130122081,1089,489,515,61,15,3,5,1,0,803,55,2,37,19,173,803,55,2,17,9,3,5,2,6,7,2,0,1,1,1,1,0,0,1,0,0,0,0,173
080130122082,506,215,254,34,3,0,0,0,0,356,25,0,21,20,84,356,24,0,6,11,6,3,1,9,2,1,1,1,0,0,0,1,0,0,0,0,0,0,84
080130123001,275,122,116,30,5,1,0,1,0,188,16,0,12,8,51,188,16,0,5,3,1,6,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,51
080130123002,386,181,185,15,2,0,1,2,0,275,31,2,21,9,48,275,31,2,4,3,2,5,3,5,2,0,0,0,0,3,0,1,0,0,0,1,0,0,48
080130124011,645,261,277,85,19,0,1,2,0,479,31,0,14,18,103,479,31,0,6,5,2,4,0,2,2,0,0,2,3,2,1,1,0,1,0,0,0,0,103
080130124012,756,337,329,73,13,3,1,0,0,554,31,0,24,20,127,554,31,0,11,9,7,5,2,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,127
080130124013,561,199,306,53,2,0,1,0,0,448,23,2,10,6,72,448,23,2,1,0,1,6,0,1,2,0,0,3,1,1,0,0,0,0,0,0,0,0,72
080130124014,706,269,337,76,16,2,3,3,0,531,31,1,21,18,104,531,31,1,11,5,3,5,2,1,2,1,0,0,1,3,0,0,0,3,1,0,0,0,104
080130125011,1349,565,690,81,6,3,3,1,0,1004,71,5,69,36,164,1004,71,5,36,10,13,18,2,6,5,1,0,3,3,3,1,0,0,1,0,0,0,1,164
080130125012,475,219,228,26,1,1,0,0,0,338,35,0,17,10,75,338,35,0,7,3,4,4,1,1,4,0,0,1,0,1,0,0,0,1,0,0,0,0,75
080130125051,557,202,324,21,6,0,3,1,0,424,20,1,19,16,77,424,20,1,4,6,9,3,1,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,77
080130125052,2162,833,1215,101,8,1,4,0,0,1686,63,1,90,54,268,1686,62,1,51,18,16,10,6,9,12,1,1,3,4,5,1,0,2,3,0,1,0,1,268
080130125053,512,209,247,54,1,0,1,0,0,373,18,0,41,13,67,373,18,0,18,7,0,16,1,3,3,2,0,0,0,1,0,0,0,1,0,0,0,0,67
080130125071,1245,539,629,58,10,2,4,3,0,897,105,3,45,36,159,897,104,3,17,12,9,8,10,5,5,6,1,1,1,2,0,0,1,1,1,0,1,1,159
080130125072,1055,374,617,51,5,1,6,1,0,800,58,4,35,19,139,800,58,4,14,5,3,9,1,4,7,2,0,1,1,1,0,2,1,2,1,0,0,0,139
080130125073,825,347,443,27,5,0,3,0,0,621,39,6,26,19,114,621,38,6,6,8,8,4,3,3,5,0,1,2,0,0,0,0,0,0,0,0,1,0,114
080130125081,696,254,396,35,6,1,4,0,0,509,33,1,29,19,105,509,32,1,7,6,7,8,2,5,3,2,1,3,0,1,0,0,0,0,0,0,0,0,105
080130125082,842,348,440,41,7,0,6,0,0,631,59,0,32,24,96,631,58,0,11,5,9,8,1,6,3,2,1,0,1,0,0,1,2,4,0,2,0,0,96
080130125083,601,227,322,39,9,0,4,0,0,459,33,5,17,6,81,459,33,5,7,1,1,2,4,2,1,0,0,1,0,2,0,0,0,1,0,0,0,0,81
080130125091,622,229,341,45,1,0,6,0,0,472,28,1,31,11,79,472,27,1,6,2,3,10,6,5,2,1,1,1,0,0,0,2,0,0,0,0,0,2,79
080130125092,1333,500,767,54,6,2,4,0,0,1007,44,4,91,33,154,1007,39,4,46,7,13,25,1,6,11,1,5,8,1,1,0,0,0,1,0,0,0,1,154
080130125093,530,197,297,32,2,0,1,1,0,396,18,0,30,4,82,396,18,0,14,1,0,8,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,82
080130125101,497,180,263,49,4,0,0,1,0,353,5,1,34,22,82,353,5,1,21,8,5,9,1,1,1,2,0,2,1,2,0,0,0,1,0,1,0,1,82
080130125102,837,300,492,40,3,1,1,0,0,641,20,0,28,16,132,641,20,0,10,3,6,10,1,4,3,1,0,1,0,0,2,0,3,0,0,0,0,0,132
080130125103,1530,606,825,80,12,1,6,0,0,1151,42,1,74,36,226,1151,41,1,34,6,8,13,3,12,10,3,1,5,0,1,5,2,0,2,0,0,3,1,226
080130125104,658,228,375,48,4,1,1,1,0,518,22,4,17,15,82,518,21,3,4,5,4,5,1,1,5,3,1,1,0,0,0,1,1,0,0,0,0,0,82
080130125111,1111,441,554,93,16,0,3,4,0,861,58,1,36,27,128,861,57,1,17,10,9,8,1,1,6,3,1,1,0,0,2,1,1,0,0,0,0,0,128
080130125112,1244,474,609,148,9,0,4,0,0,955,52,2,42,32,161,955,51,1,22,13,7,7,2,4,5,6,1,1,0,4,0,0,0,0,1,1,0,0,161
080130125113,42,16,19,6,1,0,0,0,0,26,4,0,5,2,5,26,4,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
