BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_lib,party_grn,party_con,party_ain,party_scl,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_66,eth2_23,eth2_34,eth2_21,eth2_35,eth2_14,eth2_12,eth2_55,eth2_13,eth2_32,eth2_61,eth2_85,eth2_29,eth2_33,eth2_38,eth2_15,eth2_57,eth2_19,eth2_26,eth2_59,eth2_unk
250173686001,453,231,173,44,2,0,0,1,0,2,0,347,27,2,14,16,47,347,26,2,6,6,1,6,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
250173686002,382,212,140,27,1,0,0,0,1,1,0,260,36,7,13,8,58,260,36,7,8,0,0,1,3,1,1,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,58
250173686003,509,273,194,31,2,1,3,1,2,2,0,334,67,19,29,10,50,334,65,19,16,5,2,8,0,0,1,2,2,1,0,1,0,0,0,1,0,0,0,1,0,1,50
250173686004,991,535,393,54,2,1,1,2,1,2,0,704,101,10,32,34,110,704,98,10,21,9,3,6,14,2,6,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,110
250173686005,695,373,268,48,2,1,0,0,0,3,0,480,74,18,31,17,75,480,74,18,18,4,0,4,5,4,3,4,1,1,0,0,2,0,1,0,1,0,0,0,0,0,75
250173687001,507,280,191,25,3,1,1,0,1,5,0,311,82,18,31,18,47,311,79,18,15,11,3,5,2,7,2,3,0,0,0,2,0,1,0,0,0,0,0,1,0,0,47
250173687002,547,290,220,30,7,0,0,0,0,0,0,317,106,18,15,22,69,317,102,18,5,7,4,2,4,5,4,3,0,2,0,1,0,1,1,1,1,0,0,0,0,0,69
250173688001,562,283,243,31,3,2,0,0,0,0,0,297,113,17,65,15,55,297,113,17,51,6,0,6,5,2,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55
250173688002,654,366,248,36,2,2,0,0,0,0,0,404,58,18,82,24,68,404,57,18,39,8,1,26,8,4,3,9,1,0,0,1,2,0,2,0,0,3,0,0,0,0,68
250173688003,775,470,241,62,1,0,0,0,0,1,0,584,43,2,38,33,75,584,40,2,9,11,3,18,6,4,14,4,0,0,0,1,0,0,0,1,0,2,0,0,0,0,75
250173688004,511,282,188,35,4,0,0,1,1,0,0,345,64,10,28,17,47,345,58,10,12,10,6,10,3,0,2,2,3,0,0,2,0,0,0,0,0,0,0,1,0,0,47
250173688005,470,260,173,29,1,0,0,2,1,4,0,273,78,17,27,18,57,273,77,17,13,4,1,9,8,1,1,3,0,0,0,1,0,0,0,2,0,1,1,0,0,0,57
250173689011,420,259,124,34,1,0,0,0,0,2,0,281,18,4,19,55,43,281,18,4,12,13,0,3,3,1,37,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,43
250173689012,607,401,154,48,2,1,0,1,0,0,0,447,31,1,21,50,57,447,31,1,11,13,0,8,4,0,29,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,57
250173689013,701,465,144,87,3,0,0,0,0,2,0,433,41,3,46,110,68,433,39,3,13,3,2,21,5,7,89,1,0,0,0,4,0,2,0,5,1,0,0,0,1,0,68
250173689014,472,291,144,33,2,0,0,0,1,1,0,293,13,4,31,68,63,293,13,3,15,5,0,12,18,0,40,2,2,0,0,1,0,1,0,1,1,0,0,0,0,0,63
250173689015,1035,661,311,51,8,0,1,1,0,2,0,583,84,38,69,104,157,583,78,38,34,23,6,16,34,5,27,7,1,3,1,2,0,1,5,7,1,0,1,0,1,0,157
250173689016,663,385,227,49,1,0,0,0,0,1,0,402,29,8,59,79,86,402,29,8,30,11,0,21,11,4,47,1,0,1,1,6,0,0,1,1,0,1,0,0,1,0,86
250173689021,688,343,301,40,2,0,0,0,0,2,0,340,112,79,29,22,106,340,106,79,7,8,6,10,3,2,6,6,3,0,0,1,0,1,2,0,0,0,1,1,0,0,106
250173689022,374,187,156,31,0,0,0,0,0,0,0,223,47,19,14,22,49,223,46,19,4,8,1,3,4,4,4,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,49
250173689023,414,251,132,29,0,1,0,0,0,1,0,254,43,9,26,22,60,254,39,9,13,11,4,12,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60
250173690001,122,68,49,4,0,0,0,0,0,1,0,75,11,3,7,9,17,75,11,3,3,5,0,2,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,17
250173691001,601,358,182,54,1,0,5,0,0,1,0,454,43,7,19,26,52,454,42,7,13,7,1,3,1,0,13,2,0,2,0,1,0,0,0,2,0,0,0,1,0,0,52
250173691002,1314,790,402,111,6,1,0,2,0,2,0,933,61,17,62,98,143,933,58,15,29,8,3,15,15,3,66,9,5,1,1,0,2,2,1,2,0,0,0,0,0,0,143
250173691003,804,504,215,78,4,0,0,3,0,0,0,645,45,4,15,27,68,645,40,4,3,7,5,1,3,8,12,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,68
250173691004,843,524,247,70,1,0,0,1,0,0,0,631,41,5,32,67,67,631,39,5,18,10,2,6,6,2,41,4,1,1,0,4,1,0,1,0,2,0,0,1,0,0,67
250173701011,1086,574,429,69,4,1,1,1,0,7,0,777,51,4,36,93,125,777,49,4,19,29,2,7,15,4,46,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,125
250173701012,595,315,230,40,2,0,0,1,0,7,0,415,36,5,21,50,68,415,31,5,11,19,5,2,11,5,19,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,68
250173701013,1107,597,428,73,5,1,0,0,0,3,0,753,77,10,52,82,133,753,75,10,24,17,2,13,18,11,31,1,1,0,0,4,1,4,1,3,0,0,3,1,0,0,133
250173701014,584,311,227,39,1,0,0,0,1,5,0,382,50,14,31,48,59,382,48,14,13,10,2,6,7,3,26,7,1,0,0,2,0,0,1,0,0,0,2,0,0,0,59
250173701015,969,554,353,54,1,1,0,1,0,5,0,609,64,12,51,153,80,609,62,11,23,66,2,17,18,6,53,4,0,0,0,4,0,0,3,7,0,0,0,0,0,2,80
250173701031,993,537,387,60,2,4,0,0,1,2,0,585,63,14,77,118,136,585,62,14,27,29,1,23,33,11,39,6,7,3,1,7,0,2,1,1,0,0,1,0,0,1,136
250173701032,621,320,246,46,3,0,0,0,0,6,0,432,30,4,42,42,71,432,30,4,16,19,0,16,12,3,7,1,6,0,0,2,0,2,0,0,0,0,0,0,0,0,71
250173701033,460,246,177,27,2,0,1,1,3,3,0,324,17,4,27,31,57,324,16,4,11,6,1,11,10,3,7,0,2,0,0,3,1,1,0,0,0,0,1,0,0,1,57
250173701041,948,518,362,63,2,1,0,0,0,2,0,635,61,11,52,68,121,635,54,10,31,15,7,7,15,0,23,9,2,0,0,6,7,1,0,0,0,1,1,0,0,0,121
250173701042,1303,669,517,93,7,2,2,1,1,11,0,853,111,20,69,89,161,853,104,17,31,18,7,10,17,13,32,8,3,6,0,3,2,4,3,0,2,0,1,0,0,1,161
250173702011,831,386,398,36,5,0,0,1,0,5,0,585,28,0,31,83,104,585,27,0,14,15,1,9,8,1,52,1,6,2,0,3,1,1,1,0,0,0,0,0,0,0,104
250173702012,933,445,435,46,1,0,0,0,1,5,0,598,39,5,46,122,123,598,33,5,22,13,6,12,10,4,85,1,4,0,0,5,2,0,1,6,0,0,0,2,0,0,123
250173702013,909,424,430,53,0,0,0,0,0,2,0,627,50,4,27,97,104,627,47,3,11,19,3,8,4,2,60,2,4,1,0,2,2,0,5,1,1,0,2,0,0,0,104
250173702021,784,375,363,38,4,0,0,1,0,3,0,541,26,8,28,70,111,541,25,8,18,12,1,5,5,1,46,3,1,0,0,3,0,2,1,0,0,0,0,0,0,0,111
250173702022,695,385,271,35,0,0,0,0,0,4,0,444,37,4,35,73,102,444,35,4,16,18,2,12,7,1,42,3,3,1,0,2,0,0,1,1,0,0,0,0,0,0,102
250173702023,670,322,304,38,3,0,0,0,0,3,0,469,45,1,26,45,84,469,42,1,5,10,3,13,6,1,19,4,3,2,0,3,3,0,1,1,0,0,0,0,0,0,84
250173702024,1027,503,461,55,1,0,0,1,1,5,0,734,50,1,29,101,112,734,45,1,10,16,5,9,10,2,63,4,1,0,0,1,1,1,0,3,3,0,0,1,0,2,112
250173703011,353,202,121,26,0,0,1,0,0,3,0,191,31,3,10,59,59,191,29,3,4,23,2,5,3,0,23,0,0,1,1,3,0,0,0,5,0,0,0,0,0,0,59
250173703012,850,427,357,54,5,1,0,1,2,3,0,476,58,4,39,165,108,476,52,4,20,12,6,7,17,2,119,3,6,2,0,0,2,2,2,7,0,0,0,0,0,1,108
250173703013,642,366,236,32,3,2,0,0,0,3,0,359,44,13,45,103,78,359,41,13,17,21,3,21,10,0,63,2,4,1,0,2,1,1,4,0,0,0,0,1,0,0,78
250173703014,476,237,204,28,0,0,0,0,2,5,0,314,16,9,30,46,61,314,16,9,10,5,0,4,8,4,27,5,3,2,1,1,0,0,0,2,0,0,0,0,0,1,61
250173703015,488,261,203,20,3,0,0,0,0,1,0,307,37,2,15,63,64,307,35,2,10,19,2,2,4,0,34,1,2,0,0,0,1,1,1,3,0,0,0,0,0,0,64
250173703021,171,94,63,13,0,1,0,0,0,0,0,63,10,0,6,65,27,63,10,0,1,4,0,0,14,2,43,2,0,1,0,2,0,0,0,1,0,0,0,1,0,0,27
250173703022,668,359,261,42,2,1,0,0,0,3,0,369,36,6,39,128,90,369,33,6,11,47,3,12,20,6,37,6,3,3,0,9,1,0,6,4,0,1,0,0,0,0,90
250173704011,933,458,425,41,3,2,0,0,0,4,0,612,39,3,34,128,117,612,37,3,14,15,2,12,17,2,84,1,3,0,0,4,2,0,1,2,1,0,0,1,0,0,117
250173704012,896,450,396,36,4,0,1,0,0,9,0,608,55,14,41,58,120,608,53,14,18,20,2,11,16,3,9,6,2,0,0,6,0,2,2,1,1,0,1,1,0,0,120
250173704021,436,223,194,14,1,0,1,1,0,2,0,317,30,3,12,33,41,317,29,3,6,12,1,5,3,1,9,0,0,1,0,2,1,1,1,2,1,0,0,0,0,0,41
250173704022,551,322,195,31,0,0,0,0,0,3,0,355,45,6,36,36,73,355,41,6,13,11,4,11,2,5,17,1,2,1,3,3,0,1,0,1,0,0,0,1,0,0,73
250173704031,421,217,179,19,1,2,1,0,0,2,0,240,18,4,41,60,58,240,18,3,24,15,0,10,16,1,19,1,1,1,0,3,2,0,0,0,0,0,0,3,1,4,58
250173704032,907,462,390,41,4,0,0,0,2,8,0,630,68,9,48,43,109,630,64,9,20,17,4,16,4,6,14,2,3,1,0,1,0,2,1,3,0,0,0,1,0,0,109
250173731001,559,288,241,18,6,2,0,1,1,2,0,367,23,2,42,31,94,367,21,2,17,12,2,9,11,12,2,2,2,0,0,0,2,0,0,3,1,0,0,0,0,0,94
250173731002,675,338,297,31,3,0,0,0,0,6,0,424,31,8,61,45,106,424,31,8,45,12,0,9,15,1,3,3,1,6,0,1,1,2,0,2,2,0,0,0,0,0,106
250173731003,604,309,265,24,1,1,0,2,0,2,0,391,31,3,47,28,104,391,30,3,31,9,1,9,11,0,5,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,104
250173731004,625,305,285,30,0,1,0,0,0,4,0,395,20,2,70,38,100,395,19,2,46,7,1,14,15,3,3,6,1,4,0,2,3,1,1,0,0,0,0,0,0,0,100
250173731005,822,446,335,32,1,3,0,2,0,3,0,530,47,8,86,49,102,530,47,8,65,22,0,14,14,1,5,4,1,0,0,2,4,0,0,0,1,0,1,0,0,0,102
250173732001,759,424,259,69,2,0,2,1,0,2,0,457,40,4,98,62,98,457,38,4,67,6,2,14,35,3,9,10,4,5,0,0,0,2,0,4,0,0,0,0,0,0,98
250173732002,590,350,201,34,1,2,0,1,0,1,0,377,44,1,66,40,62,377,42,1,42,15,2,14,13,4,8,4,2,1,0,1,0,0,1,0,1,0,0,0,0,0,62
250173732003,633,368,225,34,4,0,0,0,0,2,0,420,31,2,81,17,82,420,29,1,59,7,2,5,4,12,2,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,82
250173732004,1030,576,375,64,6,0,1,0,1,7,0,648,87,10,122,58,105,648,84,9,96,9,3,6,30,9,5,6,2,1,1,3,3,1,2,0,1,0,1,2,0,2,105
250173733001,750,380,304,60,2,1,1,0,0,2,0,515,24,3,79,38,91,515,23,3,50,13,1,16,12,7,3,4,1,4,0,2,0,2,1,0,1,0,0,1,0,0,91
250173733002,912,489,365,51,1,2,0,0,0,4,0,575,44,10,82,66,135,575,43,10,52,14,1,17,31,3,2,5,3,5,1,1,1,3,1,4,1,0,2,0,0,0,135
250173733003,694,353,312,26,1,1,0,0,0,1,0,449,30,10,64,39,102,449,29,10,40,15,1,15,15,2,3,3,2,1,0,1,2,1,0,0,0,1,0,1,0,1,102
250173734001,1508,707,721,73,1,1,0,0,0,5,0,980,47,2,135,63,281,980,46,2,84,8,1,20,36,6,3,10,7,3,2,2,4,4,0,0,1,0,0,0,4,1,281
250173734002,879,411,411,48,4,0,0,0,0,5,0,528,37,1,101,40,172,528,37,1,50,9,0,26,10,4,12,12,7,2,0,4,0,0,2,0,0,1,0,0,1,1,172
250173735001,937,452,423,58,2,1,0,0,0,1,0,527,21,0,57,74,258,527,19,0,28,14,2,14,31,0,9,5,8,3,0,1,2,4,1,2,5,1,0,0,0,0,258
250173735002,1203,584,537,74,3,1,1,0,0,3,0,725,24,10,93,78,273,725,23,10,46,19,1,20,19,6,15,12,8,7,0,3,1,0,3,8,2,0,0,0,0,0,273
250173735003,1866,908,838,103,3,2,0,0,0,12,0,1099,44,9,187,123,404,1099,43,9,104,40,1,58,41,7,12,10,5,3,0,7,0,0,6,6,4,0,0,3,0,1,404
250173736001,668,357,231,78,0,0,1,0,0,1,0,417,14,0,61,46,130,417,11,0,26,25,3,17,9,2,1,6,6,1,0,0,0,0,0,4,4,0,0,0,1,2,130
250173736002,822,390,316,108,3,3,0,0,0,2,0,464,76,11,90,28,153,464,75,11,41,12,1,7,2,6,7,34,1,0,0,1,1,4,0,0,1,0,0,1,0,0,153
250173736003,1143,565,511,55,3,2,0,1,2,4,0,710,34,2,97,62,238,710,32,2,57,19,2,30,27,0,9,7,1,2,0,1,2,0,1,0,1,2,0,0,0,0,238
250173737001,619,279,307,30,0,0,0,1,0,2,0,358,14,2,35,29,181,358,14,2,20,4,0,10,17,1,2,0,3,2,0,0,1,0,0,3,0,0,0,1,0,0,181
250173737002,922,438,446,33,1,0,1,0,0,3,0,573,30,8,68,44,199,573,30,8,35,7,0,20,20,0,5,7,4,3,0,2,2,1,1,1,1,0,1,0,0,0,199
250173737003,821,373,416,30,2,0,0,0,0,0,0,475,21,0,69,58,198,475,20,0,31,15,1,20,30,7,2,10,1,0,0,3,1,0,2,2,1,0,1,0,0,0,198
250173737004,568,274,263,28,0,0,0,1,0,2,0,319,10,1,54,36,148,319,10,1,31,1,0,10,18,3,2,2,6,2,0,3,3,0,0,6,0,0,0,1,0,1,148
250173738001,1415,698,653,56,3,2,2,0,0,1,0,797,57,9,184,90,278,797,57,9,108,21,0,24,42,16,7,27,8,2,0,3,2,0,2,8,2,0,0,0,1,0,278
250173738002,1265,693,500,64,0,2,3,0,0,3,0,675,50,13,131,132,264,675,47,13,91,36,3,24,66,2,1,6,5,6,0,9,5,1,2,1,4,3,0,0,0,0,264
250173738003,1042,490,501,44,2,0,0,0,2,3,0,584,40,5,136,69,208,584,37,5,93,17,3,25,35,4,0,6,5,2,0,4,3,2,2,3,0,0,0,0,1,0,208
250173738004,488,209,263,14,2,0,0,0,0,0,0,288,14,1,55,16,114,288,14,1,37,3,0,6,5,2,6,5,3,0,0,0,0,0,0,1,0,0,0,0,2,0,114
250173739011,1328,839,375,109,0,1,1,0,0,3,0,527,45,6,207,176,367,527,45,6,114,43,0,59,84,2,11,26,3,6,0,22,1,0,1,2,0,1,1,1,1,0,367
250173739012,863,511,282,64,2,1,0,0,1,2,0,367,41,3,92,124,236,367,39,3,57,17,2,18,79,5,4,7,4,7,0,11,0,0,2,0,4,0,0,0,0,0,236
250173739021,492,273,178,35,2,1,0,0,0,3,0,207,34,7,61,56,127,207,33,7,32,22,1,18,24,1,1,6,2,3,0,1,1,3,0,0,1,0,0,1,0,0,127
250173739022,1255,718,448,79,1,0,0,0,0,9,0,534,33,5,218,151,314,534,33,5,153,23,0,40,79,1,10,14,4,9,0,12,6,0,0,5,4,1,0,2,2,1,314
250173739023,895,527,286,76,2,0,0,0,0,4,0,389,20,4,112,97,273,389,19,4,66,24,1,21,53,8,1,9,4,2,0,8,1,0,1,0,3,2,3,0,2,0,273
250173740001,1007,593,373,37,1,1,0,0,0,2,0,465,34,3,176,106,223,465,32,3,113,18,2,31,55,3,3,21,2,4,0,4,3,3,0,3,12,0,0,4,0,0,223
250173740002,1331,728,498,91,2,0,0,1,0,11,0,634,37,5,140,159,356,634,37,5,74,27,0,40,101,5,10,12,7,4,0,7,0,0,4,1,4,0,0,0,2,1,356
250173740003,943,582,288,67,4,0,0,0,1,1,0,383,45,0,209,116,190,383,42,0,123,8,3,55,76,6,3,13,9,3,0,13,3,1,0,0,4,2,2,1,0,0,190
250173741001,1345,732,513,89,2,1,0,0,0,8,0,676,58,19,206,150,236,676,56,17,146,24,2,27,89,13,4,15,4,10,0,2,4,0,1,0,15,0,0,0,0,0,236
250173741002,1018,530,431,53,0,0,0,1,0,3,0,577,28,17,171,77,148,577,28,17,118,16,0,23,27,10,11,18,2,2,0,5,0,3,2,4,4,0,3,0,0,0,148
250173741003,745,404,290,49,0,0,0,0,0,2,0,400,44,12,113,55,121,400,42,12,80,7,2,15,23,1,6,13,2,3,0,5,6,2,0,1,1,0,0,2,0,0,121
250173742001,667,322,310,30,4,0,0,0,0,1,0,405,33,5,72,41,111,405,32,5,53,8,1,7,18,3,8,2,4,1,1,2,0,0,0,2,0,0,0,0,1,0,111
250173742002,1266,575,643,36,3,2,0,2,0,5,0,793,47,9,98,51,268,793,46,9,61,12,1,17,25,6,1,5,6,1,0,1,3,0,4,4,0,0,0,1,0,0,268
250173742003,1143,553,542,44,2,1,0,0,0,1,0,648,47,7,156,52,233,648,45,7,95,3,2,28,23,13,5,7,9,2,0,1,11,1,0,4,2,0,0,1,0,0,233
250173743001,924,424,453,42,1,0,0,0,0,4,0,554,23,0,69,54,224,554,23,0,52,9,0,8,21,2,6,2,5,2,0,7,0,0,2,6,1,0,0,0,0,0,224
250173743002,1059,554,439,62,1,1,0,0,0,2,0,677,17,1,94,50,220,677,16,1,50,11,1,24,24,5,3,9,6,2,0,5,1,0,1,2,1,0,0,0,0,0,220
250173743003,730,337,359,31,0,0,0,0,0,3,0,415,22,1,77,45,170,415,22,1,49,14,0,16,20,3,3,4,5,3,0,4,1,0,0,0,0,0,0,0,0,0,170
250173744001,912,439,420,49,1,0,0,1,0,2,0,562,36,3,60,47,204,562,30,3,35,10,6,16,14,2,12,6,0,7,0,1,2,1,0,0,0,0,0,0,1,0,204
250173744002,695,340,317,34,2,0,1,0,0,1,0,398,19,5,47,50,176,398,19,5,21,7,0,16,24,1,2,4,5,1,0,5,4,0,4,1,1,0,0,0,0,0,176
250173744003,706,354,316,33,0,0,0,0,0,3,0,338,32,1,109,57,169,338,30,1,60,11,2,29,31,4,1,13,2,0,0,8,0,0,0,4,0,1,0,0,0,0,169
250173744004,1161,611,455,84,4,2,1,1,0,3,0,628,31,7,147,106,242,628,29,7,79,20,2,37,50,7,11,17,3,4,1,6,1,1,1,3,5,0,0,1,2,3,242
250173744005,764,400,331,27,3,0,0,1,0,2,0,476,29,6,68,36,149,476,28,6,41,6,1,15,18,1,4,7,1,0,0,2,0,0,0,4,2,0,0,1,0,0,149
250173745001,596,302,267,23,2,1,0,1,0,0,0,354,23,39,80,25,75,354,21,39,38,3,2,25,13,3,3,8,5,0,0,0,0,0,1,0,3,0,2,0,1,0,75
250173745002,815,416,335,54,2,1,0,1,0,6,0,468,40,8,138,44,117,468,39,8,93,9,1,20,16,11,13,6,5,2,0,2,0,1,0,1,0,0,0,1,0,0,117
250173745003,642,306,291,39,3,0,0,0,0,3,0,475,22,1,46,13,85,475,20,1,30,5,2,7,4,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,85
250173745004,479,262,181,33,3,0,0,0,0,0,0,309,43,1,50,13,63,309,43,1,29,7,0,7,2,8,2,3,1,0,0,0,1,0,1,0,0,0,0,1,1,0,63
250173745005,565,261,274,27,1,0,0,0,0,2,0,403,18,0,34,19,91,403,16,0,19,0,2,10,12,2,3,0,2,0,0,0,0,1,0,2,1,0,0,0,1,0,91
250173746001,999,516,416,56,2,2,0,0,0,7,0,716,38,8,73,38,126,716,34,8,51,9,4,13,19,3,5,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0,126
250173746002,882,513,304,59,1,0,1,0,1,3,0,599,47,7,74,47,108,599,46,7,45,9,1,14,17,3,6,10,2,1,0,2,1,2,2,1,5,0,0,0,0,1,108
250173746003,913,514,315,74,1,0,0,2,0,7,0,585,55,7,132,32,102,585,52,7,88,11,3,11,12,17,3,8,8,0,0,0,2,1,1,0,1,0,0,0,0,1,102
250173746004,711,406,274,24,1,0,0,0,0,6,0,482,21,12,62,33,101,482,19,12,44,4,2,0,18,10,0,6,2,3,0,0,4,1,0,1,2,0,0,0,0,0,101
250173747001,1262,659,506,86,4,1,0,0,0,6,0,791,70,6,123,83,189,791,63,6,58,15,7,38,37,9,11,8,9,3,1,6,1,0,4,1,2,0,0,0,0,1,189
250173747002,543,279,238,19,1,0,1,0,0,5,0,368,27,1,63,14,70,368,21,1,44,7,6,4,3,8,0,5,1,3,0,0,0,0,1,0,0,0,0,0,1,0,70
250173747003,1235,687,455,76,5,3,1,1,0,7,0,809,65,9,149,65,138,809,62,9,108,15,3,16,37,7,4,10,5,3,0,2,0,1,3,0,0,0,0,1,0,0,138
250173748001,835,402,375,48,4,2,0,0,0,4,0,516,44,12,82,42,139,516,41,12,51,17,3,12,15,4,3,10,4,0,1,2,3,0,0,0,0,0,0,0,0,1,139
250173748002,941,423,458,50,3,0,1,0,0,6,0,602,24,5,81,49,180,602,20,5,50,21,4,20,11,2,6,7,2,1,0,5,1,0,2,0,2,0,0,0,0,0,180
250173748003,831,402,383,42,1,0,0,0,0,3,0,499,24,7,111,48,142,499,23,7,84,17,1,9,18,6,5,6,1,1,0,0,1,0,0,2,0,2,2,1,0,0,142
250173821001,921,564,269,79,1,0,1,0,1,6,0,624,39,1,79,48,130,624,39,1,51,13,0,10,17,3,11,6,7,1,0,2,0,1,0,1,1,1,0,1,0,1,130
250173821002,649,377,210,52,5,1,0,1,0,3,0,468,10,3,70,14,84,468,10,3,32,6,0,19,5,5,2,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,84
250173821003,588,348,175,61,1,0,0,1,0,2,0,448,15,3,34,17,71,448,13,3,19,7,2,9,4,1,1,2,2,0,0,1,0,2,1,0,0,0,1,0,1,0,71
250173821004,602,365,187,47,2,1,0,0,0,0,0,408,20,0,46,45,83,408,17,0,25,11,3,12,15,3,4,5,1,1,0,9,1,3,0,1,0,0,0,0,0,0,83
250173821005,653,380,222,47,1,1,0,0,0,2,0,451,12,0,39,40,111,451,10,0,20,18,2,13,8,0,6,4,2,0,0,2,0,4,1,0,0,0,1,0,0,0,111
250173822001,1116,634,370,102,1,2,1,0,0,6,0,807,41,7,43,53,165,807,38,7,20,15,3,14,21,1,11,6,2,1,0,1,0,0,0,0,0,0,0,0,0,1,165
250173822002,872,490,305,63,5,0,2,3,1,3,0,661,25,4,28,35,119,661,23,4,18,2,2,5,14,1,8,3,1,3,0,0,1,1,2,0,1,0,0,0,0,1,119
250173822003,805,434,303,53,8,2,0,0,0,5,0,595,31,6,28,32,113,595,30,6,10,9,1,12,11,1,7,3,1,1,0,0,2,0,0,0,1,0,1,0,0,0,113
250173822004,969,542,360,64,1,0,0,0,1,1,0,717,30,2,34,30,156,717,26,2,18,12,4,5,3,1,7,1,7,1,0,7,0,0,0,0,0,0,0,0,0,0,156
250173823001,497,280,176,35,2,0,1,0,0,3,0,378,24,4,10,20,61,378,23,4,4,7,1,6,7,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61
250173823002,1854,1046,586,210,4,2,0,1,0,5,0,1356,59,7,98,87,247,1356,48,7,48,14,11,34,39,1,15,7,6,1,0,2,3,0,0,3,1,0,0,0,2,3,247
250173823003,727,430,216,78,1,0,0,0,0,2,0,529,20,1,27,35,115,529,19,1,14,3,1,8,15,3,4,0,2,0,0,9,0,1,2,1,0,0,0,0,0,0,115
250173823004,1100,636,368,91,1,0,0,1,0,3,0,819,28,11,30,58,154,819,24,11,10,18,4,10,17,0,11,5,4,5,0,6,0,0,1,0,0,0,0,0,1,0,154
250173824001,1026,573,374,72,5,1,0,0,0,1,0,807,48,1,21,21,128,807,45,1,6,6,3,5,7,8,4,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,128
250173824002,947,560,268,114,2,0,0,1,0,2,0,734,27,3,45,30,108,734,26,3,18,6,1,17,13,3,5,1,0,0,0,0,0,1,2,0,2,0,1,0,0,0,108
250173824003,1086,671,328,79,0,1,0,1,1,5,0,770,25,2,57,60,172,770,23,2,30,7,2,20,25,2,10,3,1,1,0,7,0,4,1,0,0,0,4,1,0,0,172
250173824004,554,313,174,56,1,0,1,1,0,8,0,431,24,5,21,13,60,431,23,5,10,2,1,9,7,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,60
250173825001,819,494,241,75,1,1,0,2,0,5,0,605,49,6,33,29,97,605,48,6,17,9,1,10,7,1,9,2,2,1,0,0,0,0,3,0,0,1,0,0,0,0,97
250173825002,1255,708,431,108,1,2,1,0,0,4,0,905,48,4,50,61,187,905,47,4,22,13,1,18,30,4,4,1,5,5,0,4,0,1,0,0,1,0,0,0,0,2,187
250173825003,652,397,182,70,1,0,0,0,0,2,0,503,9,9,37,19,75,503,9,9,20,4,0,7,8,6,2,4,0,1,0,1,0,1,0,0,0,0,0,0,0,2,75
250173825004,845,461,289,86,3,1,1,0,0,4,0,561,64,12,39,42,127,561,62,12,12,15,2,10,16,2,3,10,3,1,0,1,1,0,0,0,3,1,0,0,0,0,127
250173826011,895,520,284,85,2,1,0,1,0,2,0,566,40,8,70,64,147,566,39,8,30,18,1,25,25,1,7,5,8,2,0,3,1,0,1,0,4,0,2,0,1,0,147
250173826012,306,177,107,18,3,0,0,0,0,1,0,206,16,0,16,23,45,206,16,0,11,9,0,4,4,1,0,0,0,0,0,4,1,0,1,3,0,0,0,0,0,1,45
250173826013,397,236,128,29,2,0,0,0,0,2,0,257,31,6,25,25,53,257,28,6,11,8,3,10,10,2,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,53
250173826014,475,275,162,34,1,0,0,1,0,2,0,275,42,5,40,28,85,275,38,5,14,5,4,15,16,1,1,3,3,1,2,0,1,1,2,0,1,0,0,1,0,0,85
250173826021,556,311,185,48,3,1,1,0,0,7,0,375,22,0,47,30,82,375,17,0,22,10,5,16,15,3,1,0,1,1,1,1,1,1,0,0,0,2,0,1,0,0,82
250173826022,976,562,321,82,5,0,0,2,0,4,0,672,38,38,43,47,138,672,35,38,16,6,3,4,21,7,5,7,7,4,0,2,2,4,0,0,0,0,0,1,0,2,138
250173826023,714,417,234,56,1,1,1,0,0,4,0,473,28,6,41,48,118,473,26,6,22,8,2,12,21,2,3,2,2,1,1,6,1,0,0,2,4,0,1,0,0,0,118
250173826024,753,445,228,73,0,1,0,0,0,6,0,475,25,6,90,47,110,475,23,6,54,9,2,18,22,5,6,6,6,0,0,4,0,1,4,0,1,0,0,0,0,0,110
