BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_23,eth2_10,eth2_30,eth2_21,eth2_14,eth2_81,eth2_34,eth2_32,eth2_12,eth2_29,eth2_61,eth2_35,eth2_85,eth2_33,eth2_15,eth2_66,eth2_55,eth2_19,eth2_38,eth2_26,eth2_13,eth2_59,eth2_unk
130670302411,1030,291,275,464,0,0,736,56,109,27,24,78,736,104,55,5,5,9,11,1,3,2,0,4,6,0,0,2,0,0,0,1,0,0,0,0,0,5,78
130670302412,1505,436,425,644,0,0,1041,81,186,29,29,139,1041,179,81,7,6,10,19,2,7,4,1,0,4,0,0,0,3,1,0,0,0,0,1,0,0,0,139
130670302421,1092,369,474,249,0,0,618,124,215,39,27,69,618,207,124,8,3,15,14,11,4,3,5,2,3,1,2,0,0,0,0,0,0,0,0,3,0,0,69
130670302422,944,270,296,378,0,0,646,37,179,25,13,44,646,175,37,4,5,14,2,5,0,1,3,1,1,0,0,0,1,0,0,0,4,0,1,0,0,0,44
130670302423,1056,242,328,486,0,0,762,66,95,31,23,79,762,88,66,7,6,12,7,7,6,4,3,1,0,2,3,1,0,1,0,0,1,0,0,0,0,0,79
130670302431,1179,406,405,368,0,0,620,139,260,48,41,71,620,242,132,18,10,11,14,14,10,4,1,2,3,4,0,0,5,5,0,7,3,0,0,0,0,0,71
130670302432,1367,454,523,390,0,0,760,143,245,63,55,101,760,230,143,15,17,15,29,22,3,6,3,2,3,3,4,3,1,0,1,0,2,0,1,2,0,1,101
130670302433,909,249,432,228,0,0,511,162,143,24,12,57,511,137,162,6,3,8,1,12,1,4,0,0,0,0,1,2,2,0,0,0,2,0,0,0,0,0,57
130670302441,1740,447,522,771,0,0,1219,78,233,49,50,111,1219,220,78,13,19,12,24,9,6,3,4,2,2,5,0,0,3,2,1,0,4,0,0,0,0,3,111
130670302442,1158,297,390,471,0,0,771,82,172,35,20,78,771,165,81,7,16,6,6,7,5,4,6,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,78
130670302443,652,190,247,215,0,0,380,16,117,54,33,52,380,111,16,6,39,8,19,3,2,1,1,4,2,0,0,0,0,4,0,0,4,0,0,0,0,0,52
130670302451,1436,616,382,438,0,0,825,102,361,32,37,79,825,339,99,22,9,5,19,3,6,2,7,0,7,0,5,1,0,0,2,3,3,0,0,0,0,0,79
130670302452,1102,352,336,414,0,0,684,71,198,33,34,82,684,188,69,10,15,6,12,3,4,7,0,1,3,2,0,2,0,5,0,2,2,1,1,0,1,2,82
130670302461,1111,316,507,288,0,0,666,140,191,23,23,68,666,177,136,14,5,4,10,3,9,5,1,3,0,1,0,1,0,0,1,4,0,1,1,0,0,0,68
130670302471,1429,702,639,88,0,0,603,147,529,17,39,94,603,508,147,21,6,3,16,0,4,3,9,0,1,2,0,3,2,1,3,0,0,0,0,0,0,0,94
130670302472,636,268,263,105,0,0,297,80,195,8,9,47,297,180,80,15,0,0,5,3,4,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,47
130670302473,826,355,302,169,0,0,412,71,231,20,32,60,412,212,70,19,11,7,14,0,1,4,2,4,0,1,0,1,4,0,0,1,0,1,1,0,0,1,60
130670302481,1672,964,588,120,0,0,573,108,827,24,35,105,573,774,108,53,7,5,19,3,2,6,3,4,3,2,0,0,0,1,1,0,0,1,0,1,1,0,105
130670302482,1627,597,438,592,0,0,993,118,301,42,48,125,993,286,114,15,18,13,23,6,3,5,2,7,0,1,4,0,1,0,0,4,1,2,2,0,0,0,125
130670302491,1187,798,275,114,0,0,299,85,707,26,28,42,299,613,84,94,6,5,9,8,4,2,5,3,2,5,0,0,3,1,0,1,0,0,0,0,0,0,42
130670302492,1047,146,357,544,0,0,782,70,43,38,32,82,782,39,70,4,11,9,9,9,8,2,8,1,0,10,0,0,2,0,0,0,0,1,0,0,0,0,82
130670302493,682,330,258,94,0,0,321,55,222,18,28,38,321,203,54,19,7,4,15,2,3,2,4,0,0,5,0,0,1,0,0,1,1,0,0,2,0,0,38
130670302501,1537,255,386,896,0,0,1230,56,85,37,28,101,1230,81,54,4,18,11,13,2,3,2,10,0,0,1,0,0,2,0,3,2,0,0,0,0,0,0,101
130670302502,1137,233,286,618,0,0,896,47,92,22,7,73,896,89,47,3,9,8,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,73
130670302503,1711,375,485,851,0,0,1364,76,102,28,19,122,1364,95,76,7,19,5,5,0,3,2,2,1,1,0,3,0,2,0,0,0,2,0,2,0,0,0,122
130670302511,730,232,235,263,0,0,451,54,129,32,19,45,451,118,54,11,7,7,10,15,3,4,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,45
130670302512,1772,518,464,790,0,0,1277,80,214,44,43,114,1277,208,78,6,11,13,25,8,5,3,4,1,3,4,3,0,0,0,0,2,0,0,0,3,0,1,114
130670302521,1342,315,437,590,0,0,982,86,131,28,14,101,982,128,86,3,8,4,7,5,2,3,4,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,101
130670302522,1621,320,518,783,0,0,1214,77,136,24,30,140,1214,130,76,6,13,1,9,5,5,6,7,1,0,0,0,2,3,0,0,1,1,0,1,0,0,0,140
130670302523,1020,231,330,459,0,0,760,26,108,23,11,92,760,104,26,4,2,8,4,0,3,2,2,0,4,1,2,0,0,0,0,0,0,0,0,6,0,0,92
130670302531,1324,354,405,565,0,0,904,73,164,50,20,113,904,156,72,8,18,14,15,4,10,1,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,113
130670302532,1193,238,335,620,0,0,894,43,131,20,25,80,894,129,41,2,10,3,12,5,2,3,6,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,80
130670302541,1373,696,411,266,0,0,530,137,525,55,49,77,530,482,135,43,22,12,24,12,6,5,9,3,1,3,1,0,0,1,0,2,0,0,0,2,0,1,77
130670302551,896,367,307,222,0,0,437,105,240,27,30,57,437,221,105,19,8,7,12,10,0,5,5,0,0,1,3,2,0,1,0,0,1,0,0,2,0,0,57
130670302552,1125,476,416,233,0,0,494,137,332,50,41,71,494,314,137,18,23,12,20,5,7,4,3,1,2,1,1,3,2,4,0,0,0,0,0,0,0,1,71
130670302553,940,474,378,88,0,0,393,73,367,18,34,55,393,330,73,37,11,3,16,1,1,4,2,0,2,0,1,1,1,1,0,0,2,0,0,0,0,1,55
130670302561,1767,453,425,889,0,0,1275,61,228,58,47,98,1275,211,60,17,36,6,32,8,4,5,0,1,2,6,0,0,0,0,1,1,0,0,3,0,0,0,98
130670302562,2087,615,560,912,0,0,1446,116,242,82,56,145,1446,231,114,11,46,12,27,8,6,5,5,7,4,5,0,1,4,0,0,2,0,1,0,0,1,0,145
130670302571,1177,659,272,246,0,0,489,70,507,26,25,60,489,459,70,48,11,9,9,1,5,6,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,60
130670302572,491,189,178,124,0,0,248,72,123,12,9,27,248,114,70,9,7,1,4,0,2,1,1,0,2,0,0,2,1,0,0,2,0,0,0,0,0,0,27
130670302573,973,450,313,210,0,0,398,102,309,75,28,61,398,283,98,26,40,13,13,16,3,1,4,0,1,1,3,0,4,0,2,4,0,0,2,0,0,0,61
130670302581,1196,345,479,372,0,0,727,143,181,32,22,91,727,171,141,10,6,8,10,8,4,3,5,0,3,2,0,0,0,1,2,2,0,0,0,0,0,0,91
130670302582,911,324,331,256,0,0,550,46,207,9,16,83,550,194,46,13,0,6,4,0,0,3,5,1,0,1,0,1,0,0,1,0,0,0,1,0,2,0,83
130670302591,1195,437,479,279,0,0,636,139,267,39,27,87,636,233,138,34,10,5,15,6,11,7,2,0,4,0,2,0,0,0,2,1,1,0,0,1,0,0,87
130670302592,1155,468,449,238,0,0,617,111,295,24,34,74,617,265,110,30,13,6,13,3,1,4,7,0,1,5,0,0,1,0,0,1,2,0,1,0,0,1,74
130670302601,1280,629,402,249,0,0,539,152,451,36,32,70,539,392,152,59,10,12,13,11,1,12,1,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,70
130670302602,607,234,167,206,0,0,344,63,125,29,17,29,344,116,63,9,7,3,7,13,2,4,0,2,1,2,0,0,1,0,3,0,0,0,0,0,0,0,29
130670302611,1954,841,635,478,0,0,982,182,532,79,51,128,982,487,182,45,40,10,22,18,3,5,5,9,5,1,2,0,0,0,0,0,0,1,3,0,2,0,128
130670302612,688,278,220,190,0,0,400,63,159,9,14,43,400,153,63,6,0,2,3,3,2,2,4,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,43
130670302621,1554,624,395,535,0,0,973,68,311,54,33,115,973,290,68,21,23,16,15,8,3,5,4,2,3,0,1,2,0,1,0,0,0,0,0,1,0,0,115
130670302622,1484,605,409,470,0,0,816,93,370,64,53,88,816,345,93,25,9,20,30,27,7,7,6,0,1,7,2,0,0,1,0,0,0,0,0,0,0,0,88
130670302623,689,271,167,251,0,0,402,47,176,22,7,35,402,171,47,5,11,5,4,2,2,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,35
130670302631,1582,425,470,687,0,0,1162,84,209,7,11,109,1162,196,84,13,0,4,4,0,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,109
130670302632,846,262,210,374,0,0,604,35,109,14,18,66,604,95,35,14,1,6,9,3,2,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66
130670302641,838,227,253,358,0,0,532,28,140,34,36,68,532,138,27,2,18,8,15,1,3,3,7,0,1,2,2,2,1,0,0,1,2,0,2,3,0,0,68
130670302642,1107,196,366,545,0,0,856,49,84,16,15,87,856,82,48,2,3,6,4,0,3,3,5,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,87
130670302651,1469,452,438,579,0,0,967,74,214,53,44,117,967,204,74,10,29,8,19,14,2,3,12,4,0,2,0,0,0,3,0,0,1,0,0,0,0,0,117
130670302652,1091,314,331,446,0,0,726,62,167,39,27,70,726,162,62,5,24,5,9,5,4,3,3,3,1,1,1,1,0,0,0,0,6,0,0,0,0,0,70
130670302661,1082,244,338,500,0,0,792,58,121,13,15,83,792,117,58,4,3,5,3,2,3,3,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,83
130670302662,1142,164,441,537,0,0,903,50,83,21,12,73,903,80,50,3,4,7,5,7,3,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,73
130670302671,1611,466,530,615,0,0,1104,85,260,39,31,92,1104,246,83,14,19,8,6,7,4,4,9,2,1,3,0,4,2,0,0,2,0,0,0,0,0,0,92
130670302672,782,179,245,358,0,0,586,39,74,7,22,54,586,71,39,3,1,4,8,1,1,1,7,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,54
130670302681,1390,448,371,571,0,0,932,60,283,23,11,81,932,258,57,25,12,5,3,3,2,0,3,0,0,0,1,3,0,0,1,3,0,0,0,0,0,0,81
130670302682,1308,414,373,521,0,0,836,59,277,27,28,81,836,264,56,13,7,13,5,3,1,4,4,3,3,4,0,7,0,0,0,3,0,0,0,0,0,0,81
130670302691,1433,506,369,558,0,0,903,90,343,15,14,68,903,321,90,22,3,5,4,0,5,2,2,0,1,0,2,0,0,4,0,0,0,0,0,1,0,0,68
130670302692,1151,424,313,414,0,0,694,60,308,23,17,49,694,290,60,18,7,7,4,6,1,2,4,1,1,1,1,0,0,3,0,0,0,0,0,0,1,1,49
130670302701,1040,428,344,268,0,0,591,118,247,15,28,41,591,233,116,14,3,6,12,3,1,0,0,1,0,6,3,0,3,1,0,2,0,1,0,0,0,0,41
130670302702,1441,697,333,411,0,0,718,85,519,27,17,75,718,465,85,54,9,3,5,8,5,2,3,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0,75
130670302711,1040,465,250,325,0,0,567,66,321,7,13,66,567,291,66,30,1,4,5,0,1,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,66
130670302712,1248,760,205,283,0,0,471,58,655,12,25,27,471,581,58,74,0,2,15,5,3,1,1,0,1,3,0,0,2,1,0,0,1,0,0,0,0,0,27
130670302721,859,269,275,315,0,0,588,47,105,21,28,70,588,101,45,4,3,8,17,0,7,1,5,0,2,2,0,0,1,0,1,2,2,0,0,0,0,0,70
130670302722,1040,301,420,319,0,0,720,68,128,22,39,63,720,124,68,4,6,4,16,2,4,4,11,2,3,0,0,2,1,0,3,0,2,0,0,0,0,0,63
130670302731,1085,337,274,474,0,0,747,47,141,32,25,93,747,136,45,5,19,5,11,1,6,1,3,7,0,1,0,0,0,1,1,2,0,0,0,0,0,0,93
130670302732,773,238,250,285,0,0,492,58,134,7,32,50,492,127,58,7,2,1,19,1,1,1,5,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,50
130670302733,978,301,332,345,0,0,605,67,158,31,37,80,605,148,66,10,17,7,22,0,3,2,3,2,1,0,3,0,0,0,1,1,5,2,0,0,0,0,80
130670302741,571,152,159,260,0,0,387,39,88,5,13,39,387,77,39,11,1,2,11,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39
130670302742,1383,569,519,295,0,0,672,157,382,50,31,91,672,349,157,33,25,12,20,3,6,4,5,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,91
130670302743,956,370,302,284,0,0,538,83,211,33,37,54,538,187,83,24,7,11,20,5,6,2,5,1,0,2,2,2,0,2,0,0,0,4,0,0,0,1,54
130670302751,602,301,213,88,0,0,263,47,201,29,20,42,263,185,47,16,12,7,11,2,7,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,42
130670302752,783,312,286,185,0,0,438,72,174,33,19,47,438,165,72,9,7,18,6,5,1,4,3,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,47
130670302761,1589,297,538,754,0,0,1226,73,139,14,21,116,1226,127,73,12,6,1,7,0,2,4,1,0,2,0,0,0,0,0,2,0,4,0,4,0,0,0,116
130670302762,888,149,264,475,0,0,704,46,46,8,22,62,704,43,44,3,0,2,10,3,0,1,7,1,0,0,0,0,1,0,0,2,0,0,0,3,0,2,62
130670302771,1186,279,409,498,0,0,917,49,129,24,4,63,917,122,49,7,11,5,1,4,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,63
130670302772,1462,366,480,616,0,0,1099,71,161,23,18,90,1099,155,67,6,7,9,3,0,7,3,7,0,0,0,1,0,0,4,0,4,0,0,0,0,0,0,90
130670302781,1267,365,457,445,0,0,876,93,167,24,26,81,876,158,92,9,7,7,5,4,5,7,5,1,1,0,3,4,0,0,0,1,1,0,0,0,0,0,81
130670302782,702,220,203,279,0,0,451,49,128,11,16,47,451,119,49,9,2,6,2,2,1,3,6,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,47
130670302783,403,186,151,66,0,0,183,25,148,17,7,23,183,136,24,12,5,5,2,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23
130670303191,1389,442,435,512,0,0,869,79,59,131,74,177,869,56,78,3,56,48,35,2,21,1,13,14,4,3,3,0,0,0,0,1,2,0,3,0,0,0,177
130670303192,888,215,260,413,0,0,657,38,14,43,28,108,657,14,38,0,18,15,8,1,6,1,7,1,3,3,2,5,0,0,0,0,0,0,0,0,0,0,108
130670303193,1137,330,416,391,0,0,701,59,73,124,63,117,701,67,59,6,55,48,18,2,11,7,20,5,7,3,3,1,0,2,1,0,0,0,0,0,0,0,117
130670303221,1310,402,405,503,0,0,919,77,91,44,68,111,919,87,77,4,30,3,40,0,6,5,6,4,0,1,4,1,0,3,0,0,3,0,0,2,2,0,111
130670303222,1473,425,440,608,0,0,998,117,125,32,54,147,998,120,114,5,11,12,18,4,4,5,17,2,1,5,0,0,3,0,0,3,1,0,0,0,0,3,147
130670303241,1121,307,408,406,0,0,740,84,99,29,55,114,740,90,83,9,11,9,32,2,5,6,11,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,114
130670303242,839,235,267,337,0,0,639,72,54,14,11,49,639,52,71,2,9,3,0,0,0,1,3,0,0,0,0,0,0,0,0,1,7,0,0,2,0,0,49
130670303243,649,187,261,201,0,0,429,77,72,15,18,38,429,68,75,4,4,5,10,2,3,3,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,38
130670303261,1392,337,433,622,0,0,967,64,81,68,73,139,967,79,63,2,27,17,31,15,6,6,17,4,0,4,1,1,5,1,1,1,2,0,0,2,0,0,139
130670303262,1403,355,426,622,0,0,976,85,85,77,54,126,976,83,85,2,40,16,17,2,11,2,8,7,3,0,1,6,1,0,2,0,5,1,0,0,0,3,126
130670303263,717,193,230,294,0,0,504,55,44,11,31,72,504,41,55,3,3,2,18,0,0,3,2,3,5,0,4,0,0,0,0,0,1,1,0,0,0,0,72
130670303271,1315,367,450,498,0,0,860,81,99,106,56,113,860,96,79,3,54,32,25,11,4,4,9,2,0,1,3,5,3,1,0,2,1,0,1,3,0,0,113
130670303272,971,284,355,332,0,0,592,44,87,95,53,100,592,85,42,2,44,34,33,1,14,2,9,4,0,2,0,0,0,1,0,2,1,1,0,1,0,0,100
130670303273,1418,416,452,550,0,0,948,92,103,91,44,140,948,99,91,4,51,27,17,3,4,4,12,4,6,0,1,0,0,1,0,1,1,0,0,0,0,0,140
130670303291,1522,475,427,620,0,0,1040,78,100,93,76,135,1040,95,72,5,28,32,51,7,19,4,13,4,5,3,0,1,0,0,0,6,0,1,0,1,0,0,135
130670303292,566,180,202,184,0,0,353,35,54,47,36,41,353,53,33,1,8,17,19,10,10,2,6,5,2,1,2,0,0,1,0,2,0,0,0,0,0,0,41
130670303293,1372,459,477,436,0,0,843,104,136,66,77,146,843,131,102,5,15,25,23,1,23,8,22,10,1,1,2,0,7,0,0,2,2,1,0,0,0,0,146
130670303311,1761,420,484,857,0,0,1335,81,59,74,76,136,1335,56,81,3,31,27,25,4,7,4,22,12,4,1,2,3,0,2,0,0,0,0,0,0,0,1,136
130670303312,843,262,246,335,0,0,553,51,45,54,50,90,553,44,50,1,34,14,20,0,4,2,6,17,2,1,0,0,3,0,0,1,1,0,0,0,0,0,90
130670303313,1086,327,300,459,0,0,756,68,52,74,17,119,756,48,67,4,33,23,9,8,10,2,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,119
130670303314,1014,291,276,447,0,0,708,46,48,50,42,120,708,46,46,2,33,3,14,1,12,1,14,3,0,2,1,0,2,0,0,0,1,0,1,1,0,3,120
130670303321,1172,311,324,537,0,0,848,42,25,73,42,142,848,22,41,3,30,19,18,7,4,2,3,7,8,1,2,0,1,6,0,1,0,3,2,0,0,0,142
130670303322,1162,333,367,462,0,0,678,55,74,200,44,111,678,70,54,4,99,67,10,11,15,1,15,6,3,2,1,1,0,2,0,1,3,2,0,2,0,3,111
130670303341,1166,334,313,519,0,0,824,65,26,72,57,122,824,26,65,0,30,21,23,2,13,3,16,7,3,0,0,0,0,4,0,0,0,2,1,0,0,3,122
130670303342,1566,468,407,691,0,0,1074,75,38,106,42,231,1074,38,75,0,21,43,22,4,26,0,7,6,5,0,1,0,0,2,0,0,4,0,0,5,1,0,231
130670303351,905,258,260,387,0,0,641,59,36,62,12,95,641,36,57,0,23,24,3,5,7,0,4,1,1,0,0,0,0,2,0,2,0,0,2,0,1,0,95
130670303352,940,281,226,433,0,0,726,49,19,14,19,113,726,16,49,3,6,4,6,2,1,1,4,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,113
130670303353,1003,314,263,426,0,0,682,37,49,80,53,102,682,48,35,1,35,22,25,0,11,0,10,11,12,2,0,0,0,3,0,2,1,0,0,0,0,0,102
130670303354,1175,355,305,515,0,0,904,54,58,46,18,95,904,56,53,2,19,14,5,3,9,1,5,0,0,0,0,4,0,1,0,1,0,1,2,0,0,0,95
130670303371,1230,346,350,534,0,0,888,55,35,62,51,139,888,34,55,1,29,28,21,0,1,0,14,3,1,1,1,2,3,3,2,0,2,1,0,0,0,0,139
130670303372,1647,473,450,724,0,0,1160,77,65,92,62,191,1160,62,77,3,24,49,32,2,11,0,16,7,2,1,0,1,1,0,2,0,1,0,0,1,0,0,191
130670303373,792,208,271,313,0,0,511,28,24,56,45,128,511,24,27,0,22,12,20,6,12,0,9,2,3,3,3,4,0,2,0,1,0,1,2,0,0,0,128
130670303401,1461,318,409,734,0,0,1153,50,58,45,32,123,1153,54,48,4,9,16,3,1,11,3,4,1,5,0,5,5,5,0,0,2,3,1,0,2,0,0,123
130670303402,1599,408,495,696,0,0,1112,94,99,84,64,146,1112,93,91,6,23,35,41,15,6,3,4,2,4,1,2,0,2,3,0,3,1,1,5,0,0,0,146
130670303411,1457,418,467,572,0,0,945,114,118,109,48,123,945,111,112,7,36,26,16,6,28,2,12,12,13,0,1,0,0,1,0,2,3,0,0,0,0,0,123
130670303412,1033,338,361,334,0,0,681,84,107,36,27,98,681,104,83,3,23,10,9,3,0,6,7,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,98
130670303413,1014,292,323,399,0,0,687,75,67,50,26,109,687,65,75,2,25,10,4,4,6,1,4,5,0,2,5,0,0,1,0,0,4,0,0,1,0,0,109
130670303421,1596,485,461,650,0,0,1100,94,121,77,45,159,1100,113,94,8,30,22,14,2,14,3,13,5,9,2,1,0,3,0,0,0,1,0,1,0,0,0,159
130670303422,1264,397,368,499,0,0,921,64,68,50,38,123,921,59,63,9,31,14,13,1,3,5,9,4,1,0,4,0,0,3,0,1,0,0,0,0,0,0,123
130670303423,894,214,264,416,0,0,664,38,32,28,23,109,664,31,35,1,13,10,9,1,2,2,7,1,1,3,0,0,0,0,0,3,1,0,0,1,0,0,109
130670303431,1423,364,428,631,0,0,1033,75,62,55,69,129,1033,62,74,0,15,18,16,1,16,5,13,8,5,9,2,0,6,6,0,1,2,0,0,0,0,2,129
130670303432,1601,434,487,680,0,0,1134,73,69,84,58,183,1134,68,67,1,42,17,23,13,2,0,16,2,6,1,1,0,1,3,0,6,3,0,7,4,0,0,183
130670303433,825,195,281,349,0,0,577,32,40,52,32,92,577,40,32,0,28,13,15,3,4,0,9,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,92
130670303441,745,470,191,84,0,0,243,63,388,8,11,32,243,322,63,66,4,1,3,0,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,32
130670303442,446,350,88,8,0,0,53,33,330,11,13,6,53,295,33,35,7,1,5,1,1,3,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,6
130670303443,884,565,263,56,0,0,243,63,492,18,26,42,243,458,63,34,9,6,11,2,1,6,3,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,42
130670303451,978,567,320,91,0,0,305,110,474,28,13,48,305,405,110,69,13,8,4,3,2,4,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,48
130670303452,1492,686,604,202,0,0,674,103,530,41,26,118,674,466,103,64,18,8,10,4,9,7,2,1,1,1,2,0,0,2,1,0,1,0,0,0,0,0,118
130670303453,1133,655,366,112,0,0,426,88,492,43,18,66,426,466,88,26,15,14,8,4,7,5,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,66
130670303454,350,223,105,22,0,0,126,18,176,6,6,18,126,159,18,17,5,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18
130670303461,1026,379,392,255,0,0,594,147,170,34,30,51,594,156,144,14,20,8,14,3,1,2,8,3,1,1,0,1,0,0,0,3,1,0,0,1,0,0,51
130670303462,750,173,339,238,0,0,519,96,67,9,21,38,519,65,95,2,5,0,15,0,1,0,0,0,0,0,0,5,0,0,0,1,1,3,0,0,0,0,38
130670303463,726,260,242,224,0,0,451,64,122,9,19,61,451,115,62,7,5,1,12,1,2,2,2,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,61
130670303471,1011,346,450,215,0,0,567,137,196,17,19,75,567,182,135,14,5,1,11,1,1,3,1,2,1,0,1,0,0,0,3,2,0,0,0,0,5,0,75
130670303472,709,193,230,286,0,0,491,52,91,7,17,51,491,88,52,3,0,3,6,1,0,5,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,51
130670303473,894,264,318,312,0,0,603,85,99,10,28,69,603,94,85,5,2,0,13,6,2,2,2,3,0,1,0,3,0,2,0,0,0,0,0,0,0,2,69
130670303474,692,228,275,189,0,0,444,59,114,4,9,62,444,98,59,16,0,0,5,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,62
130670303481,1008,403,354,251,0,0,441,80,193,140,79,75,441,179,74,14,96,22,58,7,8,3,3,4,0,5,3,0,0,1,1,6,0,1,0,4,0,0,75
130670303482,989,312,378,299,0,0,559,89,136,98,51,56,559,133,89,3,28,34,30,24,5,4,5,6,4,3,2,0,0,0,0,0,1,3,0,0,0,0,56
130670303483,910,270,337,303,0,0,575,73,116,55,31,60,575,104,70,12,16,17,17,10,7,4,8,1,0,0,0,1,0,0,4,3,0,0,0,1,0,0,60
130670303484,689,267,220,202,0,0,389,45,147,40,14,54,389,132,45,15,19,11,8,3,1,0,0,4,2,0,2,0,0,0,2,0,0,2,0,0,0,0,54
130670303491,645,180,286,179,0,0,379,62,81,35,24,64,379,75,60,6,7,8,8,8,3,4,7,4,0,0,0,0,0,0,2,2,0,3,0,0,2,0,64
130670303492,849,292,262,295,0,0,562,57,135,16,25,54,562,126,57,9,6,4,10,1,1,3,5,3,3,2,0,0,0,2,0,0,0,0,0,0,1,0,54
130670303493,1167,383,364,420,0,0,709,88,164,67,43,96,709,148,87,16,22,14,28,12,15,4,3,7,3,0,1,0,0,0,1,1,0,0,0,0,0,0,96
130670303501,928,275,331,322,0,0,621,64,74,50,38,81,621,73,64,1,22,19,15,3,5,1,12,3,1,1,1,1,0,0,0,0,2,0,1,0,0,0,81
130670303502,859,309,276,274,0,0,475,72,106,61,74,71,475,99,68,7,38,6,32,6,9,2,15,6,0,4,4,2,1,1,0,4,1,1,3,0,0,0,71
130670303511,1012,286,277,449,0,0,738,48,62,29,43,92,738,55,47,7,17,5,22,2,3,1,3,10,2,1,1,2,0,0,0,1,3,0,0,0,0,0,92
130670303512,1152,351,309,492,0,0,795,65,67,54,34,137,795,64,62,3,21,20,16,1,12,0,7,9,0,1,0,1,0,0,0,3,0,0,0,0,0,0,137
130670303521,1715,329,502,884,0,0,1187,40,30,110,128,220,1187,29,40,1,46,46,66,7,8,3,14,29,0,1,0,1,0,1,1,0,8,2,1,0,0,1,220
130670303522,1269,321,361,587,0,0,883,38,38,81,54,175,883,36,38,2,31,30,25,4,16,1,10,6,0,2,0,0,1,2,0,0,0,0,5,0,0,2,175
130670303523,1222,322,345,555,0,0,776,38,32,158,65,153,776,31,38,1,56,61,28,4,29,1,12,7,5,8,2,0,3,0,0,0,0,0,2,0,0,2,153
130670303531,569,312,209,48,0,0,230,52,238,9,8,32,230,221,52,17,5,1,5,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32
130670303532,685,242,200,243,0,0,396,42,112,50,30,55,396,103,41,9,26,20,12,1,3,6,2,0,0,5,1,0,4,0,0,1,0,0,0,0,0,0,55
130670303533,1045,424,362,259,0,0,555,64,211,78,42,95,555,198,63,13,26,26,17,4,18,2,8,7,2,1,0,2,0,0,1,1,1,1,0,0,0,0,95
130670303541,940,425,301,214,0,0,520,55,177,45,40,103,520,163,54,14,25,8,12,2,7,2,9,10,1,0,1,2,0,1,1,1,3,1,0,0,0,0,103
130670303542,1729,479,425,825,0,0,1223,78,84,88,62,194,1223,81,76,3,36,30,29,8,5,4,11,2,2,3,2,1,2,8,1,2,0,1,0,1,3,0,194
