BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_23,eth2_30,eth2_34,eth2_81,eth2_10,eth2_21,eth2_14,eth2_55,eth2_12,eth2_85,eth2_35,eth2_61,eth2_66,eth2_unk
450750101041,764,424,339,1,0,0,354,11,358,0,4,37,354,352,11,6,0,3,0,1,0,0,0,0,0,0,0,0,0,37
450750102001,997,587,410,0,0,0,478,12,451,9,6,41,478,446,12,5,8,2,1,2,1,0,0,0,0,1,0,0,0,41
450750102002,628,448,180,0,0,0,206,3,384,1,16,18,206,382,3,2,0,0,0,16,1,0,0,0,0,0,0,0,0,18
450750102003,801,623,178,0,0,0,185,10,586,0,2,18,185,581,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,18
450750102004,915,824,90,1,0,0,102,1,796,0,1,15,102,794,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,15
450750103011,868,708,160,0,0,0,177,6,669,0,3,13,177,668,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,13
450750103021,865,710,155,0,0,0,169,6,673,0,4,13,169,667,6,6,0,3,0,1,0,0,0,0,0,0,0,0,0,13
450750103031,558,425,132,1,0,0,145,6,394,1,2,10,145,392,6,2,1,0,0,2,0,0,0,0,0,0,0,0,0,10
450750103041,1131,1075,55,1,0,0,46,3,1067,4,2,9,46,1064,3,3,2,0,0,2,0,1,0,0,0,0,0,0,0,9
450750103051,1018,323,694,1,0,0,741,12,151,22,9,83,741,148,12,3,16,3,3,3,0,1,3,0,1,0,0,0,0,83
450750104001,726,578,148,0,0,0,147,1,546,2,1,29,147,545,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,29
450750104002,724,566,158,0,0,0,205,1,498,0,5,15,205,495,1,3,0,1,0,4,0,0,0,0,0,0,0,0,0,15
450750104003,619,357,261,1,0,0,302,7,273,3,1,33,302,272,6,1,2,0,0,0,0,1,0,0,0,0,0,0,1,33
450750104004,461,264,196,1,0,0,208,5,218,1,2,27,208,218,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,27
450750105001,804,540,263,1,0,0,332,7,417,0,6,42,332,412,7,5,0,1,0,1,0,0,0,0,0,0,4,0,0,42
450750105002,525,452,73,0,0,0,95,0,415,0,0,15,95,413,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15
450750105003,485,343,142,0,0,0,186,1,283,1,1,13,186,282,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,13
450750105004,656,472,184,0,0,0,200,8,429,3,2,14,200,426,8,3,1,0,0,2,0,0,0,0,1,0,0,0,0,14
450750106011,774,587,187,0,0,0,236,6,499,1,2,30,236,497,6,2,1,0,0,2,0,0,0,0,0,0,0,0,0,30
450750106021,442,287,155,0,0,0,167,10,237,1,1,26,167,236,9,1,1,0,0,1,0,0,0,0,0,0,0,0,1,26
450750106031,918,803,115,0,0,0,138,5,755,8,1,11,138,750,5,5,6,1,0,0,2,0,0,0,0,0,0,0,0,11
450750106041,664,643,21,0,0,0,18,1,634,6,0,5,18,631,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,5
450750107001,456,192,264,0,0,0,306,1,117,0,2,30,306,117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
450750107002,653,519,134,0,0,0,147,4,484,1,1,16,147,484,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
450750107003,340,337,3,0,0,0,4,0,336,0,0,0,4,335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450750107004,501,495,6,0,0,0,3,0,498,0,0,0,3,495,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450750108011,213,209,4,0,0,0,1,0,212,0,0,0,1,210,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450750108012,319,315,4,0,0,0,3,1,313,0,1,1,3,311,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
450750108021,897,886,11,0,0,0,17,5,870,0,3,2,17,862,5,8,0,2,0,1,0,0,0,0,0,0,0,0,0,2
450750108031,904,746,158,0,0,0,173,2,698,0,0,31,173,696,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31
450750108032,485,344,139,2,0,0,162,0,305,7,1,10,162,305,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,10
450750109011,539,410,129,0,0,0,172,7,323,11,1,25,172,320,7,3,6,0,0,1,1,1,3,0,0,0,0,0,0,25
450750109012,348,193,155,0,0,0,214,11,92,5,7,19,214,92,11,0,4,7,0,0,0,1,0,0,0,0,0,0,0,19
450750109013,484,314,170,0,0,0,236,6,214,2,3,23,236,213,6,1,0,1,2,0,1,0,1,0,0,0,0,0,0,23
450750109021,1143,915,228,0,0,0,268,11,830,3,3,28,268,825,11,5,0,2,0,1,0,2,1,0,0,0,0,0,0,28
450750109022,741,612,129,0,0,0,139,10,572,3,2,15,139,568,10,4,0,0,0,1,2,0,1,0,0,0,0,0,0,15
450750109023,1293,943,350,0,0,0,418,13,806,18,6,32,418,796,13,10,13,2,0,0,3,0,0,0,1,0,0,0,0,32
450750109024,1076,722,354,0,0,0,458,14,510,40,17,37,458,506,13,4,35,8,0,3,5,0,0,0,0,0,0,4,1,37
450750110001,1332,979,353,0,0,0,449,15,821,17,7,23,449,812,15,9,13,4,0,1,2,1,0,0,1,2,0,0,0,23
450750110002,881,666,215,0,0,0,253,10,565,27,3,23,253,559,8,6,19,0,2,1,3,5,0,0,0,0,0,0,2,23
450750110003,1004,928,76,0,0,0,70,9,902,14,1,8,70,895,9,7,8,1,0,0,4,2,0,0,0,0,0,0,0,8
450750110004,548,464,84,0,0,0,106,6,419,5,2,10,106,417,5,2,2,0,1,1,1,1,1,0,0,0,0,0,1,10
450750111001,743,733,10,0,0,0,8,0,732,0,0,3,8,731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
450750111002,1222,1105,117,0,0,0,105,4,1067,24,6,16,105,1061,4,6,24,0,1,5,0,0,0,0,0,0,0,0,0,16
450750112001,1301,1278,23,0,0,0,17,12,1266,0,1,5,17,1262,12,4,0,0,0,0,0,0,0,1,0,0,0,0,0,5
450750112002,182,179,3,0,0,0,3,3,176,0,0,0,3,176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450750113001,649,607,42,0,0,0,37,5,596,2,2,7,37,592,5,4,2,0,0,2,0,0,0,0,0,0,0,0,0,7
450750113002,801,758,43,0,0,0,42,4,748,0,0,7,42,745,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7
450750114001,728,489,238,1,0,0,320,10,344,15,4,35,320,342,10,2,10,1,0,2,3,2,0,0,0,1,0,0,0,35
450750114002,418,341,77,0,0,0,94,7,305,1,3,8,94,301,7,4,0,0,1,2,1,0,0,0,0,0,0,0,0,8
450750114003,703,621,82,0,0,0,90,3,589,2,0,19,90,584,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,19
450750114004,325,302,23,0,0,0,16,2,301,1,5,0,16,300,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
450750115001,646,528,118,0,0,0,133,7,480,2,0,24,133,475,7,5,1,0,0,0,1,0,0,0,0,0,0,0,0,24
450750115002,318,265,53,0,0,0,63,1,246,0,0,8,63,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
450750115003,434,382,52,0,0,0,54,4,368,0,1,7,54,366,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,7
450750115004,555,304,251,0,0,0,271,4,237,0,3,40,271,236,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,40
450750116001,398,219,179,0,0,0,215,7,149,0,4,23,215,147,7,2,0,3,0,1,0,0,0,0,0,0,0,0,0,23
450750116002,737,392,345,0,0,0,398,8,291,0,4,36,398,291,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,36
450750116003,915,680,235,0,0,0,294,9,584,0,8,20,294,577,9,7,0,0,1,7,0,0,0,0,0,0,0,0,0,20
450750116004,834,558,276,0,0,0,329,9,464,0,5,27,329,464,9,0,0,0,0,2,0,0,0,1,0,0,0,0,0,27
450750116005,750,458,292,0,0,0,338,10,364,1,1,36,338,362,10,2,0,0,0,1,0,1,0,0,0,0,0,0,0,36
450750117011,485,268,217,0,0,0,256,2,175,0,5,47,256,165,2,10,0,0,0,3,0,0,0,0,0,0,2,0,0,47
450750117021,1061,656,405,0,0,0,504,4,495,0,4,54,504,481,4,14,0,0,2,1,0,0,0,0,0,1,0,0,0,54
450750117031,792,347,444,1,0,0,535,6,195,0,6,50,535,195,6,0,0,2,0,2,0,0,0,0,0,2,0,0,0,50
450750117041,843,433,410,0,0,0,489,5,312,0,2,35,489,310,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,35
450750118011,706,360,345,1,0,0,392,9,263,0,3,39,392,262,9,1,0,0,0,2,0,0,0,0,0,0,0,0,0,39
450750118021,825,574,251,0,0,0,302,7,502,0,2,12,302,500,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,12
450750118031,276,137,139,0,0,0,174,2,92,3,3,2,174,91,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,2
450750118032,279,220,59,0,0,0,68,0,207,0,1,3,68,206,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
450750118041,476,341,132,3,0,0,135,3,317,1,4,16,135,312,3,5,0,1,2,1,1,0,0,0,0,0,0,0,0,16
450750118042,403,212,191,0,0,0,221,1,156,0,1,24,221,156,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24
450750119001,657,257,400,0,0,0,471,4,150,0,9,23,471,150,4,0,0,0,2,7,0,0,0,0,0,0,0,0,0,23
450750119002,627,274,352,1,0,0,395,11,188,3,4,26,395,187,11,1,0,0,0,4,1,0,2,0,0,0,0,0,0,26
450750119003,814,511,303,0,0,0,340,10,427,0,4,33,340,423,10,4,0,0,0,4,0,0,0,0,0,0,0,0,0,33
450750119004,401,281,120,0,0,0,132,3,248,0,0,18,132,245,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18
450750120001,790,551,229,10,0,0,302,2,457,2,2,25,302,453,2,4,1,0,0,1,0,1,0,0,0,0,0,0,0,25
450750120002,700,421,276,3,0,0,306,6,351,1,5,31,306,347,6,4,1,0,0,5,0,0,0,0,0,0,0,0,0,31
450750120003,290,98,191,1,0,0,219,3,52,0,5,11,219,52,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11
450750120004,909,597,312,0,0,0,347,13,511,1,7,30,347,509,13,2,0,3,0,4,1,0,0,0,0,0,0,0,0,30
450679501001,702,523,178,1,0,0,344,6,325,1,1,25,344,325,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,25
450679501002,657,495,162,0,0,0,307,2,320,1,3,24,307,319,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,24
450679501003,736,721,15,0,0,0,14,3,716,1,0,2,14,713,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
450679501004,769,566,203,0,0,0,442,13,292,2,1,19,442,291,13,1,1,0,0,1,0,1,0,0,0,0,0,0,0,19
450679502001,1133,926,207,0,0,0,347,18,747,0,7,14,347,742,18,5,0,1,0,6,0,0,0,0,0,0,0,0,0,14
450679502002,931,719,211,1,0,0,541,15,315,2,12,46,541,312,15,3,0,0,3,6,0,2,0,0,0,3,0,0,0,46
450679502003,1151,873,278,0,0,0,556,10,540,8,5,32,556,538,10,2,1,0,2,3,6,0,1,0,0,0,0,0,0,32
450679502004,598,511,87,0,0,0,243,5,315,2,3,30,243,314,5,1,0,0,0,1,2,0,0,0,0,0,0,0,0,30
450679502005,539,499,40,0,0,0,53,3,477,1,0,5,53,475,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5
450679503001,366,340,26,0,0,0,48,1,312,0,0,5,48,310,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
450679503002,655,559,96,0,0,0,245,3,396,0,3,8,245,396,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
450679503003,366,326,40,0,0,0,82,3,277,1,1,2,82,275,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2
450679503004,529,447,82,0,0,0,197,5,315,1,1,10,197,314,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,10
450679504001,382,301,81,0,0,0,205,4,159,4,1,9,205,159,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,9
450679504002,633,428,205,0,0,0,427,17,152,1,3,33,427,151,17,1,1,0,0,3,0,0,0,0,0,0,0,0,0,33
450679504003,647,569,77,1,0,0,195,3,429,10,3,7,195,429,3,0,9,0,0,3,0,1,0,0,0,0,0,0,0,7
450679504004,644,570,74,0,0,0,143,4,489,0,1,7,143,486,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,7
450679505001,518,369,149,0,0,0,296,6,190,4,1,21,296,189,6,1,2,0,1,0,0,1,1,0,0,0,0,0,0,21
450679505002,559,435,124,0,0,0,314,3,229,3,1,9,314,229,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,9
450679505003,682,467,215,0,0,0,523,4,126,4,6,19,523,126,3,0,4,4,0,2,0,0,0,0,0,0,0,0,1,19
450679505004,843,749,94,0,0,0,267,22,534,0,1,19,267,533,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19
450679505005,610,524,86,0,0,0,181,7,418,2,0,2,181,418,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
450679506001,715,619,96,0,0,0,188,4,516,0,0,7,188,513,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7
450679506002,1236,1008,228,0,0,0,485,26,696,1,3,25,485,695,26,1,0,1,0,2,0,0,0,0,0,0,0,0,0,25
450679506003,706,697,9,0,0,0,9,4,693,0,0,0,9,692,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450679506004,701,623,78,0,0,0,130,2,559,3,1,6,130,557,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,6
450679506005,543,423,119,1,0,0,194,7,327,0,2,13,194,324,7,3,0,1,0,1,0,0,0,0,0,0,0,0,0,13
450679507001,572,485,87,0,0,0,124,5,439,0,1,3,124,435,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3
450679507002,453,349,104,0,0,0,149,8,290,0,3,3,149,289,8,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3
450679508001,979,787,192,0,0,0,317,10,623,1,2,26,317,620,10,3,0,0,0,2,0,0,0,0,1,0,0,0,0,26
450679508002,449,350,99,0,0,0,170,1,269,0,1,8,170,268,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
450279601001,786,400,385,1,0,0,590,6,164,4,5,17,590,164,6,0,2,1,2,2,2,0,0,0,0,0,0,0,0,17
450279601002,761,407,354,0,0,0,511,5,219,0,1,25,511,219,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
450279601003,549,229,319,1,0,0,437,5,72,0,9,26,437,71,5,1,0,0,3,6,0,0,0,0,0,0,0,0,0,26
450279602011,571,424,147,0,0,0,243,6,310,0,2,10,243,309,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10
450279602012,738,477,261,0,0,0,440,8,268,0,9,13,440,268,8,0,0,1,7,0,0,0,0,0,0,0,1,0,0,13
450279603001,878,604,274,0,0,0,380,24,461,0,2,11,380,453,21,8,0,0,2,0,0,0,0,0,0,0,0,0,3,11
450279603002,656,514,141,1,0,0,291,7,342,0,1,15,291,341,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15
450279604001,502,428,74,0,0,0,99,1,392,2,0,8,99,392,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8
450279604002,1126,714,412,0,0,0,538,27,521,0,3,37,538,518,27,3,0,0,0,3,0,0,0,0,0,0,0,0,0,37
450279605001,1039,783,255,1,0,0,407,13,580,6,1,32,407,574,13,6,4,0,0,1,1,1,0,0,0,0,0,0,0,32
450279605002,1122,1023,99,0,0,0,138,20,945,1,3,15,138,941,20,4,1,1,0,2,0,0,0,0,0,0,0,0,0,15
450279605003,1049,951,98,0,0,0,170,8,841,6,2,22,170,837,8,4,6,0,1,1,0,0,0,0,0,0,0,0,0,22
450279606001,670,466,204,0,0,0,271,6,378,0,1,14,271,376,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,14
450279606002,1237,967,270,0,0,0,438,29,744,0,0,26,438,742,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26
450279607011,783,512,271,0,0,0,458,10,247,44,4,20,458,241,10,6,29,0,2,0,2,11,0,0,1,0,0,2,0,20
450279607012,1090,740,348,2,0,0,557,17,469,1,4,42,557,468,16,1,1,0,0,4,0,0,0,0,0,0,0,0,1,42
450279607013,1010,801,209,0,0,0,396,7,573,5,7,22,396,570,6,3,1,2,3,1,1,1,2,1,0,0,0,0,1,22
450279607021,840,408,429,3,0,0,547,18,235,2,5,33,547,231,18,4,1,1,1,3,1,0,0,0,0,0,0,0,0,33
450279607031,835,298,536,1,0,0,672,10,81,4,6,62,672,80,10,1,0,0,4,0,1,0,0,0,3,0,0,2,0,62
450279607032,2094,796,1295,3,0,0,1568,19,352,4,12,139,1568,351,18,1,0,0,4,1,1,2,1,1,0,0,0,4,1,139
450279608011,355,303,52,0,0,0,77,0,268,0,1,9,77,264,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,9
450279608012,652,607,45,0,0,0,76,6,552,4,4,10,76,552,6,0,0,3,0,1,1,2,1,0,0,0,0,0,0,10
450279608013,516,384,132,0,0,0,138,1,353,3,2,19,138,352,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,19
450279608014,702,518,184,0,0,0,266,7,393,2,5,29,266,389,7,4,0,1,0,2,0,2,0,0,0,0,1,1,0,29
450279608021,952,648,304,0,0,0,364,14,523,10,6,35,364,520,14,3,7,1,1,2,0,2,0,0,0,0,0,0,0,35
450279608022,845,504,340,1,0,0,410,6,376,0,6,47,410,375,6,1,0,0,0,3,0,0,0,2,0,0,0,0,0,47
450279608023,622,176,446,0,0,0,483,6,80,0,3,50,483,78,6,2,0,0,0,2,0,0,0,1,0,0,0,0,0,50
450279800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450119701011,554,422,105,27,0,0,138,9,391,1,2,13,138,390,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,13
450119701012,689,416,215,58,0,0,268,13,384,0,3,21,268,380,13,4,0,0,1,2,0,0,0,0,0,0,0,0,0,21
450119701021,831,342,400,89,0,0,512,14,267,0,6,32,512,265,14,2,0,0,0,6,0,0,0,0,0,0,0,0,0,32
450119701022,623,290,278,55,0,0,353,6,242,1,0,21,353,240,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,21
450119701023,775,302,360,113,0,0,474,10,256,1,8,26,474,254,10,2,1,0,0,1,0,0,0,0,0,3,2,0,0,26
450119702001,791,597,150,44,0,0,182,4,586,2,0,17,182,584,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17
450119702002,627,524,82,21,0,0,110,2,506,0,0,9,110,504,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9
450119702003,336,237,89,10,0,0,103,3,218,0,0,12,103,217,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
450119702004,484,257,161,66,0,0,226,6,233,2,5,12,226,233,6,0,1,1,0,4,1,0,0,0,0,0,0,0,0,12
450119703001,555,265,215,75,0,0,287,3,225,2,2,36,287,225,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36
450119703002,469,380,68,21,0,0,81,1,370,2,1,14,81,369,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,14
450119703003,399,179,158,62,0,0,225,9,156,1,1,7,225,155,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7
450119703004,830,418,316,96,0,0,413,10,377,3,1,26,413,376,10,1,0,0,0,1,2,1,0,0,0,0,0,0,0,26
450119704011,775,107,521,147,0,0,658,13,51,0,7,46,658,49,13,2,0,0,0,7,0,0,0,0,0,0,0,0,0,46
450119704012,596,327,250,19,0,0,281,3,301,0,1,10,281,300,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10
450119704021,681,58,509,114,0,0,617,6,16,0,3,39,617,15,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,39
450119704022,1105,394,608,103,0,0,740,23,310,1,5,26,740,309,23,1,1,2,1,2,0,0,0,0,0,0,0,0,0,26
450119705001,739,402,265,72,0,0,342,17,357,0,5,18,342,352,17,5,0,0,2,3,0,0,0,0,0,0,0,0,0,18
450119705002,573,412,136,25,0,0,172,18,375,0,1,7,172,375,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
450119705003,1155,587,427,141,0,0,582,10,504,2,5,52,582,501,10,3,2,3,0,0,0,0,0,0,0,0,0,0,0,52
450119801001,4,0,2,2,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450850001001,591,502,89,0,0,0,95,2,484,0,0,10,95,484,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
450850001002,557,475,82,0,0,0,82,3,464,0,3,5,82,462,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,5
450850001003,738,629,109,0,0,0,105,5,618,0,3,7,105,611,5,7,0,1,0,2,0,0,0,0,0,0,0,0,0,7
450850002011,472,397,75,0,0,0,69,8,374,0,1,20,69,374,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
450850002012,650,356,292,2,0,0,301,29,290,3,1,26,301,287,29,3,1,0,0,1,2,0,0,0,0,0,0,0,0,26
450850002013,827,347,480,0,0,0,498,22,254,6,2,45,498,253,22,1,1,0,1,1,2,1,1,0,1,0,0,0,0,45
450850002014,696,314,382,0,0,0,421,12,230,2,4,27,421,227,12,3,0,2,1,0,0,0,1,0,1,0,0,0,0,27
450850002021,1152,734,416,2,0,0,449,22,632,3,9,37,449,626,22,6,0,0,1,6,1,1,1,0,0,0,1,0,0,37
450850002022,1559,876,682,1,0,0,666,44,749,6,21,73,666,742,44,7,1,5,0,10,0,1,2,0,2,0,1,0,0,73
450850002023,1225,829,392,4,0,0,429,46,708,9,4,29,429,695,46,13,7,0,0,1,1,0,0,0,1,0,1,1,0,29
450850003001,239,97,141,1,0,0,140,25,59,1,3,11,140,59,25,0,0,1,0,1,0,0,1,0,0,1,0,0,0,11
450850003002,611,241,368,2,0,0,367,11,193,0,9,31,367,189,11,4,0,1,0,1,0,0,0,0,0,4,1,0,0,31
450850003003,432,256,174,2,0,0,173,25,200,15,5,14,173,195,24,5,11,2,2,0,1,2,0,0,1,0,0,0,1,14
450850003004,143,49,93,1,0,0,77,15,31,2,1,17,77,31,15,0,1,0,0,0,0,1,0,0,0,1,0,0,0,17
450850004011,1060,829,230,1,0,0,244,18,762,1,8,27,244,754,18,8,0,2,0,5,1,0,0,0,0,0,1,0,0,27
450850004012,933,518,414,1,0,0,462,23,395,14,5,34,462,385,23,10,3,3,1,1,1,5,1,0,2,0,0,0,0,34
450850004013,696,412,283,1,0,0,301,20,357,0,3,15,301,354,20,3,0,0,0,3,0,0,0,0,0,0,0,0,0,15
450850004014,946,537,409,0,0,0,454,15,429,2,11,35,454,425,15,4,0,0,2,5,1,0,1,1,0,0,0,0,0,35
450850004021,754,471,283,0,0,0,324,16,390,2,1,21,324,387,16,3,2,0,0,1,0,0,0,0,0,0,0,0,0,21
450850004022,656,307,348,1,0,0,398,7,231,1,6,13,398,228,7,3,0,5,0,1,0,1,0,0,0,0,0,0,0,13
450850004023,524,458,65,1,0,0,93,2,419,0,1,9,93,418,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9
450850005001,791,571,219,1,0,0,239,5,533,1,4,9,239,530,5,3,0,0,0,4,1,0,0,0,0,0,0,0,0,9
450850005002,706,504,201,1,0,0,199,11,477,2,2,15,199,475,11,2,1,0,0,2,0,1,0,0,0,0,0,0,0,15
450850006001,1189,748,441,0,0,0,481,7,675,3,3,20,481,669,7,6,1,0,1,2,0,0,1,0,0,0,0,0,0,20
450850006002,669,311,358,0,0,0,397,7,245,3,3,14,397,244,7,1,0,2,0,0,3,0,0,0,0,0,0,0,0,14
450850006003,792,435,356,1,0,0,400,4,379,0,3,6,400,376,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6
450850007001,964,619,344,1,0,0,360,16,556,2,2,28,360,553,16,3,2,0,0,1,0,0,0,0,0,0,0,0,0,28
450850007002,1063,843,219,1,0,0,221,15,795,2,5,25,221,787,15,8,0,2,0,3,0,0,0,0,1,0,0,0,0,25
450850007003,677,615,62,0,0,0,66,5,602,0,1,3,66,599,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3
450850008001,535,456,77,2,0,0,83,7,440,0,1,4,83,434,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,4
450850008002,950,889,61,0,0,0,61,6,874,0,1,8,61,872,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,8
450850008003,763,753,10,0,0,0,7,4,750,0,1,1,7,745,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
450850009011,726,531,193,2,0,0,178,15,500,10,3,20,178,495,14,5,6,1,1,1,0,0,0,0,4,0,0,0,1,20
450850009012,375,275,100,0,0,0,105,12,238,5,2,13,105,238,12,0,3,2,0,0,1,1,0,0,0,0,0,0,0,13
450850009013,667,429,237,1,0,0,236,15,385,6,3,22,236,381,15,4,3,1,1,1,1,1,0,0,0,0,0,0,0,22
450850009014,555,314,241,0,0,0,269,19,243,10,1,13,269,241,18,2,4,0,0,0,3,1,0,0,1,0,1,0,1,13
450850009021,796,227,568,1,0,0,608,11,112,4,10,51,608,112,11,0,3,1,3,4,0,0,0,0,0,0,0,0,0,51
450850009022,1491,408,1082,1,0,0,1228,21,143,10,11,78,1228,141,21,2,5,5,0,3,3,0,2,0,0,1,0,2,0,78
450850009023,1002,304,697,1,0,0,774,16,135,4,4,69,774,135,16,0,0,3,0,1,2,2,0,0,0,0,0,0,0,69
450850011001,555,252,302,1,0,0,313,11,203,0,2,26,313,199,11,4,0,0,0,2,0,0,0,0,0,0,0,0,0,26
450850011002,639,548,91,0,0,0,91,8,524,1,0,15,91,524,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
450850011003,785,720,64,1,0,0,49,11,713,0,3,9,49,711,11,2,0,0,0,2,0,0,0,0,0,0,0,1,0,9
450850011004,447,352,95,0,0,0,93,3,340,0,1,10,93,337,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,10
450850013001,837,627,210,0,0,0,206,17,586,1,5,22,206,578,17,8,0,1,1,2,0,0,1,1,0,0,0,0,0,22
450850013002,900,810,90,0,0,0,89,2,793,1,1,14,89,788,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,14
450850015001,458,452,6,0,0,0,4,1,452,0,0,1,4,452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450850015002,884,870,14,0,0,0,7,0,876,0,1,0,7,876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450850016001,697,683,14,0,0,0,9,4,683,0,0,1,9,682,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450850016002,488,482,6,0,0,0,4,2,482,0,0,0,4,481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450850016003,433,359,74,0,0,0,71,3,351,0,1,7,71,347,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,7
450850016004,808,766,42,0,0,0,49,5,746,0,3,5,49,739,5,7,0,0,0,3,0,0,0,0,0,0,0,0,0,5
450850017011,1883,532,1348,3,0,0,1414,33,277,16,18,125,1414,274,32,3,6,4,4,1,5,0,1,0,0,3,0,0,1,125
