BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_lib,party_grn,party_ref,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_10,eth2_30,eth2_23,eth2_21,eth2_34,eth2_14,eth2_unk
050690005022,318,124,2,192,0,0,0,0,0,33,3,273,2,1,6,33,273,3,1,0,1,0,1,0,6
050690005023,677,480,16,181,0,0,0,0,0,342,8,238,0,6,83,342,238,8,0,4,0,0,2,0,83
050690009001,558,198,16,344,0,0,0,0,0,41,6,504,3,1,3,41,504,6,0,0,1,0,1,2,3
050690009002,521,172,11,338,0,0,0,0,0,50,1,457,1,1,11,50,457,1,1,0,0,0,1,0,11
050690009003,251,103,2,146,0,0,0,0,0,18,1,228,1,1,2,18,228,1,0,0,1,0,0,0,2
050690009004,185,64,5,116,0,0,0,0,0,18,3,162,2,0,0,18,162,3,0,0,2,0,0,0,0
050690010001,313,120,15,178,0,0,0,0,0,74,5,223,1,2,8,74,223,5,0,1,0,0,1,0,8
050690010002,284,117,2,165,0,0,0,0,0,43,5,228,0,1,7,43,228,5,0,0,0,0,0,0,7
050690012001,170,71,5,94,0,0,0,0,0,20,0,145,2,0,3,20,145,0,1,0,1,0,0,0,3
050690012002,143,63,10,70,0,0,0,0,0,33,0,105,0,1,4,33,105,0,0,1,0,0,0,0,4
050690012003,260,99,8,153,0,0,0,0,0,23,4,229,1,0,3,23,229,4,1,0,0,0,0,0,3
050690012004,237,98,7,132,0,0,0,0,0,19,3,209,0,2,4,19,209,3,0,2,0,0,0,0,4
050690013001,231,95,1,135,0,0,0,0,0,17,1,206,3,0,4,17,206,1,0,0,0,1,0,0,4
050690013002,285,102,2,181,0,0,0,0,0,18,0,266,0,0,1,18,266,0,0,0,0,0,0,0,1
050690013003,204,88,4,112,0,0,0,0,0,12,4,186,1,0,1,12,186,4,1,0,0,0,0,0,1
050690014011,469,219,25,225,0,0,0,0,0,72,2,383,5,1,6,72,383,2,1,0,2,0,0,0,6
050690014012,171,92,5,74,0,0,0,0,0,27,1,136,3,3,1,27,136,1,0,1,3,0,0,0,1
050690014021,415,166,3,246,0,0,0,0,0,15,6,383,3,2,6,15,382,6,0,0,3,0,2,0,6
050690014022,176,49,1,126,0,0,0,0,0,12,2,160,0,1,1,12,160,2,0,1,0,0,0,0,1
050690014023,535,201,16,317,0,1,0,0,0,63,3,459,6,0,4,63,459,3,0,0,2,3,0,1,4
050690015011,1195,372,30,793,0,0,0,0,0,156,12,991,9,10,17,156,990,12,0,7,2,3,2,4,17
050690015012,503,229,7,267,0,0,0,0,0,43,4,441,3,2,10,43,441,4,1,2,0,0,0,1,10
050690015021,271,105,4,162,0,0,0,0,0,29,1,236,1,0,4,29,236,1,0,0,1,0,0,0,4
050690015022,261,137,12,112,0,0,0,0,0,50,1,200,3,2,5,50,200,1,1,0,0,0,1,0,5
050690015023,385,117,9,259,0,0,0,0,0,66,4,298,5,2,10,66,297,4,1,0,0,1,0,1,10
050690015024,703,191,11,501,0,0,0,0,0,105,8,568,7,4,11,105,568,8,2,3,2,0,1,2,11
050690016001,327,136,7,184,0,0,0,0,0,29,5,283,0,1,9,29,282,5,0,0,0,0,1,0,9
050690016002,323,124,8,191,0,0,0,0,0,30,1,280,1,2,9,30,280,1,0,2,0,0,0,0,9
050690016003,271,113,0,158,0,0,0,0,0,16,1,251,1,0,2,16,251,1,0,0,1,0,0,0,2
050690016004,278,129,8,141,0,0,0,0,0,22,1,249,2,2,2,22,249,1,1,0,1,0,0,0,2
050690017001,342,154,4,183,1,0,0,0,0,76,7,248,2,4,5,76,248,7,0,0,1,0,1,0,5
050690017002,171,84,0,87,0,0,0,0,0,16,2,150,2,0,1,16,150,2,0,0,1,0,0,0,1
050690017003,271,70,5,196,0,0,0,0,0,8,0,261,0,0,2,8,260,0,0,0,0,0,0,0,2
050690017004,339,147,3,189,0,0,0,0,0,42,2,286,2,1,6,42,286,2,0,1,0,1,0,1,6
050690018001,517,168,14,335,0,0,0,0,0,122,2,377,2,0,14,122,377,2,0,0,0,0,0,1,14
050690018002,329,123,8,198,0,0,0,0,0,48,6,268,1,0,6,48,268,6,0,0,1,0,0,0,6
050690018003,830,163,49,618,0,0,0,0,0,483,10,283,5,11,38,483,283,9,3,7,1,0,3,0,38
050690019011,655,219,98,338,0,0,0,0,0,305,8,317,2,3,20,305,317,8,0,0,2,0,0,0,20
050690019031,307,119,6,182,0,0,0,0,0,38,1,256,4,2,6,38,255,1,0,1,2,0,1,1,6
050690019032,690,249,10,431,0,0,0,0,0,109,4,539,6,2,30,109,539,4,0,0,3,0,0,2,30
050690020001,1525,433,366,726,0,0,0,0,0,1173,29,259,6,4,54,1173,259,29,2,2,0,2,0,2,54
050690020002,2024,510,98,1416,0,0,0,0,0,580,19,1325,23,18,59,580,1325,19,7,12,6,4,1,4,59
050690021031,550,156,139,255,0,0,0,0,0,402,7,103,3,2,33,402,103,7,1,2,0,0,0,1,33
050690021032,865,286,173,406,0,0,0,0,0,633,6,187,4,3,32,633,186,6,0,3,2,1,0,0,32
050690021033,283,90,20,173,0,0,0,0,0,107,0,168,0,1,7,107,168,0,0,0,0,0,1,0,7
050690021041,416,130,116,170,0,0,0,0,0,391,3,11,0,1,10,391,11,3,0,1,0,0,0,0,10
050690021042,1840,538,473,829,0,0,0,0,0,1560,25,149,15,14,77,1560,149,25,3,10,4,0,0,4,77
050690023001,382,130,58,194,0,0,0,0,0,226,4,123,0,8,21,226,123,4,0,1,0,0,7,0,21
050690023002,218,77,17,124,0,0,0,0,0,75,2,126,0,0,15,75,126,2,0,0,0,0,0,0,15
050690023003,538,181,41,316,0,0,0,0,0,229,5,270,2,1,31,229,270,5,0,0,0,0,0,0,31
050690023004,220,67,41,112,0,0,0,0,0,103,8,94,0,0,15,103,94,8,0,0,0,0,0,0,15
050690024001,751,326,272,152,1,0,0,0,0,677,14,12,3,9,36,677,12,14,0,8,3,0,0,0,36
050690024002,1398,672,419,307,0,0,0,0,0,1192,31,71,8,10,86,1192,71,31,2,6,3,0,0,1,86
050690025001,566,173,68,325,0,0,0,0,0,258,6,276,4,1,21,258,274,6,0,0,1,0,0,3,21
050119501001,619,181,272,166,0,0,0,0,0,493,22,81,3,1,19,493,81,22,1,0,0,0,1,1,19
050119501002,548,202,169,177,0,0,0,0,0,327,26,167,2,3,23,327,167,26,1,1,1,0,1,0,23
050119502001,365,125,159,81,0,0,0,0,0,245,11,89,4,1,15,245,89,11,0,1,3,0,0,0,15
050119502002,554,231,161,162,0,0,0,0,0,353,34,143,3,1,20,353,143,34,1,1,2,0,0,0,20
050119503001,239,102,8,129,0,0,0,0,0,16,5,213,3,0,2,16,213,5,0,0,2,0,0,0,2
050119503002,349,121,149,79,0,0,0,0,0,266,22,51,1,1,8,266,51,22,0,0,1,0,1,0,8
050119503003,358,120,153,85,0,0,0,0,0,230,21,93,0,0,14,230,93,21,0,0,0,0,0,0,14
050119504001,249,117,66,66,0,0,0,0,0,161,23,57,1,1,6,161,56,23,0,1,1,0,0,0,6
050119504002,409,156,96,157,0,0,0,0,0,240,29,128,2,4,6,240,128,29,1,1,1,0,1,0,6
050119505001,392,150,155,87,0,0,0,0,0,288,43,37,0,4,20,288,37,42,0,3,0,0,0,0,20
050119505002,461,165,195,101,0,0,0,0,0,388,5,55,1,2,10,388,55,5,0,0,0,0,0,1,10
050119505003,377,120,155,102,0,0,0,0,0,221,3,130,1,2,20,221,130,3,0,1,1,0,0,0,20
050734701011,358,140,119,99,0,0,0,0,0,261,8,75,3,0,11,261,75,8,2,0,0,0,0,0,11
050734701012,408,174,68,166,0,0,0,0,0,130,6,256,3,0,13,130,256,6,1,0,1,0,0,0,13
050734701013,246,83,87,76,0,0,0,0,0,141,4,91,1,0,9,141,91,4,1,0,0,0,0,0,9
050734701021,886,315,202,369,0,0,0,0,0,506,13,321,3,5,38,506,321,13,0,1,1,1,1,1,38
050734701022,565,181,225,159,0,0,0,0,0,432,9,79,0,12,33,432,79,9,0,6,0,0,4,0,33
050734702001,210,102,61,47,0,0,0,0,0,188,0,16,0,2,4,188,16,0,0,2,0,0,0,0,4
050734702002,556,228,120,208,0,0,0,0,0,337,8,179,6,1,25,337,179,8,1,0,1,3,0,0,25
050734702003,299,104,86,107,0,2,0,0,0,210,2,69,0,0,18,210,69,2,0,0,0,0,0,0,18
050734702004,423,176,147,100,0,0,0,0,0,394,0,3,1,6,19,394,3,0,0,0,0,0,1,1,19
051279501001,195,48,96,50,1,0,0,0,0,172,3,0,0,2,18,172,0,2,0,2,0,0,0,0,18
051279501002,520,199,231,89,1,0,0,0,0,470,3,0,7,3,37,470,0,3,2,2,0,0,0,0,37
051279501003,552,140,285,127,0,0,0,0,0,506,10,2,5,7,22,506,2,10,3,2,0,2,2,0,22
051279501004,417,108,195,113,1,0,0,0,0,392,3,0,6,0,16,392,0,3,0,0,0,0,0,1,16
051279502001,772,218,356,198,0,0,0,0,0,682,37,2,10,5,36,682,2,37,2,4,0,2,1,0,36
051279502002,575,181,228,165,1,0,0,0,0,508,30,4,5,6,22,508,4,30,0,3,4,0,0,0,22
051279502003,436,124,180,132,0,0,0,0,0,386,20,1,3,3,23,386,1,20,0,2,0,1,0,1,23
051279503001,445,108,231,106,0,0,0,0,0,396,14,0,4,2,29,396,0,14,1,1,0,1,0,0,29
051279503002,367,100,193,74,0,0,0,0,0,338,3,0,3,0,23,338,0,3,1,0,0,1,0,0,23
051414601001,741,272,313,154,1,1,0,0,0,678,13,1,3,2,44,678,1,13,2,0,0,0,2,1,44
051414601002,789,262,344,182,1,0,0,0,0,731,7,2,3,8,38,731,2,5,1,1,1,0,1,0,38
051414601003,414,145,179,90,0,0,0,0,0,371,5,1,1,1,35,371,1,5,0,0,0,0,0,0,35
051414602001,604,234,224,146,0,0,0,0,0,557,12,4,0,2,29,557,4,12,0,1,0,0,1,0,29
051414602002,618,200,266,151,1,0,0,0,0,565,17,3,2,1,30,565,3,16,1,0,1,0,0,0,30
051414602003,932,332,403,196,1,0,0,0,0,848,16,7,6,3,52,848,7,14,0,0,4,1,0,0,52
051414603011,631,197,281,151,2,0,0,0,0,580,9,3,1,8,30,580,3,9,0,8,0,0,0,0,30
051414603012,457,134,235,86,2,0,0,0,0,403,3,1,2,4,44,403,1,3,1,0,0,0,1,1,44
051414603031,337,131,131,75,0,0,0,0,0,309,6,1,1,3,17,309,1,6,0,1,0,1,0,0,17
051414603032,457,159,207,91,0,0,0,0,0,399,5,2,5,1,45,399,2,5,2,0,1,0,0,1,45
051414603033,377,121,189,67,0,0,0,0,0,334,4,0,1,1,37,334,0,4,1,1,0,0,0,0,37
051414603041,878,288,351,238,1,0,0,0,0,803,15,1,7,1,51,803,1,15,1,1,1,3,0,0,51
051414603042,478,154,212,112,0,0,0,0,0,426,13,0,7,1,31,426,0,13,0,1,0,0,0,1,31
051414604001,558,197,235,126,0,0,0,0,0,512,5,5,1,3,32,512,5,3,1,3,0,0,0,0,32
051414604002,506,185,226,95,0,0,0,0,0,480,6,0,1,0,19,480,0,6,1,0,0,0,0,0,19
051414604003,700,236,354,110,0,0,0,0,0,645,13,1,1,0,40,645,1,13,1,0,0,0,0,0,40
051414604004,446,161,174,111,0,0,0,0,0,399,9,6,0,6,26,399,6,9,0,2,0,0,0,0,26
050379501001,621,319,77,225,0,0,0,0,0,250,8,346,1,2,14,250,346,8,0,1,1,0,1,0,14
050379502001,424,212,121,91,0,0,0,0,0,380,3,18,0,1,22,380,18,3,0,1,0,0,0,0,22
050379502002,588,225,230,133,0,0,0,0,0,534,7,16,0,1,30,534,16,7,0,1,0,0,0,0,30
050379502003,746,297,299,149,1,0,0,0,0,641,6,67,1,2,29,641,66,6,1,0,0,0,0,0,29
050379503001,318,115,115,88,0,0,0,0,0,290,3,8,0,0,17,290,8,3,0,0,0,0,0,0,17
050379503002,427,153,179,95,0,0,0,0,0,388,2,0,0,1,36,388,0,2,0,1,0,0,0,0,36
050379504001,285,124,88,73,0,0,0,0,0,265,1,7,2,0,10,265,7,1,2,0,0,0,0,0,10
050379504002,501,197,188,116,0,0,0,0,0,449,4,30,1,1,16,449,30,4,1,1,0,0,0,0,16
050379504003,561,213,231,117,0,0,0,0,0,510,8,4,2,0,37,510,4,8,1,0,0,0,0,0,37
050379505001,529,268,40,221,0,0,0,0,0,159,4,349,5,1,11,159,349,4,1,1,4,0,0,0,11
050379505002,464,262,83,119,0,0,0,0,0,243,6,193,1,3,18,243,192,6,0,2,1,0,1,0,18
050379505003,496,240,155,100,1,0,0,0,0,404,13,33,3,2,41,404,32,13,1,1,0,1,1,0,41
050379505004,694,359,134,201,0,0,0,0,0,402,10,238,6,4,34,402,238,10,0,0,4,1,2,0,34
050379506001,860,356,310,194,0,0,0,0,0,730,7,72,4,1,46,730,71,7,1,1,1,0,0,0,46
050379506002,915,315,389,211,0,0,0,0,0,834,5,19,13,2,42,834,19,5,1,1,9,2,0,1,42
050379506003,730,233,302,195,0,0,0,0,0,678,8,8,3,0,33,678,7,8,0,0,0,0,0,3,33
050879601001,751,249,237,265,0,0,0,0,0,665,15,0,7,3,61,665,0,13,2,0,1,1,1,1,61
050879601002,670,231,253,186,0,0,0,0,0,604,16,0,5,2,43,604,0,16,1,1,1,0,0,2,43
050879601003,1001,334,388,279,0,0,0,0,0,895,28,4,6,4,64,895,4,28,2,2,0,2,0,0,64
050879602001,764,288,219,257,0,0,0,0,0,672,32,5,9,4,42,672,5,32,2,0,5,0,1,2,42
050879602002,949,328,312,309,0,0,0,0,0,834,44,8,5,8,50,834,8,44,1,1,1,1,2,1,50
050879602003,357,130,117,110,0,0,0,0,0,308,14,0,4,1,30,308,0,14,1,0,3,0,1,0,30
050879603001,984,352,370,262,0,0,0,0,0,892,25,0,11,3,53,892,0,25,4,0,0,3,0,0,53
050879603002,518,168,192,158,0,0,0,0,0,478,7,8,2,1,22,478,8,7,2,0,0,0,0,0,22
050879603003,778,262,273,243,0,0,0,0,0,713,18,3,5,2,37,713,3,18,3,0,0,0,0,2,37
050879603004,482,119,155,206,1,1,0,0,0,430,11,1,7,3,30,430,1,11,1,2,6,0,0,0,30
050879604001,981,314,308,358,1,0,0,0,0,900,19,3,1,8,50,900,3,19,0,2,0,1,5,0,50
050879604002,685,181,262,242,0,0,0,0,0,631,9,7,0,1,37,631,7,9,0,1,0,0,0,0,37
050879604003,464,130,113,221,0,0,0,0,0,424,8,0,4,1,27,424,0,8,2,0,2,0,1,0,27
050634901011,875,273,380,222,0,0,0,0,0,790,26,2,4,4,49,790,2,26,4,2,0,0,0,0,49
050634901012,811,326,306,179,0,0,0,0,0,747,9,7,0,6,42,747,7,9,0,0,0,0,0,0,42
050634901021,831,314,349,167,0,1,0,0,0,766,16,7,1,0,41,766,7,16,0,0,0,1,0,0,41
050634901022,508,191,216,101,0,0,0,0,0,458,8,2,1,3,36,458,2,8,1,0,0,0,0,0,36
050634901023,623,274,244,105,0,0,0,0,0,566,11,2,3,1,40,566,2,11,0,1,0,2,0,1,40
050634902001,482,212,177,93,0,0,0,0,0,435,18,4,2,1,22,435,4,18,0,0,0,1,0,1,22
050634902002,541,230,183,128,0,0,0,0,0,473,19,6,12,2,29,473,6,19,4,1,1,6,1,0,29
050634902003,363,112,124,127,0,0,0,0,0,298,9,15,2,2,37,298,15,8,0,0,2,0,1,0,37
050634903001,880,311,363,204,2,0,0,0,0,803,16,6,13,2,40,803,6,16,3,1,1,8,0,1,40
050634903002,491,193,163,135,0,0,0,0,0,424,29,8,6,1,23,424,8,28,0,0,0,3,0,0,23
050634903003,275,155,57,63,0,0,0,0,0,207,41,5,1,2,19,207,5,41,0,1,0,0,0,0,19
050634903004,956,311,366,278,1,0,0,0,0,858,27,9,4,4,54,858,9,27,1,2,2,1,1,0,54
050634903005,508,171,226,111,0,0,0,0,0,457,11,0,10,6,24,457,0,11,3,0,4,2,2,0,24
050634904001,686,241,314,129,2,0,0,0,0,625,5,10,6,2,38,625,10,5,3,1,0,3,0,0,38
050634904002,595,258,187,150,0,0,0,0,0,545,11,1,0,3,35,545,1,11,0,0,0,0,0,0,35
050634904003,472,166,189,117,0,0,0,0,0,431,5,4,3,3,26,431,4,5,2,1,0,1,0,0,26
050634904004,650,232,259,159,0,0,0,0,0,596,9,2,2,1,40,596,2,9,0,1,0,1,0,1,40
050634905001,1480,493,620,367,0,0,0,0,0,1311,38,12,22,9,88,1311,12,37,9,4,2,8,1,2,88
050634905002,747,236,347,164,0,0,0,0,0,682,21,4,7,1,32,682,4,21,3,1,0,2,0,0,32
050634906001,630,317,173,138,1,1,0,0,0,515,47,32,7,3,26,515,32,46,0,1,0,5,1,0,26
050634906002,436,195,146,94,0,1,0,0,0,375,19,9,5,1,27,375,9,19,1,0,0,3,0,1,27
050634907011,702,287,284,131,0,0,0,0,0,648,8,6,3,0,37,648,6,8,0,0,0,0,0,1,37
050634907012,1367,479,577,311,0,0,0,0,0,1260,22,4,6,1,74,1260,4,22,2,1,1,3,0,0,74
050634907021,553,222,213,118,0,0,0,0,0,508,13,1,4,0,27,508,1,13,1,0,2,1,0,0,27
050634907022,447,194,170,83,0,0,0,0,0,397,16,5,8,0,21,397,5,16,0,0,3,4,0,0,21
050634907023,891,366,347,178,0,0,0,0,0,802,29,2,5,2,51,802,2,29,2,0,2,1,2,0,51
050634908001,370,154,116,100,0,0,0,0,0,343,4,0,1,0,22,343,0,4,1,0,0,0,0,0,22
050634908002,1027,380,435,212,0,0,0,0,0,952,22,5,4,2,42,952,5,22,2,2,1,0,0,1,42
050634908003,504,192,211,101,0,0,0,0,0,468,3,2,1,4,26,468,2,3,0,0,0,0,0,1,26
050634908004,849,339,359,150,1,0,0,0,0,794,19,5,6,2,23,794,5,19,0,0,0,2,0,1,23
050510103011,856,408,254,194,0,0,0,0,0,707,24,72,7,2,44,707,72,24,2,1,0,3,0,1,44
050510103012,429,204,158,67,0,0,0,0,0,366,16,1,0,1,45,366,1,16,0,0,0,0,1,0,45
050510103013,824,437,225,162,0,0,0,0,0,708,43,11,0,5,57,708,11,43,0,2,0,0,0,0,57
050510103021,684,317,245,122,0,0,0,0,0,584,26,15,1,1,57,584,15,26,0,0,0,0,0,0,57
050510103022,487,178,209,100,0,0,0,0,0,436,6,0,2,3,40,436,0,5,1,1,0,0,2,0,40
050510104011,1419,601,588,230,0,0,0,0,0,1245,45,4,10,12,103,1245,4,45,2,9,3,4,0,0,103
050510104012,1464,487,730,247,0,0,0,0,0,1294,14,5,2,10,139,1294,5,14,1,0,0,0,4,1,139
050510104021,829,390,310,129,0,0,0,0,0,746,13,3,3,3,61,746,3,13,1,2,0,1,0,0,61
050510104022,476,187,204,85,0,0,0,0,0,429,10,2,3,5,27,429,2,10,2,0,0,0,0,1,27
050510104023,716,337,244,135,0,0,0,0,0,608,29,4,14,4,57,608,4,29,5,1,2,7,0,0,57
050510105011,1203,477,444,280,0,2,0,0,0,1052,29,16,15,10,81,1052,16,29,1,4,8,1,2,2,81
050510105012,843,369,321,153,0,0,0,0,0,744,14,12,4,5,64,744,12,14,1,1,1,0,1,2,64
050510105013,560,207,228,124,1,0,0,0,0,505,17,3,1,2,32,505,3,17,0,1,0,0,1,0,32
050510105021,484,236,146,102,0,0,0,0,0,444,13,1,0,2,24,444,1,13,0,0,0,0,0,0,24
050510105022,693,309,266,117,1,0,0,0,0,613,25,2,1,4,48,613,2,25,0,2,1,0,1,0,48
050510106011,903,426,314,163,0,0,0,0,0,806,23,10,7,3,54,806,10,22,3,0,3,0,1,0,54
050510106021,380,237,33,110,0,0,0,0,0,188,26,143,5,3,15,188,143,26,0,1,2,2,0,1,15
050510106022,255,186,21,48,0,0,0,0,0,135,19,82,4,0,15,135,82,18,0,0,4,0,0,0,15
050510106023,373,167,47,159,0,0,0,0,0,65,8,278,2,2,18,65,278,8,0,2,1,0,0,1,18
050510107001,209,90,45,74,0,0,0,0,0,172,3,7,2,4,21,172,7,3,0,3,2,0,0,0,21
050510107002,330,186,40,103,1,0,0,0,0,251,11,40,3,3,22,251,40,11,2,0,0,0,1,0,22
050510107003,344,180,57,107,0,0,0,0,0,242,13,43,8,7,31,242,43,13,3,2,5,0,4,0,31
050510108001,455,239,69,147,0,0,0,0,0,262,14,140,8,9,22,262,139,14,1,1,2,2,0,2,22
050510108002,406,171,89,146,0,0,0,0,0,357,13,8,3,3,22,357,7,13,1,0,0,1,2,1,22
050510108003,401,159,110,132,0,0,0,0,0,328,9,12,3,6,43,328,12,9,1,0,1,0,1,1,43
050510109001,521,235,141,145,0,0,0,0,0,425,18,21,6,6,45,425,21,17,0,2,3,2,1,1,45
050510109002,647,260,227,160,0,0,0,0,0,555,20,17,1,5,49,555,17,18,0,2,0,1,3,0,49
050510109003,464,245,96,123,0,0,0,0,0,351,18,50,9,2,34,351,50,18,2,1,6,1,1,0,34
050510109004,258,157,38,63,0,0,0,0,0,138,20,79,2,3,16,138,79,20,0,0,0,0,1,2,16
050510110011,1046,527,290,229,0,0,0,0,0,897,37,18,5,7,82,897,18,37,2,4,1,1,3,0,82
050510110012,778,396,227,155,0,0,0,0,0,650,36,3,6,3,80,650,3,36,2,1,0,2,1,1,80
050510110021,761,445,174,141,1,0,0,0,0,626,55,24,1,3,52,626,24,55,0,0,1,0,1,0,52
050510111011,361,159,142,60,0,0,0,0,0,310,11,2,6,4,28,310,2,11,2,1,2,0,1,1,28
050510111012,1303,568,522,212,1,0,0,0,0,1144,40,3,7,6,103,1144,3,38,3,2,3,0,1,0,103
050510111013,1267,551,492,224,0,0,0,0,0,1134,24,9,2,7,91,1134,9,24,0,2,0,1,0,1,91
050510111021,907,327,404,175,1,0,0,0,0,815,17,4,2,4,65,815,4,17,0,2,1,0,1,1,65
050510111022,827,327,328,172,0,0,0,0,0,710,18,3,4,11,81,710,3,18,0,3,1,1,2,0,81
050510111023,895,366,360,169,0,0,0,0,0,802,21,3,6,7,56,802,3,21,2,2,0,0,2,4,56
050510112011,1354,534,533,286,1,0,0,0,0,1147,35,17,15,16,124,1147,17,33,2,5,3,2,2,5,124
050510112012,286,117,116,53,0,0,0,0,0,251,6,2,3,3,21,251,2,6,1,0,0,0,1,2,21
050510112013,410,179,156,75,0,0,0,0,0,359,12,3,3,0,33,359,3,11,0,0,0,1,0,2,33
050510112014,1156,517,415,222,2,0,0,0,0,985,33,12,2,4,120,985,11,32,1,0,1,0,2,0,120
050510112021,1335,540,484,311,0,0,0,0,0,1155,20,8,10,17,125,1155,8,20,2,4,4,1,3,3,125
050510112022,980,423,368,189,0,0,0,0,0,857,28,9,7,11,68,857,9,27,0,2,4,2,3,0,68
050510113001,398,205,81,112,0,0,0,0,0,300,24,35,4,3,32,300,35,24,1,1,1,1,0,1,32
050510113002,515,247,106,162,0,0,0,0,0,390,27,52,3,7,36,390,52,27,0,1,0,3,0,0,36
050510113003,1290,587,375,328,0,0,0,0,0,1074,53,28,14,9,112,1074,27,52,3,1,3,6,5,1,112
050510113004,739,336,195,208,0,0,0,0,0,607,24,49,7,7,45,607,49,24,1,1,2,1,4,0,45
050510114001,346,212,34,99,1,0,0,0,0,225,26,69,8,0,18,225,69,26,1,0,5,1,0,0,18
050510114002,439,257,81,101,0,0,0,0,0,288,35,77,5,4,30,288,77,34,1,2,0,3,0,0,30
050510114003,637,367,107,163,0,0,0,0,0,448,40,107,0,7,35,448,106,40,0,2,0,0,1,0,35
050510115001,386,202,34,150,0,0,0,0,0,146,7,208,4,1,20,146,206,7,0,0,1,3,0,0,20
050510115002,284,172,39,73,0,0,0,0,0,188,9,65,4,5,13,188,65,9,1,1,0,3,0,0,13
050510115003,325,183,32,110,0,0,0,0,0,179,18,98,9,2,19,179,97,18,0,0,9,0,0,0,19
050510116011,712,378,198,136,0,0,0,0,0,556,49,49,4,1,53,556,49,49,0,0,1,3,0,0,53
050510116012,1558,490,649,418,0,1,0,0,0,1383,33,11,20,9,102,1383,11,33,2,1,4,7,3,4,102
050510116013,968,346,331,291,0,0,0,0,0,777,16,89,12,14,60,777,89,16,3,4,4,2,3,0,60
050510116014,824,316,320,188,0,0,0,0,0,696,21,16,20,12,59,696,15,21,3,2,8,3,5,2,59
050510116021,795,288,312,195,0,0,0,0,0,700,23,12,2,12,46,700,12,21,0,3,0,0,1,0,46
050510116022,855,295,299,261,0,0,0,0,0,724,33,10,12,1,75,724,10,31,1,1,5,3,0,2,75
050510116023,685,217,298,170,0,0,0,0,0,592,27,11,6,6,43,592,11,27,1,1,2,2,1,1,43
050510116024,927,371,337,219,0,0,0,0,0,814,33,17,11,9,43,814,17,33,3,1,1,4,0,2,43
050510117011,484,158,172,154,0,0,0,0,0,424,4,3,4,6,43,424,3,4,1,0,2,0,0,1,43
050510117012,633,256,229,148,0,0,0,0,0,523,24,6,11,6,63,523,6,23,5,1,1,3,1,0,63
050510117013,253,151,42,60,0,0,0,0,0,183,12,33,5,6,14,183,33,12,1,5,1,2,0,0,14
050510117014,783,325,261,197,0,0,0,0,0,665,18,19,12,8,61,665,19,18,3,2,3,2,0,3,61
050510117021,562,313,88,161,0,0,0,0,0,412,30,80,4,2,34,412,80,30,1,0,3,0,2,0,34
050510118011,600,238,185,177,0,0,0,0,0,493,18,18,12,5,54,493,17,18,2,1,6,1,0,2,54
050510118012,749,230,252,267,0,0,0,0,0,618,25,40,12,7,47,618,40,25,4,3,4,3,0,1,47
050510118021,452,154,187,111,0,0,0,0,0,388,6,4,12,4,38,388,3,6,0,1,7,0,0,4,38
050510118022,473,220,128,124,1,0,0,0,0,390,15,24,3,5,36,390,24,15,1,4,1,1,0,0,36
050510118023,646,184,275,185,2,0,0,0,0,556,12,4,6,13,55,556,4,12,1,3,0,4,1,1,55
050510119011,1093,430,452,211,0,0,0,0,0,957,20,7,12,6,91,957,7,20,0,2,3,3,1,2,91
050510119012,330,138,117,75,0,0,0,0,0,282,5,10,7,1,25,282,10,5,2,1,1,3,0,1,25
050510119013,758,311,292,154,0,1,0,0,0,675,11,3,12,4,53,675,3,11,5,2,6,0,1,0,53
050510119021,934,269,437,228,0,0,0,0,0,831,8,8,6,4,77,831,8,8,0,1,3,1,0,0,77
050510119022,860,305,369,186,0,0,0,0,0,766,14,3,10,4,63,766,3,14,4,1,3,2,1,1,63
050510120011,1473,604,572,297,0,0,0,0,0,1297,46,6,11,9,104,1297,5,44,2,1,3,1,4,2,104
050510120012,1022,373,437,212,0,0,0,0,0,896,23,8,8,7,80,896,7,23,1,1,2,0,6,4,80
050510120013,492,202,197,93,0,0,0,0,0,433,5,8,6,0,40,433,8,5,2,0,1,0,0,2,40
050510120014,471,209,176,86,0,0,0,0,0,453,0,1,0,0,17,453,1,0,0,0,0,0,0,0,17
050510120021,1392,486,610,296,0,0,0,0,0,1248,18,2,10,12,102,1248,2,18,5,2,0,4,3,1,102
050510120022,1671,683,651,337,0,0,0,0,0,1452,53,4,5,16,141,1452,3,53,2,8,0,0,5,2,141
051074801001,270,73,31,166,0,0,0,0,0,119,2,131,2,1,15,119,131,2,1,1,1,0,0,0,15
051074801002,415,140,28,247,0,0,0,0,0,242,6,148,3,6,10,242,147,5,2,2,0,0,1,1,10
051074801003,296,99,30,167,0,0,0,0,0,173,3,100,2,1,17,173,100,2,1,0,1,0,0,0,17
051074801004,418,153,2,263,0,0,0,0,0,57,1,345,3,3,9,57,345,1,0,1,2,0,1,0,9
051074802011,674,213,95,366,0,0,0,0,0,463,9,163,3,1,35,463,163,9,0,1,0,0,0,3,35
051074802012,235,68,18,149,0,0,0,0,0,131,1,95,1,0,7,131,95,1,0,0,0,0,0,0,7
051074802013,268,74,40,154,0,0,0,0,0,196,2,59,0,2,9,196,59,2,0,0,0,0,0,0,9
