BlockGroupID,total_reg,party_dem,party_rep,party_rin,party_lib,party_grn,party_cnt,party_slb,party_ref,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_10,eth2_23,eth2_21,eth2_14,eth2_34,eth2_61,eth2_12,eth2_32,eth2_38,eth2_unk
211510107012,1009,487,426,42,9,0,0,1,0,44,0,843,21,63,11,6,65,843,63,21,3,1,3,4,2,1,1,1,1,0,65
211510107013,1048,448,476,64,7,2,1,0,0,50,0,903,31,20,16,14,64,903,20,31,6,2,7,2,4,4,1,1,0,0,64
211510107021,908,380,435,35,4,0,0,0,0,54,0,789,21,7,15,14,62,789,5,21,4,5,2,5,2,0,1,1,0,0,62
211510107022,943,357,484,55,4,0,0,0,0,43,0,799,29,11,22,11,71,799,11,29,7,0,18,0,1,2,0,2,0,0,71
211510107023,688,282,346,28,0,1,0,0,0,31,0,620,4,0,15,8,41,620,0,4,4,6,3,1,5,1,0,0,1,0,41
211510107024,838,318,441,39,6,1,0,0,0,33,0,711,17,6,18,15,71,711,6,17,2,4,6,1,6,2,1,0,4,0,71
211510108011,1046,397,544,38,9,0,0,1,0,57,0,955,9,2,19,7,54,955,2,9,2,10,1,3,3,0,0,2,0,0,54
211510108012,796,361,373,26,0,0,0,0,0,36,0,716,5,3,9,8,55,716,3,5,1,4,0,0,5,0,0,0,1,0,55
211510108021,1026,444,487,48,5,0,0,0,0,42,0,902,12,5,17,4,86,902,3,12,0,5,3,5,4,0,0,0,1,0,86
211510108022,854,343,456,23,6,0,0,0,0,26,0,769,13,1,27,6,38,769,1,13,4,7,11,5,3,1,0,1,0,0,38
211510109011,1308,425,781,46,6,1,0,0,0,49,0,1194,16,5,13,5,75,1194,5,16,1,6,2,2,3,1,2,0,0,0,75
211510109012,897,323,497,32,3,0,2,0,0,40,0,819,11,4,9,3,51,819,3,11,2,3,0,3,3,0,0,0,0,0,51
211510109013,615,228,325,29,1,0,0,0,0,32,0,571,8,6,8,0,22,571,6,8,0,3,0,3,2,0,0,0,0,0,22
211510109021,1247,571,544,55,8,1,0,0,0,68,0,1071,33,14,39,17,73,1071,14,31,9,13,10,8,7,2,0,0,0,0,73
211510109022,1060,419,546,49,4,0,0,0,0,42,0,956,21,7,10,7,59,956,7,21,2,3,2,1,4,3,0,0,0,0,59
211510109031,1381,638,575,73,9,1,0,1,0,84,0,1207,36,28,25,15,70,1207,28,36,7,7,10,2,5,0,0,1,0,2,70
211510109032,1415,617,583,99,13,0,2,1,1,99,0,1191,38,33,16,11,126,1191,32,37,5,3,4,3,6,1,1,0,1,0,126
211510110011,1194,487,594,58,6,0,0,0,0,49,0,1084,17,2,24,3,64,1084,2,17,2,6,5,6,7,0,0,0,0,0,64
211510110012,669,245,364,31,3,0,0,0,1,25,0,601,13,3,13,1,38,601,3,13,1,8,0,1,4,0,0,0,0,0,38
211510110013,745,329,346,25,2,0,0,0,0,43,0,668,8,3,13,2,51,668,3,8,1,2,6,1,3,0,0,1,0,0,51
211510110021,1209,474,649,37,5,0,0,0,0,44,0,1103,13,10,20,2,61,1103,10,13,0,8,2,5,5,0,0,0,0,0,61
211510110022,1135,447,593,37,3,1,0,0,0,54,0,1033,12,2,13,3,72,1033,2,11,2,2,1,6,4,1,0,0,0,0,72
211510111011,841,324,430,36,2,0,1,1,0,47,0,760,10,1,11,3,56,760,1,10,3,4,2,2,3,0,0,0,0,0,56
211510111012,660,217,387,21,3,0,0,0,0,32,0,590,6,1,5,1,57,590,1,6,1,1,3,1,0,0,0,0,0,0,57
211510111013,592,216,322,18,4,0,0,0,1,31,0,532,5,0,6,3,46,532,0,5,2,3,2,1,0,0,0,0,1,0,46
211510111021,862,316,469,29,4,0,0,0,0,44,0,802,4,1,6,5,44,802,1,4,0,2,0,1,3,3,1,0,0,0,44
211510111022,599,224,329,15,2,0,1,0,0,28,0,548,8,0,9,1,33,548,0,8,1,2,1,3,3,0,0,0,0,0,33
211510111031,890,361,470,23,3,0,0,0,0,33,0,814,8,1,12,0,55,814,1,8,0,6,1,3,2,0,0,0,0,0,55
211510111032,607,237,326,18,1,2,0,0,0,23,0,563,5,2,6,2,29,563,2,5,0,2,0,1,3,0,0,0,0,0,29
211510112011,577,285,200,32,2,4,0,0,0,54,0,497,16,18,13,2,31,497,18,16,2,5,2,2,3,0,0,0,0,0,31
211510112012,797,336,370,33,5,1,0,0,0,52,0,712,20,5,17,6,37,712,5,20,3,5,6,2,2,0,0,1,1,0,37
211510112013,400,166,193,21,1,1,0,0,0,18,0,347,7,9,5,1,31,347,9,7,0,3,1,1,0,1,0,0,0,0,31
211510112021,1392,486,768,61,3,0,1,0,0,73,0,1243,18,31,16,5,79,1243,31,18,3,7,2,2,5,2,0,0,0,0,79
211510112022,473,194,234,22,4,0,0,0,0,19,0,428,9,4,7,1,24,428,4,9,0,3,0,3,1,0,0,0,0,0,24
211510112023,1012,456,449,55,4,0,0,0,0,48,0,912,10,3,25,2,60,912,3,10,0,13,1,4,6,1,0,1,0,0,60
211510113011,1102,572,378,58,7,2,0,0,0,85,0,899,27,59,14,8,95,899,59,27,2,5,1,2,1,2,0,3,0,0,95
211510113012,983,472,386,59,2,1,0,1,1,61,0,846,16,14,15,4,88,846,14,16,3,4,5,2,2,0,0,2,0,0,88
211510113031,1175,558,472,66,4,4,0,0,0,71,0,1007,37,21,19,6,85,1007,20,36,3,4,3,7,3,0,0,0,0,0,85
211510113032,1437,786,438,101,10,3,2,1,0,96,0,1156,46,73,36,15,111,1156,73,46,4,14,6,5,9,6,0,0,0,1,111
211510113041,600,236,315,21,3,0,0,0,0,25,0,538,10,5,8,4,35,538,5,10,4,3,2,1,2,0,0,0,0,0,35
211510113042,842,433,316,46,9,0,0,0,0,38,0,720,17,20,7,8,70,720,19,17,6,1,1,2,3,2,0,0,0,0,70
211510114011,797,313,417,37,5,0,0,0,0,25,0,717,13,2,13,3,49,717,2,13,3,5,1,2,4,0,0,0,0,0,49
211510114012,1285,474,712,44,7,2,1,0,0,45,0,1146,28,11,27,8,65,1146,11,28,1,12,2,5,7,1,0,1,1,1,65
211510114021,638,248,313,32,6,0,1,0,0,38,0,550,13,5,20,0,50,550,5,13,0,4,10,1,3,0,0,1,0,0,50
211510114022,818,311,435,35,1,0,1,0,0,35,0,748,11,1,7,2,49,748,1,11,0,2,0,1,4,1,0,0,0,0,49
210099501001,714,316,365,15,2,1,0,0,0,15,0,669,3,10,3,0,29,669,10,3,0,1,1,0,1,0,0,0,0,0,29
210099501002,468,224,213,12,0,0,2,0,0,17,0,416,13,8,5,0,26,416,8,13,0,0,0,3,2,0,0,0,0,0,26
210099501003,1492,619,789,47,1,0,2,0,0,34,0,1361,16,10,18,11,76,1361,10,14,5,4,7,1,2,0,1,0,0,2,76
210099502001,619,332,232,23,1,0,0,0,0,31,0,565,13,6,5,6,24,565,6,13,4,1,0,2,1,0,0,0,0,0,24
210099502002,1058,544,429,41,3,2,0,0,0,39,0,935,11,31,19,6,56,935,31,11,4,5,8,2,4,0,1,0,0,0,56
210099502003,1002,514,383,58,0,0,0,0,0,47,0,897,18,15,11,6,55,897,15,18,4,3,1,4,3,0,0,0,0,0,55
210099503001,559,298,224,22,0,0,0,0,0,15,0,477,8,30,11,4,29,477,30,8,3,2,7,1,1,0,0,0,0,0,29
210099503002,865,369,422,31,3,0,0,0,0,40,0,776,25,2,5,5,52,776,2,25,4,3,1,1,0,0,0,0,0,0,52
210099503003,717,312,354,26,4,0,0,0,0,21,0,656,8,7,7,4,35,656,7,8,2,3,1,3,0,0,0,0,0,2,35
210099504011,1036,523,398,54,8,1,1,0,0,51,0,815,48,107,11,9,46,815,106,47,7,3,5,1,2,2,0,0,0,0,46
210099504012,291,143,126,11,0,1,0,0,0,10,0,268,4,0,2,0,17,268,0,4,0,0,0,2,0,0,0,0,0,0,17
210099504021,491,261,186,22,3,1,0,1,0,17,0,347,12,91,7,2,32,347,91,12,1,2,2,1,1,1,0,0,0,0,32
210099504022,819,401,344,35,1,0,0,0,0,38,0,671,13,97,6,2,30,671,97,11,1,0,0,2,4,0,0,0,0,0,30
210099504023,545,263,245,18,1,0,0,0,1,17,0,478,7,16,3,3,38,478,16,7,1,1,0,0,0,1,0,2,0,0,38
210099504024,365,180,151,15,2,1,0,0,0,16,0,314,6,22,5,2,16,314,22,6,1,2,1,1,1,0,0,0,0,0,16
210099504025,635,323,278,18,0,2,0,0,0,14,0,551,12,20,19,3,30,551,20,12,1,9,3,5,2,1,0,0,0,0,30
210099505001,1005,490,445,39,3,0,0,0,0,28,0,911,24,11,12,5,42,911,11,24,1,9,0,3,0,1,2,0,0,0,42
210099505002,1210,589,516,48,8,1,1,0,0,47,0,1078,21,25,19,6,61,1078,25,21,3,2,8,4,4,2,0,1,0,0,61
210099505003,521,223,252,19,3,0,0,0,0,24,0,458,15,11,7,1,29,458,11,15,1,3,0,2,2,0,0,0,0,0,29
210099506011,912,444,384,34,1,0,0,0,0,49,0,797,16,47,5,0,47,797,47,16,0,3,0,1,1,0,0,0,0,0,47
210099506012,369,182,146,22,1,0,0,0,0,18,0,311,16,15,4,1,22,311,15,16,0,1,1,0,1,1,0,0,0,0,22
210099506013,561,264,256,23,1,0,0,0,0,17,0,511,9,7,8,2,24,511,7,9,0,2,1,4,1,0,2,0,0,0,24
210099506021,667,243,386,19,1,0,0,0,0,18,0,607,12,0,5,3,40,607,0,12,1,0,1,2,2,1,0,0,0,0,40
210099506022,613,285,289,20,2,0,0,0,0,17,0,544,6,3,13,2,45,544,3,6,2,4,4,4,1,0,0,0,0,0,45
210099506023,973,487,446,19,1,0,0,0,0,20,0,868,15,10,15,6,59,868,10,13,2,4,9,1,1,2,0,0,0,0,59
210099507011,1074,439,573,22,3,0,1,0,0,36,0,999,10,3,11,1,50,999,3,10,0,2,0,2,6,0,1,0,0,0,50
210099507012,583,236,312,20,1,0,0,0,0,14,0,548,6,2,4,0,23,548,2,6,0,0,0,1,3,0,0,0,0,0,23
210099507021,1168,486,619,30,5,1,0,0,0,27,0,1096,8,4,9,1,50,1096,4,8,1,2,0,3,4,0,0,0,0,0,50
210099507022,836,322,472,18,1,0,0,0,0,23,0,784,4,4,7,0,37,784,4,4,0,4,0,2,1,0,0,0,0,0,37
210099507023,1029,429,533,36,4,0,0,0,0,27,0,913,17,14,14,1,70,913,14,17,0,4,1,1,7,0,0,1,0,0,70
210099508001,776,323,400,25,5,0,0,1,0,22,0,721,10,1,7,0,37,721,1,10,0,2,2,1,2,0,0,0,0,0,37
210099508002,964,353,550,27,1,0,0,0,0,33,0,874,20,2,15,0,53,874,2,19,0,7,0,5,3,0,0,0,0,0,53
210099508003,613,251,323,16,2,0,1,0,0,20,0,575,3,0,4,1,30,575,0,3,1,1,0,1,2,0,0,0,0,0,30
210099509001,846,276,518,31,3,0,0,0,0,18,0,778,11,5,5,1,46,778,5,11,1,1,2,1,1,0,0,0,0,0,46
210099509002,708,301,361,24,1,0,0,0,0,21,0,660,9,1,3,2,33,660,1,9,0,1,0,0,2,2,0,0,0,0,33
210099509003,947,370,528,29,3,0,0,0,0,17,0,880,8,1,5,10,43,880,1,8,3,4,0,1,0,4,0,0,0,0,43
210099510001,1113,495,551,39,2,1,2,0,0,23,0,1021,18,2,8,2,62,1021,2,18,1,3,1,1,3,0,0,0,1,0,62
210099510002,1180,497,600,45,3,0,0,0,0,35,0,1101,8,6,11,5,49,1101,4,8,4,3,1,2,5,0,1,0,0,0,49
211659601001,1321,857,378,38,2,1,0,0,0,45,0,1209,13,8,19,2,70,1209,8,13,2,6,1,8,4,0,0,0,0,0,70
211659601002,278,186,81,3,0,0,0,0,0,8,0,248,0,0,9,3,18,248,0,0,0,6,1,2,0,0,0,0,0,2,18
211659601003,1072,639,349,23,2,0,0,0,0,59,0,985,7,1,25,5,49,985,1,7,1,10,2,8,5,0,0,0,1,1,49
211659601004,527,289,193,14,1,0,0,0,0,30,0,499,0,3,8,4,13,499,3,0,1,3,1,4,0,0,0,0,0,0,13
211659602001,935,570,305,24,0,1,0,0,0,35,0,834,13,31,17,5,35,834,31,13,5,9,2,4,2,0,0,0,0,0,35
211659602002,921,646,215,22,7,0,1,0,0,30,0,719,21,123,15,3,40,719,123,21,2,3,4,5,2,0,0,0,0,1,40
210830201001,442,277,128,11,0,0,0,0,0,26,0,318,13,77,7,1,26,318,77,13,1,3,1,0,3,0,0,0,0,0,26
210830201002,525,308,158,14,3,0,0,0,0,42,0,379,48,68,8,2,20,379,67,46,0,5,0,1,1,2,0,1,0,0,20
210830201003,830,446,325,23,0,0,0,0,1,35,0,689,33,34,13,6,55,689,34,33,2,4,7,1,1,2,0,0,0,0,55
210830201004,634,362,232,10,4,0,2,0,0,24,0,586,8,5,7,1,27,586,5,8,0,2,2,1,2,0,0,0,0,0,27
210830202001,619,361,211,17,4,0,0,0,0,26,0,445,27,91,7,6,43,445,91,27,0,3,0,2,2,3,1,0,0,2,43
210830202002,1287,766,423,34,5,1,1,0,0,57,0,966,64,173,10,9,65,966,172,64,5,7,1,2,0,3,0,0,0,0,65
210830202003,1019,550,413,17,5,1,0,0,0,33,0,932,21,10,14,0,42,932,10,20,0,1,2,6,5,0,0,0,0,0,42
210830203011,528,314,171,10,2,1,1,0,0,29,0,382,59,49,10,2,26,382,49,59,1,4,1,2,2,0,0,1,0,0,26
210830203012,590,363,190,14,1,0,0,0,0,22,0,487,40,21,6,4,32,487,21,40,2,2,1,1,2,0,0,0,0,0,32
210830203013,1753,949,723,32,7,0,0,0,0,42,0,1563,48,16,25,10,91,1563,16,48,2,5,6,8,6,0,2,0,0,0,91
210830203021,466,285,142,17,2,0,0,0,0,20,0,302,45,83,7,1,28,302,83,45,1,1,1,4,0,0,0,1,0,0,28
210830203022,526,310,186,16,3,0,0,0,0,11,0,448,27,9,6,3,33,448,9,27,1,3,0,1,0,1,0,2,0,0,33
210830204001,777,416,316,18,6,0,0,0,0,21,0,705,20,0,5,3,44,705,0,20,0,0,1,2,2,0,0,0,0,0,44
210830204002,497,261,203,8,6,0,0,0,0,19,0,464,9,0,0,1,23,464,0,9,1,0,0,0,0,0,0,0,0,0,23
210830204003,614,370,204,19,1,0,1,0,0,19,0,566,12,1,11,1,23,566,1,11,1,4,0,5,1,0,0,0,0,0,23
210830205001,1539,816,635,33,4,0,0,0,0,51,0,1398,22,19,10,2,88,1398,19,21,1,4,2,2,2,0,0,0,0,0,88
210830205002,390,243,128,4,1,0,0,0,0,14,0,365,7,3,5,0,10,365,3,7,0,1,0,1,3,0,0,0,0,0,10
210830205003,578,287,242,13,2,0,0,0,0,34,0,518,13,4,12,2,29,518,4,13,0,2,2,2,4,1,0,1,0,0,29
210830206001,1026,619,363,21,4,0,0,0,0,19,0,984,10,2,9,1,20,984,2,10,0,5,1,1,1,0,0,0,0,0,20
210830206002,593,320,240,10,0,0,0,0,0,23,0,536,9,6,5,2,35,536,6,8,1,0,0,2,3,0,0,0,0,0,35
210830207001,915,424,451,17,6,0,1,0,0,16,0,851,15,3,9,2,35,851,3,15,2,3,1,3,2,0,0,0,0,0,35
210830207002,1310,690,540,33,6,0,0,0,0,41,0,1199,35,5,8,2,61,1199,5,35,0,3,2,2,0,0,0,0,0,0,61
210830207003,506,270,212,11,0,0,0,0,0,13,0,456,13,10,4,0,23,456,10,13,0,1,1,1,1,0,0,0,0,0,23
210830207004,699,344,324,16,3,0,0,0,0,12,0,632,16,2,12,1,36,632,1,15,0,6,0,2,4,1,0,0,0,0,36
210830208001,934,448,436,11,3,0,0,1,0,35,0,854,9,4,11,5,51,854,4,9,3,5,1,2,3,0,0,0,0,0,51
210830208002,1231,613,553,22,5,0,1,0,0,37,0,1125,18,4,13,3,68,1125,4,18,1,3,2,3,4,0,0,0,0,0,68
210830208003,1433,692,672,20,5,0,0,1,0,43,0,1336,24,3,13,6,51,1336,3,24,1,1,2,4,6,0,4,0,0,0,51
210830209001,1350,731,544,27,3,0,1,0,0,44,0,1251,25,3,14,2,55,1251,3,25,1,3,1,3,6,1,0,0,0,0,55
210830209002,801,450,318,9,3,0,0,0,0,21,0,735,10,4,12,2,38,735,4,10,0,3,2,5,2,0,0,0,0,0,38
212019701001,882,603,236,11,2,1,0,0,0,29,0,799,5,5,13,4,56,799,5,5,1,5,0,7,1,0,1,0,2,0,56
212019701002,722,490,200,6,2,0,0,0,0,24,0,663,9,0,7,7,36,663,0,8,1,2,1,1,2,6,0,1,0,0,36
210979501001,889,488,350,22,2,0,0,0,0,27,0,812,6,0,0,3,68,812,0,6,1,0,0,0,0,1,0,0,0,0,68
210979501002,942,479,411,18,1,0,0,1,0,32,0,887,5,0,4,4,42,887,0,3,0,3,0,0,1,2,0,0,0,0,42
210979502001,946,464,420,31,4,0,0,0,0,27,0,884,13,0,2,3,44,884,0,13,2,1,1,0,0,1,0,0,0,0,44
210979502002,804,361,374,29,5,0,2,0,0,33,0,729,8,2,3,2,60,729,2,8,1,1,1,1,0,0,0,0,0,0,60
210979503001,737,441,245,23,0,0,0,0,0,28,0,659,11,24,2,3,38,659,24,11,2,0,0,1,1,1,0,0,0,0,38
210979503002,1306,623,594,42,1,0,0,0,0,46,0,1198,15,6,5,6,76,1198,6,14,4,2,0,0,1,0,0,2,0,0,76
210979503003,963,543,367,29,1,0,0,0,0,23,0,883,9,9,2,3,57,883,9,9,1,1,1,0,0,1,0,0,1,0,57
210979503004,1080,616,413,24,5,0,0,0,0,22,0,991,9,10,7,3,60,991,10,9,0,2,3,1,0,3,0,0,0,0,60
210979504001,1079,622,394,30,2,1,0,0,0,30,0,1031,8,1,5,2,32,1031,1,7,0,2,1,1,1,1,0,0,0,0,32
210979504002,702,381,284,19,1,1,0,0,0,16,0,618,26,8,10,3,37,618,8,26,3,3,6,0,1,0,0,0,0,0,37
210979504003,557,316,198,11,3,1,1,0,0,27,0,402,23,95,0,0,37,402,94,23,0,0,0,0,0,0,0,0,0,0,37
210979505001,1599,982,537,34,5,0,0,0,0,41,0,1460,22,1,7,7,102,1460,1,21,2,3,2,1,0,3,0,0,0,0,102
210979505002,662,382,208,38,2,0,0,0,0,32,0,598,10,10,1,3,40,598,10,10,0,0,0,0,1,0,0,0,0,0,40
210979505003,501,321,145,12,2,1,0,0,0,20,0,442,7,15,3,0,34,442,15,7,0,1,0,0,2,0,0,0,0,0,34
210979505004,677,403,223,31,0,0,0,0,0,20,0,623,14,7,2,1,30,623,7,14,1,1,0,0,1,0,0,0,0,0,30
210472001001,725,584,96,9,0,0,0,0,0,36,0,115,19,567,12,2,10,115,567,18,0,5,5,0,2,1,0,0,0,0,10
210472001002,1296,759,407,51,5,0,0,0,0,74,0,749,42,422,9,2,72,749,421,41,1,3,2,0,4,1,0,0,0,0,72
210472001003,897,522,283,21,2,0,0,1,0,68,0,532,42,244,13,2,64,532,241,42,2,4,4,3,1,0,0,1,0,0,64
210472002001,866,581,175,26,1,0,0,0,0,83,0,327,31,467,4,3,34,327,467,31,0,4,0,0,0,1,0,0,0,0,34
210472002002,1223,729,404,30,3,1,0,1,0,55,0,875,34,215,20,8,71,875,214,34,1,1,13,1,5,4,0,0,0,0,71
210472003001,270,174,58,8,0,0,2,0,0,28,0,107,6,138,5,1,13,107,138,5,0,1,0,1,2,1,0,0,0,0,13
210472003002,795,547,171,21,4,0,0,0,0,52,0,291,13,452,7,1,31,291,452,13,0,1,3,2,0,0,1,0,0,0,31
210472003003,367,230,107,9,1,0,0,0,0,20,0,205,9,126,6,1,20,205,126,9,1,3,0,2,1,0,0,0,0,0,20
210472003004,522,266,210,17,3,0,1,0,0,25,0,374,14,84,6,2,42,374,84,14,1,1,0,2,1,0,0,2,0,0,42
210472004001,689,478,148,23,1,1,1,0,0,37,0,248,41,364,5,3,28,248,363,41,0,4,0,0,1,2,0,0,0,0,28
210472004002,938,762,112,13,0,0,0,0,0,51,0,175,25,688,17,2,31,175,688,25,1,5,7,2,0,0,0,0,0,0,31
210472005001,1303,715,430,54,7,0,3,0,0,94,0,911,53,217,21,14,87,911,217,53,10,3,11,2,3,1,0,1,0,1,87
210472005002,866,391,414,28,1,0,0,0,1,31,0,720,34,40,22,8,42,720,40,32,1,2,5,5,4,0,0,0,0,0,42
210472005003,1209,581,539,38,5,1,1,0,0,44,0,935,61,84,32,9,88,935,83,60,4,3,17,9,1,2,0,0,0,0,88
210472006001,1734,937,662,54,7,1,0,0,1,72,0,1306,47,267,21,8,85,1306,266,47,3,6,3,3,8,2,1,1,1,0,85
210472006002,1915,938,827,46,10,0,0,0,1,93,0,1546,52,127,47,23,120,1546,123,52,9,4,32,4,4,6,2,1,0,0,120
210472007001,894,487,329,22,2,3,0,0,0,51,0,689,34,112,13,4,42,689,112,34,1,2,1,1,2,1,0,7,0,0,42
210472007002,1490,820,542,54,3,1,2,0,0,68,0,1246,39,103,17,2,83,1246,101,39,1,9,2,3,2,1,0,0,0,0,83
210472007003,917,426,426,32,1,0,0,0,0,32,0,769,33,28,20,5,62,769,26,32,3,6,1,6,6,1,0,1,0,0,62
210472007004,1194,594,513,34,4,0,0,0,0,49,0,897,45,149,12,15,76,897,149,45,2,3,1,3,5,4,4,0,0,0,76
210472008001,1232,851,286,34,2,2,0,0,0,57,0,447,40,670,13,4,58,447,669,35,0,7,4,1,0,0,1,1,1,1,58
210472008002,400,284,86,8,1,0,1,0,0,20,0,135,10,242,4,0,9,135,242,10,0,2,0,0,2,0,0,0,0,0,9
210472009011,1759,861,765,51,8,0,0,0,0,74,0,1323,44,289,25,9,69,1323,289,44,4,11,1,4,6,0,0,1,0,1,69
210472009012,518,264,220,13,1,1,0,0,0,19,0,460,15,19,6,0,18,460,19,15,0,2,0,1,3,0,0,0,0,0,18
210472009021,650,275,327,16,0,1,1,0,0,30,0,576,8,22,8,2,34,576,22,8,2,4,2,0,2,0,0,0,0,0,34
210472009022,941,413,441,30,4,3,0,0,0,50,0,805,22,39,8,0,67,805,39,22,0,3,3,1,1,0,0,0,0,0,67
210472009023,785,348,395,15,4,0,1,0,0,22,0,692,12,18,9,4,50,692,18,10,1,4,0,3,2,0,0,0,0,0,50
210472010001,638,267,331,15,0,1,1,0,0,23,0,577,16,6,8,1,30,577,6,16,1,2,0,3,1,0,0,2,0,0,30
210472010002,666,308,312,15,1,0,0,0,0,30,0,604,5,3,9,0,45,604,3,5,0,5,2,1,1,0,0,0,0,0,45
210472011001,774,408,305,14,2,0,0,0,0,45,0,662,13,52,10,1,36,662,52,13,0,1,0,3,0,1,0,6,0,0,36
210472011002,870,358,443,23,0,0,0,0,0,46,0,767,17,6,7,2,71,767,6,17,0,2,0,3,1,0,0,0,0,0,71
210472011003,733,306,375,20,2,0,1,0,0,29,0,665,8,6,6,4,44,665,6,8,0,1,2,1,1,1,0,1,0,2,44
210472012001,1083,474,537,25,5,0,0,0,0,42,0,973,20,23,8,4,55,973,22,20,2,3,0,3,2,1,0,0,0,1,55
210472012002,611,326,248,12,1,1,0,0,0,23,0,527,12,3,8,5,56,527,3,12,2,5,0,1,0,1,0,2,0,0,56
210472013011,555,230,261,19,0,0,0,0,0,45,0,442,31,24,9,0,49,442,24,30,0,0,1,3,3,0,0,2,0,0,49
210472013012,750,392,301,25,5,1,0,0,0,26,0,582,20,96,14,2,36,582,96,20,0,4,1,4,3,0,0,2,2,0,36
210472013013,641,321,268,17,2,0,1,0,0,32,0,449,15,120,5,2,50,449,120,15,1,1,0,3,0,0,0,0,0,0,50
210472013031,1392,618,540,68,13,0,3,0,0,150,0,848,153,284,17,9,81,848,284,150,3,6,3,1,4,0,1,3,0,0,81
210472013032,1200,524,473,56,22,1,0,1,0,123,0,764,123,211,16,6,80,764,205,122,3,5,5,4,0,1,0,2,0,0,80
210472013041,650,309,228,27,4,1,0,0,0,81,0,406,53,124,17,4,46,406,123,53,2,5,4,0,8,0,1,0,0,0,46
210472013042,1112,571,350,55,12,2,1,0,0,121,0,571,142,308,15,15,61,571,299,141,8,6,5,1,2,3,0,0,0,0,61
210472013043,571,304,168,26,5,1,0,0,0,67,0,321,49,159,7,3,32,321,158,49,2,4,0,0,3,1,0,0,0,0,32
210472014001,919,370,459,39,4,1,0,0,0,46,0,771,17,25,27,17,62,771,24,17,13,7,10,5,5,1,0,0,0,0,62
210472014002,929,357,487,38,5,0,0,0,0,42,0,833,13,25,12,1,45,833,25,13,1,4,1,3,4,0,0,0,0,0,45
210472015011,277,118,102,11,5,0,0,0,0,41,0,173,48,28,1,3,24,173,27,48,0,0,1,0,0,1,0,0,0,0,24
210472015012,521,216,210,20,8,1,0,0,0,66,0,340,62,69,5,4,41,340,66,62,0,1,1,0,0,0,0,2,0,0,41
210472015013,236,95,104,7,1,0,0,0,0,29,0,146,30,48,1,3,8,146,47,30,0,0,0,0,0,0,1,1,0,0,8
210472015014,371,157,147,16,10,0,0,0,0,41,0,201,52,79,4,3,32,201,76,52,0,0,2,0,1,2,0,1,0,0,32
210472015015,245,102,91,11,1,0,0,0,0,40,0,152,33,25,2,5,28,152,23,32,2,0,1,0,0,2,0,0,0,0,28
210472015016,348,151,118,10,5,0,0,0,0,64,0,226,41,41,5,3,32,226,41,41,3,3,1,1,0,0,0,0,0,0,32
210472015021,457,162,191,19,8,2,0,0,0,75,0,271,71,55,9,3,48,271,55,71,2,3,0,0,3,0,1,1,0,0,48
210472015022,1021,383,406,63,35,0,0,1,0,133,0,643,163,67,10,17,121,643,65,163,7,4,3,1,2,3,0,0,0,0,121
210472015031,117,41,58,9,1,0,1,0,0,7,0,67,23,10,1,3,13,67,10,23,1,0,0,0,1,1,0,0,0,0,13
210472015032,189,69,81,4,5,1,0,0,0,29,0,112,23,16,4,5,29,112,16,22,2,0,1,0,3,1,0,0,0,0,29
210472015033,656,224,278,37,12,2,2,0,0,101,0,423,91,26,12,13,91,423,26,91,2,5,2,1,3,2,0,1,0,0,91
210479801001,3,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
210619202001,933,178,724,16,1,0,0,0,0,14,0,848,6,0,4,2,73,848,0,6,2,0,0,0,4,0,0,0,0,0,73
210619202002,748,227,500,13,1,0,0,0,0,7,0,703,5,0,8,2,30,703,0,5,0,0,0,1,6,0,0,1,0,0,30
210619202003,590,131,432,14,0,0,0,0,0,13,0,553,7,0,8,1,21,553,0,7,0,4,0,1,3,1,0,0,0,0,21
210619202004,794,228,544,12,0,0,0,0,0,10,0,725,3,3,14,0,49,725,3,3,0,8,2,3,0,0,0,0,0,0,49
210619203001,516,132,359,11,1,0,0,0,0,13,0,458,4,21,3,1,29,458,21,4,0,0,1,2,0,1,0,0,0,0,29
210619203002,472,141,305,7,1,2,1,0,0,15,0,431,3,0,8,0,30,431,0,3,0,4,2,2,0,0,0,0,0,0,30
210619204011,1437,339,1001,42,4,0,0,0,1,50,0,1344,19,3,13,3,55,1344,3,19,0,4,4,3,2,2,0,0,0,0,55
210619204012,506,122,332,24,1,0,0,0,0,27,0,474,10,0,6,1,15,474,0,10,1,2,0,2,2,0,0,0,0,0,15
210619204021,829,191,593,19,0,0,0,1,0,25,0,746,8,1,15,6,53,746,1,8,1,3,3,2,7,1,0,0,1,0,53
210619204022,1594,409,1088,48,11,0,1,0,0,37,0,1474,9,1,9,2,99,1474,1,9,1,6,1,1,1,0,0,0,0,0,99
210619801001,479,268,107,34,0,1,0,0,0,69,0,188,27,233,3,1,27,188,233,27,1,0,1,0,1,0,0,1,0,0,27
211959301001,648,312,302,6,2,0,0,0,0,26,0,607,4,2,8,2,25,607,2,4,2,1,1,1,4,0,0,1,0,0,25
211959301002,743,305,394,16,1,0,1,0,0,26,0,709,3,0,7,2,22,709,0,3,0,4,0,2,1,0,1,0,0,0,22
