BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_rin,party_lib,party_mnt,party_ain,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_34,eth2_23,eth2_10,eth2_unk
540039721041,1064,259,442,338,6,11,7,0,0,1,0,893,48,28,4,12,79,893,28,48,10,1,0,2,79
540039721042,647,149,273,208,8,6,2,0,0,1,0,581,12,4,2,7,41,581,4,12,5,1,1,1,41
540039721043,804,177,340,269,9,8,1,0,0,0,0,682,20,16,6,6,74,682,16,19,0,2,0,2,74
540039721051,1438,318,649,444,14,12,0,0,0,1,0,1167,70,41,10,11,139,1167,41,68,2,3,1,2,139
540039721052,807,171,381,238,4,9,4,0,0,0,0,651,58,2,5,12,79,651,2,58,3,4,2,2,79
540690002001,357,134,107,86,22,5,0,0,0,3,0,314,1,5,0,9,28,314,5,1,0,4,0,0,28
540690002002,797,326,248,168,36,7,1,1,0,10,0,675,10,1,5,16,90,675,1,10,1,2,1,4,90
540690002003,537,240,164,95,25,5,0,0,0,8,0,458,7,2,5,4,61,458,2,7,2,1,0,5,61
540690002004,472,206,147,98,16,3,0,0,0,2,0,396,3,4,1,14,54,396,4,3,1,6,0,0,54
540690003001,823,313,308,164,27,4,0,0,1,6,0,663,15,42,9,20,74,663,42,15,2,4,5,3,74
540690003002,305,104,101,73,16,3,2,0,0,6,0,258,4,6,1,6,30,258,6,4,0,2,0,1,30
540690004001,367,162,94,86,17,1,1,0,0,6,0,290,10,22,5,15,25,290,22,10,6,6,2,0,25
540690004002,192,89,41,46,13,0,2,0,0,1,0,152,2,17,0,3,18,152,17,2,1,1,0,0,18
540690005001,439,186,133,79,30,3,1,0,0,7,0,373,7,8,4,13,34,373,8,7,0,6,0,1,34
540690005002,497,216,120,129,17,6,2,0,0,7,0,387,8,39,0,6,57,387,39,8,4,1,0,0,57
540690006001,339,148,83,78,20,3,2,0,0,5,0,275,7,27,3,5,22,275,27,7,3,0,2,0,22
540690006002,215,91,53,51,16,3,0,0,0,1,0,188,3,6,1,1,16,188,6,3,0,0,0,0,16
540690007001,166,88,30,32,13,2,0,0,0,1,0,117,0,27,1,2,19,117,27,0,0,0,1,0,19
540690007002,299,173,45,63,14,2,0,0,0,2,0,153,5,113,2,8,18,153,113,5,4,0,1,0,18
540690013001,315,113,110,66,20,4,0,0,0,2,0,270,6,0,1,7,31,270,0,6,2,4,0,1,31
540690013002,520,182,180,121,28,3,1,0,0,5,0,444,6,0,0,10,60,444,0,6,0,6,0,0,60
540690014001,338,144,129,54,9,1,0,0,0,1,0,284,7,2,2,7,36,284,2,7,0,0,0,2,36
540690014002,621,259,183,130,37,4,1,0,0,7,0,506,10,4,4,11,86,506,4,10,4,5,2,2,86
540690014003,1654,564,576,425,67,13,1,0,0,8,0,1347,23,13,10,16,245,1347,13,23,4,5,0,4,245
540690014004,571,247,217,74,27,1,0,0,0,5,0,471,6,2,4,15,73,471,1,6,1,5,0,1,73
540690015001,516,181,212,81,35,3,0,0,1,3,0,416,7,0,3,24,66,416,0,7,10,4,0,2,66
540690015002,841,335,304,146,43,6,0,0,0,7,0,694,12,3,11,19,102,694,3,12,7,6,4,5,102
540690015003,585,223,217,102,28,4,1,0,0,10,0,484,6,7,8,4,76,484,7,6,2,2,2,3,76
540690016001,455,198,158,64,26,4,1,0,0,4,0,391,13,0,1,4,46,391,0,13,0,3,1,0,46
540690016002,1135,411,460,168,80,5,2,0,0,9,0,933,21,2,13,25,141,933,2,21,12,8,7,5,141
540690017001,820,280,374,116,36,7,0,0,0,7,0,685,8,0,22,12,93,685,0,8,6,5,6,13,93
540690017002,499,189,184,92,24,3,0,0,0,7,0,433,7,0,5,9,45,433,0,7,4,5,1,3,45
540690018001,562,181,242,99,26,6,3,0,0,5,0,473,2,5,3,7,72,473,4,2,1,3,1,1,72
540690018002,414,164,130,88,25,2,2,0,0,3,0,355,4,12,1,2,40,355,12,4,0,2,0,1,40
540690018003,404,153,143,83,20,1,2,0,0,2,0,330,8,5,1,9,51,330,5,7,0,8,1,0,51
540690018004,671,257,231,130,40,3,0,0,0,10,0,573,11,2,6,9,70,573,2,11,4,2,2,3,70
540690018005,921,346,338,165,51,7,1,0,0,13,0,733,10,27,8,32,111,733,27,10,4,17,4,1,111
540690018006,312,106,112,65,21,4,0,0,0,4,0,272,1,1,3,2,33,272,1,1,0,2,1,1,33
540690019011,1199,443,466,212,61,6,1,0,1,9,0,1007,16,6,4,19,147,1007,6,15,5,3,0,2,147
540690019012,784,250,325,142,54,1,0,0,0,12,0,664,4,0,12,8,96,664,0,4,3,1,4,4,96
540690020001,875,266,384,167,43,8,0,0,0,7,0,723,18,3,8,24,99,723,3,18,4,14,0,3,99
540690020002,860,293,342,161,57,1,1,0,0,5,0,730,7,0,2,20,101,730,0,7,0,4,0,1,101
540690020003,694,255,285,108,37,4,0,0,0,5,0,584,0,0,3,18,89,584,0,0,2,5,0,0,89
540690020004,973,323,407,166,59,8,2,0,1,7,0,812,11,2,3,14,131,812,2,11,1,3,2,1,131
540690021001,282,61,138,58,20,0,1,0,0,4,0,243,3,0,0,2,34,243,0,2,0,0,0,0,34
540690021002,332,92,155,59,22,1,0,0,0,3,0,304,1,0,1,9,17,304,0,1,0,5,0,0,17
540690021003,916,266,397,191,58,2,1,0,0,1,0,784,7,4,7,19,95,784,4,7,7,7,4,1,95
540690021004,320,97,116,80,20,3,1,0,0,3,0,289,4,4,1,6,16,289,4,2,1,3,0,1,16
540690022001,792,254,318,179,29,7,1,0,0,4,0,659,17,4,12,12,88,659,4,17,3,2,2,3,88
540690022002,909,268,370,209,52,5,1,0,0,4,0,803,6,0,3,8,89,803,0,6,0,2,0,1,89
540690026001,228,103,67,45,9,4,0,0,0,0,0,188,0,2,0,7,31,188,2,0,0,4,0,0,31
540690026002,223,79,67,70,6,1,0,0,0,0,0,200,1,2,1,5,14,200,2,1,0,5,0,1,14
540690026003,267,130,62,59,9,2,0,0,0,5,0,204,2,1,0,3,57,204,1,2,0,1,0,0,57
540690026004,353,138,89,96,15,3,7,0,1,4,0,298,5,3,1,5,41,298,3,5,0,4,1,0,41
540690027001,254,108,61,65,15,3,0,0,0,2,0,201,6,8,2,6,31,201,8,6,1,1,0,1,31
540690027002,271,148,44,66,12,1,0,0,0,0,0,189,6,52,2,1,21,189,52,6,1,0,2,0,21
540739621001,555,176,218,129,31,1,0,0,0,0,0,517,4,0,1,1,32,517,0,4,1,0,0,1,32
540739621002,677,197,305,124,49,0,1,0,1,0,0,629,4,0,6,2,36,629,0,4,1,0,0,1,36
540739621003,872,255,356,192,61,5,3,0,0,0,0,793,5,1,5,0,68,793,1,5,0,0,0,0,68
540739622001,946,320,344,203,69,7,1,0,1,1,0,872,11,0,4,0,59,872,0,11,0,0,0,4,59
540739622002,737,251,293,132,56,4,1,0,0,0,0,666,4,0,3,2,62,666,0,4,2,0,0,0,62
540739622003,670,215,264,146,44,1,0,0,0,0,0,618,9,0,3,1,39,618,0,9,0,0,0,0,39
540739622004,632,210,218,146,52,6,0,0,0,0,0,586,1,2,1,3,39,586,1,1,3,0,1,0,39
540419672001,471,139,206,117,6,3,0,0,0,0,0,438,1,0,1,3,28,438,0,1,0,0,1,0,28
540419672002,328,84,165,72,6,1,0,0,0,0,0,300,7,1,1,0,19,300,1,7,0,0,1,0,19
540419672003,595,199,257,129,7,2,1,0,0,0,0,544,1,0,0,3,47,544,0,1,0,2,0,0,47
540419672004,765,264,327,159,6,5,4,0,0,0,0,686,7,0,4,4,64,686,0,7,4,0,1,2,64
540419673001,1384,413,632,313,15,6,3,0,0,2,0,1259,12,5,3,0,105,1259,5,12,0,0,0,2,105
540419673002,648,166,324,148,7,2,1,0,0,0,0,585,5,0,1,3,54,585,0,5,3,0,0,0,54
540419673003,681,196,338,138,6,3,0,0,0,0,0,615,7,0,3,2,54,615,0,7,0,0,1,1,54
540419674001,711,237,328,135,7,4,0,0,0,0,0,651,6,0,2,1,51,651,0,6,1,0,1,0,51
540419674002,805,270,302,211,18,3,0,0,0,1,0,726,22,1,2,7,47,726,1,21,6,1,0,0,47
540419675001,502,157,220,113,5,6,1,0,0,0,0,462,0,0,2,1,37,462,0,0,0,1,0,1,37
540419675002,432,136,156,128,10,2,0,0,0,0,0,390,2,0,2,8,30,390,0,2,2,5,0,2,30
540419675003,828,254,314,231,16,6,7,0,0,0,0,744,17,3,4,4,56,744,3,17,3,1,0,1,56
540419676001,561,159,227,163,6,4,2,0,0,0,0,513,6,0,2,2,38,513,0,6,0,0,0,1,38
540419676002,593,181,246,151,10,5,0,0,0,0,0,547,3,0,2,1,40,547,0,3,0,0,0,0,40
540419676003,1053,328,432,263,14,13,3,0,0,0,0,964,9,0,3,1,76,964,0,9,1,0,0,1,76
540090311021,638,254,208,147,21,5,2,0,0,1,0,548,5,0,0,9,76,548,0,5,0,7,0,0,76
540090311022,433,187,137,93,15,1,0,0,0,0,0,377,7,0,1,4,44,377,0,7,1,2,0,0,44
540090311023,2360,1100,734,460,53,12,1,0,0,0,0,1968,57,1,5,42,287,1968,1,57,7,20,1,1,287
540090311031,1228,532,422,230,31,8,2,0,1,2,0,998,21,6,1,26,176,998,6,19,2,5,0,0,176
540090311032,710,320,202,169,8,10,0,0,0,1,0,587,18,7,1,18,79,587,7,18,4,5,0,0,79
540090311041,947,384,360,182,11,7,2,0,0,1,0,721,13,6,28,28,151,721,6,13,3,3,20,1,151
540090311042,1001,406,353,214,21,5,2,0,0,0,0,867,12,2,4,20,96,867,2,12,2,4,0,2,96
540090312001,592,304,148,115,21,3,0,0,0,1,0,515,15,1,2,3,56,515,1,15,2,0,0,1,56
540090312002,1616,752,476,329,39,16,4,0,0,0,0,1405,25,2,7,10,167,1405,2,25,0,5,1,2,167
540090314011,926,442,259,171,46,7,0,0,0,1,0,807,14,6,2,5,92,807,6,13,0,1,0,2,92
540090314012,776,395,184,157,34,2,1,0,0,3,0,639,6,18,2,10,101,639,18,6,2,4,0,2,101
540090314021,1474,690,412,320,41,8,3,0,0,0,0,1277,24,5,3,23,142,1277,5,24,6,5,1,0,142
540090314022,583,257,180,116,23,7,0,0,0,0,0,524,4,0,0,5,50,524,0,4,0,1,0,0,50
540090316001,478,198,152,99,24,5,0,0,0,0,0,421,8,0,5,9,35,421,0,8,0,5,0,0,35
540090316002,485,205,157,107,11,3,2,0,0,0,0,406,13,3,4,10,49,406,3,13,4,2,2,0,49
540090316003,621,273,192,139,13,4,0,0,0,0,0,533,7,0,0,8,73,533,0,7,0,0,0,0,73
540090316004,679,315,234,114,16,0,0,0,0,0,0,612,4,0,1,5,57,612,0,2,0,2,1,0,57
540090317001,407,183,119,89,11,3,0,0,2,0,0,351,10,0,1,5,40,351,0,10,3,1,0,0,40
540090317002,385,163,115,82,18,7,0,0,0,0,0,324,4,0,1,3,53,324,0,4,0,0,0,1,53
540090317003,471,188,169,106,7,1,0,0,0,0,0,398,3,1,2,6,61,398,1,3,1,0,0,0,61
540939652001,591,209,186,110,77,6,3,0,0,0,0,500,8,0,3,11,69,500,0,8,4,2,0,2,69
540939652002,807,265,317,107,117,1,0,0,0,0,0,715,1,0,1,2,88,715,0,1,0,0,1,0,88
540939653001,853,312,272,169,94,5,1,0,0,0,0,753,8,0,2,8,82,753,0,8,2,4,0,0,82
540939653002,407,154,112,84,51,3,3,0,0,0,0,351,4,0,2,5,45,351,0,4,0,3,0,1,45
540939653003,692,255,230,104,99,2,2,0,0,0,0,615,4,0,3,4,66,615,0,4,0,1,0,2,66
540939654001,856,322,294,129,106,4,1,0,0,0,0,745,11,1,1,7,91,745,1,11,4,3,0,0,91
540939654002,466,156,171,86,48,3,1,0,1,0,0,403,4,0,2,7,50,403,0,4,2,0,0,0,50
540939654003,691,235,229,115,108,4,0,0,0,0,0,627,6,0,0,3,55,627,0,6,3,0,0,0,55
540359632001,666,214,284,153,12,2,1,0,0,0,0,617,1,0,4,10,34,617,0,0,1,0,0,0,34
540359632002,495,131,240,114,8,1,0,0,0,1,0,463,6,0,1,1,24,463,0,6,1,0,0,0,24
540359632003,1004,305,456,226,9,5,2,0,0,1,0,920,7,1,0,5,71,920,1,7,5,0,0,0,71
540359632004,466,100,218,139,7,2,0,0,0,0,0,438,1,0,1,0,26,438,0,1,0,0,0,0,26
540359633001,1149,417,460,247,15,6,2,0,2,0,0,1038,12,0,6,6,87,1038,0,12,1,0,1,1,87
540359633002,832,338,328,153,8,4,1,0,0,0,0,769,11,0,5,8,39,769,0,11,1,0,0,4,39
540359633003,489,173,165,138,6,6,0,1,0,0,0,446,2,0,0,4,37,446,0,2,0,1,0,0,37
540359633004,515,164,185,142,15,7,2,0,0,0,0,465,4,3,3,3,37,465,3,4,3,0,1,0,37
540359634001,815,262,377,154,16,4,2,0,0,0,0,756,4,0,0,5,50,756,0,4,0,0,0,0,50
540359634002,893,261,416,200,12,4,0,0,0,0,0,831,3,1,2,3,53,831,1,3,2,1,1,1,53
540359634003,905,304,361,216,18,5,1,0,0,0,0,815,10,2,3,3,72,815,2,10,1,0,0,2,72
540359635001,643,188,317,121,10,4,3,0,0,0,0,590,2,0,3,3,45,590,0,2,3,0,1,1,45
540359635002,1228,351,585,258,24,6,2,0,1,1,0,1104,9,0,3,5,107,1104,0,9,2,3,2,0,107
540359636001,459,116,207,126,7,3,0,0,0,0,0,403,9,0,3,2,42,403,0,8,0,0,1,2,42
540359636002,763,198,361,176,8,15,2,0,0,3,0,684,12,3,3,5,56,684,3,12,3,1,0,3,56
540359636003,925,295,417,187,18,5,3,0,0,0,0,864,3,0,7,2,49,864,0,3,0,1,1,4,49
540359636004,1067,306,509,223,21,4,4,0,0,0,0,983,9,0,4,6,65,983,0,9,2,0,4,0,65
540359637011,1218,280,636,263,26,6,4,0,0,3,0,1106,4,2,3,7,96,1106,2,4,0,2,2,1,96
540359637012,587,145,333,93,10,3,2,0,0,1,0,538,8,1,4,2,34,538,1,8,1,0,0,0,34
540359637013,735,139,438,145,10,2,1,0,0,0,0,669,7,0,4,4,51,669,0,7,1,1,1,2,51
540359637021,1051,267,512,242,20,5,4,0,0,1,0,986,3,0,1,0,61,986,0,3,0,0,0,1,61
540359637022,868,215,410,221,14,6,2,0,0,0,0,811,3,1,2,1,50,811,1,3,0,1,0,2,50
540359637023,966,215,532,197,14,7,1,0,0,0,0,900,3,0,1,6,56,900,0,3,1,0,0,1,56
