BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_93,eth2_64,eth2_30,eth2_23,eth2_10,eth2_34,eth2_21,eth2_14,eth2_12,eth2_32,eth2_85,eth2_61,eth2_35,eth2_66,eth2_33,eth2_55,eth2_38,eth2_unk
470930058083,764,318,300,146,0,0,675,15,6,11,8,49,675,4,2,15,4,0,3,2,3,2,1,0,0,1,0,0,0,0,0,49
470930058091,2287,704,1170,413,0,0,1924,53,17,46,26,221,1924,13,4,50,13,13,20,4,8,2,3,0,0,2,0,3,4,0,0,221
470930058092,797,259,376,162,0,0,657,27,4,24,11,74,657,4,0,27,6,15,6,2,0,3,0,0,0,0,0,0,0,1,0,74
470930058093,1086,430,471,185,0,0,875,39,7,45,23,97,875,4,3,39,9,21,12,4,2,6,1,1,3,0,3,0,0,2,0,97
470930058101,777,231,414,132,0,0,660,15,4,5,23,70,660,4,0,15,3,3,0,5,0,2,0,5,0,0,1,0,0,1,2,70
470930058102,1432,491,655,286,0,0,1173,30,21,47,38,123,1173,19,2,28,27,11,27,8,2,2,2,0,1,1,0,2,0,1,0,123
470930058103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470930058104,652,284,251,117,0,0,511,10,7,29,37,58,511,3,4,10,24,8,16,3,0,4,1,3,1,0,2,0,0,4,0,58
470930058111,1804,644,866,294,0,0,1512,43,18,97,32,102,1512,12,6,43,17,55,27,6,1,5,5,3,0,1,3,0,0,2,0,102
470930058112,890,313,411,166,0,0,709,24,5,69,14,69,709,5,0,24,2,29,23,2,0,14,3,1,1,1,3,0,1,1,0,69
470930058131,1601,500,817,284,0,0,1347,27,12,57,41,117,1347,6,6,25,17,20,19,10,7,5,2,5,0,0,1,2,2,0,2,117
470930058132,903,312,398,193,0,0,755,21,5,50,15,57,755,5,0,21,7,27,12,2,2,9,0,2,3,0,0,0,1,0,0,57
470930058133,1940,738,808,394,0,0,1554,57,18,119,43,149,1554,13,5,57,21,62,38,6,7,11,1,2,0,7,2,0,3,1,0,149
470930058141,1702,736,669,297,0,0,1438,44,19,32,22,147,1438,9,10,44,11,11,10,6,5,3,2,0,2,1,0,0,1,0,1,147
470930058142,1385,601,597,187,0,0,1166,35,4,47,44,89,1166,3,1,35,19,24,11,6,3,5,4,5,1,1,0,0,6,0,0,89
470930058151,1078,379,526,173,0,0,944,16,5,18,16,79,944,4,1,16,7,6,5,0,1,1,0,2,0,1,0,0,0,0,6,79
470930058152,775,320,316,139,0,0,645,13,9,16,17,75,645,7,2,13,13,1,8,4,4,0,2,0,0,0,0,0,0,0,0,75
470930059031,1204,561,385,258,0,0,994,47,26,23,24,90,994,19,7,47,8,4,11,6,5,1,0,0,4,0,4,0,0,0,0,90
470930059032,561,236,226,99,0,0,481,16,7,9,8,40,481,4,3,16,1,7,2,3,0,0,0,0,0,1,0,0,0,1,0,40
470930059033,1075,416,452,207,0,0,918,24,19,20,18,76,918,12,7,24,6,5,6,8,4,3,2,1,1,1,0,0,0,0,0,76
470930059061,1496,541,694,261,0,0,1347,28,9,19,13,80,1347,7,2,25,5,9,7,4,0,1,0,0,0,0,0,3,3,0,0,80
470930059071,1513,629,607,277,0,0,1258,38,24,22,34,137,1258,17,7,37,19,7,11,5,1,1,2,2,2,0,0,1,2,2,0,137
470930059072,1107,437,435,235,0,0,973,26,15,9,13,71,973,11,4,23,2,0,3,2,2,3,1,2,0,3,0,3,0,0,2,71
470930059081,1320,476,616,228,0,0,1115,24,43,18,14,106,1115,17,26,23,9,4,5,2,4,4,1,0,0,0,0,1,2,0,0,106
470930059082,827,472,247,108,0,0,723,35,17,5,4,43,723,13,4,34,2,0,0,1,3,1,0,0,1,0,0,1,0,0,0,43
470930059083,808,282,387,139,0,0,742,7,8,1,2,48,742,5,3,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48
470930059091,543,244,233,66,0,0,479,8,2,9,9,36,479,0,2,7,4,2,5,0,2,0,0,0,0,0,1,1,0,0,0,36
470930059092,189,73,90,26,0,0,159,4,2,2,3,19,159,1,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19
470930059101,1016,456,386,174,0,0,859,26,17,14,18,82,859,12,5,26,8,8,2,3,0,1,2,1,1,1,1,0,0,0,0,82
470930059111,674,314,226,134,0,0,576,7,43,8,4,36,576,25,18,7,0,5,0,3,3,0,0,0,0,0,0,0,0,0,1,36
470930059112,991,414,398,179,0,0,821,33,24,10,22,81,821,14,10,32,9,0,4,7,5,0,1,1,1,1,0,1,0,2,0,81
470930059121,3254,1621,1077,556,0,0,2638,86,56,83,74,317,2638,36,20,84,37,38,18,11,8,12,2,3,2,3,0,2,6,4,0,317
470930059122,1102,473,424,205,0,0,940,37,11,25,8,81,940,11,0,37,2,15,4,2,3,1,1,0,0,0,2,0,0,0,0,81
470930060011,859,507,193,159,0,0,691,27,24,16,7,94,691,16,8,27,3,5,4,1,2,4,0,0,0,3,0,0,0,0,0,94
470930060012,2189,1075,747,367,0,0,1879,46,37,19,36,172,1879,24,13,43,14,4,5,6,6,1,0,2,0,2,0,3,0,5,0,172
470930060021,1077,361,536,180,0,0,965,9,15,6,10,72,965,13,2,9,2,5,0,5,0,0,1,0,1,0,0,0,0,0,1,72
470930060022,1194,432,557,205,0,0,1075,18,19,3,13,66,1075,10,9,18,2,1,1,4,1,0,0,0,0,0,0,0,1,3,2,66
470930060023,1630,612,760,258,0,0,1440,25,33,13,11,108,1440,23,10,25,4,4,1,5,4,1,1,0,1,0,0,0,0,0,0,108
470930060031,1859,685,914,260,0,0,1647,40,23,14,21,114,1647,14,9,40,4,4,4,4,6,0,0,3,1,0,1,0,1,2,0,114
470930060032,1472,535,717,220,0,0,1336,19,12,7,11,87,1336,9,3,19,3,5,0,5,0,1,1,0,0,3,0,0,0,0,0,87
470930061021,879,406,373,100,0,0,792,16,2,5,9,55,792,0,2,13,5,5,0,1,0,0,0,0,0,1,1,3,1,0,0,55
470930061022,768,340,310,118,0,0,688,16,9,9,5,41,688,7,2,16,2,4,1,1,3,0,1,0,0,0,0,0,2,0,0,41
470930061023,1072,409,492,171,0,0,988,17,6,7,7,47,988,3,3,17,1,0,5,4,2,0,0,0,0,0,0,0,0,0,0,47
470930061024,460,213,185,62,0,0,424,3,8,4,4,17,424,6,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,2,17
470930061031,2011,975,723,313,0,0,1789,38,38,6,25,115,1789,28,10,37,12,3,1,5,0,2,0,0,3,3,0,1,2,0,0,115
470930061032,800,277,397,126,0,0,745,5,10,3,3,34,745,6,4,5,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,34
470930061033,732,364,251,117,0,0,639,31,9,3,2,48,639,4,5,30,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,48
470930061041,1549,777,602,170,0,0,1340,53,12,9,17,118,1340,7,5,50,5,4,0,6,2,1,1,0,1,0,0,3,3,0,1,118
470930061042,642,260,288,94,0,0,589,7,5,1,1,39,589,5,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,39
470930061043,1286,454,642,190,0,0,1149,19,6,12,8,92,1149,5,1,19,4,6,4,0,1,0,1,0,0,0,0,0,1,0,0,92
470930062021,833,366,369,98,0,0,727,18,7,19,10,52,727,4,3,18,1,6,6,4,6,0,1,0,2,3,0,0,0,0,0,52
470930062022,1203,466,544,193,0,0,1096,15,1,9,8,74,1096,1,0,15,3,2,2,2,1,1,3,0,0,3,0,0,0,0,0,74
470930062023,335,144,143,48,0,0,296,6,2,0,2,29,296,0,2,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,29
470930062024,1207,450,602,155,0,0,1123,11,4,1,4,64,1123,1,3,11,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,64
470930062031,1208,513,516,179,0,0,1106,14,6,8,6,68,1106,4,2,14,4,2,1,2,2,2,1,0,0,0,0,0,0,0,0,68
470930062032,923,453,345,125,0,0,832,20,6,5,1,59,832,3,3,20,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,59
470930062033,798,381,293,124,0,0,733,14,7,3,3,38,733,4,3,14,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,38
470930062051,1468,483,784,201,0,0,1343,24,3,7,19,72,1343,2,1,24,12,2,1,5,3,0,1,0,0,0,2,0,0,0,0,72
470930062052,214,101,83,30,0,0,195,4,0,1,0,14,195,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
470930062053,1519,638,695,186,0,0,1386,16,6,24,1,86,1386,2,4,14,0,11,11,1,0,0,2,0,0,0,0,2,0,0,0,86
470930062061,1746,586,928,232,0,0,1580,22,7,9,7,121,1580,6,1,22,0,1,3,3,5,0,0,0,2,0,0,0,1,0,1,121
470930062062,257,120,111,26,0,0,206,10,1,13,3,24,206,0,1,10,2,1,11,0,0,0,1,0,0,0,0,0,0,0,0,24
470930062063,1385,507,664,214,0,0,1254,15,4,12,9,91,1254,4,0,14,2,2,4,0,5,1,0,0,0,3,0,1,4,0,0,91
470930062071,1168,506,498,164,0,0,1048,26,10,12,7,65,1048,8,2,25,3,2,8,1,0,1,1,0,0,0,1,1,0,0,0,65
470930062072,1010,489,353,168,0,0,893,36,24,2,9,46,893,16,8,36,2,0,0,3,1,1,0,0,0,0,0,0,1,0,0,46
470930062081,1188,423,613,152,0,0,1091,12,9,3,9,64,1091,6,3,12,3,1,1,5,0,1,0,0,0,0,0,0,0,1,0,64
470930062082,883,290,445,148,0,0,780,10,3,7,5,78,780,1,2,10,2,0,2,3,0,2,0,0,0,0,0,0,0,0,0,78
470930062083,594,351,170,73,0,0,522,29,6,0,1,36,522,5,1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36
470930062084,227,134,57,36,0,0,203,8,3,1,0,12,203,2,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
470930063011,968,378,455,135,0,0,904,11,2,2,4,45,904,2,0,11,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,45
470930063012,1056,470,469,117,0,0,977,10,2,3,9,55,977,1,1,10,3,3,0,2,0,0,0,0,0,0,0,0,0,4,0,55
470930063021,1107,469,483,155,0,0,1006,3,4,5,4,85,1006,2,2,3,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,85
470930063022,538,234,236,68,0,0,503,4,2,2,1,26,503,0,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26
470930064011,847,376,361,110,0,0,772,17,6,0,2,50,772,3,3,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
470930064012,579,249,251,79,0,0,526,13,4,1,6,29,526,2,2,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29
470930064013,980,487,354,139,0,0,866,26,10,6,7,65,866,7,3,26,1,3,1,0,1,1,0,0,0,0,0,0,1,3,2,65
470930064021,982,394,475,113,0,0,911,8,4,3,6,50,911,2,2,8,2,0,1,0,0,0,2,0,4,0,0,0,0,0,0,50
470930064022,1102,467,500,135,0,0,1012,17,1,4,5,63,1012,1,0,15,3,1,0,2,0,0,0,0,0,0,0,2,0,0,0,63
470930064023,969,380,457,132,0,0,914,9,5,5,3,33,914,2,3,9,0,0,4,2,0,0,1,0,0,0,0,0,0,1,0,33
470930064031,1220,488,589,143,0,0,1134,14,3,6,2,61,1134,3,0,14,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,61
470930064032,736,329,338,69,0,0,664,22,9,2,3,36,664,3,6,22,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,36
470930065011,488,229,196,63,0,0,447,9,2,2,4,24,447,0,2,9,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,24
470930065012,578,239,266,73,0,0,520,14,3,4,1,36,520,2,1,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,36
470930065013,886,314,454,118,0,0,826,3,1,1,2,53,826,0,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,53
470930065021,871,395,363,113,0,0,811,17,1,3,0,39,811,0,1,17,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,39
470930065022,496,280,147,69,0,0,437,13,24,5,1,16,437,21,3,13,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,16
470930065023,502,213,224,65,0,0,465,5,3,2,1,26,465,2,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26
470930066001,810,389,113,308,0,0,676,15,45,7,3,64,676,22,23,15,2,1,3,0,1,0,2,0,0,0,0,0,1,0,0,64
470930066002,668,181,94,393,0,0,581,13,14,0,5,55,581,7,7,13,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,55
470930066003,465,170,69,226,0,0,408,6,14,0,8,29,408,8,6,6,2,0,0,1,0,0,0,0,0,0,1,0,0,2,2,29
470930067001,354,128,43,183,0,0,265,17,41,1,3,27,265,20,21,17,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27
470930067002,346,199,13,134,0,0,62,5,263,1,0,15,62,118,145,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
470930067003,804,368,59,377,0,0,333,19,410,1,6,35,333,146,264,19,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1,35
470930068001,673,394,34,245,0,0,147,12,486,5,2,21,147,210,276,12,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,21
470930068002,804,505,29,270,0,0,192,13,573,2,5,19,192,232,341,13,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,19
470930068003,360,207,60,93,0,0,216,8,98,3,5,30,216,43,55,7,3,3,0,0,0,0,0,0,0,1,0,1,0,1,0,30
470930068004,214,154,10,50,0,0,104,2,93,0,0,15,104,59,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
470930069011,514,375,36,103,0,0,395,22,9,32,8,48,395,4,5,22,3,11,8,2,9,0,2,0,0,0,2,0,1,0,0,48
470930069012,490,323,50,117,0,0,389,17,7,14,12,51,389,5,2,16,8,5,4,2,3,2,0,0,0,0,0,1,0,0,1,51
470930069021,272,185,19,68,0,0,217,8,8,7,3,29,217,5,3,8,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,29
470930069022,399,274,20,105,0,0,290,15,30,10,9,45,290,11,19,15,5,2,5,1,1,2,0,0,0,0,0,0,1,0,0,45
470930069031,343,221,28,94,0,0,271,13,2,8,10,39,271,2,0,13,5,3,2,1,1,1,0,1,0,1,1,0,0,1,0,39
470930069032,404,274,27,103,0,0,313,25,4,14,11,37,313,2,2,23,5,2,5,0,2,2,1,3,1,0,0,2,0,1,0,37
470930070001,653,367,58,228,0,0,273,12,343,3,1,21,273,138,205,12,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,21
470930070002,364,237,26,101,0,0,124,11,211,2,3,13,124,92,119,11,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,13
470930071001,1093,263,445,385,0,0,943,14,6,13,19,98,943,4,2,14,4,7,2,4,0,2,1,1,0,1,5,0,4,0,0,98
470930071002,1072,218,401,453,0,0,938,11,3,11,11,98,938,1,2,10,5,3,3,2,2,2,1,0,1,1,0,1,0,0,0,98
470930071003,824,234,311,279,0,0,720,17,4,11,22,50,720,2,2,17,13,3,3,1,2,2,1,0,1,3,0,0,0,0,1,50
470059630001,478,190,189,99,0,0,437,9,0,1,0,31,437,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31
470059630002,422,213,137,72,0,0,373,8,0,0,2,39,373,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39
470059630003,621,282,199,140,0,0,562,1,2,0,4,52,562,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52
470059630004,649,312,227,110,0,0,588,5,0,2,2,52,588,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,52
470059631001,758,321,278,159,0,0,685,10,1,2,1,59,685,0,1,10,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,59
470059631002,618,249,233,136,0,0,547,8,23,4,5,31,547,17,6,8,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,31
470059631003,484,204,172,108,0,0,449,7,2,2,2,22,449,2,0,7,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,22
470059632001,587,273,202,112,0,0,535,6,9,0,5,32,535,5,4,6,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,32
470059632002,616,295,202,119,0,0,571,12,5,3,1,24,571,2,3,12,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,24
470059633001,514,231,152,131,0,0,474,5,5,0,0,30,474,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
470059633002,811,347,271,193,0,0,729,12,12,13,2,43,729,10,2,12,1,10,2,0,0,1,0,0,0,0,0,0,0,0,1,43
470059633003,795,336,254,205,0,0,687,12,53,2,2,39,687,36,17,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,39
470059634001,693,304,235,154,0,0,632,8,6,2,1,44,632,6,0,8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,44
470059634002,810,305,299,206,0,0,751,10,6,0,0,43,751,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
470059634003,962,387,353,222,0,0,883,13,12,3,6,45,883,9,3,13,0,1,1,0,1,0,0,0,0,0,1,0,0,0,4,45
470539661001,849,290,442,117,0,0,726,8,79,2,2,32,726,37,42,8,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,32
470539661002,624,254,263,107,0,0,499,2,102,2,0,19,499,59,43,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19
470539662001,537,262,211,64,0,0,475,6,17,2,1,36,475,13,4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
470539662002,766,311,316,139,0,0,546,8,187,1,4,20,546,109,78,8,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20
470539662003,760,332,305,123,0,0,669,8,52,3,2,26,669,40,12,8,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,26
470539663001,926,419,399,108,0,0,841,15,13,7,3,47,841,12,1,15,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,47
470539663002,574,276,212,86,0,0,499,9,46,5,0,15,499,33,13,9,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,15
470539664001,809,351,350,108,0,0,708,11,50,2,3,35,708,40,10,11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,35
470539664002,327,172,108,47,0,0,271,6,33,4,0,13,271,19,14,6,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,13
470539664003,523,271,137,115,0,0,365,10,126,4,2,16,365,74,52,10,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,16
470539664004,466,207,208,51,0,0,422,6,11,4,1,22,422,8,3,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22
470539664005,867,419,373,75,0,0,792,8,15,4,6,42,792,11,4,8,0,1,0,3,0,3,0,0,0,0,0,0,0,3,0,42
470539665011,720,386,143,191,0,0,337,14,334,7,0,28,337,183,151,14,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,28
470539665012,759,357,293,109,0,0,656,6,64,1,3,29,656,41,23,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,29
470539665021,653,359,212,82,0,0,558,11,53,4,0,27,558,28,25,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,27
470539665022,577,389,76,112,0,0,211,11,336,1,1,17,211,181,155,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
470539665023,926,405,381,140,0,0,829,18,36,10,3,30,829,32,4,18,0,5,1,1,1,0,2,0,0,0,0,0,0,2,0,30
470539666001,447,199,185,63,0,0,362,2,60,3,0,20,362,36,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
470539666002,539,296,187,56,0,0,462,11,37,1,3,25,462,21,16,10,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25
470539667011,642,281,215,146,0,0,518,5,91,0,1,27,518,57,34,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
470539667012,781,334,167,280,0,0,357,20,382,2,4,16,357,243,139,20,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,16
470539667021,805,303,361,141,0,0,707,8,61,1,1,27,707,36,25,6,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,27
470539667022,895,363,310,222,0,0,660,7,183,1,8,36,660,122,61,7,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,36
470539668001,362,134,154,74,0,0,302,4,42,0,2,12,302,24,18,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12
470539668002,376,134,176,66,0,0,349,5,7,0,0,15,349,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
470539669001,557,304,94,159,0,0,204,11,310,7,1,24,204,191,119,11,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,24
470539669002,450,259,21,170,0,0,61,9,375,0,0,5,61,257,118,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
470539669003,297,152,9,136,0,0,17,4,272,0,0,4,17,189,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
470539670011,536,273,138,125,0,0,268,4,247,0,2,15,268,130,117,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15
470539670012,1108,417,571,120,0,0,976,13,66,7,3,43,976,51,15,13,1,4,3,1,0,0,0,0,1,0,0,0,0,0,0,43
470539670013,738,311,288,139,0,0,555,15,124,2,1,41,555,91,33,15,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,41
470539670021,432,275,41,116,0,0,151,7,263,3,0,8,151,162,101,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8
470539670022,601,270,238,93,0,0,389,15,160,3,3,31,389,100,60,15,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,31
470539670023,870,455,271,144,0,0,662,9,140,3,2,54,662,96,44,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,54
470539671001,1169,577,487,105,0,0,1054,25,27,4,3,56,1054,17,10,25,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,56
470539671002,1662,891,628,143,0,0,1449,37,56,17,9,94,1449,40,16,37,4,10,3,2,3,0,1,1,1,0,0,0,0,0,0,94
470539671003,1724,731,864,129,0,0,1590,11,31,4,6,82,1590,18,13,11,1,0,2,3,0,1,0,0,0,0,0,0,1,0,0,82
470539673001,678,195,396,87,0,0,635,7,1,0,1,34,635,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34
470539674001,341,118,175,48,0,0,307,1,10,0,1,22,307,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
470539674002,825,333,371,121,0,0,745,11,38,2,4,25,745,25,13,11,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,25
470539674003,756,287,375,94,0,0,692,5,17,4,2,36,692,9,8,5,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,36
470539801001,4,2,2,0,0,0,3,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470519601001,665,194,285,186,0,0,611,10,0,1,3,40,611,0,0,8,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1,40
470519601002,768,279,324,165,0,0,687,14,10,1,11,45,687,8,2,14,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,45
470519601003,581,260,174,147,0,0,440,12,92,2,3,32,440,59,33,12,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,32
470519602011,361,139,172,50,0,0,324,8,1,1,2,25,324,0,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
470519602012,818,248,438,132,0,0,733,10,3,4,9,59,733,2,1,9,2,2,1,3,0,0,1,0,2,0,0,1,0,0,2,59
470519602013,1318,460,653,205,0,0,1197,24,6,3,11,77,1197,4,2,24,5,1,1,2,0,0,0,0,0,0,0,0,0,0,4,77
470519602014,578,233,255,90,0,0,526,5,3,3,0,41,526,1,2,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,41
470519602015,1097,410,506,181,0,0,973,23,10,6,9,76,973,6,4,23,1,3,1,1,0,1,0,0,2,4,0,0,0,0,0,76
470519602021,1078,453,440,185,0,0,934,13,18,3,2,108,934,15,3,13,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,108
470519602022,1239,531,492,216,0,0,1099,24,32,4,6,74,1099,20,12,24,5,0,2,0,1,0,1,0,0,1,0,0,0,0,0,74
470519602023,1016,396,463,157,0,0,913,16,12,6,6,63,913,9,3,16,2,0,4,1,2,0,0,0,0,1,1,0,0,0,0,63
470519603001,933,366,399,168,0,0,805,14,47,5,5,57,805,28,19,14,1,2,2,3,0,0,1,0,0,0,0,0,0,0,1,57
470519603002,471,186,202,83,0,0,417,13,5,5,1,30,417,4,1,13,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,30
470519603003,522,163,275,84,0,0,466,10,2,4,1,39,466,2,0,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,39
470519604011,940,452,278,210,0,0,760,32,68,9,4,67,760,56,12,31,1,6,3,0,0,0,0,0,1,0,0,1,0,0,1,67
470519604012,1034,397,436,201,0,0,901,18,41,6,6,62,901,30,11,18,0,3,1,4,1,1,0,0,0,0,0,0,0,0,1,62
470519604021,833,377,300,156,0,0,723,15,26,10,9,50,723,22,4,14,4,3,5,0,2,0,0,0,0,2,0,1,0,0,1,50
470519604022,2007,670,968,369,0,0,1764,24,60,22,19,118,1764,52,8,24,9,13,6,1,1,0,1,1,0,0,2,0,0,0,2,118
470519605001,670,282,248,140,0,0,557,8,55,6,0,44,557,43,12,8,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,44
470519605002,886,296,376,214,0,0,677,17,132,11,6,43,677,91,41,17,2,8,2,1,0,1,0,0,0,0,0,0,0,0,1,43
470519605003,658,290,206,162,0,0,471,35,95,5,3,49,471,75,20,35,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,49
470519606001,1458,526,639,293,0,0,1213,32,133,5,7,68,1213,91,42,32,2,0,1,2,1,3,0,1,0,0,0,0,0,0,1,68
470519606002,606,250,221,135,0,0,523,12,22,6,1,42,523,21,1,12,0,1,2,0,1,0,2,0,0,0,0,0,0,1,0,42
470519606003,1070,361,534,175,0,0,975,13,15,4,5,58,975,11,4,13,3,2,2,0,0,0,0,0,0,0,2,0,0,0,0,58
470519607001,597,188,160,249,0,0,536,13,3,3,6,36,536,1,2,13,2,2,1,2,0,0,0,1,0,0,1,0,0,0,0,36
470519607002,593,157,203,233,0,0,525,13,4,3,2,46,525,2,2,12,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,46
470519607003,643,221,44,378,0,0,514,27,23,8,4,67,514,15,8,25,2,5,0,1,0,2,1,0,0,0,0,2,0,0,0,67
470519608001,998,413,410,175,0,0,911,10,22,3,2,50,911,19,3,10,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,50
470519608002,592,253,239,100,0,0,532,15,10,1,4,30,532,8,2,15,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,30
471279301001,1281,459,664,158,0,0,1181,12,2,2,1,83,1181,2,0,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,83
471279301002,969,328,512,129,0,0,884,10,7,4,6,58,884,6,1,10,3,0,0,1,0,1,3,0,0,0,0,0,0,2,0,58
471279301003,621,190,350,81,0,0,567,9,9,3,0,33,567,9,0,9,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,33
