BlockGroupID,total_reg,party_rep,party_npp,party_dem,party_ain,party_lib,party_cnt,party_grn,party_rin,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_10,eth2_30,eth2_12,eth2_14,eth2_21,eth2_23,eth2_34,eth2_83,eth2_93,eth2_35,eth2_81,eth2_61,eth2_unk
490572105123,525,223,164,96,25,8,4,0,1,4,0,442,45,2,5,4,27,442,44,2,0,3,0,0,0,3,0,2,0,0,0,27
490572105131,174,79,62,23,3,5,1,1,0,0,0,152,4,2,3,3,10,152,4,2,0,0,0,0,1,1,0,2,1,0,0,10
490572105132,322,150,89,63,9,4,5,1,0,1,0,255,45,0,4,0,18,255,44,2,0,0,1,0,0,0,0,0,0,0,0,18
490572105133,677,328,217,107,11,6,3,2,0,3,0,527,79,0,15,9,47,527,79,5,2,3,3,3,1,0,3,0,0,1,0,47
490572105134,673,323,215,107,14,7,3,1,0,3,0,501,89,0,17,10,56,501,87,4,7,0,2,4,1,3,0,0,0,0,0,56
490572105141,822,304,315,154,33,10,4,2,0,0,0,624,113,3,15,6,61,624,111,6,0,3,0,1,3,2,1,3,0,0,2,61
490572105142,1069,557,330,135,28,14,1,0,1,3,0,894,72,2,16,18,67,894,70,8,6,3,1,1,0,4,0,2,0,0,0,67
490572105143,611,306,183,84,27,8,3,0,0,0,0,513,49,0,10,6,33,513,48,0,4,3,3,1,1,0,0,0,0,0,0,33
490572105151,1166,704,318,101,31,7,2,1,1,1,0,1016,59,1,11,5,74,1016,56,2,1,1,2,2,2,1,0,1,0,0,0,74
490572105152,1125,613,359,99,38,10,2,1,0,3,0,969,61,0,30,7,58,969,61,10,1,4,3,4,5,0,1,0,0,1,0,58
490572105161,1546,1001,381,105,37,14,4,0,0,4,0,1356,63,0,16,9,102,1356,63,7,1,4,1,0,0,1,2,0,0,0,0,102
490572105162,778,460,219,66,27,6,0,0,0,0,0,689,38,0,4,1,46,689,38,1,1,1,1,0,1,0,0,0,0,0,0,46
490572105163,663,425,187,34,11,2,2,0,0,2,0,588,29,0,5,9,32,588,29,0,1,0,4,0,1,3,0,0,0,0,0,32
490572105171,984,546,322,82,23,5,2,2,0,2,0,845,58,0,13,6,62,845,58,4,1,3,5,0,1,2,0,0,0,0,0,62
490572105172,1422,841,391,137,42,5,4,1,0,1,0,1206,84,3,15,8,106,1206,84,3,2,4,3,0,5,2,2,3,0,0,0,106
490572105181,1425,916,378,79,30,10,7,0,0,5,0,1247,56,0,11,6,105,1247,56,7,0,0,2,0,2,0,1,0,4,0,0,105
490572105182,1584,797,489,204,69,16,3,0,1,5,0,1307,136,4,16,12,109,1307,135,6,5,3,1,3,3,1,2,4,0,0,0,109
490572106001,655,313,181,106,44,5,3,2,0,1,0,562,43,1,3,1,45,562,41,0,0,2,0,0,0,0,0,1,0,0,1,45
490572106002,735,367,260,78,24,3,2,1,0,0,0,592,69,2,7,14,51,592,68,3,5,0,0,3,1,0,1,2,1,0,4,51
490572106003,637,292,215,92,26,7,1,1,1,2,0,501,62,2,11,10,51,501,62,2,3,8,0,0,1,2,0,0,1,2,0,51
490572106004,475,194,165,80,28,5,2,0,0,1,0,386,45,0,9,4,31,386,45,2,0,4,1,1,0,3,0,0,0,0,0,31
490572106005,415,206,124,51,23,7,2,1,0,1,0,341,31,1,3,0,39,341,31,2,0,0,0,0,0,0,0,1,0,0,0,39
490572107011,827,353,291,130,34,11,3,2,0,3,0,642,92,1,16,8,68,642,92,9,2,2,4,1,0,1,1,1,0,0,0,68
490572107012,215,91,82,34,3,5,0,0,0,0,0,161,39,0,1,1,13,161,39,0,0,1,0,0,0,0,1,0,0,0,0,13
490572107013,681,308,243,95,23,8,2,1,0,1,0,552,63,3,6,8,49,552,63,3,1,0,1,1,1,1,2,3,0,1,0,49
490572107014,580,272,194,82,26,2,1,1,0,2,0,472,50,0,5,1,52,472,49,2,1,1,0,0,2,0,0,0,0,0,0,52
490572107031,737,317,266,110,26,8,6,0,0,4,0,602,68,1,13,3,50,602,67,4,1,1,2,3,1,0,0,1,0,1,0,50
490572107032,434,182,154,71,18,7,2,0,0,0,0,326,69,1,5,4,29,326,69,1,1,2,1,0,1,1,0,1,0,0,0,29
490572107041,397,202,108,58,15,11,1,0,0,2,0,311,46,3,5,0,32,311,46,1,0,2,1,0,1,0,0,3,0,0,0,32
490572107042,370,193,99,52,15,8,1,2,0,0,0,321,29,0,3,0,17,321,29,0,0,2,0,1,0,0,0,0,0,0,0,17
490572107043,502,205,182,70,20,15,7,2,0,1,0,408,57,1,4,4,28,408,57,1,1,2,0,0,1,2,0,1,0,0,0,28
490572107044,653,303,207,111,18,7,2,3,0,2,0,531,63,0,6,4,49,531,63,2,0,1,1,0,2,2,1,0,1,0,0,49
490572107045,448,205,151,56,22,5,7,2,0,0,0,353,55,2,8,3,27,353,54,3,1,2,0,3,0,2,0,2,0,0,0,27
490572108001,347,113,125,83,17,8,0,0,0,1,0,270,44,2,2,1,28,270,44,0,0,0,0,0,2,1,0,2,0,0,0,28
490572108002,323,120,135,48,13,3,1,0,0,3,0,254,46,0,5,2,16,254,46,1,1,2,1,0,0,0,1,0,0,0,0,16
490572108003,371,146,138,68,14,3,0,1,0,1,0,296,55,0,4,0,16,296,54,1,0,1,1,1,0,0,0,0,0,0,0,16
490572109001,553,237,193,92,22,5,2,0,0,2,0,447,60,0,13,1,32,447,60,3,0,4,3,1,2,0,0,0,0,0,0,32
490572109002,719,308,253,130,17,8,1,0,0,2,0,598,64,0,8,1,48,598,63,5,0,2,0,0,1,0,0,0,0,0,0,48
490572109003,879,452,231,152,29,13,1,0,1,0,0,749,47,0,12,4,67,749,47,3,2,3,3,1,1,0,0,0,0,0,0,67
490572109004,510,248,170,69,13,6,1,1,0,2,0,443,20,2,3,8,34,443,20,0,2,0,0,0,3,0,0,2,0,0,2,34
490572109005,592,311,176,85,14,4,0,1,1,0,0,516,28,0,9,1,38,516,27,1,0,2,0,4,2,1,0,0,0,0,0,38
490572110001,670,274,258,105,22,6,2,0,0,3,0,544,65,2,5,5,49,544,64,3,3,2,0,0,0,1,1,2,0,0,0,49
490572110002,589,246,227,93,14,4,3,0,0,2,0,489,39,5,6,7,43,489,38,2,2,3,1,0,0,1,1,5,0,0,0,43
490572111001,448,123,194,95,18,15,3,0,0,0,0,334,60,0,8,4,42,334,60,2,0,3,0,2,1,2,0,0,0,0,0,42
490572111002,255,102,96,47,7,3,0,0,0,0,0,194,35,0,9,1,16,194,35,3,1,3,0,1,2,0,0,0,0,0,0,16
490572111003,711,380,220,93,14,3,1,0,0,0,0,616,26,1,19,6,43,616,25,5,2,6,3,3,2,1,0,1,0,0,0,43
490572111004,550,247,182,93,21,4,1,2,0,0,0,459,38,1,4,1,47,459,38,4,0,0,0,0,0,0,1,1,0,0,0,47
490572111005,503,216,167,89,21,5,2,2,0,1,0,410,44,1,10,3,35,410,43,0,0,4,4,2,0,1,0,1,0,0,0,35
490572112011,510,260,154,68,19,5,3,0,0,1,0,433,20,2,6,16,33,433,20,4,7,0,0,1,1,0,0,2,2,0,1,33
490572112012,630,375,157,76,13,4,3,1,1,0,0,548,13,0,9,11,49,548,13,1,6,1,6,0,0,0,0,0,0,0,0,49
490572112013,1131,515,383,175,33,14,3,3,0,5,0,954,74,4,22,12,65,954,74,7,3,11,1,1,2,1,3,4,0,1,1,65
490572112021,445,203,144,79,14,2,0,1,0,2,0,367,18,0,11,7,42,367,18,4,2,5,2,0,0,2,2,0,0,0,0,42
490572112022,833,438,228,125,34,8,0,0,0,0,0,717,44,0,15,13,44,717,44,4,7,5,2,0,2,0,0,0,0,1,0,44
490572112023,656,401,192,41,12,10,0,0,0,0,0,580,14,0,9,4,49,580,14,2,3,4,3,0,0,1,0,0,0,0,0,49
490572112024,787,365,222,155,28,12,2,1,1,1,0,661,41,2,19,15,49,661,41,7,3,8,0,0,2,4,4,2,0,1,0,49
490572112025,522,275,140,84,16,2,4,1,0,0,0,422,28,4,9,5,54,422,27,3,1,3,0,3,0,1,0,4,0,0,1,54
490399721011,607,418,116,44,19,5,4,0,0,1,0,541,20,0,7,0,39,541,19,1,0,2,3,1,0,0,0,0,0,0,0,39
490399721012,895,610,193,50,23,4,15,0,0,0,0,819,17,0,7,9,43,819,17,3,2,3,1,0,0,2,1,0,2,0,1,43
490399721013,725,465,172,57,11,3,15,0,2,0,0,677,10,0,11,2,25,677,10,1,0,1,4,5,0,2,0,0,0,0,0,25
490399721021,1057,747,223,42,24,11,4,2,0,4,0,965,18,0,7,4,63,965,18,4,0,0,2,1,0,0,0,0,0,0,0,63
490399721022,685,444,165,38,22,8,8,0,0,0,0,629,13,0,5,8,30,629,13,3,2,0,2,0,0,1,2,0,0,0,0,30
490399721023,147,107,30,2,3,1,3,0,0,1,0,121,5,0,1,1,19,121,5,1,0,0,0,0,0,1,0,0,0,0,0,19
490399721024,224,160,35,14,10,1,4,0,0,0,0,205,2,0,2,1,14,205,2,1,1,0,0,1,0,0,0,0,0,0,0,14
490399722001,729,530,138,30,22,4,4,0,0,1,0,670,11,2,2,1,43,670,11,1,1,1,0,0,0,0,0,2,0,0,0,43
490399722002,625,424,136,39,18,6,1,1,0,0,0,509,72,0,5,0,39,509,72,2,0,2,0,0,1,0,0,0,0,0,0,39
490399723001,190,145,33,10,2,0,0,0,0,0,0,169,9,0,1,1,10,169,9,0,0,0,0,1,0,1,0,0,0,0,0,10
490399723002,226,168,36,10,10,1,0,1,0,0,0,198,7,0,1,2,18,198,6,1,0,0,0,0,0,2,0,0,0,0,0,18
490399723003,740,522,173,25,10,6,3,0,0,1,0,671,25,0,7,8,29,671,23,2,1,2,3,0,0,1,0,0,3,0,0,29
490399723004,514,365,114,18,11,3,0,0,0,3,0,470,15,0,6,2,21,470,15,2,1,1,2,0,1,0,0,0,0,1,0,21
490399724011,328,219,81,16,11,0,0,1,0,0,0,288,21,1,5,0,13,288,21,3,0,0,2,0,0,0,0,1,0,0,0,13
490399724012,403,281,80,27,13,0,2,0,0,0,0,335,29,2,8,3,26,335,28,3,0,0,1,3,1,0,1,2,0,0,0,26
490399724021,953,680,191,45,26,4,6,0,0,1,0,855,24,0,11,4,59,855,24,6,0,0,3,2,0,0,2,0,0,0,0,59
490399724022,786,514,174,44,31,9,8,0,0,6,0,666,33,0,7,6,74,666,33,1,2,0,1,2,2,0,1,0,2,0,0,74
490399725001,759,553,139,29,24,9,2,0,1,2,0,681,13,0,5,6,54,681,13,1,0,1,1,0,2,0,3,0,0,0,1,54
490399725002,1235,887,256,33,37,3,15,0,0,4,0,1128,17,0,6,5,79,1128,17,2,1,1,2,1,0,0,2,0,1,0,0,79
490399725003,479,340,92,29,14,2,1,0,0,1,0,454,8,0,2,0,15,454,8,1,0,1,0,0,0,0,0,0,0,0,0,15
490039601001,479,344,103,17,10,2,1,1,0,1,0,435,16,0,3,1,24,435,16,0,0,0,2,1,0,0,0,0,1,0,0,24
490039601002,866,603,201,31,16,7,7,0,0,1,0,791,13,0,3,5,54,791,12,1,2,0,1,0,1,2,0,0,0,0,0,54
490039601003,237,199,33,1,1,2,1,0,0,0,0,224,4,0,0,0,9,224,4,0,0,0,0,0,0,0,0,0,0,0,0,9
490039602001,928,705,181,26,12,4,0,0,0,0,0,854,12,0,6,2,54,854,10,4,0,1,1,0,0,0,2,0,0,0,0,54
490039602002,569,424,114,16,9,3,1,1,0,1,0,505,6,0,6,2,50,505,6,5,0,0,1,0,0,0,0,0,0,1,0,50
490039602003,769,511,192,31,21,4,7,3,0,0,0,664,34,0,5,4,62,664,33,1,0,0,3,1,0,2,0,0,0,2,0,62
490039602004,883,632,188,37,20,4,1,0,0,1,0,809,11,4,17,0,42,809,11,8,0,3,2,0,3,0,0,4,0,0,0,42
490039602005,456,317,106,15,7,6,2,2,0,1,0,395,26,0,10,3,22,395,26,2,0,7,0,0,1,1,0,0,0,0,0,22
490039602006,317,197,92,20,6,2,0,0,0,0,0,269,16,0,3,2,27,269,16,1,0,1,1,0,0,0,0,0,0,0,0,27
490039603011,873,609,204,29,16,8,5,0,0,2,0,759,19,0,16,3,76,759,19,2,1,11,1,0,2,0,0,0,0,0,0,76
490039603012,257,146,83,17,5,1,4,0,0,1,0,212,21,1,5,0,18,212,21,0,0,2,1,0,2,0,0,1,0,0,0,18
490039603013,319,185,101,22,7,0,4,0,0,0,0,275,19,1,3,0,21,275,19,0,0,1,1,0,1,0,0,1,0,0,0,21
490039603014,610,423,142,20,13,4,4,1,1,2,0,540,22,0,9,2,37,540,21,1,0,2,2,0,2,2,0,0,0,0,0,37
490039603021,502,298,140,37,9,8,8,0,0,2,0,411,39,1,13,1,37,411,39,3,0,3,0,3,1,0,0,1,0,1,0,37
490039603022,666,393,197,44,17,7,4,1,1,2,0,558,50,0,10,3,45,558,49,3,2,3,3,0,0,0,0,0,0,0,0,45
490039603023,468,282,132,24,15,8,3,0,2,2,0,408,21,0,5,1,33,408,19,0,1,1,0,1,1,0,0,0,0,0,0,33
490039603024,506,325,132,27,15,3,2,1,0,1,0,427,30,0,5,3,41,427,30,4,0,0,0,1,0,0,0,0,0,0,0,41
490039604001,990,703,223,34,17,2,6,0,1,4,0,901,26,0,13,6,44,901,26,5,1,7,1,0,0,0,0,0,0,0,0,44
490039604002,1112,784,263,31,20,7,2,0,2,3,0,1015,19,0,18,1,59,1015,18,6,0,5,4,2,1,1,0,0,0,0,0,59
490039604003,743,490,185,34,19,6,3,1,1,4,0,632,37,0,19,3,52,632,37,4,0,8,2,0,5,0,2,0,1,0,0,52
490039605001,887,569,244,46,16,7,4,0,1,0,0,768,47,0,14,3,55,768,47,7,0,0,3,0,3,2,0,0,0,0,0,55
490039605002,509,335,126,29,9,5,5,0,0,0,0,450,21,0,6,2,30,450,21,2,0,0,1,0,3,2,0,0,0,0,0,30
490039605003,553,320,151,47,27,4,2,0,0,2,0,484,31,0,4,2,32,484,30,2,0,0,0,1,1,2,0,0,0,0,0,32
490039605004,430,222,131,50,13,8,3,1,0,2,0,359,40,0,5,1,25,359,40,0,0,3,1,1,0,0,0,0,0,0,0,25
490039606011,385,222,114,28,13,5,1,1,0,1,0,329,22,0,2,2,30,329,22,1,0,0,1,0,0,0,0,0,0,0,0,30
490039606012,594,392,148,30,18,5,0,0,0,1,0,505,38,0,7,3,41,505,38,3,0,2,2,0,0,0,0,0,0,0,0,41
490039606013,379,246,88,26,15,1,0,1,0,2,0,347,14,0,4,0,14,347,13,2,0,0,1,0,0,0,0,0,0,0,0,14
490039606014,398,210,122,39,12,8,3,1,1,2,0,345,20,0,3,3,27,345,20,0,0,3,0,0,0,0,1,0,1,0,0,27
490039606021,504,331,122,30,15,3,3,0,0,0,0,462,9,0,7,4,22,462,9,4,1,3,0,0,0,1,0,0,0,0,0,22
490039606022,512,364,116,17,5,9,1,0,0,0,0,467,12,0,4,5,24,467,10,3,1,0,0,0,1,0,0,0,3,0,0,24
490039606023,406,264,97,28,12,4,0,0,0,1,0,357,16,0,4,3,26,357,16,2,2,2,0,0,0,1,0,0,0,0,0,26
490039607011,589,352,170,38,14,7,4,4,0,0,0,525,26,0,6,1,31,525,26,3,0,2,1,0,0,1,0,0,0,0,0,31
490039607012,1114,666,305,85,37,13,5,0,1,2,0,963,67,0,11,8,65,963,66,2,2,6,3,0,0,3,0,0,0,0,0,65
490039607013,707,382,218,68,28,7,1,0,1,2,0,579,59,0,8,8,53,579,59,1,1,2,2,1,1,1,2,0,2,2,0,53
490039607021,723,424,202,56,22,12,5,1,0,1,0,609,51,0,7,6,50,609,49,1,1,3,1,0,2,1,0,0,0,2,0,50
490039607022,421,239,136,34,9,1,1,0,0,1,0,366,26,0,6,1,22,366,26,0,0,5,0,0,1,0,0,0,0,0,0,22
490039608011,662,463,155,24,13,4,2,1,0,0,0,591,10,0,0,3,58,591,10,0,1,0,0,0,0,0,0,0,0,0,0,58
490039608012,856,549,219,49,20,13,4,1,0,1,0,769,20,0,10,8,49,769,19,2,0,3,1,1,3,0,2,0,0,0,0,49
490039608013,1180,742,326,64,28,14,0,4,1,1,0,1033,39,0,16,2,90,1033,39,5,1,4,4,3,0,0,0,0,0,0,0,90
490039608021,1057,735,240,43,24,8,2,2,0,3,0,947,26,0,10,7,67,947,26,2,2,2,3,2,1,0,0,0,0,0,1,67
490039608022,709,468,195,27,12,2,3,0,0,2,0,622,26,0,8,4,49,622,26,3,1,2,0,0,2,0,0,0,0,0,0,49
490039608023,903,625,213,35,18,2,6,1,1,2,0,792,31,0,4,9,67,792,31,2,1,0,0,1,1,3,1,0,1,0,1,67
490479402011,219,147,45,17,8,0,2,0,0,0,0,172,9,0,4,6,28,172,9,0,0,3,0,1,0,3,0,0,2,1,0,28
490479402012,111,46,33,24,7,1,0,0,0,0,0,65,8,0,2,3,33,65,8,1,0,0,1,0,0,0,0,0,0,3,0,33
490479402013,292,166,67,42,12,2,1,0,0,2,0,206,19,1,5,5,56,206,18,1,0,0,0,3,0,0,0,1,0,5,0,56
490479402014,282,182,50,37,8,1,1,0,0,3,0,211,8,0,0,9,54,211,8,0,0,0,0,0,0,0,0,0,6,1,0,54
490479402015,529,400,86,28,10,2,2,0,0,1,0,464,22,0,4,4,35,464,22,0,0,0,2,0,2,0,0,0,3,0,0,35
490479682011,494,398,60,15,13,4,2,2,0,0,0,436,25,0,4,1,28,436,24,0,0,0,1,2,1,0,0,0,0,1,0,28
490479682012,950,778,110,36,13,6,3,3,0,1,0,850,26,0,12,4,58,850,26,6,3,0,4,1,1,0,1,0,0,0,0,58
490479682013,916,751,117,19,14,5,5,0,2,3,0,816,17,0,13,2,68,816,17,4,1,0,7,1,1,1,0,0,0,0,0,68
490479682021,791,630,106,23,15,9,6,1,0,1,0,666,29,1,3,7,85,666,29,0,1,0,2,1,0,0,0,1,2,0,0,85
490479682022,789,629,111,27,12,7,0,0,1,2,0,673,25,0,15,5,71,673,25,5,3,0,7,0,3,2,0,0,0,0,0,71
490479683011,1040,819,143,48,14,8,5,0,1,2,0,902,33,1,6,11,87,902,33,3,1,0,1,0,2,0,1,1,3,0,2,87
490479683012,728,548,106,42,19,7,2,0,3,1,0,632,32,2,12,6,44,632,32,1,0,6,2,0,3,0,0,2,2,0,0,44
490479683013,696,511,107,42,21,6,7,0,0,2,0,604,45,0,6,0,41,604,44,3,0,0,1,1,1,0,0,0,0,0,0,41
490479683021,802,649,91,23,19,6,12,0,0,2,0,729,8,0,4,6,55,729,7,1,0,0,2,1,0,0,0,0,1,1,2,55
490479683022,870,677,125,37,17,6,4,0,1,3,0,754,42,1,5,6,62,754,42,0,1,1,1,0,2,1,0,1,3,0,0,62
490479683023,796,653,92,21,21,7,1,0,1,0,0,705,20,0,5,1,65,705,20,2,0,0,3,0,0,0,0,0,0,0,0,65
490479684011,732,512,141,43,20,5,3,1,2,5,0,594,43,2,18,7,68,594,42,3,1,4,2,5,4,0,0,2,0,0,1,68
490479684012,299,195,68,17,14,3,1,0,1,0,0,243,18,0,10,4,24,243,18,2,1,1,3,0,4,0,0,0,0,1,2,24
490479684013,350,222,76,28,13,4,4,2,0,1,0,309,10,1,2,1,27,309,10,0,0,1,1,0,0,0,0,1,0,0,0,27
490479684031,1170,912,169,50,28,4,1,0,1,5,0,1021,45,1,10,6,87,1021,43,3,0,1,5,0,1,2,0,1,2,0,1,87
490479684032,621,428,117,40,19,6,7,1,1,2,0,524,24,0,4,2,67,524,24,1,0,1,0,0,2,0,0,0,0,1,0,67
490479684041,539,350,105,44,20,10,7,1,0,2,0,456,28,0,2,6,47,456,28,1,0,0,1,0,0,0,0,0,0,3,0,47
490479684042,716,563,91,27,24,3,4,1,0,3,0,626,32,0,3,6,49,626,32,1,1,1,1,0,0,1,0,0,1,1,0,49
490211101001,392,304,58,23,2,2,2,0,0,1,0,357,7,0,2,3,23,357,7,0,2,1,0,0,1,0,0,0,0,0,0,23
490211101002,851,596,163,45,28,12,4,1,0,2,0,746,29,0,5,6,65,746,29,2,1,1,1,1,0,1,1,0,0,0,0,65
490211101003,915,650,163,74,20,4,1,1,0,2,0,831,21,1,1,5,56,831,21,0,1,0,1,0,0,1,2,1,0,0,0,56
490211101004,210,134,45,20,5,3,2,0,1,0,0,189,5,0,3,3,10,189,5,1,0,0,0,2,0,1,0,0,0,0,0,10
490211102011,882,593,196,47,25,13,3,0,2,3,0,758,45,0,8,6,65,758,45,4,0,1,2,0,1,0,0,0,0,5,0,65
490211102012,1159,764,262,75,24,7,19,1,2,5,0,1003,62,0,9,9,76,1003,58,3,3,4,1,0,1,2,0,0,0,1,0,76
490211102021,885,576,169,82,40,10,3,0,2,3,0,755,44,0,8,3,75,755,44,2,2,2,1,1,1,0,0,0,0,0,0,75
490211102022,837,575,179,35,25,10,7,0,2,4,0,721,50,0,9,6,51,721,50,6,2,1,0,1,0,1,0,0,0,2,0,51
490211102023,579,436,97,25,12,8,0,0,0,1,0,500,18,1,8,12,40,500,18,3,0,0,3,0,2,4,2,1,0,0,0,40
490211103001,656,447,122,40,21,11,10,0,1,4,0,584,25,0,7,2,38,584,24,4,1,1,0,1,1,0,0,0,0,0,1,38
490211103002,894,585,199,63,31,9,0,0,2,5,0,767,36,1,12,6,72,767,35,3,1,3,0,2,4,1,0,1,0,3,0,72
490211103003,322,197,66,27,15,5,9,0,0,3,0,282,13,0,1,3,23,282,13,1,1,0,0,0,0,0,0,0,0,1,0,23
490211104001,449,232,145,37,22,8,0,1,0,4,0,372,25,1,4,3,44,372,25,2,1,1,0,0,1,1,0,1,0,1,0,44
490211104002,432,238,132,41,14,5,0,0,0,2,0,359,25,1,2,4,41,359,25,1,1,0,0,0,1,0,1,1,0,1,0,41
490211104003,382,244,88,22,13,8,5,0,1,1,0,341,8,0,5,2,26,341,8,4,0,0,1,0,0,0,1,0,0,0,0,26
490211104004,831,532,214,56,20,2,4,0,0,3,0,734,30,0,12,5,50,734,29,5,0,2,2,2,1,1,1,0,0,0,0,50
490211105011,1165,733,240,107,50,17,8,2,5,3,0,1037,34,1,12,16,65,1037,32,4,6,5,2,0,1,3,0,1,0,3,2,65
490211105012,819,412,254,93,31,13,8,3,0,5,0,643,74,2,12,6,82,643,74,9,1,2,0,0,1,0,0,2,0,1,0,82
490211105013,718,392,196,67,37,15,7,1,1,2,0,586,59,0,3,15,55,586,59,1,2,0,0,1,1,4,2,0,0,1,0,55
490211105021,287,149,79,40,5,6,3,0,0,5,0,212,39,1,6,4,25,212,39,2,1,1,0,0,2,1,0,1,0,0,1,25
490211105022,861,586,154,73,33,7,2,1,2,3,0,737,31,1,5,8,79,737,31,2,0,0,2,1,0,2,1,1,0,0,0,79
490211105023,549,256,158,71,34,16,8,1,2,3,0,447,36,0,2,5,59,447,35,1,0,0,1,0,0,2,1,0,0,2,0,59
490211106011,426,211,120,58,17,11,3,2,3,1,0,375,23,1,1,3,23,375,23,0,1,1,0,0,0,1,1,1,0,0,0,23
490211106012,519,281,142,69,18,3,2,0,1,3,0,442,17,2,6,4,48,442,17,1,2,1,1,1,1,1,0,2,0,0,0,48
490211106021,1086,644,275,103,33,12,12,1,2,4,0,921,46,6,11,14,88,921,46,7,0,0,2,0,2,2,2,6,0,2,1,88
490211106022,544,329,124,54,24,8,0,1,1,3,0,438,43,0,7,9,47,438,42,3,3,2,0,0,1,2,1,0,0,1,0,47
490211106023,414,247,101,41,11,6,3,0,2,3,0,363,9,0,2,6,34,363,9,2,1,0,0,0,0,1,0,0,0,0,0,34
490211107021,796,544,157,52,16,6,12,2,2,5,0,698,33,0,12,7,46,698,33,5,1,4,0,1,2,3,0,0,0,0,0,46
490211107022,683,414,165,63,20,6,7,0,1,7,0,585,46,0,7,1,44,585,44,1,0,3,3,0,0,0,0,0,1,0,0,44
490211107023,691,479,123,48,26,6,5,0,4,0,0,600,25,0,8,7,51,600,25,1,2,0,5,0,1,0,0,0,3,1,0,51
490211107024,958,670,176,77,20,6,2,2,3,2,0,851,27,0,13,5,62,851,27,3,1,2,4,2,2,2,1,0,0,0,0,62
490211107031,1692,1151,352,107,47,19,6,4,1,5,0,1466,52,1,24,15,134,1466,52,13,5,7,1,0,2,0,1,1,2,2,0,134
490211107032,1131,778,201,90,32,15,4,0,4,7,0,986,46,0,10,12,77,986,45,4,9,0,1,2,2,0,0,0,1,0,0,77
490211107041,895,583,191,67,29,10,6,1,4,4,0,737,54,0,9,13,82,737,54,2,7,2,1,2,1,0,1,0,0,2,0,82
490211107042,345,148,124,46,14,8,1,1,1,2,0,284,13,4,12,4,28,284,13,0,0,4,0,1,5,2,0,4,0,0,0,28
490211107043,805,501,189,70,29,10,1,1,0,4,0,684,37,0,4,9,71,684,36,2,0,1,0,0,1,1,0,0,0,2,1,71
490439641011,526,315,157,40,6,4,1,0,1,2,0,461,19,0,10,0,36,461,19,5,0,0,4,1,0,0,0,0,0,0,0,36
490439641012,464,297,122,27,13,3,0,1,1,0,0,419,10,0,3,1,31,419,10,3,0,0,0,0,0,0,0,0,0,0,0,31
490439641031,786,354,227,160,38,5,1,0,1,0,0,625,18,1,15,17,110,625,18,7,6,3,1,1,3,6,0,1,0,0,1,110
490439641032,25,15,8,2,0,0,0,0,0,0,0,23,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
490439641041,409,255,108,32,6,6,1,0,0,1,0,374,4,0,3,1,27,374,4,2,0,0,0,1,0,1,0,0,0,0,0,27
490439641042,430,248,115,42,18,2,1,1,0,3,0,373,11,2,6,2,36,373,11,1,1,4,0,0,0,0,0,2,0,0,1,36
490439641043,486,286,137,44,14,2,2,0,0,1,0,420,34,0,2,1,29,420,34,0,0,0,1,1,0,1,0,0,0,0,0,29
490439642011,535,261,179,76,14,2,1,0,0,2,0,471,17,0,9,2,36,471,16,1,0,0,4,0,2,0,0,0,0,0,2,36
490439642012,589,267,215,83,14,4,3,0,0,3,0,498,29,0,3,6,53,498,29,1,2,2,0,0,0,1,0,0,0,0,2,53
490439642013,1486,683,480,235,55,13,11,1,0,8,0,1268,62,2,16,9,129,1268,61,5,0,5,3,3,0,6,0,2,0,0,1,129
490439642021,701,352,211,104,20,5,2,3,0,4,0,618,23,0,4,8,48,618,23,2,2,0,0,0,1,3,1,0,0,0,0,48
490439642022,1086,559,347,132,29,8,3,2,2,4,0,931,33,2,12,7,101,931,33,2,1,0,7,0,3,0,0,2,1,0,1,101
490439642031,61,26,27,7,1,0,0,0,0,0,0,53,0,0,0,0,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,8
490439643031,964,315,337,265,33,9,1,0,1,3,0,796,23,0,17,14,114,796,22,7,3,5,1,2,2,6,0,0,0,0,0,114
490439643032,950,316,339,242,41,7,0,0,3,2,0,776,34,1,21,18,100,776,34,15,3,0,2,2,2,3,0,1,4,3,3,100
490439643041,1069,228,394,396,32,6,3,5,4,1,0,872,38,4,10,17,128,872,36,5,3,2,2,0,1,8,0,4,4,0,0,128
490439643042,1097,335,375,335,39,9,1,0,2,1,0,904,37,1,27,19,109,904,37,7,4,6,4,2,5,9,1,1,0,0,2,109
490439643043,545,185,174,164,17,0,1,2,0,2,0,450,24,2,17,10,42,450,24,5,6,6,1,3,1,1,0,2,0,0,3,42
490439643044,464,117,163,161,17,1,1,1,2,1,0,361,15,0,12,11,65,361,15,8,2,2,2,0,0,2,1,0,0,0,3,65
490439643051,425,131,152,109,18,11,0,1,2,1,0,309,54,1,4,13,44,309,54,1,1,0,1,0,1,5,0,1,2,0,0,44
490439643052,511,149,178,153,20,6,0,2,1,2,0,404,22,0,11,7,67,404,22,5,2,3,2,1,0,3,0,0,0,0,0,67
490439643053,314,113,108,69,18,4,1,0,0,1,0,242,9,0,5,4,54,242,9,3,1,2,0,0,0,1,0,0,1,0,1,54
