BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_21,eth2_34,eth2_23,eth2_15,eth2_14,eth2_12,eth2_61,eth2_55,eth2_38,eth2_35,eth2_59,eth2_81,eth2_32,eth2_85,eth2_33,eth2_19,eth2_29,eth2_13,eth2_18,eth2_66,eth2_unk
270370607273,979,88,450,441,0,0,670,52,35,49,58,115,670,52,34,37,11,6,13,15,5,5,4,1,0,0,0,1,0,3,0,1,1,1,0,0,0,115
270370607281,1597,774,457,366,0,0,1222,37,32,65,58,183,1222,35,32,29,26,8,10,13,7,5,2,3,4,0,1,2,0,2,1,1,3,5,1,0,2,183
270370607282,1061,316,270,475,0,0,754,40,14,61,48,144,754,38,14,19,10,6,13,32,1,2,7,1,2,0,1,0,3,3,3,1,0,2,1,0,2,144
270370607283,732,359,154,219,0,0,554,15,3,41,25,94,554,15,3,12,9,5,4,21,0,0,3,0,2,0,2,0,0,1,2,2,0,0,0,0,0,94
270370607291,1146,515,326,305,0,0,889,31,4,54,33,135,889,31,4,17,27,11,7,9,0,5,0,0,2,6,0,0,0,1,0,0,2,0,0,0,0,135
270370607292,1096,557,282,257,0,0,769,24,5,89,47,162,769,21,5,21,11,26,16,39,2,3,6,0,0,1,3,0,0,0,0,1,2,0,0,0,3,162
270370607293,728,373,172,183,0,0,501,18,3,63,28,115,501,18,3,9,20,19,12,20,1,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,115
270370607311,857,423,225,209,0,0,646,24,6,22,26,133,646,24,6,11,4,6,7,4,4,3,0,1,2,3,0,0,1,0,1,0,1,0,0,0,0,133
270370607312,983,455,231,297,0,0,732,38,3,42,24,144,732,37,3,10,8,13,11,6,1,4,2,0,0,1,0,0,0,0,1,0,2,0,3,0,1,144
270370607313,729,379,163,187,0,0,539,23,4,24,22,117,539,23,3,7,14,3,5,1,0,5,1,0,1,1,0,0,0,2,2,1,0,2,0,0,0,117
270370607314,1000,598,231,171,0,0,765,24,10,57,24,120,765,24,10,12,21,3,1,28,2,1,1,0,0,1,0,1,0,1,3,0,1,5,0,0,0,120
270370607321,1021,575,250,196,0,0,793,16,2,30,37,143,793,16,1,15,9,12,12,4,0,5,0,0,0,2,1,3,0,1,1,2,0,0,0,0,0,143
270370607322,1156,708,229,219,0,0,896,18,2,43,30,167,896,18,2,10,16,12,7,10,1,4,0,0,0,0,4,0,3,0,0,1,0,4,0,0,0,167
270370607323,655,291,170,194,0,0,487,28,4,43,19,74,487,28,4,7,9,11,4,15,0,2,2,1,0,0,2,0,2,0,1,0,4,0,0,0,0,74
270370607324,1271,583,352,336,0,0,922,45,28,32,44,200,922,45,27,22,14,9,14,1,3,2,0,5,0,3,0,0,0,0,0,0,0,0,1,0,0,200
270370607331,981,387,262,332,0,0,703,37,14,57,27,143,703,37,14,12,17,18,8,11,1,5,0,0,2,1,0,0,1,1,0,1,4,0,0,0,0,143
270370607332,1029,406,296,327,0,0,747,48,21,38,39,136,747,48,20,27,14,9,8,7,0,0,3,0,0,1,0,0,0,0,1,0,1,1,0,3,0,136
270370607333,704,194,190,320,0,0,528,18,9,23,30,96,528,17,9,16,12,5,7,2,2,0,1,1,3,0,0,0,0,1,0,0,0,0,1,0,1,96
270370607341,854,341,208,305,0,0,616,35,6,46,22,129,616,35,6,10,18,12,5,5,3,3,3,1,3,0,0,0,0,2,0,0,1,0,1,0,0,129
270370607342,590,237,169,184,0,0,398,37,11,37,23,84,398,37,11,12,9,9,5,13,1,4,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,84
270370607343,1361,704,327,330,0,0,970,36,8,104,50,193,970,36,8,14,29,9,13,53,2,6,4,1,3,4,0,4,0,4,0,1,0,4,0,1,0,193
270370607344,624,291,180,153,0,0,450,14,12,51,28,69,450,14,12,12,16,15,8,6,1,6,2,1,0,2,0,5,0,0,0,0,1,0,2,0,0,69
270370607351,872,163,357,352,0,0,538,24,68,54,47,141,538,24,68,28,19,17,9,7,2,2,1,0,0,1,2,1,0,2,0,0,2,0,4,0,0,141
270370607352,832,232,273,327,0,0,613,45,3,22,12,137,613,45,3,6,4,5,4,1,2,4,1,0,2,0,0,0,0,0,0,0,2,0,0,2,0,137
270370607353,818,234,234,350,0,0,570,36,32,45,29,106,570,36,32,17,9,12,6,3,6,3,1,5,0,0,0,0,0,0,0,0,7,0,4,0,0,106
270370607354,681,111,285,285,0,0,472,28,37,16,27,101,472,28,37,11,3,3,8,3,1,4,1,1,0,0,1,0,0,1,1,1,0,2,0,0,0,101
270370607371,1497,415,535,547,0,0,1095,64,31,46,54,207,1095,64,30,36,11,14,11,10,2,2,3,1,0,0,1,0,2,2,0,0,0,0,3,0,0,207
270370607372,649,79,303,267,0,0,404,53,36,33,48,75,404,53,36,36,6,11,9,9,1,3,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,75
270370607373,847,114,342,391,0,0,598,28,31,29,50,111,598,28,31,35,6,12,3,4,3,0,3,4,1,0,0,1,0,0,3,1,0,0,0,0,0,111
270370607381,1122,458,309,355,0,0,797,71,27,46,56,125,797,71,27,39,9,25,8,5,2,1,4,0,4,0,3,0,0,0,0,0,0,1,0,0,0,125
270370607382,1028,332,292,404,0,0,692,41,42,51,92,110,692,39,42,76,19,8,7,2,2,8,7,1,2,1,0,0,1,0,1,1,0,0,0,4,2,110
270370607391,1010,411,262,337,0,0,772,44,13,35,36,110,772,44,13,18,3,8,15,2,5,7,6,1,1,0,0,0,0,0,1,0,1,0,3,0,0,110
270370607392,28,3,5,20,0,0,19,0,2,0,2,5,19,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
270370607393,195,19,96,80,0,0,99,69,0,4,6,17,99,69,0,2,0,2,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,17
270370607394,1143,405,306,432,0,0,781,85,14,54,37,172,781,85,14,21,22,12,4,2,8,3,2,2,3,1,0,0,1,0,1,0,2,1,3,0,0,172
270370607395,822,221,293,308,0,0,573,30,26,29,39,125,573,30,26,19,6,12,9,1,0,3,5,4,3,0,0,0,0,2,0,2,1,0,1,0,0,125
270370607421,1027,555,217,255,0,0,814,18,4,36,21,134,814,18,4,11,14,5,6,5,3,2,4,0,0,1,1,0,0,2,0,0,0,0,3,0,0,134
270370607422,632,330,123,179,0,0,459,25,12,26,17,93,459,25,12,10,6,7,3,3,3,2,5,0,1,0,0,0,0,3,0,0,0,0,0,0,0,93
270370607423,1008,515,224,269,0,0,812,40,9,21,32,94,812,40,9,14,8,6,5,0,1,3,1,0,0,0,2,4,3,3,0,1,0,0,2,0,0,94
270370607431,753,127,333,293,0,0,416,49,79,46,66,97,416,49,78,49,6,24,12,6,1,3,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,97
270370607441,1225,594,321,310,0,0,850,44,9,84,54,184,850,42,9,28,27,25,16,20,4,2,1,2,2,2,1,0,0,1,0,0,5,2,0,0,2,184
270370607451,1101,322,315,464,0,0,699,57,60,57,80,148,699,57,60,63,18,25,5,2,3,7,1,1,2,2,1,1,0,0,0,1,0,3,0,0,0,148
270370607452,638,83,274,281,0,0,470,31,23,12,25,77,470,31,19,18,5,3,3,0,1,1,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,77
270370607453,323,12,190,121,0,0,38,8,112,5,152,8,38,8,112,139,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8
270370607454,3,0,1,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270370607455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270370607456,563,217,157,189,0,0,391,14,8,38,39,73,391,14,8,22,14,12,8,5,2,3,1,2,1,0,1,1,1,0,0,0,0,3,1,0,0,73
270370607461,646,61,270,315,0,0,437,30,28,25,37,89,437,30,27,29,9,7,3,5,3,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,89
270370607462,1347,469,330,548,0,0,991,69,16,41,34,196,991,66,16,11,15,8,10,2,2,7,2,2,2,1,1,1,0,0,0,3,2,1,3,0,3,196
270370607471,1179,298,464,417,0,0,710,43,78,64,127,157,710,43,77,92,14,18,21,11,5,5,3,0,4,2,0,2,2,1,0,0,4,1,0,1,0,157
270370607472,1122,327,283,512,0,0,831,42,25,38,35,151,831,42,25,13,10,11,9,2,0,5,6,0,6,2,0,1,0,0,0,1,0,2,0,1,0,151
270370607481,395,97,115,183,0,0,244,13,22,35,26,55,244,13,22,18,7,8,1,8,4,1,2,0,0,1,0,0,0,1,0,2,1,1,2,0,0,55
270370607482,943,476,243,224,0,0,683,30,5,47,35,143,683,29,5,23,18,17,3,3,5,2,1,1,2,0,0,1,0,2,0,0,1,2,0,0,1,143
270370607483,5,0,1,4,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
270370607484,965,385,305,275,0,0,587,21,79,38,111,129,587,21,79,97,10,16,5,7,1,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,129
270370607491,1105,236,330,539,0,0,786,45,24,46,67,137,786,45,23,29,23,11,24,6,1,1,0,1,4,2,0,2,0,1,1,0,1,2,0,0,0,137
270370607501,1067,265,282,520,0,0,754,29,36,44,47,157,754,28,36,29,9,13,7,4,3,6,4,3,3,0,0,1,1,0,0,0,3,0,2,0,1,157
270370607502,573,198,137,238,0,0,432,12,12,34,11,72,432,12,12,6,10,6,3,3,3,2,4,0,2,0,0,0,0,0,0,0,3,0,3,0,0,72
270370607503,933,158,371,404,0,0,663,43,33,38,28,128,663,42,32,11,16,12,8,4,4,1,0,2,2,0,1,0,0,2,0,2,0,0,1,0,1,128
270370607511,688,384,197,107,0,0,521,9,0,40,13,105,521,9,0,4,18,0,6,16,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,105
270370607512,1164,521,303,340,0,0,856,37,20,43,48,160,856,37,18,24,9,13,12,12,1,5,1,3,2,1,0,0,0,0,2,1,0,2,2,0,0,160
270370607521,998,540,251,207,0,0,782,20,8,29,30,129,782,20,8,13,9,6,13,5,2,7,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,129
270370607522,548,315,141,92,0,0,426,6,4,15,21,76,426,6,4,4,5,1,7,5,0,2,1,0,0,0,0,2,0,2,2,0,1,1,0,0,0,76
270370607523,958,573,219,166,0,0,747,13,3,41,20,134,747,13,3,7,11,2,10,19,0,7,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,134
270370607531,898,232,317,349,0,0,614,28,25,18,80,133,614,28,25,72,4,4,4,3,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,133
270370607532,446,144,139,163,0,0,305,27,17,25,26,46,305,27,17,17,4,8,3,9,1,0,0,0,0,0,0,0,2,0,3,0,0,1,1,0,0,46
270370607541,516,99,159,258,0,0,367,26,8,11,20,84,367,26,8,15,3,4,0,0,0,3,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,84
270370607542,846,198,244,404,0,0,594,32,33,33,73,81,594,32,33,55,11,6,6,6,4,0,1,2,1,0,1,1,0,6,0,0,3,0,0,0,0,81
270370607543,1046,442,312,292,0,0,742,33,50,38,49,134,742,32,50,35,10,6,9,11,1,4,6,0,0,0,1,1,0,3,0,0,0,0,0,0,1,134
270370607544,355,69,131,155,0,0,241,12,17,21,15,49,241,12,17,10,4,4,3,5,1,0,2,0,0,0,0,0,0,0,1,0,0,1,3,0,0,49
270370608051,490,106,178,206,0,0,339,26,16,15,30,64,339,26,16,22,6,1,3,3,0,3,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,64
270370608052,282,33,142,107,0,0,144,107,1,7,3,20,144,105,1,1,2,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,20
270370608053,697,188,216,293,0,0,458,32,37,19,55,96,458,32,35,42,7,3,6,3,0,1,2,0,1,0,0,0,0,5,0,0,0,1,0,0,0,96
270370608061,1184,565,287,332,0,0,923,27,8,20,33,173,923,27,8,15,5,7,8,5,0,2,1,2,0,0,0,0,0,1,1,6,0,0,0,0,0,173
270370608062,935,434,254,247,0,0,700,63,3,34,22,113,700,63,2,4,15,2,5,11,1,3,1,1,4,1,1,2,0,0,1,0,0,3,0,0,0,113
270370608063,836,331,201,304,0,0,639,27,6,13,42,109,639,27,6,33,4,0,4,3,0,2,3,1,0,2,0,0,1,0,0,0,1,1,0,0,0,109
270370608064,1177,618,291,268,0,0,926,19,8,30,21,173,926,18,8,12,13,3,3,9,0,2,3,1,1,3,0,0,0,0,0,0,0,1,0,0,1,173
270370608111,1181,515,307,359,0,0,914,59,17,24,25,142,914,59,17,15,8,3,4,5,1,1,2,0,2,0,1,0,1,0,0,0,3,0,1,0,0,142
270370608112,770,163,292,315,0,0,526,35,35,20,38,116,526,35,35,26,6,7,4,2,0,2,3,2,0,0,0,2,0,1,0,0,0,1,0,0,0,116
270370608113,29,4,7,18,0,0,21,1,1,1,1,4,21,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
270370608114,1013,197,245,571,0,0,778,35,16,22,42,120,778,34,16,20,6,5,10,3,3,0,4,1,5,1,0,1,2,1,0,0,1,0,0,0,1,120
270370608115,721,236,185,300,0,0,523,32,11,47,17,91,523,32,11,8,15,16,1,6,1,3,3,0,0,2,0,0,0,0,3,1,1,0,0,1,0,91
270370608121,856,417,182,257,0,0,656,33,7,15,40,105,656,32,7,24,4,1,7,5,1,0,3,0,2,0,3,2,0,0,2,0,1,0,0,0,1,105
270370608122,1043,283,372,388,0,0,752,71,26,38,18,138,752,71,26,12,7,9,1,5,6,4,1,1,2,1,0,0,0,0,0,1,2,0,4,0,0,138
270370608123,559,127,192,240,0,0,361,23,31,17,54,73,361,23,31,44,8,0,1,6,0,0,2,0,2,3,1,0,0,0,0,1,0,0,0,0,0,73
270370608124,1262,492,283,487,0,0,891,40,36,51,45,199,891,38,36,30,18,5,11,13,5,4,2,0,0,0,1,0,0,0,0,1,0,1,2,0,2,199
270370608131,1423,713,372,338,0,0,1093,28,4,38,63,197,1093,28,4,14,7,18,17,3,2,3,4,2,8,2,2,4,1,2,1,7,0,3,1,0,0,197
270370608132,834,469,177,188,0,0,666,24,0,25,19,100,666,24,0,5,8,7,4,4,4,0,1,3,0,0,0,0,2,2,0,0,0,1,0,0,0,100
270370608133,1159,595,232,332,0,0,900,24,14,33,22,166,900,23,14,7,16,6,7,2,0,7,2,1,0,0,1,0,0,3,0,0,0,2,0,0,1,166
270370608141,1095,499,213,383,0,0,855,18,10,32,20,160,855,17,10,10,10,6,5,5,2,3,1,0,0,4,0,0,0,0,0,1,0,0,3,0,1,160
270370608142,594,330,117,147,0,0,461,12,2,13,3,103,461,7,2,1,2,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,3,0,5,103
270370608143,630,380,124,126,0,0,508,7,3,15,9,88,508,5,3,5,4,2,0,3,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,88
270370608144,868,438,187,243,0,0,668,27,6,33,14,120,668,27,6,3,8,4,8,5,7,4,0,0,0,0,0,0,0,1,0,2,3,0,1,1,0,120
270370608145,965,567,175,223,0,0,729,26,2,35,16,157,729,26,2,11,12,3,5,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
270370608151,1676,964,320,392,0,0,1302,27,5,53,52,237,1302,26,5,28,9,19,12,11,0,6,6,0,3,1,0,2,0,0,0,1,1,2,1,0,1,237
270370608152,616,194,144,278,0,0,490,24,9,7,13,73,490,24,9,5,0,0,6,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73
270370608153,1554,762,342,450,0,0,1193,37,3,76,45,200,1193,37,3,9,20,19,21,26,2,4,2,0,4,7,1,2,0,0,0,0,1,0,0,2,0,200
270370608161,1640,929,345,366,0,0,1280,30,6,53,50,221,1280,28,5,30,11,7,7,26,1,6,1,0,4,1,2,1,0,0,3,0,0,2,1,0,2,221
270370608162,933,553,173,207,0,0,719,15,9,52,20,118,719,15,9,14,20,13,4,5,4,5,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,118
270370608163,901,516,139,246,0,0,672,14,0,59,23,133,672,14,0,12,23,8,8,17,4,3,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,133
270370608164,1106,660,243,203,0,0,861,19,3,41,24,158,861,18,3,5,10,10,9,9,0,3,7,0,3,0,2,3,1,0,0,0,0,1,1,0,1,158
270370608191,1166,602,257,307,0,0,896,39,7,45,39,140,896,39,7,24,24,9,7,6,0,4,0,2,0,0,0,0,2,3,0,0,0,0,2,0,0,140
270370608192,1223,612,227,384,0,0,973,32,7,22,25,164,973,32,7,13,5,10,8,2,4,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,164
270370608193,614,398,112,104,0,0,450,7,2,27,15,113,450,7,2,5,10,5,3,10,2,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,113
270370608194,1322,706,264,352,0,0,1006,30,6,40,18,222,1006,29,6,9,13,9,5,10,3,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,222
270370608221,1008,523,238,247,0,0,789,20,12,36,29,122,789,20,12,7,8,3,10,15,1,3,5,2,4,0,1,3,1,0,1,0,1,0,0,0,0,122
270370608231,907,489,192,226,0,0,727,9,6,39,9,117,727,9,6,3,26,3,3,4,1,3,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,117
270370608232,851,455,199,197,0,0,603,26,2,39,28,153,603,24,2,16,16,6,10,14,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,153
270370608233,1124,529,292,303,0,0,826,30,12,68,46,142,826,29,12,22,19,10,8,29,3,3,1,0,1,3,0,0,5,2,3,1,2,1,1,0,1,142
270370608241,1421,699,373,349,0,0,1119,34,21,46,38,163,1119,34,21,19,16,8,10,9,3,3,4,0,1,0,3,0,2,0,1,1,0,1,0,0,0,163
270370608242,1269,313,324,632,0,0,966,45,21,37,27,173,966,45,21,12,15,7,8,3,1,4,5,0,0,2,1,0,0,1,0,0,0,3,2,0,0,173
270370608281,14,2,7,5,0,0,9,0,0,0,3,2,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
270370608282,574,74,242,258,0,0,429,23,10,23,15,74,429,22,9,10,4,9,4,5,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,74
270370608283,688,183,239,266,0,0,410,40,36,54,56,92,410,40,36,39,22,17,13,6,1,3,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,92
270370608284,613,166,228,219,0,0,349,21,35,50,79,79,349,21,35,59,18,12,5,15,0,2,0,0,4,1,0,0,0,1,0,1,0,8,1,0,0,79
270370608285,1134,134,467,533,0,0,739,49,48,44,83,171,739,46,46,69,14,8,5,9,3,4,6,0,1,1,1,0,0,3,2,0,0,0,0,0,3,171
270370608291,1536,245,610,681,0,0,1049,71,63,72,79,202,1049,70,63,52,17,24,11,18,1,8,1,0,3,3,1,0,0,0,0,2,0,3,1,0,1,202
270370608292,896,227,313,356,0,0,576,38,39,94,51,98,576,38,37,38,28,23,3,24,1,11,2,0,1,4,0,2,0,2,1,0,2,0,2,0,0,98
270370608301,1018,306,369,343,0,0,762,48,6,25,20,157,762,47,6,19,4,3,1,7,0,4,1,0,0,0,0,0,0,0,0,0,5,0,1,0,1,157
270370608302,449,136,113,200,0,0,335,18,9,11,14,62,335,18,9,11,1,0,2,5,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,62
270370608303,963,342,194,427,0,0,795,20,9,26,21,92,795,20,9,10,7,5,4,6,3,1,1,0,0,0,0,0,4,0,3,0,1,0,1,0,0,92
270370608311,1420,826,286,308,0,0,1020,30,9,101,38,222,1020,30,9,11,21,22,10,50,1,1,0,0,2,2,0,1,0,1,2,0,1,5,2,0,0,222
270370608312,1882,1062,317,503,0,0,1439,48,13,58,51,273,1439,46,13,16,12,11,17,20,1,5,5,2,2,4,0,0,0,0,1,0,4,6,0,0,2,273
270370608313,1115,488,240,387,0,0,800,47,17,50,49,152,800,44,17,28,12,13,7,11,6,3,0,0,0,2,2,0,0,0,7,0,2,2,0,3,3,152
270370608321,547,227,127,193,0,0,430,16,11,13,8,69,430,16,11,5,2,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
270370608322,983,323,216,444,0,0,674,30,23,50,54,152,674,30,23,29,15,11,16,12,2,5,2,4,0,0,0,0,0,4,0,0,3,0,0,0,0,152
270370608323,506,201,106,199,0,0,392,32,0,12,9,61,392,32,0,2,2,4,1,3,1,0,2,0,1,0,0,1,1,0,0,3,0,0,0,0,0,61
270370608324,1091,433,237,421,0,0,763,76,17,44,38,153,763,76,17,19,10,8,10,10,5,2,0,1,1,0,1,0,2,4,0,0,2,0,7,0,0,153
270370608331,1484,523,288,673,0,0,1083,39,23,53,69,217,1083,38,22,43,17,18,12,9,1,7,1,3,3,0,0,0,0,1,0,1,0,4,0,0,1,217
270370608332,1436,775,271,390,0,0,1048,36,18,62,32,240,1048,36,18,14,16,26,10,5,2,5,5,3,0,0,0,0,0,0,0,0,0,3,3,0,0,240
270370608341,768,432,147,189,0,0,606,22,1,11,16,112,606,22,1,8,3,1,5,3,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,112
270370608342,1334,720,282,332,0,0,1053,31,3,14,34,199,1053,31,3,5,4,3,18,2,0,2,2,3,7,0,0,0,0,0,0,0,1,0,0,0,0,199
270370608351,1073,585,216,272,0,0,866,21,1,14,35,136,866,20,1,3,4,2,15,4,2,1,0,5,4,2,0,2,0,0,2,2,1,0,0,0,1,136
270370608352,1325,700,274,351,0,0,1053,27,4,21,17,203,1053,26,4,2,9,2,11,1,1,1,5,0,3,0,1,0,0,0,0,0,1,0,1,0,1,203
270370608353,1195,664,260,271,0,0,901,26,22,36,31,179,901,25,22,15,13,6,12,7,2,2,4,0,1,0,0,0,0,1,1,0,2,1,0,0,1,179
270370608361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270370608362,1151,406,210,535,0,0,868,37,5,26,31,184,868,35,5,15,12,4,7,3,1,3,3,2,1,0,1,0,0,0,0,2,0,2,0,0,2,184
270370608363,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270370608364,539,191,101,247,0,0,421,11,5,16,21,65,421,11,5,14,5,6,1,2,0,1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,65
270370608365,1077,448,217,412,0,0,760,47,13,51,38,168,760,47,13,20,10,12,8,20,0,3,0,1,2,0,0,4,0,0,2,1,2,0,2,0,0,168
270370608371,909,270,267,372,0,0,675,25,30,18,29,132,675,25,30,16,4,2,9,4,0,3,3,1,2,0,1,0,0,0,0,0,1,0,0,0,0,132
270370608372,2353,1044,400,909,0,0,1820,58,7,69,63,336,1820,54,6,31,20,8,13,24,5,4,1,2,6,0,2,1,2,0,0,0,0,2,0,3,4,336
270370608381,1156,458,237,461,0,0,874,27,7,36,30,182,874,26,7,14,10,11,5,7,0,2,6,0,3,0,1,0,1,1,0,1,0,3,0,0,1,182
270370608382,1052,243,266,543,0,0,781,41,31,26,35,138,781,40,31,16,4,10,10,6,4,1,0,0,0,1,1,0,1,0,0,2,0,1,0,1,1,138
270370608383,805,299,158,348,0,0,620,31,2,17,27,108,620,29,2,19,3,7,6,3,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,2,108
270370608391,905,359,192,354,0,0,535,33,30,120,54,133,535,33,28,32,23,36,10,38,7,8,3,0,0,1,2,0,0,2,1,3,2,0,0,0,0,133
270370608392,977,294,232,451,0,0,725,40,9,29,22,152,725,39,9,13,11,5,3,6,0,2,5,0,0,0,0,1,1,3,0,1,0,0,0,0,1,152
270370608393,1008,332,238,438,0,0,714,39,5,55,42,153,714,39,5,26,16,4,2,29,2,1,3,1,0,2,0,0,2,1,0,2,0,5,0,0,0,153
270370608401,1175,532,249,394,0,0,883,37,12,34,30,179,883,37,12,10,15,7,9,2,1,4,3,0,1,2,2,0,0,3,3,0,1,0,0,0,0,179
270370608402,753,432,133,188,0,0,574,18,0,36,15,110,574,18,0,4,11,6,3,12,1,1,3,0,2,1,1,0,0,0,1,0,2,3,0,0,0,110
270370608403,580,347,129,104,0,0,476,1,0,9,15,79,476,1,0,6,2,5,6,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,79
270370608411,567,263,132,172,0,0,458,19,2,8,11,69,458,19,2,5,2,0,4,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69
270370608412,740,266,199,275,0,0,526,24,20,31,36,103,526,24,20,18,9,10,11,4,4,2,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,103
270370608413,1187,734,241,212,0,0,960,24,2,24,28,149,960,24,2,8,4,8,14,8,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,149
270370609021,1187,558,216,413,0,0,921,31,7,32,28,168,921,29,7,9,5,7,9,9,2,2,2,0,0,0,3,4,1,0,1,0,1,0,3,0,2,168
270370609022,596,270,104,222,0,0,469,11,0,17,8,91,469,11,0,1,7,1,4,6,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,91
270370609023,1083,542,170,371,0,0,869,16,2,18,13,165,869,14,2,4,7,2,6,3,0,4,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,165
270370609041,458,182,134,142,0,0,374,6,0,4,11,63,374,6,0,5,3,1,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,63
270370609042,768,198,257,313,0,0,659,12,3,6,10,78,659,12,3,1,1,1,3,1,0,1,1,2,0,0,0,1,1,1,0,0,1,1,0,0,0,78
270370609043,372,119,106,147,0,0,291,13,3,2,5,58,291,13,3,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,58
270370609044,513,179,135,199,0,0,410,19,0,5,8,71,410,18,0,4,2,0,1,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,71
270370609051,791,313,190,288,0,0,626,17,4,9,9,126,626,17,4,3,3,0,1,2,0,3,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,126
270370609052,873,226,245,402,0,0,683,46,6,15,23,100,683,46,6,13,1,5,4,8,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,100
270370609053,1553,516,427,610,0,0,1128,60,33,35,49,248,1128,60,31,36,6,7,5,6,2,3,6,3,0,0,0,2,0,1,1,0,1,0,3,0,0,248
270370609061,738,351,148,239,0,0,563,26,1,27,13,108,563,26,1,4,8,7,3,5,1,2,0,0,3,0,0,2,0,0,1,0,2,0,2,0,0,108
270370609062,721,324,131,266,0,0,560,21,3,20,10,107,560,19,3,5,2,11,3,0,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,107
270370609063,661,350,115,196,0,0,518,22,2,10,19,90,518,22,2,7,3,1,6,3,2,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,90
270370609071,486,233,81,172,0,0,367,18,7,6,9,79,367,18,7,4,1,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,79
