BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_grn,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_30,eth2_10,eth2_34,eth2_93,eth2_23,eth2_21,eth2_14,eth2_unk
230110110003,490,200,133,131,26,0,0,0,429,8,0,3,1,49,429,7,1,2,0,0,0,0,1,49
230110110004,978,250,321,333,73,1,0,0,871,21,0,2,6,78,871,20,2,1,2,0,0,1,0,78
230110110005,597,169,197,200,31,0,0,0,538,11,0,3,4,41,538,11,1,1,0,0,2,0,0,41
230110120001,764,205,245,274,39,1,0,0,689,6,1,4,10,54,689,6,1,1,4,1,0,1,1,54
230110120002,745,191,241,279,33,0,1,0,661,10,1,4,1,68,661,8,0,0,0,1,2,0,2,68
230110120003,1205,327,413,403,61,1,0,0,1116,10,0,2,5,72,1116,10,3,0,1,0,1,0,0,72
230110130001,1034,297,321,354,62,0,0,0,943,6,2,5,7,71,943,6,1,1,2,2,1,2,0,71
230110130002,981,252,356,329,44,0,0,0,893,9,0,2,5,72,893,9,0,1,5,0,0,0,1,72
230110130003,1260,354,385,456,65,0,0,0,1150,17,0,2,8,83,1150,15,1,1,6,0,0,1,0,83
230110140011,1330,429,439,392,70,0,0,0,1176,20,3,8,13,110,1176,19,9,1,1,3,3,0,1,110
230110140012,610,235,209,142,24,0,0,0,533,12,0,4,6,55,533,12,3,1,1,0,0,2,1,55
230110140013,871,292,251,291,36,1,0,0,769,17,0,9,5,71,769,16,2,5,0,0,2,2,0,71
230110140021,629,179,206,207,34,0,3,0,566,8,0,10,0,45,566,8,0,1,0,0,1,7,0,45
230110140022,865,310,224,303,28,0,0,0,772,11,1,13,4,64,772,11,0,6,0,1,2,4,1,64
230110140023,604,210,192,171,31,0,0,0,551,6,0,3,3,41,551,4,1,0,0,0,0,1,2,41
230110145001,973,327,286,299,60,1,0,0,901,16,1,1,6,48,901,12,2,1,2,1,0,0,0,48
230110145002,970,372,282,298,18,0,0,0,870,11,0,4,7,78,870,10,1,2,4,0,0,1,1,78
230110150001,1160,427,342,341,49,1,0,0,1026,20,0,6,10,98,1026,20,5,4,4,0,1,0,1,98
230110150002,1005,327,291,334,53,0,0,0,912,8,0,3,3,79,912,8,2,1,1,0,0,0,1,79
230110155001,822,231,303,238,50,0,0,0,724,14,0,1,2,81,724,14,1,1,0,0,0,0,0,81
230110155002,484,155,171,123,35,0,0,0,430,6,0,3,4,41,430,6,1,0,2,0,2,0,1,41
230110155003,580,211,180,162,27,0,0,0,510,13,0,2,3,52,510,12,0,1,1,0,1,0,0,52
230110155004,852,248,277,269,58,0,0,0,765,7,0,3,9,68,765,7,3,2,2,0,0,0,1,68
230110160001,1061,279,369,371,42,0,0,0,935,18,0,2,7,99,935,18,2,0,4,0,0,2,0,99
230110160002,893,261,287,296,49,0,0,0,793,15,0,4,5,76,793,14,1,2,2,0,0,2,0,76
230110160003,713,195,216,274,28,0,0,0,660,6,2,2,12,31,660,6,4,0,2,2,2,0,0,31
230110170001,1338,343,409,538,48,0,0,0,1217,19,2,3,6,91,1217,18,2,1,2,2,0,0,0,91
230110170002,2049,517,622,812,98,0,0,0,1879,22,0,4,7,137,1879,22,4,2,1,0,1,1,0,137
230110180001,614,181,172,233,28,0,0,0,557,11,2,5,4,35,557,10,0,3,4,2,0,1,0,35
230110180002,965,281,320,326,38,0,0,0,856,13,0,6,11,79,856,13,1,0,8,0,1,0,1,79
230110180003,440,116,143,157,24,0,0,0,404,3,0,5,2,26,404,3,1,0,0,0,1,0,0,26
230110180004,1226,376,391,398,58,1,2,0,1112,14,0,4,6,90,1112,14,3,0,1,0,1,1,0,90
230110190001,815,180,247,336,52,0,0,0,736,15,1,2,3,58,736,15,0,0,1,1,0,0,0,58
230110190002,1010,247,327,381,55,0,0,0,921,16,0,2,7,64,921,15,0,0,1,0,2,0,0,64
230110200001,884,258,269,329,28,0,0,0,758,17,4,7,9,89,758,16,2,1,2,4,3,0,1,89
230110200002,879,250,320,289,20,0,0,0,791,10,0,7,3,68,791,9,0,5,3,0,1,1,0,68
230110200003,1953,670,698,532,52,0,1,0,1630,51,3,46,16,207,1630,49,6,24,4,3,6,1,7,207
230110205001,694,163,237,269,25,0,0,0,639,9,0,0,2,44,639,9,0,0,1,0,0,0,0,44
230110205002,770,174,234,332,29,1,0,0,711,8,0,2,0,49,711,8,0,1,0,0,1,0,0,49
230110210001,862,226,335,265,36,0,0,0,793,10,0,1,5,53,793,7,0,1,4,0,0,0,0,53
230110210002,1443,340,516,520,67,0,0,0,1319,26,0,5,10,83,1319,26,2,4,6,0,0,1,0,83
230110220001,721,204,212,282,23,0,0,0,649,11,0,2,4,55,649,11,0,0,4,0,0,0,1,55
230110220002,660,156,240,226,38,0,0,0,584,12,0,5,6,53,584,11,0,0,1,0,0,3,2,53
230110220003,560,126,185,225,24,0,0,0,493,10,0,1,14,42,493,10,6,0,5,0,0,0,0,42
230110230011,553,191,151,190,21,0,0,0,513,5,0,4,1,30,513,5,0,0,0,0,2,1,0,30
230110230012,1230,422,384,383,41,0,0,0,1095,22,1,4,15,93,1095,22,5,0,3,1,2,2,0,93
230110230013,420,148,146,110,16,0,0,0,380,3,2,2,0,33,380,3,0,0,0,2,1,1,0,33
230110230014,703,285,215,171,32,0,0,0,605,16,0,2,9,71,605,16,0,0,3,0,0,1,0,71
230110230021,892,282,291,287,32,0,0,0,806,12,0,6,4,64,806,12,1,2,0,0,0,0,0,64
230110230022,1270,374,400,449,47,0,0,0,1116,25,2,16,10,101,1116,25,4,3,1,2,3,6,0,101
230110230023,986,253,350,359,24,0,0,0,888,9,0,7,18,64,888,9,4,3,9,0,0,3,0,64
230110241011,432,162,174,80,16,0,0,0,378,11,0,6,3,34,378,11,2,2,0,0,0,2,1,34
230110241012,751,348,237,140,26,0,0,0,668,17,2,7,6,51,668,15,1,2,1,2,2,0,0,51
230110241013,878,316,331,194,37,0,0,0,780,19,2,3,8,66,780,19,6,1,2,2,1,0,1,66
230110241014,529,174,160,174,21,0,0,0,448,14,1,5,12,49,448,14,6,1,1,1,1,0,1,49
230110241021,492,198,168,107,19,0,0,0,427,15,0,3,4,43,427,15,2,0,1,0,0,2,0,43
230110241022,633,337,191,73,32,0,0,0,509,22,2,21,12,67,509,22,7,8,0,2,4,3,5,67
230110241023,268,110,99,48,11,0,0,0,229,8,3,2,2,24,229,8,0,2,0,3,0,0,0,24
230110241024,497,190,200,85,22,0,0,0,436,11,1,5,6,38,436,11,3,2,1,1,0,1,1,38
230110241025,731,372,187,149,23,0,0,0,618,15,0,3,15,80,618,15,7,1,2,0,1,0,0,80
230110241026,556,254,160,115,27,0,0,0,497,18,1,4,5,31,497,18,3,1,0,1,1,0,1,31
230110242011,941,385,276,244,36,0,0,0,816,24,1,7,17,76,816,22,12,3,0,1,2,1,0,76
230110242012,1275,574,351,304,46,0,0,0,1085,28,9,16,23,114,1085,26,8,5,6,9,1,6,0,114
230110242021,2962,1667,907,265,123,0,0,0,2086,134,20,205,63,454,2086,133,30,97,16,20,35,11,39,454
230110242022,821,313,248,225,35,0,0,0,728,14,0,9,7,63,728,14,2,2,0,0,5,1,0,63
230110242023,694,228,268,171,27,0,0,0,616,15,1,5,7,50,616,15,4,1,1,1,0,3,0,50
230110250011,1137,312,427,363,35,0,0,0,1040,22,0,6,4,65,1040,22,0,1,2,0,1,3,0,65
230110250012,955,284,312,339,20,0,0,0,850,16,0,7,2,80,850,14,0,2,0,0,0,2,2,80
230110250013,1090,304,413,330,43,0,0,0,980,14,1,0,13,82,980,13,1,0,1,1,0,0,0,82
230110250021,492,143,172,168,9,0,0,0,436,5,0,3,4,44,436,5,2,3,2,0,0,0,0,44
230110250022,906,282,299,310,15,0,0,0,823,18,0,2,6,57,823,18,2,1,0,0,0,0,1,57
230310051001,1503,523,513,410,57,0,0,0,1335,19,2,9,19,119,1335,17,2,1,4,2,1,1,2,119
230310051002,1526,553,484,423,66,0,0,0,1345,32,3,13,15,118,1345,30,4,4,2,3,4,2,2,118
230310051003,1235,469,366,368,32,0,0,0,1120,7,1,9,17,81,1120,7,1,8,8,1,1,0,0,81
230310052001,1721,647,551,453,70,0,0,0,1519,28,0,13,29,132,1519,27,15,5,2,0,2,2,2,132
230310052002,1459,638,479,301,41,0,0,0,1273,26,4,10,23,123,1273,20,14,1,4,4,4,0,2,123
230310052003,767,344,233,153,37,0,0,0,646,15,0,15,12,79,646,12,7,4,2,0,4,4,3,79
230310053011,786,383,245,130,28,0,0,0,669,20,3,8,8,78,669,20,6,3,1,3,4,0,0,78
230310053012,1232,563,391,223,55,0,0,0,1036,41,3,5,19,128,1036,40,2,1,5,3,1,2,0,128
230310053013,885,409,306,130,40,0,0,0,729,22,4,13,19,98,729,19,8,1,5,4,2,3,1,98
230310053021,1583,722,490,324,45,1,1,0,1383,15,3,24,17,141,1383,12,4,13,8,3,0,7,0,141
230310053022,605,267,176,145,17,0,0,0,521,19,0,6,11,48,521,17,7,3,1,0,0,2,0,48
230310054001,595,252,177,147,19,0,0,0,503,14,0,4,9,65,503,10,2,0,3,0,0,1,3,65
230310054002,1867,803,501,514,49,0,0,0,1619,31,2,10,24,181,1619,31,7,2,8,2,4,0,1,181
230310061031,1025,422,316,253,33,0,1,0,884,18,0,10,21,92,884,16,6,4,9,0,3,1,2,92
230310061032,746,320,224,181,20,0,1,0,645,9,3,6,16,67,645,9,5,1,4,3,1,4,0,67
230310061033,653,276,218,144,15,0,0,0,580,5,1,9,7,51,580,5,0,4,0,1,2,2,1,51
230310061041,1040,436,296,287,21,0,0,0,921,19,0,3,14,83,921,18,3,1,3,0,1,0,0,83
230310061042,412,152,130,117,13,0,0,0,329,13,6,1,2,61,329,12,0,0,1,6,1,0,0,61
230310061043,1206,499,386,287,33,0,1,0,1073,19,2,7,11,94,1073,17,2,1,6,2,2,2,1,94
230310061051,421,166,149,95,11,0,0,0,370,4,0,4,6,37,370,4,4,1,1,0,3,0,0,37
230310061052,412,203,113,86,10,0,0,0,362,6,0,1,6,37,362,6,1,1,1,0,0,0,0,37
230310061061,800,343,268,155,34,0,0,0,700,12,4,1,14,69,700,12,6,0,0,4,1,0,0,69
230310061062,673,255,245,148,25,0,0,0,601,11,4,4,13,40,601,10,2,1,4,4,2,0,1,40
230310061063,324,132,109,73,10,0,0,0,270,12,0,0,6,36,270,12,2,0,3,0,0,0,0,36
230310200011,1375,465,400,449,61,0,0,0,1213,20,1,11,11,119,1213,20,3,2,2,1,2,1,1,119
230310200012,1419,437,465,461,56,0,0,0,1281,17,5,7,9,100,1281,16,0,1,5,5,1,1,4,100
230310200021,1609,417,588,546,58,0,0,0,1471,15,1,10,9,103,1471,14,3,5,1,1,0,2,2,103
230310200022,1976,577,658,669,70,2,0,0,1771,35,1,13,16,140,1771,35,3,5,6,1,2,4,1,140
230310210001,1091,281,357,404,49,0,0,0,983,8,1,5,7,87,983,5,1,2,2,1,0,1,2,87
230310210002,1473,412,464,535,62,0,0,0,1313,18,0,2,9,131,1313,13,1,1,3,0,1,0,0,131
230310210003,917,268,324,278,47,0,0,0,833,19,0,0,6,59,833,18,2,0,1,0,0,0,0,59
230310220001,1122,316,338,400,68,0,0,0,1005,9,0,0,4,104,1005,8,0,0,2,0,0,0,0,104
230310220002,1470,354,469,537,109,0,1,0,1342,18,0,6,13,91,1342,14,1,3,3,0,1,0,2,91
230310225001,1167,346,396,365,60,0,0,0,1067,16,1,2,12,69,1067,13,5,1,3,1,0,0,0,69
230310225002,767,224,248,266,29,0,0,0,689,4,1,1,4,68,689,4,1,0,1,1,0,0,1,68
230310225003,519,144,192,155,27,1,0,0,482,4,0,0,2,31,482,4,0,0,0,0,0,0,0,31
230310230001,1131,314,450,311,55,0,1,0,1016,16,1,4,13,81,1016,16,4,2,5,1,1,1,0,81
230310230002,1178,306,467,359,46,0,0,0,1059,15,1,1,5,97,1059,15,0,0,4,1,1,0,0,97
230310235011,992,287,309,345,51,0,0,0,900,14,0,1,7,70,900,14,3,0,3,0,0,1,0,70
230310235012,1074,277,346,394,57,0,0,0,993,17,0,0,5,59,993,15,1,0,1,0,0,0,0,59
230310235013,735,192,254,251,38,0,0,0,669,8,0,4,8,46,669,6,3,1,4,0,0,0,1,46
230310235021,325,91,108,103,23,0,0,0,297,2,0,1,2,23,297,1,1,0,1,0,0,0,0,23
230310235022,652,145,232,240,35,0,0,0,579,15,0,6,3,49,579,13,0,4,0,0,0,0,1,49
230310235023,551,130,210,175,36,0,0,0,483,6,0,6,5,51,483,6,0,0,4,0,0,0,6,51
230310235024,1035,268,333,376,58,0,0,0,908,10,0,11,7,99,908,10,2,1,2,0,3,1,0,99
230310240011,949,262,311,326,50,0,0,0,863,9,1,5,4,67,863,7,1,1,3,1,1,0,1,67
230310240012,1538,429,557,451,101,0,0,0,1386,21,0,12,12,107,1386,18,4,3,5,0,1,3,3,107
230310240021,695,175,198,284,38,0,0,0,620,8,0,3,1,63,620,8,1,0,0,0,0,0,2,63
230310240022,1591,455,481,584,71,0,0,0,1447,36,1,5,2,100,1447,32,0,1,2,1,0,3,0,100
230310240023,650,193,203,227,27,0,0,0,567,3,3,5,9,63,567,3,5,2,2,3,1,0,2,63
230310245011,1198,367,396,388,47,0,0,0,1086,14,0,7,5,86,1086,9,1,0,3,0,4,1,0,86
230310245012,1394,425,450,468,50,0,1,0,1272,14,0,7,5,96,1272,14,0,2,1,0,0,1,2,96
230310245013,1023,305,347,339,32,0,0,0,944,8,0,1,7,63,944,7,0,0,3,0,0,1,0,63
230310245021,1630,418,634,530,48,0,0,0,1456,28,2,6,8,130,1456,21,7,1,0,2,3,0,2,130
230310251001,1104,545,300,227,32,0,0,0,1003,9,1,5,17,69,1003,8,8,1,3,1,0,0,1,69
230310251002,1043,532,289,190,30,0,2,0,912,15,0,8,24,84,912,15,18,1,1,0,2,4,0,84
230310251003,706,280,211,203,12,0,0,0,648,2,0,3,6,47,648,2,3,0,1,0,0,3,0,47
230310252031,766,391,215,128,32,0,0,0,663,21,0,8,5,69,663,19,1,2,1,0,3,3,0,69
230310252032,498,227,176,73,22,0,0,0,428,16,0,8,8,38,428,16,4,6,3,0,0,1,0,38
230310252033,615,283,199,112,21,0,0,0,531,13,1,11,5,54,531,11,2,6,0,1,0,2,0,54
230310252041,465,217,157,63,28,0,0,0,394,17,5,6,4,39,394,14,0,3,1,5,0,1,1,39
230310252042,771,383,218,138,32,0,0,0,645,22,5,20,15,64,645,21,8,4,2,5,1,10,4,64
230310252051,528,261,146,102,19,0,0,0,450,19,0,6,10,43,450,18,4,2,3,0,0,1,3,43
230310252052,989,491,292,169,37,0,0,0,862,28,3,19,9,68,862,26,6,8,0,2,2,3,3,68
230310252053,579,288,152,117,22,0,0,0,517,14,1,3,10,34,517,13,5,1,3,1,0,0,0,34
230310252061,694,309,247,104,34,0,0,0,584,15,2,6,16,71,584,15,12,3,3,2,1,1,1,71
230310252062,694,331,247,89,27,0,0,0,590,16,5,4,8,71,590,16,4,2,1,5,1,0,1,71
230310252063,551,267,178,87,19,0,0,0,489,8,0,5,9,40,489,8,6,2,2,0,1,0,1,40
230310252064,872,448,225,163,36,0,0,0,768,15,4,8,11,66,768,15,9,2,0,4,2,3,0,66
230310253001,1523,782,368,315,58,0,0,0,1374,14,2,14,17,102,1374,12,8,4,4,2,0,8,0,102
230310253002,876,414,267,167,28,0,0,0,810,5,0,5,6,50,810,5,4,3,1,0,0,0,1,50
230310254001,349,191,94,58,6,0,0,0,302,3,0,1,12,31,302,3,8,0,1,0,0,1,0,31
230310254002,1260,663,346,208,43,0,0,0,1047,26,4,19,23,141,1047,26,10,10,3,4,3,3,3,141
230310260001,1273,453,455,338,27,0,0,0,1123,27,2,6,16,99,1123,27,1,0,9,2,2,1,2,99
230310260002,2134,697,783,596,57,0,1,0,1912,22,0,9,17,174,1912,19,5,2,4,0,1,3,2,174
230310270001,416,193,104,110,9,0,0,0,376,2,1,3,4,30,376,2,0,2,2,1,1,0,0,30
230310270002,955,372,249,313,21,0,0,0,845,13,0,6,11,80,845,13,6,2,2,0,3,0,0,80
230310270003,589,245,148,176,20,0,0,0,517,5,0,3,6,58,517,5,0,0,4,0,1,0,0,58
230310270004,1064,451,295,298,20,0,0,0,942,14,1,5,1,101,942,14,0,2,0,1,1,0,2,101
230310280011,1852,661,703,457,31,0,0,0,1636,20,5,17,16,158,1636,17,6,5,2,5,1,2,1,158
230310280012,991,317,410,251,13,0,0,0,873,19,1,11,12,75,873,19,1,7,6,0,1,2,0,75
230310280031,957,381,341,217,18,0,0,0,822,19,0,10,16,90,822,18,4,4,1,0,1,3,1,90
230310280032,929,386,321,210,12,0,0,0,840,16,1,13,11,48,840,15,4,4,4,1,1,5,1,48
230310280033,785,370,241,169,5,0,0,0,684,16,0,7,6,72,684,12,2,2,2,0,0,2,0,72
230310280034,921,370,322,212,16,1,0,0,810,16,2,13,8,72,810,15,0,2,6,2,1,8,0,72
230310280041,1428,571,445,397,15,0,0,0,1236,28,1,14,13,136,1236,25,0,3,8,1,4,1,3,136
230310280042,764,263,251,243,7,0,0,0,676,11,1,6,3,67,676,8,0,2,0,1,1,0,0,67
230310280043,964,430,314,205,15,0,0,0,842,9,0,6,10,97,842,9,1,3,3,0,1,0,1,97
230310290001,1060,284,411,343,22,0,0,0,981,14,2,0,4,59,981,9,2,0,2,2,0,0,0,59
230310290002,1328,475,442,362,49,0,0,0,1209,17,0,8,11,83,1209,14,3,4,1,0,2,0,0,83
230310301011,687,238,265,172,12,0,0,0,607,18,0,11,3,48,607,18,1,2,1,0,0,0,5,48
230310301012,670,214,211,218,27,0,0,0,620,5,0,4,2,39,620,5,0,0,1,0,0,1,1,39
230310301021,1134,387,409,294,43,0,1,0,1034,9,2,14,5,70,1034,8,1,2,3,2,4,1,4,70
230310302011,991,358,364,233,36,0,0,0,862,23,1,21,4,80,862,20,0,6,1,1,1,4,3,80
230310302012,1092,394,428,232,38,0,0,0,963,21,0,5,11,92,963,19,2,1,6,0,2,0,0,92
230310302013,603,167,246,174,16,0,0,0,551,12,0,1,2,37,551,12,1,0,1,0,0,1,0,37
230310302031,885,313,278,262,32,0,0,0,774,18,1,30,3,59,774,16,0,12,3,1,9,4,1,59
230310302032,862,296,315,225,26,0,0,0,770,13,2,18,5,54,770,13,1,6,2,2,0,1,3,54
230310302033,558,148,209,186,15,0,0,0,498,13,0,7,4,36,498,13,0,4,4,0,0,1,0,36
230310302041,656,224,226,185,21,0,0,0,596,13,0,3,7,37,596,11,0,2,0,0,0,1,0,37
230310302042,865,283,374,171,37,0,0,0,739,24,2,12,9,79,739,24,0,4,9,2,1,1,4,79
230310302051,1713,536,669,437,71,0,0,0,1520,33,0,30,6,124,1520,28,3,9,1,0,0,9,4,124
230310302052,1111,381,435,270,25,0,0,0,989,21,0,20,9,72,989,21,3,7,5,0,1,7,1,72
230310303001,873,319,334,199,21,0,0,0,779,16,0,6,10,62,779,14,4,1,0,0,0,4,1,62
230310303002,907,255,331,291,30,0,0,0,810,11,0,11,9,66,810,10,5,4,2,0,2,4,1,66
230310303003,625,186,228,193,18,0,0,0,558,15,0,14,4,34,558,14,2,6,1,0,0,3,4,34
230310310001,1275,269,560,387,59,0,0,0,1175,11,2,3,13,71,1175,8,0,0,9,2,0,1,1,71
230310310002,1692,402,749,469,72,0,0,0,1532,19,3,9,17,112,1532,16,4,0,8,3,0,1,1,112
