BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_23,eth2_10,eth2_14,eth2_21,eth2_34,eth2_32,eth2_29,eth2_12,eth2_85,eth2_35,eth2_66,eth2_61,eth2_33,eth2_99,eth2_55,eth2_19,eth2_26,eth2_38,eth2_15,eth2_59,eth2_13,eth2_83,eth2_unk
517700025022,990,876,44,70,0,0,95,35,832,11,6,11,95,831,35,4,6,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11
517700026001,564,476,48,40,0,0,453,21,29,7,6,48,453,29,21,1,0,2,0,2,3,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,48
517700026002,301,252,37,12,0,0,245,12,12,5,4,23,245,11,12,4,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23
517700026003,277,237,33,7,0,0,155,11,95,2,4,10,155,95,11,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
517700027001,872,631,183,58,0,0,740,31,31,9,12,49,740,30,31,7,4,2,0,2,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,49
517700027002,497,385,90,22,0,0,426,22,12,3,7,27,426,12,21,5,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27
517700027003,353,246,79,28,0,0,295,12,7,2,6,31,295,7,12,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31
517700027004,366,240,102,24,0,0,325,8,9,3,8,13,325,8,8,4,2,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
517700027005,675,319,146,210,0,0,558,21,31,6,5,54,558,30,21,2,1,1,1,1,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54
517700028001,647,350,157,140,0,0,541,19,13,13,10,51,541,13,17,4,6,2,1,2,0,1,3,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,51
517700028002,1087,431,404,252,0,0,951,36,8,11,14,67,951,8,35,9,2,5,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,67
517700028003,877,375,293,209,0,0,781,23,9,11,2,51,781,9,23,1,3,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
517700028004,736,498,165,73,0,0,532,23,117,11,10,43,532,117,23,8,1,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43
517700029001,880,400,364,116,0,0,731,18,58,11,8,54,731,58,18,1,3,3,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,54
517700029002,694,322,225,147,0,0,592,15,11,4,8,64,592,11,14,7,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,64
517700029003,770,414,224,132,0,0,673,14,7,14,7,55,673,7,14,2,2,7,2,1,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55
517700029004,941,457,385,99,0,0,821,12,3,9,17,79,821,3,12,1,0,5,3,1,2,5,0,0,2,0,0,2,0,0,3,0,0,2,0,0,0,0,79
517700029005,949,508,309,132,0,0,827,20,4,11,15,72,827,4,20,5,2,2,3,4,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,72
517700030001,994,529,304,161,0,0,844,32,26,17,10,65,844,25,32,0,5,5,1,6,4,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,65
517700030002,1058,508,357,193,0,0,891,19,28,15,16,89,891,28,19,9,5,0,3,1,2,1,1,3,0,0,0,1,1,0,1,0,1,0,2,0,0,0,89
517700030003,829,374,253,202,0,0,695,18,48,12,7,49,695,46,17,2,5,3,2,1,1,0,0,1,0,2,1,0,2,2,0,0,0,0,0,0,0,0,49
517700031001,663,395,167,101,0,0,581,17,2,3,3,57,581,2,15,2,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,57
517700031002,813,440,208,165,0,0,640,20,58,16,20,59,640,58,20,14,9,2,2,2,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,59
517700031003,774,410,212,152,0,0,675,10,2,6,8,73,675,2,10,3,2,1,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,73
517700031004,588,314,166,108,0,0,515,13,8,7,6,39,515,8,13,4,0,1,1,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
511690301001,714,111,309,294,0,0,670,7,0,4,1,32,670,0,7,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
511690301002,947,147,485,315,0,0,890,13,3,2,1,38,890,3,13,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
511690301003,791,91,336,364,0,0,718,5,28,2,0,38,718,28,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
511690302001,598,98,251,249,0,0,550,16,1,1,2,28,550,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,28
511690302002,768,95,350,323,0,0,714,1,4,2,4,43,714,4,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43
511690302003,569,52,247,270,0,0,532,10,1,1,1,24,532,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
511690302004,469,79,243,147,0,0,426,9,2,1,1,30,426,2,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
511690303001,1042,136,488,418,0,0,981,15,0,2,0,44,981,0,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
511690303002,753,92,316,345,0,0,692,3,1,1,2,54,692,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54
511690303003,493,73,172,248,0,0,450,5,0,1,0,37,450,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
511690304001,738,77,374,287,0,0,694,2,0,0,5,37,694,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37
511690304002,960,118,461,381,0,0,879,12,0,2,2,65,879,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,65
511690304003,764,73,380,311,0,0,716,12,2,2,0,32,716,2,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
511690305001,953,126,523,304,0,0,885,10,3,0,2,53,885,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,53
511690305002,1060,132,566,362,0,0,974,6,1,2,5,72,974,1,6,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
511690305003,797,110,456,231,0,0,730,5,0,3,0,59,730,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
511690306001,505,68,276,161,0,0,471,3,2,0,1,28,471,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
511690306002,918,117,392,409,0,0,853,19,0,6,4,36,853,0,19,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36
511690306003,601,72,262,267,0,0,571,8,0,2,0,20,571,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
511690306004,540,76,281,183,0,0,504,5,1,2,2,26,504,1,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26
517209601001,524,266,225,33,0,0,488,3,12,2,1,18,488,12,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
517209601002,856,283,487,86,0,0,789,9,9,3,3,43,789,9,9,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43
517209601003,620,162,412,46,0,0,551,7,8,5,4,45,551,8,6,3,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45
517209601004,415,135,229,51,0,0,325,6,61,1,0,22,325,61,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
510010901011,812,301,358,153,0,0,712,18,0,6,16,60,712,0,18,3,2,0,4,0,3,0,0,0,0,1,0,5,0,0,1,0,0,0,0,3,0,0,60
510010901012,519,175,266,78,0,0,449,4,0,3,7,56,449,0,4,0,1,1,1,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,56
510010901021,766,297,314,155,0,0,688,13,0,0,10,55,688,0,12,1,0,0,0,0,6,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,55
510010901022,469,250,177,42,0,0,427,7,2,1,2,30,427,2,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
510010902011,1271,616,273,382,0,0,654,38,479,9,2,89,654,479,37,0,2,0,2,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,89
510010902012,1340,434,620,286,0,0,1125,23,49,10,18,115,1125,48,23,1,1,4,0,2,14,0,0,1,0,0,0,0,0,1,0,2,0,3,0,0,0,0,115
510010902021,529,219,142,168,0,0,222,8,274,4,9,12,222,274,8,4,1,2,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
510010902022,892,471,283,138,0,0,537,20,276,6,6,47,537,276,20,4,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
510010902023,718,348,268,102,0,0,458,14,208,7,5,26,458,208,13,3,3,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26
510010903001,407,140,172,95,0,0,294,6,79,0,4,24,294,79,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24
510010903002,486,293,126,67,0,0,314,16,132,3,2,19,314,132,16,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
510010903003,530,198,201,131,0,0,417,27,57,2,2,25,417,57,27,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
510010904011,528,296,102,130,0,0,249,31,220,4,3,21,249,220,31,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21
510010904012,1098,494,280,324,0,0,600,80,351,7,8,52,600,351,78,3,0,2,2,3,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,52
510010904021,1020,641,183,196,0,0,417,65,499,5,3,31,417,499,65,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31
510010904022,865,409,264,192,0,0,536,51,207,4,5,62,536,207,51,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,62
510010905001,396,170,145,81,0,0,285,15,66,2,3,25,285,66,15,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
510010905002,766,298,276,192,0,0,526,34,147,7,6,46,526,147,34,5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46
510010905003,555,368,115,72,0,0,241,59,216,1,3,35,241,216,58,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35
510010906001,326,47,261,18,0,0,314,1,0,1,0,10,314,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
510010906002,840,347,326,167,0,0,644,26,109,6,1,54,644,109,26,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
510010906003,898,449,255,194,0,0,598,27,210,0,3,60,598,209,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,60
510010906004,1052,423,456,173,0,0,822,22,110,12,7,79,822,110,19,0,2,3,4,0,4,0,0,1,0,0,3,0,2,0,0,0,2,0,0,0,0,1,79
510010907001,808,387,240,181,0,0,514,34,211,8,4,37,514,210,33,1,1,4,1,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,37
510010907002,640,289,183,168,0,0,367,25,204,10,5,29,367,204,25,1,1,5,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,29
510010907003,495,304,104,87,0,0,203,11,262,1,1,17,203,262,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
510010907004,786,378,250,158,0,0,414,18,306,7,8,33,414,306,18,2,4,1,0,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,33
510010907005,1159,542,407,210,0,0,766,30,265,11,3,84,766,265,30,0,2,9,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,84
510010908001,659,287,236,136,0,0,397,22,207,4,4,25,397,207,22,1,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,25
510010908002,1164,590,342,232,0,0,606,60,411,15,7,65,606,411,59,0,6,4,3,2,2,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,65
510010908003,553,286,128,139,0,0,244,26,263,1,0,19,244,263,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
510019801001,3,2,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510019802001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510019901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510019902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515800601001,393,175,99,119,0,0,326,12,18,1,1,35,326,18,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
515800601002,703,501,140,62,0,0,498,14,142,2,9,38,498,142,14,5,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,38
515800601003,622,385,120,117,0,0,442,29,106,9,4,32,442,106,29,3,3,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
515800602001,430,283,109,38,0,0,298,14,80,7,3,28,298,80,14,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28
515800602002,894,371,353,170,0,0,789,21,3,7,5,69,789,3,21,3,0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,69
515800602003,530,204,195,131,0,0,482,2,6,0,2,38,482,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
510499301011,477,213,153,111,0,0,259,4,188,3,5,18,259,188,4,3,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
510499301012,984,385,395,204,0,0,611,5,305,7,6,50,611,305,5,0,0,4,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,50
510499301013,936,352,354,230,0,0,698,21,159,6,10,42,698,159,20,1,2,1,2,1,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,42
510499301021,657,375,234,48,0,0,427,10,192,2,6,20,427,191,9,3,0,0,2,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,20
510499301022,1497,696,471,330,0,0,853,29,526,4,11,74,853,526,29,5,1,2,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
510499302001,791,370,280,141,0,0,390,14,345,1,4,37,390,345,14,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37
510499302002,783,312,302,169,0,0,481,11,226,1,18,46,481,226,11,15,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
510499302003,798,370,237,191,0,0,458,21,275,7,7,30,458,275,21,2,2,3,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,30
511650101001,1428,417,770,241,0,0,1225,13,10,99,9,72,1225,10,13,0,0,93,0,6,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,1,0,0,72
511650101002,739,197,347,195,0,0,652,19,6,21,3,38,652,6,19,1,1,16,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38
511650102001,897,249,448,200,0,0,788,24,14,23,2,46,788,14,24,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46
511650102002,619,166,329,124,0,0,531,13,6,28,1,40,531,6,13,0,0,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
511650102003,929,299,367,263,0,0,791,25,20,29,2,62,791,19,25,0,4,19,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,62
511650103011,1256,372,665,219,0,0,1069,50,13,38,14,72,1069,13,50,1,2,31,1,4,9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,72
511650103021,728,245,326,157,0,0,585,7,68,16,4,48,585,68,7,2,1,11,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48
511650103022,750,316,309,125,0,0,640,25,6,6,16,57,640,6,25,5,0,4,0,1,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57
511650103023,614,236,281,97,0,0,522,21,1,6,7,57,522,1,21,2,1,3,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57
511650104001,884,251,453,180,0,0,774,34,2,8,8,58,774,2,27,0,1,4,1,2,6,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,58
511650104002,836,254,419,163,0,0,726,41,3,10,3,53,726,3,41,0,1,8,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53
511650105001,846,297,434,115,0,0,676,67,2,15,5,81,676,2,67,3,1,11,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
511650105002,745,332,211,202,0,0,462,156,4,16,47,60,462,4,150,27,4,7,3,2,13,0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,60
511650106001,1419,471,693,255,0,0,1191,64,1,17,22,124,1191,1,64,5,1,9,1,1,10,0,0,3,0,0,0,3,0,0,3,0,0,1,1,0,1,0,124
511650106002,1083,410,492,181,0,0,918,16,5,15,17,112,918,5,15,5,0,10,0,3,6,0,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,112
511650107001,997,329,473,195,0,0,899,8,1,8,3,78,899,1,8,2,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
511650107002,1556,488,771,297,0,0,1380,38,3,4,10,121,1380,3,36,5,0,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,121
511650108011,1620,553,721,346,0,0,1348,95,8,17,11,141,1348,8,94,2,0,9,2,4,7,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,141
511650108012,749,279,330,140,0,0,615,32,4,8,5,85,615,4,32,1,1,5,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,85
511650108021,887,292,396,199,0,0,748,55,1,9,3,71,748,1,55,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,71
511650108022,1027,333,425,269,0,0,897,40,1,8,4,77,897,1,40,3,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77
511650109001,659,206,336,117,0,0,581,19,0,3,0,56,581,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
511650109002,1079,334,504,241,0,0,919,61,4,4,9,82,919,4,61,2,0,1,0,1,3,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,82
511650110001,512,168,250,94,0,0,482,5,0,1,0,24,482,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
511650110002,405,105,218,82,0,0,365,4,2,4,0,30,365,2,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
511650110003,1063,318,522,223,0,0,960,7,3,11,3,79,960,3,7,1,0,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79
511650111001,688,201,325,162,0,0,618,5,2,2,2,59,618,2,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59
511650111002,627,145,373,109,0,0,569,12,1,3,6,36,569,1,12,2,0,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,36
511650111003,523,161,280,82,0,0,454,6,0,4,8,51,454,0,6,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51
511650112001,607,210,282,115,0,0,516,28,3,10,4,46,516,3,28,0,1,7,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
511650112002,1435,333,827,275,0,0,1223,25,5,4,30,148,1223,5,25,1,1,2,1,0,20,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,148
511650112003,681,202,334,145,0,0,611,8,2,4,2,54,611,2,8,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54
511650114001,802,294,410,98,0,0,659,28,1,14,17,83,659,1,28,4,6,4,0,4,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,83
511650114002,817,325,387,105,0,0,678,37,1,6,15,80,678,1,37,1,0,3,1,0,9,1,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,80
511650114003,388,155,135,98,0,0,318,26,2,6,6,30,318,2,26,1,2,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30
511650114004,1111,412,587,112,0,0,954,37,5,20,9,86,954,5,36,3,3,11,3,2,1,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,86
511650114005,577,306,139,132,0,0,250,190,11,5,87,34,250,11,190,71,2,2,0,0,4,5,2,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,34
511650115001,1515,528,751,236,0,0,1299,47,5,4,31,129,1299,5,46,11,0,4,0,0,11,0,0,0,1,0,1,1,2,0,3,0,0,0,0,0,0,0,129
511650115002,552,254,183,115,0,0,456,23,10,7,9,47,456,10,21,2,1,0,1,4,2,0,0,1,0,0,2,2,0,0,0,0,0,2,0,1,0,0,47
511650115003,900,276,427,197,0,0,704,55,2,7,36,96,704,2,55,17,1,4,1,0,13,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,96
511650115004,777,301,369,107,0,0,655,25,0,7,11,79,655,0,25,3,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
511650116001,747,244,369,134,0,0,624,28,0,10,25,60,624,0,28,5,0,7,0,2,17,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,60
511650116002,724,186,407,131,0,0,624,10,5,10,5,70,624,5,10,1,1,7,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,70
511650117001,476,116,277,83,0,0,405,10,2,10,7,42,405,2,10,1,0,8,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42
511650117002,599,271,222,106,0,0,469,44,9,6,18,53,469,9,43,6,1,3,2,0,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53
511650117003,1255,527,473,255,0,0,943,161,7,18,50,76,943,6,160,15,4,9,2,0,23,0,1,2,2,2,1,1,0,1,5,0,1,0,0,0,0,1,76
511650118011,905,272,450,183,0,0,742,56,3,19,15,70,742,3,56,3,0,15,3,0,8,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,70
511650118012,1295,384,714,197,0,0,1143,14,0,19,20,99,1143,0,14,3,6,8,0,2,15,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,99
511650118021,1289,557,590,142,0,0,1072,39,2,27,28,121,1072,2,39,11,3,14,3,5,13,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,121
511650118022,1451,563,691,197,0,0,1107,61,4,50,61,168,1107,4,60,20,18,20,5,7,23,0,7,0,1,2,1,0,2,0,6,0,0,0,0,0,0,0,168
511650118023,1817,772,737,308,0,0,1394,74,16,59,92,182,1394,15,73,34,14,12,17,11,38,1,0,3,1,3,1,0,4,1,8,0,2,2,0,0,0,0,182
511650119001,1258,369,656,233,0,0,1032,52,14,33,19,108,1032,13,51,4,1,25,1,3,9,0,0,2,0,0,1,0,2,1,4,0,0,0,0,0,0,0,108
511650119002,99,54,30,15,0,0,82,7,1,0,1,8,82,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
511650119003,963,337,456,170,0,0,792,28,5,15,16,107,792,5,28,5,0,8,1,4,6,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,107
511650120001,686,194,371,121,0,0,605,16,0,15,5,45,605,0,16,2,0,13,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45
511650120002,1110,365,502,243,0,0,921,58,7,10,12,102,921,7,58,1,1,6,1,2,5,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,102
511650120003,732,260,295,177,0,0,636,27,3,5,9,52,636,3,27,0,0,3,1,1,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,52
511650120004,961,286,501,174,0,0,822,32,27,6,19,55,822,27,31,3,1,2,0,2,11,0,0,0,0,0,1,1,0,0,4,0,1,0,0,0,0,0,55
510450501001,1004,339,458,207,0,0,898,21,2,10,6,67,898,2,21,3,1,4,3,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,67
510450501002,1347,457,649,241,0,0,1215,14,3,3,6,106,1215,3,14,3,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,106
510450501003,870,304,364,202,0,0,797,6,3,1,1,62,797,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62
510450501004,356,105,185,66,0,0,325,6,0,0,0,25,325,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
511959307001,1054,175,471,408,0,0,1011,0,1,4,3,35,1011,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,35
511959307002,534,81,248,205,0,0,507,1,1,1,2,22,507,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22
511959307003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511959308001,963,157,372,434,0,0,916,8,4,7,10,18,916,4,8,4,3,4,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18
