GEOID20,total_reg,party_dem,party_rep,party_npp,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
22015011003,2807,598,1430,759,19,1,0,0,2087,128,387,33,26,146
22015011004,2023,568,936,499,19,1,0,0,1378,41,470,18,14,102
22015011107,1171,492,375,299,5,0,0,0,596,40,489,4,8,34
22015011111,2884,750,1294,815,25,0,0,0,2036,96,538,20,24,170
22015011112,2417,616,1163,620,17,1,0,0,1722,46,468,9,17,155
22015011113,2743,539,1425,768,10,1,0,0,2123,92,300,23,38,167
22015011114,1613,380,789,430,14,0,0,0,1203,47,244,12,22,85
22015011115,1163,295,566,298,2,2,0,0,905,23,158,4,13,60
22015011116,4371,548,2896,891,35,1,0,0,3579,101,278,48,51,314
22015011117,3976,699,2327,926,24,0,0,0,2965,129,552,39,40,251
22015011118,693,210,277,199,4,3,0,0,456,29,153,9,8,38
22015011119,2564,543,1361,649,10,1,0,0,1807,100,421,49,27,160
22015011120,2587,475,1576,523,12,1,0,0,1958,94,289,37,57,152
22015011121,1303,199,775,325,4,0,0,0,1092,26,79,11,14,81
22015011122,5340,1006,3049,1248,34,3,0,0,3909,151,797,68,85,330
22015011123,2491,454,1398,616,22,1,0,0,1986,84,242,19,24,136
22015011124,1434,186,909,333,5,1,0,0,1203,57,53,13,21,87
22015011201,2453,989,875,581,5,3,0,0,1385,34,903,15,12,104
22015011202,1389,396,686,298,9,0,0,0,1028,16,256,5,9,75
22015011300,758,461,73,220,2,2,0,0,133,16,590,5,3,11
22055000100,1395,650,230,496,16,3,0,0,727,54,483,11,22,98
22055000200,1514,1018,86,404,5,1,0,0,135,10,1323,5,3,38
22055000500,1603,533,500,536,31,3,0,0,1268,77,41,9,17,191
22055000602,2582,939,859,747,30,7,0,0,1750,98,391,21,45,277
22055000603,1498,460,531,487,18,2,0,0,939,84,301,29,24,121
22055000605,1434,503,410,495,24,2,0,0,780,83,347,28,23,173
22055000606,2392,841,741,792,16,2,0,0,1405,140,543,47,44,213
22055000700,1737,1119,141,471,5,1,0,0,199,33,1469,8,3,25
22055000800,1809,1220,89,498,1,1,0,0,84,21,1670,0,9,25
22055000900,1168,793,63,311,1,0,0,0,22,2,1138,4,0,2
22055001001,3506,1372,1206,909,17,2,0,0,1774,142,1248,40,28,274
22055001002,1936,1035,384,504,10,3,0,0,690,47,1069,13,10,107
22055001003,2810,1347,780,671,11,1,0,0,1305,67,1228,21,22,167
22055001100,3921,2542,294,1078,5,2,0,0,456,43,3317,3,16,86
22055001201,2072,1327,261,479,3,2,0,0,430,39,1519,5,11,68
22055001202,2923,2003,209,704,5,2,0,0,406,44,2371,15,10,77
22055001301,1195,516,366,302,10,1,0,0,563,48,416,17,17,134
22055001302,2105,1461,126,515,2,1,0,0,133,22,1919,4,5,22
22055001403,3963,735,2240,955,30,3,0,0,2833,194,330,65,89,452
22055001408,1502,318,743,432,8,1,0,0,1089,60,174,16,21,142
22055001412,4186,791,2234,1122,33,6,0,0,2960,224,324,137,98,443
22055001413,2711,451,1514,723,19,4,0,0,1970,138,196,91,47,269
22055001414,3634,661,1957,983,30,3,0,0,2650,169,242,77,67,429
22055001415,2563,542,1349,652,19,1,0,0,2053,109,147,14,21,219
22055001416,2655,452,1533,648,18,4,0,0,1951,128,153,57,77,289
22055001417,3782,613,2121,1014,31,3,0,0,2822,173,268,41,53,425
22055001418,2266,535,1043,667,20,1,0,0,1523,95,400,24,23,201
22055001419,3151,682,1576,875,17,1,0,0,2158,161,432,44,41,315
22055001420,1669,547,620,487,12,3,0,0,1015,72,355,31,21,175
22055001421,2059,520,940,569,27,3,0,0,1356,134,278,36,33,222
22055001422,1673,218,1046,391,17,1,0,0,1182,89,62,38,35,267
22055001423,2768,490,1604,650,22,2,0,0,2207,119,73,22,43,304
22055001424,4102,923,2084,1066,29,0,0,0,2922,237,439,35,60,409
22055001425,3110,947,1321,824,16,2,0,0,1895,150,755,30,36,244
22055001426,4631,770,2530,1290,40,1,0,0,3289,285,436,53,60,508
22055001427,4803,960,2496,1315,27,5,0,0,3216,290,648,62,63,524
22055001428,4137,682,2333,1087,31,4,0,0,3052,210,308,49,47,471
22055001500,3883,865,2030,961,24,3,0,0,3006,133,208,38,62,436
22055001600,2339,441,1370,506,20,2,0,0,1906,94,17,20,44,258
22055001700,4817,1240,2137,1397,37,6,0,0,3654,229,321,61,58,494
22055001801,1824,575,653,582,13,1,0,0,1119,95,376,25,29,180
22055001802,2304,764,780,738,21,1,0,0,1523,101,398,34,38,210
22055001903,3106,916,1200,970,15,5,0,0,1878,187,687,58,47,249
22055001904,2726,781,1204,713,25,3,0,0,1872,161,356,63,56,218
22055001905,3350,912,1429,984,24,1,0,0,2207,197,484,105,49,308
22055001906,3024,781,1397,834,12,0,0,0,2076,133,470,10,32,303
22055001907,1635,393,784,445,11,2,0,0,1166,89,197,6,14,163
22055001908,2719,859,1112,731,17,0,0,0,1901,149,374,28,48,219
22055001909,1471,377,629,456,9,0,0,0,1058,92,159,4,23,135
22055002001,2934,1173,937,815,6,3,0,0,1672,114,900,7,34,207
22055002003,1698,593,542,553,7,3,0,0,972,68,496,11,14,137
22055002004,2121,794,714,601,11,1,0,0,1166,98,655,17,23,162
22055002101,3613,1383,1158,1055,15,2,0,0,1974,111,1213,17,18,280
22055002102,3254,1148,1195,894,14,3,0,0,1966,128,856,20,38,246
22055002103,3223,1464,853,890,15,1,0,0,1406,85,1488,18,31,195
22055002105,2066,625,900,529,12,0,0,0,1371,85,387,12,26,185
22055002106,2153,543,997,601,10,2,0,0,1540,76,303,7,32,195
22055002200,2221,820,639,724,33,5,0,0,1407,98,419,19,43,235
22013970100,2296,1482,421,384,7,2,0,0,660,16,1581,5,1,33
22013970200,1148,723,236,187,2,0,0,0,374,2,727,3,3,39
22013970300,1962,893,679,383,6,1,0,0,1093,15,773,6,10,65
22013970400,1558,463,776,316,3,0,0,0,1263,21,188,10,7,69
22013970500,1874,789,708,370,5,2,0,0,1096,19,670,6,7,76
22019000100,1378,656,304,403,11,4,0,0,703,48,539,12,12,64
22019000200,937,696,47,193,1,0,0,0,70,8,842,4,3,10
22019000300,1099,813,49,237,0,0,0,0,54,6,1033,0,1,5
22019000400,716,555,17,144,0,0,0,0,9,4,701,0,2,0
22019000500,2366,752,872,713,28,1,0,0,1735,90,333,11,34,163
22019000601,1911,1411,66,430,3,1,0,0,108,29,1753,1,8,12
22019000602,1969,1387,124,453,5,0,0,0,176,32,1717,1,5,38
22019000700,2308,1017,546,725,17,3,0,0,1107,92,910,16,23,160
22019000800,1652,854,237,547,10,4,0,0,690,50,810,6,13,83
22019000900,2703,1878,223,596,4,2,0,0,420,44,2142,19,10,68
22019001000,2473,723,1067,659,22,2,0,0,1861,113,222,27,35,215
22019001100,1695,744,416,520,12,3,0,0,944,79,514,14,21,123
22019001201,2630,1592,307,721,8,2,0,0,649,74,1823,5,21,58
22019001202,1502,1021,79,393,8,1,0,0,145,21,1310,3,8,15
22019001301,2134,651,877,594,11,1,0,0,1511,126,276,35,26,160
22019001302,2144,649,883,599,13,0,0,0,1657,83,193,15,35,161
22019001401,1619,1027,191,396,5,0,0,0,384,29,1164,5,7,30
22019001402,2219,1767,61,389,1,1,0,0,38,12,2147,4,6,12
22019001500,1067,838,35,194,0,0,0,0,39,4,1009,3,2,10
22019001600,2334,1573,180,575,5,1,0,0,302,61,1897,12,17,45
22019001700,6168,2496,1852,1789,27,4,0,0,3406,260,2000,52,52,398
22019001802,3576,947,1580,1029,19,1,0,0,2585,165,407,45,40,334
22019001803,3212,615,1839,741,15,2,0,0,2610,125,98,39,27,313
22019001901,2565,588,1320,628,24,5,0,0,2054,85,89,60,47,230
22019001905,2032,594,815,607,16,0,0,0,1364,107,295,54,62,150
22019001906,1964,521,916,517,9,1,0,0,1441,62,202,50,46,163
22019001907,1556,469,668,399,18,2,0,0,1070,78,215,35,19,139
22019001908,2142,436,1200,495,10,1,0,0,1631,113,125,28,66,179
22019002001,3218,1134,1133,937,13,1,0,0,2348,116,481,18,19,236
22019002002,2921,952,1214,745,10,0,0,0,2068,96,466,9,24,258
22019002100,2402,857,825,705,14,1,0,0,1499,78,611,9,22,183
22019002204,3369,813,1638,893,22,3,0,0,2615,123,308,15,41,267
22019002205,3043,561,1644,819,18,1,0,0,2506,98,135,15,24,265
22019002206,2728,556,1365,789,18,0,0,0,2249,92,154,17,16,200
22019002207,2146,469,1084,577,14,2,0,0,1710,73,159,13,26,165
22019002208,2428,568,1113,725,18,4,0,0,1861,102,230,24,24,187
22019002300,2028,510,935,573,10,0,0,0,1693,55,101,8,15,156
22019002401,1896,475,941,475,4,1,0,0,1608,42,56,5,36,149
22019002402,1589,599,587,395,8,0,0,0,996,24,417,3,21,128
22019002500,2563,663,1202,678,19,1,0,0,2112,69,152,14,29,187
22019002600,2955,1076,998,857,23,1,0,0,2084,112,535,14,18,192
22019002701,2817,668,1217,909,20,3,0,0,2388,94,66,12,23,234
22019002702,2275,700,853,700,19,3,0,0,1613,91,341,16,23,191
22019002800,1962,666,572,704,17,3,0,0,1560,90,126,7,23,156
22019002900,1139,340,389,407,3,0,0,0,908,44,58,6,13,110
22019003000,2656,789,1027,809,30,1,0,0,1992,110,311,13,34,196
22019003101,3299,817,1555,899,24,4,0,0,2719,129,148,33,21,249
22019003102,1593,351,781,443,17,1,0,0,1306,51,96,9,9,122
22019003200,1099,325,446,322,6,0,0,0,915,33,50,8,4,89
22019003300,3316,821,1478,990,26,1,0,0,2619,113,210,9,39,326
22019003400,3500,744,1817,914,23,2,0,0,2952,114,57,8,45,324
22019003500,1851,715,550,573,13,0,0,0,1223,70,393,5,32,128
22019003601,1801,541,716,540,3,1,0,0,1525,40,54,5,20,157
22019003602,731,269,235,223,2,2,0,0,640,22,23,0,3,43
22019980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22019980100,12,4,5,2,1,0,0,0,12,0,0,0,0,0
22093040100,2373,1429,506,436,2,0,0,0,984,46,1099,8,6,230
22093040200,2493,1638,490,358,7,0,0,0,955,29,1329,6,12,162
22093040300,2472,960,1014,490,8,0,0,0,1812,65,286,4,8,297
22093040400,1464,909,294,260,1,0,0,0,512,20,799,0,14,119
22093040500,1635,1374,66,189,5,1,0,0,100,10,1488,0,7,30
22093040600,2074,1635,175,261,2,1,0,0,285,25,1676,2,2,84
22093040700,2643,1636,561,444,2,0,0,0,1203,86,1005,2,13,334
22045030101,2839,1604,609,620,4,2,0,0,985,60,1664,13,14,103
22045030102,1395,482,563,347,3,0,0,0,726,67,484,5,6,107
22045030201,1955,549,948,451,6,1,0,0,1289,130,289,6,16,225
22045030202,2658,767,1282,602,4,3,0,0,1708,151,461,4,19,315
22045030301,2012,556,920,529,7,0,0,0,1305,204,243,45,23,192
22045030303,2082,651,789,634,6,2,0,0,1247,280,259,62,21,213
22045030304,1249,356,548,340,5,0,0,0,934,114,54,5,20,122
22045030401,2403,724,953,718,8,0,0,0,1585,228,323,13,27,227
22045030402,2108,895,581,624,7,1,0,0,855,174,886,40,10,143
22045030500,2609,983,936,682,6,2,0,0,1368,191,790,28,33,199
22045030601,1149,275,608,262,4,0,0,0,740,86,175,18,15,115
22045030602,3629,953,1901,753,20,2,0,0,2409,247,555,42,40,336
22045030700,2510,636,1253,607,13,1,0,0,1789,162,249,11,29,270
22045030800,1378,1002,49,326,1,0,0,0,36,5,1317,6,5,9
22045030900,1721,956,220,543,1,1,0,0,450,92,1089,28,13,49
22045031000,2035,1379,137,518,0,1,0,0,214,35,1753,5,4,24
22045031101,1779,889,347,536,7,0,0,0,597,74,996,16,8,88
22045031102,1109,306,479,311,10,3,0,0,686,67,204,8,16,128
22045031200,2255,1007,632,604,11,1,0,0,1064,157,848,26,16,144
22045031301,2430,797,929,691,13,0,0,0,1467,194,419,59,13,278
22045031302,1274,517,390,361,6,0,0,0,610,110,425,33,8,88
22045031600,2185,1375,402,405,3,0,0,0,569,53,1469,3,11,80
22045990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22101040100,1038,437,237,361,3,0,0,0,433,93,319,129,13,51
22101040200,3125,832,1415,859,15,4,0,0,2095,221,363,79,40,327
22101040300,1694,779,404,501,9,1,0,0,729,104,708,12,35,106
22101040400,2269,868,719,673,7,2,0,0,1266,146,598,15,38,206
22101040500,3026,632,1499,879,16,0,0,0,2177,180,253,25,48,343
22101040600,2385,507,1064,796,14,4,0,0,1794,149,154,10,53,225
22101040700,2326,1173,534,609,9,1,0,0,866,77,1212,3,29,139
22101040800,2726,802,1050,857,16,1,0,0,1663,166,580,22,45,250
22101040900,1988,771,672,541,3,1,0,0,1029,84,644,6,24,201
22101041000,2394,939,770,681,4,0,0,0,1152,99,807,2,150,184
22101041100,1304,782,215,304,2,1,0,0,310,55,896,11,11,21
22101041200,1179,799,154,224,2,0,0,0,269,21,818,5,18,48
22101041300,1189,555,301,328,5,0,0,0,610,40,438,2,20,79
22101041400,2153,1116,481,550,4,2,0,0,768,98,1172,5,23,87
22101041500,1320,549,466,301,4,0,0,0,694,45,447,5,27,102
22101041600,1340,938,126,271,4,1,0,0,149,17,1134,3,6,31
22101990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22001960101,2284,854,825,598,6,1,0,0,1613,65,431,3,11,161
22001960102,1702,909,385,401,6,1,0,0,843,22,754,4,8,71
22001960201,2271,600,1138,524,7,2,0,0,1828,59,167,10,30,177
22001960202,1737,407,964,355,11,0,0,0,1478,41,39,19,14,146
22001960300,2314,687,1086,535,5,1,0,0,1896,72,84,5,18,239
22001960401,1564,351,903,305,3,2,0,0,1253,52,36,10,14,199
22001960402,1386,413,623,340,8,2,0,0,1124,37,81,1,4,139
22001960403,1505,423,732,344,6,0,0,0,1292,30,9,8,13,153
22001960501,1843,516,833,477,14,3,0,0,1497,68,54,4,51,169
22001960502,1394,372,647,370,4,1,0,0,1133,35,103,7,14,102
22001960503,1036,258,586,186,6,0,0,0,806,25,83,3,5,114
22001960601,923,293,384,240,5,1,0,0,663,42,143,2,11,62
22001960602,2718,979,1047,683,7,2,0,0,1873,73,499,7,21,245
22001960700,2672,1414,617,630,9,2,0,0,1135,40,1335,7,15,140
22001960801,2226,749,964,502,11,0,0,0,1623,54,280,6,35,228
22001960802,895,255,457,180,1,2,0,0,730,33,49,6,9,68
22001960901,2383,1339,562,478,4,0,0,0,831,40,1375,9,35,93
22001960902,551,332,68,149,2,0,0,0,159,5,368,0,4,15
22001961000,2721,1275,724,710,12,0,0,0,1704,43,741,7,33,193
22001961100,2161,890,757,509,5,0,0,0,1743,67,66,4,41,240
22001961200,2170,719,945,500,6,0,0,0,1809,64,73,8,18,198
22077951900,3747,2616,459,668,4,0,0,0,720,33,2792,2,12,188
22077952000,1408,814,343,248,2,1,0,0,630,19,673,1,3,82
22077952100,3299,1473,1094,721,8,3,0,0,2108,87,685,4,24,391
22077952201,909,340,338,226,4,1,0,0,657,22,74,0,19,137
22077952202,1584,583,625,372,3,1,0,0,1137,56,162,2,8,219
22077952300,1154,552,326,273,1,2,0,0,583,25,424,6,7,109
22077952400,3107,1536,847,715,7,2,0,0,1986,124,597,16,13,371
