GEOID20,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
55107960500,2271,784,457,1030,0,0,1848,28,4,12,35,344
55127000102,2148,1099,349,700,0,0,1730,48,4,18,21,327
55127000103,2002,878,308,816,0,0,1598,44,4,9,23,324
55127000104,3065,1595,474,996,0,0,2438,52,3,17,38,517
55127000201,2972,1584,543,845,0,0,2391,49,0,20,33,479
55127000202,2345,1360,399,586,0,0,1934,37,2,20,22,330
55127000301,2578,1178,537,863,0,0,2081,50,1,20,35,391
55127000303,2798,1385,450,963,0,0,2293,70,0,15,28,392
55127000304,2353,1112,468,773,0,0,1913,73,0,10,25,332
55127000400,3472,735,635,2102,0,0,2614,211,29,46,52,520
55127000501,1856,70,258,1528,0,0,1397,73,28,32,35,291
55127000502,2467,554,627,1286,0,0,1888,170,9,22,21,357
55127000600,3836,1607,764,1465,0,0,2999,277,5,20,41,494
55127000701,3062,916,738,1408,0,0,2203,462,7,18,33,339
55127000702,3730,863,848,2019,0,0,2627,488,4,23,61,527
55127000801,1429,617,283,529,0,0,1155,93,0,5,21,155
55127000802,2287,949,443,895,0,0,1787,138,1,8,26,327
55127000901,4676,1739,908,2029,0,0,3693,232,1,41,71,638
55127000902,2561,878,465,1218,0,0,1990,172,1,23,27,348
55127001000,3597,1821,595,1181,0,0,3006,100,0,14,29,448
55127001501,2850,1262,505,1083,0,0,2282,127,0,23,31,387
55127001503,1713,577,315,821,0,0,1285,125,2,17,39,245
55127001504,2550,990,511,1049,0,0,2021,88,2,28,45,366
55127001603,2690,993,417,1280,0,0,2194,88,0,18,54,336
55127001605,3091,1018,556,1517,0,0,2405,169,6,45,51,415
55127001606,2495,1114,422,959,0,0,2005,81,6,18,52,333
55127001607,2074,971,316,787,0,0,1728,42,2,16,32,254
55127001608,1819,763,322,734,0,0,1475,99,1,10,18,216
55127001701,4009,1303,581,2125,0,0,3076,175,45,12,64,637
55127001702,3782,1677,609,1496,0,0,3106,173,2,18,44,439
55067960101,1004,475,132,397,0,0,803,10,0,0,24,167
55067960102,1219,637,184,398,0,0,997,15,0,6,15,186
55067960300,1863,979,346,538,0,0,1388,32,0,3,34,406
55067960400,2838,1593,469,776,0,0,2274,22,1,5,43,493
55067960500,1501,660,227,614,0,0,1258,11,1,2,9,220
55067960600,2732,1012,504,1216,0,0,2176,44,0,12,34,466
55067960700,2787,1078,457,1252,0,0,2258,34,2,10,36,447
55105000100,588,54,474,60,0,0,486,15,3,1,2,81
55105000200,2210,629,848,733,0,0,1829,69,7,21,12,272
55105000300,1449,148,1226,75,0,0,1098,77,30,36,10,198
55105000400,2246,405,1582,259,0,0,1824,100,8,38,16,260
55105000500,3119,967,1213,939,0,0,2593,107,9,20,29,361
55105000600,2346,580,895,871,0,0,1912,92,11,30,23,278
55105000700,3076,825,1242,1009,0,0,2494,109,13,38,37,385
55105000800,3011,998,1169,844,0,0,2521,92,3,29,26,340
55105000900,2421,964,861,596,0,0,2035,69,4,17,27,269
55105001000,2062,414,1192,456,0,0,1658,104,9,23,12,256
55105001100,3740,1088,1561,1091,0,0,3065,134,12,33,27,469
55105001201,4432,1827,1544,1061,0,0,3712,93,17,26,39,545
55105001202,4806,2207,1482,1117,0,0,3994,92,6,34,62,618
55105001302,5408,2180,1968,1260,0,0,4429,137,10,62,60,710
55105001303,3934,1884,1281,769,0,0,3217,62,4,76,41,534
55105001305,2806,1382,818,606,0,0,2304,69,5,35,44,349
55105001306,3727,1170,1277,1280,0,0,3033,126,21,60,39,448
55105001400,3895,1154,1594,1147,0,0,3184,153,14,28,37,479
55105001500,3206,77,1404,1725,0,0,2236,217,194,81,57,421
55105001600,2809,198,2517,94,0,0,2003,312,220,14,20,240
55105001700,3457,339,2536,582,0,0,2519,313,239,20,26,340
55105001800,2773,139,2374,260,0,0,1417,327,803,34,20,172
55105001900,2230,399,852,979,0,0,1649,185,108,17,17,254
55105002000,2681,593,1036,1052,0,0,2150,201,29,16,17,268
55105002100,2952,779,1084,1089,0,0,2341,164,109,22,27,289
55105002200,1899,737,681,481,0,0,1580,79,12,21,24,183
55105002300,1285,275,593,417,0,0,955,96,107,6,19,102
55105002400,3198,1378,1101,719,0,0,2629,119,11,37,37,365
55105002500,2055,373,800,882,0,0,1572,143,111,16,16,197
55105002601,4347,1233,1666,1448,0,0,3361,271,187,48,39,441
55105002602,3288,1391,992,905,0,0,2592,148,40,55,31,422
55105002700,1962,965,666,331,0,0,1644,29,1,9,18,261
55105002800,3752,1522,1381,849,0,0,3157,50,3,31,33,478
55105002901,2859,1087,1010,762,0,0,2362,82,3,20,14,378
55105002902,3695,1350,1435,910,0,0,3038,75,5,30,29,518
55105003001,3646,1206,1574,866,0,0,2992,97,7,17,24,509
55105003002,4660,1936,1709,1015,0,0,3936,66,4,32,35,587
55105003101,2107,919,682,506,0,0,1782,34,0,20,19,252
55105003102,3738,1434,1347,957,0,0,3121,74,1,14,39,489
55105003200,1858,908,597,353,0,0,1479,68,0,6,13,292
55105003300,2369,949,751,669,0,0,1920,86,3,20,33,307
55053960100,1980,722,701,557,0,0,1504,60,8,24,80,304
55053960200,2212,904,765,543,0,0,1855,46,1,12,27,271
55053960300,2805,1166,1035,604,0,0,2334,39,1,22,20,389
55053960400,2827,1157,1068,602,0,0,2265,28,2,9,39,484
55053960500,3359,1100,1321,938,0,0,2765,90,3,24,53,424
55101000200,4172,432,2812,928,0,0,2270,438,1029,20,36,379
55101000400,2352,111,2164,77,0,0,980,583,629,4,27,129
55101000500,3188,71,3048,69,0,0,842,711,1481,8,24,122
55101000600,4102,653,2514,935,0,0,2779,491,297,17,47,471
55101000700,4571,856,2140,1575,0,0,3023,600,326,34,68,520
55101000800,3583,741,1968,874,0,0,2175,594,312,21,73,408
55101000901,2989,756,1408,825,0,0,2015,404,109,33,46,382
55101000903,3701,1417,1375,909,0,0,2621,218,198,43,116,505
55101000904,4534,1531,1960,1043,0,0,3216,296,311,68,106,537
55101001001,1935,290,1132,513,0,0,1153,178,361,16,24,203
55101001002,2099,442,999,658,0,0,1469,231,93,8,27,271
55101001003,2843,576,1416,851,0,0,1949,312,152,12,30,388
55101001101,3419,985,1374,1060,0,0,2516,297,69,29,61,447
55101001102,2059,628,804,627,0,0,1503,142,51,16,51,296
55101001201,2889,604,1492,793,0,0,1808,278,312,29,70,392
55101001202,4682,991,2412,1279,0,0,2998,648,411,25,95,505
55101001301,2914,678,1223,1013,0,0,2082,321,39,15,75,382
55101001302,3051,539,1674,838,0,0,1967,407,244,16,77,340
55101001401,2851,686,1135,1030,0,0,2031,253,68,29,96,374
55101001402,3052,942,1262,848,0,0,2179,216,108,33,96,420
55101001501,3320,1372,999,949,0,0,2493,196,10,27,72,522
55101001504,2647,1075,860,712,0,0,1903,133,102,67,78,364
55101001505,4075,1340,1850,885,0,0,2967,240,131,61,125,551
55101001506,3750,1562,1200,988,0,0,2857,182,16,45,67,583
55101001507,2411,868,800,743,0,0,1764,155,17,24,67,384
55101001601,5464,2621,1556,1287,0,0,4154,255,14,78,126,837
55101001602,2927,1391,866,670,0,0,2201,107,12,51,94,462
55101001701,2641,735,1166,740,0,0,1862,174,188,55,37,325
55101001702,4019,1361,1480,1178,0,0,2972,257,63,67,66,594
55101001703,3881,1855,1170,856,0,0,3006,198,8,46,75,548
55101001705,5034,2105,1810,1119,0,0,3793,271,38,88,138,706
55101001706,3403,1345,1246,812,0,0,2580,162,41,63,87,470
55101001801,3804,1608,1008,1188,0,0,3049,123,2,26,38,566
55101001802,2436,1222,641,573,0,0,1949,77,0,12,34,364
55101001900,3399,1749,958,692,0,0,2611,127,1,29,64,567
55101002001,2492,1533,471,488,0,0,1955,57,0,16,37,427
55101002002,4163,2389,924,850,0,0,3265,105,2,38,63,690
55101002100,2640,1377,719,544,0,0,2175,55,1,10,43,356
55101002401,4442,1956,1327,1159,0,0,3614,155,3,27,40,603
55101002402,3763,1539,1083,1141,0,0,2948,170,5,31,34,575
55101002600,4585,2225,1184,1176,0,0,3700,126,0,22,63,674
55101002701,3343,1516,843,984,0,0,2661,86,6,28,65,497
55101002702,4993,2720,1094,1179,0,0,4012,110,5,27,70,769
55101002800,5274,3029,1083,1162,0,0,4202,78,5,28,94,867
55101002900,3168,203,2491,474,0,0,1219,471,1216,18,50,194
55101980000,180,25,18,137,0,0,142,2,3,1,1,31
55101990000,0,0,0,0,0,0,0,0,0,0,0,0
55025000100,3310,479,1307,1524,0,0,2500,109,24,133,78,466
55025000201,2451,384,1194,873,0,0,1961,48,6,75,36,325
55025000202,3687,549,1504,1634,0,0,2739,110,19,186,89,544
55025000204,5306,848,2095,2363,0,0,3684,223,221,300,172,706
55025000205,5709,1261,2239,2209,0,0,4335,125,13,238,164,834
55025000301,3381,331,1033,2017,0,0,2273,141,28,273,124,542
55025000302,2248,379,1091,778,0,0,1658,70,12,136,69,303
55025000401,3859,583,1817,1459,0,0,3024,114,0,102,105,514
55025000402,2727,499,1248,980,0,0,2018,81,13,142,54,419
55025000406,3304,728,1083,1493,0,0,2307,120,26,235,103,513
55025000407,5386,817,2354,2215,0,0,3694,231,476,204,111,670
55025000408,2094,176,745,1173,0,0,1587,73,24,55,38,317
55025000409,4535,808,1391,2336,0,0,3080,195,56,405,125,674
55025000410,2216,195,459,1562,0,0,1613,100,21,85,50,347
55025000501,4785,1018,2095,1672,0,0,3533,171,228,145,68,640
55025000504,6780,1565,2263,2952,0,0,4954,284,109,279,151,1003
55025000505,3949,813,1387,1749,0,0,2877,188,90,159,101,534
55025000506,2519,509,1050,960,0,0,1737,145,137,90,95,315
55025000600,4155,485,2330,1340,0,0,2556,369,468,166,107,489
55025000700,3762,625,1648,1489,0,0,2905,79,33,86,103,556
55025000800,4810,549,1792,2469,0,0,3653,156,7,205,94,695
55025000901,2668,279,1221,1168,0,0,2117,53,3,65,47,383
55025000902,8670,505,1740,6425,0,0,6358,214,28,372,206,1492
55025001000,2873,296,1165,1412,0,0,2246,65,5,43,62,452
55025001101,7580,56,7138,386,0,0,5193,236,57,476,178,1440
55025001102,4392,22,287,4083,0,0,2899,161,23,337,102,870
55025001200,11035,477,3295,7263,0,0,8108,321,70,450,195,1891
55025001300,3290,320,1207,1763,0,0,2468,132,49,91,70,480
55025001401,4570,238,3913,419,0,0,2529,462,617,413,90,459
55025001402,4467,512,2662,1293,0,0,3024,237,382,131,116,577
55025001404,3884,883,1508,1493,0,0,2751,171,152,172,104,534
55025001405,2444,600,842,1002,0,0,1801,111,34,86,65,347
55025001501,1983,309,829,845,0,0,1460,93,81,59,35,255
55025001502,4127,451,2263,1413,0,0,2760,396,257,177,59,478
55025001603,8517,38,8128,351,0,0,5559,293,39,433,262,1931
55025001604,19101,93,14235,4773,0,0,12725,502,75,593,502,4704
55025001605,5084,192,938,3954,0,0,3651,182,23,189,113,926
55025001606,12046,80,4670,7296,0,0,8315,441,66,555,321,2348
55025001704,4199,378,1219,2602,0,0,3032,123,54,193,91,706
55025001706,6549,368,1220,4961,0,0,4754,244,65,201,133,1152
55025001707,3475,143,506,2826,0,0,2536,118,14,96,84,627
55025001802,5416,342,1475,3599,0,0,4010,172,101,132,97,904
55025001804,5218,517,1586,3115,0,0,3823,201,58,201,108,827
55025001901,6508,403,1771,4334,0,0,5087,174,35,128,91,993
55025001902,3347,369,1388,1590,0,0,2587,92,19,82,68,499
55025002000,6784,690,3466,2628,0,0,5119,230,209,112,101,1013
55025002100,5496,587,2348,2561,0,0,4270,198,111,78,83,756
55025002200,4240,572,2014,1654,0,0,3146,188,200,98,71,537
55025002301,2536,405,1733,398,0,0,1596,107,350,109,31,343
55025002302,1646,277,578,791,0,0,1312,47,20,35,20,212
55025002401,3305,775,1554,976,0,0,2556,121,77,80,48,423
55025002402,3020,444,1494,1082,0,0,2082,142,233,121,64,378
55025002500,1834,161,804,869,0,0,1261,98,152,77,18,228
55025002601,1660,223,767,670,0,0,1226,94,66,39,21,214
55025002602,5256,978,2037,2241,0,0,3781,274,132,201,96,772
55025002603,4578,804,1825,1949,0,0,3062,284,241,270,98,623
55025002700,3578,647,1646,1285,0,0,2843,98,10,34,44,549
55025002800,2206,503,1000,703,0,0,1767,64,7,28,28,312
55025002900,3129,592,1431,1106,0,0,2472,138,28,46,37,408
55025003001,4722,1195,2187,1340,0,0,3709,136,47,110,72,648
55025003002,2762,303,1224,1235,0,0,1989,168,143,72,44,346
55025003100,5823,1506,2747,1570,0,0,4543,175,88,108,73,836
55025003200,1691,47,1504,140,0,0,1105,145,18,123,59,241
55025010100,1711,236,949,526,0,0,1162,57,2,125,56,309
55025010200,1275,423,555,297,0,0,1060,20,1,10,26,158
55025010300,3223,841,1553,829,0,0,2544,82,19,56,36,486
55025010400,2913,780,1424,709,0,0,2329,69,9,35,31,440
55025010501,2742,914,1114,714,0,0,2030,97,68,105,44,398
55025010503,4629,1542,1818,1269,0,0,3747,82,14,67,55,664
55025010504,4038,953,1391,1694,0,0,3240,91,9,40,54,604
55025010600,4916,1667,1988,1261,0,0,4031,94,6,61,72,652
55025010701,5721,1806,2273,1642,0,0,4376,170,30,170,141,834
55025010702,6680,2197,2410,2073,0,0,4870,238,44,325,178,1025
55025010801,5661,1616,1904,2141,0,0,4234,191,30,242,113,851
55025010802,5480,1945,1897,1638,0,0,4333,143,6,141,74,783
55025010903,3467,1219,1070,1178,0,0,2487,78,16,293,71,522
55025010905,4307,1107,1342,1858,0,0,3173,137,18,244,104,631
55025010906,3586,1057,1030,1499,0,0,2518,77,11,352,139,489
55025010907,4705,1728,1434,1543,0,0,3629,103,3,144,93,733
55025010908,4552,1706,1607,1239,0,0,3585,83,13,114,110,647
55025011000,4069,927,1847,1295,0,0,3166,119,15,102,108,559
55025011101,4094,681,1883,1530,0,0,3092,189,61,97,78,577
55025011103,4813,1188,1749,1876,0,0,3738,147,28,127,84,689
55025011104,3681,1099,1562,1020,0,0,2820,72,4,155,92,538
55025011201,3798,1231,1468,1099,0,0,3086,87,12,66,56,491
55025011202,5327,2178,1685,1464,0,0,4262,102,6,109,86,762
55025011301,5897,2416,1904,1577,0,0,4775,107,11,82,62,860
55025011302,2789,738,1036,1015,0,0,2253,65,4,20,40,407
55025011403,2206,608,973,625,0,0,1675,75,34,61,40,321
55025011404,5177,1856,1836,1485,0,0,3874,152,62,232,95,762
55025011405,3395,1031,1196,1168,0,0,2572,114,39,132,62,476
55025011406,4051,1117,1705,1229,0,0,2976,188,90,149,77,571
55025011407,1896,503,756,637,0,0,1482,55,23,25,36,275
55025011504,4133,1146,1351,1636,0,0,3151,125,65,164,72,556
55025011505,4040,844,1457,1739,0,0,3048,136,121,104,47,584
55025011506,5395,1367,1816,2212,0,0,4074,196,103,117,72,833
55025011507,4349,1710,1445,1194,0,0,3330,128,89,168,79,555
55025011508,3412,1363,1132,917,0,0,2696,57,25,108,48,478
55025011600,6105,1835,2316,1954,0,0,4728,173,88,128,90,898
55025011700,3342,1532,1210,600,0,0,2655,64,15,85,36,487
55025011800,4058,1584,1662,812,0,0,3184,193,11,45,42,583
55025011900,5507,2039,2177,1291,0,0,4391,105,2,55,72,882
55025012002,4000,1750,1573,677,0,0,3298,67,1,39,40,555
55025012003,5459,1906,2050,1503,0,0,4302,125,24,124,77,807
55025012004,2170,798,770,602,0,0,1759,41,9,47,16,298
55025012100,2067,726,892,449,0,0,1680,37,0,13,12,325
55025012201,1672,449,722,501,0,0,1353,30,2,9,12,266
55025012202,5407,1731,2352,1324,0,0,4341,117,13,63,85,788
55025012300,4393,1378,1895,1120,0,0,3522,81,11,43,49,687
55025012400,4176,1629,1819,728,0,0,3497,68,5,29,70,507
55025012501,5331,1851,2279,1201,0,0,4404,119,3,50,55,700
55025012502,4426,1715,1616,1095,0,0,3559,99,8,46,71,643
55025012600,3671,1375,1622,674,0,0,2969,65,3,37,31,566
55025012700,3315,1349,1389,577,0,0,2804,22,2,24,25,438
55025012800,5962,2279,2431,1252,0,0,4947,79,10,51,61,814
55025012900,3157,1424,1142,591,0,0,2599,33,5,16,31,473
55025013000,3556,1325,1388,843,0,0,2959,66,1,32,50,448
55025013100,3847,1309,1638,900,0,0,3146,67,9,31,43,551
55025013201,2663,1342,837,484,0,0,2186,28,3,30,22,394
55025013202,5816,2425,2080,1311,0,0,4530,142,15,120,86,923
55025013301,4369,1500,1451,1418,0,0,3440,111,21,85,56,656
55025013302,5074,1724,1770,1580,0,0,4050,136,17,46,41,784
55025013700,5398,1818,1868,1712,0,0,4179,135,8,131,94,851
55025991702,0,0,0,0,0,0,0,0,0,0,0,0
55025991703,79,15,13,51,0,0,52,0,1,9,2,15
55031020300,1957,335,899,723,0,0,1599,24,9,17,36,272
55031020400,2570,896,948,726,0,0,2096,28,4,16,45,381
55031020500,2401,461,626,1314,0,0,1947,35,13,21,49,336
55031020600,3038,581,1587,870,0,0,2498,38,10,17,41,434
55031020700,3297,1117,1153,1027,0,0,2720,41,1,21,53,461
55031020800,2743,934,979,830,0,0,2284,39,2,14,31,373
55031020900,1856,509,646,701,0,0,1542,19,14,12,19,250
55031021000,1390,315,729,346,0,0,1130,23,0,6,21,210
55031021100,1373,167,919,287,0,0,1116,30,7,11,19,190
55031030101,3050,1218,1022,810,0,0,2515,23,1,16,29,466
55031030102,1784,547,688,549,0,0,1462,12,0,8,13,289
55031030200,3919,1622,1481,816,0,0,3229,35,0,19,46,590
55031030301,2517,930,936,651,0,0,2102,42,4,7,37,325
55031030302,1966,665,681,620,0,0,1627,18,0,9,25,287
55031990000,0,0,0,0,0,0,0,0,0,0,0,0
55083100300,2641,1317,370,954,0,0,2159,35,0,12,34,401
55083100500,1953,971,298,684,0,0,1467,17,0,19,47,403
55083100600,2099,1066,288,745,0,0,1694,29,1,6,24,345
55083100700,1954,956,290,708,0,0,1638,21,3,3,18,271
55083100800,1778,871,292,615,0,0,1357,37,2,8,25,349
55083100900,1860,852,367,641,0,0,1487,22,0,11,16,324
55083101000,2619,1185,521,913,0,0,2145,42,8,9,21,394
55083101100,3549,2044,594,911,0,0,2867,35,0,14,52,581
55083101200,2726,1282,478,966,0,0,2213,40,1,11,35,426
55083101301,3850,2407,675,768,0,0,3067,51,2,11,57,662
55083101302,3332,2006,535,791,0,0,2674,36,3,11,49,559
55083990000,0,0,0,0,0,0,0,0,0,0,0,0
55057100100,2241,727,815,699,0,0,1843,66,3,9,51,269
55057100200,2515,1041,936,538,0,0,2131,29,3,8,17,327
55057100301,1304,413,419,472,0,0,1070,14,0,9,9,202
55057100302,1920,614,596,710,0,0,1572,30,1,6,24,287
55057100400,3084,1163,1118,803,0,0,2539,72,1,5,37,430
55057100500,2348,700,1047,601,0,0,1887,54,3,15,28,361
55057100600,2115,819,781,515,0,0,1773,36,2,2,35,267
55057100700,2835,1102,973,760,0,0,2345,31,4,20,28,407
55007960100,2399,485,1140,774,0,0,1976,52,1,13,70,287
55007960200,1603,524,695,384,0,0,1328,11,1,10,17,236
55007960300,2901,848,1397,656,0,0,2380,54,1,23,52,391
55007960401,1698,629,584,485,0,0,1424,13,0,5,31,225
55007960402,2467,983,964,520,0,0,1910,18,3,17,111,408
55007960600,1999,728,688,583,0,0,1700,8,1,20,23,247
55007990000,0,0,0,0,0,0,0,0,0,0,0,0
55091950100,2548,1147,797,604,0,0,2024,22,0,8,20,474
55091950200,2534,1213,672,649,0,0,2075,14,1,14,18,412
55003940000,1086,260,677,149,0,0,794,28,4,1,36,223
55003950300,2850,431,862,1557,0,0,2204,83,2,40,59,462
55003950400,2019,426,1091,502,0,0,1619,37,2,26,23,312
55003950500,1572,573,682,317,0,0,1242,17,1,8,21,283
55003950600,999,253,511,235,0,0,778,8,0,4,31,178
55003950700,1587,608,623,356,0,0,1313,11,3,3,19,238
55003950800,2637,517,1350,770,0,0,2168,45,5,25,48,346
55003990000,0,0,0,0,0,0,0,0,0,0,0,0
55039040100,2966,1419,662,885,0,0,2357,74,3,26,51,455
55039040200,1856,659,418,779,0,0,1423,80,5,47,16,285
55039040300,2778,817,504,1457,0,0,2102,140,15,52,44,425
55039040400,1836,818,424,594,0,0,1432,62,4,32,39,267
55039040500,1765,404,354,1007,0,0,1382,100,8,25,17,233
55039040700,3081,1584,594,903,0,0,2414,92,4,37,40,494
55039040800,2749,1151,576,1022,0,0,2148,116,5,31,41,408
55039040900,2267,1036,480,751,0,0,1762,69,7,26,26,377
55039041000,1943,915,397,631,0,0,1542,51,0,18,29,303
55039041101,3778,2121,785,872,0,0,3018,98,4,47,64,547
55039041102,3472,1617,772,1083,0,0,2743,99,25,29,52,524
55039041300,4135,1889,869,1377,0,0,3249,154,8,35,44,645
55039041400,4283,2693,705,885,0,0,3486,58,0,17,59,663
55039041500,2255,935,440,880,0,0,1757,82,1,23,11,381
55039041600,4556,1646,807,2103,0,0,3533,192,6,43,63,719
55039041700,2827,1696,446,685,0,0,2283,35,1,6,29,473
55039041800,3858,2012,653,1193,0,0,3056,60,0,20,29,693
55039041901,2800,1735,451,614,0,0,2229,40,2,12,23,494
55039041902,2476,1541,321,614,0,0,1953,56,0,10,33,424
55039042001,2336,1412,446,478,0,0,1870,39,0,33,31,363
55039042002,4347,2748,747,852,0,0,3601,59,5,42,53,587
55039042100,3346,2181,390,775,0,0,2809,27,0,19,26,465
55039042200,4639,2886,592,1161,0,0,3661,42,0,18,49,869
55139000100,1987,654,730,603,0,0,1608,54,3,28,30,264
55139000200,1781,420,709,652,0,0,1399,57,6,32,19,268
55139000300,3091,1292,1014,785,0,0,2414,43,7,94,44,489
55139000400,2182,525,1033,624,0,0,1694,73,8,59,24,324
55139000501,2132,207,630,1295,0,0,1646,63,11,23,22,367
55139000502,2272,542,935,795,0,0,1761,69,9,75,21,337
55139000700,3778,120,2701,957,0,0,2806,101,23,89,41,718
55139000800,2279,680,849,750,0,0,1752,55,4,49,27,392
55139000900,2356,893,858,605,0,0,1852,36,8,97,29,334
55139001000,1963,544,743,676,0,0,1506,30,6,50,29,342
55139001100,2794,809,1313,672,0,0,2182,81,14,73,33,411
55139001200,1332,347,671,314,0,0,1056,38,2,25,12,199
55139001300,1834,630,721,483,0,0,1456,59,3,26,23,267
55139001400,3096,1092,1262,742,0,0,2502,52,1,65,26,450
55139001500,2187,723,792,672,0,0,1721,70,7,39,26,324
55139001600,2186,909,629,648,0,0,1691,45,8,76,28,338
55139001700,2513,1093,733,687,0,0,1935,36,3,115,22,402
55139001801,4177,2112,1314,751,0,0,3243,82,5,93,74,680
55139001803,5032,2188,1498,1346,0,0,3904,96,8,95,86,843
55139001804,3831,2054,1046,731,0,0,3021,35,3,93,52,627
55139001900,4064,2135,1142,787,0,0,3327,53,3,49,50,582
55139002001,2304,1166,690,448,0,0,1880,41,4,31,19,329
55139002002,3129,1617,942,570,0,0,2595,41,1,15,38,439
55139002100,2795,1620,739,436,0,0,2263,31,1,8,23,469
55139002201,4070,2096,1144,830,0,0,3364,39,2,22,35,608
55139002202,2539,1458,654,427,0,0,2061,27,0,12,25,414
55139002300,4477,2675,1061,741,0,0,3566,48,0,58,68,737
55139002401,4240,2014,1020,1206,0,0,3419,86,1,60,52,622
55139002402,3851,2004,823,1024,0,0,2992,89,1,76,38,655
55139002500,2894,752,1590,552,0,0,2207,125,15,89,26,432
55139002601,2987,1066,937,984,0,0,2295,114,6,56,29,487
55139002602,3500,1373,986,1141,0,0,2685,123,3,61,53,575
55139002700,1970,585,718,667,0,0,1569,75,1,22,24,279
55139002800,3495,1200,1265,1030,0,0,2819,124,5,41,26,480
55139002900,1554,285,1111,158,0,0,1234,59,5,18,16,222
55139003000,1347,467,607,273,0,0,1088,42,4,16,13,184
55139003100,1838,636,500,702,0,0,1470,43,2,41,22,260
55139003200,2114,837,611,666,0,0,1769,41,2,14,16,272
55139003300,2114,589,976,549,0,0,1680,65,3,18,24,324
55139003400,3867,1260,1169,1438,0,0,2998,107,9,55,32,666
55139003500,2157,603,886,668,0,0,1726,66,8,17,28,312
55139003600,3742,1822,919,1001,0,0,3025,56,1,81,44,535
55139003701,3151,1133,1159,859,0,0,2500,60,10,53,39,489
55139003703,4849,2648,1165,1036,0,0,3887,62,4,68,52,776
55139003704,2967,1606,717,644,0,0,2369,47,1,41,35,474
55047100100,2063,880,348,835,0,0,1576,121,1,14,14,337
55047100200,2022,920,331,771,0,0,1590,85,1,28,22,296
55047100300,2424,1232,325,867,0,0,1858,26,2,18,34,486
55047100400,2344,1265,336,743,0,0,1865,24,1,26,36,392
55047100500,2066,1078,296,692,0,0,1668,28,2,8,9,351
55047100600,2636,1444,346,846,0,0,2124,66,0,17,16,413
55133200101,3643,2630,508,505,0,0,2821,96,9,40,73,604
55133200102,4212,2865,597,750,0,0,3267,106,17,62,69,691
55133200103,2410,1669,355,386,0,0,1835,64,16,31,43,421
55133200201,3957,2897,529,531,0,0,3152,56,23,61,48,617
55133200202,3640,2605,502,533,0,0,2784,71,26,106,42,611
55133200300,4206,3133,571,502,0,0,3160,84,11,164,78,709
55133200400,6111,4448,971,692,0,0,4606,134,94,228,112,937
55133200500,5155,3770,769,616,0,0,3874,116,34,245,109,777
55133200600,1311,910,168,233,0,0,967,38,19,23,27,237
55133200700,3244,2314,543,387,0,0,2376,82,12,136,115,523
55133200801,5281,3927,658,696,0,0,4032,119,6,172,118,834
55133200803,3963,2895,649,419,0,0,2921,81,11,201,119,630
55133200804,3133,2255,406,472,0,0,2230,84,11,187,124,497
55133200901,3533,2573,549,411,0,0,2640,88,19,129,125,532
55133200902,3487,2516,603,368,0,0,2579,101,1,153,100,553
55133201001,2354,1575,409,370,0,0,1799,47,5,50,53,400
55133201002,3650,2619,626,405,0,0,2877,93,11,62,72,535
55133201101,4179,2940,683,556,0,0,3085,141,19,174,163,597
55133201102,2591,1803,486,302,0,0,1893,100,6,116,90,386
55133201201,2155,1459,256,440,0,0,1560,62,12,72,65,384
55133201203,2874,1933,442,499,0,0,2017,83,10,169,130,465
55133201204,2057,1347,303,407,0,0,1362,50,10,182,133,320
55133201205,3863,2668,544,651,0,0,2834,121,10,196,148,554
55133201300,3894,2791,617,486,0,0,3023,125,9,71,102,564
55133201402,3886,2717,583,586,0,0,2902,131,11,60,88,694
55133201403,3402,2459,463,480,0,0,2588,87,8,92,85,542
55133201404,3288,2356,502,430,0,0,2467,89,4,83,92,553
55133201504,5020,3755,798,467,0,0,3804,150,1,158,132,775
55133201505,2467,1867,422,178,0,0,1931,71,2,42,50,371
55133201506,4755,3404,808,543,0,0,3583,129,5,113,143,782
55133201507,3069,2245,496,328,0,0,2262,84,4,111,82,526
55133201508,2592,1773,423,396,0,0,1934,85,12,92,103,366
55133201600,4512,3450,647,415,0,0,3496,131,1,56,95,733
55133201701,3775,2908,513,354,0,0,2954,94,3,33,56,635
55133201703,4888,3633,737,518,0,0,3819,122,1,36,117,793
55133201704,4287,3316,562,409,0,0,3379,132,2,36,77,661
55133201800,1330,1002,213,115,0,0,1041,25,0,13,20,231
55133201900,4725,3659,619,447,0,0,3654,112,5,62,141,751
55133202001,4375,3380,614,381,0,0,3421,87,1,38,89,739
55133202002,3362,2579,476,307,0,0,2610,72,2,27,59,592
55133202101,3574,2607,580,387,0,0,2761,107,3,83,82,538
55133202102,4012,2856,665,491,0,0,3058,186,7,64,75,622
55133202103,2960,2200,415,345,0,0,2255,114,8,51,60,472
55133202201,3413,2443,641,329,0,0,2655,127,4,62,64,501
55133202203,1340,794,285,261,0,0,986,102,14,9,27,202
55133202204,2462,1578,431,453,0,0,1817,188,10,61,25,361
55133202301,3487,2454,604,429,0,0,2690,166,13,35,50,533
55133202303,1926,1124,434,368,0,0,1325,239,18,34,35,275
55133202304,2027,1202,502,323,0,0,1447,205,47,14,24,290
55133202400,3807,2401,762,644,0,0,2879,219,12,48,66,583
