GEOID20,total_reg,party_npp,party_dem,party_rep,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
08014031402,988,495,264,209,14,1,2,0,657,108,3,88,16,116
08014031403,2905,1373,772,717,32,3,5,0,2073,224,5,190,87,326
08014980100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08014980200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08014980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08003960000,1393,570,301,498,9,4,1,0,1015,241,0,5,11,121
08003960100,1769,584,410,749,15,1,4,0,1176,456,1,15,3,118
08003960201,2004,765,726,479,13,8,4,0,1124,677,6,18,9,170
08003960202,2360,870,818,626,24,5,8,0,1326,789,7,33,39,166
08003960300,2524,928,1049,491,17,5,11,0,961,1377,3,20,10,153
08045951600,2315,1087,631,562,19,8,6,0,1663,344,5,20,33,250
08045951701,2485,1147,829,458,33,10,5,0,1824,335,2,36,38,250
08045951702,2551,1221,818,449,35,10,9,0,1965,260,5,31,23,267
08045951802,2705,1236,684,754,25,2,1,0,2092,221,3,20,42,327
08045951803,3524,1611,1377,470,33,20,6,0,2701,365,1,31,52,374
08045951804,3510,1600,1339,523,31,15,0,0,2716,274,2,43,41,434
08045951901,3358,1508,539,1237,40,3,6,0,2460,548,3,18,32,297
08045951902,4520,2079,1010,1332,52,13,10,0,3378,703,2,38,38,361
08045952001,2514,1179,423,872,15,5,4,0,1700,598,1,9,18,188
08045952003,1260,548,158,536,12,1,4,0,937,185,0,13,16,109
08045952004,3475,1559,538,1295,42,9,11,0,2515,606,2,30,33,289
08045952100,4191,1862,527,1689,63,10,8,0,3192,523,9,26,40,401
08055960600,2355,879,977,442,25,9,8,0,1199,893,3,16,38,206
08055960901,1413,538,410,438,19,4,0,0,1015,237,0,6,31,124
08055960902,1405,496,421,464,9,7,3,0,1129,116,1,8,7,144
08081000300,2177,806,127,1223,12,1,1,0,1775,94,0,15,45,248
08081000400,2527,1013,241,1222,26,2,6,0,1947,289,3,20,20,248
08081000500,2547,1115,270,1102,33,2,7,0,2018,273,7,14,13,222
08081000600,1053,356,64,619,5,4,1,0,890,45,0,12,5,101
08119010104,1606,644,248,671,31,5,2,0,1299,80,0,7,20,200
08119010107,3118,1238,450,1371,42,6,6,0,2618,106,2,32,41,319
08119010108,3239,1287,491,1408,40,7,0,0,2679,154,2,41,29,334
08119010109,2270,877,326,1010,35,4,1,0,1924,99,1,10,22,214
08119010110,1679,666,240,740,23,3,2,0,1397,77,3,12,12,178
08119010111,2193,853,293,1002,31,5,1,0,1824,93,2,18,20,236
08119010112,2326,891,304,1073,34,8,1,0,1940,122,2,14,16,232
08119010203,2439,977,377,1023,33,5,6,0,1990,128,49,11,18,243
08103951100,2613,791,171,1620,21,2,0,0,2246,117,1,18,15,216
08103951200,1538,420,84,1012,17,1,0,0,1315,107,0,5,5,106
08047013801,1744,842,544,308,33,11,2,0,1423,54,3,18,15,231
08047013802,2894,1347,725,762,33,11,4,0,2357,143,3,31,34,326
08115968300,1635,500,241,874,7,3,1,0,1267,165,0,27,43,133
08071000100,2399,849,960,538,23,7,10,0,1324,859,0,11,25,180
08071000200,1553,593,608,325,11,10,3,0,955,435,1,19,36,107
08071000300,1737,645,434,633,14,0,1,0,1172,390,2,10,24,139
08071000400,1498,536,626,308,17,1,4,0,768,570,3,14,20,123
08071000500,1220,437,538,225,5,3,4,0,618,511,0,3,10,78
08071000800,1449,432,438,563,9,2,1,0,934,379,0,8,19,109
08023972600,1199,427,515,231,15,3,1,0,659,412,0,33,8,87
08023972700,1246,246,904,86,4,1,1,0,316,878,1,0,1,50
08051963601,1732,765,395,546,20,3,1,0,1461,69,0,16,19,167
08051963602,1465,672,309,459,15,4,1,0,1222,63,0,5,19,156
08051963701,2678,1201,786,618,45,15,7,0,2200,143,3,20,29,283
08051963702,1372,648,428,257,21,8,5,0,1104,90,2,18,16,142
08051963800,4204,1911,1764,451,48,21,4,0,3533,103,3,54,70,441
08051963900,796,329,157,300,4,3,1,0,685,15,0,2,8,86
08029964600,3329,1346,956,963,27,20,2,0,2725,143,9,28,40,384
08029964700,3213,1182,379,1603,27,1,1,0,2669,171,1,18,32,322
08029964800,2137,826,228,1043,18,3,4,0,1702,207,1,6,20,201
08029964900,4069,1636,513,1840,40,5,7,0,3184,499,6,31,20,329
08029965001,1634,610,244,741,17,6,0,0,1381,69,0,7,15,162
08029965002,1846,676,295,843,18,4,2,0,1499,99,0,15,18,215
08029965100,2424,963,367,1048,26,2,4,0,1879,314,0,20,10,201
08029965201,1661,660,210,755,14,9,2,0,1370,97,0,11,18,165
08029965202,1869,741,271,838,15,1,0,0,1610,60,1,14,16,168
08089968000,1132,378,175,560,8,0,1,0,882,135,2,0,8,105
08089968100,1412,563,532,288,2,3,10,0,546,763,3,4,6,90
08089968200,1852,598,486,738,18,3,4,0,1131,574,1,23,6,117
08089968300,2606,937,638,997,17,3,8,0,1656,698,3,20,16,213
08089968400,726,239,169,303,7,3,0,0,503,175,3,0,4,41
08089968500,1162,373,211,569,4,1,2,0,912,154,0,6,10,80
08089968600,2964,1198,1039,680,13,4,15,0,1470,1262,8,21,23,180
08013012101,3752,1430,2072,213,16,13,6,0,2857,135,6,87,82,585
08013012103,2913,1081,1601,202,21,5,1,0,2162,144,5,97,72,433
08013012104,2181,724,1268,163,15,7,2,0,1618,90,4,63,53,353
08013012105,4092,1495,2316,228,22,25,4,0,2877,436,7,154,90,528
08013012106,2070,757,1187,103,14,5,3,0,1573,89,4,58,42,304
08013012107,2947,1126,1650,132,19,9,6,0,2185,155,8,100,78,421
08013012201,2511,921,1404,144,27,13,2,0,1965,103,1,66,72,304
08013012204,2190,894,1110,147,24,9,1,0,1620,96,4,62,56,352
08013012205,1946,789,1032,86,20,15,2,0,1454,110,1,63,59,259
08013012206,1638,675,836,90,19,12,3,0,1219,84,4,60,43,228
08013012207,3207,1384,1608,151,42,14,5,0,2199,378,13,122,109,386
08013012208,1595,704,769,95,18,5,1,0,1159,80,2,58,39,257
08013012300,661,303,301,45,7,1,3,0,463,47,2,33,17,99
08013012401,2668,1066,1249,287,50,6,5,0,2012,116,3,69,62,406
08013012501,1824,784,918,107,7,3,1,0,1342,106,5,86,46,239
08013012505,3231,1244,1786,176,15,8,1,0,2483,101,2,150,83,412
08013012507,3125,1260,1689,136,20,13,4,0,2318,202,13,106,74,412
08013012508,2139,829,1158,115,22,14,0,0,1599,125,6,78,49,282
08013012509,2485,926,1405,131,9,11,1,0,1875,90,5,152,48,315
08013012510,3522,1314,1955,217,23,8,2,0,2663,89,6,153,89,522
08013012511,2397,931,1182,247,26,7,4,0,1842,114,3,83,61,294
08013012603,2741,1094,1419,198,23,4,1,0,2049,105,5,123,90,369
08013012605,734,350,316,55,11,2,0,0,508,39,5,38,32,112
08013012608,1488,601,786,70,19,11,1,0,1114,81,3,45,43,202
08013012609,814,335,435,32,6,4,1,0,604,41,2,44,18,105
08013012610,1694,740,785,132,29,4,1,0,1226,96,13,63,53,243
08013012701,4871,1881,2431,510,36,10,1,0,3765,170,6,138,120,672
08013012705,3047,1383,1448,175,31,5,3,0,2327,147,5,111,54,403
08013012707,1721,757,724,216,16,4,1,0,1255,155,1,32,34,244
08013012708,4209,1703,1857,608,24,11,3,0,3337,145,7,121,98,501
08013012709,1460,586,675,177,17,2,1,0,1151,53,5,27,38,186
08013012710,3144,1261,1429,423,21,6,3,0,2436,154,5,105,75,369
08013012801,6250,2933,2121,1135,43,4,5,0,4587,361,9,351,142,800
08013012802,4688,2125,1512,975,54,9,7,0,3653,287,18,127,87,516
08013012903,1852,769,802,267,9,5,0,0,1451,78,1,79,40,203
08013012904,4286,1733,2032,474,37,7,2,0,3259,249,10,134,90,544
08013012905,1962,840,902,196,14,6,2,0,1428,243,3,36,21,231
08013012907,2606,1087,1204,276,22,11,2,0,1955,235,7,67,58,284
08013013003,5683,2338,2599,688,37,13,4,0,4399,240,18,196,101,729
08013013004,2500,1042,1157,279,17,2,0,0,1944,153,5,92,50,256
08013013005,2481,1001,1201,251,18,7,0,0,1982,127,2,44,48,278
08013013006,3896,1626,1886,348,26,7,1,0,2982,168,7,150,89,500
08013013201,1512,661,355,463,25,5,0,0,1170,116,5,13,21,187
08013013202,1190,463,479,236,7,2,1,0,1000,26,0,20,18,126
08013013205,4317,1849,1692,734,30,8,0,0,3417,138,0,95,102,565
08013013207,3390,1546,1094,709,25,6,4,0,2681,204,46,67,43,349
08013013208,4423,1886,1446,1037,34,10,2,0,3433,369,2,45,74,500
08013013210,3408,1607,1245,480,41,6,16,0,2256,708,3,70,38,333
08013013211,5060,2277,1847,862,55,9,4,0,3702,533,9,162,74,580
08013013212,3514,1546,1329,589,34,5,2,0,2603,205,10,162,57,477
08013013214,3387,1586,1189,574,30,5,2,0,2545,168,3,220,79,372
08013013215,3381,1592,1240,492,35,10,4,0,2458,341,2,158,64,358
08013013302,4049,1690,1745,553,31,22,2,0,3173,313,3,52,69,439
08013013305,3354,1541,1184,551,54,12,6,0,2463,442,3,74,38,334
08013013306,2579,1149,870,494,40,9,9,0,1754,508,4,42,19,252
08013013307,2343,1074,777,435,27,15,9,0,1755,287,5,37,33,226
08013013308,2547,1138,957,403,28,11,5,0,1925,277,1,34,26,284
08013013401,1912,863,790,223,17,6,6,0,1249,423,2,23,18,197
08013013402,5129,2282,1733,1025,53,13,11,0,3493,1019,6,81,60,470
08013013503,2692,1227,1026,385,18,13,10,0,1613,761,3,37,34,244
08013013505,2009,913,662,388,32,1,9,0,1316,483,3,27,13,167
08013013506,3563,1502,1121,881,39,8,4,0,2651,408,8,93,52,351
08013013507,2352,1075,806,430,25,8,1,0,1649,394,5,33,37,234
08013013508,6065,2695,1904,1383,55,11,5,0,4432,649,19,223,85,657
08013013601,3105,1287,1304,466,34,9,2,0,2555,111,3,55,51,330
08013013602,781,362,265,137,9,5,1,0,645,29,0,11,9,87
08013013703,1048,484,469,68,12,12,0,0,873,32,0,9,17,117
08013013704,4291,1719,2103,410,40,15,1,0,3370,106,9,122,94,590
08013013705,1465,635,695,91,22,18,0,0,1206,41,1,15,29,173
08013013706,3318,1398,1574,294,32,16,1,0,2690,95,4,50,44,435
08013060601,3016,1469,1124,363,42,11,1,0,2153,196,9,168,85,405
08013060602,1005,452,402,139,9,1,2,0,762,57,1,50,12,123
08013060700,2501,1070,1066,343,20,1,0,0,1899,105,4,117,64,312
08013060801,1939,885,782,230,23,8,7,0,1308,315,5,66,27,218
08013060802,2667,1117,1199,288,38,10,4,0,1757,552,8,49,42,259
08013060900,4112,1870,1678,508,41,9,2,0,2991,296,8,200,85,532
08013061300,2282,1097,781,383,18,2,0,0,1614,115,4,221,74,254
08013061400,2860,1289,1075,462,28,5,0,0,1947,139,3,358,117,296
08097000101,2907,1459,974,420,33,15,4,0,2275,138,4,36,56,398
08097000102,2672,1247,999,370,34,19,0,0,2111,141,1,38,49,332
08097000402,1907,865,727,281,22,7,2,0,1470,88,6,40,44,259
08097000403,2000,919,814,233,21,6,5,0,1539,89,1,41,44,286
08097000404,1819,827,719,256,9,7,0,0,1400,91,1,30,30,267
08097000500,1872,856,744,239,19,8,0,0,1454,88,4,24,47,255
08063962100,2734,869,319,1498,22,3,7,0,2078,352,0,13,9,282
08063962400,1830,554,163,1093,9,0,5,0,1534,65,3,19,3,206
08001007801,1002,437,446,90,10,3,7,0,454,269,136,32,28,83
08001007802,1033,446,473,81,7,5,8,0,380,355,153,45,45,55
08001007900,2116,965,924,169,23,7,18,0,1059,635,219,45,36,122
08001008000,3182,1351,1469,305,23,7,14,0,1532,920,334,124,58,214
08001008100,634,303,236,82,3,1,4,0,380,76,42,46,32,58
08001008200,2777,1226,1170,314,28,12,13,0,1263,867,310,119,53,165
08001008308,2235,939,934,299,21,9,22,0,926,851,223,59,45,131
08001008309,1196,517,490,153,6,4,16,0,429,569,85,15,21,77
08001008354,2739,1127,1205,352,22,11,9,0,1249,616,410,105,79,280
08001008355,2506,1143,922,375,28,9,14,0,1248,850,165,45,24,174
08001008401,3618,1493,637,1422,41,7,1,0,2684,499,5,24,17,389
08001008402,3840,1610,494,1667,48,2,3,0,3002,374,3,34,47,380
08001008505,4472,1936,1521,908,48,17,17,0,2761,1285,8,77,43,298
08001008506,2889,1351,985,450,45,15,20,0,1738,776,33,46,52,244
08001008507,4183,1782,1406,892,55,13,12,0,2587,1158,6,81,51,300
08001008508,3530,1583,1108,778,36,6,6,0,2301,793,11,94,50,281
08001008524,6220,2734,1823,1549,84,6,9,0,4163,1078,9,275,122,573
08001008526,5169,2269,1433,1386,51,12,5,0,3634,711,10,236,92,486
08001008533,4112,1886,1345,782,57,3,20,0,2324,1065,24,182,137,380
08001008534,2835,1290,853,645,22,6,10,0,1718,722,4,61,58,272
08001008535,2563,1136,813,561,29,5,8,0,1408,816,12,59,59,209
08001008536,2911,1271,769,822,28,9,7,0,1846,621,24,116,46,258
08001008538,7040,3056,2102,1727,99,11,11,0,4347,1518,94,228,138,715
08001008540,6833,2976,1857,1904,61,6,8,0,4235,1278,44,409,177,690
08001008544,3828,1708,1050,1019,35,5,3,0,2529,531,17,246,101,404
08001008545,5009,2230,1370,1324,53,6,8,0,3625,661,12,183,60,468
08001008546,2007,932,620,420,19,4,2,0,1234,413,14,74,49,223
08001008547,2103,958,635,463,23,3,6,0,1361,493,7,52,28,162
08001008548,1066,500,303,251,7,1,1,0,683,182,1,75,32,93
08001008549,2568,1188,767,564,33,2,6,0,1608,596,4,114,50,196
08001008550,5637,2499,1666,1349,72,12,15,0,3481,1317,7,227,92,513
08001008551,1065,425,261,366,10,0,2,0,681,196,0,61,30,97
08001008552,3076,1414,803,803,31,1,10,0,1901,818,1,53,18,285
08001008553,3869,1586,825,1414,25,3,2,0,2667,669,15,77,49,392
08001008554,1827,767,599,431,17,7,4,0,1262,305,1,63,26,170
08001008555,2944,1377,902,599,37,5,10,0,1904,614,28,71,58,269
08001008556,3672,1566,1118,938,20,4,9,0,2017,1202,11,89,81,272
08001008557,713,296,184,223,5,2,0,0,440,178,0,19,14,62
08001008558,2532,1150,754,591,21,3,6,0,1443,685,30,84,52,238
08001008559,4445,1991,1445,920,50,3,13,0,2312,1458,77,154,87,357
08001008560,1739,739,290,685,17,0,1,0,1298,208,2,55,23,153
08001008561,4307,1728,910,1625,30,2,6,0,3323,445,3,88,43,405
08001008562,3908,1755,913,1157,51,5,7,0,2485,937,5,79,32,370
08001008563,2667,1194,689,724,38,6,3,0,1654,685,2,48,27,251
08001008564,705,290,132,264,12,0,1,0,512,119,2,15,9,48
08001008565,4197,1750,1103,1263,41,9,14,0,2667,1126,0,64,36,304
08001008603,966,456,326,157,10,4,8,0,397,496,0,6,11,56
08001008604,2247,1005,726,474,24,2,10,0,1106,945,4,21,22,149
08001008605,2347,954,649,696,20,5,6,0,1476,649,0,53,18,151
08001008606,3135,1335,1047,686,32,10,14,0,1648,1214,8,35,23,207
08001008705,2261,980,945,269,25,7,14,0,852,1246,5,15,23,120
08001008706,2174,925,927,279,13,4,12,0,817,1210,9,13,16,109
08001008709,3323,1370,1520,368,21,8,17,0,1212,1846,48,23,35,159
08001008801,2167,950,889,295,12,0,6,0,774,1235,4,17,18,119
08001008802,1518,642,604,236,15,0,9,0,607,812,3,9,10,77
08001008901,1130,490,458,157,13,3,4,0,452,599,3,10,10,56
08001009001,2470,1045,1028,326,25,9,17,0,1106,1116,25,31,31,161
08001009003,2288,1022,933,289,28,1,3,0,1015,1035,5,67,24,142
08001009004,2286,1066,856,310,25,8,10,0,1143,883,14,40,36,170
08001009101,2356,996,977,335,25,6,6,0,1082,1042,9,37,21,165
08001009103,1542,700,572,223,24,4,7,0,661,744,5,16,20,96
08001009104,3203,1449,1204,479,38,8,7,0,1501,1278,12,103,46,263
08001009202,2225,967,882,312,27,7,16,0,1033,1005,5,14,28,140
08001009203,1490,732,517,207,19,4,4,0,716,588,17,17,12,140
08001009204,4031,1742,1444,762,41,11,15,0,1898,1370,20,319,88,336
08001009206,1566,666,568,299,21,3,4,0,815,487,9,96,47,112
08001009207,2340,1034,878,380,26,6,6,0,1113,986,12,39,36,154
08001009304,3414,1495,1165,689,30,7,7,0,1999,973,21,77,39,305
08001009306,2332,978,965,336,25,4,5,0,1008,1080,3,62,30,149
08001009307,1900,829,761,262,14,7,12,0,859,845,6,31,29,130
08001009308,2016,887,829,254,32,4,4,0,864,989,11,27,15,110
08001009309,2176,928,834,370,24,7,6,0,1089,732,7,147,22,179
08001009310,2929,1317,1170,384,27,8,10,0,1273,1355,7,73,24,197
08001009316,2635,1250,971,345,24,6,15,0,1088,1360,2,28,25,132
08001009318,2228,971,901,305,19,5,14,0,981,954,25,85,37,146
08001009319,1884,758,679,395,19,6,14,0,1125,573,3,18,19,146
08001009320,1039,474,389,147,12,2,8,0,527,384,5,28,12,83
08001009321,1675,775,580,287,7,4,10,0,868,599,2,72,18,116
08001009322,1792,806,613,337,15,4,10,0,971,554,6,104,27,130
08001009323,1952,898,652,352,28,8,3,0,1103,575,15,88,34,137
08001009325,4093,1795,1184,1031,43,11,9,0,2981,424,9,145,83,451
08001009326,1920,841,588,457,25,3,0,0,1327,252,4,110,38,189
08001009327,2906,1274,886,704,23,4,5,0,1808,687,14,97,39,261
08001009401,3290,1366,1258,594,41,7,9,0,1872,992,5,88,26,307
08001009406,2981,1311,1052,557,32,11,9,0,1837,730,3,104,41,266
08001009407,3158,1375,1142,572,40,6,10,0,1816,914,6,116,65,241
08001009408,3378,1463,1139,713,50,6,3,0,2413,265,9,229,70,392
08001009409,4356,1893,1283,1124,34,10,3,0,3159,359,15,238,100,485
08001009410,2785,1131,895,726,22,7,0,0,1988,334,7,102,42,312
08001009411,2128,960,678,448,32,3,2,0,1525,277,10,60,40,216
08001009501,1705,730,723,217,19,3,5,0,761,744,5,51,26,118
08001009502,3368,1441,1469,380,37,12,15,0,1722,1194,5,110,32,305
08001009553,1999,898,835,232,22,1,5,0,982,773,10,61,19,154
08001009603,3285,1460,1189,551,46,8,11,0,2012,845,20,72,50,286
08001009604,2690,1149,1090,399,21,7,13,0,1519,812,5,91,32,231
08001009606,1512,673,605,201,13,6,4,0,700,644,2,44,20,102
08001009607,2556,1182,879,436,33,7,7,0,1340,731,12,195,34,244
08001009608,2026,857,767,362,30,5,3,0,1195,473,4,114,38,202
08001009751,1677,799,669,169,20,5,3,0,959,537,4,22,17,138
08001009752,1817,752,796,231,17,9,5,0,759,865,2,44,10,137
08001015000,1401,597,487,289,12,2,4,0,775,522,2,7,10,85
08001060001,1407,607,361,421,13,2,0,0,1031,151,1,49,32,143
08001060002,3070,1346,707,982,16,1,9,0,2072,412,4,156,75,351
08001060100,4468,2067,1281,1059,37,10,3,0,3063,606,17,246,84,452
08001060200,2700,1275,791,573,35,7,9,0,1888,401,17,65,54,275
08001061200,2553,1115,674,714,35,5,4,0,1733,384,17,104,48,267
08001988700,598,263,219,103,9,0,1,0,338,172,3,13,19,53
08021974800,2301,456,1198,630,4,2,2,0,847,1371,0,3,10,70
08021974900,2906,671,1040,1159,20,5,1,0,1544,1195,1,15,7,144
08035013904,2911,1322,609,905,50,5,7,0,2221,234,15,49,56,336
08035013905,2837,1276,595,919,34,3,3,0,2199,204,14,46,42,332
08035013907,4055,1729,781,1483,44,5,4,0,3111,269,3,112,105,455
08035013909,5154,1984,786,2293,69,4,7,0,4242,235,14,65,73,525
08035013910,5843,2445,1072,2230,82,5,3,0,4575,380,12,125,111,640
08035013911,5296,2159,894,2183,45,5,3,0,4227,308,20,96,85,560
08035013912,5505,2313,1092,2018,59,8,3,0,4259,331,21,127,124,643
08035013913,2170,871,406,864,21,3,2,0,1704,120,5,64,39,238
08035013914,3431,1337,653,1398,35,3,1,0,2792,143,8,57,44,387
08035013915,2531,994,437,1068,22,1,3,0,2035,114,5,45,39,293
08035014005,3218,1405,672,1091,39,3,3,0,2427,248,15,108,64,356
08035014006,5799,2505,1122,2093,58,10,4,0,4356,408,18,239,137,641
08035014007,1882,863,449,520,37,7,2,0,1341,148,25,80,45,243
08035014008,6903,3018,1341,2460,63,11,2,0,5087,435,8,346,201,826
08035014009,3183,1464,650,1005,43,7,5,0,2318,285,16,120,87,357
08035014010,3967,1831,816,1257,42,11,3,0,2997,300,18,145,89,418
08035014011,4318,1918,902,1431,42,9,7,0,3068,256,11,291,150,542
08035014013,7722,3182,1224,3226,73,5,4,0,6105,466,28,158,129,836
08035014014,2559,1180,582,734,49,3,3,0,1815,248,11,139,56,290
08035014015,2789,1312,648,756,50,9,4,0,2078,285,15,53,51,307
08035014016,4141,1760,743,1582,38,6,7,0,3256,279,10,139,71,386
08035014017,2889,1175,538,1122,39,3,2,0,2194,220,4,82,76,313
08035014107,2833,1130,658,1003,30,5,1,0,2202,186,5,83,49,308
08035014108,3753,1603,874,1225,40,6,1,0,2980,203,1,84,74,411
08035014109,2521,979,555,970,14,2,0,0,1994,93,3,67,56,308
08035014110,3565,1530,788,1188,39,10,5,0,2564,287,11,188,90,425
08035014112,2802,1179,689,899,29,2,1,0,2191,187,4,80,52,288
08035014113,2071,885,473,680,26,5,1,0,1500,156,10,109,66,230
08035014114,2393,1066,550,741,27,1,3,0,1844,192,12,65,34,246
08035014115,3116,1227,701,1151,29,1,4,0,2384,158,13,115,88,358
08035014116,3773,1673,850,1193,47,5,2,0,2701,270,31,192,94,485
08035014123,2101,858,349,850,23,6,7,0,1648,149,8,49,43,204
08035014124,3964,1651,942,1328,29,6,4,0,3045,273,15,102,89,440
08035014125,4242,1797,850,1537,43,7,3,0,3284,242,15,181,95,425
08035014126,1225,524,325,358,12,3,2,0,947,76,1,35,19,147
08035014127,3987,1493,726,1722,41,0,1,0,3175,160,9,125,89,429
08035014128,3997,1692,992,1263,34,8,1,0,3095,269,7,121,73,432
08035014129,2647,1082,585,944,28,2,2,0,2021,144,10,96,75,301
08035014130,5501,2312,1346,1751,71,6,3,0,4187,431,10,190,106,577
08035014131,3855,1431,959,1422,32,1,2,0,3014,174,6,119,78,464
08035014132,4352,1831,900,1577,32,4,1,0,3262,210,5,266,104,505
08035014133,4548,2001,1022,1472,40,4,1,0,3559,240,6,176,90,477
08035014134,3867,1633,881,1302,38,2,4,0,2870,234,11,222,126,404
08035014135,4088,1687,633,1735,26,1,3,0,3157,167,4,176,91,493
08035014138,1759,769,449,510,24,2,3,0,1322,140,3,40,45,209
08035014139,3134,1289,731,1071,33,4,3,0,2334,195,11,181,62,351
08035014140,4027,1630,823,1534,30,2,5,0,3014,216,11,214,126,446
08035014141,4426,1860,859,1661,34,4,4,0,3483,221,14,102,95,511
08035014142,1660,578,236,834,11,1,0,0,1357,38,2,32,16,215
08035014143,2115,975,396,714,23,1,1,0,1573,81,5,153,62,241
08035014144,3954,1741,818,1355,34,0,0,0,2703,213,16,468,98,456
08035014145,2328,1064,570,660,25,2,3,0,1678,208,7,97,63,275
08035014146,3183,1406,749,975,31,4,2,0,2247,350,9,172,82,323
08035014203,5116,2158,1070,1821,48,4,5,0,4054,305,6,102,84,565
08035014205,2837,1201,613,980,33,4,3,0,2221,165,0,84,32,335
08035014206,667,238,94,328,4,1,0,0,559,25,0,13,17,53
08035014207,1195,562,240,368,14,5,3,0,918,124,0,13,22,118
08035014208,1232,510,230,469,17,2,1,0,942,102,0,30,15,143
08035014300,418,164,78,161,9,2,0,0,358,18,0,2,2,38
08035014404,2299,907,377,972,32,6,0,0,1896,81,2,33,26,261
08035014405,5524,2336,1051,2043,69,11,3,0,4381,373,5,92,73,600
08035014407,2532,967,403,1134,22,1,1,0,2015,167,2,41,37,270
08035014408,2213,853,314,1014,27,2,2,0,1823,76,5,25,50,234
08035014409,2753,1166,448,1089,37,4,1,0,2190,166,7,60,42,288
08035014410,8379,3569,1616,3040,110,15,7,0,6450,647,28,160,162,932
08035014503,4369,1830,815,1643,60,9,2,0,3513,286,6,64,69,431
08035014504,3584,1562,640,1294,64,4,3,0,2869,282,9,31,43,350
08035014505,4153,1642,748,1685,54,9,9,0,3249,267,3,54,64,516
08035014506,5573,2140,805,2537,81,4,0,0,4430,359,8,93,75,608
08035014602,2169,747,281,1113,20,2,0,0,1845,80,0,23,23,198
08035014603,4789,2109,827,1736,92,7,7,0,3760,391,4,81,69,484
08035014604,3140,1267,510,1308,42,5,1,0,2516,210,6,42,38,328
08093000101,1215,533,212,433,25,6,2,0,997,65,3,7,12,131
08093000102,3604,1561,656,1294,62,10,2,0,2980,165,2,31,39,387
08093000200,2798,1250,529,962,40,7,2,0,2302,140,2,18,30,306
08093000300,2022,962,474,534,31,11,4,0,1646,66,0,15,29,266
08093000400,1879,759,317,762,19,15,0,0,1544,124,1,13,20,177
08093000500,2121,860,309,902,32,7,0,0,1751,98,2,10,17,243
08087000100,1912,648,218,1016,15,3,3,0,1521,134,0,8,16,233
08087000200,2384,924,271,1144,27,2,2,0,1845,258,1,13,22,245
08087000300,1127,448,206,451,7,1,4,0,722,304,2,6,6,87
08087000400,2404,1021,498,855,15,1,6,0,1442,675,14,17,66,190
08087000500,1297,551,323,394,16,3,5,0,699,423,25,15,45,90
08087000600,3064,1276,615,1119,20,2,12,0,1785,960,21,22,62,214
08087000700,3286,1390,634,1204,30,6,9,0,2055,906,5,14,17,289
08087000800,1327,434,172,708,4,4,3,0,1081,112,2,6,6,120
08077000200,1200,555,351,256,24,9,3,0,955,97,0,8,15,125
08077000300,894,435,263,170,11,6,2,0,679,98,1,11,7,98
08077000400,2153,941,514,658,21,2,7,0,1691,185,3,35,26,213
08077000500,1040,490,238,286,14,2,5,0,792,119,4,9,12,104
08077000601,2899,1256,650,922,48,2,5,0,2195,307,2,38,41,316
08077000602,2800,1270,601,818,62,14,15,0,2177,306,9,16,28,264
08077000700,2382,1131,592,580,41,7,12,0,1732,335,7,26,28,254
08077000801,2344,1036,355,890,37,7,6,0,1781,290,1,19,26,227
08077000802,3110,1354,468,1226,32,7,7,0,2317,488,2,15,31,257
08077000900,2624,1151,526,899,28,4,3,0,1983,316,3,52,19,251
08077001001,3757,1368,718,1618,34,6,3,0,3058,248,7,37,39,368
08077001002,5100,1960,900,2161,59,4,2,0,4158,290,3,80,62,507
08077001102,3576,1430,556,1533,37,1,1,0,2872,325,4,32,27,316
08077001103,2410,982,361,1017,30,4,9,0,1889,220,2,23,36,240
08077001104,2988,1364,525,1024,38,9,7,0,2216,418,6,45,35,268
08077001200,1698,661,228,775,21,5,1,0,1457,72,0,19,11,139
08077001302,4208,1704,574,1856,36,9,4,0,3366,392,3,46,38,363
08077001303,1814,799,286,692,19,6,2,0,1393,166,2,20,17,216
08077001304,3907,1767,668,1374,55,15,5,0,3070,438,3,36,28,332
08077001402,4916,1817,804,2228,46,7,0,0,4052,227,2,60,52,523
08077001403,2681,1089,582,975,18,9,1,0,2153,191,0,31,43,263
08077001404,4318,1740,936,1585,47,2,3,0,3605,145,2,48,46,472
08077001502,6180,2123,542,3421,65,6,0,0,5216,281,3,35,58,587
08077001503,4431,1776,680,1907,38,8,7,0,3663,284,3,22,50,409
08077001504,4733,2053,730,1849,61,7,10,0,3747,446,2,39,39,460
08077001600,3255,1189,459,1572,25,3,3,0,2663,183,6,38,16,349
08077001702,3090,1256,576,1198,31,12,1,0,2588,129,4,24,31,314
08077001703,3289,1398,471,1354,42,5,6,0,2604,323,0,35,23,304
08077001705,3314,1501,489,1237,44,7,10,0,2552,426,6,27,16,287
08077001706,3012,1436,500,996,35,8,12,0,2190,494,6,27,28,267
08077001707,3911,1690,664,1467,53,8,7,0,2997,475,2,21,36,380
08077001800,2303,883,226,1149,24,4,0,0,2010,100,2,13,5,173
08077001900,3976,1529,628,1751,40,6,5,0,3351,174,1,27,45,378
