FULLCODE,total_reg,party_dem,party_rep,party_npp,party_lib,party_grn,party_ref,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
12083002609,2547,797,1218,484,6,1,0,0,0,2133,107,46,28,34,199
12083002610,3694,1148,1746,715,4,0,1,0,0,3027,226,106,24,50,261
12083002703,1853,607,860,356,4,0,0,0,0,1371,126,225,11,22,98
12083002704,3612,937,1903,720,11,0,1,1,0,2975,262,71,18,60,226
12083002705,4109,1186,1946,917,18,2,2,0,0,3178,491,126,30,64,220
12083002706,901,195,502,190,1,1,0,0,0,704,97,19,6,17,58
12083980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12083980100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12099000102,2591,587,1267,664,5,1,0,0,0,2055,167,25,32,50,262
12099000103,1936,408,1044,452,4,0,0,2,0,1648,84,4,14,32,154
12099000104,3752,1040,1665,977,11,3,1,2,0,3031,286,25,52,59,299
12099000202,3228,954,1259,949,5,2,0,0,0,2449,428,38,40,54,219
12099000204,2659,813,978,801,11,1,1,0,0,1980,329,45,40,49,216
12099000208,3119,895,1368,784,5,1,0,0,0,2186,322,52,63,132,364
12099000210,4129,1352,1513,1165,12,1,1,1,0,2692,434,464,110,105,324
12099000211,3379,919,1603,793,6,0,0,3,0,2699,216,22,44,68,330
12099000213,1808,662,628,475,4,1,0,0,0,1202,218,182,31,27,148
12099000214,4623,1484,1756,1281,19,0,0,0,0,3313,512,100,176,113,409
12099000216,1548,468,587,456,4,0,0,0,0,1057,203,47,48,42,151
12099000217,3467,1016,1369,989,9,5,0,1,0,2632,360,48,41,86,300
12099000218,2016,616,773,578,2,0,1,0,0,1351,232,64,43,77,249
12099000219,5277,1525,2118,1483,14,3,1,0,0,3468,611,132,136,224,706
12099000220,3506,967,1429,1010,13,2,0,0,0,2547,348,27,87,96,401
12099000221,3987,1201,1521,1126,21,5,0,0,0,2875,451,80,88,102,391
12099000222,912,338,249,307,1,0,0,0,0,534,253,29,12,13,71
12099000223,2099,618,850,581,5,2,0,0,0,1569,172,36,34,59,229
12099000301,3554,712,1871,885,2,0,0,0,0,2662,161,15,50,109,557
12099000303,4422,1160,2048,1122,10,0,0,0,0,3227,270,34,52,112,727
12099000304,4139,1429,1342,1268,23,1,0,0,0,2617,586,225,104,123,484
12099000405,2234,633,953,596,4,0,0,0,0,1805,106,11,18,100,194
12099000406,1995,558,831,542,9,1,1,0,0,1616,100,5,16,54,204
12099000407,1362,313,643,372,2,0,0,0,0,1091,60,7,11,26,167
12099000408,2983,728,1349,816,6,1,0,2,0,2334,148,14,21,97,369
12099000410,3144,817,1471,770,4,2,1,0,0,2505,195,18,31,62,333
12099000505,2704,762,1168,695,11,0,1,0,0,2047,159,27,33,71,367
12099000507,995,167,610,189,0,0,0,0,0,824,37,3,27,22,82
12099000509,2275,526,1045,634,5,1,0,0,0,1585,137,29,63,104,357
12099000512,1155,300,550,279,2,2,0,0,0,917,68,24,10,33,103
12099000513,1181,325,479,343,5,1,0,1,0,934,48,30,12,28,129
12099000600,1179,345,461,336,7,2,1,0,0,906,119,27,7,22,98
12099000702,2194,651,934,561,3,2,1,1,0,1703,203,50,23,37,178
12099000703,3165,899,1471,736,9,1,0,0,0,2400,289,71,46,72,287
12099000803,2584,830,1031,652,7,3,1,1,0,1911,258,56,39,54,266
12099000805,3878,1314,1353,1095,9,1,1,1,0,2651,512,148,82,96,389
12099000902,1963,717,671,526,4,0,0,0,0,1362,189,101,73,45,193
12099000903,3408,1321,1033,972,10,1,0,0,0,2095,494,384,101,69,265
12099000904,3127,1119,1049,890,8,0,0,0,0,1963,355,192,60,97,460
12099000905,2700,999,886,745,14,3,0,0,0,1578,244,125,129,81,543
12099001002,3853,2612,293,899,4,0,0,0,0,450,323,2806,95,86,93
12099001003,3401,1264,1199,879,7,0,0,0,0,1839,463,499,116,173,311
12099001004,3412,1466,874,1001,11,2,1,0,0,1747,629,671,63,61,241
12099001101,3776,2147,607,970,4,0,1,0,0,1178,258,2025,80,63,172
12099001102,2032,550,857,566,7,0,0,1,0,1531,169,52,17,56,207
12099001200,3278,2108,429,699,3,3,0,0,0,694,201,2205,28,30,120
12099001301,3840,2635,306,849,8,1,0,0,0,465,390,2770,74,67,74
12099001302,3598,2885,108,572,2,1,0,0,0,100,82,3380,6,16,14
12099001402,1322,983,55,269,1,0,0,0,0,106,80,1110,1,14,11
12099001403,1918,1499,66,337,3,1,0,0,0,40,50,1806,1,14,7
12099001404,2502,1937,101,436,0,2,0,0,0,112,109,2228,13,20,20
12099001500,1986,1466,126,374,3,0,0,0,0,247,90,1592,9,16,32
12099001600,1888,1067,302,486,6,2,0,1,0,597,222,900,20,54,95
12099001700,2508,1234,509,705,10,4,0,1,0,1251,328,635,22,53,219
12099001801,3676,2611,266,752,3,3,0,0,0,438,346,2783,12,34,63
12099001802,3230,1660,633,877,8,3,1,0,0,1197,480,1092,55,119,287
12099001904,2213,1292,333,548,6,2,0,1,0,647,365,998,32,52,119
12099001907,2482,1333,499,606,2,0,0,0,0,978,389,842,47,73,153
12099001909,1244,637,201,380,3,3,0,0,0,333,410,405,7,28,61
12099001910,1593,818,365,376,1,1,0,0,0,706,345,325,17,39,161
12099001911,708,349,193,159,0,0,0,0,0,362,127,78,6,41,94
12099001912,1545,769,412,334,1,0,0,0,0,805,272,216,25,54,173
12099001913,1537,779,405,314,2,0,0,0,0,844,243,161,19,47,223
12099001916,2328,1087,450,720,10,1,0,1,0,936,367,780,29,66,150
12099001917,2935,1467,534,877,3,1,0,1,0,1049,580,1040,36,66,164
12099001918,2317,1004,622,636,6,1,0,1,0,1165,404,441,47,91,169
12099001919,3417,1814,458,1069,9,1,0,0,0,939,590,1523,110,114,141
12099001920,1936,976,364,550,6,1,1,1,0,658,408,684,50,43,93
12099001921,2454,1421,363,633,3,1,0,1,0,832,382,891,41,78,230
12099002005,2554,1639,290,591,3,0,0,0,0,469,267,1688,32,29,69
12099002006,2145,1217,327,551,3,1,0,1,0,677,382,897,24,52,113
12099002100,2782,2151,142,462,2,4,0,1,0,182,137,2411,7,13,32
12099002200,1177,872,55,240,1,0,0,0,0,55,82,1019,1,5,15
12099002300,2566,1238,518,739,9,2,0,2,0,1029,268,948,42,78,201
12099002400,1056,743,54,246,0,2,0,0,0,79,73,888,0,9,7
12099002600,2199,798,626,707,9,1,0,0,0,1294,308,139,72,77,309
12099002701,1302,456,484,323,4,1,0,0,0,856,191,42,16,38,159
12099002702,1498,455,587,417,4,1,0,0,0,1070,135,34,24,39,196
12099002703,1993,634,693,600,5,1,1,0,0,1262,209,90,61,71,300
12099002800,1928,852,458,570,9,2,0,1,0,1183,327,182,29,63,144
12099002900,1604,881,212,495,2,0,1,1,0,300,578,644,14,32,36
12099003000,2367,1111,469,759,1,1,0,1,0,604,1142,524,13,15,69
12099003101,3556,1823,660,1028,5,4,1,0,0,1007,1197,1104,46,58,144
12099003102,2782,1545,401,789,6,3,1,0,0,655,681,1303,29,42,72
12099003201,2733,1333,485,876,5,0,0,1,0,639,992,852,72,77,101
12099003202,3533,1931,521,1045,0,0,0,1,0,735,988,1604,72,60,74
12099003300,2194,933,532,695,5,0,0,1,0,606,1257,224,9,26,72
12099003400,2772,940,1002,770,9,1,1,1,0,1759,504,113,54,62,280
12099003507,2093,429,1119,495,2,0,0,0,0,1606,113,6,17,63,288
12099003512,1043,282,415,312,3,0,0,0,0,689,34,6,9,48,257
12099003513,1643,351,823,410,6,2,0,0,0,1281,78,10,26,51,197
12099003514,2152,680,856,552,5,2,0,0,0,1467,110,27,26,78,444
12099003600,3455,1331,1101,929,15,1,3,2,0,2146,764,131,41,100,273
12099003700,3087,1218,779,1013,10,5,2,3,0,999,1719,154,31,46,138
12099003801,1809,633,576,577,4,0,0,0,0,674,949,90,17,17,62
12099003802,2175,951,486,695,5,1,1,1,0,825,817,323,34,43,133
12099003901,2536,1023,701,758,6,0,0,1,0,1032,987,322,32,63,100
12099003902,3226,1386,757,1020,8,7,0,0,0,970,1309,757,41,56,93
12099004005,2601,1312,426,814,5,0,1,1,0,642,907,823,49,72,108
12099004007,1957,900,370,663,4,1,0,0,0,525,1081,248,13,31,59
12099004008,3127,1670,470,938,6,1,0,1,0,540,1357,1028,32,96,74
12099004009,1405,633,217,537,1,2,0,0,0,233,912,158,23,41,38
12099004010,1279,546,268,446,2,1,0,0,0,386,596,184,9,60,44
12099004011,2553,1178,438,900,4,1,0,2,0,680,1266,457,32,36,82
12099004012,2906,1337,743,782,4,0,0,1,0,1217,1126,308,35,64,156
12099004013,2025,879,579,532,2,2,0,0,0,836,882,136,17,44,110
12099004101,3112,1229,784,1045,9,0,0,0,0,1089,1541,289,26,64,103
12099004102,1483,638,316,506,4,0,0,1,0,405,805,180,9,44,40
12099004203,2221,892,674,620,0,1,0,0,0,961,964,144,11,32,109
12099004204,1432,681,263,458,1,2,0,0,0,368,668,301,22,40,33
12099004205,2520,1001,639,851,4,0,0,0,0,842,1371,172,31,35,69
12099004206,1184,562,240,364,1,0,2,0,0,340,568,202,4,37,33
12099004207,1418,558,428,415,4,0,0,0,0,588,630,115,14,24,47
12099004300,4658,1760,1675,1149,10,4,1,1,0,2580,1479,194,34,111,260
12099004401,2075,923,450,669,4,2,0,0,0,772,783,351,22,39,108
12099004402,1728,893,262,532,5,6,0,2,0,589,603,411,19,28,78
12099004500,2718,1244,490,929,2,1,0,1,0,777,1183,577,21,52,108
12099004601,1935,815,434,662,3,1,0,0,0,641,923,207,22,68,74
12099004602,1926,889,310,685,2,3,0,2,0,485,899,413,23,42,64
12099004702,2755,1229,501,974,5,1,0,0,0,823,1242,472,47,62,109
12099004704,2748,1259,463,982,7,1,0,1,0,671,1451,440,38,63,85
12099004705,2279,1050,408,779,4,1,0,0,0,672,1105,365,13,56,68
12099004706,1715,827,395,465,0,3,0,1,0,614,536,396,54,29,86
12099004810,3680,1501,1026,1077,9,2,1,0,0,2221,790,272,38,82,277
12099004813,4235,2259,622,1266,7,4,0,1,0,1110,1067,1583,177,127,171
12099004815,4280,1932,923,1345,11,2,0,0,0,1459,1349,938,107,160,267
12099004816,2621,1160,749,672,3,1,1,0,0,1463,646,171,29,73,239
12099004817,2876,1321,731,773,4,0,0,1,0,1505,803,171,39,80,278
12099004818,2018,935,514,529,1,1,0,0,0,1039,518,278,22,44,117
12099004819,2225,1108,358,716,6,1,0,0,0,667,888,484,29,55,102
12099004820,2189,1368,175,623,3,1,0,0,0,261,483,1354,19,32,40
12099004821,2020,1172,250,564,3,1,0,1,0,389,529,984,25,30,63
12099004822,1970,896,438,581,2,0,1,0,0,901,428,150,21,66,404
12099004823,2578,962,727,831,9,4,1,1,0,1483,592,213,59,44,187
12099004902,1805,472,856,436,5,0,0,0,0,1327,160,44,54,44,176
12099004903,1434,758,156,495,5,1,0,0,0,293,502,584,9,15,31
12099004904,2329,1042,389,846,5,1,0,1,0,667,974,517,27,49,95
12099005000,3108,1282,836,922,6,2,3,0,0,1708,753,326,38,67,216
12099005101,650,350,95,188,5,0,0,0,0,203,200,209,0,5,33
12099005102,2234,1430,208,572,3,1,1,0,0,378,540,1244,8,11,53
12099005202,1851,895,281,633,12,3,0,0,0,897,385,393,35,25,116
12099005203,1586,711,295,535,10,7,0,0,0,891,350,174,13,35,123
12099005204,2169,999,441,673,8,4,0,0,0,1229,516,219,20,31,154
12099005300,3690,1618,929,1036,12,7,1,1,0,2604,474,156,35,82,339
12099005411,2787,700,1313,707,4,0,0,0,0,2224,139,16,33,72,303
12099005412,2224,673,903,594,6,1,0,0,0,1514,198,32,29,91,360
12099005413,982,304,360,288,1,0,1,0,0,643,52,5,23,55,204
12099005501,2267,945,574,692,5,0,0,1,0,1264,356,363,36,43,205
12099005502,3724,1731,775,1149,5,2,0,2,0,1738,787,946,39,36,178
12099005601,2632,1523,339,725,3,0,1,1,0,649,718,1138,14,49,64
12099005602,1714,545,587,522,13,1,1,1,0,1199,206,55,25,55,174
12099005702,4354,2643,629,1019,5,1,0,1,0,1056,491,2522,28,67,190
12099005703,1252,830,106,300,1,1,0,1,0,225,200,775,7,8,37
12099005704,1104,604,201,277,6,2,0,0,0,442,176,365,10,17,94
12099005807,3645,1564,917,1078,13,2,0,3,0,1943,736,545,48,69,304
12099005810,1230,455,413,330,6,0,0,0,0,939,129,32,11,30,89
12099005811,2643,1205,635,751,10,0,0,0,0,1335,406,513,66,76,247
12099005812,2206,917,479,754,9,2,0,0,0,1048,576,313,56,44,169
12099005813,3523,1623,710,1111,6,0,0,1,0,1663,688,716,87,98,271
12099005814,1812,854,306,617,3,2,0,0,0,605,763,347,6,17,74
12099005815,2620,1200,586,787,5,1,1,0,0,1162,610,612,35,58,143
12099005818,2352,975,529,782,12,2,0,0,0,1074,482,446,54,73,223
12099005819,2266,1200,391,638,4,1,0,0,0,656,379,938,104,73,116
12099005820,3905,1763,879,1197,9,6,0,0,0,1717,858,850,105,101,274
12099005821,3627,1682,835,1045,12,1,0,1,0,1731,700,599,116,129,352
12099005916,5019,2269,1015,1629,12,0,0,1,0,1909,1198,1210,218,143,341
12099005917,3417,1415,938,999,11,0,0,0,0,1750,688,449,88,100,342
12099005918,3307,1266,958,1008,5,0,1,1,0,1680,761,373,119,113,261
12099005921,5810,2443,1585,1670,12,2,0,1,0,3468,893,496,120,206,627
12099005922,4288,1987,1082,1158,5,0,0,1,0,2355,643,369,99,135,687
12099005923,2971,1642,596,664,3,2,0,0,0,1651,229,144,55,115,777
12099005926,3644,1875,773,933,2,0,0,0,0,2051,300,226,22,119,926
12099005930,3172,1502,793,816,3,1,0,0,0,1835,441,249,42,117,488
12099005931,2829,1490,640,625,4,0,1,0,0,1596,303,126,20,126,658
12099005933,2483,1371,546,512,2,0,0,0,0,1353,169,70,9,160,722
12099005934,3374,1559,834,915,6,3,0,0,0,1722,430,170,73,175,804
12099005936,2281,1170,504,561,3,0,1,0,0,1275,315,204,25,84,378
12099005937,1586,585,530,437,0,0,0,0,0,858,97,30,19,81,501
12099005938,3673,1835,868,901,4,0,0,0,0,2080,317,118,45,157,956
12099005939,2101,1010,564,482,0,0,0,1,0,1081,312,84,25,118,481
12099005940,1110,540,268,286,2,0,1,0,0,631,152,56,5,60,206
12099005942,1883,792,582,476,0,0,0,0,0,1036,132,19,37,92,567
12099005943,1345,748,279,293,0,1,0,0,0,655,170,62,7,98,353
12099005944,1458,779,325,328,0,1,0,0,0,749,191,65,11,89,353
12099005945,3849,1962,956,861,5,0,1,0,0,2327,245,93,48,115,1021
12099005946,5927,2361,1658,1799,12,4,0,0,0,3206,1150,681,213,168,509
12099005947,3834,2240,738,811,0,0,0,0,0,2207,111,33,24,144,1315
12099005949,2868,1300,792,720,2,0,0,1,0,1589,228,136,42,110,763
12099005950,2931,1377,680,814,3,2,0,0,0,1375,435,452,85,116,468
12099005951,2477,1348,389,682,5,1,0,0,0,890,371,739,21,63,393
12099005952,1146,585,277,265,0,0,0,0,0,702,66,21,11,49,297
12099005953,3650,1893,840,862,4,0,1,0,0,1984,334,354,53,133,792
12099005954,3424,1732,778,854,3,0,1,0,0,1946,326,193,52,156,751
12099005955,4144,2148,991,932,4,0,0,0,0,2446,254,52,21,191,1180
12099005957,2682,1093,729,796,8,3,0,0,0,1472,487,237,44,118,324
12099005958,1360,604,356,383,3,0,0,0,0,759,226,52,27,42,254
12099005959,2699,1467,606,579,2,0,0,0,0,1550,225,80,17,117,710
12099005960,4328,1643,1317,1259,16,0,2,0,0,2364,795,490,119,141,419
12099005961,1433,569,381,452,4,1,0,0,0,726,316,123,59,47,162
12099006005,3151,1251,1014,811,9,2,0,0,0,2045,380,355,40,90,241
12099006006,2415,863,889,621,3,2,0,0,0,1721,267,107,30,53,237
12099006007,2118,1032,443,588,3,2,0,0,0,856,297,733,34,52,146
12099006008,2101,560,994,504,3,1,0,0,0,1581,149,118,36,54,163
12099006009,1778,668,599,462,9,0,0,1,0,1351,179,62,11,41,134
12099006010,2315,1166,463,634,4,0,0,1,0,1009,346,725,29,40,166
12099006011,2212,828,725,605,3,0,0,0,0,1398,310,237,33,56,178
12099006012,3927,1649,1009,1160,7,2,1,0,0,2044,739,702,55,94,293
12099006100,3146,1900,493,704,1,0,0,2,0,960,204,1763,20,45,154
12099006201,2921,1608,474,781,10,1,0,1,0,1047,407,1250,29,40,148
12099006202,1938,667,617,589,11,0,0,0,0,1290,221,151,20,47,209
12099006203,1304,540,395,349,4,2,0,0,0,852,117,154,10,39,132
12099006301,1758,609,564,536,4,2,1,0,0,1142,216,114,18,62,206
12099006302,2728,1072,801,794,13,3,0,2,0,1644,315,469,21,70,209
12099006401,1597,517,578,473,2,1,0,2,0,1195,114,24,21,41,202
12099006402,3268,968,1300,906,9,2,0,2,0,2328,243,53,29,115,500
12099006501,1217,523,285,375,4,1,1,0,0,715,145,206,16,29,106
12099006502,3027,1208,779,951,15,4,0,0,0,1758,240,495,46,86,402
12099006602,2790,957,1007,755,9,6,0,0,0,2068,239,63,39,57,324
12099006604,3189,1701,617,829,5,1,0,1,0,1207,330,1333,57,66,196
12099006606,2891,1415,632,781,4,3,0,0,0,1567,274,225,33,114,678
12099006607,4377,2220,954,1114,7,0,0,0,0,2297,404,996,43,129,508
12099006700,1904,1306,181,392,4,2,1,0,0,312,115,1404,5,10,58
12099006801,3212,2172,262,742,4,2,0,2,0,492,391,2174,18,36,101
12099006802,2490,1685,272,505,2,2,0,1,0,455,200,1703,6,33,93
12099006906,3691,1508,968,1130,11,4,1,0,0,2241,488,380,67,102,413
12099006907,2870,1105,833,848,7,2,0,1,0,1777,340,240,59,87,367
12099006908,3180,1478,798,843,12,2,1,2,0,1746,408,568,37,113,308
12099006909,1745,697,530,468,5,3,0,0,0,1124,212,166,12,47,184
12099006910,1665,729,431,472,1,0,0,0,0,943,247,201,31,58,185
12099006911,2069,879,524,603,10,0,1,0,0,1196,339,201,27,76,230
12099006912,3170,1187,995,912,7,0,1,0,0,1969,365,142,39,133,522
12099007005,3658,1309,1218,1044,10,1,0,0,0,2009,177,40,106,194,1132
12099007006,3010,1214,893,843,6,1,0,2,0,1649,276,87,36,116,846
12099007007,3405,1189,1110,1022,2,0,0,0,0,1823,249,44,56,191,1042
12099007008,3259,1228,1019,966,7,1,0,0,0,1946,411,81,102,159,560
12099007009,2773,937,947,837,8,2,0,0,0,1815,377,45,66,99,371
12099007010,1709,739,441,483,1,1,0,1,0,933,98,7,7,64,600
12099007011,2448,1096,693,616,1,1,0,0,0,1345,170,15,23,107,788
12099007012,918,309,295,287,1,0,0,1,0,498,88,31,38,45,218
12099007013,3175,1103,1083,917,11,2,0,1,0,1917,408,66,66,163,555
12099007100,939,445,162,317,3,1,0,0,0,356,119,347,12,19,86
12099007202,2982,1028,941,932,11,4,0,1,0,1747,517,147,72,129,370
12099007204,1468,498,426,498,6,4,0,0,0,768,333,121,38,67,141
12099007205,2088,801,609,631,12,0,0,1,0,1223,393,158,41,88,185
12099007206,1777,519,700,514,8,1,0,0,0,1191,232,49,27,97,181
12099007207,1766,635,508,567,3,1,0,0,0,964,358,55,37,107,245
12099007208,1310,435,402,437,5,1,2,0,0,753,217,54,28,87,171
12099007301,3519,1022,1371,1040,12,1,0,0,0,2162,446,230,65,149,467
12099007302,3461,1111,1245,1045,7,3,0,0,0,2220,507,145,88,133,368
12099007407,1815,595,673,500,3,0,0,0,0,1121,112,7,37,89,449
12099007410,1594,522,605,427,4,0,1,0,0,1266,60,8,20,42,198
12099007412,1140,311,475,322,1,1,0,0,0,838,59,8,5,33,197
12099007414,1756,483,734,507,0,0,0,0,0,1182,119,15,22,84,334
12099007420,2635,796,985,791,4,0,0,2,0,1671,229,30,53,144,508
12099007421,3686,1104,1390,1096,6,4,0,0,0,2332,318,37,53,165,781
12099007501,2622,885,931,735,11,0,0,0,0,1543,292,248,43,89,407
12099007504,2371,522,1090,703,4,1,0,0,0,1554,275,62,36,106,338
12099007505,3024,920,1092,925,7,3,0,0,0,1775,260,68,41,118,762
12099007603,1743,519,696,497,1,2,0,1,0,1210,259,17,36,61,160
12099007604,5197,1489,2129,1450,11,1,1,0,0,3701,713,88,57,174,464
12099007605,3375,913,1399,977,13,3,0,0,0,2415,414,47,72,125,302
12099007610,3284,1098,1133,988,4,1,1,0,0,1812,416,65,54,170,767
12099007612,3668,1335,1094,1161,12,2,1,0,0,2055,794,114,91,170,444
12099007613,2675,1007,808,808,6,2,1,0,0,1429,663,134,42,117,290
12099007614,3696,1448,1050,1133,5,1,0,0,0,2118,595,59,52,192,680
12099007615,2792,1001,833,897,13,1,0,1,0,1410,608,164,69,152,389
12099007616,2546,1074,786,638,2,0,1,0,0,1651,239,17,46,92,501
12099007619,795,311,190,277,2,0,0,0,0,434,142,33,15,44,127
12099007620,1605,625,381,566,6,1,0,0,0,765,373,222,37,83,125
12099007621,1603,608,472,479,5,0,0,0,0,914,257,34,32,100,266
12099007622,2068,803,655,562,3,1,0,1,0,1277,370,71,43,63,244
12099007623,2314,610,952,707,6,2,0,0,0,1079,229,62,38,143,763
12099007624,2731,1223,733,728,5,0,1,0,0,1543,220,57,39,148,724
12099007705,3143,1073,1083,927,8,1,0,0,0,1915,661,202,57,71,237
12099007710,5028,1692,1681,1530,6,2,0,1,0,2667,1087,550,123,138,463
12099007716,3379,1272,930,1113,12,0,0,0,0,1705,887,191,90,130,376
12099007721,3712,1125,1479,1031,8,2,0,2,0,2385,606,188,103,124,306
12099007723,1997,622,853,487,3,0,0,1,0,1272,387,85,52,42,159
12099007724,4185,1550,1385,1169,6,3,0,2,0,2324,969,449,66,91,286
12099007725,4241,1527,1419,1197,13,1,0,2,0,2326,961,376,76,126,376
12099007730,4646,1742,1401,1410,5,1,0,0,0,2323,893,187,199,264,780
12099007731,4313,1658,1202,1371,8,1,0,1,0,2161,893,287,160,187,625
12099007732,3244,1289,676,1206,9,2,0,1,0,1461,1023,283,107,108,262
12099007735,4082,1456,1207,1344,7,1,1,0,0,2174,709,179,152,246,622
12099007736,2237,919,570,703,7,2,0,1,0,997,618,259,60,94,209
12099007738,2663,1058,654,912,3,2,0,0,0,1188,760,202,108,119,286
12099007739,2088,833,487,731,2,3,0,0,0,973,663,120,63,75,194
12099007740,3572,1391,1007,1104,9,3,0,0,0,1740,696,164,64,214,694
12099007741,3253,1427,837,934,3,0,0,0,0,1708,610,111,52,185,587
12099007742,3888,1808,983,1028,3,2,1,1,0,2050,710,181,126,233,588
12099007743,3913,1480,1112,1239,8,3,1,0,0,2003,735,191,119,209,656
12099007746,987,502,238,226,2,0,0,0,0,471,177,67,16,40,216
12099007747,2304,1219,576,465,3,4,1,0,0,1172,197,60,19,108,748
12099007748,3334,1310,960,1006,6,0,0,0,0,1634,586,129,170,228,587
12099007749,4431,1830,1274,1243,7,2,2,0,0,2339,796,226,140,218,712
12099007750,2956,1228,709,946,11,1,0,0,0,1161,933,541,60,79,182
12099007751,2576,852,894,765,4,1,1,0,0,1476,596,217,56,45,186
12099007752,4949,1826,1560,1455,5,2,0,1,0,2569,887,546,189,199,559
12099007754,4122,2014,1109,921,3,0,1,1,0,2377,333,266,89,158,899
12099007757,3662,1713,949,932,3,0,2,0,0,1871,372,241,98,189,891
12099007758,3428,1336,989,1025,6,2,0,2,0,1635,852,525,71,96,249
12099007759,1311,358,517,404,5,0,0,0,0,823,213,60,30,47,138
12099007763,4573,2086,1073,1325,10,4,0,0,0,1566,1151,1261,144,143,308
12099007764,1650,569,671,374,1,0,0,0,0,1060,261,111,16,38,164
12099007766,2059,838,470,710,2,1,1,0,0,822,704,155,99,87,192
12099007767,1703,756,327,595,2,3,0,1,0,564,580,312,40,65,142
12099007768,1092,447,293,337,2,1,0,0,0,552,222,44,40,76,158
12099007769,1242,611,286,324,2,1,0,0,0,617,232,49,13,48,283
12099007770,2107,746,732,594,4,0,1,0,0,1076,330,231,109,118,243
12099007771,3009,1172,915,868,3,1,0,0,0,1664,353,270,82,103,537
12099007772,4516,1994,1201,1230,2,2,1,1,0,2443,437,266,161,182,1027
12099007773,4729,2036,1290,1267,4,3,0,1,0,2436,417,247,151,250,1228
12099007774,6140,2116,2061,1815,11,1,1,0,0,3252,614,157,193,354,1570
12099007775,5385,2080,1520,1655,13,1,1,1,0,2387,1100,795,399,228,476
12099007776,1129,404,409,295,2,1,0,0,0,687,224,73,24,19,102
12099007777,3298,1211,1058,980,6,1,0,0,0,1924,722,114,82,116,340
12099007778,4481,1665,1520,1217,10,0,0,0,0,2215,751,636,198,194,487
12099007779,2932,1372,737,767,4,2,0,0,0,1593,384,178,65,120,592
12099007780,1081,310,429,307,4,0,0,0,0,552,198,67,42,53,169
12099007805,5992,1516,2796,1548,16,2,0,2,0,4450,573,103,152,167,547
12099007812,4106,1819,985,1226,6,1,0,0,0,1766,1098,827,67,89,259
12099007813,4497,2028,957,1440,6,1,1,0,0,1576,1270,1165,161,91,234
12099007814,1886,629,800,422,6,0,0,0,0,1280,100,21,31,58,396
12099007818,1154,330,490,301,2,0,0,0,0,676,163,119,35,57,104
12099007820,1962,545,743,627,6,1,0,0,0,1160,474,141,34,41,112
12099007821,2050,700,715,598,3,1,0,0,0,1262,454,157,30,45,102
12099007823,3469,867,1636,882,10,1,1,1,0,2813,329,29,32,55,211
12099007830,3134,976,1279,799,4,0,0,0,0,2205,263,66,40,93,467
12099007831,3357,1035,1303,914,7,2,0,0,0,2114,379,212,101,105,446
12099007832,1970,955,459,515,3,1,0,0,0,836,437,461,21,59,156
12099007833,2667,1536,380,709,5,0,1,1,0,658,543,1258,20,57,131
12099007834,1555,502,645,376,2,0,0,0,0,1153,67,12,16,39,268
12099007835,4096,1357,1502,1099,6,1,1,1,0,2530,352,114,113,149,838
12099007837,6074,2645,1752,1556,16,2,0,2,0,2994,1130,1100,157,195,498
12099007838,5613,2317,1603,1590,8,4,0,1,0,2383,1331,1215,182,152,350
12099007840,1622,694,457,441,4,0,0,0,0,816,369,315,24,26,72
12099007841,4184,1878,983,1227,11,0,0,3,0,1788,993,1012,81,93,217
12099007842,2385,908,763,666,4,0,0,1,0,1476,296,233,81,94,205
12099007843,3210,1609,535,983,7,4,0,0,0,907,785,1168,93,94,163
12099007844,3412,1324,1083,938,6,3,0,1,0,1712,620,652,70,106,252
12099007845,1904,616,690,563,7,2,0,0,0,1300,284,147,31,44,98
12099007846,514,146,215,146,1,0,0,0,0,315,77,25,27,19,51
12099007847,6073,1528,2790,1636,17,2,0,0,0,4782,613,76,75,92,435
12099007848,2620,823,989,755,6,2,1,0,0,1519,512,336,22,44,187
12099007849,814,202,310,265,4,0,0,0,0,431,211,54,19,41,58
12099007850,1558,535,493,487,2,1,1,0,0,600,509,277,59,25,88
12099007851,2751,815,1071,800,7,6,1,0,0,1736,557,165,60,45,188
12099007852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12099007853,1873,557,708,570,3,0,0,0,0,1078,394,240,33,29,99
