FULLCODE,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
48441012100,64,14,35,15,0,0,46,11,2,0,0,5
48441012200,1137,412,401,324,0,0,699,336,21,10,4,67
48441012300,1855,571,767,517,0,0,1323,376,34,22,7,93
48441012400,1473,341,822,310,0,0,1114,226,16,25,10,82
48441012500,2109,509,1284,316,0,0,1671,248,16,19,24,131
48441012600,2342,400,1737,205,0,0,2029,154,8,26,14,111
48441012701,3826,677,2704,445,0,0,3113,346,19,60,27,261
48441012702,2421,456,1657,308,0,0,1921,275,28,38,17,142
48441012801,1480,407,545,528,0,0,1048,241,31,36,20,104
48441012802,1597,486,502,609,0,0,1080,279,75,33,23,107
48441012900,471,115,145,211,0,0,333,74,18,3,3,40
48441013000,80,23,6,51,0,0,43,19,4,4,1,9
48441013100,2341,1022,624,695,0,0,1337,667,197,15,12,113
48441013200,1129,234,597,298,0,0,897,141,4,6,6,75
48441013300,1873,497,1017,359,0,0,1398,314,17,32,13,99
48441013401,1849,498,816,535,0,0,1296,300,82,42,20,109
48441013402,5367,992,3626,749,0,0,4280,569,43,97,24,354
48441013404,6921,1188,4690,1043,0,0,5500,706,55,115,74,471
48441013501,1950,207,1494,249,0,0,1694,113,8,8,10,117
48441013502,4941,607,3787,547,0,0,4195,368,19,39,31,289
48441013601,1790,411,1030,349,0,0,1426,244,4,10,12,94
48441013602,1782,293,1232,257,0,0,1496,145,0,4,11,126
48441980000,0,0,0,0,0,0,0,0,0,0,0,0
48139060103,2499,1081,1018,400,0,0,1481,735,120,12,15,136
48139060104,1980,1042,655,283,0,0,944,715,215,7,5,94
48139060105,2499,792,1369,338,0,0,1717,588,39,7,26,122
48139060106,1933,737,905,291,0,0,1172,622,21,11,14,93
48139060206,4158,2095,1237,826,0,0,2622,773,442,37,38,246
48139060207,4795,1939,2136,720,0,0,3240,944,257,37,34,283
48139060209,4082,1208,2422,452,0,0,2980,548,192,40,48,274
48139060211,3405,746,2298,361,0,0,2709,347,73,32,20,224
48139060212,4653,1455,2542,656,0,0,3402,759,105,47,45,295
48139060215,2491,1134,1082,275,0,0,1541,398,405,16,30,101
48139060216,5631,2996,1881,754,0,0,3336,732,1136,53,84,290
48139060217,5461,1574,3226,661,0,0,4133,764,91,31,45,397
48139060218,1757,511,973,273,0,0,1299,331,10,6,19,92
48139060219,3319,977,1944,398,0,0,2395,604,79,22,21,198
48139060220,2221,625,1226,370,0,0,1711,264,39,20,17,170
48139060221,5201,1211,3509,481,0,0,4252,448,66,27,63,345
48139060300,3354,1215,1534,605,0,0,2304,693,114,19,25,199
48139060400,2995,1778,846,371,0,0,1299,450,1062,28,24,132
48139060500,1615,586,646,383,0,0,1041,365,90,11,13,95
48139060601,3154,930,1570,654,0,0,2333,411,181,16,25,188
48139060602,2397,599,1249,549,0,0,1788,352,26,26,18,187
48139060702,4234,1206,2303,725,0,0,3201,607,78,51,45,252
48139060704,2638,881,1221,536,0,0,1741,385,237,62,37,176
48139060801,8062,1837,5397,828,0,0,6519,652,142,48,67,634
48139060802,5706,1287,3596,823,0,0,4522,587,69,54,33,441
48139060803,854,315,374,165,0,0,557,228,26,2,2,39
48139060900,5333,1014,3613,706,0,0,4245,548,74,28,37,401
48139061000,2864,961,1441,462,0,0,1960,396,323,15,22,148
48139061100,3170,971,1720,479,0,0,2205,685,65,15,28,172
48139061200,1110,345,581,184,0,0,732,266,41,6,5,60
48139061300,2001,593,1114,294,0,0,1344,436,35,10,25,151
48139061401,1445,389,866,190,0,0,1081,194,19,11,32,108
48139061402,3040,1011,1592,437,0,0,2061,702,30,22,44,181
48139061500,2342,1353,503,486,0,0,1004,893,320,7,15,103
48139061600,3081,1601,959,521,0,0,1447,946,450,23,46,169
48139061700,3418,845,2026,547,0,0,2426,537,21,21,79,334
48153950500,1348,481,714,153,0,0,648,634,4,4,2,56
48153950600,2062,863,1013,186,0,0,951,993,45,12,11,50
48389950200,1565,1426,28,111,0,0,158,1377,3,4,4,19
48389950300,1536,1284,60,192,0,0,298,1177,7,10,8,36
48389950400,2718,2426,113,179,0,0,562,2064,11,22,14,45
48389950600,1257,988,85,184,0,0,320,903,0,8,1,25
48287000100,3496,1071,1877,548,0,0,2813,255,52,14,53,309
48287000200,2101,889,987,225,0,0,1317,135,351,9,20,269
48287000300,2030,663,1132,235,0,0,1451,189,28,16,8,338
48287000400,3132,1463,1253,416,0,0,1780,761,219,36,34,302
48507950100,655,612,30,13,0,0,79,558,1,2,0,15
48507950200,1254,1154,64,36,0,0,158,1061,1,0,1,33
48507950301,1041,1004,21,16,0,0,65,961,0,0,0,15
48507950302,4477,4383,32,62,0,0,198,4232,2,4,6,35
48005000102,3015,643,1985,387,0,0,2451,303,26,26,19,190
48005000103,1646,412,977,257,0,0,1395,117,41,9,4,80
48005000104,2125,410,1365,350,0,0,1809,155,7,6,12,136
48005000201,1773,419,1061,293,0,0,1413,199,30,17,6,108
48005000202,1686,565,789,332,0,0,1188,250,127,7,2,112
48005000301,3617,1129,1853,635,0,0,2729,360,282,20,12,214
48005000302,2959,753,1696,510,0,0,2371,370,44,23,14,137
48005000400,2809,1311,1003,495,0,0,1579,486,574,24,10,136
48005000500,2029,1701,148,180,0,0,363,190,1406,13,9,48
48005000600,2538,1741,446,351,0,0,883,798,757,24,13,63
48005000700,1214,763,216,235,0,0,454,421,276,14,3,46
48005000800,3955,1325,2006,624,0,0,2746,507,429,56,29,188
48005000902,2230,541,1319,370,0,0,1728,171,98,65,22,146
48005000903,2254,655,1288,311,0,0,1699,171,131,65,40,148
48005000904,1880,688,919,273,0,0,1336,260,168,12,7,97
48005001001,2192,1119,763,310,0,0,1050,795,236,5,5,101
48005001002,2613,779,1495,339,0,0,1821,593,52,12,9,126
48005001101,2113,371,1449,293,0,0,1822,122,26,10,6,127
48005001102,1947,263,1297,387,0,0,1739,85,6,5,6,106
48005001200,2121,461,1279,381,0,0,1886,55,15,16,11,138
48005001300,3816,557,2524,735,0,0,3393,117,30,19,9,248
48073950100,1776,443,1031,302,0,0,1426,198,38,10,7,97
48073950201,1615,203,1187,225,0,0,1444,60,6,10,7,88
48073950202,2654,459,1654,541,0,0,2289,118,49,12,14,172
48073950301,2761,668,1735,358,0,0,2264,285,64,15,15,118
48073950302,2062,614,1120,328,0,0,1601,169,193,14,13,72
48073950400,1077,652,311,114,0,0,489,121,436,2,6,23
48073950500,1528,845,438,245,0,0,728,360,372,10,13,45
48073950600,3365,1065,1705,595,0,0,2421,538,185,43,26,152
48073950700,1565,649,574,342,0,0,972,381,114,9,6,83
48073950801,2029,487,1245,297,0,0,1741,85,82,6,4,111
48073950802,1404,323,836,245,0,0,1159,87,63,6,11,78
48073950900,2475,660,1289,526,0,0,1894,132,287,23,6,133
48073951000,2159,745,1083,331,0,0,1603,152,278,10,8,108
48073951100,621,156,340,125,0,0,500,23,59,2,3,34
48341950100,1052,287,650,115,0,0,652,328,0,2,5,65
48341950201,664,481,59,124,0,0,45,542,9,13,31,24
48341950202,2055,596,1219,240,0,0,1214,676,6,37,13,109
48341950301,1103,551,381,171,0,0,385,641,4,23,5,45
48341950302,2454,770,1400,284,0,0,1349,941,10,22,14,118
48341950400,1900,858,749,293,0,0,764,981,6,33,5,111
48193950100,1906,327,1263,316,0,0,1620,129,2,11,7,137
48193950200,1490,286,1016,188,0,0,1231,71,2,12,6,168
48193950300,2173,395,1396,382,0,0,1863,116,6,15,7,166
48095950300,1551,319,1071,161,0,0,1113,334,4,10,9,81
48295950200,958,200,681,77,0,0,650,241,0,3,6,58
48295950300,797,95,620,82,0,0,664,44,5,12,2,70
48039660100,3322,930,2015,377,0,0,2330,568,41,131,45,207
48039660200,3875,1212,2116,547,0,0,2546,750,66,183,81,249
48039660301,2184,725,1032,427,0,0,1370,454,66,58,48,188
48039660302,2064,668,1237,159,0,0,1366,394,51,61,36,156
48039660303,2837,950,1526,361,0,0,1911,519,60,96,51,200
48039660401,1623,682,680,261,0,0,888,479,51,96,25,84
48039660402,2812,1185,1316,311,0,0,1509,674,94,279,114,142
48039660403,2613,929,1233,451,0,0,1565,574,85,153,66,170
48039660501,1647,842,534,271,0,0,784,303,244,150,57,109
48039660502,1857,840,717,300,0,0,892,706,41,72,41,105
48039660503,1729,652,775,302,0,0,1062,524,9,28,10,96
48039660504,1040,467,438,135,0,0,569,403,12,9,4,43
48039660603,1144,724,129,291,0,0,488,135,390,20,32,79
48039660604,2343,1317,719,307,0,0,939,465,323,286,108,222
48039660605,3847,2249,1026,572,0,0,1393,768,668,466,260,292
48039660606,2072,1094,734,244,0,0,866,230,306,323,174,173
48039660607,2806,1741,573,492,0,0,1049,425,774,249,159,150
48039660608,2184,901,1021,262,0,0,1403,244,103,169,107,158
48039660609,2849,1614,864,371,0,0,1383,605,421,212,83,145
48039660610,3523,1905,1157,461,0,0,1412,617,511,572,147,264
48039660611,2689,1466,880,343,0,0,1114,503,316,400,130,226
48039660612,2099,1219,620,260,0,0,780,356,451,317,79,116
48039660613,1991,1321,426,244,0,0,713,500,509,90,35,144
48039660614,3883,2800,653,430,0,0,1138,902,1485,136,68,154
48039660615,2805,1928,461,416,0,0,797,651,968,145,80,164
48039660616,2813,1617,828,368,0,0,1095,568,562,295,102,191
48039660703,2839,1391,1078,370,0,0,1277,309,497,468,104,184
48039660704,3928,1944,1570,414,0,0,1989,621,441,493,137,247
48039660705,3166,1800,908,458,0,0,1469,652,694,112,77,162
48039660706,2316,1036,1042,238,0,0,1187,326,148,401,88,166
48039660707,2728,1225,1132,371,0,0,1476,559,200,231,62,200
48039660708,5819,2567,2292,960,0,0,3480,1107,397,331,106,398
48039660803,2516,1129,1054,333,0,0,1357,576,188,171,36,188
48039660804,2630,1126,1136,368,0,0,1398,757,157,59,72,187
48039660805,3247,1316,1516,415,0,0,1921,762,173,118,72,201
48039660806,1655,717,743,195,0,0,979,427,82,39,17,111
48039660901,863,447,246,170,0,0,368,451,1,8,8,27
48039660902,3143,1360,1226,557,0,0,1623,1101,83,104,26,206
48039661000,5075,1748,2523,804,0,0,3151,1446,10,49,43,376
48039661100,1674,625,643,406,0,0,1009,530,19,15,13,88
48039661200,1918,628,750,540,0,0,1299,477,8,22,16,96
48039661300,1221,524,395,302,0,0,684,420,35,5,9,68
48039661400,4719,1480,2242,997,0,0,3245,1100,33,40,30,271
48039661501,2897,965,1422,510,0,0,1874,789,22,22,22,168
48039661502,2958,899,1577,482,0,0,2005,693,18,29,20,193
48039661601,3715,1036,1991,688,0,0,2666,753,21,26,30,219
48039661602,1665,642,753,270,0,0,970,588,4,15,9,79
48039661700,1906,396,1128,382,0,0,1435,298,13,8,10,142
48039661800,5037,2056,2203,778,0,0,2824,1146,329,250,79,409
48039661901,2127,952,876,299,0,0,1223,453,277,21,16,137
48039661902,5783,3489,1391,903,0,0,2637,1366,1212,114,74,380
48039662000,4383,1116,2615,652,0,0,3164,588,252,21,29,329
48039662100,4104,1599,1862,643,0,0,2349,944,515,39,27,230
48039662200,3729,1129,2012,588,0,0,2543,766,106,60,31,223
48039662300,2705,831,1343,531,0,0,1847,569,75,17,25,172
48039662400,3429,818,2023,588,0,0,2428,618,49,28,19,287
48039662500,2181,657,1261,263,0,0,1452,466,84,15,17,147
48039662600,1936,484,1128,324,0,0,1463,221,80,7,21,144
48039662700,1611,371,947,293,0,0,1188,225,67,7,15,109
48039662800,4245,1288,2246,711,0,0,2924,547,484,25,23,242
48039662900,2952,816,1583,553,0,0,2056,478,180,17,19,202
48039663000,2156,583,1144,429,0,0,1562,258,147,18,13,158
48039663100,4049,930,2658,461,0,0,2874,642,19,111,48,355
48039663200,3210,876,1813,521,0,0,2307,592,27,46,32,206
48039663300,1285,458,556,271,0,0,810,372,24,8,6,65
48039663400,4039,1258,2019,762,0,0,2656,838,70,129,62,284
48039663500,3051,886,1554,611,0,0,2038,716,26,32,38,201
48039663600,3988,940,2719,329,0,0,3020,532,19,61,60,296
48039663700,2195,770,1012,413,0,0,1332,617,45,26,26,149
48039663800,3000,1290,1147,563,0,0,1550,1141,81,30,29,169
48039663900,906,485,212,209,0,0,341,496,16,7,1,45
48039664000,1694,740,629,325,0,0,906,612,68,6,7,95
48039664100,3131,1037,1514,580,0,0,1960,903,42,24,14,188
48039664200,1534,366,725,443,0,0,1176,210,2,16,13,117
48039664300,2426,1364,608,454,0,0,856,1231,220,18,13,88
48039664400,2678,1510,710,458,0,0,1026,1359,134,16,13,130
48039664501,3278,966,1833,479,0,0,2257,501,235,21,24,240
48039990000,0,0,0,0,0,0,0,0,0,0,0,0
48031950101,2166,484,1361,321,0,0,1683,222,3,19,11,228
48031950102,1935,458,1244,233,0,0,1582,136,5,22,15,175
48031950201,3121,773,1928,420,0,0,2449,398,7,17,21,229
48031950202,1956,439,1289,228,0,0,1531,237,1,15,17,155
48129950200,948,174,593,181,0,0,801,65,17,7,4,54
48129950300,1133,166,734,233,0,0,1008,52,2,9,0,62
48327950300,1413,284,977,152,0,0,934,396,3,9,10,61
48381020100,1500,257,1075,168,0,0,1254,132,5,12,12,85
48381020200,1306,279,747,280,0,0,1007,174,7,17,21,80
48381020300,963,259,435,269,0,0,688,159,14,14,21,67
48381020400,1338,293,891,154,0,0,1069,137,17,16,21,78
48381020500,1681,587,628,466,0,0,1109,465,15,15,12,65
48381020600,2093,926,849,318,0,0,1091,901,15,14,10,62
48381020800,3339,1001,1533,805,0,0,2287,772,25,45,40,170
48381020900,1302,416,521,365,0,0,887,295,31,14,10,65
48381021000,1489,374,828,287,0,0,1083,284,9,7,14,92
48381021101,2580,601,1538,441,0,0,2009,374,10,29,21,137
48381021102,756,225,145,386,0,0,504,153,22,11,11,55
48381021200,3178,730,1851,597,0,0,2446,475,13,28,23,193
48381021300,3191,740,1842,609,0,0,2488,451,32,28,25,167
48381021500,3445,601,2384,460,0,0,2738,397,7,39,20,244
48381021602,3447,648,2369,430,0,0,2797,338,20,43,28,221
48381021603,1389,289,931,169,0,0,1069,176,10,31,21,82
48381021604,3160,552,2264,344,0,0,2516,282,16,65,40,241
48381021605,1388,251,950,187,0,0,1114,131,9,34,21,79
48381021606,3607,610,2606,391,0,0,2992,348,6,31,24,206
48381021609,3722,613,2697,412,0,0,3017,281,19,106,74,225
48381021610,2101,387,1363,351,0,0,1621,281,6,21,22,150
48381021611,4780,1007,2911,862,0,0,3612,680,22,92,52,322
48381021702,3947,704,2615,628,0,0,3143,511,7,24,19,243
48381021705,1802,385,908,509,0,0,1364,311,6,6,5,110
48381021706,2092,328,1362,402,0,0,1740,193,6,14,13,126
48381021707,3810,665,2703,442,0,0,3018,442,13,43,30,264
48381021708,3993,652,2893,448,0,0,3205,458,4,38,30,258
48381021802,2166,469,1228,469,0,0,1743,283,10,18,17,95
48381021803,1809,375,1027,407,0,0,1384,250,3,23,12,137
48381021804,2057,479,1182,396,0,0,1558,316,5,12,3,163
48381021900,4330,509,3331,490,0,0,3692,307,3,40,27,261
48381022001,4438,1192,2456,790,0,0,3001,988,32,86,54,277
48381022002,3745,1378,1570,797,0,0,2084,1266,22,132,36,205
48137950300,1122,291,743,88,0,0,579,484,0,1,3,55
48061010101,1754,1486,206,62,0,0,285,1437,3,1,2,26
48061010102,1177,839,233,105,0,0,330,800,0,10,4,33
48061010103,1023,918,91,14,0,0,75,933,3,0,3,9
48061010201,938,807,100,31,0,0,130,777,0,3,4,24
48061010204,1956,1454,369,133,0,0,465,1390,3,15,19,64
48061010205,1962,1414,342,206,0,0,543,1333,2,7,5,72
48061010301,2545,2310,197,38,0,0,179,2330,1,2,9,24
48061010303,2099,1825,223,51,0,0,265,1784,0,5,4,41
48061010304,2418,1817,454,147,0,0,588,1747,4,7,10,62
48061010403,1452,1256,148,48,0,0,170,1253,0,1,3,25
48061010404,1359,1191,119,49,0,0,160,1167,0,7,2,23
48061010405,3617,2575,775,267,0,0,1158,2283,2,24,22,128
48061010406,1044,858,114,72,0,0,209,795,0,5,0,35
48061010500,1301,1232,54,15,0,0,63,1219,0,4,3,12
48061010602,1106,795,232,79,0,0,327,733,0,6,10,30
48061010603,2049,1855,152,42,0,0,241,1764,1,6,4,33
48061010604,2250,1849,291,110,0,0,365,1819,3,5,5,53
48061010700,1910,1529,300,81,0,0,416,1419,2,5,9,59
48061010801,2131,1681,305,145,0,0,472,1586,1,16,7,49
48061010802,1424,1005,241,178,0,0,442,917,3,11,9,42
48061010900,588,527,46,15,0,0,59,510,0,2,3,14
48061011000,1511,1435,66,10,0,0,67,1412,3,9,4,16
48061011100,1356,1264,74,18,0,0,108,1231,0,3,1,13
48061011200,792,692,75,25,0,0,97,684,1,2,0,8
48061011301,826,572,195,59,0,0,283,495,0,2,10,36
48061011302,2343,1501,632,210,0,0,873,1278,8,25,29,130
48061011401,1660,1419,184,57,0,0,210,1414,1,2,9,24
48061011402,2089,1706,294,89,0,0,365,1637,0,17,8,62
48061011500,2492,2301,143,48,0,0,206,2260,0,0,1,25
48061011601,1748,1670,67,11,0,0,49,1684,0,1,2,12
48061011602,1851,1783,46,22,0,0,61,1772,1,2,0,15
48061011701,1216,1100,79,37,0,0,99,1100,0,6,0,11
48061011702,1657,1572,82,3,0,0,40,1610,0,0,0,7
48061011801,2678,2252,280,146,0,0,420,2152,8,15,13,70
48061011802,1992,1814,139,39,0,0,137,1806,2,1,15,31
48061011903,825,784,39,2,0,0,38,784,0,0,2,1
48061011904,1173,1051,92,30,0,0,112,1042,1,1,2,15
48061011905,777,639,108,30,0,0,128,629,0,0,2,18
48061011906,1375,1203,116,56,0,0,254,1094,0,3,1,23
48061011907,691,591,78,22,0,0,131,537,0,2,1,20
48061011908,1347,1027,253,67,0,0,306,999,1,2,5,34
48061012002,2962,2255,536,171,0,0,710,2177,2,7,9,57
48061012003,1914,1509,239,166,0,0,410,1386,4,32,14,68
48061012004,1338,842,378,118,0,0,461,812,0,10,5,50
48061012103,599,345,127,127,0,0,337,206,2,4,3,47
48061012104,2738,2305,326,107,0,0,424,2217,4,22,18,53
48061012105,1344,1248,66,30,0,0,102,1230,0,1,1,10
48061012106,954,900,47,7,0,0,60,887,0,0,0,7
48061012201,1278,1137,117,24,0,0,155,1106,0,0,1,16
48061012202,2064,1722,255,87,0,0,371,1637,2,4,3,47
48061012203,1609,1500,75,34,0,0,88,1509,0,0,1,11
48061012301,3360,1849,1100,411,0,0,1687,1446,2,24,25,176
48061012304,2423,1647,492,284,0,0,900,1374,2,17,14,116
48061012305,2281,1026,697,558,0,0,1452,517,7,59,26,220
48061012402,3242,2719,383,140,0,0,503,2648,0,10,9,72
48061012403,1368,1162,156,50,0,0,201,1128,0,4,3,32
48061012404,1443,1351,76,16,0,0,77,1345,1,2,6,12
48061012506,2591,2099,345,147,0,0,613,1810,0,32,33,103
48061012508,1541,1350,123,68,0,0,214,1302,0,4,3,18
48061012509,2015,1840,118,57,0,0,112,1849,0,26,10,18
48061012510,2205,2118,59,28,0,0,84,2085,0,11,3,22
48061012511,1855,1761,79,15,0,0,95,1737,1,4,0,18
48061012512,1503,1467,32,4,0,0,21,1470,0,1,3,8
48061012513,2223,2038,143,42,0,0,203,1980,1,6,13,20
48061012514,2193,2077,87,29,0,0,90,2073,0,6,7,17
48061012515,1511,1282,176,53,0,0,268,1182,0,11,8,42
48061012516,1677,1584,76,17,0,0,82,1573,0,5,2,15
48061012517,2423,2135,239,49,0,0,243,2090,2,29,15,44
48061012607,1328,1288,33,7,0,0,34,1281,0,1,0,12
48061012608,2280,1946,223,111,0,0,350,1862,0,15,9,44
48061012613,3227,2888,248,91,0,0,319,2776,3,41,33,55
48061012614,1880,1779,68,33,0,0,108,1749,0,5,3,15
48061012615,1614,1566,43,5,0,0,48,1548,0,1,9,8
48061012616,2378,2157,178,43,0,0,194,2152,0,5,8,19
48061012617,1535,1412,95,28,0,0,96,1400,5,1,6,27
48061012700,2392,2277,73,42,0,0,97,2256,0,8,4,27
48061012800,3379,3174,146,59,0,0,184,3134,1,8,12,40
48061012900,2605,2261,236,108,0,0,431,2080,2,16,14,62
48061013002,2030,1784,179,67,0,0,295,1666,3,11,12,43
48061013003,941,884,40,17,0,0,74,828,0,13,8,18
48061013004,1783,1608,115,60,0,0,246,1498,0,4,10,25
48061013102,2363,2137,178,48,0,0,238,2072,0,16,2,35
48061013104,1961,1705,177,79,0,0,271,1624,5,5,17,39
48061013106,2275,2142,105,28,0,0,146,2091,0,5,5,28
48061013203,1059,1042,14,3,0,0,51,998,0,0,3,7
48061013204,1169,1123,24,22,0,0,64,1099,0,0,0,6
48061013205,1752,1682,58,12,0,0,73,1663,0,2,4,10
48061013206,1226,1181,30,15,0,0,35,1177,0,1,1,12
48061013207,1458,1368,60,30,0,0,124,1321,0,1,0,12
48061013303,1933,1812,84,37,0,0,143,1754,1,9,1,25
48061013305,2572,2490,70,12,0,0,57,2496,0,4,3,12
48061013306,1425,1388,35,2,0,0,25,1393,0,0,0,7
48061013307,911,897,12,2,0,0,14,890,1,2,0,4
48061013308,1799,1768,30,1,0,0,35,1748,0,2,2,12
48061013309,1467,1436,27,4,0,0,20,1442,0,1,0,4
48061013401,1138,1105,29,4,0,0,38,1077,0,1,0,22
48061013402,994,966,25,3,0,0,28,957,0,1,0,8
48061013500,1333,1148,147,38,0,0,257,1019,0,7,8,42
48061013600,1397,1306,67,24,0,0,88,1283,0,7,0,19
48061013700,1762,1710,48,4,0,0,76,1656,0,4,2,24
48061013801,1031,997,26,8,0,0,53,959,0,3,1,15
48061013802,1504,1466,32,6,0,0,48,1436,0,3,2,15
48061013901,1407,1374,33,0,0,0,26,1371,0,2,3,5
48061013902,2218,2148,66,4,0,0,58,2146,0,1,5,8
48061013903,2120,2076,42,2,0,0,34,2065,0,1,3,17
48061014001,1189,1126,48,15,0,0,94,1076,0,5,1,13
48061014002,909,886,20,3,0,0,41,861,0,0,1,6
48061014101,1871,1802,60,9,0,0,83,1765,0,2,0,21
48061014102,1621,1555,57,9,0,0,44,1551,0,1,11,14
48061014103,1554,1501,49,4,0,0,82,1456,0,1,4,11
48061014201,197,171,21,5,0,0,16,173,0,0,2,6
48061014202,965,798,126,41,0,0,193,753,1,1,2,15
48061014300,2333,2189,109,35,0,0,204,2084,0,4,7,34
48061014401,2664,2451,171,42,0,0,146,2469,1,13,5,30
48061014402,3501,3096,289,116,0,0,343,2981,1,53,46,77
48061014403,1974,1730,201,43,0,0,278,1643,1,8,3,41
48061014404,1766,1630,107,29,0,0,116,1613,0,5,9,23
48061014501,2286,1990,197,99,0,0,245,1939,3,21,33,45
48061014502,2247,2053,143,51,0,0,172,2008,1,21,15,30
48061980001,0,0,0,0,0,0,0,0,0,0,0,0
48061980100,96,48,15,33,0,0,42,43,0,0,4,7
48061990000,0,0,0,0,0,0,0,0,0,0,0,0
48183000201,1762,541,805,416,0,0,1268,190,161,35,15,93
48183000202,2089,376,1380,333,0,0,1751,95,67,23,17,136
48183000300,3561,901,2004,656,0,0,2823,205,259,51,28,195
48183000401,2261,553,1023,685,0,0,1765,169,131,30,18,148
48183000402,1905,502,947,456,0,0,1471,156,130,13,23,112
48183000501,3687,775,2501,411,0,0,3087,171,90,94,28,217
48183000502,2522,895,1076,551,0,0,1814,200,337,32,18,121
48183000601,3152,603,1992,557,0,0,2654,167,58,40,30,203
48183000602,2291,346,1623,322,0,0,1913,95,44,74,25,140
48183000700,3251,863,1734,654,0,0,2513,271,213,40,22,192
48183000800,2770,1039,999,732,0,0,1836,399,353,22,23,137
48183000900,1483,557,462,464,0,0,967,251,178,12,15,60
48183001000,997,508,246,243,0,0,500,205,231,9,6,46
48183001100,1442,885,290,267,0,0,589,161,603,15,13,61
48183001200,1230,971,114,145,0,0,296,238,669,11,2,14
48183001300,1592,1200,186,206,0,0,426,329,782,15,7,33
48183001400,1624,1270,139,215,0,0,414,214,946,15,6,29
48183001500,2480,2034,182,264,0,0,513,149,1741,20,8,49
48183010100,4333,798,2959,576,0,0,3608,195,225,54,35,216
48183010201,2596,688,1273,635,0,0,1953,125,364,20,7,127
48183010202,1938,256,1208,474,0,0,1682,81,36,9,8,122
48183010301,2941,594,1753,594,0,0,2342,196,191,36,24,152
48183010302,3169,452,2086,631,0,0,2691,224,18,9,22,205
48183010401,1712,485,937,290,0,0,1212,227,180,17,6,70
48183010402,3150,534,2053,563,0,0,2668,163,106,24,10,179
48183010501,1831,890,729,212,0,0,1021,127,606,4,2,71
48183010502,1881,986,702,193,0,0,937,93,764,16,8,63
48183010600,3534,721,2130,683,0,0,2834,193,261,39,25,182
48183010700,2138,812,713,613,0,0,1330,388,297,15,18,90
48183980000,34,6,18,10,0,0,32,2,0,0,0,0
48421950200,1208,316,789,103,0,0,775,340,8,7,4,74
48053960101,3113,715,1833,565,0,0,2441,394,12,17,36,213
48053960102,1471,311,925,235,0,0,1157,173,3,12,7,119
48053960200,3070,502,2177,391,0,0,2606,180,11,34,19,220
48053960301,1266,358,666,242,0,0,928,226,32,9,3,68
48053960302,2689,557,1665,467,0,0,2151,298,5,29,17,189
48053960401,2640,499,1741,400,0,0,2248,176,3,12,27,174
48053960402,2311,439,1625,247,0,0,1937,172,0,13,17,172
48053960501,1753,674,757,322,0,0,1094,530,0,7,7,115
48053960502,1522,299,1012,211,0,0,1259,112,2,11,12,126
48053960600,3147,600,2270,277,0,0,2591,250,5,27,24,250
48053960701,2528,759,1190,579,0,0,1847,433,21,27,16,184
48053960702,2144,481,1285,378,0,0,1719,222,6,27,31,139
48053960801,1515,375,806,334,0,0,1129,253,6,14,14,99
