FULLCODE,total_reg,party_dem,party_npp,party_rep,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
13179010501,3125,1254,1070,801,0,0,2380,72,430,24,34,185
13179010503,1794,782,698,314,0,0,988,85,575,11,15,120
13179010504,2004,1378,415,211,0,0,684,81,1146,11,18,64
13179010600,1614,1357,151,106,0,0,298,20,1264,2,6,24
13179990000,0,0,0,0,0,0,0,0,0,0,0,0
13275960100,760,421,158,181,0,0,349,19,378,2,2,10
13275960200,2709,483,1095,1131,0,0,2203,46,314,9,13,124
13275960300,1536,440,532,564,0,0,1062,39,343,14,10,68
13275960400,1603,370,572,661,0,0,1219,17,283,9,7,68
13275960501,2792,1065,896,831,0,0,1634,56,891,35,15,161
13275960502,2092,611,748,733,0,0,1441,64,433,28,9,117
13275960601,2604,835,792,977,0,0,1857,62,495,27,20,143
13275960602,1137,488,323,326,0,0,643,19,395,15,6,59
13275960701,2126,1203,499,424,0,0,889,23,1116,24,7,67
13275960702,2021,1434,356,231,0,0,585,39,1316,10,9,62
13275960800,3795,2282,636,877,0,0,1437,67,2107,34,19,131
13275960900,2422,1242,454,726,0,0,1200,47,1055,15,13,92
13275961000,2582,572,860,1150,0,0,1994,68,384,16,14,106
13275961100,1804,846,439,519,0,0,942,36,758,5,5,58
13075960100,1467,386,494,587,0,0,1123,44,225,11,8,56
13075960200,2187,978,551,658,0,0,1150,58,842,13,15,109
13075960301,1977,774,579,624,0,0,1209,46,633,8,10,71
13075960302,2077,578,637,862,0,0,1431,71,414,11,10,140
13075960400,3013,1044,994,975,0,0,1920,105,815,14,9,150
13265010200,1193,935,95,163,0,0,452,19,697,6,0,19
13303950100,1333,901,224,208,0,0,817,10,423,10,4,69
13303950300,3172,2505,358,309,0,0,1369,29,1644,30,7,93
13303950400,3286,2689,343,254,0,0,1117,18,2043,8,14,86
13303950500,2551,1767,436,348,0,0,1471,34,950,7,13,76
13303950700,2475,1961,270,244,0,0,985,14,1418,10,5,43
13037950100,1258,972,148,138,0,0,605,15,593,9,1,35
13037950200,2362,1869,228,265,0,0,807,19,1462,27,4,43
13215000200,1626,491,584,551,0,0,1133,70,290,26,16,91
13215000300,635,376,207,52,0,0,219,23,353,2,2,36
13215000400,1782,487,777,518,0,0,1296,90,274,12,10,100
13215000800,1287,576,503,208,0,0,721,61,431,2,12,60
13215000900,1553,797,528,228,0,0,715,119,645,13,8,53
13215001000,2590,1100,839,651,0,0,1540,139,713,23,17,158
13215001100,2105,641,532,932,0,0,1655,60,175,35,23,157
13215001200,2344,999,694,651,0,0,1539,84,526,14,12,169
13215001400,1060,709,270,81,0,0,322,36,652,2,4,44
13215001600,1425,981,384,60,0,0,383,55,938,9,8,32
13215001800,667,403,204,60,0,0,239,20,353,4,7,44
13215002000,2174,2034,122,18,0,0,97,44,2002,7,8,16
13215002100,1592,929,424,239,0,0,607,71,823,12,11,68
13215002200,2065,1876,140,49,0,0,129,44,1855,3,6,28
13215002300,1147,797,183,167,0,0,415,39,638,8,8,39
13215002400,645,579,54,12,0,0,58,6,568,1,3,9
13215002500,650,557,77,16,0,0,89,14,527,4,5,11
13215002700,1634,1422,147,65,0,0,167,35,1405,5,6,16
13215002800,1273,1171,91,11,0,0,69,26,1162,1,5,10
13215002901,1832,1625,166,41,0,0,178,32,1580,7,8,27
13215002902,1864,1635,192,37,0,0,169,55,1602,5,6,27
13215003000,1371,1247,99,25,0,0,87,39,1231,1,4,9
13215003200,1291,1158,114,19,0,0,95,28,1147,3,2,16
13215003301,860,724,106,30,0,0,95,44,704,2,5,10
13215003302,1595,1368,181,46,0,0,156,53,1349,5,11,21
13215003400,1185,961,196,28,0,0,150,51,942,13,8,21
13215010106,3597,1489,1234,874,0,0,1934,262,1114,89,35,163
13215010108,2600,1638,739,223,0,0,806,164,1478,31,27,94
13215010109,1658,695,507,456,0,0,886,128,481,40,27,96
13215010110,2525,1127,755,643,0,0,1226,163,853,125,38,120
13215010111,5098,2164,1483,1451,0,0,2734,346,1646,91,36,245
13215010204,4451,1655,1611,1185,0,0,2603,323,1144,111,48,222
13215010205,2179,798,773,608,0,0,1301,157,541,36,37,107
13215010206,1891,637,697,557,0,0,1123,133,429,85,27,94
13215010207,3003,759,1099,1145,0,0,2137,136,401,120,48,161
13215010208,3540,1248,1164,1128,0,0,2049,234,822,174,48,213
13215010209,2569,812,1042,715,0,0,1543,197,541,95,40,153
13215010301,2169,518,510,1141,0,0,1617,67,152,103,58,172
13215010303,3779,1149,1156,1474,0,0,2500,220,631,129,51,248
13215010304,1526,546,518,462,0,0,901,122,367,25,25,86
13215010401,4206,1271,1404,1531,0,0,2952,258,689,46,46,215
13215010402,2620,1051,991,578,0,0,1431,216,774,32,33,134
13215010501,4584,2445,1164,975,0,0,1992,257,1984,51,67,233
13215010502,1194,692,346,156,0,0,455,65,616,7,3,48
13215010602,3482,2730,541,211,0,0,627,150,2583,21,22,79
13215010605,2874,2680,149,45,0,0,122,61,2653,12,9,17
13215010606,81,52,25,4,0,0,23,5,51,0,1,1
13215010607,3721,3171,393,157,0,0,413,135,3093,15,18,47
13215010608,3209,2869,232,108,0,0,238,89,2817,9,10,46
13215010701,4235,3683,399,153,0,0,393,164,3600,11,15,52
13215010702,3868,3580,209,79,0,0,202,78,3526,15,16,31
13215010704,1855,1729,106,20,0,0,90,23,1714,8,4,16
13215010705,3194,2853,280,61,0,0,227,91,2806,14,18,38
13215010801,579,163,379,37,0,0,268,109,148,9,2,43
13215010802,765,202,510,53,0,0,358,157,164,10,17,59
13215011100,1418,717,536,165,0,0,761,65,462,18,21,91
13215011200,1247,771,303,173,0,0,552,46,594,5,11,39
13215011400,909,420,385,104,0,0,478,42,342,3,7,37
13215011500,3235,2256,712,267,0,0,680,311,2080,52,20,92
13089020100,1428,788,388,252,0,0,983,75,76,45,53,196
13089020200,1778,1044,489,245,0,0,1280,67,82,98,46,205
13089020300,3047,2160,589,298,0,0,2243,128,184,101,75,316
13089020400,2093,1458,460,175,0,0,1456,91,186,55,53,252
13089020500,2910,2250,522,138,0,0,1193,150,1240,59,48,220
13089020600,1978,1491,383,104,0,0,813,88,860,53,36,128
13089020700,2054,1597,346,111,0,0,1016,88,701,47,47,155
13089020801,2534,1989,363,182,0,0,1254,93,894,50,41,202
13089020802,3350,2737,392,221,0,0,1258,101,1710,40,55,186
13089020901,2980,2358,457,165,0,0,1446,128,1069,69,45,223
13089020902,2376,1987,317,72,0,0,904,76,1191,34,35,136
13089021101,3047,1185,804,1058,0,0,2068,133,289,174,87,296
13089021103,3518,1346,1272,900,0,0,2128,200,562,161,119,348
13089021104,1669,621,592,456,0,0,981,100,306,59,65,158
13089021204,632,227,314,91,0,0,239,162,100,66,26,39
13089021208,2995,1442,949,604,0,0,1743,177,501,250,124,200
13089021210,4656,1714,1234,1708,0,0,3089,216,257,263,186,645
13089021211,3903,1395,998,1510,0,0,2632,201,215,239,157,459
13089021213,2687,810,668,1209,0,0,2004,87,92,71,54,379
13089021217,1707,843,418,446,0,0,928,109,311,96,85,178
13089021219,3183,1257,855,1071,0,0,2110,163,292,166,99,353
13089021220,2455,1141,601,713,0,0,1460,140,458,111,46,240
13089021221,1998,847,630,521,0,0,1218,113,258,139,68,202
13089021222,2903,1207,1063,633,0,0,1647,168,445,287,88,268
13089021223,835,319,305,211,0,0,418,52,109,114,53,89
13089021224,2391,1294,630,467,0,0,1033,203,734,124,80,217
13089021225,1467,910,397,160,0,0,450,101,622,105,86,103
13089021226,1753,917,596,240,0,0,720,129,627,75,62,140
13089021227,3289,1612,973,704,0,0,1622,196,833,187,83,368
13089021228,2379,793,616,970,0,0,1704,72,95,115,86,307
13089021229,2292,793,576,923,0,0,1713,96,88,70,66,259
13089021230,1766,841,599,326,0,0,789,121,453,142,74,187
13089021301,1815,1115,564,136,0,0,486,197,828,89,120,95
13089021305,1892,917,702,273,0,0,748,307,448,132,82,175
13089021306,2644,1389,1012,243,0,0,731,524,890,172,191,136
13089021307,1919,842,806,271,0,0,742,320,263,317,143,134
13089021308,1773,656,842,275,0,0,744,347,193,254,108,127
13089021309,370,153,196,21,0,0,55,108,106,65,24,12
13089021310,1864,660,976,228,0,0,403,614,246,316,196,89
13089021405,3378,1327,1106,945,0,0,2271,202,231,166,110,398
13089021409,1118,673,367,78,0,0,301,153,519,39,32,74
13089021410,1926,962,678,286,0,0,995,272,369,76,70,144
13089021411,2078,687,790,601,0,0,1529,87,142,68,60,192
13089021412,2722,972,929,821,0,0,1853,174,181,148,83,283
13089021415,2467,1112,838,517,0,0,1338,148,422,195,103,261
13089021416,1172,435,499,238,0,0,714,124,121,57,41,115
13089021417,1690,971,585,134,0,0,609,273,594,66,41,107
13089021418,751,431,285,35,0,0,183,162,327,18,24,37
13089021419,1081,750,289,42,0,0,251,90,605,53,38,44
13089021420,336,152,168,16,0,0,78,115,105,9,16,13
13089021421,726,251,302,173,0,0,364,168,86,24,17,67
13089021502,3569,2114,1023,432,0,0,2012,245,703,154,99,356
13089021503,2585,1164,996,425,0,0,1096,211,491,102,146,539
13089021505,2167,953,941,273,0,0,1238,101,227,130,76,395
13089021506,1826,975,558,293,0,0,1096,95,176,160,56,243
13089021602,3275,1897,680,698,0,0,2260,129,316,161,75,334
13089021604,2770,1507,600,663,0,0,1911,122,135,219,118,265
13089021606,2535,1350,701,484,0,0,1542,172,397,100,83,241
13089021607,1473,843,414,216,0,0,666,127,429,70,49,132
13089021608,2599,1653,662,284,0,0,1061,201,984,122,59,172
13089021609,1404,785,325,294,0,0,879,75,139,120,57,134
13089021703,4023,2112,797,1114,0,0,2810,188,271,230,127,397
13089021707,2344,1258,537,549,0,0,1508,119,191,184,114,228
13089021708,2338,1400,559,379,0,0,1153,158,614,132,116,165
13089021709,1905,1076,447,382,0,0,1021,152,434,83,55,160
13089021710,2339,1180,520,639,0,0,1483,143,255,153,72,233
13089021711,1342,639,458,245,0,0,599,164,236,154,75,114
13089021712,1710,1091,455,164,0,0,514,167,832,70,43,84
13089021808,3112,1530,786,796,0,0,1734,290,521,190,127,250
13089021812,1730,886,527,317,0,0,816,250,338,149,49,128
13089021813,1250,975,261,14,0,0,111,163,914,15,14,33
13089021815,1877,1397,440,40,0,0,249,264,1235,38,31,60
13089021816,1383,739,422,222,0,0,575,181,406,53,67,101
13089021817,1385,823,376,186,0,0,425,89,575,161,49,86
13089021818,3301,1906,760,635,0,0,1672,215,861,215,93,245
13089021819,2847,1394,635,818,0,0,1854,156,335,176,107,219
13089021820,1620,1168,263,189,0,0,500,72,822,98,45,83
13089021821,2560,1229,536,795,0,0,1715,155,263,152,91,184
13089021822,2920,1360,774,786,0,0,1839,215,369,128,105,264
13089021823,2444,1407,477,560,0,0,1158,146,829,90,64,157
13089021824,1251,856,291,104,0,0,272,99,738,41,37,64
13089021906,3893,3244,485,164,0,0,463,156,3036,78,90,70
13089021908,3406,2926,371,109,0,0,267,82,2781,153,54,69
13089021910,4018,3327,507,184,0,0,525,99,3010,199,75,110
13089021911,1358,1246,106,6,0,0,66,36,1220,7,11,18
13089021912,3173,1800,454,919,0,0,1582,77,1087,128,83,216
13089021913,3166,2808,317,41,0,0,228,113,2743,13,23,46
13089021914,3132,2514,397,221,0,0,609,106,2265,20,43,89
13089021915,4067,3383,283,401,0,0,682,92,3096,37,51,109
13089021916,2249,1980,214,55,0,0,299,66,1742,36,41,65
13089021917,2796,2452,279,65,0,0,389,102,2183,23,41,58
13089022001,3331,2020,732,579,0,0,1942,214,689,141,87,258
13089022005,2814,2282,428,104,0,0,352,66,2040,161,106,89
13089022007,1723,1377,281,65,0,0,252,70,1228,64,45,64
13089022010,1203,797,284,122,0,0,345,27,542,140,68,81
13089022011,1846,1339,395,112,0,0,334,38,1123,195,87,69
13089022012,841,491,305,45,0,0,78,24,426,163,71,79
13089022013,2034,1851,154,29,0,0,136,48,1780,12,30,28
13089022014,1065,930,116,19,0,0,58,12,906,32,30,27
13089022015,1489,1040,338,111,0,0,214,36,896,190,87,66
13089022016,2321,1817,360,144,0,0,205,59,1680,258,39,80
13089022100,2815,2298,377,140,0,0,616,104,1852,59,92,92
13089022203,1476,972,383,121,0,0,672,65,516,64,59,100
13089022205,2144,1352,551,241,0,0,1064,137,597,97,108,141
13089022206,1669,1002,520,147,0,0,763,94,504,97,88,123
13089022302,3254,1954,834,466,0,0,2073,150,438,149,166,278
13089022303,2942,1881,671,390,0,0,1751,137,629,106,76,243
13089022304,2162,1284,612,266,0,0,1465,105,170,130,75,217
13089022401,3273,1731,1085,457,0,0,2257,191,178,140,92,415
13089022403,3323,2181,658,484,0,0,2450,117,139,129,85,403
13089022404,2344,517,1790,37,0,0,898,233,260,466,139,348
13089022405,784,358,380,46,0,0,411,48,73,107,36,109
13089022501,4201,2717,1205,279,0,0,2268,159,1002,139,140,493
13089022502,2037,1379,369,289,0,0,1550,73,118,56,46,194
13089022601,3771,2596,742,433,0,0,2433,150,655,143,89,301
13089022602,1647,1184,306,157,0,0,1155,72,129,87,42,162
13089022700,3469,2697,475,297,0,0,2068,108,802,101,50,340
13089022800,2837,1998,629,210,0,0,1755,133,572,93,58,226
13089022900,3731,2741,684,306,0,0,2015,148,1131,127,85,225
13089023000,1783,1198,263,322,0,0,1329,69,174,33,23,155
13089023101,4342,3723,494,125,0,0,938,128,3048,56,50,122
13089023102,2784,2251,327,206,0,0,977,76,1548,27,32,124
13089023107,3784,3168,479,137,0,0,798,136,2667,33,29,121
13089023108,3603,3280,260,63,0,0,319,65,3136,16,27,40
13089023111,1434,1267,107,60,0,0,131,60,1185,28,12,18
13089023112,2959,2667,250,42,0,0,228,75,2579,18,19,40
13089023113,2605,2017,453,135,0,0,836,146,1399,59,33,132
13089023114,2131,1769,255,107,0,0,265,76,1598,69,61,62
13089023115,7,7,0,0,0,0,0,0,7,0,0,0
13089023209,4438,4073,246,119,0,0,244,123,3972,14,35,50
13089023211,2637,2474,122,41,0,0,93,37,2435,22,25,25
13089023212,2972,2789,135,48,0,0,109,77,2734,13,11,28
13089023213,4535,4225,258,52,0,0,144,72,4159,84,37,39
13089023214,4599,4313,255,31,0,0,164,80,4254,23,37,41
13089023215,3589,3187,305,97,0,0,229,114,3069,84,35,58
13089023216,2796,2507,207,82,0,0,206,79,2431,32,20,28
13089023217,3277,3063,162,52,0,0,150,69,2993,9,30,26
13089023218,2023,1907,102,14,0,0,75,35,1872,9,13,19
13089023219,2753,2347,283,123,0,0,278,79,2180,84,64,68
13089023220,2726,2359,259,108,0,0,253,68,2234,56,60,55
13089023221,2322,2014,216,92,0,0,186,122,1933,15,27,39
13089023222,2650,2375,216,59,0,0,156,68,2309,49,34,34
13089023311,3416,3152,173,91,0,0,171,97,3074,17,26,31
13089023313,4223,4033,158,32,0,0,100,66,3987,14,27,29
13089023315,5258,4810,303,145,0,0,301,120,4717,40,40,40
13089023317,2381,2067,220,94,0,0,229,84,2017,5,17,29
13089023318,2717,2521,137,59,0,0,153,74,2454,7,10,19
13089023319,2405,2319,62,24,0,0,42,28,2294,4,15,22
13089023320,1850,1739,91,20,0,0,70,23,1725,5,13,14
13089023321,2396,2278,95,23,0,0,66,42,2258,4,10,16
13089023322,2028,1840,136,52,0,0,116,43,1798,16,22,33
13089023323,2946,2710,186,50,0,0,152,62,2641,28,26,37
13089023324,2738,2599,89,50,0,0,91,30,2573,19,11,14
13089023325,3987,3793,132,62,0,0,142,61,3715,24,19,26
13089023326,2146,2038,84,24,0,0,64,49,1995,8,10,20
13089023327,4275,4086,155,34,0,0,101,59,4055,8,33,19
13089023328,3450,3292,132,26,0,0,103,66,3229,8,20,24
13089023329,3502,3317,119,66,0,0,114,69,3270,5,18,26
13089023330,2306,2186,69,51,0,0,75,30,2167,7,12,15
13089023331,2866,2697,120,49,0,0,110,52,2654,9,18,23
13089023332,2144,1994,105,45,0,0,93,43,1957,12,14,25
13089023410,3528,3339,166,23,0,0,115,59,3300,5,22,27
13089023411,3227,3048,150,29,0,0,180,59,2944,9,13,22
13089023413,3317,3115,136,66,0,0,171,46,3029,9,29,33
13089023422,4502,4316,139,47,0,0,99,71,4277,10,21,24
13089023424,3985,3806,123,56,0,0,109,55,3753,14,33,21
13089023425,4759,4546,159,54,0,0,177,47,4452,11,31,41
13089023426,3891,3748,99,44,0,0,90,32,3719,10,13,27
13089023427,2948,2810,84,54,0,0,90,32,2780,14,13,19
13089023429,2590,2478,93,19,0,0,89,23,2441,6,15,16
13089023430,3636,3437,176,23,0,0,142,53,3386,13,22,20
13089023431,1524,1455,52,17,0,0,38,21,1446,2,9,8
13089023432,3256,3126,90,40,0,0,89,37,3095,6,10,19
13089023433,3214,3067,85,62,0,0,111,34,3025,9,14,21
13089023434,3466,3208,170,88,0,0,218,72,3120,13,20,23
13089023435,1030,949,58,23,0,0,49,19,946,0,8,8
13089023436,2512,2420,69,23,0,0,58,27,2394,5,14,14
13089023437,5175,4960,155,60,0,0,158,48,4886,16,30,37
13089023438,4095,3921,134,40,0,0,118,60,3862,7,20,28
13089023439,1996,1851,134,11,0,0,84,32,1828,9,17,26
13089023440,3411,3188,138,85,0,0,161,48,3134,14,19,35
13089023441,2917,2781,74,62,0,0,81,28,2773,8,12,15
13089023442,2686,2563,84,39,0,0,78,24,2543,6,14,21
13089023443,4308,4086,156,66,0,0,169,52,4025,25,13,24
13089023444,1976,1802,129,45,0,0,132,23,1774,7,24,16
13089023445,3727,3517,137,73,0,0,156,62,3444,14,24,27
13089023446,1603,1505,80,18,0,0,70,25,1465,10,15,18
13089023447,2458,2355,53,50,0,0,98,31,2304,2,9,14
13089023448,2933,2768,114,51,0,0,101,39,2744,13,13,23
13089023501,2774,2483,251,40,0,0,360,55,2268,13,17,61
13089023504,2714,2523,153,38,0,0,184,43,2418,12,15,42
13089023505,2376,2185,145,46,0,0,194,37,2081,9,13,42
13089023506,5087,4765,235,87,0,0,307,99,4589,15,23,54
13089023507,3636,3369,204,63,0,0,200,63,3304,11,19,39
13089023601,2530,2172,283,75,0,0,719,65,1562,36,43,105
13089023602,2134,1933,160,41,0,0,371,44,1642,13,16,48
13089023603,2921,2708,178,35,0,0,274,44,2521,15,25,42
13089023701,2112,1756,281,75,0,0,628,81,1252,24,29,98
13089023702,2906,2656,199,51,0,0,369,57,2391,19,20,50
13089023801,4322,3552,633,137,0,0,1262,167,2576,50,59,208
13089023802,2451,2095,298,58,0,0,439,96,1806,18,22,70
13089023803,4545,4075,361,109,0,0,722,115,3533,30,34,111
13089980000,0,0,0,0,0,0,0,0,0,0,0,0
13271950101,1838,1184,311,343,0,0,808,29,927,14,6,54
13271950102,756,372,170,214,0,0,472,22,229,1,1,31
13271950103,1191,560,230,401,0,0,840,21,259,7,5,59
13271950200,894,392,180,322,0,0,729,10,103,2,6,44
13271950500,1629,788,327,514,0,0,997,24,512,6,5,85
13257970101,1475,315,552,608,0,0,1081,31,237,6,14,106
13257970102,3009,407,957,1645,0,0,2524,70,188,46,21,160
13257970201,1444,145,589,710,0,0,1230,34,31,11,10,128
13257970202,2650,430,891,1329,0,0,2102,52,292,25,20,159
13257970301,2319,755,912,652,0,0,1440,41,674,22,14,128
13257970302,2292,380,856,1056,0,0,1831,55,217,27,13,149
13257970401,2483,245,846,1392,0,0,2219,45,77,6,6,130
13257970402,2327,277,966,1084,0,0,1941,66,146,20,11,143
13059000100,808,207,521,80,0,0,593,44,35,33,15,88
13059000401,332,137,164,31,0,0,186,28,54,9,18,37
13059000402,898,283,547,68,0,0,528,51,149,53,22,95
13059000600,1411,795,456,160,0,0,858,43,382,17,12,99
13059000900,1957,1544,321,92,0,0,494,60,1319,15,12,57
13059001200,2136,987,488,661,0,0,1519,74,306,29,36,172
13059001700,1532,999,302,231,0,0,921,85,347,35,25,119
13059001800,1827,1131,472,224,0,0,1315,53,274,22,19,144
13059001900,2450,1801,517,132,0,0,1528,85,539,44,42,212
13059002000,1386,644,337,405,0,0,1068,44,159,9,13,93
13059002100,1700,693,621,386,0,0,1372,68,39,41,32,148
13059002200,1423,680,440,303,0,0,1122,67,86,23,25,100
13059030101,1051,469,499,83,0,0,601,83,241,25,13,88
13059030102,1907,1316,504,87,0,0,687,76,1033,20,14,77
13059030200,3146,2462,566,118,0,0,830,98,2084,21,26,87
13059130300,3058,1870,824,364,0,0,998,495,1422,27,26,90
13059130400,4489,2538,1007,944,0,0,2465,370,1353,61,45,195
13059130500,2070,1012,484,574,0,0,1200,103,590,38,25,114
13059130601,2565,1322,707,536,0,0,1266,213,878,47,33,128
13059130602,1711,755,477,479,0,0,1258,82,205,34,25,107
13059130701,3073,1380,821,872,0,0,2016,126,625,54,49,203
13059130702,2023,893,711,419,0,0,1063,153,590,64,34,119
13059140300,3315,2273,781,261,0,0,985,309,1910,16,12,83
13059140400,1814,876,679,259,0,0,706,299,688,15,11,95
13059140500,1083,795,210,78,0,0,233,63,750,4,3,30
13059140600,3423,1793,866,764,0,0,1955,209,1048,34,34,143
13059150300,2870,1432,713,725,0,0,1763,145,683,56,46,177
13059150400,1787,701,895,191,0,0,1157,98,241,96,48,147
13059150500,2743,1242,1159,342,0,0,1727,151,521,94,49,201
13059150600,2138,1131,717,290,0,0,1165,97,675,30,37,134
13059150701,3139,1783,850,506,0,0,1854,181,812,67,56,169
13059150702,1118,564,274,280,0,0,707,40,255,30,16,70
13059150800,4733,2602,1246,885,0,0,2958,224,1036,106,61,348
13059150900,3178,1617,854,707,0,0,2181,161,522,47,66,201
13141480300,2088,1273,349,466,0,0,896,27,1063,1,9,92
13141480400,3675,3243,201,231,0,0,597,18,2976,14,6,64
13219030101,1103,81,319,703,0,0,967,16,19,14,9,78
13219030102,1611,206,487,918,0,0,1290,51,43,67,37,123
13219030103,1996,424,679,893,0,0,1583,94,137,35,21,126
13219030104,5604,1070,1588,2946,0,0,4433,196,159,254,156,406
13219030201,2025,542,555,928,0,0,1515,113,173,58,33,133
13219030202,2381,570,649,1162,0,0,1773,104,118,137,51,198
13219030300,4427,814,1234,2379,0,0,3629,157,124,109,48,360
13219030401,1340,250,307,783,0,0,1131,40,20,15,15,119
13219030402,4749,1163,1191,2395,0,0,3862,159,254,78,62,334
13219030500,1767,343,369,1055,0,0,1551,35,68,14,7,92
13219030600,2690,516,739,1435,0,0,2210,82,143,45,21,189
13017960100,1583,399,590,594,0,0,1238,46,194,8,9,88
13017960200,1139,280,374,485,0,0,865,29,181,4,7,53
13017960300,2122,1053,558,511,0,0,1121,51,870,19,14,47
13017960400,1921,1116,497,308,0,0,745,109,1001,5,4,57
13017960501,850,608,116,126,0,0,227,14,579,7,6,17
13017960502,2425,955,519,951,0,0,1526,62,715,30,7,85
13005970100,1833,168,494,1171,0,0,1607,36,74,4,7,105
13005970201,2622,537,689,1396,0,0,1864,92,490,12,6,158
13005970202,2172,401,592,1179,0,0,1646,90,309,14,8,105
13261950100,747,242,201,304,0,0,511,18,186,4,2,26
13261950200,3174,2194,352,628,0,0,945,80,2050,33,2,64
13261950300,4035,2916,435,684,0,0,1133,60,2725,17,9,91
13261950400,1693,771,304,618,0,0,967,41,581,12,4,88
13261950500,2363,1013,453,897,0,0,1431,62,719,14,13,124
13261950600,1169,748,216,205,0,0,512,37,567,5,5,43
13261950700,3062,1898,492,672,0,0,1144,85,1697,40,15,81
13261950800,1678,672,338,668,0,0,999,27,555,9,3,85
13167960100,1926,411,581,934,0,0,1625,39,145,6,7,104
13167960201,1466,670,210,586,0,0,873,8,530,5,3,47
13167960202,1167,701,147,319,0,0,474,7,643,15,4,24
13167960300,1254,545,189,520,0,0,775,10,435,3,1,30
13071970101,1962,431,805,726,0,0,1380,172,326,10,11,63
13071970102,1138,191,482,465,0,0,848,119,115,5,1,50
13071970200,1813,386,570,857,0,0,1359,45,306,13,9,81
13071970301,1368,1283,72,13,0,0,50,20,1284,0,2,12
13071970302,1507,487,577,443,0,0,897,116,417,9,12,56
13071970400,1502,462,620,420,0,0,870,154,392,17,6,63
13071970500,1725,215,702,808,0,0,1335,173,115,17,3,82
13071970601,1799,225,555,1019,0,0,1455,86,103,35,15,105
13071970602,1708,286,736,686,0,0,1196,201,208,10,1,92
13071970702,1053,601,344,108,0,0,306,124,569,10,9,35
13071970703,2655,742,882,1031,0,0,1697,203,556,46,25,128
13071970704,1456,486,486,484,0,0,884,110,388,16,10,48
13071970800,2058,1097,504,457,0,0,818,133,1010,5,8,84
13071970901,1807,198,659,950,0,0,1591,33,70,14,7,92
13071970902,1661,223,614,824,0,0,1280,147,147,5,8,74
13107970101,2241,758,545,938,0,0,1441,34,686,4,3,73
13107970102,875,253,248,374,0,0,594,32,209,3,1,36
13107970200,1280,438,262,580,0,0,815,13,404,2,1,45
13107970300,2558,1110,441,1007,0,0,1306,40,1134,10,11,57
13107970401,1702,775,333,594,0,0,834,43,762,2,3,58
13107970402,938,192,217,529,0,0,666,37,165,8,2,60
13107970500,911,132,252,527,0,0,735,16,81,4,5,70
13107970601,1484,501,341,642,0,0,886,35,470,28,12,53
13107970602,1735,505,445,785,0,0,1148,55,438,15,12,67
13053020100,1938,1180,396,362,0,0,1050,61,702,18,12,95
13053020201,176,28,142,6,0,0,105,15,17,3,2,34
13053020203,397,122,258,17,0,0,177,79,108,3,2,28
13053020205,910,224,655,31,0,0,427,185,211,15,18,54
13053020206,23,7,16,0,0,0,7,8,7,0,0,1
13307960100,761,615,98,48,0,0,335,7,388,1,1,29
13307960200,661,508,85,68,0,0,303,11,325,7,0,15
13135050105,2869,951,1237,681,0,0,1372,364,691,213,68,161
13135050110,3468,792,1450,1226,0,0,2250,353,388,101,93,283
13135050111,1059,267,475,317,0,0,599,183,158,41,16,62
13135050112,3274,1106,1485,683,0,0,1488,530,658,291,100,207
13135050113,3328,1166,1552,610,0,0,1378,430,759,502,93,166
13135050114,1884,481,794,609,0,0,1182,200,245,129,30,98
13135050115,2203,564,823,816,0,0,1299,255,320,146,45,138
13135050116,4483,1099,1909,1475,0,0,2524,295,472,693,164,335
13135050117,2753,705,1092,956,0,0,1704,221,268,264,79,217
13135050118,1709,507,751,451,0,0,905,291,265,92,35,121
13135050119,2998,819,1395,784,0,0,1517,348,382,429,123,199
13135050120,1638,396,695,547,0,0,1061,125,183,86,54,129
13135050121,3970,1165,1721,1084,0,0,2112,531,606,285,143,293
13135050205,2491,973,904,614,0,0,1195,250,558,261,74,153
13135050215,1604,842,659,103,0,0,334,120,668,377,48,57
13135050218,2259,759,1040,460,0,0,889,415,352,407,76,120
13135050219,2417,1046,905,466,0,0,942,220,589,422,118,126
13135050221,1903,868,808,227,0,0,567,311,568,314,76,67
13135050222,3443,1292,1457,694,0,0,1353,348,746,719,105,172
13135050223,3679,1469,1457,753,0,0,1625,342,965,377,111,259
13135050224,1999,539,933,527,0,0,990,150,219,432,88,120
13135050225,2130,956,688,486,0,0,953,236,641,134,43,123
13135050226,2220,975,921,324,0,0,675,411,666,235,110,123
13135050227,1506,481,457,568,0,0,967,94,224,71,37,113
13135050228,2355,1372,743,240,0,0,663,200,1143,166,66,117
13135050229,1235,785,401,49,0,0,217,178,688,73,37,42
13135050230,1501,627,749,125,0,0,263,235,459,388,81,75
13135050231,2917,1000,1293,624,0,0,1100,194,474,833,140,176
13135050232,1930,625,908,397,0,0,679,134,292,623,110,92
13135050233,1880,585,857,438,0,0,701,147,297,586,66,83
13135050234,3205,1073,1280,852,0,0,1536,220,448,646,147,208
13135050235,3746,1509,1559,678,0,0,1243,343,798,906,211,245
13135050236,1961,877,815,269,0,0,420,131,610,602,118,80
13135050237,2772,792,1045,935,0,0,1461,129,282,574,156,170
13135050238,2473,805,1102,566,0,0,820,88,425,740,261,139
13135050239,2985,934,1365,686,0,0,1184,194,492,770,143,202
13135050240,2600,850,1156,594,0,0,1065,212,460,568,137,158
