GEOID20,total_reg,party_dem,party_rep,party_npp,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
24033801600,1482,1225,35,178,3,2,13,0,53,71,1322,10,10,16
24033801701,2679,2323,96,217,3,0,13,0,161,104,2337,18,17,42
24033801702,2264,1949,66,208,2,1,14,0,104,82,2023,14,14,27
24033801704,3153,2692,92,311,2,1,17,0,262,110,2673,25,19,64
24033801707,3413,2839,103,395,5,4,20,0,264,227,2777,25,23,97
24033801709,3105,2634,112,295,5,4,19,0,201,158,2643,35,25,43
24033801801,1108,936,28,122,3,1,8,0,48,40,989,12,6,13
24033801802,2544,2192,61,232,3,1,18,0,110,75,2285,17,26,31
24033801807,2880,2537,54,229,1,1,18,0,119,73,2624,17,15,32
24033801808,2292,1953,51,246,4,3,13,0,174,72,1971,7,15,53
24033801809,3050,2632,75,270,3,3,11,0,253,106,2561,23,18,89
24033801901,3761,3089,198,386,6,3,22,0,304,201,3107,48,38,63
24033801904,2305,1895,106,262,0,1,14,0,221,110,1860,39,19,56
24033801905,4160,3470,134,479,5,6,23,0,459,170,3313,48,40,130
24033801906,1370,1070,89,172,3,3,10,0,435,127,692,8,19,89
24033801907,2568,2225,82,219,7,2,12,0,259,108,2120,17,13,51
24033801908,2044,1768,44,200,1,2,17,0,94,54,1858,13,13,12
24033802001,3174,2709,79,339,6,3,16,0,289,115,2640,25,15,90
24033802002,2908,2527,78,259,1,3,14,0,154,108,2547,21,16,62
24033802103,2277,1964,66,202,3,1,8,0,122,102,1999,14,10,30
24033802104,1446,1245,47,138,2,1,3,0,74,68,1235,17,20,32
24033802106,2721,2325,67,265,7,1,22,0,101,81,2468,25,15,31
24033802107,1907,1634,61,179,2,2,12,0,81,47,1741,7,13,18
24033802201,2484,2007,107,333,3,1,8,0,413,156,1780,36,27,72
24033802203,3223,2752,111,288,2,2,27,0,184,161,2781,24,18,55
24033802204,4751,4166,101,404,7,4,26,0,209,175,4230,31,41,65
24033802301,2896,2465,93,268,7,5,19,0,232,138,2424,20,18,64
24033802404,2657,2262,72,281,2,2,23,0,150,63,2371,16,15,42
24033802405,2742,2396,55,235,3,5,12,0,225,71,2346,18,11,71
24033802406,1284,1118,29,115,1,0,10,0,77,54,1125,11,4,13
24033802407,2608,2225,70,264,2,0,16,0,117,63,2337,25,27,39
24033802408,1270,1086,25,127,0,0,15,0,70,53,1101,12,20,14
24033802501,1851,1604,42,174,4,1,6,0,78,68,1656,16,9,24
24033802502,1635,1421,34,150,1,1,6,0,66,76,1441,18,12,22
24033802600,2007,1704,47,197,3,3,13,0,80,114,1761,15,8,29
24033802700,1857,1534,67,208,2,5,16,0,110,112,1558,14,22,41
24033802803,3763,3244,93,364,6,3,19,0,277,125,3227,33,29,72
24033802804,3947,3455,99,324,3,5,22,0,158,108,3584,28,26,43
24033802805,3626,3185,95,283,2,1,21,0,120,174,3250,17,20,45
24033802901,2486,2084,83,259,4,4,15,0,102,142,2164,15,30,33
24033803001,1873,1601,58,181,4,3,10,0,87,114,1607,25,9,31
24033803002,1889,1646,39,167,0,2,17,0,51,83,1701,14,14,26
24033803100,1557,1292,49,187,0,2,9,0,68,129,1316,14,15,15
24033803200,1561,1299,46,175,3,6,11,0,130,114,1266,12,8,31
24033803300,3041,2567,98,303,5,4,27,0,184,412,2313,34,36,62
24033803403,3806,3241,108,379,6,4,17,0,136,252,3312,40,23,43
24033803508,2086,1741,52,239,1,3,17,0,93,132,1776,11,35,39
24033803509,1468,1212,33,190,1,4,19,0,134,83,1149,28,30,44
24033803512,5204,4403,138,559,6,4,30,0,250,195,4523,64,50,122
24033803513,3590,3105,75,342,7,2,22,0,202,121,3126,30,37,74
24033803514,3669,3123,65,413,8,1,17,0,638,87,2664,39,44,197
24033803516,3650,2949,145,480,8,5,20,0,250,165,2926,99,107,103
24033803519,4185,3604,101,419,4,3,26,0,228,155,3644,45,29,84
24033803520,3626,3040,137,377,1,3,17,0,201,189,3053,76,46,61
24033803521,4997,4185,169,589,6,3,16,0,338,168,4158,98,85,150
24033803524,2909,2522,63,269,2,4,19,0,471,115,2090,32,42,159
24033803525,1445,1218,34,161,0,3,8,0,263,42,1015,5,18,102
24033803526,2806,2407,65,284,3,1,9,0,114,63,2525,32,27,45
24033803527,2362,2008,65,248,4,3,6,0,92,56,2119,20,35,40
24033803528,6187,5262,156,645,4,2,34,0,243,187,5482,79,91,105
24033803601,2767,2370,72,271,3,2,12,0,88,171,2369,40,30,69
24033803602,1263,1076,44,125,1,0,8,0,39,90,1089,14,16,15
24033803605,3749,2823,292,540,6,4,35,0,545,927,1926,104,86,161
24033803606,3493,2569,316,515,3,5,28,0,557,717,1769,139,99,212
24033803607,2849,2239,154,396,5,7,15,0,341,368,1921,51,48,120
24033803608,3868,3128,174,490,10,3,25,0,426,565,2476,104,105,192
24033803610,1838,1425,120,240,4,1,14,0,240,326,1081,45,64,82
24033803612,1606,1247,71,244,4,1,17,0,174,201,1113,30,23,65
24033803613,2768,2221,129,363,4,5,24,0,210,316,2058,46,47,91
24033803700,1349,1001,92,205,11,1,10,0,265,388,596,27,21,52
24033803801,1190,904,72,184,3,2,12,0,162,323,640,5,17,43
24033803803,2710,2101,143,401,5,2,27,0,281,743,1489,58,49,90
24033803900,1425,1034,130,212,4,7,12,0,258,538,526,25,26,52
24033804001,2136,1783,73,237,4,2,26,0,101,226,1681,42,37,49
24033804002,1674,1273,115,242,3,0,17,0,240,563,739,29,37,66
24033804101,1801,1385,130,240,1,2,13,0,311,159,1185,33,33,80
24033804102,3136,2517,147,401,4,3,33,0,218,604,2134,45,56,79
24033804200,2304,1707,241,307,5,0,14,0,943,162,967,32,48,152
24033804300,1552,1269,70,172,4,5,15,0,145,215,1101,15,28,48
24033804400,1371,1022,84,230,1,4,13,0,235,422,582,22,48,62
24033804600,1773,1364,98,260,8,4,14,0,467,412,721,19,38,116
24033804700,2203,1728,120,305,5,9,13,0,801,338,829,31,53,151
24033804801,900,714,27,138,5,1,11,0,61,94,681,16,19,29
24033804802,653,539,18,84,2,1,4,0,110,123,359,9,12,40
24033804900,1787,1459,71,220,3,3,8,0,275,230,1145,19,23,95
24033805000,2824,2325,110,331,4,2,23,0,240,593,1864,32,25,70
24033805101,1047,785,64,170,4,2,6,0,159,443,347,24,33,41
24033805201,1462,1162,71,188,2,4,12,0,146,367,836,25,22,66
24033805202,1434,1106,64,217,3,3,11,0,171,257,851,47,53,55
24033805500,1163,884,67,183,2,1,9,0,228,373,441,29,13,79
24033805601,335,232,17,73,0,0,4,0,59,209,28,7,7,25
24033805602,346,251,22,63,0,0,1,0,65,164,77,7,7,26
24033805700,2006,1465,121,345,8,3,17,0,350,860,498,85,46,167
24033805801,1852,1412,123,259,10,4,9,0,249,713,700,50,56,84
24033805802,1551,1218,68,206,6,2,19,0,206,656,543,57,24,65
24033805904,1695,1243,141,260,6,0,10,0,405,598,449,82,48,113
24033805906,788,598,47,123,3,1,6,0,109,161,417,29,16,56
24033805907,1062,794,62,177,3,1,14,0,126,213,500,53,38,132
24033805908,1314,1021,47,219,2,4,7,0,380,102,604,48,33,147
24033805909,1672,1217,114,298,1,3,23,0,420,269,804,47,31,101
24033806000,2628,1953,166,438,6,7,16,0,693,742,914,58,64,157
24033806100,2626,1969,195,392,8,3,24,0,996,517,806,45,65,197
24033806400,2699,1859,307,475,6,4,9,0,1773,174,158,124,110,360
24033806501,1714,1241,125,278,10,8,21,0,631,445,445,38,34,121
24033806601,1361,1009,86,225,4,3,15,0,211,480,560,21,25,64
24033806602,2009,1447,166,319,5,9,12,0,367,497,860,86,81,118
24033806706,2623,1968,233,345,11,3,18,0,520,295,1398,134,111,165
24033806708,3184,2335,244,524,10,8,24,0,1546,151,1019,96,80,292
24033806710,4174,3222,219,646,4,5,26,0,542,248,2733,292,175,184
24033806711,2096,1572,134,344,3,5,13,0,275,181,1331,122,76,111
24033806712,1943,1514,91,301,1,4,21,0,216,123,1366,55,89,94
24033806713,1547,1228,55,244,4,2,10,0,164,185,1092,17,36,53
24033806714,1767,1315,85,337,2,4,17,0,391,171,859,90,68,188
24033806800,2589,1605,376,525,7,9,24,0,1398,450,281,116,114,230
24033806900,2535,1538,334,550,3,9,30,0,1230,532,300,135,117,221
24033807000,3723,2298,455,828,19,14,24,0,1847,382,623,306,160,405
24033807102,1803,1208,199,334,9,11,14,0,1010,215,266,72,61,179
24033807301,1637,1066,176,342,2,1,19,0,501,204,538,146,93,155
24033807304,1184,828,126,187,4,2,14,0,317,336,335,68,34,94
24033807305,1665,1179,156,281,8,2,17,0,305,488,617,111,52,92
24033807404,3285,2120,421,651,10,4,25,0,1129,780,704,253,102,317
24033807405,3743,2328,544,754,16,8,26,0,1559,752,761,221,129,321
24033807407,3846,2557,475,722,12,2,32,0,862,604,1519,473,130,258
24033807408,4132,2881,453,696,13,11,25,0,1900,385,1161,177,122,387
24033807409,1632,1204,120,257,3,2,24,0,284,298,791,105,46,108
24033807410,1699,1317,105,230,2,1,25,0,312,325,810,65,64,123
24033807500,3895,2766,334,691,9,7,35,0,1579,607,1159,94,102,354
24033980000,3329,1649,588,871,26,7,11,0,1872,174,103,240,117,823
24035810100,1982,675,865,415,9,4,11,0,1516,60,203,14,25,164
24035810200,1594,416,862,298,5,0,7,0,1346,36,82,8,11,111
24035810300,3337,1016,1606,665,18,4,16,0,2777,53,166,17,42,282
24035810400,4838,1378,2474,931,24,2,22,0,3900,119,232,30,58,499
24035810500,3683,1057,1963,606,19,5,21,0,3008,58,207,26,45,339
24035810600,3973,1130,2097,698,12,1,23,0,3256,77,130,41,51,418
24035810700,2905,1023,1250,580,24,3,17,0,2125,77,387,32,35,249
24035810800,4797,1416,2367,947,23,5,28,0,4020,104,61,67,62,483
24035810901,4444,1172,2303,910,24,6,22,0,3724,114,71,42,61,432
24035810902,2465,596,1312,523,13,3,13,0,2081,35,20,31,50,248
24035811000,3799,1141,1836,745,29,7,27,0,3156,93,117,23,53,357
24035990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24035990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24035990200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24025301102,3352,995,1561,757,11,5,13,0,2492,113,94,217,97,339
24025301105,2821,952,1185,634,15,3,23,0,2239,101,78,49,50,304
24025301106,3100,1034,1337,691,13,5,7,0,2457,116,47,93,66,321
24025301107,2451,1025,839,533,24,2,19,0,1712,123,291,40,45,240
24025301108,2953,1053,1274,599,8,3,7,0,2227,123,145,95,74,289
24025301201,1567,411,830,308,7,1,5,0,1319,34,12,10,36,156
24025301202,5046,1740,2089,1123,27,10,30,0,3735,226,166,271,132,516
24025301204,2817,1112,1011,649,19,4,16,0,2041,142,243,62,60,269
24025301205,2958,1083,1140,674,24,6,18,0,2224,145,237,59,57,236
24025301301,3589,1521,1243,754,18,4,32,0,2233,150,707,75,88,336
24025301302,4541,2863,677,894,17,11,55,0,1440,242,2493,64,67,235
24025301401,5425,2218,2032,1076,38,9,35,0,3827,206,748,66,94,484
24025301402,1916,802,690,400,5,2,9,0,1378,70,235,23,39,171
24025301601,3859,2253,749,782,22,7,36,0,1581,224,1771,40,45,198
24025301602,5341,2998,1159,1116,22,7,28,0,2308,302,2279,70,70,312
24025301703,3591,1720,1120,703,17,6,17,0,2020,160,998,83,55,275
24025301704,2316,1091,656,522,25,2,17,0,1378,103,534,46,37,218
24025301705,1867,916,507,409,13,3,13,0,1034,88,515,33,49,148
24025301706,1609,874,346,372,5,0,8,0,723,100,578,58,38,112
24025301707,2869,1318,911,589,16,1,18,0,1654,133,737,55,45,245
24025302100,1785,496,928,331,9,1,11,0,1534,30,12,27,32,150
24025302200,2540,897,1067,531,25,4,11,0,2019,75,155,44,22,225
24025302400,3254,1611,876,713,24,3,17,0,2034,177,586,69,65,323
24025302801,2754,1139,1026,540,15,7,15,0,1844,127,450,39,39,255
24025302802,3189,1608,794,723,23,11,25,0,1599,184,1067,64,57,218
24025302901,1414,717,300,369,8,1,12,0,727,101,475,18,18,75
24025302902,3080,1558,758,695,19,6,31,0,1656,164,971,51,36,202
24025303101,4839,1278,2471,1012,36,3,25,0,3892,166,95,108,64,514
24025303102,2227,581,1176,441,11,6,4,0,1825,82,17,31,47,225
24025303201,4631,1026,2608,922,33,5,21,0,3845,125,36,45,88,492
24025303203,2537,660,1347,496,9,1,14,0,2063,88,20,42,41,283
24025303204,3497,1018,1767,677,14,3,7,0,2844,108,38,52,58,397
24025303205,1285,283,726,264,6,1,2,0,1102,34,8,6,21,114
24025303206,2919,809,1479,597,14,3,9,0,2433,67,21,32,41,325
24025303300,5110,1331,2837,887,28,2,16,0,4256,122,15,70,77,570
24025303400,3909,1079,2045,729,23,4,14,0,3228,82,29,88,65,417
24025303501,5860,1838,2685,1267,20,7,24,0,4576,196,128,239,129,592
24025303502,2785,787,1402,552,16,5,13,0,2325,63,37,28,46,286
24025303602,3040,941,1433,626,14,1,15,0,2463,79,29,62,71,336
24025303603,5243,1506,2553,1118,27,6,10,0,4169,146,74,155,141,558
24025303605,4370,1456,1934,898,32,6,23,0,3355,164,169,115,99,468
24025303606,2775,850,1289,602,12,3,12,0,2149,70,54,131,60,311
24025303700,3008,791,1584,600,9,3,12,0,2483,76,61,44,37,307
24025303801,2097,699,919,447,13,1,8,0,1751,61,22,27,23,213
24025303802,1302,413,591,272,7,3,8,0,1033,68,32,17,33,119
24025303803,4000,1308,1817,813,21,8,19,0,3270,130,81,57,63,399
24025303900,1560,539,636,360,8,3,10,0,1231,45,29,23,23,209
24025304101,3579,809,2052,671,18,1,16,0,3084,66,15,23,40,351
24025304102,2996,568,1794,589,19,1,20,0,2557,58,8,15,46,312
24025304201,5145,1301,2849,910,27,5,31,0,4334,103,24,72,86,526
24025304202,5491,1397,3029,984,23,10,29,0,4631,101,82,45,77,555
24025305100,5823,1205,3517,1030,34,4,22,0,5088,82,26,31,79,517
24025305200,1928,474,1049,372,9,2,16,0,1675,31,32,12,20,158
24025305300,1577,368,862,324,9,3,6,0,1361,28,48,10,9,121
24025306100,2652,1247,704,630,16,10,29,0,1699,124,583,28,21,197
24025306200,1496,629,480,353,8,3,16,0,1173,51,110,16,12,134
24025306300,2367,974,824,518,12,5,15,0,1630,121,352,49,43,172
24025306400,5764,2245,2081,1345,29,4,32,0,4142,257,564,122,110,569
24025306500,842,361,213,251,6,1,7,0,517,80,137,20,16,72
24009860103,4713,1505,2112,1018,27,3,28,0,3782,159,183,101,74,414
24009860200,4824,1683,2102,978,16,2,22,0,3669,135,465,85,54,416
24009860300,3291,1275,1342,628,21,1,14,0,2433,83,462,36,32,245
24009860402,2659,1061,877,674,13,5,17,0,1933,91,371,21,28,215
24009860403,2299,916,801,552,8,5,8,0,1754,85,215,44,42,159
24009860404,4562,1632,1701,1150,28,10,24,0,3752,144,187,44,52,383
24009860501,5287,1675,2339,1207,22,6,21,0,4052,188,456,95,69,427
24009860502,2265,852,918,457,10,1,11,0,1858,58,122,14,37,176
24009860600,5553,1737,2591,1131,25,11,32,0,4377,159,351,70,98,498
24009860701,2069,717,897,422,7,4,9,0,1634,70,147,28,18,172
24009860702,2291,1000,828,444,5,1,6,0,1440,66,601,26,25,133
24009860703,3127,1287,1215,588,9,5,10,0,1995,82,730,34,40,246
24009860801,5360,1882,2418,979,27,8,34,0,4014,159,614,49,56,468
24009860901,3718,1453,1546,669,18,3,18,0,2846,105,390,41,30,306
24009860902,2107,913,713,450,8,1,12,0,1346,61,542,20,27,111
24009861003,4573,1649,1733,1112,30,8,23,0,3484,159,465,35,48,382
24009861004,4766,1682,1844,1119,47,13,40,0,3637,165,502,40,53,369
24009861100,4438,1568,1844,945,30,6,30,0,3634,140,267,30,56,311
24009990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24045000100,2895,1786,516,535,19,10,19,0,1058,130,1529,25,32,121
24045000200,1267,667,303,267,7,4,10,0,795,40,325,21,4,82
24045000300,621,445,47,109,2,3,11,0,93,28,472,5,2,21
24045000400,2362,1225,575,522,9,5,12,0,1577,95,465,31,37,157
24045000500,1484,830,301,315,12,5,13,0,729,78,565,12,13,87
24045010101,3946,1642,1436,794,15,6,31,0,2829,137,584,67,78,251
24045010102,2673,1096,1004,535,12,2,12,0,1879,91,387,75,41,200
24045010200,3952,3048,315,538,9,6,25,0,472,142,3202,34,19,83
24045010300,5999,2367,2420,1130,23,6,34,0,3961,149,966,253,195,475
24045010400,3826,1583,1417,765,17,4,24,0,2754,115,538,49,70,300
24045010501,3461,1481,1203,729,14,3,17,0,2273,101,594,105,128,260
24045010503,1163,605,275,244,12,2,15,0,680,45,306,18,31,83
24045010504,2954,1470,874,552,15,5,28,0,1877,109,591,50,110,217
24045010603,4821,1690,2063,990,26,6,32,0,3714,165,366,146,80,350
24045010604,3412,889,1705,746,24,4,24,0,2892,100,96,32,29,263
24045010605,3551,1074,1725,693,22,5,18,0,2872,81,134,79,69,316
24045010606,3009,798,1540,611,21,2,15,0,2655,50,74,30,30,170
24045010701,2774,843,1387,501,14,3,17,0,2143,48,370,16,31,166
24045010703,2423,952,884,535,12,5,18,0,1655,86,437,48,32,165
24045010704,3200,1150,1432,554,11,3,21,0,2348,59,537,17,24,215
24045010800,4519,1473,2153,827,20,5,17,0,3477,92,542,58,52,298
24039930101,2859,1771,573,474,8,8,16,0,969,57,1619,31,90,93
24039930102,2778,1191,1117,431,8,6,16,0,1818,43,745,28,19,125
24039930200,1219,392,619,192,2,3,6,0,1005,11,108,8,8,79
24039930500,3066,845,1761,415,15,4,17,0,2483,69,313,24,21,156
24039930600,1817,788,732,277,5,2,8,0,1255,48,369,18,11,116
24039930800,1891,630,931,306,12,0,8,0,1313,29,400,28,3,118
24039990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24041960100,3227,906,1683,593,16,2,10,0,2649,72,218,8,28,252
24041960201,3651,1348,1647,611,17,2,8,0,2911,61,258,40,49,332
24041960300,2408,1282,709,381,8,5,11,0,1373,83,714,35,44,159
24041960400,3586,1694,1084,741,25,6,15,0,2578,149,493,33,48,285
24041960501,3367,1043,1556,719,18,2,14,0,2726,136,144,60,59,242
24041960502,3007,1180,1213,560,13,3,18,0,2370,109,209,38,38,243
24041960600,1396,514,604,254,8,2,7,0,1084,22,140,12,9,129
24041960700,2711,1093,1093,497,6,3,11,0,2130,58,188,11,18,306
24041960800,1527,562,629,308,8,3,10,0,1309,18,43,7,9,141
24041960900,3294,1129,1523,592,10,2,20,0,2560,88,337,27,37,245
24041990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24021740200,3711,1352,1449,868,20,5,10,0,2911,219,95,95,52,339
24021750100,1176,696,193,268,9,4,4,0,864,55,80,14,16,147
24021750200,1569,858,337,355,9,2,7,0,1252,47,38,19,33,180
24021750300,1084,705,140,220,9,5,5,0,538,33,390,15,18,90
24021750504,3231,1795,654,745,10,5,14,0,1532,417,735,132,126,289
24021750505,3147,1696,611,793,19,5,17,0,1345,456,769,175,98,304
24021750506,2577,1277,677,601,7,7,6,0,1312,406,316,182,92,269
24021750507,1197,638,232,301,9,4,10,0,577,233,205,55,32,95
24021750508,2070,1189,330,504,16,10,15,0,899,273,577,86,61,174
24021750600,1896,1053,467,359,7,3,4,0,1526,47,36,26,28,233
24021750701,3693,1838,909,894,20,9,14,0,1978,426,691,138,105,355
24021750702,2453,1318,513,582,14,6,15,0,1561,182,347,50,73,240
24021750801,2034,1127,448,436,10,3,8,0,1463,100,207,24,46,194
24021750802,4449,2096,1321,994,11,6,12,0,3171,279,279,115,122,483
24021750804,2223,1133,573,485,8,4,14,0,1448,152,284,45,45,249
24021750805,3181,1495,863,776,18,10,15,0,2015,267,386,85,124,304
24021751001,1201,577,305,304,8,1,1,0,707,115,101,75,72,131
24021751002,3802,1771,1116,880,16,0,14,0,2509,346,335,137,75,400
24021751003,3317,1635,811,819,29,4,12,0,1825,351,531,149,109,352
24021751004,4175,1930,1181,1003,21,6,21,0,2655,392,417,151,127,433
24021751201,3814,1610,1268,885,26,5,15,0,2529,236,260,206,95,488
24021751202,5130,2492,1362,1209,23,11,24,0,3112,391,692,258,180,497
24021751203,1750,691,645,402,2,4,5,0,1397,65,27,26,46,189
24021751301,3758,1469,1445,802,25,6,5,0,2725,238,165,114,80,436
24021751302,2360,614,1241,474,11,7,3,0,1969,67,13,26,26,259
24021751600,2216,448,1266,477,10,1,6,0,1891,44,7,14,14,246
24021751701,1847,541,887,392,10,4,7,0,1520,61,11,12,24,219
24021751702,2856,717,1529,577,19,1,7,0,2432,77,14,25,27,281
24021751801,3943,1282,1624,993,22,8,9,0,3091,171,86,82,84,429
24021751802,3073,753,1613,670,12,4,14,0,2580,77,13,28,43,332
24021751902,4261,1629,1550,1040,15,5,13,0,3233,220,115,114,129,450
24021751903,5268,1590,2474,1145,23,3,21,0,4234,197,32,74,137,594
24021751904,3716,1291,1400,988,16,5,13,0,2617,239,149,176,112,423
24021751905,2498,950,796,717,15,3,10,0,1793,138,38,99,100,330
24021751906,2179,764,871,510,15,4,9,0,1674,105,66,46,70,218
24021752001,3731,1060,1741,893,15,2,14,0,3058,139,55,46,60,373
24021752101,2917,978,1231,678,12,3,11,0,2276,132,31,95,106,277
24021752102,5278,1845,2105,1268,22,3,25,0,3798,375,136,238,159,572
24021752201,1905,699,746,435,9,3,8,0,1398,80,109,73,66,179
24021752202,2712,1234,684,763,15,3,10,0,1431,279,167,350,185,300
24021752205,2384,1030,590,744,7,2,5,0,1107,263,117,476,165,256
24021752206,4028,1782,1182,1031,17,2,9,0,2485,328,174,361,184,496
24021752301,4529,2213,1070,1191,24,3,20,0,2735,480,446,209,159,500
24021752302,3208,1166,1287,721,15,3,9,0,2501,165,76,64,78,324
24021752303,2572,954,949,634,20,2,6,0,1926,127,99,89,85,246
24021752501,4011,1257,1895,828,19,2,8,0,3327,135,27,48,73,401
24021752502,1959,570,945,434,5,1,2,0,1655,61,13,24,23,183
24021752601,3461,1183,1458,787,18,4,5,0,2859,94,17,60,71,360
24021752602,2133,792,889,429,11,4,6,0,1708,74,13,45,47,246
24021752603,3015,996,1232,757,20,2,6,0,2352,118,28,79,79,359
24021752801,1657,349,963,333,3,4,2,0,1494,17,7,13,11,115
24021752802,2864,777,1440,623,10,3,6,0,2392,86,15,36,46,289
24021752900,2098,440,1210,421,12,4,7,0,1834,29,7,11,24,193
24021753001,3291,802,1714,744,15,4,5,0,2755,90,25,13,58,350
24021753002,1832,468,950,397,3,2,10,0,1553,68,5,11,28,167
24021765100,2475,1296,555,578,13,12,17,0,1591,227,334,46,80,197
24021766800,2492,721,1155,583,15,4,8,0,2149,51,29,13,24,226
24021767500,1997,403,1157,422,6,1,3,0,1746,30,4,21,29,167
24021767600,2265,552,1244,442,15,6,2,0,1916,52,39,17,29,212
24021770700,2962,815,1440,680,14,4,7,0,2476,96,11,28,44,307
24021772200,1208,630,273,274,5,8,12,0,788,64,210,20,13,113
24021773500,2858,1083,1062,670,21,4,11,0,2124,183,186,45,56,264
24021775302,4026,1534,1423,1001,44,4,11,0,3095,203,176,72,78,402
24021775400,2636,995,876,717,26,5,13,0,2145,106,95,28,27,235
24021775600,3692,1443,1259,950,13,3,21,0,2861,167,73,67,67,457
24013501001,3185,800,1588,732,28,2,18,0,2618,107,91,26,38,305
24013501002,3731,874,2078,719,13,11,16,0,3219,66,40,22,37,347
24013502000,3135,716,1818,568,11,2,7,0,2683,60,6,20,36,330
24013503000,4161,916,2324,863,16,6,25,0,3649,67,11,19,31,384
24013504100,3963,1106,2035,755,28,3,16,0,3224,102,60,51,76,450
24013504201,5221,1375,2726,1038,28,7,26,0,4256,116,57,82,85,625
24013504202,4802,1184,2632,917,27,5,18,0,3978,82,37,58,96,551
24013505101,3318,998,1498,770,18,2,15,0,2676,113,96,43,75,315
24013505102,4494,1305,2048,1059,22,6,22,0,3667,110,42,104,81,490
24013505203,2334,749,1006,540,8,5,12,0,1752,95,78,67,73,269
24013505205,2568,845,1109,566,14,1,15,0,2099,66,21,77,63,242
24013505206,2787,834,1303,610,11,2,12,0,2238,71,20,56,54,348
24013505207,3156,957,1367,769,24,2,19,0,2449,88,45,101,70,403
24013505208,3793,1280,1588,858,24,4,16,0,2984,109,99,66,67,468
24013506101,3395,679,1962,693,28,1,16,0,2801,87,28,36,39,404
24013506102,3242,741,1856,600,18,2,10,0,2723,67,18,31,47,356
24013506200,4199,898,2422,823,17,5,15,0,3580,64,24,24,51,456
24013507500,2943,890,1418,600,11,8,9,0,2251,84,141,71,56,340
24013507601,3370,962,1632,717,16,6,27,0,2687,127,58,54,54,390
24013507602,3034,809,1495,659,26,3,16,0,2586,71,31,32,30,284
24013507702,2885,911,1326,587,16,8,18,0,2410,64,54,31,35,291
24013507703,2128,667,1011,418,10,5,11,0,1747,54,21,26,39,241
24013507704,4303,1333,1926,978,27,8,13,0,3430,162,72,94,99,446
24013507801,3751,1339,1464,881,27,10,16,0,2926,151,172,70,58,374
24013507802,3799,1090,1893,763,10,9,17,0,3137,93,44,58,49,418
24013508103,5723,1403,2969,1246,39,6,32,0,4753,149,34,56,78,653
24013508200,5196,1218,2838,1056,25,10,26,0,4362,115,14,42,70,593
24013509001,3575,817,1983,723,20,2,12,0,3005,73,16,25,43,413
24013509002,2230,553,1168,481,8,3,11,0,1858,65,20,20,36,231
24013510000,953,175,603,163,3,0,3,0,824,10,11,5,5,98
24013511000,2872,637,1581,595,21,6,13,0,2445,60,26,11,46,284
24013512000,987,253,512,202,8,3,5,0,858,7,27,13,9,73
24013513001,3796,1055,1800,881,21,1,19,0,3098,156,47,45,70,380
24013513002,4146,1051,2101,937,24,2,14,0,3344,142,48,87,83,442
24013514100,2861,780,1470,559,25,6,8,0,2369,59,30,22,42,339
24013514201,4150,962,2246,881,26,5,14,0,3469,93,21,45,68,454
24013514202,2696,723,1347,586,12,3,10,0,2240,77,16,39,41,283
24005400100,3262,1761,985,434,8,0,17,0,2239,103,300,157,70,393
24005400200,1798,973,424,364,15,2,15,0,1230,73,212,46,39,198
24005400400,4550,2218,1365,894,21,11,17,0,3515,119,165,206,108,437
24005400500,2448,1195,797,419,15,1,5,0,1967,47,40,57,43,294
24005400600,2053,1124,450,438,11,7,15,0,1384,65,330,39,38,197
24005400701,1934,1141,393,370,8,4,12,0,989,72,515,90,79,189
24005400702,1350,831,217,270,9,2,13,0,707,50,415,30,47,101
24005400800,1970,1186,393,361,7,3,12,0,924,74,604,97,105,166
24005400900,1264,758,239,232,9,5,12,0,685,52,319,61,59,88
24005401000,1726,963,412,322,8,2,7,0,1269,50,169,45,43,150
24005401101,4337,3250,389,634,11,6,30,0,724,214,2944,138,170,147
24005401102,566,440,34,76,4,4,8,0,77,31,419,18,2,19
24005401200,2396,1853,171,333,12,2,18,0,381,88,1812,23,33,59
24005401301,2876,2304,178,361,7,5,13,0,490,80,2124,52,39,91
24005401302,1847,1534,99,194,3,2,9,0,316,28,1410,12,18,63
24005401400,1315,627,399,271,4,2,7,0,1039,32,29,28,25,162
24005401503,5182,2418,1564,1101,24,10,31,0,4009,143,160,147,140,583
24005401504,4491,3094,598,736,13,5,25,0,1167,146,1860,392,652,274
24005401505,2797,1945,369,433,6,11,23,0,693,126,1247,206,369,156
24005401506,3277,2593,170,473,3,3,23,0,324,104,2304,124,315,106
24005401507,2837,2222,183,408,4,3,10,0,331,82,1930,119,271,104
24005402201,2545,1405,664,433,14,2,7,0,1197,71,970,31,67,209
24005402202,1285,692,345,218,12,1,9,0,736,32,343,30,25,119
24005402302,3663,3040,161,427,8,4,16,0,226,111,3068,65,72,121
24005402303,4784,4056,184,482,10,5,31,0,263,115,4158,66,68,114
24005402304,2724,2333,86,277,5,2,11,0,127,62,2460,27,11,37
