GEOID20,total_reg,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
18091041900,3604,1434,1123,1024,23,0,3062,71,8,10,50,403
18091042000,1717,778,423,508,8,0,1392,77,15,5,24,204
18091042100,3706,1874,799,1021,12,0,2876,360,15,16,40,399
18091042200,2212,858,657,687,10,0,1836,78,1,20,25,252
18091042300,1012,588,173,248,3,0,783,77,37,6,13,96
18091042401,1685,794,404,484,3,0,1392,114,7,7,22,143
18091042402,2677,1195,657,818,7,0,2217,115,20,12,27,286
18091042500,3909,1583,1189,1118,19,0,3228,157,17,28,43,436
18091042601,3533,1660,845,934,94,0,2871,118,15,22,63,444
18091042602,106,53,22,22,9,0,87,7,2,0,0,10
18091042700,3466,1431,1031,989,15,0,2889,106,46,15,20,390
18091042800,2159,857,732,515,55,0,1811,62,0,8,18,260
18091042900,2637,1025,930,671,11,0,2178,53,1,15,37,353
18091043000,1754,668,189,893,4,0,1063,88,416,18,24,145
18091990000,0,0,0,0,0,0,0,0,0,0,0,0
18115965700,1940,817,466,358,299,0,1740,20,5,8,9,158
18115965800,2435,995,716,302,422,0,2172,16,0,12,2,233
18153050101,2126,812,622,627,65,0,1942,15,2,9,5,153
18153050102,1800,701,599,432,68,0,1625,17,6,3,6,143
18153050200,2107,561,762,676,108,0,1945,20,1,4,2,135
18153050301,2296,795,601,894,6,0,2088,22,1,17,4,164
18153050302,1888,701,489,695,3,0,1694,28,0,5,8,153
18153050400,1527,497,488,539,3,0,1385,11,2,4,5,120
18153050501,645,199,212,232,2,0,593,4,1,1,2,44
18153050502,627,208,217,202,0,0,560,13,0,2,3,49
18009975100,1952,784,763,396,9,0,1749,16,4,5,11,167
18009975200,1691,657,630,398,6,0,1539,23,0,13,9,107
18009975300,1667,763,534,365,5,0,1535,25,0,2,3,102
18009975400,2394,878,996,513,7,0,2191,25,2,10,6,160
18127050104,3721,1535,1068,1084,34,0,2945,193,9,73,81,420
18127050105,3603,1518,1015,1059,11,0,2815,318,9,30,71,360
18127050106,3032,1122,988,888,34,0,2370,129,8,29,58,438
18127050107,3082,1185,901,961,35,0,2425,132,5,33,79,408
18127050202,4348,1709,1082,1533,24,0,3434,269,26,34,72,513
18127050203,4845,1654,1451,1699,41,0,3772,201,17,96,123,636
18127050301,2342,1070,513,743,16,0,1790,189,5,38,66,254
18127050302,2890,1150,695,1019,26,0,2263,181,7,17,49,373
18127050405,1003,305,273,421,4,0,780,43,0,8,41,131
18127050407,2080,950,397,728,5,0,1447,240,118,16,42,217
18127050408,2673,1143,488,1036,6,0,1889,332,58,24,65,305
18127050409,2917,1325,532,1032,28,0,2030,506,43,31,57,250
18127050501,3773,1776,653,1322,22,0,2674,548,95,16,81,359
18127050503,3040,1566,531,936,7,0,2305,336,30,15,47,307
18127050505,1530,733,298,498,1,0,1167,155,8,10,27,163
18127050506,4292,1830,744,1678,40,0,2900,698,127,36,83,448
18127050507,2265,1035,307,914,9,0,1400,336,265,26,32,206
18127050508,3641,1726,558,1346,11,0,2412,611,135,22,76,385
18127050509,3241,1569,618,1049,5,0,2257,494,64,40,61,325
18127050602,3456,1346,957,1146,7,0,2678,176,4,61,82,455
18127050603,2989,1170,950,856,13,0,2319,147,8,29,92,394
18127050605,3355,1294,1008,1048,5,0,2588,186,6,33,102,440
18127050606,3396,1387,1011,977,21,0,2596,192,10,48,139,411
18127050703,2451,836,665,941,9,0,1939,131,3,24,49,305
18127050704,4069,1529,1097,1432,11,0,3143,209,13,74,105,525
18127050705,3077,1258,777,1026,16,0,2359,164,37,47,61,409
18127050706,2731,1148,649,923,11,0,2097,170,24,39,69,332
18127050801,2017,781,408,818,10,0,1580,122,8,22,50,235
18127050802,1895,933,366,584,12,0,1437,139,25,20,52,222
18127050901,1298,648,244,394,12,0,989,105,4,12,22,166
18127050902,232,174,20,38,0,0,162,14,3,3,5,45
18127051005,4158,1610,1391,1140,17,0,3094,254,20,72,187,531
18127051006,2863,1252,741,863,7,0,2225,191,19,21,52,355
18127051008,1600,649,494,412,45,0,1269,86,1,10,26,208
18127051009,3334,1395,1066,858,15,0,2706,143,1,25,63,396
18127051010,2844,1138,1031,670,5,0,2299,98,7,22,56,362
18127051011,2783,1283,717,770,13,0,2046,245,11,25,76,380
18127051012,2706,1181,768,730,27,0,2140,150,11,13,75,317
18127051101,3976,1658,1192,1112,14,0,3170,194,10,22,104,476
18127051102,3058,1245,1155,634,24,0,2508,96,0,11,31,412
18127980001,4,0,2,2,0,0,2,0,0,0,1,1
18127980002,0,0,0,0,0,0,0,0,0,0,0,0
18127990000,29,9,11,9,0,0,24,3,0,0,0,2
18025951900,2487,896,760,758,73,0,2234,22,3,5,22,201
18025952000,2599,950,810,800,39,0,2368,17,1,6,9,198
18025952100,1867,668,696,467,36,0,1642,25,2,6,28,164
18145710100,2391,983,1003,326,79,0,2198,12,4,6,7,164
18145710200,3928,1541,1781,587,19,0,3504,47,2,14,29,332
18145710300,3335,1223,1580,509,23,0,2950,56,3,21,14,291
18145710400,1755,878,576,294,7,0,1486,112,4,16,12,125
18145710500,2823,1366,979,468,10,0,2406,149,14,30,13,211
18145710601,1897,1003,556,334,4,0,1689,58,15,9,11,115
18145710602,1578,886,398,288,6,0,1388,50,23,10,8,99
18145710700,3952,1609,1610,723,10,0,3516,92,16,16,16,296
18145710800,3208,1224,1479,496,9,0,2906,18,1,14,15,254
18145710900,3241,1276,1399,552,14,0,2882,47,33,7,12,260
18171951001,2023,764,919,333,7,0,1841,15,2,7,5,153
18171951002,1268,529,536,194,9,0,1154,12,0,6,4,92
18171951100,2650,1043,1254,337,16,0,2333,29,0,17,19,252
18005010100,2321,1179,498,640,4,0,1918,105,67,9,13,209
18005010200,2802,951,1054,791,6,0,2430,72,31,21,11,237
18005010300,2542,678,1209,651,4,0,2156,38,11,69,30,238
18005010400,3311,1309,1202,788,12,0,2652,163,14,174,24,284
18005010500,3758,1098,1758,897,5,0,3220,87,13,64,20,354
18005010600,3213,1146,1277,784,6,0,2764,108,23,24,32,262
18005010700,1679,847,504,327,1,0,1460,64,13,13,9,120
18005010800,1712,974,420,315,3,0,1456,95,26,17,5,113
18005010900,3576,1132,1566,866,12,0,2840,128,9,188,61,350
18005011000,3616,1294,1648,664,10,0,3137,76,12,50,9,332
18005011101,2734,1351,928,448,7,0,2302,177,7,35,14,199
18005011102,1525,717,569,237,2,0,1346,45,4,9,10,111
18005011200,3254,1259,1391,596,8,0,2937,27,15,15,8,252
18005011300,3360,1143,1585,624,8,0,2972,47,15,19,26,281
18005011400,2378,899,1038,435,6,0,2069,45,1,16,15,232
18005011500,5336,2284,2130,910,12,0,4563,167,11,72,30,493
18125953900,2248,753,758,724,13,0,2005,18,2,2,16,205
18125954000,1945,611,699,623,12,0,1752,17,2,4,13,157
18125954100,2163,715,845,592,11,0,1962,9,2,7,18,165
18125954200,1991,667,697,612,15,0,1827,10,1,0,6,147
18149953600,1857,788,497,471,101,0,1586,34,2,10,15,210
18149953700,2373,1061,639,649,24,0,2032,85,0,17,21,218
18149953800,2474,1159,587,632,96,0,2106,81,7,5,44,231
18149953900,1530,597,436,469,28,0,1280,49,0,11,20,170
18149954000,2434,1122,490,796,26,0,2103,55,5,11,24,236
18149954100,2466,1050,655,670,91,0,2093,70,1,9,28,265
18149954200,2765,1232,761,736,36,0,2307,90,2,11,33,322
18001030100,3133,1191,1405,534,3,0,2571,102,1,5,25,429
18001030200,3304,1345,1242,711,6,0,2734,204,0,21,20,325
18001030300,3111,1334,1101,673,3,0,2581,155,1,5,21,348
18001030400,2161,748,1088,324,1,0,1872,48,2,7,12,220
18001030500,2097,705,1185,206,1,0,1735,26,0,13,11,312
18001030600,2148,829,1057,255,7,0,1764,69,0,6,10,299
18001030700,2603,837,1410,345,11,0,2268,56,0,8,9,262
18057110101,5173,2452,1502,1183,36,0,4097,250,109,91,111,515
18057110102,3079,1083,1520,398,78,0,2775,28,3,13,9,251
18057110201,2902,1110,1411,377,4,0,2604,37,4,13,14,230
18057110202,4844,1660,2386,789,9,0,4281,57,12,32,43,419
18057110301,6249,2413,2423,1387,26,0,5059,193,40,140,166,651
18057110302,3921,1648,1481,769,23,0,3163,133,23,82,88,432
18057110303,3494,1362,1647,473,12,0,3117,64,15,18,16,264
18057110401,2884,1089,1306,472,17,0,2484,80,2,16,32,270
18057110404,3791,1348,1605,812,26,0,3134,77,13,69,65,433
18057110405,3017,1366,976,664,11,0,2374,121,29,62,76,355
18057110406,4717,1933,1724,1034,26,0,3802,180,22,96,128,489
18057110505,4809,1787,2159,799,64,0,4067,158,17,52,61,454
18057110509,3654,1430,1584,622,18,0,3123,105,16,35,46,329
18057110511,4188,1456,1954,738,40,0,3607,99,12,32,58,380
18057110512,3600,1286,1710,582,22,0,3113,60,12,27,29,359
18057110513,6638,2949,2063,1388,238,0,5270,284,93,189,164,638
18057110514,2453,711,1156,414,172,0,2124,29,5,18,43,234
18057110515,6457,2542,2771,1095,49,0,5355,146,19,128,123,686
18057110516,7431,3024,2902,1463,42,0,6253,215,42,101,140,680
18057110517,4392,1680,1744,938,30,0,3665,129,25,84,81,408
18057110518,3983,1381,1787,788,27,0,3389,93,14,48,43,396
18057110600,2787,1187,969,606,25,0,2366,73,26,39,35,248
18057110700,2154,989,726,426,13,0,1885,74,6,16,16,157
18057110805,5796,2097,2416,1253,30,0,4760,120,38,178,147,553
18057110807,4006,1663,1248,1043,52,0,3092,149,80,138,116,431
18057110810,4817,1836,1683,1268,30,0,4025,100,61,84,95,452
18057110811,3038,1140,1070,801,27,0,2432,95,36,80,71,324
18057110812,4480,1646,1670,1102,62,0,3660,140,38,88,133,421
18057110813,9736,3899,3789,1974,74,0,7730,249,92,384,315,966
18057110814,7507,2739,3020,1725,23,0,5833,210,86,378,207,793
18057110815,4728,1931,1449,1180,168,0,3646,145,139,194,167,437
18057110816,2585,1155,715,706,9,0,1860,111,105,131,109,269
18057110817,4695,2054,1441,1187,13,0,3530,161,92,211,243,458
18057110818,4615,2094,1361,1151,9,0,3534,196,100,228,118,439
18057110819,4354,1585,1720,999,50,0,3606,112,23,71,81,461
18057110820,2415,1178,611,621,5,0,1896,109,45,58,68,239
18057110821,3218,1383,1047,779,9,0,2450,104,51,175,112,326
18057110822,3937,1560,1520,838,19,0,3046,82,53,210,125,421
18057110904,3629,1203,1608,803,15,0,2924,103,6,124,107,365
18057110905,2445,930,814,685,16,0,1994,62,24,62,48,255
18057110906,4715,1543,2017,1118,37,0,3833,105,12,172,98,495
18057110907,4220,1384,1824,959,53,0,3402,93,9,184,99,433
18057110909,4306,1713,1621,949,23,0,2936,141,31,457,211,530
18057110910,3974,1920,1086,945,23,0,2244,115,86,767,306,456
18057110911,4906,2100,1725,1057,24,0,3495,150,30,488,214,529
18057110912,4381,1516,1917,927,21,0,3292,87,15,393,151,443
18057111003,3734,978,1803,936,17,0,3132,57,4,60,80,401
18057111004,2233,605,1008,614,6,0,1813,60,14,55,56,235
18057111006,3124,1176,1077,857,14,0,2480,88,21,115,96,324
18057111007,2533,1060,783,682,8,0,2008,110,52,44,70,249
18057111009,6446,2528,2512,1366,40,0,4889,170,20,356,241,770
18057111010,4382,1760,1507,1094,21,0,2850,90,31,609,206,596
18057111011,2540,971,948,613,8,0,2002,68,24,73,76,297
18057111012,2428,1182,631,596,19,0,1892,105,28,72,48,283
18057111101,2888,1029,1132,709,18,0,2304,66,15,115,74,314
18057111103,3207,1116,1190,878,23,0,2237,94,14,231,169,462
18057111104,4062,1507,1485,1049,21,0,3310,96,51,86,80,439
18105000100,2361,1516,112,729,4,0,1712,88,18,114,65,364
18105000201,2361,2144,63,153,1,0,1593,69,15,92,71,521
18105000202,1676,1400,56,218,2,0,1163,96,20,89,48,260
18105000301,3094,1470,161,1462,1,0,2455,103,11,70,60,395
18105000302,1995,751,121,1123,0,0,1542,55,3,60,58,277
18105000401,2092,914,269,907,2,0,1704,71,39,42,24,212
18105000402,2689,1244,400,1041,4,0,2175,96,43,52,37,286
18105000501,2868,1200,672,994,2,0,2352,107,53,68,45,243
18105000502,2201,1024,480,694,3,0,1868,69,20,22,26,196
18105000601,2021,831,147,1042,1,0,1616,68,67,33,34,203
18105000602,1498,887,155,452,4,0,1218,63,42,27,25,123
18105000700,2309,740,576,991,2,0,2000,42,4,22,25,216
18105000801,1835,499,343,993,0,0,1544,34,3,34,35,185
18105000802,1812,592,315,903,2,0,1409,66,12,76,62,187
18105000901,1521,570,186,763,2,0,1153,60,10,46,48,204
18105000903,2724,948,310,1459,7,0,2184,86,29,67,74,284
18105000904,2945,1128,507,1309,1,0,2241,121,37,135,95,316
18105001001,3826,978,658,2188,2,0,3032,97,18,139,111,429
18105001002,4498,1501,940,2054,3,0,3612,102,28,225,95,436
18105001101,2806,1145,313,1345,3,0,2310,96,39,48,54,259
18105001102,2552,977,473,1099,3,0,2117,74,50,61,38,212
18105001103,2138,829,616,690,3,0,1826,44,2,31,19,216
18105001200,4306,1709,1441,1149,7,0,3797,71,6,24,45,363
18105001301,3785,1539,1307,936,3,0,3439,24,5,16,19,282
18105001303,4144,1577,1264,1300,3,0,3668,63,11,22,45,335
18105001304,2531,1064,739,725,3,0,2234,49,6,13,25,204
18105001305,1686,669,481,535,1,0,1428,43,5,19,6,185
18105001401,1497,493,540,463,1,0,1334,19,2,9,10,123
18105001403,2709,846,668,1192,3,0,2354,58,2,23,40,232
18105001404,1276,397,377,501,1,0,1118,13,3,11,8,123
18105001501,4031,1465,1318,1242,6,0,3477,83,15,72,32,352
18105001502,2063,776,689,594,4,0,1755,33,5,17,32,221
18105001600,2122,1469,110,540,3,0,1586,92,21,81,42,300
18033020100,2873,1208,1238,415,12,0,2502,31,2,8,19,311
18033020200,2760,1210,1164,380,6,0,2416,50,3,3,7,281
18033020300,2295,1211,816,254,14,0,2033,60,2,4,6,190
18033020400,5256,2109,2267,869,11,0,4583,72,6,44,22,529
18033020500,3456,1760,1103,584,9,0,2979,97,4,22,15,339
18033020601,1840,967,566,298,9,0,1593,37,5,7,7,191
18033020602,2814,1452,877,482,3,0,2412,77,2,12,20,291
18033020700,3023,1254,1334,432,3,0,2641,42,2,15,14,309
18033020800,2565,1100,1169,289,7,0,2268,34,0,3,20,240
18133956000,2009,821,923,258,7,0,1814,15,2,5,8,165
18133956100,1832,668,907,248,9,0,1687,18,0,1,4,122
18133956200,2758,1143,1076,530,9,0,2420,35,13,20,26,244
18133956301,2450,1124,813,510,3,0,2097,54,57,17,22,203
18133956302,1605,504,730,368,3,0,1450,21,9,15,6,104
18133956401,2307,1065,913,318,11,0,2070,28,3,6,12,188
18133956402,2718,1099,1292,321,6,0,2446,27,4,14,8,219
18133956500,4147,1679,1909,555,4,0,3772,41,6,16,20,292
18133956600,2491,992,1168,329,2,0,2229,33,2,7,20,200
18159020100,1738,616,808,299,15,0,1503,50,2,4,7,172
18159020200,2501,838,1251,376,36,0,2232,34,3,6,9,217
18159020300,2023,648,1036,322,17,0,1773,20,0,11,7,212
18159020401,2758,934,1290,485,49,0,2423,39,1,16,13,266
18159020402,1732,584,866,256,26,0,1497,45,2,17,2,169
18089010100,3074,429,149,2493,3,0,1026,120,1683,10,41,194
18089010203,1298,132,9,1152,5,0,151,29,1081,6,6,25
18089010205,863,101,11,748,3,0,92,54,697,2,2,16
18089010206,1444,185,36,1214,9,0,272,56,1054,9,12,41
18089010207,1951,303,36,1603,9,0,342,140,1405,8,14,42
18089010302,1937,182,22,1726,7,0,201,79,1612,9,10,26
18089010304,1960,246,12,1697,5,0,184,234,1500,10,7,25
18089010400,1933,121,14,1790,8,0,125,40,1727,12,3,26
18089010500,574,116,13,445,0,0,137,23,385,3,4,22
18089010600,863,80,8,769,6,0,103,26,705,3,5,21
18089010900,507,36,7,462,2,0,49,11,436,3,2,6
18089011000,1152,63,10,1075,4,0,67,33,1032,4,3,13
18089011100,2877,165,19,2682,11,0,191,44,2569,22,16,35
18089011200,2862,210,25,2621,6,0,236,61,2484,18,20,43
18089011300,1157,108,17,1028,4,0,122,20,974,9,9,23
18089011400,749,47,3,696,3,0,61,12,665,1,2,8
18089011500,1468,198,35,1233,2,0,168,123,1133,9,6,29
18089011600,1298,107,7,1180,4,0,172,29,1064,3,11,19
18089011700,525,59,7,457,2,0,93,9,394,5,4,20
18089011800,1008,68,13,926,1,0,91,11,873,6,8,19
18089011900,837,78,10,747,2,0,89,26,698,6,3,15
18089012000,514,54,9,449,2,0,55,20,419,3,2,15
18089012100,396,27,2,365,2,0,43,7,341,0,0,5
18089012200,736,62,7,666,1,0,73,15,632,3,0,13
18089012300,1625,177,11,1436,1,0,168,81,1339,7,10,20
18089012400,2929,292,29,2603,5,0,279,139,2448,17,10,36
18089012500,3235,316,46,2856,17,0,311,172,2653,25,19,55
18089012600,1434,178,25,1227,4,0,167,54,1174,10,7,22
18089012700,1948,215,24,1699,10,0,211,103,1569,22,16,27
18089012800,1358,145,20,1192,1,0,134,65,1123,6,6,24
18089020100,2882,1289,286,1302,5,0,1415,1050,24,16,97,280
18089020200,1602,676,180,739,7,0,833,521,10,11,62,165
18089020300,3305,1809,246,1246,4,0,1402,1466,105,14,56,262
18089020400,2217,1324,92,796,5,0,703,1256,104,5,37,112
18089020500,1744,924,84,730,6,0,569,825,275,4,17,54
18089020600,1105,361,57,686,1,0,340,181,515,6,10,53
18089020700,2615,913,140,1559,3,0,720,626,1136,25,21,87
18089020800,2923,509,44,2361,9,0,345,405,2077,13,20,63
18089020900,2256,822,225,1203,6,0,1151,542,322,34,50,157
18089021000,2786,1351,269,1160,6,0,1409,976,150,16,48,187
18089021100,1859,798,186,874,1,0,1021,571,65,13,33,156
18089021300,2205,828,188,1183,6,0,1088,570,316,10,47,174
18089021400,2633,1209,193,1225,6,0,1194,866,393,10,34,136
18089021500,1599,570,175,852,2,0,837,388,165,18,30,161
18089021600,1773,839,196,736,2,0,948,543,118,3,32,129
18089021700,2876,1332,262,1279,3,0,1517,752,308,15,59,225
18089021800,1970,822,177,970,1,0,1031,414,300,31,36,158
18089021900,2977,1309,240,1422,6,0,1547,905,235,22,50,218
18089022000,2750,1121,225,1396,8,0,1383,637,449,19,55,207
18089030100,645,71,3,571,0,0,48,29,550,1,3,14
18089030200,594,134,4,455,1,0,77,208,290,3,4,12
18089030300,1029,148,6,872,3,0,82,162,755,4,7,19
18089030400,1534,690,33,805,6,0,330,953,179,2,18,52
18089030500,2046,834,47,1161,4,0,444,1239,280,11,16,56
18089030600,2504,1130,75,1289,10,0,773,1311,267,16,39,98
18089030700,1270,263,32,972,3,0,180,467,575,4,15,29
18089030800,2372,714,45,1605,8,0,420,1251,624,8,23,46
18089030900,2259,515,36,1703,5,0,383,879,921,10,11,55
18089031000,885,134,10,740,1,0,61,170,631,5,4,14
18089040100,791,336,66,388,1,0,393,264,3,7,33,91
18089040200,2018,854,150,1010,4,0,914,801,8,12,61,222
18089040301,2485,1010,515,957,3,0,1558,276,19,112,176,344
18089040302,2984,1296,479,1202,7,0,1916,479,64,35,126,364
18089040401,3822,1364,813,1640,5,0,2543,504,16,66,169,524
18089040402,3419,1427,736,1245,11,0,1991,252,41,381,324,430
18089040403,4320,1546,894,1875,5,0,2770,518,24,145,245,618
18089040501,2348,909,380,1057,2,0,1433,354,167,22,106,266
18089040502,2608,976,507,1124,1,0,1623,391,62,66,114,352
18089040600,2526,1078,433,1002,13,0,1679,397,19,20,85,326
18089040700,3500,1444,620,1431,5,0,2417,499,23,25,108,428
18089040801,2832,1108,622,1092,10,0,1977,337,10,21,88,399
18089040802,2628,972,563,1074,19,0,1758,425,6,20,93,326
18089040900,4506,1827,849,1820,10,0,3198,584,18,22,138,546
18089041001,2731,971,265,1490,5,0,1222,438,818,21,54,178
18089041002,3006,1349,509,1146,2,0,1992,514,65,12,74,349
18089041100,989,584,113,289,3,0,688,198,24,2,6,71
18089041200,1046,620,142,279,5,0,715,134,68,8,23,98
18089041302,1567,800,252,514,1,0,1068,209,110,14,23,143
18089041400,1664,799,260,598,7,0,1132,232,121,10,47,122
18089041500,916,245,58,611,2,0,262,94,523,9,4,24
18089041600,2608,1351,344,910,3,0,1730,550,33,13,32,250
18089041700,2508,1350,291,865,2,0,1533,683,54,9,40,189
18089041800,3700,1790,597,1304,9,0,2418,794,55,20,59,354
18089041900,3241,1418,567,1249,7,0,2348,433,10,13,76,361
18089042000,4837,1897,868,2064,8,0,3394,597,79,25,138,604
18089042100,3204,1530,410,1259,5,0,2099,569,130,20,65,321
18089042200,4396,1866,731,1786,13,0,3025,659,76,22,100,514
18089042301,3047,1139,587,1311,10,0,2038,389,155,29,107,329
18089042302,1501,571,147,780,3,0,732,157,424,41,43,104
18089042401,4185,933,221,3015,16,0,1140,438,2340,34,56,177
18089042403,2886,534,128,2220,4,0,634,265,1826,14,42,105
18089042404,1756,562,174,1018,2,0,867,219,479,13,47,131
18089042405,3065,642,202,2212,9,0,893,322,1656,19,41,134
18089042501,3716,1342,420,1949,5,0,1858,572,901,38,81,266
18089042503,2364,655,198,1502,9,0,1030,274,847,22,64,127
18089042506,2237,962,430,843,2,0,1534,201,73,30,90,309
18089042507,2468,922,392,1153,1,0,1569,313,238,16,78,254
18089042508,2345,692,187,1463,3,0,915,191,993,43,54,149
18089042509,2375,690,186,1491,8,0,1073,210,856,32,52,152
18089042602,4765,2035,913,1811,6,0,3151,624,91,85,189,625
18089042606,1997,951,310,736,0,0,1259,256,164,27,89,202
18089042607,4404,1938,908,1554,4,0,3059,500,31,30,224,560
18089042608,3642,1760,977,903,2,0,2656,279,16,28,112,551
18089042610,3223,1323,890,1006,4,0,2245,281,8,54,180,455
18089042611,3608,1761,886,958,3,0,2502,363,11,42,140,550
18089042612,3180,1506,757,911,6,0,2187,342,15,40,125,471
18089042613,3244,1549,934,757,4,0,2429,222,4,22,109,458
18089042702,3696,1617,817,1261,1,0,2535,343,59,51,220,488
18089042703,3540,1376,857,1301,6,0,2326,373,28,129,223,461
18089042704,2950,1213,677,1052,8,0,2088,290,21,34,157,360
18089042802,3842,1753,893,1188,8,0,2752,368,3,48,159,512
18089042803,3918,1816,755,1339,8,0,2679,499,21,32,171,516
18089042804,3086,1452,707,920,7,0,1989,291,43,178,180,405
18089042901,5676,2654,1665,1338,19,0,4399,345,8,23,151,750
18089042903,2880,1166,944,768,2,0,2097,243,8,20,112,400
18089042904,3734,1645,1197,882,10,0,2717,347,11,35,89,535
18089043001,3347,1329,916,1096,6,0,2552,230,14,30,140,381
18089043003,2006,914,472,614,6,0,1439,154,8,12,99,294
18089043004,1824,822,416,574,12,0,1413,125,3,3,35,245
18089043101,1842,951,442,443,6,0,1427,111,0,18,30,256
18089043103,2968,1188,874,897,9,0,2204,152,6,46,96,464
18089043104,4115,1749,1059,1298,9,0,3079,288,15,36,169,528
18089043201,2372,1207,549,601,15,0,1873,128,1,15,43,312
18089043203,4116,1725,995,1391,5,0,2768,436,26,92,249,545
18089043204,3303,1321,901,1074,7,0,2411,231,6,55,175,425
18089043301,3708,1622,902,1176,8,0,2629,325,13,58,201,482
18089043302,4841,2242,1118,1475,6,0,3497,489,29,71,243,512
18089043401,5211,2601,1443,1158,9,0,4050,285,6,21,113,736
18089043403,4660,2278,1110,1263,9,0,3691,248,7,27,105,582
18089043404,1137,499,349,288,1,0,885,38,6,7,28,173
18089043405,3762,1811,1046,896,9,0,3011,161,6,29,80,475
18089990000,0,0,0,0,0,0,0,0,0,0,0,0
18111100400,4083,1904,1415,742,22,0,3384,114,4,9,57,515
18111100500,2118,852,931,294,41,0,1775,75,6,6,14,242
18111100600,1480,597,701,172,10,0,1253,55,2,8,7,155
18111100700,1352,511,645,192,4,0,1147,54,2,6,14,129
18029080101,2030,922,840,259,9,0,1750,7,0,1,12,260
18029080103,4414,2194,1717,478,25,0,3787,50,9,30,20,518
18029080104,3072,1573,1186,295,18,0,2672,40,4,6,16,334
18029080201,1871,879,757,228,7,0,1658,6,1,6,11,189
18029080203,3844,2008,1511,301,24,0,3370,30,1,19,13,411
18029080204,1383,769,472,123,19,0,1214,14,0,10,3,142
18029080301,1954,1023,597,320,14,0,1705,31,2,11,11,194
18029080302,1137,682,224,227,4,0,961,21,20,5,6,124
18029080400,4230,1971,1462,779,18,0,3737,43,2,27,23,398
18029080500,2291,1223,683,369,16,0,2001,21,11,10,16,232
18029080601,2389,1031,1061,273,24,0,2123,15,1,14,6,230
18029080602,2397,1180,867,333,17,0,2115,17,1,13,16,235
18029080700,4259,2224,1531,492,12,0,3787,47,1,11,15,398
