GEOID20,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
26099223902,3194,1296,1480,418,0,0,2401,54,8,47,188,496
26099224001,5909,2527,2323,1059,0,0,3975,176,84,205,569,900
26099224002,3506,1548,1339,619,0,0,2376,106,43,91,342,548
26099224101,3174,1456,1240,478,0,0,2238,112,69,70,272,413
26099224102,3916,1695,1553,668,0,0,2677,143,33,148,346,569
26099224201,2892,1286,1127,479,0,0,2000,101,50,78,253,410
26099224202,3966,2025,885,1056,0,0,2958,160,198,47,139,464
26099224300,3796,1588,1579,629,0,0,2695,93,22,84,302,600
26099224400,3957,1748,1621,588,0,0,2830,115,21,101,275,615
26099224500,3027,1257,1128,642,0,0,2142,62,18,68,253,484
26099224600,4375,2449,1217,709,0,0,3236,171,95,67,224,582
26099225100,2415,1006,923,486,0,0,1774,58,29,30,161,363
26099225200,4918,1963,2046,909,0,0,3545,115,8,141,431,678
26099225300,4173,1785,1497,891,0,0,3145,105,23,55,210,635
26099225401,3641,1428,1639,574,0,0,2660,97,3,94,278,509
26099225402,2531,967,1217,347,0,0,1828,63,5,48,233,354
26099225500,3932,1565,1594,773,0,0,2725,109,26,74,389,609
26099225600,3130,1405,829,896,0,0,2189,116,53,62,267,443
26099225701,3398,2260,536,602,0,0,2142,138,265,104,327,422
26099225702,1203,514,412,277,0,0,943,45,4,12,48,151
26099225800,5270,2161,1949,1160,0,0,3585,153,32,192,579,729
26099225900,3992,1599,1595,798,0,0,3013,114,6,49,238,572
26099226101,2645,970,1359,316,0,0,1934,83,7,51,190,380
26099226102,3267,1212,1558,497,0,0,2254,96,6,84,346,481
26099226400,1896,697,889,310,0,0,1247,52,11,69,204,313
26099226700,4726,2107,1563,1056,0,0,3419,172,32,81,315,707
26099227000,5519,2366,2370,783,0,0,3703,170,38,201,602,805
26099227300,3365,1547,1247,571,0,0,2294,85,100,75,317,494
26099228000,2555,1160,809,586,0,0,1828,57,34,107,178,351
26099228100,1036,510,252,274,0,0,801,48,4,5,29,149
26099230000,3185,1695,741,749,0,0,2070,79,143,87,298,508
26099230200,3955,1808,1421,726,0,0,2977,82,13,80,265,538
26099230300,3262,1474,1006,782,0,0,2292,82,49,72,315,452
26099230400,2865,1335,956,574,0,0,2185,74,27,57,148,374
26099230501,2446,1715,395,336,0,0,1725,131,60,41,182,307
26099230502,91,65,5,21,0,0,40,4,3,4,30,10
