GEOID20,total_reg,party_dem,party_npp,party_rep,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
37179020308,3829,979,1336,1471,36,3,0,0,2554,366,529,62,83,235
37179020309,1806,345,647,801,11,1,0,0,1518,66,69,29,35,89
37179020310,4164,949,1503,1690,20,0,0,0,2953,241,420,90,132,328
37179020312,2362,664,783,894,18,1,0,0,1563,243,314,53,69,120
37179020313,1481,385,529,550,14,1,0,0,1095,101,134,25,39,87
37179020314,3936,949,1498,1459,23,5,0,0,2776,257,359,155,96,293
37179020315,3414,707,1277,1401,27,2,0,0,2591,169,224,111,89,230
37179020316,3091,713,1076,1273,23,2,0,0,2284,178,287,66,81,195
37179020317,4317,1316,1558,1412,28,1,0,0,2549,474,733,123,151,287
37179020318,2961,633,1089,1214,21,3,0,0,2084,250,256,51,102,218
37179020319,1990,528,703,741,13,2,0,0,1273,172,232,97,67,149
37179020320,1812,484,676,640,11,0,0,0,1145,193,228,35,86,125
37179020321,2382,733,799,834,14,1,0,0,1372,350,395,29,82,154
37179020401,4189,1033,1327,1797,30,1,0,0,2930,304,562,66,76,251
37179020403,2735,711,917,1085,17,3,0,0,1881,244,394,28,66,122
37179020405,938,320,279,330,4,0,0,0,593,95,181,10,15,44
37179020406,1488,891,422,170,3,0,0,0,321,290,826,5,12,34
37179020501,2863,1270,897,681,9,1,0,0,1381,405,946,18,18,95
37179020502,2390,868,735,771,14,0,0,0,1457,212,576,15,24,106
37179020601,2180,920,620,625,10,2,0,0,1055,280,715,28,30,72
37179020602,2196,920,652,614,8,0,0,0,1187,268,636,16,14,75
37179020701,2754,1123,936,685,8,0,0,0,1378,255,962,20,15,124
37179020702,2418,776,657,972,8,3,0,0,1598,150,534,13,23,100
37179020800,3104,1228,774,1088,12,1,0,0,1909,122,960,10,11,92
37179020901,3305,686,970,1623,19,3,0,0,2689,141,233,13,41,188
37179020902,4050,649,1330,2037,29,4,0,0,3413,145,187,35,31,239
37179021004,4760,954,1702,2067,31,3,0,0,3412,318,425,89,151,365
37179021005,3319,740,1037,1513,23,1,0,0,2597,162,347,20,31,162
37179021006,3912,561,1652,1679,20,0,0,0,2972,165,115,180,124,356
37179021007,4746,879,1958,1884,19,4,0,0,3097,217,313,538,222,359
37179021009,3054,639,1215,1176,21,2,0,0,2000,185,302,180,102,285
37179021012,3988,738,1531,1693,23,1,0,0,3075,193,179,107,69,365
37179021013,5816,1466,2151,2141,51,5,0,0,3877,476,690,118,133,522
37179021014,1814,420,655,724,13,2,0,0,1367,90,215,13,12,117
37179021015,3555,517,1153,1857,20,3,0,0,3014,126,155,31,50,179
37179021016,3166,583,1269,1288,25,0,0,0,2033,178,217,316,153,269
37179021017,3610,759,1425,1402,24,0,0,0,2494,225,281,201,134,275
37179021018,3176,533,1279,1344,17,1,0,0,2210,142,219,250,101,254
37179021019,3534,592,1299,1622,19,2,0,0,2744,139,134,168,92,257
37179021020,3312,625,1266,1401,17,0,0,0,2305,179,288,192,111,237
37179021021,1774,326,663,768,14,1,0,0,1343,88,119,59,51,114
37069060100,2757,1379,711,643,19,3,0,0,1392,94,1172,2,8,89
37069060200,2045,775,558,699,8,2,0,0,1479,41,424,3,19,79
37069060301,4062,1963,1134,937,23,3,0,0,2301,135,1458,25,32,111
37069060302,1484,922,324,229,7,0,0,0,530,61,861,3,6,23
37069060401,2834,1078,889,839,21,2,0,0,1669,178,781,27,23,156
37069060403,1711,799,490,405,11,1,0,0,934,54,621,5,12,85
37069060404,1798,1136,375,272,9,2,0,0,557,66,1116,5,10,44
37069060501,5407,1516,1902,1945,38,3,0,0,3579,334,959,82,86,367
37069060502,7803,2007,2836,2872,73,7,0,0,5686,406,1069,58,96,488
37069060601,1843,444,657,732,7,1,0,0,1455,66,215,5,25,77
37069060602,4080,1077,1364,1603,34,0,0,0,3006,178,589,30,72,205
37069060701,702,371,184,142,4,1,0,0,303,65,305,0,12,17
37069060702,1205,387,439,374,4,0,0,0,833,49,234,6,15,68
37069060703,1235,312,467,448,6,0,0,0,918,41,157,9,13,97
37069060801,2146,924,603,603,13,1,0,0,1190,113,745,13,12,73
37069060802,3273,834,1056,1359,23,0,0,0,2550,190,371,25,32,105
37151030100,2328,697,749,856,22,1,0,0,1556,265,374,13,25,95
37151030201,1889,542,593,736,15,1,0,0,1396,184,189,15,17,88
37151030202,2807,624,852,1313,13,4,0,0,2140,350,147,39,30,101
37151030301,3013,820,994,1164,25,3,0,0,1935,525,340,34,50,129
37151030302,1341,665,358,301,13,0,0,0,493,174,628,4,11,31
37151030400,1749,479,559,697,12,0,0,0,1140,270,220,15,28,76
37151030502,2953,534,899,1491,25,1,0,0,2459,156,139,49,27,123
37151030503,3813,392,1090,2300,25,2,0,0,3405,124,76,23,25,160
37151030504,3889,423,1045,2394,18,2,0,0,3577,62,46,17,29,158
37151030600,4535,662,1257,2590,21,0,0,0,3893,233,141,46,45,177
37151030700,3829,416,1135,2260,16,0,0,0,3469,118,41,33,13,155
37151030803,2570,347,754,1452,12,2,0,0,2233,98,83,22,5,129
37151030804,1682,301,485,887,8,1,0,0,1441,107,64,11,6,53
37151030805,2605,403,735,1453,12,2,0,0,2213,117,141,19,10,105
37151030806,1678,302,463,900,10,1,0,0,1343,171,79,13,9,63
37151030900,2474,379,632,1452,10,1,0,0,2128,74,139,13,19,101
37151031001,1623,359,439,816,7,2,0,0,1285,114,145,9,19,51
37151031002,2790,578,769,1421,17,2,0,0,2145,151,370,16,22,86
37151031101,2107,302,626,1166,10,0,0,0,1871,73,39,11,12,101
37151031102,1363,246,445,657,14,0,0,0,1072,112,99,11,12,57
37151031200,3285,875,947,1437,23,0,0,0,2442,192,484,14,34,119
37151031303,2999,358,832,1784,21,0,0,0,2720,62,39,18,39,121
37151031304,3139,382,786,1951,20,0,0,0,2802,64,80,18,30,145
37151031305,2343,364,666,1302,9,0,0,0,1955,77,148,11,18,134
37151031307,2965,349,843,1754,17,1,0,0,2719,74,29,14,30,99
37151031308,1863,267,513,1067,13,0,0,0,1656,57,39,13,14,84
37151031401,3315,570,1025,1694,22,1,0,0,2768,180,192,17,28,130
37151031402,2188,444,678,1056,8,2,0,0,1630,278,134,11,22,113
37151031501,4238,556,1195,2455,26,1,0,0,3804,111,83,37,44,159
37151031503,1820,416,532,855,12,2,0,0,1354,99,188,31,62,86
37151031504,3631,565,1069,1968,27,2,0,0,3011,100,172,132,88,128
37151031505,2444,325,710,1393,14,0,0,0,2172,45,120,11,24,72
37151031601,2782,463,805,1493,19,1,0,0,2242,117,168,38,70,147
37151031602,880,172,259,442,6,1,0,0,674,33,62,7,72,32
37095920101,1661,829,533,287,11,0,0,0,1231,48,337,2,6,37
37095920102,1034,489,343,196,5,1,0,0,754,21,229,1,1,28
37095990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37095990200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37195000100,1605,1112,360,126,4,0,0,0,263,97,1209,2,12,22
37195000200,674,460,148,61,3,1,0,0,129,35,487,3,5,15
37195000300,1237,915,239,78,5,0,0,0,120,79,1027,0,3,8
37195000401,2967,1870,617,467,9,0,0,0,989,120,1771,13,21,53
37195000402,2471,1380,582,499,10,0,0,0,959,85,1294,43,35,55
37195000501,2844,947,888,996,12,1,0,0,2226,88,374,17,18,121
37195000502,3623,1511,1039,1060,11,1,0,0,2163,125,1147,53,51,84
37195000601,2189,1351,562,262,13,1,0,0,647,91,1403,6,10,32
37195000602,2914,1154,857,894,8,0,0,0,1761,71,907,51,34,90
37195000701,1459,1156,237,60,4,0,0,0,77,84,1282,2,5,9
37195000702,1464,1086,294,76,4,3,0,0,111,108,1230,0,6,9
37195000801,909,727,148,31,3,0,0,0,20,33,850,0,2,4
37195000802,1854,1242,374,231,4,2,0,0,379,94,1337,7,8,29
37195000900,2297,692,677,912,15,0,0,0,1701,112,386,4,20,74
37195001000,1157,552,311,284,8,2,0,0,592,56,472,4,7,26
37195001100,972,519,227,217,7,0,0,0,494,47,411,2,8,10
37195001200,2286,951,630,691,11,3,0,0,1256,152,808,13,9,48
37195001301,2038,960,533,533,10,2,0,0,1075,62,816,5,25,55
37195001302,1499,553,416,524,4,0,0,0,936,46,480,2,5,30
37195001401,2480,731,786,954,6,0,0,0,1909,63,369,19,35,85
37195001402,3647,1851,963,809,17,0,0,0,1536,209,1725,43,52,82
37195001501,1500,415,476,603,5,0,0,0,1147,97,184,15,10,47
37195001502,2264,696,710,850,5,0,0,0,1666,152,342,14,19,71
37195001600,1932,606,597,723,3,1,0,0,1346,116,397,7,5,61
37195001700,2456,784,730,929,10,1,0,0,1730,142,502,6,11,65
37133000103,3691,811,1310,1523,41,2,0,0,2659,184,580,20,45,203
37133000104,1733,216,630,864,21,1,0,0,1415,110,52,17,29,110
37133000105,4577,695,1646,2195,31,3,0,0,3834,200,139,48,59,297
37133000203,2130,473,792,839,23,2,0,0,1416,159,396,9,25,125
37133000204,2077,325,822,894,30,0,0,0,1575,147,194,15,14,132
37133000205,3913,909,1293,1654,45,2,0,0,2564,307,733,26,46,237
37133000206,1996,340,696,935,22,1,0,0,1544,139,183,9,10,111
37133000207,2446,533,831,1046,29,1,0,0,1801,145,380,8,17,95
37133000303,1184,161,406,607,8,1,0,0,1037,54,30,4,3,56
37133000304,2302,428,843,999,29,2,0,0,1738,132,313,6,17,96
37133000305,1511,239,607,644,16,3,0,0,1149,75,193,8,13,73
37133000306,3449,614,1384,1403,41,2,0,0,2500,233,462,20,28,206
37133000401,5563,818,2165,2483,82,3,0,0,4481,285,198,37,81,481
37133000403,1117,186,394,520,16,0,0,0,969,22,19,9,7,91
37133000404,920,158,348,401,13,0,0,0,774,35,44,8,3,56
37133000405,4185,581,1485,2050,56,0,0,0,3367,204,152,54,42,366
37133000500,7,1,2,4,0,0,0,0,7,0,0,0,0,0
37133000600,49,7,20,21,1,0,0,0,35,3,8,1,1,1
37133000700,700,107,267,305,20,0,0,0,432,128,76,6,7,51
37133000800,156,30,68,48,10,0,0,0,94,37,15,0,0,10
37133000901,240,53,105,75,7,0,0,0,133,53,41,1,3,9
37133000902,428,82,163,177,4,1,0,0,230,99,46,5,4,44
37133001000,568,105,229,199,29,1,0,0,254,145,98,15,8,48
37133001101,2779,538,1044,1162,23,4,0,0,1856,217,456,27,32,191
37133001102,1927,525,732,637,25,2,0,0,1149,163,463,21,31,100
37133001201,1742,351,581,782,19,3,0,0,1155,139,312,14,34,88
37133001202,4254,1161,1540,1492,50,3,0,0,2421,431,1096,44,52,210
37133001301,1426,563,491,339,27,2,0,0,604,173,567,17,17,48
37133001302,1337,402,454,462,18,1,0,0,712,193,318,24,30,60
37133001303,1475,432,520,500,21,0,0,0,878,120,360,33,24,60
37133001304,3520,1107,1299,1058,44,4,0,0,1685,514,995,97,70,159
37133001400,2908,566,1033,1288,17,1,0,0,2211,194,250,58,39,156
37133001500,1131,381,483,254,9,1,0,0,580,84,403,5,14,45
37133001700,1178,356,430,374,15,1,0,0,668,119,302,8,21,60
37133001800,992,254,386,340,10,1,0,0,664,64,188,8,12,56
37133002100,3475,979,1249,1200,41,3,0,0,2076,287,861,50,39,162
37133002201,2540,747,889,874,24,2,0,0,1458,278,617,40,31,116
37133002202,1964,794,717,416,34,2,0,0,803,218,819,16,24,84
37133002300,2304,655,852,756,35,1,0,0,1266,268,630,24,20,96
37133002400,3335,992,1286,1012,32,6,0,0,1708,381,973,45,37,191
37133002500,1574,297,625,623,23,1,0,0,1144,96,222,9,20,83
37133002600,1682,926,530,197,23,1,0,0,429,140,1054,10,15,34
37133002801,1147,169,415,548,10,0,0,0,953,60,19,14,14,87
37133002802,1051,143,403,476,26,0,0,0,816,81,81,2,10,61
37133002803,3339,505,1349,1420,60,2,0,0,2532,267,200,23,49,268
37133990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37007920100,2002,1289,418,283,9,0,0,0,806,12,1104,14,12,54
37007920200,901,490,218,190,0,0,0,0,538,10,319,8,3,23
37007920301,3063,1162,853,1021,10,3,0,0,2183,42,687,37,17,97
37007920302,434,132,162,139,1,0,0,0,368,18,32,2,4,10
37007920400,1787,1332,273,181,0,0,0,0,439,17,1291,18,4,18
37007920501,566,334,121,106,3,0,0,0,241,2,310,0,2,11
37007920502,3246,2096,692,447,7,3,0,0,1393,35,1707,19,27,65
37007920600,2481,1646,501,328,5,0,0,0,834,44,1507,27,4,65
37007980000,3,1,2,0,0,0,0,0,3,0,0,0,0,0
37181960100,2768,1590,606,553,14,2,0,0,1313,49,1299,13,16,78
37181960200,2580,1505,551,511,11,0,0,0,1028,47,1422,8,13,62
37181960300,3393,1892,742,739,18,1,0,0,1813,72,1392,17,21,78
37181960400,2701,1603,593,497,5,0,0,0,1449,62,1002,17,36,135
37181960500,2680,1991,496,180,9,2,0,0,447,53,2088,19,14,59
37181960600,1228,783,260,183,0,0,0,0,399,55,731,5,12,26
37181960700,2144,1691,345,98,7,2,0,0,126,57,1933,6,12,10
37181960800,964,690,183,87,3,0,0,0,224,55,638,3,8,36
37181960901,1692,1068,360,254,8,1,0,0,562,91,996,1,13,29
37181960902,998,563,245,188,1,0,0,0,562,42,368,4,8,14
37181960903,1737,1024,403,302,5,0,0,0,719,96,867,6,13,36
37181961000,3694,1833,923,923,12,1,0,0,2035,126,1391,6,21,115
37185950101,1561,461,518,575,7,0,0,0,1197,31,213,5,7,108
37185950102,1026,421,303,300,2,0,0,0,677,16,273,1,16,43
37185950103,1657,1257,266,133,1,0,0,0,372,11,783,0,462,29
37185950201,2372,1576,425,362,7,0,0,0,966,28,1296,10,13,59
37185950202,1095,796,176,121,1,0,0,0,282,9,784,1,4,15
37185950300,2458,1860,383,207,8,0,0,0,613,38,1727,1,29,50
37185950400,2137,1452,378,297,8,0,0,0,663,47,1342,3,29,53
37165010101,2417,1070,775,560,8,2,0,0,1521,66,604,21,137,68
37165010102,3071,1503,903,651,8,2,0,0,1584,56,1135,40,191,65
37165010200,2034,1471,400,157,1,2,0,0,350,15,1574,4,72,19
37165010300,2275,1380,607,276,10,2,0,0,696,43,1371,15,116,34
37165010400,1525,614,503,399,6,0,0,0,826,24,330,20,287,38
37165010501,1666,771,517,371,4,0,0,0,892,24,589,5,125,31
37165010502,2007,709,743,549,4,1,0,0,1262,47,462,3,176,57
37165010601,1964,1166,466,322,6,0,0,0,662,21,1080,14,160,27
37165010602,1983,794,663,515,10,0,0,0,1051,17,633,21,189,72
37021000100,1378,746,499,120,10,3,0,0,887,51,309,10,27,94
37021000200,996,594,361,35,6,0,0,0,704,22,134,15,6,115
37021000300,1523,900,536,70,12,3,0,0,1055,57,256,20,12,123
37021000400,2340,1214,1000,93,19,12,0,0,1842,92,129,32,29,216
37021000500,2989,1516,1129,322,16,6,0,0,2459,95,58,34,37,306
37021000600,1509,769,641,83,10,6,0,0,1177,43,116,13,16,144
37021000700,1081,622,386,57,12,4,0,0,621,43,302,11,16,88
37021000800,2493,1351,949,177,11,5,0,0,1876,87,242,29,39,220
37021000900,2290,1375,751,134,19,8,0,0,1077,79,918,19,32,165
37021001000,3223,1707,1282,192,28,11,0,0,2457,141,243,35,38,309
37021001100,3694,1943,1445,264,37,4,0,0,2882,146,266,52,46,302
37021001200,5225,2448,2115,590,53,16,0,0,4103,223,255,68,116,460
37021001300,2821,1167,1176,445,24,7,0,0,2095,174,260,34,56,202
37021001401,2638,1014,1059,532,28,4,0,0,1962,187,212,17,64,196
37021001402,1072,462,420,182,3,2,0,0,632,147,202,9,20,62
37021001500,1590,653,664,261,9,3,0,0,1271,75,60,20,29,135
37021001601,3555,1737,1398,393,18,6,0,0,2881,135,78,55,58,348
37021001602,2133,833,840,444,16,0,0,0,1801,57,36,36,29,174
37021001700,2328,1147,884,278,15,2,0,0,1990,54,20,21,25,218
37021001801,2398,1149,874,354,17,2,0,0,1747,70,313,39,39,190
37021001802,3706,1626,1383,662,29,5,0,0,3007,129,139,40,70,321
37021001900,2430,1178,900,333,12,4,0,0,2000,80,121,24,36,169
37021002000,4418,2217,1623,523,44,8,0,0,2742,206,1046,41,73,310
37021002101,1170,348,407,405,10,0,0,0,1039,20,3,10,24,74
37021002102,4635,2001,1794,775,51,8,0,0,3169,282,681,52,87,364
37021002203,4565,1510,1910,1081,49,10,0,0,3132,348,569,66,78,372
37021002204,6088,2048,2524,1448,55,7,0,0,4895,178,256,175,103,481
37021002205,4939,1650,1941,1298,41,3,0,0,4087,149,254,64,79,306
37021002206,3774,1370,1466,905,28,2,0,0,3062,142,164,73,60,273
37021002303,3423,951,1387,1045,33,4,0,0,2749,155,153,79,59,228
37021002304,1303,346,540,411,4,2,0,0,1103,51,27,22,14,86
37021002305,3791,1254,1435,1079,20,2,0,0,3287,120,32,48,41,263
37021002306,2383,845,901,614,21,2,0,0,1903,115,91,32,41,201
37021002401,2249,534,881,810,22,0,0,0,2008,65,25,15,14,122
37021002402,3047,825,1149,1052,15,2,0,0,2658,135,33,19,27,175
37021002503,3238,879,1228,1098,28,1,0,0,2741,152,67,21,65,192
37021002504,3309,878,1241,1170,17,2,0,0,2886,83,58,21,53,208
37021002505,3420,1098,1205,1086,20,8,0,0,2918,111,85,29,60,217
37021002506,2197,738,884,545,25,5,0,0,1682,138,145,16,56,160
37021002603,2495,628,957,888,21,0,0,0,2217,66,25,17,38,132
37021002604,4406,1120,1653,1607,20,2,0,0,3892,128,40,48,70,228
37021002606,2439,750,891,776,16,4,0,0,2076,112,62,17,55,117
37021002607,3042,977,1204,827,24,7,0,0,2524,160,85,27,65,181
37021002608,3173,933,1231,970,31,4,0,0,2532,166,140,23,106,206
37021002609,1044,287,385,366,5,0,0,0,897,38,22,10,28,49
37021002701,2417,915,881,599,17,3,0,0,2057,108,27,29,39,157
37021002702,3286,1252,1213,799,16,5,0,0,2847,96,49,24,39,231
37021002704,3599,1250,1389,931,23,1,0,0,3134,93,40,33,50,249
37021002705,1082,392,391,281,17,1,0,0,950,26,7,10,8,81
37021002803,2663,763,997,890,13,0,0,0,2325,130,34,16,27,131
37021002804,4185,1150,1614,1389,26,2,0,0,3651,126,34,27,65,282
37021002900,2624,893,964,743,18,5,0,0,2372,65,11,19,17,140
37021003002,4979,1764,1848,1331,31,2,0,0,4221,186,181,42,47,302
37021003003,3974,1548,1458,935,29,2,0,0,3276,130,174,39,52,303
37021003004,2038,799,746,476,13,3,0,0,1763,58,22,21,24,150
37021003103,2076,731,792,539,12,1,0,0,1785,53,56,22,15,145
37021003105,2715,915,1042,733,22,2,0,0,2277,83,86,22,36,211
37021003106,1125,406,421,290,6,2,0,0,987,26,32,7,5,68
37021003107,2831,1116,1046,647,17,5,0,0,2374,97,123,24,25,188
37021003108,1262,478,425,357,2,0,0,0,1107,30,20,15,14,76
37021003201,1426,518,550,351,4,2,0,0,1217,50,21,14,26,98
37021003202,3576,926,1428,1191,27,1,0,0,3031,106,121,36,45,237
37021003203,4390,1407,1736,1204,37,6,0,0,3677,162,84,29,70,368
37021003204,4437,1205,1818,1379,32,0,0,0,3893,122,40,25,63,294
37021003205,1221,314,532,365,9,1,0,0,1095,22,4,8,13,79
37189920100,3182,735,1190,1236,19,1,0,0,2881,63,19,17,30,172
37189920200,2843,618,1049,1163,7,0,0,0,2587,53,10,12,12,169
37189920300,1679,404,732,524,13,3,0,0,1454,60,29,9,21,106
37189920400,6017,1904,2774,1250,73,13,0,0,4948,250,165,76,83,495
37189920500,3647,1218,1822,564,36,6,0,0,2689,334,152,70,59,343
37189920601,4537,1477,2075,899,76,9,0,0,3558,256,145,77,44,457
37189920602,1436,368,646,412,7,3,0,0,1237,37,13,14,16,119
37189920701,1424,308,526,581,8,0,0,0,1290,34,15,10,9,66
37189920702,2168,468,826,860,11,1,0,0,1951,51,10,19,14,123
37189920703,4234,1076,1683,1434,35,4,0,0,3629,135,62,57,48,303
37189920800,2362,619,846,881,14,0,0,0,2079,45,7,17,17,197
37189920900,3299,774,1314,1185,22,2,0,0,2885,100,36,21,30,227
37189921000,527,93,196,232,4,2,0,0,445,19,2,3,4,54
37183050100,3753,1673,1552,480,43,2,0,0,2446,177,586,90,97,357
37183050300,2589,1123,999,437,28,2,0,0,1862,107,315,58,38,209
37183050400,1313,659,498,146,7,3,0,0,851,56,271,15,23,97
37183050500,2744,1404,1073,253,14,0,0,0,1828,98,550,42,36,190
37183050600,2656,1485,1032,125,11,1,0,0,777,82,1665,20,27,85
37183050700,2306,1504,694,92,14,2,0,0,617,81,1492,23,17,76
37183050800,1241,808,373,46,12,2,0,0,209,63,922,6,19,22
37183050900,2059,1078,901,63,14,2,0,0,341,75,1532,23,23,65
37183051000,2110,955,952,172,23,7,0,0,1527,96,214,40,50,183
37183051101,896,416,403,69,6,1,0,0,369,59,328,26,53,61
37183051102,164,61,82,17,3,1,0,0,78,11,62,2,1,10
37183051200,3049,1301,1233,486,25,1,0,0,2373,120,116,84,64,292
37183051400,4032,1670,1709,610,35,6,0,0,3137,145,265,87,82,316
37183051501,2935,1064,918,932,20,0,0,0,2497,63,133,45,65,132
37183051502,1663,690,557,412,3,0,0,0,1433,31,36,40,19,104
37183051600,3762,1241,1298,1203,15,2,0,0,3276,71,55,50,66,244
37183051700,3175,1001,1100,1057,16,0,0,0,2771,50,82,51,24,197
37183051800,3615,1491,1343,745,31,3,0,0,2999,106,143,63,60,244
37183051900,3312,2062,1064,167,18,1,0,0,1161,148,1821,33,28,121
37183052001,1624,1070,465,78,9,0,0,0,196,147,1213,17,11,40
37183052002,3514,2487,879,133,11,4,0,0,347,185,2881,22,24,55
37183052101,5194,3611,1302,241,35,5,0,0,552,401,4024,34,78,105
37183052102,3494,2425,934,111,20,1,0,0,226,246,2922,27,38,35
37183052303,2152,840,1021,264,27,0,0,0,1189,143,429,101,109,181
37183052304,1714,696,778,216,18,4,0,0,979,93,417,48,71,106
37183052305,1153,473,521,146,9,2,0,0,627,55,265,39,62,105
37183052306,1008,370,472,157,9,0,0,0,629,54,147,48,35,95
37183052307,3427,1444,1514,421,37,7,0,0,1982,224,726,101,121,273
37183052401,3081,1132,1329,573,37,7,0,0,1918,151,551,97,90,274
37183052404,2412,1062,1024,306,15,2,0,0,1730,129,207,57,125,164
37183052407,2725,1145,1176,368,31,4,0,0,1634,160,578,67,127,159
37183052408,1563,676,740,125,18,3,0,0,769,121,501,33,44,95
37183052409,1276,477,675,102,15,4,0,0,663,111,267,69,49,117
37183052410,847,376,330,126,12,1,0,0,464,55,197,10,70,51
37183052411,3232,1453,1365,381,27,1,0,0,1561,224,1023,61,122,241
37183052504,6176,2295,2501,1321,53,5,0,0,4327,300,756,176,174,443
37183052505,3347,1257,1325,734,31,0,0,0,2296,162,463,81,104,241
37183052506,1838,752,632,444,9,0,0,0,1340,73,221,26,40,138
37183052507,1972,829,754,366,19,4,0,0,1315,117,371,42,29,98
37183052508,2416,943,871,590,11,1,0,0,1788,95,219,57,74,183
37183052509,2501,852,991,632,25,1,0,0,1812,132,223,82,74,178
37183052601,2485,804,876,779,24,0,0,0,2132,67,48,42,53,143
37183052602,3966,1431,1377,1109,44,2,0,0,3101,138,271,102,70,284
37183052603,2567,673,848,1024,21,1,0,0,2203,66,68,40,46,144
37183052701,3310,1373,1213,692,27,3,0,0,2144,245,618,61,57,185
37183052704,2764,1591,909,235,21,3,0,0,584,335,1659,70,34,82
37183052705,3173,1428,1183,524,35,2,0,0,1798,269,766,101,63,176
37183052706,2796,1517,902,355,17,4,0,0,1034,279,1249,76,54,104
37183052707,3894,1875,1304,680,30,3,0,0,1482,458,1475,188,138,153
37183052801,4284,1777,1476,998,30,1,0,0,2760,227,993,46,74,184
37183052802,3640,1551,1299,752,33,2,0,0,2067,230,1072,43,66,162
37183052807,3934,2046,1231,620,34,0,0,0,1378,313,2025,50,52,116
37183052809,1514,541,528,423,16,1,0,0,844,169,396,11,34,60
37183052810,4946,3099,1435,387,22,1,0,0,769,512,3469,56,50,90
37183052811,5634,3729,1568,287,38,5,0,0,733,492,4171,73,48,117
37183052812,3083,1202,1028,828,19,1,0,0,1955,140,766,24,47,151
37183052813,1378,554,493,309,19,0,0,0,765,82,436,24,13,58
37183052814,4596,2136,1536,872,45,3,0,0,2076,327,1813,74,91,215
37183052815,2814,1522,898,368,22,2,0,0,967,253,1428,31,36,99
37183052816,3291,2270,892,109,14,5,0,0,275,290,2627,21,52,26
37183052901,2154,512,782,842,13,1,0,0,1664,134,190,14,30,122
37183052902,3930,1124,1440,1317,43,2,0,0,2900,247,569,26,40,148
37183052903,2454,750,838,849,12,2,0,0,1735,120,401,30,43,125
37183052905,2272,582,838,835,14,1,0,0,1703,118,266,20,22,143
37183052906,3517,1012,1259,1226,19,0,0,0,2562,214,512,31,46,152
37183053003,3683,1231,1595,816,34,4,0,0,2441,202,370,205,171,294
37183053004,2374,748,974,638,12,1,0,0,1792,84,94,151,77,176
37183053005,4010,1142,1612,1229,23,0,0,0,3272,111,87,174,107,259
37183053006,2528,573,1004,930,19,2,0,0,2127,91,65,62,75,108
37183053007,2725,776,1103,825,19,1,0,0,2069,88,88,209,118,153
37183053009,5583,1869,2093,1558,58,3,0,0,3482,514,1027,111,149,300
37183053010,3400,1052,1338,982,25,2,0,0,2485,167,355,73,123,197
37183053011,2747,1132,1190,385,34,2,0,0,1508,142,504,139,239,215
37183053105,3247,885,1270,1067,22,0,0,0,2390,224,332,59,44,198
37183053106,2601,948,892,731,25,3,0,0,1566,146,654,28,38,169
37183053109,6433,1446,2380,2536,59,7,0,0,5073,339,427,92,74,428
37183053110,4120,1142,1610,1325,36,0,0,0,2790,298,673,68,75,216
37183053111,4139,1205,1575,1331,26,0,0,0,2923,290,555,66,76,229
37183053112,6200,1781,2376,1961,64,9,0,0,4362,386,793,70,127,462
37183053113,3634,1161,1383,1041,47,0,0,0,2221,303,740,40,79,251
37183053114,5130,1304,1972,1794,53,2,0,0,3701,345,575,76,72,361
37183053115,1576,368,555,636,16,0,0,0,1176,108,162,14,24,92
37183053202,3231,709,1272,1232,16,0,0,0,2633,140,178,26,63,191
37183053203,6540,1840,2794,1839,63,0,0,0,4482,370,652,245,256,535
37183053204,4421,1447,1808,1121,38,3,0,0,2883,347,636,84,114,357
37183053205,3771,945,1537,1249,31,4,0,0,2653,229,327,92,137,333
37183053206,3534,1112,1439,947,32,0,0,0,2190,236,595,130,114,269
37183053208,7498,1781,3177,2467,63,8,0,0,5488,424,486,240,187,673
37183053209,1940,469,765,688,16,0,0,0,1460,105,194,29,23,129
37183053210,4052,1018,1678,1315,40,0,0,0,2959,218,251,139,112,373
37183053211,5416,1253,2311,1799,48,1,0,0,4168,270,328,115,119,416
37183053405,4148,1071,1819,1230,25,0,0,0,3076,131,184,294,168,295
37183053408,2685,778,1358,535,9,4,0,0,1655,109,103,443,142,233
37183053409,4434,1207,2174,1023,25,4,0,0,2885,229,180,623,204,313
37183053410,3764,1036,2034,665,25,1,0,0,1776,179,234,1083,188,304
37183053411,8294,2474,4198,1574,40,5,0,0,3937,444,737,2036,399,741
37183053415,2741,755,1257,711,15,1,0,0,1802,162,177,263,132,205
37183053417,2539,782,1113,617,23,1,0,0,1600,190,336,129,100,184
37183053419,2147,578,990,564,15,0,0,0,1651,91,101,84,43,177
37183053421,3957,1174,1705,1034,41,2,0,0,2566,215,396,303,183,294
37183053422,1813,529,855,408,16,2,0,0,1337,97,70,110,81,118
37183053423,1511,484,689,327,10,0,0,0,1116,80,88,88,43,96
37183053424,3390,965,1705,698,20,2,0,0,1949,222,189,540,219,271
37183053425,1851,518,853,471,9,0,0,0,1097,105,94,339,82,134
37183053426,5083,1505,2430,1108,28,4,0,0,2676,261,264,1168,259,455
37183053427,3383,905,1527,930,17,1,0,0,2457,207,183,178,82,276
