GEOID20,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
01073011113,2751,755,1935,61,0,0,821,39,1780,7,15,89
01073011114,4823,3626,1003,194,0,0,3889,54,539,60,30,251
01073011115,3752,2662,916,174,0,0,2894,96,431,79,42,210
01073011116,2077,1647,351,79,0,0,1720,25,207,10,13,102
01073011117,4316,2461,1736,119,0,0,2589,76,1371,55,29,196
01073011205,1511,870,588,53,0,0,958,37,449,4,10,53
01073011206,3978,2614,1230,134,0,0,2803,93,878,22,24,158
01073011207,3210,599,2578,33,0,0,657,49,2439,4,11,50
01073011208,2860,1295,1473,92,0,0,1465,70,1208,17,21,79
01073011209,1812,227,1570,15,0,0,256,21,1516,1,2,16
01073011210,1947,537,1370,40,0,0,584,79,1232,9,10,33
01073011301,2321,1708,506,107,0,0,1832,69,308,5,12,95
01073011303,2596,2242,248,106,0,0,2336,19,64,11,28,138
01073011304,2573,2149,309,115,0,0,2268,29,101,14,22,139
01073011401,1768,1167,503,98,0,0,1312,14,355,12,5,70
01073011402,3037,2607,261,169,0,0,2765,30,40,21,10,171
01073011500,4344,3761,279,304,0,0,3986,32,29,23,26,248
01073011600,2712,2232,379,101,0,0,2296,42,175,25,33,141
01073011704,3331,2819,378,134,0,0,2981,30,100,32,24,164
01073011706,1488,1214,195,79,0,0,1297,64,48,6,15,58
01073011707,2898,1979,788,131,0,0,2198,56,464,25,23,132
01073011708,4153,2891,1129,133,0,0,3024,68,771,60,33,197
01073011709,2981,2150,724,107,0,0,2335,100,384,22,26,114
01073011710,2661,2139,420,102,0,0,2287,51,149,13,23,138
01073011803,2865,382,2456,27,0,0,391,37,2388,3,5,41
01073011804,1855,218,1628,9,0,0,246,35,1551,0,7,16
01073011805,2087,605,1440,42,0,0,651,44,1326,12,8,46
01073011806,2155,463,1676,16,0,0,498,48,1576,2,8,23
01073011901,1487,760,689,38,0,0,827,81,521,4,12,42
01073011904,1836,71,1758,7,0,0,73,10,1746,0,2,5
01073012001,3058,914,2078,66,0,0,957,24,1970,6,18,83
01073012003,1378,705,624,49,0,0,779,40,477,18,13,51
01073012004,3815,1422,2261,132,0,0,1668,97,1900,21,23,106
01073012103,3073,1001,2007,65,0,0,1089,26,1877,14,11,56
01073012104,1894,967,867,60,0,0,1033,19,762,3,14,63
01073012200,1793,1520,134,139,0,0,1686,17,8,3,15,64
01073012302,2807,2279,369,159,0,0,2404,36,185,12,17,153
01073012304,1732,686,1007,39,0,0,746,14,909,1,16,46
01073012306,2863,342,2509,12,0,0,340,7,2478,2,2,34
01073012307,2915,1146,1705,64,0,0,1266,14,1558,4,10,63
01073012401,2861,141,2708,12,0,0,162,9,2670,1,8,11
01073012402,1922,507,1394,21,0,0,532,21,1303,7,16,43
01073012403,2405,962,1395,48,0,0,1011,26,1302,1,11,54
01073012500,2776,1144,1553,79,0,0,1251,36,1382,16,6,85
01073012602,1884,877,921,86,0,0,1088,36,631,9,27,93
01073012701,2771,1536,1108,127,0,0,1811,132,594,35,32,167
01073012703,4888,3521,1187,180,0,0,3750,127,346,162,107,396
01073012704,1828,1389,367,72,0,0,1519,46,156,10,13,84
01073012802,2209,1561,510,138,0,0,1820,55,60,17,45,212
01073012804,2744,1794,743,207,0,0,2152,51,89,53,67,332
01073012805,1242,566,492,184,0,0,794,44,256,28,38,82
01073012905,3410,2666,677,67,0,0,2924,42,88,57,42,257
01073012907,3538,2027,1345,166,0,0,2385,101,692,59,86,215
01073012908,2699,1194,1384,121,0,0,1477,143,852,41,75,111
01073012910,3139,1992,841,306,0,0,2341,46,416,33,49,254
01073012911,5802,4429,1140,233,0,0,4838,90,250,110,97,417
01073012913,2387,602,1626,159,0,0,846,87,1270,42,41,101
01073012914,1385,856,424,105,0,0,1086,22,102,36,33,106
01073012916,3105,2162,817,126,0,0,2470,62,215,84,58,216
01073012917,2188,1402,727,59,0,0,1565,38,332,46,42,165
01073012918,1393,444,870,79,0,0,579,69,647,19,35,44
01073012919,1024,198,767,59,0,0,281,37,648,4,17,37
01073012920,2013,1153,777,83,0,0,1386,52,294,124,53,104
01073012921,2498,1792,595,111,0,0,2107,37,67,70,37,180
01073013002,1324,8,1315,1,0,0,9,7,1303,0,3,2
01073013100,3067,26,3036,5,0,0,32,11,3020,0,2,2
01073013200,1425,81,1341,3,0,0,99,6,1316,3,0,1
01073013300,2115,117,1983,15,0,0,114,43,1938,2,3,15
01073013400,3139,212,2918,9,0,0,222,15,2883,5,3,11
01073013601,2214,91,2117,6,0,0,87,16,2100,0,1,10
01073013801,1562,97,1455,10,0,0,110,19,1425,0,3,5
01073013901,1102,196,895,11,0,0,233,10,848,1,2,8
01073013902,1483,703,734,46,0,0,780,21,630,3,5,44
01073014001,2864,2401,251,212,0,0,2599,26,82,8,15,134
01073014002,2741,1842,841,58,0,0,1926,29,669,8,8,101
01073014104,2818,1059,1687,72,0,0,1138,47,1534,7,15,77
01073014105,3178,729,2401,48,0,0,786,33,2279,3,13,64
01073014106,2185,1667,430,88,0,0,1791,27,274,3,14,76
01073014107,1463,1285,119,59,0,0,1359,19,4,3,17,61
01073014205,2438,1072,1308,58,0,0,1176,45,1082,14,29,92
01073014206,3740,2071,1560,109,0,0,2236,52,1308,28,22,94
01073014207,4354,2251,1988,115,0,0,2410,67,1665,40,20,152
01073014208,4928,3205,1582,141,0,0,3462,126,865,83,93,299
01073014209,2939,1503,1333,103,0,0,1627,105,783,167,108,149
01073014301,2015,950,1002,63,0,0,1041,57,832,6,9,70
01073014303,3616,2028,1461,127,0,0,2214,79,917,113,87,206
01073014304,2517,678,1673,166,0,0,946,48,1333,63,34,93
01073014404,3933,1982,1719,232,0,0,2590,124,709,173,110,227
01073014405,2832,1608,1063,161,0,0,1917,72,477,54,95,217
01073014406,5292,3693,1443,156,0,0,4133,140,391,164,99,365
01073014408,2163,746,1302,115,0,0,947,61,924,73,55,103
01073014409,2581,1807,682,92,0,0,1973,51,274,37,43,203
01073014410,4246,2560,1529,157,0,0,2769,102,752,161,193,269
01073014412,3333,2296,908,129,0,0,2740,63,144,67,85,234
01073014414,5427,3800,1488,139,0,0,4055,100,546,161,186,379
01073014415,2634,1378,1167,89,0,0,1553,69,496,175,169,172
01103000100,2247,689,913,645,0,0,1423,164,550,16,11,83
01103000200,2806,1845,489,472,0,0,2473,55,82,28,24,144
01103000300,1904,939,493,472,0,0,1508,74,183,14,21,104
01103000400,2371,891,945,535,0,0,1624,78,549,21,8,91
01103000600,1439,39,1320,80,0,0,106,75,1239,1,9,9
01103000700,2165,252,1608,305,0,0,566,214,1329,4,20,32
01103000800,1734,531,835,368,0,0,954,185,512,5,17,61
01103000900,2723,814,1235,674,0,0,1571,252,759,14,27,100
01103001000,2061,640,1062,359,0,0,1106,166,688,13,12,76
01103005101,3449,1758,899,792,0,0,2618,115,543,17,33,123
01103005103,563,293,116,154,0,0,462,24,52,0,4,21
01103005105,1736,1080,369,287,0,0,1487,38,115,12,18,66
01103005106,4475,2014,1447,1014,0,0,3179,134,911,57,40,154
01103005107,3266,2089,589,588,0,0,2765,108,217,13,28,135
01103005108,2686,1414,788,484,0,0,1970,99,482,14,22,99
01103005109,3018,761,1381,876,0,0,1736,179,929,41,25,108
01103005201,1469,947,149,373,0,0,1325,19,38,2,10,75
01103005202,3009,1832,315,862,0,0,2758,63,32,17,24,115
01103005302,2784,1644,410,730,0,0,2463,49,87,18,25,142
01103005303,2894,1500,446,948,0,0,2574,38,108,19,29,126
01103005304,4252,2624,580,1048,0,0,3815,63,139,30,35,170
01103005305,3197,1886,469,842,0,0,2757,58,167,31,21,163
01103005306,3003,2082,416,505,0,0,2627,65,112,29,23,147
01103005404,4099,2692,468,939,0,0,3664,73,72,41,34,215
01103005405,3684,2205,423,1056,0,0,3274,26,104,20,47,213
01103005500,3909,2285,422,1202,0,0,3594,44,36,19,38,178
01103005601,2217,1422,233,562,0,0,2020,48,10,15,28,96
01103005602,1632,989,168,475,0,0,1487,17,9,14,12,93
01103005701,1844,1087,234,523,0,0,1649,26,11,22,27,109
01103005703,1673,873,224,576,0,0,1482,49,23,7,15,97
01103005704,2225,1291,310,624,0,0,1989,16,75,18,23,104
