BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_rin,party_lib,party_grn,party_lbl,party_con,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_23,eth2_81,eth2_21,eth2_34,eth2_14,eth2_12,eth2_66,eth2_61,eth2_85,eth2_35,eth2_32,eth2_55,eth2_29,eth2_83,eth2_33,eth2_38,eth2_59,eth2_26,eth2_19,eth2_unk
040250006191,1072,599,187,84,80,6,0,0,0,116,0,888,53,0,10,11,110,888,51,0,5,2,4,0,0,5,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,110
040250006192,1479,817,283,84,107,5,1,0,0,182,0,1240,74,4,11,16,134,1240,74,4,5,1,3,0,0,4,1,3,0,3,0,0,0,0,0,0,0,0,4,0,0,134
040250006193,885,489,147,83,54,2,0,0,0,110,0,697,49,4,14,13,108,697,49,4,5,3,6,0,1,0,3,1,0,0,1,0,0,1,0,0,0,0,3,0,0,108
040250007011,563,240,144,47,38,10,4,0,0,80,0,449,30,0,7,9,68,449,28,0,0,4,1,1,0,4,1,1,2,0,0,1,0,0,0,0,1,2,0,0,0,68
040250007012,619,329,100,40,40,12,2,0,0,96,0,517,30,0,3,10,59,517,30,0,0,0,0,0,2,3,1,0,0,2,0,1,0,3,1,0,0,0,0,0,0,59
040250007013,687,381,109,53,39,5,1,0,0,99,0,567,44,0,2,9,65,567,44,0,0,0,1,0,0,3,0,1,0,1,0,2,2,0,0,0,0,1,0,0,0,65
040250007021,1312,739,202,96,93,8,3,0,0,171,0,1090,67,1,10,9,135,1090,66,1,0,2,0,1,1,0,3,3,1,0,0,2,0,2,0,1,0,1,2,1,0,135
040250007022,548,289,81,43,41,6,0,0,0,88,0,455,37,0,2,8,46,455,37,0,1,1,0,0,0,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,46
040250008021,658,261,193,42,48,10,0,0,0,104,0,538,43,1,6,10,60,538,43,1,1,2,1,0,0,6,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,60
040250008022,1006,455,275,61,76,6,0,0,0,133,0,815,43,1,10,12,125,815,42,1,5,2,1,0,1,1,2,2,1,0,0,3,0,1,0,1,0,0,1,0,0,125
040250008023,747,378,144,63,75,4,2,0,0,81,0,606,40,0,8,14,79,606,40,0,0,5,2,3,1,3,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,79
040250008024,420,230,83,24,23,3,0,0,0,57,0,355,23,0,3,1,38,355,23,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,38
040250008031,727,280,192,71,41,10,3,0,0,130,0,560,64,0,10,16,77,560,64,0,2,1,5,1,2,2,2,0,0,2,1,0,1,2,0,1,0,4,0,0,0,77
040250008041,849,381,231,56,66,5,0,0,0,110,0,703,39,0,6,12,89,703,39,0,2,3,1,0,0,3,0,2,0,1,0,3,1,1,0,0,0,1,0,0,0,89
040250008042,499,182,152,30,47,8,1,0,0,79,0,407,34,1,4,2,51,407,34,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51
040250008043,966,444,258,54,80,7,0,0,0,123,0,811,35,1,7,19,93,811,35,1,5,3,1,0,1,7,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,93
040250009011,652,234,178,65,42,8,1,0,0,124,0,503,61,1,4,9,74,503,60,1,2,1,2,1,0,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,74
040250009021,645,209,203,78,38,10,2,0,0,105,0,456,114,3,8,5,59,456,113,3,0,4,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,59
040250009022,475,214,120,28,34,3,0,0,0,76,0,392,28,0,3,4,48,392,28,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,48
040250009023,580,223,139,56,30,9,6,0,0,117,0,457,45,5,5,12,56,457,44,3,6,1,1,1,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,56
040250010021,921,472,191,57,79,6,0,0,0,116,0,772,35,0,6,11,97,772,35,0,0,3,1,0,0,8,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,97
040250010022,919,338,282,54,68,20,2,0,0,155,0,745,63,1,7,14,89,745,62,1,3,2,0,0,1,4,1,3,1,0,1,0,0,3,0,0,0,2,1,0,0,89
040250010023,1174,538,315,68,100,7,3,0,0,143,0,969,68,2,16,17,102,969,62,2,4,3,8,0,1,8,2,2,6,0,2,0,0,0,0,1,0,1,1,0,0,102
040250010031,869,354,218,62,79,11,1,0,0,144,0,690,67,0,10,17,85,690,66,0,4,1,1,0,1,4,2,4,1,5,0,1,0,1,0,1,0,0,0,0,0,85
040250010041,654,344,142,40,46,3,1,0,0,78,0,551,24,0,8,5,66,551,24,0,0,3,0,0,0,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,66
040250010042,1063,551,216,57,90,12,1,0,0,136,0,859,46,1,12,9,136,859,43,1,0,1,1,0,0,4,6,4,3,0,0,4,0,1,0,0,0,0,0,0,0,136
040250010043,556,254,145,28,58,7,0,0,0,64,0,433,31,0,4,12,76,433,31,0,2,2,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,76
040250010044,818,444,174,37,65,7,1,0,0,90,0,682,47,0,5,6,78,682,47,0,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,78
040250011031,1184,571,296,60,92,5,0,0,0,160,0,965,52,0,11,9,147,965,50,0,1,4,3,1,0,1,2,2,2,3,0,0,0,0,0,0,0,1,2,0,0,147
040250011041,825,342,223,59,68,4,3,0,0,126,0,692,44,3,8,9,69,692,44,3,2,2,1,0,2,1,1,1,0,0,0,0,0,2,0,0,1,3,0,0,0,69
040250011042,638,345,141,26,46,2,0,0,0,78,0,514,16,0,13,11,84,514,16,0,3,7,4,3,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,84
040250011043,948,344,338,68,67,10,2,0,0,119,0,790,35,0,17,11,95,790,34,0,7,1,7,0,1,0,0,6,1,1,1,1,0,1,0,0,0,0,0,0,2,95
040250011051,850,475,190,52,48,3,1,0,0,81,0,751,34,0,5,9,51,751,34,0,2,1,1,0,1,1,1,1,0,1,0,2,0,1,0,0,2,0,0,0,0,51
040250011052,606,297,142,31,47,2,1,0,0,86,0,493,24,0,5,9,75,493,24,0,0,2,0,0,0,1,2,1,0,0,0,2,1,1,0,0,0,4,0,0,0,75
040250011061,431,164,127,30,25,6,0,0,0,79,0,338,40,0,3,5,45,338,40,0,2,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,45
040250011062,768,318,213,46,77,6,1,0,0,107,0,637,43,0,5,6,77,637,41,0,3,2,0,0,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,77
040250011063,405,147,133,27,33,4,1,0,0,60,0,341,23,0,3,6,32,341,22,0,4,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,32
040250012011,1650,1073,206,80,116,11,2,0,0,162,0,1348,88,1,13,25,175,1348,86,1,3,5,3,0,0,5,1,1,2,3,1,4,0,1,1,0,0,0,4,3,0,175
040250012012,1340,800,177,96,110,11,0,0,0,146,0,1100,44,1,7,17,171,1100,44,1,3,4,2,0,0,4,1,0,0,2,0,0,0,0,0,0,1,0,4,0,0,171
040250012021,1808,1043,308,108,123,18,2,0,0,206,0,1502,58,1,16,24,207,1502,57,1,6,8,3,0,0,3,3,1,1,2,0,8,0,0,0,0,0,0,3,0,0,207
040250012022,1258,777,188,76,73,11,4,0,0,129,0,1081,58,2,2,15,100,1081,58,2,1,0,0,0,0,2,0,2,0,0,2,0,0,2,0,2,0,0,6,0,0,100
040250012023,416,266,58,31,26,2,0,0,0,33,0,358,17,0,0,5,36,358,17,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,36
040250013001,998,608,117,82,35,16,1,0,0,139,0,732,176,3,6,5,76,732,175,3,0,4,0,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,76
040250014011,1014,498,179,92,69,14,1,0,0,161,0,819,71,3,4,7,110,819,70,3,2,0,0,0,1,0,1,2,1,0,2,1,0,1,0,0,1,0,0,0,0,110
040250014012,921,518,125,85,55,8,3,0,0,127,0,788,45,0,2,7,79,788,44,0,2,0,1,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,79
040250014021,1164,578,158,146,66,8,4,0,0,204,0,956,82,0,9,22,95,956,81,0,4,4,2,3,0,4,0,3,1,4,0,2,0,1,1,1,0,2,0,0,0,95
040250014022,548,291,77,41,45,4,0,0,0,90,0,470,27,0,4,2,45,470,26,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,45
040250014023,1353,792,204,102,89,6,0,0,0,160,0,1103,43,1,11,10,185,1103,43,0,4,4,1,0,1,0,3,2,0,0,1,0,0,0,1,1,2,0,1,0,0,185
040250014031,365,176,70,41,25,1,0,0,0,52,0,298,32,0,4,3,28,298,32,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28
040250014032,731,366,150,52,41,3,0,0,0,119,0,614,43,2,3,5,64,614,42,2,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,64
040250014033,591,321,85,66,36,9,0,0,0,74,0,490,33,0,3,15,50,490,33,0,7,3,0,4,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,50
040250014034,814,493,94,72,55,4,0,0,0,96,0,681,59,0,2,11,61,681,58,0,3,1,0,0,1,5,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,61
040250015011,1105,711,136,62,64,9,1,0,0,122,0,923,50,1,6,9,116,923,49,1,6,1,1,0,0,1,2,1,1,0,0,2,0,0,0,0,0,0,0,0,1,116
040250015012,711,387,123,57,50,5,0,0,0,89,0,603,35,0,5,12,56,603,35,0,7,1,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,56
040250015021,1027,575,175,78,70,7,1,0,0,121,0,819,73,1,3,26,105,819,73,1,8,1,0,3,0,10,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,105
040250015022,680,343,129,69,37,5,0,0,0,97,0,539,55,1,4,4,77,539,55,1,0,2,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,77
040250015023,1180,491,223,172,101,16,0,0,0,177,0,948,95,1,7,4,125,948,95,1,1,4,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,125
040250016011,1097,576,167,114,76,8,1,0,0,155,0,924,92,1,1,5,74,924,92,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74
040250016012,616,226,137,93,31,5,0,0,0,124,0,416,103,2,2,8,85,416,103,2,1,2,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,85
040250016013,1410,624,281,171,84,16,1,0,0,233,0,1094,166,0,11,17,122,1094,166,0,2,5,2,4,3,4,0,1,0,0,2,0,4,0,0,0,0,0,1,0,0,122
040250016014,506,286,72,33,33,4,1,0,0,77,0,432,39,0,3,0,32,432,39,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
040250016021,742,358,119,79,39,8,0,0,0,139,0,570,78,0,1,14,79,570,78,0,0,1,0,1,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,79
040250016022,1334,719,225,117,66,20,1,0,0,186,0,1085,117,1,5,10,116,1085,117,1,1,1,0,1,2,4,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,116
040250016023,634,350,113,42,33,1,0,0,0,95,0,533,40,1,3,1,56,533,40,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,56
040250016041,947,437,170,95,70,12,1,0,0,162,0,761,97,1,9,8,71,761,97,1,2,2,3,0,0,1,2,2,0,3,0,0,0,0,1,0,0,0,1,0,0,71
040250016051,1343,562,323,133,89,16,3,0,0,217,0,1073,109,1,10,12,138,1073,107,1,5,5,0,0,0,1,3,2,2,2,0,0,0,0,0,0,3,0,0,0,0,138
040250016052,775,376,167,56,47,8,0,0,0,121,0,618,71,2,5,12,67,618,69,2,1,1,3,2,1,0,0,0,2,0,4,3,0,0,0,1,0,1,0,0,0,67
040250016053,817,341,213,74,62,10,1,0,0,116,0,654,69,2,9,5,78,654,69,2,2,3,2,0,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,78
040250017011,1462,608,352,131,104,16,4,0,0,247,0,1184,102,0,11,18,147,1184,100,0,4,3,4,2,0,8,0,4,2,3,0,0,1,0,0,0,0,0,0,0,0,147
040250017012,1141,461,313,76,90,6,4,0,0,191,0,938,57,5,13,14,114,938,57,5,2,3,2,5,2,2,2,3,0,0,0,0,1,1,0,2,0,0,1,0,1,114
040250017013,1866,761,506,188,123,13,1,0,0,274,0,1478,158,1,31,18,180,1478,158,1,5,13,2,1,4,5,6,4,0,1,0,0,0,2,0,0,0,1,2,0,2,180
040250017031,1073,343,395,75,88,6,1,0,0,165,0,824,66,2,12,27,142,824,66,2,6,6,1,3,1,8,1,3,0,0,1,2,4,2,1,0,0,0,0,0,0,142
040250017032,956,260,379,88,92,7,1,0,0,129,0,753,51,2,24,24,102,753,49,0,4,11,3,2,2,9,2,3,2,1,1,3,1,1,0,0,0,1,1,3,0,102
040250017041,396,173,83,41,32,6,1,0,0,60,0,326,28,0,2,2,38,326,28,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,38
040250017042,401,120,152,29,46,2,0,0,0,52,0,339,6,0,4,12,40,339,5,0,0,1,0,0,0,5,1,2,1,0,0,2,2,3,0,0,0,0,0,0,0,40
040250017051,736,189,260,71,65,7,2,0,0,142,0,589,34,2,7,18,86,589,34,2,2,1,1,0,0,10,5,0,0,1,4,1,0,0,0,0,0,0,0,0,0,86
040250017052,698,184,264,73,49,5,0,0,0,123,0,568,33,0,13,9,75,568,33,0,4,3,5,0,1,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,75
040250017053,1291,440,443,109,124,5,4,0,0,166,0,1015,63,0,19,16,178,1015,60,0,0,9,4,1,4,8,0,2,3,2,0,0,1,0,0,0,1,0,3,0,0,178
040250018011,395,90,164,39,27,3,1,0,0,71,0,315,23,0,5,7,45,315,23,0,3,1,1,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,45
040250018012,967,228,394,84,89,12,4,0,0,156,0,750,51,2,18,30,116,750,51,2,7,5,5,1,1,9,0,7,0,0,2,4,3,2,0,0,0,0,0,0,0,116
040250018013,723,166,311,69,40,9,1,0,0,127,0,558,53,1,19,12,80,558,51,1,5,4,10,0,0,4,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,80
040250018014,404,112,155,42,28,4,1,0,0,62,0,332,17,0,7,8,40,332,17,0,1,1,4,0,0,4,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,40
040250018031,568,181,195,58,31,2,1,0,0,100,0,470,23,0,11,2,62,470,20,0,0,2,3,0,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,62
040250018032,845,207,339,86,61,9,3,0,0,140,0,656,66,0,12,21,90,656,66,0,7,3,4,0,1,7,2,2,0,0,0,4,1,1,0,0,0,0,1,0,0,90
040250018041,899,274,330,79,73,5,2,0,0,136,0,722,43,0,12,17,105,722,43,0,2,2,5,0,1,7,3,1,0,0,0,2,1,2,0,0,0,1,2,0,0,105
040250018042,556,140,210,55,36,6,0,0,0,109,0,435,16,0,13,21,71,435,16,0,5,3,5,2,1,8,2,2,0,0,0,1,5,0,0,0,0,0,0,0,0,71
040250018043,931,238,378,94,70,7,1,0,0,143,0,705,68,0,24,18,116,705,64,0,4,7,9,0,1,8,4,2,4,3,1,0,0,2,0,0,0,0,0,1,0,116
040250019011,443,169,123,53,29,1,0,0,0,68,0,321,67,0,2,2,51,321,67,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
040250019012,818,288,238,79,62,4,1,0,0,146,0,634,78,2,17,11,76,634,77,2,3,5,4,1,3,1,4,1,1,2,3,0,0,0,0,0,1,0,0,0,0,76
040250019021,521,165,182,60,32,3,5,0,0,74,0,386,68,1,16,7,43,386,68,1,3,5,2,0,1,2,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,43
040250019022,1285,466,404,109,93,8,0,0,0,205,0,1023,92,1,16,14,139,1023,91,1,2,5,1,1,1,7,4,1,1,1,2,0,0,0,0,1,0,0,0,0,0,139
040250019023,966,510,134,119,55,9,0,0,0,139,0,769,68,1,5,18,105,769,68,1,0,0,0,2,1,4,1,2,0,1,0,0,1,2,0,2,0,6,0,0,0,105
040250019031,1576,913,288,110,91,7,0,0,0,167,0,1274,108,2,11,16,165,1274,107,2,2,5,1,0,3,7,0,2,1,1,0,1,0,0,0,0,1,4,0,0,0,165
040250019032,1249,785,147,75,99,9,2,0,0,132,0,1033,65,0,9,11,131,1033,65,0,2,3,0,0,2,5,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,131
040250019033,2186,1207,385,160,141,18,0,0,0,275,0,1745,169,1,27,29,215,1745,166,1,6,10,0,0,5,13,5,7,3,2,1,2,1,0,0,0,2,0,2,0,0,215
040250019041,2838,1885,273,185,158,17,1,0,0,319,0,2313,177,1,16,33,298,2313,171,1,3,9,2,0,0,9,0,4,6,2,0,8,3,4,0,0,2,2,0,0,1,298
040250019042,1863,1033,359,121,105,9,1,0,0,235,0,1486,161,2,12,22,180,1486,161,2,10,2,3,0,0,1,4,3,0,3,0,2,1,2,1,0,2,0,0,0,0,180
040250019043,504,266,90,42,32,5,0,0,0,69,0,403,31,0,10,6,54,403,28,0,0,2,3,0,0,0,3,0,3,1,0,0,2,0,0,0,0,0,3,0,0,54
040250020011,177,66,44,19,10,3,0,0,0,35,0,128,33,0,0,1,15,128,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
040250020012,626,216,201,62,40,6,0,0,0,101,0,494,66,0,3,3,60,494,66,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
040250020013,918,312,275,95,66,8,5,0,0,157,0,669,154,0,8,9,78,669,153,0,3,1,1,2,0,2,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,78
040250020014,851,271,237,109,37,17,1,0,0,179,0,540,172,2,18,10,109,540,170,2,1,7,3,1,4,4,1,1,2,0,1,0,0,0,0,1,2,0,0,0,0,109
040250020021,801,328,177,101,49,4,0,0,0,142,0,559,148,0,13,10,71,559,148,0,5,1,4,0,1,3,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,71
040250020022,1060,491,254,104,45,9,0,0,0,157,0,794,150,0,3,19,94,794,150,0,3,1,0,3,0,6,1,1,0,1,0,4,0,2,0,0,0,0,0,0,0,94
040250020023,995,332,254,130,57,13,1,0,0,208,0,706,192,0,9,5,83,706,185,0,3,3,3,0,2,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,83
040250020031,881,404,196,84,54,11,1,0,0,131,0,659,116,0,4,6,96,659,116,0,1,0,1,0,1,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,96
040250020032,443,179,139,39,16,3,1,0,0,66,0,340,40,1,9,1,52,340,40,1,0,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52
040250020033,1269,495,339,135,86,7,4,0,0,203,0,932,214,1,4,20,98,932,211,1,11,2,2,2,0,3,0,0,3,0,0,0,0,2,0,0,0,1,1,0,0,98
040250020051,1577,788,347,108,114,8,0,0,0,212,0,1256,91,1,17,34,178,1256,87,1,11,2,3,1,2,10,3,6,4,3,0,3,1,2,2,0,0,0,1,0,0,178
040250020061,1118,486,276,100,82,12,4,0,0,158,0,910,108,0,7,14,79,910,108,0,4,4,2,0,0,3,0,1,0,2,0,3,0,0,0,0,0,2,0,0,0,79
040250020071,1657,574,521,195,95,7,1,0,0,264,0,1186,195,8,24,60,184,1186,195,8,3,9,4,39,4,8,3,3,0,2,4,0,0,0,1,0,0,3,0,0,0,184
040250020072,1423,599,374,142,80,5,3,0,0,220,0,1134,128,3,14,25,119,1134,127,3,4,6,1,0,5,10,0,1,1,0,0,1,0,2,0,2,2,2,2,0,0,119
040250020073,1194,513,316,85,98,10,0,0,0,172,0,951,79,0,14,14,136,951,75,0,4,2,2,0,3,5,3,1,4,0,1,1,1,1,0,0,1,0,0,2,0,136
040250021001,1037,544,142,146,83,12,0,0,0,110,0,792,115,2,4,18,106,792,115,2,4,0,1,0,1,9,0,2,0,0,0,2,0,1,0,0,0,0,2,0,0,106
040250021002,420,229,45,42,32,5,0,0,0,67,0,370,17,0,4,3,26,370,17,0,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26
040250021003,579,308,90,57,34,3,0,0,0,87,0,454,66,0,2,6,51,454,66,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,51
040130101021,726,428,104,139,48,5,1,0,0,1,0,597,37,0,3,6,83,597,35,0,3,2,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,83
040130101022,1686,969,273,340,98,5,0,0,0,1,0,1356,49,2,27,32,220,1356,48,2,16,7,7,0,4,8,4,3,1,1,1,0,1,3,0,0,0,2,0,0,1,220
040130101023,2102,1191,309,436,158,6,1,0,0,1,0,1649,41,4,30,49,329,1649,40,4,11,5,4,0,0,20,7,12,1,4,0,6,3,1,1,0,1,0,2,0,1,329
040130101031,1326,767,210,270,69,9,1,0,0,0,0,1048,64,2,37,15,160,1048,64,2,4,5,7,0,4,3,7,10,0,1,0,0,0,3,0,0,0,1,2,0,1,160
040130101032,1708,967,228,415,74,19,4,0,0,1,0,1364,76,0,29,41,198,1364,75,0,19,11,6,0,6,10,2,4,1,2,1,1,0,2,0,3,1,2,0,0,0,198
040130101041,642,354,123,132,32,1,0,0,0,0,0,522,21,0,5,5,89,522,21,0,2,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,89
040130101042,1036,566,155,230,81,3,0,0,0,1,0,886,11,0,7,15,117,886,10,0,2,1,3,0,1,5,0,2,1,2,0,0,0,2,0,0,4,0,0,0,0,117
040130101043,649,369,98,144,34,3,0,0,0,1,0,537,14,0,5,7,86,537,14,0,3,2,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,86
040130304011,1653,845,367,316,119,5,1,0,0,0,0,1356,43,2,17,34,201,1356,43,2,8,5,2,0,1,12,1,7,0,2,0,5,1,3,0,0,0,3,0,0,0,201
040130304012,1101,584,244,197,72,4,0,0,0,0,0,867,38,6,14,30,146,867,34,6,7,4,4,0,1,11,2,1,4,6,0,3,3,0,0,0,0,0,0,0,2,146
040130304013,1355,777,238,269,68,3,0,0,0,0,0,1061,49,3,27,44,171,1061,48,3,8,9,10,2,1,19,1,4,1,4,6,1,1,2,0,0,0,0,0,0,0,171
040130304021,577,301,95,139,38,3,1,0,0,0,0,464,22,1,8,14,68,464,22,1,1,2,3,0,2,3,0,1,0,0,6,0,0,2,0,0,0,0,2,0,0,68
040130304022,1342,699,274,257,102,9,1,0,0,0,0,1067,73,2,11,26,163,1067,71,2,5,7,2,2,0,8,1,1,2,2,2,1,0,3,0,0,3,0,0,0,0,163
040130304023,1596,792,350,370,71,11,1,1,0,0,0,1266,71,1,20,29,209,1266,67,1,11,6,4,0,1,4,0,5,4,3,0,4,3,0,0,0,3,0,1,1,0,209
040130405021,257,127,44,69,14,2,0,0,0,1,0,205,32,0,0,3,17,205,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
040130405022,472,252,80,116,21,1,0,0,0,2,0,350,65,0,9,2,46,350,65,0,0,1,2,0,2,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,46
040130405023,856,456,150,192,50,8,0,0,0,0,0,693,57,2,8,17,79,693,57,2,6,3,0,2,1,0,3,1,0,1,0,4,2,0,0,1,0,0,0,0,0,79
040130405024,477,230,82,126,31,7,0,0,0,1,0,356,63,0,5,8,45,356,63,0,1,1,2,0,1,3,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,45
040130405025,1208,694,182,248,64,9,0,0,0,11,0,1006,70,0,6,1,125,1006,70,0,0,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125
040130405061,1529,692,409,324,96,5,0,0,0,3,0,1279,28,0,14,33,175,1279,27,0,3,6,4,3,1,12,0,2,1,3,1,1,2,2,1,1,2,0,2,0,1,175
040130405062,1067,473,286,234,70,3,1,0,0,0,0,865,39,0,11,16,136,865,39,0,1,1,3,0,4,5,1,2,0,1,2,5,0,0,0,0,0,0,2,0,0,136
040130405063,798,376,205,165,50,2,0,0,0,0,0,666,14,0,9,5,104,666,13,0,0,0,2,0,0,2,2,5,1,1,0,1,1,0,0,0,0,0,0,0,0,104
040130405064,1056,508,230,234,79,3,1,0,0,1,0,879,27,3,13,9,125,879,27,2,3,5,0,0,0,4,3,4,0,0,0,0,0,1,0,0,1,0,0,1,0,125
040130405071,1134,553,271,220,89,1,0,0,0,0,0,940,31,2,6,15,140,940,30,2,4,1,1,0,0,8,0,4,1,0,0,0,1,0,1,0,1,0,0,0,0,140
040130405072,981,449,252,212,68,0,0,0,0,0,0,807,27,3,12,10,122,807,27,3,2,7,0,0,2,5,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,122
040130405073,591,289,133,122,45,2,0,0,0,0,0,496,16,0,7,7,65,496,16,0,1,3,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,65
040130405074,1328,664,328,241,91,4,0,0,0,0,0,1123,29,0,12,14,150,1123,28,0,1,2,2,0,1,1,3,4,1,4,2,0,0,1,1,1,0,0,3,0,0,150
040130405075,788,381,187,164,52,3,1,0,0,0,0,657,15,1,10,7,98,657,15,1,0,4,1,0,0,2,0,4,0,0,0,1,0,2,0,0,0,1,1,0,1,98
040130405121,1311,682,285,255,83,6,0,0,0,0,0,1106,20,0,16,19,150,1106,19,0,4,6,5,0,0,9,3,2,1,3,0,1,0,1,0,0,0,0,1,0,0,150
040130405131,1152,600,260,215,75,1,1,0,0,0,0,978,26,1,5,14,128,978,26,1,3,2,0,0,0,4,0,3,0,1,0,2,0,0,0,0,2,0,2,0,0,128
040130405132,1349,731,296,225,94,3,0,0,0,0,0,1162,35,1,8,17,126,1162,34,1,7,3,0,0,1,3,0,2,1,4,1,1,0,1,0,0,0,0,0,2,0,126
040130405141,1600,765,413,305,112,5,0,0,0,0,0,1291,62,1,20,29,197,1291,59,1,5,10,0,0,2,7,2,6,3,0,1,1,0,7,0,0,5,0,3,0,0,197
040130405142,961,501,206,192,60,2,0,0,0,0,0,812,31,0,14,5,99,812,31,0,0,7,3,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,99
040130405151,1400,814,230,266,80,7,0,0,0,3,0,1073,177,0,9,9,132,1073,177,0,3,3,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,132
040130405152,1415,821,214,295,75,9,1,0,0,0,0,1124,119,3,10,21,138,1124,117,3,0,3,1,1,0,12,1,3,2,1,0,1,0,2,0,0,0,1,2,0,0,138
040130405161,1057,467,245,272,66,7,0,0,0,0,0,848,65,6,9,14,115,848,64,6,2,1,1,1,2,2,2,3,1,0,0,0,4,1,0,1,0,0,3,0,0,115
