BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_rin,party_lib,party_grn,party_wfp,party_ind,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_23,eth2_10,eth2_34,eth2_66,eth2_21,eth2_14,eth2_55,eth2_35,eth2_12,eth2_61,eth2_85,eth2_29,eth2_33,eth2_32,eth2_57,eth2_38,eth2_59,eth2_unk
090034972002,864,320,401,128,15,0,0,0,0,0,0,563,51,13,43,45,149,563,50,13,25,13,13,14,1,11,1,2,1,4,2,0,0,1,0,0,0,0,149
090034973001,833,288,440,95,9,1,0,0,0,0,0,417,46,79,51,53,187,417,45,79,5,20,16,34,1,8,1,4,1,1,2,3,0,0,0,0,2,1,187
090034973002,692,238,302,138,13,1,0,0,0,0,0,458,31,17,22,22,142,458,28,17,3,6,9,11,3,4,2,0,0,1,0,1,3,0,3,0,1,0,142
090034973003,538,157,276,94,9,1,1,0,0,0,0,298,23,10,21,30,156,298,22,10,6,5,12,15,1,2,1,1,5,0,0,0,0,1,0,1,1,0,156
090034973004,624,257,297,60,10,0,0,0,0,0,0,346,39,20,60,52,107,346,38,20,20,12,35,22,1,12,1,0,2,0,2,0,1,0,2,0,2,0,107
090034973005,885,336,439,96,13,1,0,0,0,0,0,422,56,31,105,79,192,422,52,29,19,37,42,40,4,16,5,6,4,2,5,0,2,3,0,0,0,0,192
090034974001,544,204,258,74,7,0,1,0,0,0,0,311,35,10,44,40,104,311,30,10,12,9,19,24,5,7,5,2,0,3,0,0,0,0,0,0,2,0,104
090034974002,1054,340,501,190,21,1,1,0,0,0,0,763,35,16,33,35,172,763,33,14,8,9,9,23,2,5,7,0,3,2,0,0,0,0,0,0,1,0,172
090034974003,517,177,270,62,8,0,0,0,0,0,0,318,11,11,17,7,153,318,11,11,3,5,9,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,153
090034974004,913,292,450,154,16,1,0,0,0,0,0,639,43,20,43,24,144,639,41,20,8,16,19,4,2,2,2,5,3,3,0,1,0,2,1,0,0,0,144
090034975001,610,196,294,113,5,1,0,1,0,0,0,399,39,5,28,26,113,399,37,5,7,13,11,14,2,1,1,2,2,1,0,0,0,1,0,0,0,0,113
090034975002,718,275,338,98,7,0,0,0,0,0,0,358,50,32,58,76,144,358,48,32,12,27,24,45,2,5,1,1,3,0,2,2,0,1,2,0,4,3,144
090034975003,545,188,276,74,7,0,0,0,0,0,0,345,20,12,39,17,112,345,20,11,1,13,15,9,0,8,0,1,0,2,2,1,0,2,0,0,1,0,112
090034975004,1027,388,488,137,13,0,1,0,0,0,0,559,63,25,73,100,207,559,62,25,37,31,28,40,1,9,2,0,11,3,4,2,2,2,2,0,0,0,207
090034976001,458,139,240,68,9,2,0,0,0,0,0,348,22,4,3,15,66,348,22,4,5,2,1,4,0,0,0,0,1,0,1,0,0,0,0,2,0,2,66
090034976002,642,206,337,84,12,2,1,0,0,0,0,477,29,20,21,9,86,477,29,20,0,6,5,5,0,6,1,2,1,2,0,0,1,0,0,0,0,0,86
090034976003,708,234,323,141,9,0,1,0,0,0,0,562,19,13,15,21,78,562,17,13,1,5,8,10,2,1,0,5,5,0,0,0,0,0,0,0,0,0,78
090034977001,1020,357,502,145,15,0,1,0,0,0,0,584,39,22,65,58,252,584,36,21,23,15,39,31,3,5,0,0,1,5,0,0,1,1,1,0,0,0,252
090034977002,906,283,417,195,11,0,0,0,0,0,0,641,42,16,37,45,125,641,39,16,25,14,17,3,3,1,4,3,5,0,1,0,7,0,0,0,0,1,125
090034977003,1565,522,660,354,25,3,1,0,0,0,0,1132,65,25,42,49,252,1132,64,25,15,15,14,16,1,3,5,0,4,5,5,0,1,2,2,1,0,3,252
090035001001,941,352,558,26,4,0,1,0,0,0,0,154,622,98,3,8,56,154,619,98,3,0,0,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,56
090035001002,658,230,413,15,0,0,0,0,0,0,0,115,421,87,11,4,20,115,421,87,1,5,1,1,0,2,1,0,0,1,0,1,0,0,1,0,0,0,20
090035002001,1075,377,651,40,6,0,0,1,0,0,0,193,629,174,17,17,45,193,629,172,11,12,4,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,45
090035003001,784,235,509,39,1,0,0,0,0,0,0,154,544,50,5,6,25,154,543,50,4,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,25
090035003002,476,163,276,28,8,0,1,0,0,0,0,130,183,132,5,6,20,130,180,132,5,1,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,20
090035004001,1163,380,722,54,6,0,0,1,0,0,0,267,548,258,15,14,61,267,546,258,8,5,2,3,2,2,4,0,0,1,0,1,1,0,1,0,0,0,61
090035005001,463,115,328,18,1,1,0,0,0,0,0,92,239,99,5,7,21,92,238,99,4,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,21
090035005002,338,108,204,22,1,3,0,0,0,0,0,142,101,59,5,4,27,142,101,59,3,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,27
090035009001,1142,319,792,24,7,0,0,0,0,0,0,113,559,438,8,9,15,113,559,438,4,4,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15
090035012001,704,235,446,18,4,0,0,1,0,0,0,73,209,402,7,2,11,73,209,401,0,1,1,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,11
090035012002,679,219,443,15,2,0,0,0,0,0,0,45,157,448,4,12,13,45,157,448,10,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
090035013001,409,125,272,8,3,0,0,1,0,0,0,39,117,239,7,2,5,39,117,239,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
090035013002,509,152,341,12,3,0,0,1,0,0,0,79,149,265,2,5,9,79,147,265,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9
090035014001,347,106,227,9,5,0,0,0,0,0,0,24,29,286,2,1,5,24,29,285,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
090035014002,530,159,353,18,0,0,0,0,0,0,0,33,147,333,5,5,7,33,147,332,2,2,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,7
090035014003,447,121,310,11,2,0,1,2,0,0,0,21,78,335,4,4,5,21,78,334,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
090035015001,1057,297,727,27,5,0,0,1,0,0,0,94,164,767,9,12,11,94,162,767,5,1,2,4,2,0,0,0,1,6,0,0,0,0,1,1,0,0,11
090035015002,1120,312,784,19,3,0,0,2,0,0,0,114,191,791,9,3,12,114,190,790,1,4,1,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,12
090035017001,688,209,457,19,3,0,0,0,0,0,0,100,332,217,5,7,27,100,329,217,5,1,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,27
090035018001,379,130,239,10,0,0,0,0,0,0,0,46,192,131,0,2,8,46,190,131,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8
090035018002,609,172,415,20,1,0,0,1,0,0,0,45,240,306,1,1,16,45,240,306,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
090035018003,402,150,241,8,1,0,0,2,0,0,0,38,136,207,5,3,13,38,136,207,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
090035021001,792,271,429,83,7,2,0,0,0,0,0,490,76,44,42,25,115,490,71,41,13,13,16,5,5,5,4,0,0,4,1,3,2,0,0,0,0,0,115
090035021002,753,236,457,49,6,3,0,2,0,0,0,416,127,115,19,14,62,416,125,115,7,8,8,3,2,0,1,2,0,1,0,0,1,0,1,0,0,0,62
090035023001,392,135,245,9,3,0,0,0,0,0,0,74,251,28,2,21,16,74,250,28,7,0,2,0,1,0,0,1,0,0,6,0,1,3,0,0,0,2,16
090035023002,760,304,425,26,5,0,0,0,0,0,0,156,453,70,18,25,38,156,453,70,7,17,0,4,0,0,0,0,0,0,7,1,1,0,0,2,0,1,38
090035023003,701,231,427,37,5,1,0,0,0,0,0,207,323,56,18,44,53,207,322,56,13,12,2,6,1,2,0,0,0,1,12,1,0,2,0,1,0,4,53
090035023004,452,144,284,21,2,0,1,0,0,0,0,121,220,46,20,11,34,121,218,46,1,13,2,0,2,2,2,0,0,0,8,0,0,1,0,0,0,0,34
090035023005,588,196,359,32,0,1,0,0,0,0,0,181,290,65,6,15,31,181,288,65,4,2,2,2,2,0,1,0,0,1,5,1,1,2,0,0,0,0,31
090035024001,801,308,453,33,6,0,0,1,0,0,0,168,503,55,9,19,47,168,502,55,12,7,1,2,1,0,1,0,0,0,2,0,0,0,0,2,0,0,47
090035024002,827,331,460,34,1,0,1,0,0,0,0,168,513,75,17,21,33,168,513,75,11,12,1,1,0,3,0,2,1,0,3,0,0,0,0,1,0,0,33
090035024003,1002,427,532,40,1,2,0,0,0,0,0,229,601,77,22,21,52,229,598,77,4,7,2,4,3,8,1,0,1,1,9,0,0,1,0,1,0,0,52
090035025001,878,300,527,45,3,1,0,2,0,0,0,226,461,73,25,31,62,226,461,73,18,17,0,2,0,1,1,0,0,2,2,1,0,1,3,1,0,3,62
090035026001,833,306,493,29,4,1,0,0,0,0,0,160,471,134,22,14,32,160,470,134,5,11,4,4,1,1,5,0,0,0,2,0,0,1,0,0,0,1,32
090035026002,1060,344,670,40,5,1,0,0,0,0,0,200,618,184,7,17,34,200,617,183,5,5,2,3,1,0,0,0,0,0,2,0,0,6,0,0,0,1,34
090035027001,544,214,311,19,0,0,0,0,0,0,0,117,338,54,6,8,21,117,335,53,6,4,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,21
090035027002,682,238,420,22,1,0,1,0,0,0,0,147,394,93,22,8,18,147,391,93,2,4,2,2,3,11,2,0,0,1,0,2,2,0,0,0,0,0,18
090035027003,1719,704,821,170,19,5,0,0,0,0,0,865,414,98,68,46,228,865,408,98,15,15,31,11,6,6,6,1,2,6,2,3,3,1,4,0,3,0,228
090035028001,686,246,414,21,5,0,0,0,0,0,0,140,466,39,5,3,33,140,466,39,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
090035028002,293,109,171,12,1,0,0,0,0,0,0,41,213,25,1,1,12,41,211,25,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12
090035028003,392,129,244,18,1,0,0,0,0,0,0,79,223,66,5,6,13,79,220,66,2,2,2,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,13
090035029001,352,110,228,11,1,0,1,1,0,0,0,77,189,65,5,4,12,77,186,65,2,4,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,12
090035029002,429,100,311,17,1,0,0,0,0,0,0,104,243,34,12,10,26,104,242,34,7,5,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,26
090035029003,549,222,306,20,0,1,0,0,0,0,0,70,383,77,4,5,10,70,383,77,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
090035030001,823,271,517,32,2,0,0,1,0,0,0,142,537,102,9,9,24,142,535,102,4,5,0,4,2,1,2,0,0,0,0,0,0,0,1,0,0,0,24
090035030002,728,208,491,23,4,0,0,2,0,0,0,163,434,103,6,3,19,163,434,103,2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,19
090035031011,752,262,454,25,11,0,0,0,0,0,0,122,269,290,22,13,36,122,267,289,7,4,11,1,2,0,1,0,1,0,0,3,1,0,0,0,0,0,36
090035031021,337,102,220,11,4,0,0,0,0,0,0,42,140,124,11,9,11,42,139,124,6,2,3,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,11
090035031022,779,225,486,56,10,1,0,1,0,0,0,311,167,228,11,14,48,311,167,228,8,3,2,1,0,2,3,0,1,1,0,0,1,0,1,2,0,0,48
090035031023,556,194,319,33,5,4,1,0,0,0,0,111,143,234,17,20,31,111,141,234,15,8,5,2,2,1,1,1,0,2,0,0,1,1,0,0,0,0,31
090035033001,311,99,201,7,2,0,0,2,0,0,0,34,82,179,3,4,9,34,82,179,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
090035033002,287,110,166,9,2,0,0,0,0,0,0,37,90,144,3,4,9,37,89,144,3,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,9
090035033003,578,215,349,13,0,0,1,0,0,0,0,57,199,282,4,9,27,57,199,282,4,1,2,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,27
090035035001,767,255,487,14,9,1,0,1,0,0,0,54,163,526,5,6,13,54,163,526,4,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13
090035037001,554,151,393,8,1,1,0,0,0,0,0,33,48,454,1,4,14,33,47,454,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14
090035037002,677,186,465,19,5,0,0,2,0,0,0,65,67,526,4,2,13,65,66,526,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
090035038001,1072,511,465,80,16,0,0,0,0,0,0,399,109,372,15,32,145,399,107,372,16,7,2,10,2,0,2,1,1,2,0,1,0,1,2,0,0,0,145
090035039001,897,232,646,16,2,0,0,1,0,0,0,49,56,772,1,6,13,49,56,770,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,13
090035039002,525,132,379,12,2,0,0,0,0,0,0,41,15,451,3,5,10,41,15,450,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
090035039003,561,127,418,12,3,0,0,1,0,0,0,28,20,487,5,5,16,28,20,487,1,1,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,16
090035039004,1244,273,947,18,4,0,0,2,0,0,0,56,62,1088,10,6,22,56,62,1087,2,6,2,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,22
090035040001,724,208,499,13,3,0,0,1,0,0,0,37,39,631,2,7,8,37,38,629,4,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,8
090035040002,637,153,465,15,2,0,0,2,0,0,0,29,19,565,8,5,11,29,19,565,1,1,5,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,11
090035040003,645,145,484,11,3,0,0,2,0,0,0,31,39,554,6,6,9,31,39,554,1,4,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,9
090035041001,790,277,479,30,3,0,1,0,0,0,0,142,439,140,24,10,35,142,432,140,9,8,3,0,7,5,2,0,1,1,0,0,0,0,0,0,0,0,35
090035042001,920,238,618,53,8,1,0,2,0,0,0,532,138,120,16,21,93,532,137,120,11,4,9,4,1,2,1,2,0,0,1,2,0,0,0,0,0,1,93
090035042002,986,337,603,36,7,0,2,1,0,0,0,208,364,359,11,7,37,208,362,358,5,5,4,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,37
090035042003,935,253,629,45,7,0,0,1,0,0,0,216,471,158,30,23,37,216,471,157,11,3,9,1,0,12,2,1,2,1,2,0,3,1,1,0,0,0,37
090035043001,983,297,622,58,5,0,0,1,0,0,0,199,629,80,15,10,50,199,618,80,8,0,8,1,11,5,0,1,0,0,0,0,0,0,0,0,0,0,50
090035045001,706,245,433,26,2,0,0,0,0,0,0,109,517,44,3,12,21,109,511,44,3,2,0,5,6,0,0,0,0,1,0,1,2,0,1,0,0,0,21
090035045002,687,246,412,27,2,0,0,0,0,0,0,112,443,100,5,5,22,112,441,98,2,3,2,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,22
090035045003,559,172,361,21,4,1,0,0,0,0,0,103,295,122,14,2,23,103,293,122,1,6,4,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,23
090035048001,703,217,449,35,2,0,0,0,0,0,0,168,377,84,23,12,39,168,376,84,5,15,3,5,1,1,3,0,0,0,0,0,0,0,1,0,0,0,39
090035048002,573,171,372,26,3,0,1,0,0,0,0,126,320,61,23,11,32,126,313,61,1,15,1,4,7,2,3,0,0,0,2,0,0,4,0,0,0,0,32
090035048003,903,267,560,66,8,1,1,0,0,0,0,287,433,109,19,9,46,287,431,109,1,9,2,5,2,4,1,0,1,2,2,0,0,0,0,0,0,0,46
090035048004,685,212,439,29,2,0,1,2,0,0,0,141,391,97,15,6,35,141,388,97,0,6,3,1,3,5,0,0,3,0,1,0,0,0,1,0,0,0,35
090035049001,435,154,263,18,0,0,0,0,0,0,0,106,257,36,4,4,28,106,256,36,2,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,28
090035049002,1149,321,769,51,6,1,0,1,0,0,0,172,719,196,19,11,32,172,717,196,6,6,2,2,2,4,0,0,0,3,1,0,0,1,0,0,0,0,32
090035049003,934,312,592,27,2,0,1,0,0,0,0,155,660,66,8,6,39,155,656,66,6,4,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,39
090035101001,1403,574,668,149,11,1,0,0,0,0,0,643,330,234,78,29,89,643,328,234,18,14,20,5,2,24,3,2,1,0,0,0,1,1,1,0,0,0,89
090035102001,714,343,319,43,8,1,0,0,0,0,0,231,239,191,12,12,29,231,239,189,5,2,1,2,0,1,0,0,0,2,0,1,1,1,0,2,0,0,29
090035102002,661,250,338,67,4,2,0,0,0,0,0,268,182,139,18,12,42,268,182,139,6,7,4,2,0,5,0,0,3,1,0,0,0,0,0,0,1,0,42
090035103001,512,228,232,50,2,0,0,0,0,0,0,189,128,120,19,19,37,189,128,120,17,5,3,1,0,8,0,0,0,3,0,0,0,0,1,0,0,0,37
090035103002,1035,497,484,43,10,0,0,1,0,0,0,246,370,360,18,8,33,246,370,359,3,5,5,0,0,5,1,0,0,0,0,5,0,0,0,0,0,0,33
090035103003,818,352,400,62,4,0,0,0,0,0,0,273,266,211,21,6,41,273,266,211,5,7,5,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,41
090035104001,475,213,225,33,4,0,0,0,0,0,0,103,150,185,8,7,22,103,148,185,3,2,3,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,22
090035104002,524,206,278,37,2,0,0,1,0,0,0,188,186,99,6,7,38,188,185,99,5,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,38
090035104003,400,187,181,29,2,0,0,1,0,0,0,133,136,94,12,4,21,133,135,94,4,3,3,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,21
090035104004,819,382,377,55,3,1,0,1,0,0,0,247,250,231,24,5,62,247,247,231,3,14,4,0,3,1,3,0,0,0,1,1,0,0,0,0,0,0,62
090035104005,533,235,268,25,5,0,0,0,0,0,0,146,172,174,6,6,29,146,171,173,3,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29
090035105001,1036,482,494,55,5,0,0,0,0,0,0,378,367,189,23,19,60,378,365,189,9,4,6,8,2,5,1,0,1,4,0,0,0,0,0,0,1,0,60
090035105002,923,368,473,74,8,0,0,0,0,0,0,416,190,192,41,18,66,416,187,192,9,10,9,3,3,13,2,2,0,0,2,0,0,0,0,2,0,0,66
090035106001,733,317,347,62,3,2,1,0,0,1,0,245,216,158,49,9,56,245,216,158,3,3,9,3,0,30,3,0,0,0,0,0,0,2,1,0,0,0,56
090035106002,1037,493,484,55,4,0,0,0,0,1,0,229,405,302,23,27,51,229,404,302,13,8,3,5,1,8,2,2,1,0,0,0,5,1,0,0,0,0,51
090035106003,664,287,311,58,7,1,0,0,0,0,0,233,226,158,12,11,24,233,225,158,8,2,3,0,1,6,0,1,0,0,1,0,0,0,0,0,0,0,24
090035106004,470,196,235,32,5,0,1,1,0,0,0,176,91,168,6,3,26,176,91,166,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26
090035107001,737,335,318,75,8,1,0,0,0,0,0,388,172,77,27,13,60,388,167,77,4,2,5,8,5,13,1,0,0,0,0,0,0,0,0,0,0,1,60
090035107002,669,264,314,81,7,1,0,2,0,0,0,393,147,35,20,11,63,393,137,35,4,2,4,5,10,8,0,0,1,1,0,0,0,0,0,0,0,0,63
090035107003,657,291,290,69,7,0,0,0,0,0,0,344,167,75,9,14,48,344,167,75,4,3,1,4,0,1,2,0,0,0,1,2,0,0,2,1,0,0,48
090035107004,1169,532,529,100,8,0,0,0,0,0,0,393,389,268,22,25,72,393,385,268,6,1,6,4,4,12,2,2,1,1,5,1,5,0,0,1,0,0,72
090035108001,982,395,450,123,13,0,0,0,0,1,0,521,225,110,26,25,75,521,219,110,8,2,2,13,6,18,1,0,1,0,1,1,1,0,0,0,0,0,75
090035108002,498,228,218,50,1,0,0,1,0,0,0,213,129,122,5,3,26,213,128,122,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
090035108003,483,226,185,64,5,1,1,1,0,0,0,295,102,32,4,3,47,295,98,32,1,1,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,47
090035109001,1120,442,512,151,12,2,1,0,0,0,0,675,212,89,32,14,98,675,200,89,2,4,13,6,12,5,2,3,2,5,0,0,0,0,0,1,0,0,98
090035109002,795,315,363,111,6,0,0,0,0,0,0,471,171,61,17,8,67,471,169,61,5,1,6,2,2,7,2,0,0,0,0,1,0,0,0,0,0,0,67
090035109003,823,386,345,82,8,2,0,0,0,0,0,448,193,99,14,10,59,448,189,98,2,2,3,4,4,4,3,1,0,2,1,0,1,0,0,0,1,0,59
090035110001,768,325,310,123,9,0,1,0,0,0,0,452,110,55,39,16,96,452,108,55,7,7,8,2,2,18,1,4,3,0,0,0,0,0,0,0,0,0,96
090035110002,1047,411,472,157,6,0,1,0,0,0,0,671,148,76,26,28,98,671,144,76,12,8,9,8,4,7,1,4,0,1,0,0,0,0,4,0,0,0,98
090035110003,734,312,322,96,3,0,1,0,0,0,0,356,180,89,13,25,71,356,170,88,3,1,3,15,10,8,0,0,4,0,1,0,0,0,0,0,2,0,71
090035111001,1299,543,583,163,9,0,0,1,0,0,0,749,280,79,63,25,103,749,275,78,14,22,10,3,5,20,1,3,0,3,1,0,2,1,1,0,0,0,103
090035111002,607,262,299,41,3,1,1,0,0,0,0,317,136,74,26,10,44,317,134,74,3,6,8,2,2,11,0,3,0,0,1,1,0,0,0,0,0,0,44
090035111003,717,313,288,102,11,2,0,1,0,0,0,440,127,57,15,16,62,440,122,57,8,4,2,2,5,8,0,0,0,0,3,1,1,0,0,0,1,0,62
090035112001,592,259,277,52,3,0,1,0,0,0,0,220,190,126,9,12,35,220,189,126,4,0,5,2,1,3,0,0,0,0,0,1,2,3,0,0,0,0,35
090035112002,639,252,315,68,3,0,0,1,0,0,0,251,195,130,16,10,37,251,192,130,2,7,1,6,3,8,0,0,0,0,0,0,1,0,1,0,0,0,37
090035112003,754,340,351,58,3,2,0,0,0,0,0,210,249,203,33,26,33,210,248,202,14,24,3,5,1,4,0,0,0,0,0,1,5,0,0,0,0,0,33
090035113001,618,282,277,54,5,0,0,0,0,0,0,199,133,191,35,25,35,199,133,191,20,9,4,1,0,13,0,0,0,6,1,1,1,0,1,0,0,0,35
090035113002,500,218,248,31,3,0,0,0,0,0,0,147,139,169,8,9,28,147,137,169,5,2,0,0,2,0,0,0,1,1,0,0,3,0,0,0,0,0,28
090035113003,772,335,384,47,5,0,1,0,0,0,0,263,277,167,12,8,45,263,276,167,4,3,4,3,1,4,0,0,0,0,0,0,0,1,0,0,0,0,45
090035114001,685,283,311,85,4,1,0,0,0,1,0,318,131,92,52,20,72,318,128,92,11,14,9,2,3,18,1,0,1,0,0,3,0,1,0,1,1,0,72
090035114002,1021,409,483,123,3,3,0,0,0,0,0,510,197,175,38,24,77,510,193,174,14,12,5,1,4,13,3,5,0,0,0,2,0,2,0,0,0,0,77
090035141011,1317,492,545,250,28,1,1,0,0,0,0,910,113,26,37,99,132,910,111,24,43,11,6,20,2,12,4,2,8,0,0,2,6,1,10,2,0,2,132
090035141012,934,345,372,198,18,1,0,0,0,0,0,678,71,13,48,31,93,678,67,12,21,36,3,4,4,2,6,3,2,1,0,0,0,0,1,0,0,0,93
090035141031,636,272,272,81,11,0,0,0,0,0,0,386,95,37,26,26,66,386,93,33,12,8,5,5,2,3,5,3,2,2,0,0,2,2,0,0,0,0,66
090035141032,801,355,336,81,25,4,0,0,0,0,0,494,115,42,37,28,85,494,114,42,15,24,7,6,1,1,3,1,0,0,1,0,2,0,3,0,0,0,85
090035141041,1427,661,577,164,23,1,0,1,0,0,0,691,252,211,54,97,122,691,245,210,58,21,16,12,7,11,2,6,1,2,4,4,5,0,3,0,2,0,122
090035141042,759,308,330,110,10,1,0,0,0,0,0,463,91,53,27,35,90,463,90,52,21,11,6,4,1,6,1,2,0,1,1,1,2,3,0,0,0,0,90
090035142001,608,276,248,71,10,3,0,0,0,0,0,322,103,93,18,20,52,322,103,93,11,9,6,5,0,1,0,1,0,0,0,0,0,0,0,0,3,0,52
090035142002,521,216,208,87,8,1,1,0,0,0,0,301,85,41,18,34,42,301,81,41,25,5,4,4,4,3,5,1,0,0,1,0,3,0,0,0,0,0,42
090035142003,882,388,348,126,15,3,2,0,0,0,0,593,110,62,16,26,75,593,109,61,11,5,6,8,1,2,1,3,0,1,2,1,1,0,0,0,0,0,75
090035143001,536,238,217,70,9,2,0,0,0,0,0,382,63,26,11,9,45,382,62,26,0,3,0,4,1,3,3,0,0,0,0,0,2,0,0,0,0,0,45
090035143002,481,201,199,72,8,1,0,0,0,0,0,362,55,8,3,9,44,362,53,8,5,0,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,44
090035143003,746,310,301,124,11,0,0,0,0,0,0,509,78,50,20,17,72,509,77,50,10,1,12,5,1,7,0,0,0,0,0,1,0,0,1,0,0,0,72
090035143004,634,256,286,85,6,1,0,0,0,0,0,371,113,58,13,20,59,371,112,58,10,3,2,5,1,2,3,1,0,3,0,1,2,0,1,0,0,0,59
090035143005,438,185,151,85,15,0,2,0,0,0,0,309,65,16,2,9,37,309,62,16,1,0,0,7,3,1,0,0,0,0,0,1,0,0,0,0,0,0,37
090035144001,492,202,218,62,10,0,0,0,0,0,0,312,81,30,11,18,40,312,80,29,10,5,1,3,1,4,1,2,0,0,0,1,1,0,1,0,0,0,40
090035144002,580,248,239,77,14,1,1,0,0,0,0,362,88,50,18,11,51,362,87,50,8,5,1,0,1,9,2,2,0,0,0,1,0,0,0,0,0,0,51
090035144003,378,168,146,55,7,1,1,0,0,0,0,192,85,45,5,17,34,192,85,45,12,2,1,2,0,1,0,1,0,1,0,0,1,1,0,0,0,0,34
090035144004,728,295,331,88,12,1,1,0,0,0,0,422,116,88,17,22,63,422,114,88,11,1,11,3,2,4,0,2,1,0,0,0,2,2,1,0,0,0,63
090035144005,627,275,270,67,10,3,2,0,0,0,0,381,118,56,12,19,41,381,118,56,11,7,2,3,0,1,1,0,1,1,0,0,0,0,1,2,0,0,41
090035145001,636,288,272,62,14,0,0,0,0,0,0,325,138,61,27,25,60,325,136,61,17,8,7,0,2,2,1,0,0,1,0,0,5,2,1,0,0,0,60
090035145002,1088,445,438,184,20,1,0,0,0,0,0,716,177,28,28,47,92,716,174,28,28,12,4,6,3,9,0,4,1,0,0,0,3,1,2,0,0,0,92
090035145003,1061,445,411,181,21,2,1,0,0,0,0,710,168,36,22,33,92,710,157,36,9,6,6,8,11,5,1,0,3,3,2,1,3,3,0,0,4,0,92
090035146001,742,323,329,74,15,1,0,0,0,0,0,398,133,114,18,13,66,398,132,114,8,4,3,2,1,3,5,2,0,2,0,0,1,0,0,0,0,0,66
090035146002,508,205,225,60,18,0,0,0,0,0,0,307,108,54,1,10,28,307,105,53,2,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,28
090035146003,458,207,199,45,6,0,1,0,0,0,0,272,90,31,14,10,41,272,88,31,3,6,1,4,2,4,2,0,1,0,0,0,0,0,0,0,0,2,41
